osmid,oneway,name,highway,maxspeed,reversed,length,ref,geometry,junction
122797434,True,سید قطب,secondary,,False,12.487,,"LINESTRING (54.0693678 36.8924101, 54.0695064 36.8923921)",
122797600,True,بلوار پاسداران,secondary,60,False,119.8,,"LINESTRING (54.0693678 36.8924101, 54.0691716 36.8913442)",
122797492,False,بهشت ۲,residential,30,True,112.824,,"LINESTRING (54.0737394 36.8924541, 54.0739166 36.8934588)",
963092571,True,بلواربهشت,secondary,40,False,203.543,,"LINESTRING (54.0737394 36.8924541, 54.0735631 36.8924732, 54.0729602 36.892537, 54.071478 36.892735)",
53396973,False,,primary,,True,10.215,,"LINESTRING (54.0670913 36.8926787, 54.0669775 36.8926912)",
122797434,True,سید قطب,secondary,,False,20.734,,"LINESTRING (54.0670913 36.8926787, 54.0673223 36.8926534)",
122797609,True,آزادی,primary,40,False,111.902,18,"LINESTRING (54.0670913 36.8926787, 54.067267 36.8936752)",
122797470,False,۱ جمهوری,residential,30,True,231.146,,"LINESTRING (54.0723692 36.8941611, 54.0698003 36.8944779)",
122797547,True,بلوار اباذر,tertiary,,False,206.45,,"LINESTRING (54.0723692 36.8941611, 54.070438 36.8931307)",
122797492,False,بهشت ۲,residential,30,False,100.089,,"LINESTRING (54.0740738 36.8943501, 54.0739166 36.8934588)",
122797492,False,بهشت ۲,residential,30,True,73.669,,"LINESTRING (54.0740738 36.8943501, 54.0741638 36.8950087)",
122797426,True,بلوار جمهوری اسلامی,secondary,40,False,114.88,,"LINESTRING (54.0698003 36.8944779, 54.0699835 36.8955006)",
122797436,False,,secondary_link,,True,11.078,,"LINESTRING (54.0698003 36.8944779, 54.0696776 36.8944951)",
122797470,False,۱ جمهوری,residential,30,False,231.146,,"LINESTRING (54.0698003 36.8944779, 54.0723692 36.8941611)",
122797436,False,,secondary_link,,False,11.078,,"LINESTRING (54.0696776 36.8944951, 54.0698003 36.8944779)",
122797420,True,بلوار جمهوری اسلامی,secondary,40,False,153.36700000000002,,"LINESTRING (54.0696776 36.8944951, 54.0695035 36.8934835, 54.0694123 36.8934218, 54.0690851 36.8933999)",
122797421,False,بلوار ابوذر,tertiary,40,False,7.766,,"LINESTRING (54.0732377 36.8945342, 54.0733172 36.8945631)",
122797547,True,بلوار اباذر,tertiary,,False,88.491,,"LINESTRING (54.0732377 36.8945342, 54.0731316 36.894526, 54.0723692 36.8941611)",
122797609,True,آزادی,primary,40,False,114.07,18,"LINESTRING (54.0674635 36.8947568, 54.0676479 36.895772)",
122797437,False,آزادی ۲۴,residential,30,False,39.480999999999995,,"LINESTRING (54.0674635 36.8947568, 54.0676646 36.894733, 54.0679027 36.8947049)",
122797421,False,بلوار ابوذر,tertiary,40,True,90.128,,"LINESTRING (54.0741638 36.8950087, 54.0733172 36.8945631)",
122797492,False,بهشت ۲,residential,30,False,73.669,,"LINESTRING (54.0741638 36.8950087, 54.0740738 36.8943501)",
734360104,True,کمینه ۱,residential,,False,81.251,,"LINESTRING (54.0741638 36.8950087, 54.0732651 36.8951405)",
122797476,True,۳ جمهوری,residential,30,False,286.772,,"LINESTRING (54.0731764 36.8951386, 54.0699835 36.8955006)",
704288306,True,کمینه,tertiary,,False,67.427,,"LINESTRING (54.0731764 36.8951386, 54.0732377 36.8945342)",
122797426,True,بلوار جمهوری اسلامی,secondary,40,False,112.286,,"LINESTRING (54.0699835 36.8955006, 54.0701626 36.8965002)",
122797476,True,۳ جمهوری,residential,30,False,11.038,,"LINESTRING (54.0699835 36.8955006, 54.0698597 36.8955078)",
122797420,True,بلوار جمهوری اسلامی,secondary,40,False,60.068,,"LINESTRING (54.0698597 36.8955078, 54.0697635 36.8949731)",
734360614,True,۶ جمهوری,residential,30,False,158.3,,"LINESTRING (54.0698597 36.8955078, 54.0680991 36.8957181)",
122797609,True,آزادی,primary,40,False,109.251,18,"LINESTRING (54.0676479 36.895772, 54.0678246 36.8967443)",
122797448,False,۶ جمهوری,residential,30,True,40.57,,"LINESTRING (54.0676479 36.895772, 54.0678337 36.8957482, 54.0680991 36.8957181)",
122797510,False,۵ جمهوری,residential,30,True,271.447,,"LINESTRING (54.0731825 36.8961442, 54.0701626 36.8965002)",
704288306,True,کمینه,tertiary,,False,111.819,,"LINESTRING (54.0731825 36.8961442, 54.0731764 36.8951386)",
122797510,False,۵ جمهوری,residential,30,False,271.447,,"LINESTRING (54.0701626 36.8965002, 54.0731825 36.8961442)",
122797524,False,۷ جمهوری,tertiary,,True,125.241,,"LINESTRING (54.0732434 36.8971963, 54.0718533 36.8973773)",
704288305,False,اسپریس (۵),tertiary,,False,8.782,,"LINESTRING (54.0732434 36.8971963, 54.07334 36.8971799)",
704288306,True,کمینه,tertiary,,False,117.114,,"LINESTRING (54.0732434 36.8971963, 54.0731825 36.8961442)",
122797420,True,بلوار جمهوری اسلامی,secondary,40,False,41.867,,"LINESTRING (54.0700384 36.8965225, 54.0699733 36.8961496)",
408540748,False,۱۰ جمهوری,residential,30,False,95.007,,"LINESTRING (54.0700384 36.8965225, 54.0689759 36.8966121)",
742517574,True,آزادی ۲۰,residential,30,False,43.984,,"LINESTRING (54.0678246 36.8967443, 54.0679963 36.8967246, 54.0683142 36.8966881)",
408540748,False,۱۰ جمهوری,residential,30,True,95.007,,"LINESTRING (54.0689759 36.8966121, 54.0700384 36.8965225)",
408540751,False,,residential,30,False,58.471,,"LINESTRING (54.0689759 36.8966121, 54.0690667 36.8971329)",
122797462,True,,secondary,,False,34.927,,"LINESTRING (54.0676552 36.8936275, 54.067267 36.8936752)",
408540753,True,,tertiary,,False,119.803,,"LINESTRING (54.0676552 36.8936275, 54.0674726 36.8935495, 54.0673343 36.8930601, 54.0672953 36.8928224, 54.0673223 36.8926534)",
122797434,True,سید قطب,secondary,,False,122.706,,"LINESTRING (54.0673223 36.8926534, 54.0686871 36.8924911)",
122797439,False,پاسداران ۵,residential,30,False,33.509,,"LINESTRING (54.0674312 36.8889163, 54.0670565 36.888948)",
122797439,False,پاسداران ۵,residential,30,True,113.843,,"LINESTRING (54.0674312 36.8889163, 54.0687008 36.8887855)",
631041214,False,,residential,,False,100.594,,"LINESTRING (54.0674312 36.8889163, 54.0675342 36.8898172)",
408540784,False,پاسداران ۲,residential,30,False,89.405,,"LINESTRING (54.0729546 36.890649, 54.0719512 36.8905993)",
408541916,False,,residential,30,False,25.877,,"LINESTRING (54.0729546 36.890649, 54.0729947 36.8908795)",
408541916,False,,residential,30,True,112.32,,"LINESTRING (54.0729546 36.890649, 54.0728952 36.88964)",
408540784,False,پاسداران ۲,residential,30,True,25.528,,"LINESTRING (54.0716648 36.8905838, 54.0719512 36.8905993)",
970258920,False,,residential,,False,52.063,,"LINESTRING (54.0716648 36.8905838, 54.0717217 36.8901178)",
408540784,False,پاسداران ۲,residential,30,False,97.152,,"LINESTRING (54.0716648 36.8905838, 54.0707401 36.8904792, 54.070582 36.8904699)",
69995132,True,بلوار پاسداران,secondary,60,False,73.843,,"LINESTRING (54.0692069 36.8906635, 54.0693209 36.8913213)",
408540784,False,پاسداران ۲,residential,30,True,124.657,,"LINESTRING (54.0692069 36.8906635, 54.0704226 36.8904606, 54.070582 36.8904699)",
963092572,True,بلواربهشت,secondary,40,False,149.961,,"LINESTRING (54.0720921 36.8925526, 54.0737575 36.892341)",
408540785,False,,residential,30,False,174.363,,"LINESTRING (54.0720921 36.8925526, 54.0719847 36.8917013, 54.0718907 36.8910968, 54.0718695 36.8909949)",
408540784,False,پاسداران ۲,residential,30,False,25.528,,"LINESTRING (54.0719512 36.8905993, 54.0716648 36.8905838)",
408540784,False,پاسداران ۲,residential,30,True,89.405,,"LINESTRING (54.0719512 36.8905993, 54.0729546 36.890649)",
408540785,False,,residential,30,True,44.585,,"LINESTRING (54.0719512 36.8905993, 54.0718695 36.8909949)",
408541915,False,امیر کبیر۳,residential,30,False,100.885,,"LINESTRING (54.0729947 36.8908795, 54.0718695 36.8909949)",
408541915,False,امیر کبیر۳,residential,30,True,54.972,,"LINESTRING (54.0729947 36.8908795, 54.0736086 36.8908217)",
408541916,False,,residential,30,True,25.877,,"LINESTRING (54.0729947 36.8908795, 54.0729546 36.890649)",
408540785,False,,residential,30,False,44.585,,"LINESTRING (54.0718695 36.8909949, 54.0719512 36.8905993)",
408541915,False,امیر کبیر۳,residential,30,True,100.885,,"LINESTRING (54.0718695 36.8909949, 54.0729947 36.8908795)",
408540785,False,,residential,30,True,174.363,,"LINESTRING (54.0718695 36.8909949, 54.0718907 36.8910968, 54.0719847 36.8917013, 54.0720921 36.8925526)",
408541916,False,,residential,30,False,112.32,,"LINESTRING (54.0728952 36.88964, 54.0729546 36.890649)",
539472811,False,پاسداران ۴ -امیرکبیر ۵,residential,30,False,64.776,,"LINESTRING (54.0728952 36.88964, 54.072167 36.8896525)",
539472811,False,پاسداران ۴ -امیرکبیر ۵,residential,30,True,58.721,,"LINESTRING (54.0728952 36.88964, 54.0735544 36.8896098)",
539472811,False,پاسداران ۴ -امیرکبیر ۵,residential,30,True,10.345,,"LINESTRING (54.0705728 36.8896799, 54.0706891 36.8896779)",
408541942,False,,residential,30,False,87.969,,"LINESTRING (54.0705728 36.8896799, 54.0705512 36.8899657, 54.070582 36.8904699)",
539472811,False,پاسداران ۴ -امیرکبیر ۵,residential,30,False,136.805,,"LINESTRING (54.0705728 36.8896799, 54.0694513 36.8896992, 54.0690348 36.8897038)",
408540784,False,پاسداران ۲,residential,30,False,124.657,,"LINESTRING (54.070582 36.8904699, 54.0704226 36.8904606, 54.0692069 36.8906635)",
408540784,False,پاسداران ۲,residential,30,True,97.152,,"LINESTRING (54.070582 36.8904699, 54.0707401 36.8904792, 54.0716648 36.8905838)",
408541942,False,,residential,30,True,87.969,,"LINESTRING (54.070582 36.8904699, 54.0705512 36.8899657, 54.0705728 36.8896799)",
539472811,False,پاسداران ۴ -امیرکبیر ۵,residential,30,False,58.721,,"LINESTRING (54.0735544 36.8896098, 54.0728952 36.88964)",
1011224949,False,امیرکبیر,tertiary,,False,134.844,,"LINESTRING (54.0735544 36.8896098, 54.0736086 36.8908217)",
540140305,False,امیرکبیر ۱,residential,30,False,43.445,,"LINESTRING (54.0736767 36.8916505, 54.0731932 36.8917064)",
1011224949,False,امیرکبیر,tertiary,,True,92.357,,"LINESTRING (54.0736767 36.8916505, 54.0736086 36.8908217)",
1011224949,False,امیرکبیر,tertiary,,False,77.178,,"LINESTRING (54.0736767 36.8916505, 54.0737151 36.8921178, 54.0737575 36.892341)",
540140305,False,امیرکبیر ۱,residential,30,True,43.445,,"LINESTRING (54.0731932 36.8917064, 54.0736767 36.8916505)",
122797492,False,بهشت ۲,residential,30,False,112.824,,"LINESTRING (54.0739166 36.8934588, 54.0737394 36.8924541)",
122797492,False,بهشت ۲,residential,30,True,100.089,,"LINESTRING (54.0739166 36.8934588, 54.0740738 36.8943501)",
540174746,False,,residential,30,False,127.009,,"LINESTRING (54.0739166 36.8934588, 54.0727359 36.8933787, 54.0724931 36.8933665)",
540174746,False,,residential,30,True,127.009,,"LINESTRING (54.0724931 36.8933665, 54.0727359 36.8933787, 54.0739166 36.8934588)",
540174747,False,,residential,30,False,95.163,,"LINESTRING (54.0731443 36.8944179, 54.0734945 36.8936092)",
619554138,True,بلوار اباذر,tertiary,,False,15.690999999999999,,"LINESTRING (54.0731443 36.8944179, 54.0732055 36.8944678, 54.0732377 36.8945342)",
540174747,False,,residential,30,True,95.163,,"LINESTRING (54.0734945 36.8936092, 54.0731443 36.8944179)",
619554139,True,میدان مختومقلی,secondary,,False,40.693000000000005,,"LINESTRING (54.06971 36.8924524, 54.0697986 36.8924755, 54.0698917 36.892676, 54.0699052 36.8927528)",roundabout
963092571,True,بلواربهشت,secondary,40,False,27.036,,"LINESTRING (54.0701873 36.8928954, 54.0701344 36.8929022, 54.0700198 36.8929162, 54.0699501 36.8930082)",
619554139,True,میدان مختومقلی,secondary,,False,28.679,,"LINESTRING (54.0699052 36.8927528, 54.0699501 36.8930082)",roundabout
963092572,True,بلواربهشت,secondary,40,False,140.99599999999998,,"LINESTRING (54.0699052 36.8927528, 54.0700978 36.8928071, 54.0714618 36.892633)",
122797600,True,بلوار پاسداران,secondary,60,False,14.818,,"LINESTRING (54.0693831 36.8925428, 54.0693678 36.8924101)",
619554139,True,میدان مختومقلی,secondary,,False,32.365,,"LINESTRING (54.0693831 36.8925428, 54.069485 36.8924683, 54.06971 36.8924524)",roundabout
963092571,True,بلواربهشت,secondary,40,False,17.306,,"LINESTRING (54.0703796 36.8928715, 54.0701873 36.8928954)",
619554138,True,بلوار اباذر,tertiary,,False,27.19,,"LINESTRING (54.0703796 36.8928715, 54.0704285 36.893003, 54.0705167 36.8930839)",
619554139,True,میدان مختومقلی,secondary,,False,54.944,,"LINESTRING (54.0699501 36.8930082, 54.0699715 36.8931302, 54.069956 36.8932721, 54.0698385 36.8933413, 54.0696989 36.8933467)",roundabout
619554139,True,میدان مختومقلی,secondary,,False,8.878,,"LINESTRING (54.0696989 36.8933467, 54.0696084 36.893313)",roundabout
122797426,True,بلوار جمهوری اسلامی,secondary,40,False,127.93100000000001,,"LINESTRING (54.0696989 36.8933467, 54.0696281 36.8935096, 54.0698003 36.8944779)",
619559080,False,,residential,,False,173.422,,"LINESTRING (54.0664294 36.8916844, 54.0661676 36.8901389)",
619559084,False,,residential,,True,64.114,,"LINESTRING (54.066329 36.8931484, 54.0670411 36.8930583)",
631041210,False,,residential,,True,84.829,,"LINESTRING (54.066329 36.8931484, 54.0662201 36.8923905)",
122797496,True,بلوار آزادی,primary,,False,118.624,18,"LINESTRING (54.0665343 36.8900677, 54.0663557 36.8890105)",
619559079,False,,tertiary,,False,33.559,,"LINESTRING (54.0665343 36.8900677, 54.0661676 36.8901389)",
619559079,False,,tertiary,,True,33.559,,"LINESTRING (54.0661676 36.8901389, 54.0665343 36.8900677)",
619559080,False,,residential,,True,173.422,,"LINESTRING (54.0661676 36.8901389, 54.0664294 36.8916844)",
408540728,True,آزادی,primary,40,False,41.21,18,"LINESTRING (54.0670411 36.8930583, 54.0669775 36.8926912)",
619559084,False,,residential,,False,64.114,,"LINESTRING (54.0670411 36.8930583, 54.066329 36.8931484)",
631041207,False,,residential,,False,59.513,,"LINESTRING (54.0680991 36.8957181, 54.0679966 36.8951892)",
631041207,False,,residential,,True,36.654,,"LINESTRING (54.0680991 36.8957181, 54.068182 36.896041)",
122797448,False,۶ جمهوری,residential,30,False,40.57,,"LINESTRING (54.0680991 36.8957181, 54.0678337 36.8957482, 54.0676479 36.895772)",
631041207,False,,residential,,False,121.672,,"LINESTRING (54.0679027 36.8947049, 54.0677343 36.893619)",
631041207,False,,residential,,True,54.495,,"LINESTRING (54.0679027 36.8947049, 54.0679966 36.8951892)",
734360613,True,۲ جمهوری,residential,30,False,159.552,,"LINESTRING (54.0679027 36.8947049, 54.0696776 36.8944951)",
122797437,False,آزادی ۲۴,residential,30,True,39.480999999999995,,"LINESTRING (54.0679027 36.8947049, 54.0676646 36.894733, 54.0674635 36.8947568)",
122797462,True,,secondary,,False,7.097,,"LINESTRING (54.0677343 36.893619, 54.0676552 36.8936275)",
631041207,False,,residential,,True,121.672,,"LINESTRING (54.0677343 36.893619, 54.0679027 36.8947049)",
122797420,True,بلوار جمهوری اسلامی,secondary,40,False,53.697,,"LINESTRING (54.0697635 36.8949731, 54.0696776 36.8944951)",
631041209,False,۴ جمهوری,residential,,False,158.951,,"LINESTRING (54.0697635 36.8949731, 54.0679966 36.8951892)",
631041207,False,,residential,,False,54.495,,"LINESTRING (54.0679966 36.8951892, 54.0679027 36.8947049)",
631041207,False,,residential,,True,59.513,,"LINESTRING (54.0679966 36.8951892, 54.0680991 36.8957181)",
631041209,False,۴ جمهوری,residential,,True,158.951,,"LINESTRING (54.0679966 36.8951892, 54.0697635 36.8949731)",
631041210,False,,residential,,False,84.829,,"LINESTRING (54.0662201 36.8923905, 54.066329 36.8931484)",
122797477,True,پاسداران ۱,residential,30,False,51.284,,"LINESTRING (54.0674716 36.8915493, 54.0669024 36.8916233)",
631041212,False,خورشید,residential,,False,110.762,,"LINESTRING (54.0674716 36.8915493, 54.0672853 36.8905644)",
631041212,False,خورشید,residential,,True,16.858,,"LINESTRING (54.0672569 36.8904145, 54.0672853 36.8905644)",
122797477,True,پاسداران ۱,residential,30,False,58.636,,"LINESTRING (54.068124 36.891473, 54.0674716 36.8915493)",
631041213,False,,residential,,False,53.326,,"LINESTRING (54.068124 36.891473, 54.0680243 36.8910001)",
631041213,False,,residential,,True,53.326,,"LINESTRING (54.0680243 36.8910001, 54.068124 36.891473)",
122797458,True,پاسداران ۳,residential,30,False,83.382,,"LINESTRING (54.0675342 36.8898172, 54.0666042 36.8899124)",
631041214,False,,residential,,True,100.594,,"LINESTRING (54.0675342 36.8898172, 54.0674312 36.8889163)",
122797439,False,پاسداران ۵,residential,30,False,52.476,,"LINESTRING (54.0670565 36.888948, 54.0664698 36.8889983)",
122797439,False,پاسداران ۵,residential,30,True,33.509,,"LINESTRING (54.0670565 36.888948, 54.0674312 36.8889163)",
631041215,False,,residential,,False,51.526,,"LINESTRING (54.0670565 36.888948, 54.0669909 36.8884876)",
631041215,False,,residential,,True,51.526,,"LINESTRING (54.0669909 36.8884876, 54.0670565 36.888948)",
122797524,False,۷ جمهوری,tertiary,,False,125.241,,"LINESTRING (54.0718533 36.8973773, 54.0732434 36.8971963)",
704288323,False,۸ جمهوری,residential,,False,26.404,,"LINESTRING (54.0678877 36.8960725, 54.068182 36.896041)",
122797420,True,بلوار جمهوری اسلامی,secondary,40,False,38.958,,"LINESTRING (54.0699211 36.8958547, 54.0698597 36.8955078)",
704288323,False,۸ جمهوری,residential,,True,156.032,,"LINESTRING (54.0699211 36.8958547, 54.068182 36.896041)",
704288324,False,۸/۱ جمهوری,residential,,False,115.01,,"LINESTRING (54.0686953 36.8963084, 54.0699733 36.8961496)",
122797420,True,بلوار جمهوری اسلامی,secondary,40,False,33.118,,"LINESTRING (54.0699733 36.8961496, 54.0699211 36.8958547)",
704288324,False,۸/۱ جمهوری,residential,,True,115.01,,"LINESTRING (54.0699733 36.8961496, 54.0686953 36.8963084)",
122797420,True,بلوار جمهوری اسلامی,secondary,40,False,54.412,,"LINESTRING (54.0701318 36.8970061, 54.0700384 36.8965225)",
704288325,False,۱۲ جمهوری,residential,,False,95.757,,"LINESTRING (54.0701318 36.8970061, 54.0690667 36.8971329)",
704288326,False,,residential,,False,21.406,,"LINESTRING (54.0686785 36.8973817, 54.0686673 36.8971894)",
704288326,False,,residential,,True,21.248,,"LINESTRING (54.0686002 36.897006, 54.0686673 36.8971894)",
704288325,False,۱۲ جمهوری,residential,,True,36.068,,"LINESTRING (54.0686673 36.8971894, 54.0690667 36.8971329)",
704288326,False,,residential,,False,21.248,,"LINESTRING (54.0686673 36.8971894, 54.0686002 36.897006)",
704288326,False,,residential,,True,21.406,,"LINESTRING (54.0686673 36.8971894, 54.0686785 36.8973817)",
408540751,False,,residential,30,True,58.471,,"LINESTRING (54.0690667 36.8971329, 54.0689759 36.8966121)",
704288325,False,۱۲ جمهوری,residential,,False,36.068,,"LINESTRING (54.0690667 36.8971329, 54.0686673 36.8971894)",
704288325,False,۱۲ جمهوری,residential,,True,95.757,,"LINESTRING (54.0690667 36.8971329, 54.0701318 36.8970061)",
619554138,True,بلوار اباذر,tertiary,,False,276.91400000000004,,"LINESTRING (54.0705167 36.8930839, 54.070605 36.8931325, 54.0718639 36.893771, 54.0724674 36.8941078, 54.0731443 36.8944179)",
122797547,True,بلوار اباذر,tertiary,,False,34.847,,"LINESTRING (54.070438 36.8931307, 54.0703487 36.8930822, 54.0701873 36.8928954)",
734359628,True,,tertiary_link,,False,12.264,,"LINESTRING (54.070438 36.8931307, 54.0704334 36.8931034, 54.0704522 36.8930803, 54.0704853 36.8930725, 54.0705167 36.8930839)",
734359283,False,,secondary_link,,True,11.433,,"LINESTRING (54.0714618 36.892633, 54.071478 36.892735)",
963092572,True,بلواربهشت,secondary,40,False,56.761,,"LINESTRING (54.0714618 36.892633, 54.0720921 36.8925526)",
734359283,False,,secondary_link,,False,11.433,,"LINESTRING (54.071478 36.892735, 54.0714618 36.892633)",
963092571,True,بلواربهشت,secondary,40,False,98.852,,"LINESTRING (54.071478 36.892735, 54.0703796 36.8928715)",
539472811,False,پاسداران ۴ -امیرکبیر ۵,residential,30,False,10.345,,"LINESTRING (54.0706891 36.8896779, 54.0705728 36.8896799)",
539472811,False,پاسداران ۴ -امیرکبیر ۵,residential,30,True,100.064,,"LINESTRING (54.0706891 36.8896779, 54.071814 36.8896586)",
734358886,False,,residential,,True,119.094,,"LINESTRING (54.0706891 36.8896779, 54.0708918 36.8886192)",
734358886,False,,residential,,False,119.094,,"LINESTRING (54.0708918 36.8886192, 54.0706891 36.8896779)",
"[970258922, 122797556]",False,"['پاسداران ۶', 'امیرکبیر ۷']",residential,30,False,97.117,,"LINESTRING (54.0708918 36.8886192, 54.0713891 36.8885646, 54.0719745 36.8885055)",
122797556,False,پاسداران ۶,residential,30,True,180.603,,"LINESTRING (54.0708918 36.8886192, 54.0696332 36.8887513, 54.068881 36.8888455)",
704288305,False,اسپریس (۵),tertiary,,True,8.782,,"LINESTRING (54.07334 36.8971799, 54.0732434 36.8971963)",
734360091,True,کمینه,tertiary,,False,115.598,,"LINESTRING (54.0732702 36.8961418, 54.07334 36.8971799)",
122797421,False,بلوار ابوذر,tertiary,40,False,90.128,,"LINESTRING (54.0733172 36.8945631, 54.0741638 36.8950087)",
122797421,False,بلوار ابوذر,tertiary,40,True,7.766,,"LINESTRING (54.0733172 36.8945631, 54.0732377 36.8945342)",
734360091,True,کمینه,tertiary,,False,64.371,,"LINESTRING (54.0733172 36.8945631, 54.0732651 36.8951405)",
734360091,True,کمینه,tertiary,,False,111.341,,"LINESTRING (54.0732651 36.8951405, 54.0732702 36.8961418)",
631041207,False,,residential,,False,72.908,,"LINESTRING (54.0683142 36.8966881, 54.068182 36.896041)",
742517574,True,آزادی ۲۰,residential,30,False,59.445,,"LINESTRING (54.0683142 36.8966881, 54.0689759 36.8966121)",
631041207,False,,residential,,False,36.654,,"LINESTRING (54.068182 36.896041, 54.0680991 36.8957181)",
631041207,False,,residential,,True,72.908,,"LINESTRING (54.068182 36.896041, 54.0683142 36.8966881)",
704288323,False,۸ جمهوری,residential,,False,156.032,,"LINESTRING (54.068182 36.896041, 54.0699211 36.8958547)",
704288323,False,۸ جمهوری,residential,,True,26.404,,"LINESTRING (54.068182 36.896041, 54.0678877 36.8960725)",
122797462,True,,secondary,,False,47.532000000000004,,"LINESTRING (54.0696084 36.893313, 54.0694606 36.8933355, 54.0690851 36.8933999)",
619554139,True,میدان مختومقلی,secondary,,False,90.908,,"LINESTRING (54.0696084 36.893313, 54.0695415 36.8932881, 54.0695305 36.8932603, 54.0695105 36.89321, 54.0694451 36.8929119, 54.0693897 36.8927078, 54.0693831 36.8925428)",roundabout
122797462,True,,secondary,,False,122.57,,"LINESTRING (54.0690851 36.8933999, 54.0677343 36.893619)",
122797496,True,بلوار آزادی,primary,,False,215.603,18,"LINESTRING (54.0668589 36.8919892, 54.0665343 36.8900677)",
373408781,True,بلوار آزادی,primary,,False,78.866,18,"LINESTRING (54.0669656 36.8919766, 54.0670913 36.8926787)",
969447897,True,,primary_link,,False,9.592,,"LINESTRING (54.0669656 36.8919766, 54.0668589 36.8919892)",
970258920,False,,residential,,True,52.063,,"LINESTRING (54.0717217 36.8901178, 54.0716648 36.8905838)",
970258921,False,,residential,,True,75.636,,"LINESTRING (54.0721375 36.8903323, 54.072167 36.8896525)",
539472811,False,پاسداران ۴ -امیرکبیر ۵,residential,30,False,31.401,,"LINESTRING (54.072167 36.8896525, 54.071814 36.8896586)",
