osmid,oneway,name,highway,reversed,length,junction,geometry,lanes,width
505809634,False,,residential,True,294.109,,"LINESTRING (47.829124 38.5097968, 47.8296639 38.5099992, 47.8297611 38.510028, 47.8298243 38.5100702, 47.8300086 38.5102385, 47.8300509 38.5103192, 47.830091 38.5104548, 47.8301252 38.5107576, 47.8301455 38.5110743, 47.830098 38.5113623, 47.8300928 38.5114743, 47.8303028 38.5118486, 47.830372 38.5119011, 47.8304452 38.5119486)",,
505809642,False,خیابان چهارده معصوم,residential,True,69.34299999999999,,"LINESTRING (47.829124 38.5097968, 47.8294564 38.5098455, 47.82968 38.5098508, 47.8299139 38.5098324)",,
505809642,False,خیابان چهارده معصوم,residential,True,48.826,,"LINESTRING (47.8299139 38.5098324, 47.8304749 38.509822)",,
505809642,False,خیابان چهارده معصوم,residential,False,69.343,,"LINESTRING (47.8299139 38.5098324, 47.82968 38.5098508, 47.8294564 38.5098455, 47.829124 38.5097968)",,
505809643,False,,residential,False,77.55,,"LINESTRING (47.8299139 38.5098324, 47.8298121 38.5095587, 47.8297792 38.5093833, 47.8297599 38.5091487)",,
505809643,False,,residential,False,88.451,,"LINESTRING (47.8297599 38.5091487, 47.829538 38.5089117, 47.8294207 38.5087613, 47.8293817 38.5084733, 47.8293843 38.5084375)",,
505809643,False,,residential,True,77.55,,"LINESTRING (47.8297599 38.5091487, 47.8297792 38.5093833, 47.8298121 38.5095587, 47.8299139 38.5098324)",,
1231389973,False,,residential,True,68.449,,"LINESTRING (47.8297599 38.5091487, 47.8298835 38.5091596, 47.8300542 38.5091424, 47.8301252 38.5091226, 47.830213 38.5091159, 47.8303279 38.5091305, 47.8305374 38.5091437)",,
781190667,False,,residential,True,64.937,,"LINESTRING (47.8290397 38.5071303, 47.8297851 38.5071587)",,
505809643,False,,residential,True,151.35600000000002,,"LINESTRING (47.8290397 38.5071303, 47.8291862 38.507352, 47.8293133 38.5076171, 47.8294045 38.5079458, 47.8294012 38.5082058, 47.8293843 38.5084375)",,
781190667,False,,residential,False,150.016,,"LINESTRING (47.8290397 38.5071303, 47.8284164 38.5070569, 47.8273235 38.5070904)",,
505809635,False,,residential,False,54.366,,"LINESTRING (47.8271532 38.507556, 47.8272901 38.5073027, 47.8273235 38.5070904)",,
505809635,False,,residential,True,133.962,,"LINESTRING (47.8271532 38.507556, 47.8270791 38.5076931, 47.8265526 38.5086653)",,
505809644,False,,residential,False,227.06,,"LINESTRING (47.8271532 38.507556, 47.8284882 38.5082094, 47.8288788 38.5084404, 47.8291014 38.5085186, 47.8293843 38.5084375)",,
505809643,False,,residential,False,151.356,,"LINESTRING (47.8293843 38.5084375, 47.8294012 38.5082058, 47.8294045 38.5079458, 47.8293133 38.5076171, 47.8291862 38.507352, 47.8290397 38.5071303)",,
505809643,False,,residential,True,88.451,,"LINESTRING (47.8293843 38.5084375, 47.8293817 38.5084733, 47.8294207 38.5087613, 47.829538 38.5089117, 47.8297599 38.5091487)",,
505809644,False,,residential,True,227.06,,"LINESTRING (47.8293843 38.5084375, 47.8291014 38.5085186, 47.8288788 38.5084404, 47.8284882 38.5082094, 47.8271532 38.507556)",,
781190667,False,,residential,False,77.811,,"LINESTRING (47.8312237 38.507176, 47.8303302 38.5071476)",,
397938602,False,خیابان دانش,residential,False,92.286,,"LINESTRING (47.8312237 38.507176, 47.8314619 38.5074795, 47.8317819 38.5078817)",,
397938602,False,خیابان دانش,residential,True,189.824,,"LINESTRING (47.8312237 38.507176, 47.8309577 38.5068371, 47.8303445 38.506021, 47.8301393 38.5056958)",,
781190667,False,,residential,False,13.177,,"LINESTRING (47.8303302 38.5071476, 47.8301819 38.5071236)",,
781190667,False,,residential,True,77.811,,"LINESTRING (47.8303302 38.5071476, 47.8312237 38.507176)",,
1231389976,False,,residential,False,179.21,,"LINESTRING (47.8303302 38.5071476, 47.8302643 38.5074604, 47.8302079 38.5075422, 47.8301623 38.507622, 47.8301409 38.5076996, 47.8301945 38.5080879, 47.8301865 38.5081446, 47.8301436 38.5084762, 47.8301409 38.5087302)",,
781190667,False,,residential,False,34.747,,"LINESTRING (47.8301819 38.5071236, 47.8297851 38.5071587)",,
781190667,False,,residential,True,13.177,,"LINESTRING (47.8301819 38.5071236, 47.8303302 38.5071476)",,
781190668,False,,residential,False,155.07500000000002,,"LINESTRING (47.8301819 38.5071236, 47.8301719 38.5070412, 47.8300716 38.5068803, 47.8300264 38.5067665, 47.8300565 38.5066212, 47.8300315 38.5064485, 47.8299863 38.5061306, 47.8299612 38.5060286, 47.829966 38.5057597)",,
781190667,False,,residential,False,64.937,,"LINESTRING (47.8297851 38.5071587, 47.8290397 38.5071303)",,
781190667,False,,residential,True,34.747,,"LINESTRING (47.8297851 38.5071587, 47.8301819 38.5071236)",,
1231389975,False,,residential,False,37.011,,"LINESTRING (47.8297851 38.5071587, 47.8297198 38.5074876)",,
781190667,False,,residential,True,75.362,,"LINESTRING (47.8264605 38.5071476, 47.8273235 38.5070904)",,
781190669,False,,residential,False,67.045,,"LINESTRING (47.8313657 38.5083561, 47.8314158 38.5082109, 47.8314559 38.508101, 47.8315964 38.5079832, 47.8317819 38.5078817)",,
781190669,False,,residential,True,170.441,,"LINESTRING (47.8313657 38.5083561, 47.8313356 38.5084817, 47.8313556 38.5086662, 47.8314309 38.5088663, 47.8315813 38.509043, 47.8317318 38.5091568, 47.831802 38.5093334, 47.831821 38.5097834)",,
1231389978,False,,residential,False,63.628,,"LINESTRING (47.8313657 38.5083561, 47.8309228 38.5083692, 47.8308021 38.5083818, 47.8306398 38.5084101)",,
397938602,False,خیابان دانش,residential,False,52.715,,"LINESTRING (47.8317819 38.5078817, 47.8319767 38.5081265, 47.8321212 38.5082738)",,
397938602,False,خیابان دانش,residential,True,92.286,,"LINESTRING (47.8317819 38.5078817, 47.8314619 38.5074795, 47.8312237 38.507176)",,
781190669,False,,residential,True,67.045,,"LINESTRING (47.8317819 38.5078817, 47.8315964 38.5079832, 47.8314559 38.508101, 47.8314158 38.5082109, 47.8313657 38.5083561)",,
781190323,False,,secondary_link,False,14.003,,"LINESTRING (47.8317289 38.5042518, 47.8315834 38.5043056)",,
397938598,True,خیابان امام خمینی,secondary,False,94.208,,"LINESTRING (47.8317289 38.5042518, 47.8317719 38.5043382, 47.8320398 38.505063)",,
781190323,False,,secondary_link,True,14.003,,"LINESTRING (47.8315834 38.5043056, 47.8317289 38.5042518)",,
397938601,True,میدان امام خمینی,secondary,False,19.405,roundabout,"LINESTRING (47.83207 38.5053588, 47.8320406 38.5053681, 47.831977 38.5053712, 47.8319153 38.5053585, 47.8318619 38.5053312)",,
505809640,False,شهدا,residential,True,9.589,,"LINESTRING (47.8323996 38.5086082, 47.8323365 38.5085375)",,
505809640,False,شهدا,residential,False,98.689,,"LINESTRING (47.8323996 38.5086082, 47.8327164 38.5089632, 47.8330631 38.5093279)",,
781190336,False,اندیشه,residential,False,135.709,,"LINESTRING (47.8323996 38.5086082, 47.8326602 38.5085681, 47.8329814 38.5085498, 47.8333144 38.5085209, 47.8335052 38.5084828, 47.8336454 38.5084919, 47.8339394 38.5085361)",,
781190340,False,نواب,residential,True,3.307,,"LINESTRING (47.8339394 38.5085361, 47.8339374 38.5085658)",,
781190336,False,اندیشه,residential,True,135.709,,"LINESTRING (47.8339394 38.5085361, 47.8336454 38.5084919, 47.8335052 38.5084828, 47.8333144 38.5085209, 47.8329814 38.5085498, 47.8326602 38.5085681, 47.8323996 38.5086082)",,
781190340,False,نواب,residential,False,212.91,,"LINESTRING (47.8339394 38.5085361, 47.834038 38.5077696, 47.8340629 38.5072248, 47.8340479 38.5069221, 47.8339574 38.5066344)",,
505809638,False,خیابان بعثت,secondary,True,7.029,,"LINESTRING (47.8322916 38.5097738, 47.8322824 38.5098366)",,
505809638,False,خیابان بعثت,secondary,False,127.919,,"LINESTRING (47.8322916 38.5097738, 47.8323237 38.5095545, 47.8322273 38.5086279)",,
781190338,False,کوچه شهید جعفری,residential,False,110.06400000000001,,"LINESTRING (47.8322916 38.5097738, 47.8327911 38.509837, 47.8328801 38.5098102, 47.8329225 38.5097516, 47.8329599 38.5096051, 47.8329849 38.5093923, 47.8330631 38.5093279)",,
505809640,False,شهدا,residential,False,5.073,,"LINESTRING (47.8330631 38.5093279, 47.8330979 38.5093645)",,
505809640,False,شهدا,residential,True,98.689,,"LINESTRING (47.8330631 38.5093279, 47.8327164 38.5089632, 47.8323996 38.5086082)",,
781190338,False,کوچه شهید جعفری,residential,True,110.064,,"LINESTRING (47.8330631 38.5093279, 47.8329849 38.5093923, 47.8329599 38.5096051, 47.8329225 38.5097516, 47.8328801 38.5098102, 47.8327911 38.509837, 47.8322916 38.5097738)",,
505809640,False,شهدا,residential,True,5.073,,"LINESTRING (47.8330979 38.5093645, 47.8330631 38.5093279)",,
505809640,False,شهدا,residential,False,35.226,,"LINESTRING (47.8330979 38.5093645, 47.8331388 38.5094075, 47.8333668 38.509601)",,
781190339,False,,residential,False,76.121,,"LINESTRING (47.8330979 38.5093645, 47.8333068 38.5092283, 47.8333717 38.509199, 47.8338982 38.5091677)",,
781190340,False,نواب,residential,False,67.015,,"LINESTRING (47.8338982 38.5091677, 47.8339374 38.5085658)",,
781190340,False,نواب,residential,True,27.151,,"LINESTRING (47.8338982 38.5091677, 47.8338907 38.5094118)",,
781190339,False,,residential,True,76.121,,"LINESTRING (47.8338982 38.5091677, 47.8333717 38.509199, 47.8333068 38.5092283, 47.8330979 38.5093645)",,
781190340,False,نواب,residential,False,27.151,,"LINESTRING (47.8338907 38.5094118, 47.8338982 38.5091677)",,
781190334,True,خیابان امام خمینی,tertiary,False,230.493,,"LINESTRING (47.8339574 38.5066344, 47.8338996 38.506644, 47.8337765 38.5066518, 47.8336514 38.5066409, 47.8335264 38.5066114, 47.8333636 38.5065539, 47.8332385 38.5064856, 47.8327323 38.5061671, 47.832639 38.5060848, 47.8325636 38.5059994, 47.8324683 38.5058813, 47.83207 38.5053588)",,
781190340,False,نواب,residential,True,212.91,,"LINESTRING (47.8339574 38.5066344, 47.8340479 38.5069221, 47.8340629 38.5072248, 47.834038 38.5077696, 47.8339394 38.5085361)",,
781190340,False,نواب,residential,False,3.307,,"LINESTRING (47.8339374 38.5085658, 47.8339394 38.5085361)",,
781190340,False,نواب,residential,True,67.015,,"LINESTRING (47.8339374 38.5085658, 47.8338982 38.5091677)",,
781190341,False,,residential,False,273.592,,"LINESTRING (47.8339374 38.5085658, 47.83431 38.5085429, 47.8344322 38.5085546, 47.8344996 38.5086132, 47.8345071 38.5087088, 47.8344946 38.5091189, 47.8344647 38.5092947, 47.8344672 38.5096383, 47.8344572 38.5097867, 47.8344747 38.5103511, 47.8344522 38.5106032)",,
505809640,False,شهدا,residential,False,14.062999999999999,,"LINESTRING (47.8344522 38.5106032, 47.8345061 38.5106409, 47.8345504 38.5107016)",,
505809640,False,شهدا,residential,True,146.51299999999998,,"LINESTRING (47.8344522 38.5106032, 47.8342063 38.5104312, 47.833852 38.5101148, 47.8333668 38.509601)",,
781190341,False,,residential,True,273.592,,"LINESTRING (47.8344522 38.5106032, 47.8344747 38.5103511, 47.8344572 38.5097867, 47.8344672 38.5096383, 47.8344647 38.5092947, 47.8344946 38.5091189, 47.8345071 38.5087088, 47.8344996 38.5086132, 47.8344322 38.5085546, 47.83431 38.5085429, 47.8339374 38.5085658)",,
781190343,False,,residential,True,58.926,,"LINESTRING (47.8356101 38.5113255, 47.83564 38.5112376, 47.8357848 38.5110111, 47.8358297 38.5109115, 47.8358297 38.5108314)",,
781190344,False,,residential,False,64.185,,"LINESTRING (47.8356101 38.5113255, 47.8355377 38.5113743, 47.8354953 38.5114426, 47.8354778 38.511591, 47.8354728 38.511757, 47.8354803 38.5118683)",,
1197088607,False,,residential,False,39.562999999999995,,"LINESTRING (47.8356101 38.5113255, 47.8357374 38.511425, 47.8358796 38.5115188, 47.8359392 38.5115703)",,
1197088607,False,,residential,True,45.327000000000005,,"LINESTRING (47.8356101 38.5113255, 47.8355103 38.5112727, 47.8353905 38.5112376, 47.8351509 38.5112005, 47.8351271 38.5111885)",,
781190346,False,,residential,True,30.414,,"LINESTRING (47.8363263 38.5117375, 47.8365808 38.51155)",,
781190346,False,,residential,False,70.182,,"LINESTRING (47.8363263 38.5117375, 47.8361616 38.5118703, 47.8359071 38.5120362, 47.8360169 38.5122022)",,
1197088607,False,,residential,True,39.209,,"LINESTRING (47.8363263 38.5117375, 47.8362414 38.5117219, 47.8361092 38.5116789, 47.8359744 38.5116008, 47.8359392 38.5115703)",,
781190342,False,,residential,False,91.21900000000001,,"LINESTRING (47.8351271 38.5111885, 47.8351584 38.5109369, 47.835096 38.5105053, 47.8349987 38.510396)",,
1197088607,False,,residential,False,45.327,,"LINESTRING (47.8351271 38.5111885, 47.8351509 38.5112005, 47.8353905 38.5112376, 47.8355103 38.5112727, 47.8356101 38.5113255)",,
1197088607,False,,residential,True,13.374,,"LINESTRING (47.8351271 38.5111885, 47.8350386 38.5111439, 47.835 38.511121)",,
781190342,False,,residential,True,91.219,,"LINESTRING (47.8349987 38.510396, 47.835096 38.5105053, 47.8351584 38.5109369, 47.8351271 38.5111885)",,
781190343,False,,residential,False,58.926,,"LINESTRING (47.8358297 38.5108314, 47.8358297 38.5109115, 47.8357848 38.5110111, 47.83564 38.5112376, 47.8356101 38.5113255)",,
