osmid,highway,oneway,reversed,length,geometry,name,maxspeed,junction,bridge
233785152,secondary_link,False,False,14.004,"LINESTRING (50.2517786 37.2281819, 50.251669 37.2282727)",,,,
263158856,residential,False,False,51.206,"LINESTRING (50.2517786 37.2281819, 50.2518323 37.2281031, 50.2518513 37.2280658, 50.2518564 37.2280176, 50.2518082 37.227738)",,,,
987941646,secondary,True,False,251.546,"LINESTRING (50.2517786 37.2281819, 50.2537718 37.22913, 50.2542166 37.2293435)",بلوار جمهوری اسلامی,80,,
233785152,secondary_link,False,True,14.004,"LINESTRING (50.251669 37.2282727, 50.2517786 37.2281819)",,,,
987941645,secondary,True,False,159.691,"LINESTRING (50.251669 37.2282727, 50.2501068 37.2275549)",بلوار جمهوری اسلامی,80,,
534791353,secondary,True,False,11.004,"LINESTRING (50.2542166 37.2293435, 50.2542476 37.2293463, 50.2542758 37.2293569, 50.2543298 37.229381)",میدان چمخاله,,roundabout,
263158856,residential,False,True,181.952,"LINESTRING (50.251352 37.2261425, 50.2518082 37.227738)",,,,
263158855,residential,False,False,168.579,"LINESTRING (50.2540599 37.2306664, 50.2532182 37.2320263)",,,,
263158855,residential,False,True,75.765,"LINESTRING (50.2540599 37.2306664, 50.2541727 37.2303666, 50.2543004 37.2300125)",,,,
1222163561,residential,False,False,124.53999999999999,"LINESTRING (50.2540599 37.2306664, 50.2530262 37.2312796, 50.2529457 37.2313479)",,,,
263158857,residential,False,False,46.474,"LINESTRING (50.2519732 37.2330721, 50.2519871 37.2334899)",شهید فرضی پور,,,
1070379543,residential,False,True,39.793,"LINESTRING (50.2519732 37.2330721, 50.2515238 37.233079)",,,,
263158857,residential,False,True,135.4,"LINESTRING (50.2519732 37.2330721, 50.2520858 37.2326279, 50.252586 37.2319753)",شهید فرضی پور,,,
263158857,residential,False,False,36.858,"LINESTRING (50.2519871 37.2334899, 50.2518925 37.2338127)",شهید فرضی پور,,,
263158857,residential,False,True,46.474,"LINESTRING (50.2519871 37.2334899, 50.2519732 37.2330721)",شهید فرضی پور,,,
318124005,residential,False,True,145.889,"LINESTRING (50.2519871 37.2334899, 50.2521947 37.2334365, 50.2527097 37.2331632, 50.2528706 37.2328898, 50.2532085 37.2327873, 50.2532297 37.2327342)",پردیس 4,,,
263158858,residential,False,False,34.148,"LINESTRING (50.2501068 37.2275549, 50.250201 37.2278527)",امام خمینی,,,
987941645,secondary,True,False,45.505,"LINESTRING (50.2501068 37.2275549, 50.2496619 37.22735)",بلوار جمهوری اسلامی,80,,
987941645,secondary,True,False,112.331,"LINESTRING (50.2527664 37.2287797, 50.251669 37.2282727)",بلوار جمهوری اسلامی,80,,
263158858,residential,False,True,127.68299999999999,"LINESTRING (50.2527664 37.2287797, 50.2525948 37.229097, 50.252506 37.2292593, 50.2523234 37.2293255, 50.2518377 37.2293106, 50.2517557 37.2292661)",امام خمینی,,,
263158859,residential,False,False,30.32,"LINESTRING (50.2517557 37.2292661, 50.2517253 37.2295377)",شهید بهزادی,,,
263158858,residential,False,False,127.683,"LINESTRING (50.2517557 37.2292661, 50.2518377 37.2293106, 50.2523234 37.2293255, 50.252506 37.2292593, 50.2525948 37.229097, 50.2527664 37.2287797)",امام خمینی,,,
263158858,residential,False,True,115.135,"LINESTRING (50.2517557 37.2292661, 50.2514828 37.229147, 50.2510345 37.2291024, 50.2506063 37.2288438)",امام خمینی,,,
263158859,residential,False,False,36.056,"LINESTRING (50.2517253 37.2295377, 50.2517597 37.2298608)",شهید بهزادی,,,
263158859,residential,False,True,30.32,"LINESTRING (50.2517253 37.2295377, 50.2517557 37.2292661)",شهید بهزادی,,,
318124996,residential,False,False,174.39100000000002,"LINESTRING (50.2517253 37.2295377, 50.2513786 37.2295581, 50.2507867 37.2295839, 50.2497782 37.2297478)",,,,
263158859,residential,False,True,16.096,"LINESTRING (50.2529457 37.2313479, 50.2527725 37.2313039)",شهید بهزادی,,,
263158857,residential,False,False,78.713,"LINESTRING (50.2529457 37.2313479, 50.2529457 37.231506, 50.252586 37.2319753)",شهید فرضی پور,,,
1193894712,residential,False,True,263.148,"LINESTRING (50.2529457 37.2313479, 50.251331 37.2323004, 50.2511218 37.2325054, 50.2508375 37.2329539)",ویلا,,,
1222163561,residential,False,True,124.53999999999999,"LINESTRING (50.2529457 37.2313479, 50.2530262 37.2312796, 50.2540599 37.2306664)",,,,
263158859,residential,False,True,36.056,"LINESTRING (50.2517597 37.2298608, 50.2517253 37.2295377)",شهید بهزادی,,,
318124998,residential,False,False,39.327,"LINESTRING (50.2517597 37.2298608, 50.252177 37.2297396)",,,,
263158859,residential,False,False,96.628,"LINESTRING (50.2517597 37.2298608, 50.2519311 37.2304261, 50.2519686 37.230712)",شهید بهزادی,,,
1222163562,residential,False,False,227.73700000000002,"LINESTRING (50.2517597 37.2298608, 50.2508295 37.2301828, 50.2494734 37.2307935)",شهید جیهونی,,,
1222163562,residential,False,False,92.254,"LINESTRING (50.2494734 37.2307935, 50.2486258 37.2312761)",شهید جیهونی,,,
1222307791,residential,False,False,98.225,"LINESTRING (50.2494734 37.2307935, 50.2501318 37.2315045)",نصر,,,
318124995,residential,False,True,100.104,"LINESTRING (50.2494734 37.2307935, 50.2491193 37.2304999, 50.249012 37.2304999, 50.2486526 37.2302094)",فجر,,,
1222163562,residential,False,True,227.73700000000002,"LINESTRING (50.2494734 37.2307935, 50.2508295 37.2301828, 50.2517597 37.2298608)",شهید جیهونی,,,
263158860,residential,False,False,45.031,"LINESTRING (50.2486258 37.2312761, 50.2488224 37.2316496)",,,,
1222163562,residential,False,True,92.254,"LINESTRING (50.2486258 37.2312761, 50.2494734 37.2307935)",شهید جیهونی,,,
263158860,residential,False,True,36.335,"LINESTRING (50.2498339 37.2330994, 50.24964 37.2328114)",,,,
263158861,residential,False,False,16.493,"LINESTRING (50.2498339 37.2330994, 50.2499265 37.2332281)",,,,
263158860,residential,False,False,75.80799999999999,"LINESTRING (50.2498339 37.2330994, 50.2502631 37.2328944, 50.2506159 37.2329309)",,,,
263158860,residential,False,True,19.785,"LINESTRING (50.2508375 37.2329539, 50.2506159 37.2329309)",,,,
263158862,residential,False,False,54.314,"LINESTRING (50.2508375 37.2329539, 50.2507286 37.2331426, 50.250506 37.2333604)",ویلا,,,
1193894712,residential,False,False,263.14799999999997,"LINESTRING (50.2508375 37.2329539, 50.2511218 37.2325054, 50.251331 37.2323004, 50.2529457 37.2313479)",ویلا,,,
263158861,residential,False,False,39.232,"LINESTRING (50.2502109 37.2335785, 50.2504509 37.2338751)",,,,
263158861,residential,False,True,46.39,"LINESTRING (50.2502109 37.2335785, 50.2499265 37.2332281)",,,,
263158862,residential,False,True,35.647,"LINESTRING (50.2502109 37.2335785, 50.250506 37.2333604)",ویلا,,,
263158863,tertiary,True,False,65.669,"LINESTRING (50.2577203 37.2307264, 50.258135 37.2304472, 50.258309 37.2303709)",,,,
270431565,secondary,True,False,52.370000000000005,"LINESTRING (50.2577203 37.2307264, 50.2578784 37.230821, 50.2580071 37.2309449, 50.2580929 37.2310815)",,,,
502568596,residential,False,True,68.57000000000001,"LINESTRING (50.258309 37.2303709, 50.2577573 37.2301319, 50.2576295 37.230075)",,,,
1200093164,tertiary,True,False,82.733,"LINESTRING (50.258309 37.2303709, 50.2581157 37.2307135, 50.2580929 37.2310815)",,,,
"[270431561, 270431565, 417507821]",secondary,True,False,277.123,"LINESTRING (50.2549059 37.2296609, 50.2554671 37.2299433, 50.2557889 37.2300949, 50.2561296 37.2301974, 50.2570415 37.2304772, 50.2574948 37.2306139, 50.2577203 37.2307264)","['پل چمخاله', 'بلوار جمهوری اسلامی']",,,yes
501773647,residential,False,False,157.738,"LINESTRING (50.2549059 37.2296609, 50.2555257 37.2294186, 50.2560031 37.2289061, 50.2561012 37.228689)",محبتی,,,
270431565,secondary,True,False,183.389,"LINESTRING (50.2580929 37.2310815, 50.2581355 37.2311539, 50.2581606 37.2312708, 50.2581421 37.2317573, 50.2580489 37.2320676, 50.2578561 37.232694)",,,,
534791353,secondary,True,False,2.759,"LINESTRING (50.2544807 37.2295968, 50.2544496 37.2295984)",میدان چمخاله,,roundabout,
263158857,residential,False,True,36.858,"LINESTRING (50.2518925 37.2338127, 50.2519871 37.2334899)",شهید فرضی پور,,,
318124006,residential,False,False,142.102,"LINESTRING (50.2518925 37.2338127, 50.251728 37.2338209, 50.2515348 37.2338337, 50.251249 37.2337811, 50.2510612 37.2335911, 50.2507367 37.2335334, 50.250506 37.2333604)",پردیس 1,,,
263158862,residential,False,False,35.647,"LINESTRING (50.250506 37.2333604, 50.2502109 37.2335785)",ویلا,,,
263158862,residential,False,True,54.314,"LINESTRING (50.250506 37.2333604, 50.2507286 37.2331426, 50.2508375 37.2329539)",ویلا,,,
