osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
912871633,محمد منتظری,residential,30,False,True,72.946,"LINESTRING (51.3681697 32.5578707, 51.3688403 32.5575377)",,
99271767,۱۵ خرداد جنوبی,residential,30,False,False,162.70499999999998,"LINESTRING (51.3681697 32.5578707, 51.3686583 32.5584511, 51.3690025 32.5588601, 51.3691661 32.5590688)",,
912871633,محمد منتظری,residential,30,False,False,90.506,"LINESTRING (51.3681697 32.5578707, 51.3677306 32.5579858, 51.3674563 32.5580577, 51.3672395 32.5580813)",,
529713881,پارسا,secondary,50,True,False,163.295,"LINESTRING (51.3692657 32.5591433, 51.3680766 32.5602167)",,
529718209,,secondary_link,20,False,True,12.48,"LINESTRING (51.3692657 32.5591433, 51.3691661 32.5590688)",,
529718159,۱۵ خرداد شمالی,residential,30,False,False,87.268,"LINESTRING (51.3692657 32.5591433, 51.3695923 32.559396, 51.3699517 32.559674)",,
99271773,,residential,30,False,True,217.034,"LINESTRING (51.3703471 32.5599799, 51.3706806 32.5597792, 51.3709314 32.5596282, 51.3710694 32.559562, 51.3714269 32.5593906, 51.3716825 32.559194, 51.3717686 32.5591278, 51.3719437 32.5589802, 51.3718497 32.5587246)",,
529718159,۱۵ خرداد شمالی,residential,30,False,False,78.279,"LINESTRING (51.3703471 32.5599799, 51.370411 32.5600292, 51.3705604 32.5601847, 51.3708822 32.5605195)",,
529718159,۱۵ خرداد شمالی,residential,30,False,True,50.301,"LINESTRING (51.3703471 32.5599799, 51.3700225 32.5597288, 51.3699517 32.559674)",,
529718219,باذر,residential,30,False,False,192.22599999999997,"LINESTRING (51.3703471 32.5599799, 51.3700342 32.5601297, 51.3698431 32.560246, 51.3696484 32.5603743, 51.3695747 32.5604705, 51.3694998 32.5605682, 51.3693122 32.5607084, 51.3691143 32.5608093, 51.3690432 32.5608456, 51.3687257 32.5610047)",,
529718159,۱۵ خرداد شمالی,residential,30,False,True,51.027,"LINESTRING (51.3712249 32.5608761, 51.3708822 32.5605195)",,
99271768,شهدا,residential,30,False,False,74.33200000000001,"LINESTRING (51.3712249 32.5608761, 51.3713668 32.560763, 51.3718013 32.5604169)",,
99271768,شهدا,residential,30,False,False,91.537,"LINESTRING (51.3718013 32.5604169, 51.3718717 32.5603608, 51.3722334 32.5600727, 51.3724534 32.5598973, 51.3725111 32.5598514)",,
99271768,شهدا,residential,30,False,True,74.33200000000001,"LINESTRING (51.3718013 32.5604169, 51.3713668 32.560763, 51.3712249 32.5608761)",,
99271768,شهدا,residential,30,False,False,90.22799999999998,"LINESTRING (51.3725111 32.5598514, 51.3726757 32.559664, 51.372807 32.5595144, 51.3729908 32.5593052, 51.3730839 32.5591992)",,
99271768,شهدا,residential,30,False,True,91.53699999999999,"LINESTRING (51.3725111 32.5598514, 51.3724534 32.5598973, 51.3722334 32.5600727, 51.3718717 32.5603608, 51.3718013 32.5604169)",,
