osmid,oneway,highway,reversed,length,geometry,name,maxspeed,junction
887736520,True,primary,False,51.022999999999996,"LINESTRING (48.1757256 30.4332126, 48.1756575 30.4335258, 48.1756275 30.4336636)",,,
204126954,False,secondary,False,30.854,"LINESTRING (48.175581 30.4338742, 48.1758867 30.4339609)",فردوسی,,
887736520,True,primary,False,21.091,"LINESTRING (48.175581 30.4338742, 48.1755461 30.4339594, 48.1754806 30.4340411)",,,
197187778,True,primary,False,37.287,"LINESTRING (48.1754806 30.4340411, 48.1753873 30.4340557, 48.1753026 30.4340479, 48.175218 30.4340215, 48.1751332 30.4339496)",,,
863059786,True,primary,False,231.655,"LINESTRING (48.1754806 30.4340411, 48.1753635 30.4341153, 48.1752607 30.4341874, 48.1751675 30.4342822, 48.1750767 30.4344223, 48.1749572 30.4346366, 48.1748616 30.4348489, 48.1747899 30.4350611, 48.174723 30.4353331, 48.1746991 30.4355577, 48.1746943 30.4357452, 48.1746943 30.4359265)",بلوار نقدی,,
204126965,False,residential,True,68.233,"LINESTRING (48.1745386 30.4359617, 48.1744539 30.4359823, 48.1743549 30.4360064, 48.1738514 30.4361213)",میلانیان,30,
204173755,True,residential,False,271.48400000000004,"LINESTRING (48.1745386 30.4359617, 48.1744555 30.4359171, 48.1740638 30.4335843)",خیابان نقدی,30,
479126362,True,primary,False,234.063,"LINESTRING (48.1745386 30.4359617, 48.1745338 30.4357593, 48.1745314 30.4355733, 48.1745722 30.4353069, 48.174644 30.4350259, 48.1747279 30.4347987, 48.1748189 30.434588, 48.1749555 30.4343442, 48.1750322 30.4342265, 48.1750873 30.4341087, 48.1751184 30.4339931, 48.1751332 30.4339496)",بلوار نقدی,,
197187778,True,primary,False,5.738,"LINESTRING (48.1751332 30.4339496, 48.1751328 30.433898)",,,
197187778,True,primary,False,29.777,"LINESTRING (48.1751328 30.433898, 48.1751472 30.4338133, 48.1751759 30.4337514, 48.175267 30.4336667)",,,
204052229,True,secondary,False,101.606,"LINESTRING (48.1751328 30.433898, 48.1750161 30.4338693, 48.1748784 30.4338308, 48.1747843 30.4337939, 48.174541 30.4337317, 48.1741913 30.4336333, 48.174133 30.433602)",فردوسی,,
197187778,True,primary,False,33.151,"LINESTRING (48.175267 30.4336667, 48.1754538 30.4334911, 48.1754985 30.4334453)",,,
204052228,False,secondary,True,6.92,"LINESTRING (48.174133 30.433602, 48.1740638 30.4335843)",خیابان فردوسی,,
901888565,True,secondary,False,112.58599999999998,"LINESTRING (48.174133 30.433602, 48.1742112 30.4335875, 48.1745714 30.4336596, 48.1748185 30.4337153, 48.1749629 30.4337317, 48.1751301 30.4337317, 48.175267 30.4336667)",فردوسی,,
427608672,True,secondary,False,5.492,"LINESTRING (48.1766447 30.4322829, 48.1765891 30.432271)",بلوار ساحلی امام خمینی,,
