osmid,oneway,ref,name,highway,reversed,length,junction,geometry
538795383,True,17,کرمانشاه - ایلام,primary,False,12.842,,"LINESTRING (46.325041 34.0221295, 46.3251155 34.0222271)"
175456868,True,17,,primary,False,59.665,roundabout,"LINESTRING (46.325041 34.0221295, 46.3250666 34.0222261, 46.3250741 34.0223036, 46.3250107 34.0223865, 46.3249272 34.0224096, 46.3247825 34.0223748, 46.3247096 34.0223539)"
538795357,False,,,tertiary,False,252.29400000000004,,"LINESTRING (46.3251155 34.0222271, 46.3254186 34.0224529, 46.325974 34.0228887, 46.3265541 34.0232906, 46.3271847 34.0237108)"
538795383,True,17,کرمانشاه - ایلام,primary,False,490.351,,"LINESTRING (46.3251155 34.0222271, 46.3251974 34.022383, 46.3254056 34.0226056, 46.3256923 34.0228181, 46.3260329 34.0230298, 46.3288751 34.0249288, 46.3290504 34.0250512, 46.3291171 34.0250954)"
175456868,True,17,,primary,False,27.277,roundabout,"LINESTRING (46.3247096 34.0223539, 46.3245471 34.022233, 46.3245057 34.0221786)"
540423072,False,,,primary_link,False,9.223,,"LINESTRING (46.3290464 34.0251541, 46.3291171 34.0250954)"
175456870,True,17,کرمانشاه - ایلام,primary,False,218.11700000000002,,"LINESTRING (46.3290464 34.0251541, 46.3289933 34.0251192, 46.3289151 34.025066, 46.3287884 34.0249799, 46.3272018 34.0239251)"
538795380,True,,,secondary,False,106.39399999999999,,"LINESTRING (46.3290464 34.0251541, 46.3290266 34.0252331, 46.3283666 34.0259175)"
538795381,False,,,tertiary,True,104.93799999999999,,"LINESTRING (46.3290464 34.0251541, 46.329144 34.025318, 46.3294625 34.0255579, 46.3298362 34.0258177)"
538965647,True,,,secondary,False,8.814,,"LINESTRING (46.3306358 34.0261003, 46.3307232 34.0260681)"
538795383,True,17,کرمانشاه - ایلام,primary,False,37.897999999999996,,"LINESTRING (46.3306358 34.0261003, 46.3308384 34.0262589, 46.3309424 34.026327)"
538795365,False,,,residential,True,67.382,,"LINESTRING (46.3269532 34.0272042, 46.3275032 34.0275903, 46.3275112 34.0275848)"
538795380,True,,,secondary,False,169.901,,"LINESTRING (46.3269532 34.0272042, 46.3264179 34.0274975, 46.3260609 34.0276469, 46.3258073 34.0277447, 46.325297 34.0278369)"
345587584,True,,,secondary,False,54.74,,"LINESTRING (46.325297 34.0278369, 46.3258347 34.0276277)"
538795376,False,,,residential,True,57.871,,"LINESTRING (46.3336692 34.0245582, 46.3333263 34.0241222)"
538795366,False,,,residential,True,91.751,,"LINESTRING (46.3254146 34.0238578, 46.3262223 34.0233754)"
538795402,False,,,residential,True,45.588,,"LINESTRING (46.3254146 34.0238578, 46.3257404 34.0241663)"
538795402,False,,,residential,False,143.483,,"LINESTRING (46.3254146 34.0238578, 46.3249549 34.0235931, 46.3256346 34.0229884)"
538795383,True,17,کرمانشاه - ایلام,primary,False,11.701,,"LINESTRING (46.3321334 34.0271671, 46.3322322 34.0272332)"
538795354,False,,,tertiary,True,154.647,,"LINESTRING (46.3321334 34.0271671, 46.3321125 34.0270043, 46.3313088 34.0264534, 46.3309661 34.0262279)"
345587584,True,,,secondary,False,11.867,,"LINESTRING (46.3289243 34.025188, 46.3290464 34.0251541)"
538795392,False,,,tertiary,False,206.969,,"LINESTRING (46.3289243 34.025188, 46.3271799 34.0240157)"
538795372,False,,,residential,False,93.377,,"LINESTRING (46.3323032 34.0289493, 46.3316776 34.0296099)"
538795394,False,,,tertiary,True,27.681,,"LINESTRING (46.3323032 34.0289493, 46.3320489 34.0288168)"
538795394,False,,,tertiary,False,142.946,,"LINESTRING (46.3323032 34.0289493, 46.3324537 34.0290278, 46.3333279 34.02815)"
538795353,False,,,residential,False,71.974,,"LINESTRING (46.3314381 34.0294468, 46.3309313 34.0299393)"
538795353,False,,,residential,True,89.865,,"LINESTRING (46.3314381 34.0294468, 46.3320489 34.0288168)"
538795374,False,,,residential,False,28.566,,"LINESTRING (46.3314381 34.0294468, 46.3316776 34.0296099)"
538795374,False,,,residential,True,50.087,,"LINESTRING (46.3314381 34.0294468, 46.3310182 34.0291608)"
538795371,False,,,residential,True,26.97,,"LINESTRING (46.3286622 34.0262649, 46.3286145 34.0265042)"
538795365,False,,,residential,False,199.49,,"LINESTRING (46.3286622 34.0262649, 46.3279011 34.0268826, 46.3279066 34.0269819, 46.328019 34.0272, 46.3279669 34.0272733, 46.3275112 34.0275848)"
538795371,False,,,residential,False,47.805,,"LINESTRING (46.3286622 34.0262649, 46.3286654 34.0262489, 46.3283666 34.0259175)"
175456870,True,17,کرمانشاه - ایلام,primary,False,55.413000000000004,,"LINESTRING (46.3333279 34.02815, 46.3332221 34.0280721, 46.3328725 34.0278246)"
538795394,False,,,tertiary,True,142.946,,"LINESTRING (46.3333279 34.02815, 46.3324537 34.0290278, 46.3323032 34.0289493)"
538795401,False,,پیچک,residential,False,107.844,,"LINESTRING (46.3301643 34.0268997, 46.330434 34.0270875, 46.3302301 34.027323, 46.3303311 34.0274813, 46.3305017 34.0276352)"
538795401,False,,پیچک,residential,True,72.261,,"LINESTRING (46.3301643 34.0268997, 46.3303041 34.0265569, 46.3302222 34.0264209, 46.3302198 34.0262849)"
1020474859,False,,,residential,True,95.917,,"LINESTRING (46.3301643 34.0268997, 46.3298956 34.0270883, 46.3294172 34.0266777)"
538795381,False,,,tertiary,True,68.324,,"LINESTRING (46.3298362 34.0258177, 46.3304042 34.0262126)"
538795367,False,,,residential,False,138.738,,"LINESTRING (46.3298362 34.0258177, 46.3293179 34.0261899, 46.3290041 34.0262663, 46.3286903 34.0264918, 46.3286145 34.0265042)"
538795381,False,,,tertiary,False,104.938,,"LINESTRING (46.3298362 34.0258177, 46.3294625 34.0255579, 46.329144 34.025318, 46.3290464 34.0251541)"
687197618,False,,,tertiary,False,111.673,,"LINESTRING (46.3312834 34.0268678, 46.3305017 34.0276352)"
538795375,False,,,residential,False,86.573,,"LINESTRING (46.3315935 34.0285453, 46.3310182 34.0291608)"
538795394,False,,,tertiary,True,54.447,,"LINESTRING (46.3315935 34.0285453, 46.3311343 34.0282372)"
538795394,False,,,tertiary,False,51.848,,"LINESTRING (46.3315935 34.0285453, 46.3317627 34.0286676, 46.3320489 34.0288168)"
538795379,False,,,residential,False,47.398,,"LINESTRING (46.3291204 34.0289565, 46.3295046 34.0292399)"
687197618,False,,,tertiary,True,101.082,,"LINESTRING (46.3291204 34.0289565, 46.3298365 34.0282679)"
687197618,False,,,tertiary,False,149.15699999999998,,"LINESTRING (46.3291204 34.0289565, 46.3285624 34.0294931, 46.3284242 34.0296636, 46.3288367 34.0299205)"
538795403,False,,,residential,True,53.042,,"LINESTRING (46.3279587 34.0278848, 46.3275112 34.0275848)"
538795373,False,,,residential,True,148.94,,"LINESTRING (46.3279587 34.0278848, 46.3288986 34.0270014, 46.3290667 34.0269194)"
538795403,False,,,residential,False,173.654,,"LINESTRING (46.3279587 34.0278848, 46.3281641 34.0280226, 46.3282981 34.0279976, 46.328987 34.0273768, 46.3293165 34.0271048)"
538795353,False,,,residential,True,71.974,,"LINESTRING (46.3309313 34.0299393, 46.3314381 34.0294468)"
538795353,False,,,residential,False,312.705,,"LINESTRING (46.3309313 34.0299393, 46.3307832 34.0301232, 46.3301875 34.0307263, 46.3299687 34.0308688, 46.3296209 34.0306102, 46.3304838 34.0296542)"
538795374,False,,,residential,False,52.035000000000004,,"LINESTRING (46.3309313 34.0299393, 46.3308781 34.0299105, 46.3304838 34.0296542)"
538795374,False,,,residential,True,97.59,,"LINESTRING (46.3309313 34.0299393, 46.3311925 34.0300807, 46.3316776 34.0296099)"
538795403,False,,,residential,False,53.042,,"LINESTRING (46.3275112 34.0275848, 46.3279587 34.0278848)"
538795365,False,,,residential,False,67.382,,"LINESTRING (46.3275112 34.0275848, 46.3275032 34.0275903, 46.3269532 34.0272042)"
538795365,False,,,residential,True,199.49,,"LINESTRING (46.3275112 34.0275848, 46.3279669 34.0272733, 46.328019 34.0272, 46.3279066 34.0269819, 46.3279011 34.0268826, 46.3286622 34.0262649)"
538795369,False,,,tertiary,True,22.468,,"LINESTRING (46.3299024 34.0295332, 46.3300527 34.0293741)"
538795379,False,,,residential,True,49.066,,"LINESTRING (46.3299024 34.0295332, 46.3295046 34.0292399)"
