osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,junction
177997701,True,3,بلوار امام خمینی,secondary,False,93.708,,"LINESTRING (55.3920239 31.5984661, 55.3929889 31.5986522)",
256319727,False,,امام خمینی ۱۷,residential,True,137.546,30,"LINESTRING (55.3920239 31.5984661, 55.3921272 31.5982921, 55.3924907 31.5979667, 55.3930002 31.5975628)",
177997701,True,3,بلوار امام خمینی,secondary,False,137.57999999999998,,"LINESTRING (55.3929889 31.5986522, 55.3939674 31.5988632, 55.3942673 31.5989234, 55.3943989 31.5989497)",
342898305,False,,امام خمینی ۱۹,residential,True,99.403,30,"LINESTRING (55.3929889 31.5986522, 55.3930401 31.5985488, 55.3931254 31.5984706, 55.3935383 31.5982344, 55.3937499 31.5980592)",
177997701,True,3,بلوار امام خمینی,secondary,False,19.864,,"LINESTRING (55.3943989 31.5989497, 55.3946077 31.5989666)",
380582527,True,,,secondary,False,35.777,,"LINESTRING (55.3943989 31.5989497, 55.394538 31.5988944, 55.3946081 31.5988703, 55.3946808 31.5988397, 55.3947337 31.5988039)",
732025082,True,,,secondary,False,1.348,,"LINESTRING (55.3948032 31.5989795, 55.394814 31.5989874)",roundabout
732025084,True,,بلوار امام خمینی,secondary,False,29.974,,"LINESTRING (55.3950935 31.598881, 55.395312 31.5988469, 55.3954061 31.598841)",
732025084,True,,بلوار امام خمینی,secondary,False,11.662,,"LINESTRING (55.3957519 31.5988494, 55.3958707 31.598877)",
381891670,False,,,residential,False,126.01400000000001,30,"LINESTRING (55.3963942 31.5990322, 55.3966604 31.5985993, 55.3968366 31.5987099, 55.3971775 31.5983555)",
"[732025084, 177998095]",True,,بلوار امام خمینی,secondary,False,77.11800000000001,,"LINESTRING (55.3963942 31.5990322, 55.3965911 31.5991329, 55.3967674 31.5992442, 55.3968033 31.5992765, 55.3969052 31.5994172, 55.3969639 31.5995052)",
256319717,False,,,residential,False,99.234,30,"LINESTRING (55.399847 31.6012461, 55.4005849 31.6006125)",
628519166,True,,بلوار وحشی بافقی,secondary,False,148.68200000000002,,"LINESTRING (55.399847 31.6012461, 55.4000664 31.6013925, 55.400686 31.6017752, 55.4011164 31.6020325)",
732025927,True,,,secondary_link,False,21.587,,"LINESTRING (55.3974247 31.600134, 55.397236 31.6000251)",
177997744,True,,بلوار وحشی بافقی,secondary,False,43.319,,"LINESTRING (55.3974247 31.600134, 55.3972346 31.60009, 55.3971554 31.6000751, 55.3969774 31.6000568)",
628519168,True,,,secondary,False,1.72,,"LINESTRING (55.397236 31.6000251, 55.3972184 31.6000213)",roundabout
628519170,True,,بلوار وحشی بافقی,secondary,False,14.642,,"LINESTRING (55.3969774 31.6000568, 55.3968228 31.6000559)",
732025083,True,,بلوار امام خمینی,secondary,False,37.127,,"LINESTRING (55.3965273 31.6000543, 55.3963168 31.6000543, 55.3962327 31.6000508, 55.3961355 31.6000467)",
255646980,True,,بلوار مهدیه,secondary,False,36.372,,"LINESTRING (55.3960801 31.6000444, 55.3958862 31.6001221, 55.3958037 31.6001701, 55.3957664 31.6002204)",
732025083,True,,بلوار امام خمینی,secondary,False,59.982,,"LINESTRING (55.3960801 31.6000444, 55.395855 31.6000245, 55.3956504 31.5999772, 55.3954751 31.5999044)",
732025083,True,,بلوار امام خمینی,secondary,False,35.472,,"LINESTRING (55.3954751 31.5999044, 55.3954224 31.5998826, 55.3952061 31.5997481, 55.3951766 31.5997157)",
732025083,True,,بلوار امام خمینی,secondary,False,13.475,,"LINESTRING (55.3949518 31.5994743, 55.394862 31.5993803)",
177998097,True,,,secondary,False,131.86900000000003,,"LINESTRING (55.3949518 31.5994743, 55.3948568 31.5993043, 55.3948541 31.5992132, 55.3948849 31.5991419, 55.3949326 31.5990842, 55.3949882 31.5990394, 55.3950742 31.5989839, 55.3951812 31.5989278, 55.3952952 31.5988928, 55.3954557 31.5988625, 55.3957519 31.5988494)",
732025082,True,,,secondary,False,21.236,,"LINESTRING (55.3946774 31.5992449, 55.3946062 31.5992254, 55.3945511 31.5991824, 55.394522 31.5991238)",roundabout
342447389,True,3,بلوار امام خمینی,secondary,False,34.477000000000004,,"LINESTRING (55.394522 31.5991238, 55.3944444 31.5990901, 55.394335 31.5990435, 55.3941859 31.5990087)",
732025082,True,,,secondary,False,20.42,,"LINESTRING (55.394522 31.5991238, 55.3945235 31.5990626, 55.3945538 31.5990071, 55.3946077 31.5989666)",roundabout
381891639,False,,امام خمینی ۲۰,residential,False,47.656,30,"LINESTRING (55.3941859 31.5990087, 55.394023 31.5994142)",
