osmid,oneway,highway,reversed,length,name,junction,geometry
127721916,True,secondary,False,62.535,,,"LINESTRING (49.5333185 31.4418204, 49.5333949 31.442379)"
127721761,True,secondary,False,66.616,میدان انقلاب,roundabout,"LINESTRING (49.5333185 31.4418204, 49.5332919 31.4419177, 49.5332322 31.4420035, 49.533145 31.4420701, 49.5330383 31.4421111, 49.5329221 31.4421228, 49.5328071 31.4421041)"
127721729,True,secondary,False,192.011,بلوار چراغ زاده,,"LINESTRING (49.5326793 31.4420393, 49.5319883 31.4419933, 49.5306575 31.4419813)"
127722032,False,tertiary,True,148.537,امام خمینی,,"LINESTRING (49.5326793 31.4420393, 49.5324351 31.4422185, 49.5318601 31.4431593)"
127721761,True,secondary,False,14.17,میدان انقلاب,roundabout,"LINESTRING (49.5328071 31.4421041, 49.5327395 31.442077, 49.5326793 31.4420393)"
127721953,False,residential,False,64.769,دامغانی,,"LINESTRING (49.5280609 31.442473, 49.5278935 31.4419083)"
550860406,False,secondary,True,14.765,صیاد شیرازی,,"LINESTRING (49.5334146 31.4425231, 49.533437 31.4426545)"
127721912,True,secondary,False,74.769,,,"LINESTRING (49.5334146 31.4425231, 49.5330325 31.442206, 49.5328071 31.4421041)"
127721819,False,tertiary,False,24.161,,,"LINESTRING (49.5281045 31.4425873, 49.5281493 31.4428012)"
127721729,True,secondary,False,130.425,بلوار چراغ زاده,,"LINESTRING (49.5281045 31.4425873, 49.5272831 31.4429065, 49.5268407 31.4430474)"
127721729,True,secondary,False,49.825,بلوار چراغ زاده,,"LINESTRING (49.5268407 31.4430474, 49.5263379 31.4431769)"
127721944,False,tertiary,True,142.199,سعدی,,"LINESTRING (49.5268407 31.4430474, 49.5270493 31.4430523, 49.5273135 31.443077, 49.5282423 31.4434458)"
127721729,True,secondary,False,52.529,بلوار چراغ زاده,,"LINESTRING (49.5263379 31.4431769, 49.5258167 31.4433364)"
127721915,True,secondary_link,False,72.556,,,"LINESTRING (49.5263379 31.4431769, 49.5260795 31.4433106, 49.5259658 31.4434328, 49.5258835 31.4436609)"
127721747,True,secondary,False,139.534,بلوار چراغ زاده,,"LINESTRING (49.5242325 31.4431583, 49.5246886 31.4432695, 49.5248589 31.4432928, 49.5250227 31.4433002, 49.525357 31.4432611, 49.5256727 31.4432047)"
127721758,True,secondary,False,54.078,,roundabout,"LINESTRING (49.5242325 31.4431583, 49.5242943 31.4432035, 49.5243352 31.4432636, 49.5243505 31.4433318, 49.5243385 31.4434006, 49.5243006 31.443462, 49.524241 31.4435094, 49.5241664 31.4435373)"
127721813,True,tertiary,False,20.027,,,"LINESTRING (49.5256727 31.4432047, 49.5258167 31.4433364)"
127721747,True,secondary,False,241.284,بلوار چراغ زاده,,"LINESTRING (49.5256727 31.4432047, 49.5267855 31.4429396, 49.5272011 31.4428, 49.5280609 31.442473)"
127722032,False,tertiary,True,52.968,امام خمینی,,"LINESTRING (49.5318601 31.4431593, 49.5317293 31.4436224)"
127722032,False,tertiary,False,148.537,امام خمینی,,"LINESTRING (49.5318601 31.4431593, 49.5324351 31.4422185, 49.5326793 31.4420393)"
550862112,False,residential,False,86.562,,,"LINESTRING (49.5318601 31.4431593, 49.531512 31.4430009, 49.5311204 31.4427117)"
127721758,True,secondary,False,29.329,,roundabout,"LINESTRING (49.5238991 31.4432294, 49.5239275 31.4431968, 49.5239628 31.4431695, 49.5240257 31.4431409, 49.5240957 31.443129, 49.5241666 31.443135)"
1089632838,True,tertiary,False,36.635,,,"LINESTRING (49.5258167 31.4433364, 49.5258835 31.4436609)"
127721729,True,secondary,False,55.071,بلوار چراغ زاده,,"LINESTRING (49.5258167 31.4433364, 49.5254708 31.4434086, 49.5252509 31.4434468)"
550860406,False,secondary,False,62.874,صیاد شیرازی,,"LINESTRING (49.5334858 31.4432909, 49.5335038 31.4430892, 49.5334608 31.4427939, 49.5334497 31.442729)"
550860406,False,secondary,True,67.669,صیاد شیرازی,,"LINESTRING (49.5334858 31.4432909, 49.533478 31.4434851, 49.5333173 31.443876)"
550860431,False,residential,False,71.41,,,"LINESTRING (49.5334858 31.4432909, 49.5332272 31.4432507, 49.532834 31.4430014)"
127721819,False,tertiary,True,72.217,,,"LINESTRING (49.5282423 31.4434458, 49.5281493 31.4428012)"
127721944,False,tertiary,True,80.263,سعدی,,"LINESTRING (49.5282423 31.4434458, 49.5290227 31.4437246)"
127721944,False,tertiary,False,142.199,سعدی,,"LINESTRING (49.5282423 31.4434458, 49.5273135 31.443077, 49.5270493 31.4430523, 49.5268407 31.4430474)"
127721758,True,secondary,False,9.036999999999999,,roundabout,"LINESTRING (49.5241664 31.4435373, 49.5241193 31.4435432, 49.5240717 31.4435412)"
127721758,True,secondary,False,37.564,,roundabout,"LINESTRING (49.5240717 31.4435412, 49.5239963 31.4435205, 49.5239327 31.4434802, 49.5238877 31.4434247, 49.523866 31.4433597, 49.5238699 31.4432922)"
1089632838,True,tertiary,False,32.442,,,"LINESTRING (49.5258835 31.4436609, 49.525925 31.4439505)"
550860406,False,secondary,True,31.295,صیاد شیرازی,,"LINESTRING (49.5333173 31.443876, 49.5331823 31.4441328)"
550860438,False,residential,False,111.28,,,"LINESTRING (49.5333173 31.443876, 49.5323123 31.4433599)"
550860406,False,secondary,False,67.669,صیاد شیرازی,,"LINESTRING (49.5333173 31.443876, 49.533478 31.4434851, 49.5334858 31.4432909)"
550856693,False,tertiary,True,55.703,,,"LINESTRING (49.525925 31.4439505, 49.5259875 31.4444486)"
127721946,True,secondary_link,False,92.30099999999999,,,"LINESTRING (49.525925 31.4439505, 49.5257472 31.4436632, 49.5256761 31.4435716, 49.5255572 31.4434964, 49.5254536 31.4434599, 49.5252509 31.4434468)"
550860406,False,secondary,False,31.295,صیاد شیرازی,,"LINESTRING (49.5331823 31.4441328, 49.5333173 31.443876)"
550860406,False,secondary,True,43.621,صیاد شیرازی,,"LINESTRING (49.5331823 31.4441328, 49.5330165 31.4444987)"
550860434,False,residential,False,143.367,,,"LINESTRING (49.5331823 31.4441328, 49.5317898 31.4436318)"
127721944,False,tertiary,False,127.06,سعدی,,"LINESTRING (49.5314198 31.4445704, 49.5301821 31.4441337)"
127721944,False,tertiary,True,99.91,سعدی,,"LINESTRING (49.5314198 31.4445704, 49.5324243 31.4448404)"
127722032,False,tertiary,False,64.349,امام خمینی,,"LINESTRING (49.5314198 31.4445704, 49.5316178 31.4440169)"
127722031,True,tertiary,False,54.376000000000005,امام خمینی,,"LINESTRING (49.5314198 31.4445704, 49.5313429 31.4448405, 49.5312107 31.4450189)"
127721944,False,tertiary,False,35.578,سعدی,,"LINESTRING (49.5327721 31.4449601, 49.5324243 31.4448404)"
550860406,False,secondary,False,19.888,صیاد شیرازی,,"LINESTRING (49.5327721 31.4449601, 49.5328584 31.4447971)"
550860406,False,secondary,True,24.087,صیاد شیرازی,,"LINESTRING (49.5327721 31.4449601, 49.5327004 31.4451679)"
550860406,False,secondary,True,132.701,صیاد شیرازی,,"LINESTRING (49.5324386 31.4457442, 49.5316784 31.446746)"
550860406,False,secondary,False,68.85900000000001,صیاد شیرازی,,"LINESTRING (49.5324386 31.4457442, 49.5326265 31.4453818, 49.5327004 31.4451679)"
127721935,True,tertiary,False,40.039,,,"LINESTRING (49.5262514 31.4466249, 49.5263037 31.4469822)"
