osmid,name,highway,junction,oneway,reversed,length,geometry,lanes,maxspeed
989838950,میدان امام خمینی,primary,roundabout,True,False,26.765,"LINESTRING (58.7934935 36.2065522, 58.7933941 36.2065487, 58.7932987 36.2065261, 58.7932127 36.2064859)",,
36337478,میدان امام خمینی,primary,roundabout,True,False,45.819,"LINESTRING (58.7932127 36.2064859, 58.7931394 36.2064285, 58.7930857 36.2063584, 58.793055 36.2062798, 58.793049 36.2061975, 58.7930682 36.2061166)",,
995219244,خیابان امام خمینی,primary,,False,False,84.852,"LINESTRING (58.7932127 36.2064859, 58.7930883 36.2066128, 58.7930785 36.2066228, 58.792626 36.2070844)",6,60
209342498,میخک,residential,,False,True,77.101,"LINESTRING (58.7938711 36.2061697, 58.7939683 36.2061876, 58.7942092 36.206232, 58.7945704 36.2065254)",,30
"[989284722, 995219243]",میدان امام خمینی,primary,roundabout,True,False,43.632000000000005,"LINESTRING (58.7938711 36.2061697, 58.7938713 36.2062678, 58.7938362 36.2063617, 58.7937688 36.2064433, 58.7936748 36.2065056)",,
818292335,خیابان پانزده خرداد,primary,,True,False,49.266999999999996,"LINESTRING (58.7936748 36.2065056, 58.7937628 36.2067016, 58.7938651 36.2069212)",1,
989838971,میدان امام خمینی,primary,roundabout,True,False,17.186999999999998,"LINESTRING (58.7936748 36.2065056, 58.7935875 36.2065374, 58.7934935 36.2065522)",,
997080199,خیابان پانزده خرداد,primary,,False,False,14.515,"LINESTRING (58.7969463 36.2112566, 58.7970273 36.2113696)",2,
925801244,بلوار بعثت,primary,,True,False,25.405,"LINESTRING (58.7969463 36.2112566, 58.7970167 36.2112135, 58.7971674 36.2111139)",3,60
997080199,خیابان پانزده خرداد,primary,,False,True,20.872999999999998,"LINESTRING (58.7969463 36.2112566, 58.796916 36.2112146, 58.7968271 36.2110954)",2,
997080199,خیابان پانزده خرداد,primary,,False,True,14.515,"LINESTRING (58.7970273 36.2113696, 58.7969463 36.2112566)",2,
301743757,بلوار بعثت,primary,,True,False,51.431,"LINESTRING (58.7970273 36.2113696, 58.7969449 36.2114272, 58.796585 36.2116638)",3,60
997080189,خیابان پانزده خرداد,primary,,False,False,57.678000000000004,"LINESTRING (58.7970273 36.2113696, 58.7970847 36.2114464, 58.7973566 36.2118151)",2,
995219244,خیابان امام خمینی,primary,,False,True,39.055,"LINESTRING (58.792356 36.2073599, 58.792626 36.2070844)",6,60
628235031,خیابان عطار,tertiary,,True,False,98.91199999999999,"LINESTRING (58.792356 36.2073599, 58.7922675 36.2072365, 58.7918038 36.20659)",,50
995219244,خیابان امام خمینی,primary,,False,False,69.567,"LINESTRING (58.792356 36.2073599, 58.792162 36.2075578, 58.791875 36.2078506)",6,60
129464374,,primary_link,,False,False,13.311,"LINESTRING (58.7951638 36.212628, 58.7950713 36.2125344)",,
