osmid,oneway,name,highway,reversed,length,junction,geometry,lanes,maxspeed,tunnel
351963503,False,خیابان شهید زواره,tertiary,False,55.628,,"LINESTRING (51.6500227 35.3262951, 51.6502719 35.3267522)",,,
351964488,False,کوچه هنر مند,residential,True,77.716,,"LINESTRING (51.6500227 35.3262951, 51.6492392 35.3265777)",,30,
351963503,False,خیابان شهید زواره,tertiary,True,59.357,,"LINESTRING (51.6500227 35.3262951, 51.6498904 35.3260514, 51.6497578 35.325807)",,,
351964489,False,کوچه دکتر موسوی,residential,True,25.724,,"LINESTRING (51.649228 35.3258422, 51.6492226 35.3260735)",,30,
351964490,False,امینی,residential,False,63.352,,"LINESTRING (51.649228 35.3258422, 51.6490858 35.3252844)",,30,
351963524,True,خیابان دکتر موسوی,residential,False,123.92699999999999,,"LINESTRING (51.649228 35.3258422, 51.6491987 35.3258465, 51.648683 35.3259973, 51.6484725 35.3260493, 51.648292 35.3260954, 51.6479972 35.3261858, 51.6479369 35.3262043)",,,
351964490,False,امینی,residential,True,63.352,,"LINESTRING (51.6490858 35.3252844, 51.649228 35.3258422)",,30,
521891379,False,کوچه کاتب,residential,True,30.996,,"LINESTRING (51.6490858 35.3252844, 51.6494084 35.3251926)",,30,
"[521891379, 351964492]",False,کوچه کاتب,residential,False,38.699000000000005,,"LINESTRING (51.6490858 35.3252844, 51.6490195 35.3253049, 51.6489923 35.3253012, 51.6489773 35.3252849, 51.6488645 35.3251007, 51.648842 35.3250636)",,30,
521891379,False,کوچه کاتب,residential,False,30.996,,"LINESTRING (51.6494084 35.3251926, 51.6490858 35.3252844)",,30,
351963503,False,خیابان شهید زواره,tertiary,False,75.325,,"LINESTRING (51.6494084 35.3251926, 51.64943 35.3252358, 51.6494952 35.3253423, 51.6496218 35.3255663, 51.6497578 35.325807)",,,
351963503,False,خیابان شهید زواره,tertiary,True,49.342,,"LINESTRING (51.6494084 35.3251926, 51.6493256 35.3250272, 51.6491933 35.3247851)",,,
556447104,False,کوچه مسجد ابوالفضل,residential,True,19.48,,"LINESTRING (51.6487706 35.3249268, 51.6489692 35.3248602)",,30,
351964492,False,,residential,True,16.554,,"LINESTRING (51.6487706 35.3249268, 51.6488227 35.3250345, 51.648842 35.3250636)",,30,
"[556447104, 521891369]",False,کوچه مسجد ابوالفضل,residential,False,101.76799999999997,,"LINESTRING (51.6487706 35.3249268, 51.6486503 35.3249576, 51.6486259 35.324957, 51.6486134 35.3249456, 51.6485536 35.3248713, 51.64836 35.3246523, 51.6483385 35.3246396, 51.6483177 35.3246365, 51.6482138 35.3246387, 51.6481784 35.3246361, 51.6481548 35.3246272, 51.6481099 35.3245965, 51.6480927 35.3245848, 51.648071 35.3245807, 51.6478826 35.3246253)",,30,
521891369,False,,residential,False,41.374,,"LINESTRING (51.6478826 35.3246253, 51.6474385 35.3247099)",,30,
"[556447104, 521891369]",False,کوچه مسجد ابوالفضل,residential,True,101.768,,"LINESTRING (51.6478826 35.3246253, 51.648071 35.3245807, 51.6480927 35.3245848, 51.6481099 35.3245965, 51.6481548 35.3246272, 51.6481784 35.3246361, 51.6482138 35.3246387, 51.6483177 35.3246365, 51.6483385 35.3246396, 51.64836 35.3246523, 51.6485536 35.3248713, 51.6486134 35.3249456, 51.6486259 35.324957, 51.6486503 35.3249576, 51.6487706 35.3249268)",,30,
791302542,False,,residential,False,40.547,,"LINESTRING (51.6478826 35.3246253, 51.6480066 35.3248947, 51.6479167 35.3249177)",,,
521891369,False,,residential,True,41.374,,"LINESTRING (51.6474385 35.3247099, 51.6478826 35.3246253)",,30,
617170256,False,دوم,residential,True,13.215,,"LINESTRING (51.6474385 35.3247099, 51.6473362 35.3246253)",,30,
617170256,False,دوم,residential,False,25.379,,"LINESTRING (51.6474385 35.3247099, 51.6475305 35.3248422, 51.6474541 35.3248859)",,30,
351963445,False,کوچه شهیدان اکبری,residential,True,24.696,,"LINESTRING (51.6473362 35.3246253, 51.647139 35.3247784)",,30,
617170256,False,دوم,residential,False,13.215,,"LINESTRING (51.6473362 35.3246253, 51.6474385 35.3247099)",,30,
57727790,False,حافظ,tertiary,True,62.908,,"LINESTRING (51.6477601 35.330823, 51.6483653 35.3305468)",,,
552738258,False,حافظ ۴,residential,False,64.544,,"LINESTRING (51.6477601 35.330823, 51.6474233 35.3303117)",,30,
553426624,False,کوچه حافظ ۳,residential,False,66.913,,"LINESTRING (51.6477601 35.330823, 51.6481206 35.331348)",,30,
57727790,False,حافظ,tertiary,False,116.79599999999999,,"LINESTRING (51.6477601 35.330823, 51.6473655 35.3310069, 51.6472984 35.331038, 51.6469587 35.3312111, 51.6467114 35.3314193)",,,
352048518,False,شهدای بستان,tertiary,False,17.028,,"LINESTRING (51.6459334 35.3291075, 51.6457688 35.3291811)",,30,
352048518,False,شهدای بستان,tertiary,True,5.967,,"LINESTRING (51.6459334 35.3291075, 51.6459901 35.3290803)",,30,
"[636301844, 636301845]",False,"['گل ها', 'جانبازان']",residential,True,117.769,,"LINESTRING (51.6459334 35.3291075, 51.6462256 35.329604, 51.6462605 35.3296226, 51.6463074 35.3296226, 51.6467674 35.3294005)",,30,
353614416,False,حافظ ۷,residential,True,32.377,,"LINESTRING (51.6462919 35.3308194, 51.6464765 35.3310686)",,30,
352013952,False,شهید محمدی,residential,True,65.095,,"LINESTRING (51.6462919 35.3308194, 51.6466921 35.3306252, 51.6469111 35.3305236)",,30,
353614416,False,حافظ ۷,residential,False,32.793,,"LINESTRING (51.6462919 35.3308194, 51.6461534 35.3306456, 51.6460979 35.3305706)",,30,
352048409,False,شهید حسین تاجیک جوبه,residential,True,57.27,,"LINESTRING (51.6472913 35.328741, 51.6477991 35.328435)",,30,
636301733,False,اول,residential,False,27.107,,"LINESTRING (51.6472913 35.328741, 51.6471583 35.3285227)",,30,
352048410,False,کوچه شهید حسین تاجیک جوبه,residential,False,29.777,,"LINESTRING (51.6472913 35.328741, 51.6473248 35.3288137, 51.6473875 35.3289116, 51.6474422 35.3289776)",,30,
352048518,False,شهدای بستان,tertiary,False,25.948,,"LINESTRING (51.6471583 35.3285227, 51.6469141 35.3286442)",,30,
352048518,False,شهدای بستان,tertiary,True,49.136,,"LINESTRING (51.6471583 35.3285227, 51.647623 35.3282957)",,30,
636301733,False,اول,residential,True,27.107,,"LINESTRING (51.6471583 35.3285227, 51.6472913 35.328741)",,30,
352048410,False,کوچه شهید حسین تاجیک جوبه,residential,True,29.776999999999997,,"LINESTRING (51.6474422 35.3289776, 51.6473875 35.3289116, 51.6473248 35.3288137, 51.6472913 35.328741)",,30,
552738255,False,امینی,residential,True,125.261,,"LINESTRING (51.6460856 35.3303239, 51.6454295 35.3293327)",,30,
"[353614416, 352013783]",False,"['حافظ ۷', 'شهید علیدوستی']",residential,"[False, True]",34.263,,"LINESTRING (51.6460856 35.3303239, 51.6460026 35.3303635, 51.6459919 35.3303715, 51.645994 35.3303873, 51.6460979 35.3305706)",,30,
352013783,False,شهید علیدوستی,residential,True,107.15299999999999,,"LINESTRING (51.6460856 35.3303239, 51.6466184 35.3300532, 51.6470878 35.3298139)",,30,
552738255,False,امینی,residential,False,55.866,,"LINESTRING (51.645139 35.3288897, 51.6454295 35.3293327)",,30,
552738255,False,امینی,residential,True,62.591,,"LINESTRING (51.645139 35.3288897, 51.6447715 35.3284133)",,30,
489165619,False,,residential,True,37.641,,"LINESTRING (51.645139 35.3288897, 51.6453048 35.3287964, 51.645318 35.3287868, 51.6453187 35.3287686, 51.6452478 35.3286394)",,30,
609638565,False,مهدیه ۵,residential,True,94.562,,"LINESTRING (51.645139 35.3288897, 51.6450911 35.3289118, 51.6442355 35.3293138)",,30,
530525681,False,کوچه مهدیه ۱,residential,True,68.944,,"LINESTRING (51.6444092 35.3279415, 51.6450452 35.3276021)",,30,
552738255,False,امینی,residential,False,26.107,,"LINESTRING (51.6444092 35.3279415, 51.6445563 35.3281433)",,30,
552738255,False,امینی,residential,True,51.122,,"LINESTRING (51.6444092 35.3279415, 51.6441027 35.3275557)",,30,
617170258,False,معافی,residential,True,85.136,,"LINESTRING (51.6444092 35.3279415, 51.6436219 35.3283582)",,30,
352048518,False,شهدای بستان,tertiary,False,23.245,,"LINESTRING (51.6462111 35.3289745, 51.6459901 35.3290803)",,30,
352048518,False,شهدای بستان,tertiary,True,7.307,,"LINESTRING (51.6462111 35.3289745, 51.6462811 35.328942)",,30,
754227711,False,,residential,True,25.126,,"LINESTRING (51.6462111 35.3289745, 51.6460808 35.3287751)",,,
352054933,True,شهید بهشتی,secondary,False,83.158,,"LINESTRING (51.6413614 35.3255892, 51.6412289 35.3263292)",,,
352054933,True,شهید بهشتی,secondary,False,19.037,,"LINESTRING (51.6410667 35.3272355, 51.6410347 35.3274047)",,,
395460189,True,,tertiary,False,26.052999999999997,,"LINESTRING (51.6410667 35.3272355, 51.6409774 35.3272513, 51.6408816 35.3272347, 51.6407986 35.3271924)",,,
395460167,True,,tertiary,False,43.677,,"LINESTRING (51.641008 35.3275461, 51.6407986 35.3271924)",,,
723966261,False,شهید بهشتی,secondary,False,89.656,,"LINESTRING (51.641008 35.3275461, 51.6408221 35.328338)",,,
703286915,True,,secondary,False,43.621,,"LINESTRING (51.6408221 35.328338, 51.6407879 35.3287293)",,,
723966261,False,شهید بهشتی,secondary,True,89.656,,"LINESTRING (51.6408221 35.328338, 51.641008 35.3275461)",,,
725799648,True,,secondary_link,False,38.241,,"LINESTRING (51.6408221 35.328338, 51.6408792 35.3283714, 51.6409416 35.3283977, 51.641008 35.3284164, 51.641077 35.3284271, 51.6411472 35.3284296, 51.6412171 35.3284237)",,,
352054934,True,خیابان شهید قندی,secondary,False,93.819,,"LINESTRING (51.6406594 35.3292207, 51.6405853 35.3296398, 51.6405524 35.3300039, 51.6405567 35.330059)",,,
703286915,True,,secondary,False,10.035,,"LINESTRING (51.6407879 35.3287293, 51.6407639 35.3288174)",,,
489165650,False,کوچه نقیبی ۱,residential,True,33.881,,"LINESTRING (51.6424311 35.3279178, 51.6422695 35.3276431)",,30,
395460194,True,فرمانداری,tertiary,False,34.106,,"LINESTRING (51.6424311 35.3279178, 51.6425754 35.3279017, 51.6428057 35.3279021)",,,
395460175,True,خیابان شهید قندی,secondary,False,16.723,,"LINESTRING (51.6406366 35.3310793, 51.6406588 35.3312286)",,,
352048518,False,شهدای بستان,tertiary,True,35.094,,"LINESTRING (51.6454295 35.3293327, 51.6457688 35.3291811)",,30,
552738255,False,امینی,residential,False,125.261,,"LINESTRING (51.6454295 35.3293327, 51.6460856 35.3303239)",,30,
552738255,False,امینی,residential,True,55.866,,"LINESTRING (51.6454295 35.3293327, 51.645139 35.3288897)",,30,
552738259,False,کوچه حافظ ۴,residential,True,63.169,,"LINESTRING (51.6470878 35.3298139, 51.6474233 35.3303117)",,30,
552739223,False,گل ها,residential,False,54.386,,"LINESTRING (51.6470878 35.3298139, 51.6467674 35.3294005)",,30,
352013783,False,شهید علیدوستی,residential,False,107.15299999999999,,"LINESTRING (51.6470878 35.3298139, 51.6466184 35.3300532, 51.6460856 35.3303239)",,30,
352013783,False,شهید علیدوستی,residential,True,135.89600000000002,,"LINESTRING (51.6470878 35.3298139, 51.6476148 35.3295294, 51.6477365 35.3294635, 51.6483383 35.329141)",,30,
352013952,False,شهید محمدی,residential,False,52.098,,"LINESTRING (51.6474233 35.3303117, 51.6469111 35.3305236)",,30,
352013952,False,شهید محمدی,residential,True,58.575,,"LINESTRING (51.6474233 35.3303117, 51.6479965 35.3300692)",,30,
552738258,False,حافظ ۴,residential,True,64.544,,"LINESTRING (51.6474233 35.3303117, 51.6477601 35.330823)",,30,
552738259,False,کوچه حافظ ۴,residential,False,63.169,,"LINESTRING (51.6474233 35.3303117, 51.6470878 35.3298139)",,30,
725801147,True,امیر کبیر,tertiary,False,4.101,,"LINESTRING (51.6407986 35.3271924, 51.6407755 35.3271607)",,,
57727772,True,شهدای ده دی,primary,False,43.993,,"LINESTRING (51.6407737 35.3316187, 51.6407955 35.3314585, 51.640825 35.3313305, 51.6408612 35.331261, 51.640875 35.3312346)",2,,
57727791,True,میدان امام حسین,primary,False,11.045,roundabout,"LINESTRING (51.6407737 35.3316187, 51.6408043 35.3316616, 51.6408176 35.3317101)",,,
351964489,False,کوچه دکتر موسوی,residential,False,25.724,,"LINESTRING (51.6492226 35.3260735, 51.649228 35.3258422)",,30,
351964489,False,کوچه دکتر موسوی,residential,True,57.556,,"LINESTRING (51.6492226 35.3260735, 51.6491732 35.3263286, 51.6491921 35.326484, 51.6492069 35.3265393, 51.6492392 35.3265777)",,30,
791302591,False,,residential,False,130.9,,"LINESTRING (51.6492226 35.3260735, 51.6480267 35.32635, 51.6479369 35.3262043)",,,
351963936,False,حسین بخشنده,residential,False,16.202,,"LINESTRING (51.6502607 35.3288885, 51.650408 35.3288061)",,30,
351963936,False,حسین بخشنده,residential,True,163.001,,"LINESTRING (51.6502607 35.3288885, 51.6487784 35.329717)",,30,
636301007,False,هدایت,residential,False,60.132,,"LINESTRING (51.6502607 35.3288885, 51.6497337 35.3285605)",,30,
"[351963971, 636301007]",False,هدایت,residential,True,41.876999999999995,,"LINESTRING (51.6502607 35.3288885, 51.6504807 35.329031, 51.6506222 35.3291227)",,30,
57727772,True,شهدای ده دی,primary,False,57.194,,"LINESTRING (51.6420976 35.3289962, 51.6423473 35.3285239)",2,,
395656666,True,مهدیه,tertiary,False,13.884,,"LINESTRING (51.6420976 35.3289962, 51.6422269 35.329063)",,,
395656666,True,مهدیه,tertiary,False,55.86,,"LINESTRING (51.6422269 35.329063, 51.6425368 35.3294971)",,,
489165623,False,مهدیه ۱,residential,False,148.853,,"LINESTRING (51.6422269 35.329063, 51.6436219 35.3283582)",,30,
395656574,True,بلوار الغدیر,secondary,False,49.357,,"LINESTRING (51.6507222 35.3319375, 51.6511562 35.3322052)",,,
"[725782244, 617968382]",False,محمد صوفی آبادی,residential,False,133.887,,"LINESTRING (51.6507222 35.3319375, 51.6503026 35.3316576, 51.6499181 35.3314096, 51.6502892 35.3312111)",,,
351963503,False,خیابان شهید زواره,tertiary,False,30.828,,"LINESTRING (51.6507293 35.3275764, 51.6508715 35.3278282)",,,
351963503,False,خیابان شهید زواره,tertiary,True,26.215,,"LINESTRING (51.6507293 35.3275764, 51.6506102 35.3273616)",,,
351963503,False,خیابان شهید زواره,tertiary,False,15.678,,"LINESTRING (51.6502719 35.3267522, 51.6503422 35.326881)",,,
