osmid,highway,junction,oneway,reversed,length,geometry,bridge,lanes,name
217977579,tertiary,roundabout,True,False,17.966,"LINESTRING (61.100317 25.5952053, 61.1002925 25.5951899, 61.1002741 25.5951687, 61.1002635 25.5951435, 61.1002615 25.5951167, 61.1002683 25.5950905, 61.1002834 25.5950672)",,,
1226690125,tertiary,,False,True,49.864000000000004,"LINESTRING (61.100317 25.5952053, 61.1002558 25.5954468, 61.1002457 25.5956473)",,,
217963058,tertiary,,False,False,171.285,"LINESTRING (61.1002834 25.5950672, 61.1000262 25.5948691, 61.0998071 25.5947296, 61.0996143 25.5945704, 61.0993808 25.5943636, 61.0990517 25.5940088)",,,
217977579,tertiary,roundabout,True,False,10.994,"LINESTRING (61.1002834 25.5950672, 61.1003034 25.5950503, 61.1003277 25.5950389, 61.1003545 25.5950339, 61.1003819 25.5950355)",,,
217977601,residential,,False,True,35.846,"LINESTRING (61.1003819 25.5950355, 61.1005116 25.5947351)",,,
217977579,tertiary,roundabout,True,False,18.205000000000002,"LINESTRING (61.1003819 25.5950355, 61.1004102 25.595045, 61.1004341 25.5950617, 61.1004515 25.5950841, 61.1004606 25.5951101, 61.1004607 25.5951374, 61.1004518 25.5951635)",,,
1226690125,tertiary,,False,False,71.761,"LINESTRING (61.100173 25.5970935, 61.1002054 25.5964488)",,,
708209492,residential,,False,True,179.699,"LINESTRING (61.100173 25.5970935, 61.0997128 25.5970765, 61.0993829 25.5971685, 61.0990825 25.5968491, 61.0989753 25.5963887)",,,
708209496,residential,,False,False,102.88499999999999,"LINESTRING (61.100173 25.5970935, 61.1010191 25.5972894, 61.1011705 25.5973053)",,,
"[217977594, 1226690125, 1226690126]",tertiary,,False,True,95.233,"LINESTRING (61.100173 25.5970935, 61.1001331 25.5973251, 61.100076 25.5975763, 61.1000428 25.5976861, 61.1000192 25.5977661, 61.0999779 25.597931)",yes,,
217977601,residential,,False,False,219.518,"LINESTRING (61.1014093 25.5929352, 61.10136 25.5930607, 61.1006262 25.5944936, 61.1005116 25.5947351)",,,
708363403,residential,,False,True,182.582,"LINESTRING (61.1014093 25.5929352, 61.1015904 25.5929449, 61.1018559 25.5929666, 61.1021697 25.5929884, 61.1023763 25.5929449, 61.102505 25.5929255, 61.1026204 25.5929642, 61.1027384 25.5930707, 61.102843 25.5931287, 61.1029744 25.5931723, 61.1031289 25.5932174)",,,
217977579,tertiary,roundabout,True,False,15.827000000000002,"LINESTRING (61.1004518 25.5951635, 61.1004338 25.5951868, 61.1004086 25.595204, 61.1003788 25.5952133, 61.1003472 25.5952137, 61.100317 25.5952053)",,,
217999139,secondary,,False,False,104.00800000000001,"LINESTRING (61.1004518 25.5951635, 61.1009565 25.5954431, 61.1013659 25.5956)",,2,
217999139,secondary,,False,False,175.643,"LINESTRING (61.1018979 25.5957478, 61.1020916 25.595764, 61.102256 25.5957579, 61.1023889 25.5957254, 61.1025375 25.5956604, 61.103042 25.5953679, 61.1033731 25.5951384, 61.1034256 25.5950937)",,2,
217999139,secondary,,False,True,37.525999999999996,"LINESTRING (61.1018979 25.5957478, 61.1017042 25.5957092, 61.1015369 25.5956604)",,2,
708209498,residential,,False,False,167.78099999999998,"LINESTRING (61.1018979 25.5957478, 61.1019606 25.5961936, 61.1021 25.5969072, 61.1021595 25.5972378)",,,
217999139,secondary,,False,True,149.696,"LINESTRING (61.1061172 25.592341, 61.1058523 25.592443, 61.1056079 25.5925706, 61.1054819 25.5926773, 61.1053687 25.5928049, 61.1051681 25.5930624, 61.1050492 25.5932286)",,2,
217977594,tertiary,,False,False,53.849,"LINESTRING (61.0998597 25.5984034, 61.0999779 25.597931)",,,
217977594,tertiary,,False,True,279.17499999999995,"LINESTRING (61.0998597 25.5984034, 61.099805 25.5986219, 61.0997422 25.5990439, 61.0996994 25.5994504, 61.0996238 25.6007227, 61.0996134 25.6009009)",,,
708209487,residential,,False,False,6.526,"LINESTRING (61.1030227 25.5923885, 61.1029583 25.5923801)",,,
708209487,residential,,False,True,96.039,"LINESTRING (61.1030227 25.5923885, 61.1039657 25.592238)",,,
708363406,residential,,False,False,93.76599999999999,"LINESTRING (61.1030227 25.5923885, 61.1031085 25.5927006, 61.1031514 25.5929183, 61.1031407 25.5931747, 61.1031289 25.5932174)",,,
708209487,residential,,False,False,96.039,"LINESTRING (61.1039657 25.592238, 61.1030227 25.5923885)",,,
708209490,residential,,False,True,214.354,"LINESTRING (61.1039657 25.592238, 61.1040902 25.5935859, 61.1041546 25.5937311, 61.1045956 25.5938622)",,,
217999139,secondary,,False,False,149.696,"LINESTRING (61.1050492 25.5932286, 61.1051681 25.5930624, 61.1053687 25.5928049, 61.1054819 25.5926773, 61.1056079 25.5925706, 61.1058523 25.592443, 61.1061172 25.592341)",,2,
