osmid,oneway,highway,reversed,length,geometry,name,junction
315157708,True,tertiary,False,277.533,"LINESTRING (50.0889763 31.3636471, 50.0886919 31.3641899, 50.0881502 31.3650211, 50.0879776 31.3652918, 50.087741 31.3656012, 50.0875555 31.3658227)",,
551299763,False,residential,False,46.269,"LINESTRING (50.0823816 31.3664329, 50.0823663 31.3668488)",,
551296681,True,tertiary,False,7.199,"LINESTRING (50.0823816 31.3664329, 50.0823487 31.3664168, 50.0823242 31.3663921)",میدان امامزاده عبدالله,roundabout
551506992,False,tertiary_link,False,11.484,"LINESTRING (50.0848751 31.3671785, 50.0848271 31.3672733)",,
551506985,True,tertiary,False,90.4,"LINESTRING (50.0848751 31.3671785, 50.0851072 31.3672629, 50.085245 31.3672964, 50.0853987 31.3673131, 50.0855544 31.3673217, 50.0857359 31.367313, 50.0857976 31.367299)",,
551296663,False,residential,False,22.689,"LINESTRING (50.0858326 31.3673979, 50.0859148 31.3675895)",,
551506956,False,tertiary_link,True,11.488,"LINESTRING (50.0858326 31.3673979, 50.0857976 31.367299)",,
315157708,True,tertiary,False,94.912,"LINESTRING (50.0858326 31.3673979, 50.0857551 31.3674156, 50.0855539 31.3674252, 50.0853872 31.367416, 50.0852206 31.3673979, 50.0850667 31.3673605, 50.0848616 31.3672859)",,
551296647,False,residential,False,79.128,"LINESTRING (50.0843034 31.3688857, 50.0841875 31.368181)",,
551296728,False,residential,False,49.109,"LINESTRING (50.0843034 31.3688857, 50.08482 31.3688636)",,
551296728,False,residential,True,45.259,"LINESTRING (50.0843034 31.3688857, 50.0838277 31.368912)",,
551296694,False,residential,True,29.387,"LINESTRING (50.0863938 31.3710573, 50.0863416 31.3707968)",,
551296727,False,residential,False,63.355,"LINESTRING (50.0863938 31.3710573, 50.0859216 31.3714599)",,
551296727,False,residential,True,78.833,"LINESTRING (50.0863938 31.3710573, 50.0869939 31.3705673)",,
551296731,False,residential,True,85.085,"LINESTRING (50.0854863 31.3705683, 50.0863416 31.3707968)",,
551299761,False,residential,False,85.629,"LINESTRING (50.0854863 31.3705683, 50.0853122 31.3713239)",,
551299761,False,residential,True,94.674,"LINESTRING (50.0854863 31.3705683, 50.0856812 31.3697333)",,
551296717,False,residential,True,44.991,"LINESTRING (50.0856555 31.3656878, 50.0851915 31.3656057)",,
551506973,False,residential,False,130.935,"LINESTRING (50.0856555 31.3656878, 50.0859216 31.3668432)",,
551296717,False,residential,False,160.741,"LINESTRING (50.0856555 31.3656878, 50.0858779 31.3657294, 50.0859236 31.3649467, 50.0853761 31.3649498)",,
551296715,False,residential,False,69.996,"LINESTRING (50.0847618 31.3676404, 50.0840262 31.3676823)",,
551506958,False,tertiary,True,40.541,"LINESTRING (50.0847618 31.3676404, 50.0848616 31.3672859)",خیابان امام رضا,
551506958,False,tertiary,False,47.306,"LINESTRING (50.0847618 31.3676404, 50.0847442 31.367913, 50.0847466 31.3680654)",خیابان امام رضا,
551296666,False,residential,False,148.889,"LINESTRING (50.0813776 31.3686006, 50.0816657 31.3672844)",,
551296728,False,residential,False,94.399,"LINESTRING (50.0822955 31.3691206, 50.0832776 31.3689881)",,
551299763,False,residential,True,61.269,"LINESTRING (50.0822955 31.3691206, 50.0823079 31.3685697)",,
551299763,False,residential,False,56.284,"LINESTRING (50.0822955 31.3691206, 50.0822847 31.3695324, 50.0823614 31.3696002)",,
551296660,False,residential,False,47.28,"LINESTRING (50.0815562 31.3636653, 50.0813533 31.3640536)",,
551296699,False,residential,True,75.009,"LINESTRING (50.0853761 31.3649498, 50.0851915 31.3656057)",,
551296717,False,residential,False,75.225,"LINESTRING (50.0853761 31.3649498, 50.085143 31.3648203, 50.0846864 31.3646184)",,
551296717,False,residential,True,160.74099999999999,"LINESTRING (50.0853761 31.3649498, 50.0859236 31.3649467, 50.0858779 31.3657294, 50.0856555 31.3656878)",,
551296669,False,tertiary_link,False,10.578,"LINESTRING (50.0792436 31.3666385, 50.0792319 31.3665439)",,
551296694,False,residential,False,29.387,"LINESTRING (50.0863416 31.3707968, 50.0863938 31.3710573)",,
551296694,False,residential,True,99.332,"LINESTRING (50.0863416 31.3707968, 50.086433 31.3699069)",,
551296731,False,residential,False,85.085,"LINESTRING (50.0863416 31.3707968, 50.0854863 31.3705683)",,
551296719,False,residential,False,164.913,"LINESTRING (50.081756 31.3663231, 50.081673 31.3648417)",,
551289098,True,tertiary,False,59.775,"LINESTRING (50.081756 31.3663231, 50.0820792 31.3662934, 50.0823808 31.3662575)",بلوار امام خمینی,
551299785,False,residential,False,79.996,"LINESTRING (50.0833083 31.3651104, 50.0831675 31.3658197)",,
551506975,True,residential,False,15.883,"LINESTRING (50.0833083 31.3651104, 50.083301 31.3649677)",,
551296699,False,residential,False,75.009,"LINESTRING (50.0851915 31.3656057, 50.0853761 31.3649498)",,
551296717,False,residential,False,44.991,"LINESTRING (50.0851915 31.3656057, 50.0856555 31.3656878)",,
551296717,False,residential,True,75.787,"LINESTRING (50.0851915 31.3656057, 50.0844168 31.3654415)",,
551296702,False,residential,True,95.037,"LINESTRING (50.0846864 31.3646184, 50.0844168 31.3654415)",,
551296717,False,residential,True,75.225,"LINESTRING (50.0846864 31.3646184, 50.085143 31.3648203, 50.0853761 31.3649498)",,
551299760,False,residential,False,116.539,"LINESTRING (50.0846864 31.3646184, 50.0843225 31.364513, 50.083503 31.3643437)",شهید اسحاق داسی,
551296687,False,residential,False,73.941,"LINESTRING (50.086433 31.3699069, 50.0856812 31.3697333)",,
551296687,False,residential,True,23.13,"LINESTRING (50.086433 31.3699069, 50.0866243 31.3700357)",,
551296694,False,residential,False,99.332,"LINESTRING (50.086433 31.3699069, 50.0863416 31.3707968)",,
551296694,False,residential,True,95.627,"LINESTRING (50.086433 31.3699069, 50.0865674 31.3690546)",,
551296725,False,residential,False,268.097,"LINESTRING (50.0829863 31.3715338, 50.082411 31.3711438, 50.0808181 31.3699895)",,
315157708,True,tertiary,False,3.563,"LINESTRING (50.0848616 31.3672859, 50.0848271 31.3672733)",,
551506958,False,tertiary,False,40.541,"LINESTRING (50.0848616 31.3672859, 50.0847618 31.3676404)",خیابان امام رضا,
551296724,False,residential,False,36.404,"LINESTRING (50.0840457 31.3657124, 50.0840209 31.3660391)",,
551299739,False,residential,True,25.138,"LINESTRING (50.0840457 31.3657124, 50.0837836 31.3657444)",,
"[551299739, 551296702]",False,residential,False,62.062,"LINESTRING (50.0840457 31.3657124, 50.0843159 31.3657536, 50.0844168 31.3654415)",,
551296663,False,residential,False,56.788,"LINESTRING (50.0872156 31.3697815, 50.0873713 31.3702746)",,
551296663,False,residential,True,112.26,"LINESTRING (50.0872156 31.3697815, 50.0870739 31.3687792)",,
551506967,False,residential,True,62.853,"LINESTRING (50.0872156 31.3697815, 50.0866243 31.3700357)",,
551296663,False,residential,False,48.317,"LINESTRING (50.0862071 31.3678715, 50.0866235 31.3681213)",,
551296663,False,residential,True,9.479,"LINESTRING (50.0862071 31.3678715, 50.0861229 31.3678257)",,
551299761,False,residential,False,113.929,"LINESTRING (50.0862071 31.3678715, 50.0858612 31.3688526)",,
551299751,False,residential,False,88.844,"LINESTRING (50.0862071 31.3678715, 50.0864485 31.3675423, 50.0868128 31.3672743)",,
551296723,False,residential,True,49.552,"LINESTRING (50.0831316 31.3647929, 50.0826661 31.3645914)",شهید اژند,
551506974,True,residential,False,17.229,"LINESTRING (50.0831316 31.3647929, 50.0833084 31.3648278)",,
551296723,False,residential,False,49.552,"LINESTRING (50.0826661 31.3645914, 50.0831316 31.3647929)",شهید اژند,
551296723,False,residential,True,9.391,"LINESTRING (50.0826661 31.3645914, 50.0825769 31.3645549)",شهید اژند,
551299805,False,residential,True,186.123,"LINESTRING (50.0826661 31.3645914, 50.0824182 31.3662518)",,
551296684,False,residential,True,59.157,"LINESTRING (50.0858438 31.3689435, 50.0852214 31.3689185)",,
551299761,False,residential,False,89.168,"LINESTRING (50.0858438 31.3689435, 50.0856812 31.3697333)",,
551299761,False,residential,True,10.242,"LINESTRING (50.0858438 31.3689435, 50.0858612 31.3688526)",,
551296702,False,residential,False,95.037,"LINESTRING (50.0844168 31.3654415, 50.0846864 31.3646184)",,
551296717,False,residential,False,75.787,"LINESTRING (50.0844168 31.3654415, 50.0851915 31.3656057)",,
"[551299739, 551296702]",False,residential,True,62.062,"LINESTRING (50.0844168 31.3654415, 50.0843159 31.3657536, 50.0840457 31.3657124)",,
551296647,False,residential,True,57.529,"LINESTRING (50.0840262 31.3676823, 50.0841875 31.368181)",,
551296715,False,residential,False,48.325,"LINESTRING (50.0840262 31.3676823, 50.0835173 31.3676742)",,
551296715,False,residential,True,69.996,"LINESTRING (50.0840262 31.3676823, 50.0847618 31.3676404)",,
551296663,False,residential,True,48.317,"LINESTRING (50.0866235 31.3681213, 50.0862071 31.3678715)",,
551296694,False,residential,False,103.915,"LINESTRING (50.0866235 31.3681213, 50.0865674 31.3690546)",,
551296663,False,residential,False,86.063,"LINESTRING (50.0866235 31.3681213, 50.0868741 31.3683555, 50.0870739 31.3687792)",,
551296720,False,residential,False,77.923,"LINESTRING (50.0801362 31.3648353, 50.0793155 31.3648385)",,
551296720,False,residential,True,53.106,"LINESTRING (50.0801362 31.3648353, 50.0806954 31.3648253)",,
551299770,False,residential,True,180.258,"LINESTRING (50.0801362 31.3648353, 50.080283 31.3661084, 50.0803222 31.3664486)",خیابان شهید برمزن,
551296666,False,residential,True,72.48,"LINESTRING (50.0817684 31.3666385, 50.0816657 31.3672844)",,
551296685,False,residential,False,128.452,"LINESTRING (50.081177 31.3673046, 50.0809485 31.3684432)",,
551299782,False,residential,True,46.453,"LINESTRING (50.081177 31.3673046, 50.0816657 31.3672844)",,
551296685,False,residential,True,95.221,"LINESTRING (50.081177 31.3673046, 50.081232 31.3668602, 50.0811118 31.3664638)",,
551299782,False,residential,False,233.214,"LINESTRING (50.081177 31.3673046, 50.0795465 31.3673188, 50.0794915 31.3666153)",,
551289098,True,tertiary,False,22.906,"LINESTRING (50.0792319 31.3665439, 50.0794719 31.3665229)",بلوار امام خمینی,
551296669,False,tertiary_link,True,10.578,"LINESTRING (50.0792319 31.3665439, 50.0792436 31.3666385)",,
551296727,False,residential,True,63.355,"LINESTRING (50.0859216 31.3714599, 50.0863938 31.3710573)",,
551299748,False,residential,False,60.36,"LINESTRING (50.0859216 31.3714599, 50.085707 31.3713752, 50.0853122 31.3713239)",,
551296687,False,residential,False,121.662,"LINESTRING (50.0836404 31.3696678, 50.0823614 31.3696002)",,
551296687,False,residential,True,57.185,"LINESTRING (50.0836404 31.3696678, 50.0842427 31.3696716)",,
551299748,False,residential,True,15.91,"LINESTRING (50.0836404 31.3696678, 50.0836218 31.36981)",,
551299748,False,residential,False,80.932,"LINESTRING (50.0836404 31.3696678, 50.0836692 31.3695288, 50.0835363 31.3689532)",,
551296703,False,residential,True,71.845,"LINESTRING (50.0842932 31.3666528, 50.0850429 31.3667405)",,
551299793,False,residential,True,55.472,"LINESTRING (50.0833426 31.3648234, 50.083503 31.3643437)",,
551296652,True,residential,False,13.154,"LINESTRING (50.0833426 31.3648234, 50.0833762 31.3648304, 50.0834041 31.364848, 50.0834221 31.3648733, 50.0834273 31.3649025)",,roundabout
551296660,False,residential,False,51.216,"LINESTRING (50.0813533 31.3640536, 50.0811451 31.3644785)",,
551296660,False,residential,True,47.28,"LINESTRING (50.0813533 31.3640536, 50.0815562 31.3636653)",,
