osmid,highway,oneway,reversed,length,geometry,name,junction
228843701,residential,False,False,93.601,"LINESTRING (54.1410023 36.353189, 54.1417801 36.3537513)",,
228843701,residential,False,True,36.647,"LINESTRING (54.1410023 36.353189, 54.1406623 36.3530056)",,
228843701,residential,False,False,349.195,"LINESTRING (54.1410023 36.353189, 54.1405763 36.3527891, 54.1397455 36.3520777, 54.1396271 36.3519402, 54.1395227 36.351992, 54.1403865 36.3528187, 54.1406623 36.3530056)",,
589503707,residential,False,False,82.56,"LINESTRING (54.1422119 36.3541583, 54.1417077 36.3547799)",,
228843701,residential,False,False,117.16499999999999,"LINESTRING (54.1422119 36.3541583, 54.1424447 36.3544415, 54.1426411 36.3546216, 54.1429648 36.3547696, 54.1431718 36.3548214)",,
228843701,residential,False,True,60.035000000000004,"LINESTRING (54.1422119 36.3541583, 54.1421029 36.354005, 54.1417801 36.3537513)",,
589503707,residential,False,True,244.137,"LINESTRING (54.1422119 36.3541583, 54.1422826 36.3540179, 54.1424516 36.3538429, 54.1429859 36.3535566, 54.1441 36.3526083)",,
589526637,residential,False,True,150.013,"LINESTRING (54.1471254 36.3548322, 54.1469568 36.3551271, 54.1464772 36.3554288, 54.1463214 36.3556882, 54.146049 36.3557999)",,
228843697,tertiary,True,False,185.70600000000002,"LINESTRING (54.146049 36.3557999, 54.1460131 36.356068, 54.1460157 36.3561919, 54.1460399 36.356312, 54.146546 36.3572705, 54.146596 36.3573764)",,
589526637,residential,False,False,150.01299999999998,"LINESTRING (54.146049 36.3557999, 54.1463214 36.3556882, 54.1464772 36.3554288, 54.1469568 36.3551271, 54.1471254 36.3548322)",,
228843701,residential,False,False,13.471,"LINESTRING (54.1457852 36.3561704, 54.1459317 36.3561979)",,
228843701,residential,False,True,282.817,"LINESTRING (54.1457852 36.3561704, 54.1455638 36.3561288, 54.1448581 36.355811, 54.1445308 36.3556513, 54.1442289 36.3554082, 54.1440597 36.3552456, 54.1437724 36.3550464, 54.1435323 36.3549117, 54.1431718 36.3548214)",,
228843875,residential,False,True,218.365,"LINESTRING (54.1457852 36.3561704, 54.1447269 36.3569781, 54.1444868 36.3571085, 54.1442104 36.3571495, 54.1440339 36.3572007, 54.1438548 36.3573066)",,
228843701,residential,False,True,13.471,"LINESTRING (54.1459317 36.3561979, 54.1457852 36.3561704)",,
228843702,tertiary,True,False,374.78200000000004,"LINESTRING (54.1459317 36.3561979, 54.1459289 36.3560649, 54.1459651 36.3557946, 54.1459765 36.3556064, 54.1459679 36.355419, 54.1459335 36.3552458, 54.1458027 36.3547757, 54.1452384 36.3528974)",,
589691796,residential,False,True,153.641,"LINESTRING (54.1427323 36.3563154, 54.1431115 36.356483, 54.1434017 36.3566862, 54.1436111 36.356901, 54.1438548 36.3573066)",,
228843681,residential,False,False,190.09600000000003,"LINESTRING (54.1495916 36.3567715, 54.149018 36.3567259, 54.1485923 36.3567487, 54.1483647 36.3567653, 54.1481769 36.3568077, 54.1478708 36.3569268, 54.1475339 36.35702)",,
