osmid,highway,junction,oneway,reversed,length,geometry,ref,maxspeed
551412391,tertiary,roundabout,True,False,31.728,"LINESTRING (49.4390935 31.0076486, 49.4391763 31.0076253, 49.4392636 31.007646, 49.4393147 31.0077028, 49.4393253 31.0077634)",,
551412395,tertiary,,False,False,393.343,"LINESTRING (49.4390935 31.0076486, 49.4391176 31.0074996, 49.4391913 31.0074105, 49.4393041 31.0072969, 49.4394651 31.0071872, 49.4403041 31.0068679, 49.4403759 31.0068669, 49.4404413 31.0068919, 49.4406484 31.00707, 49.4409767 31.0073259, 49.4404814 31.0080453, 49.4401081 31.0085236)",,
551412395,tertiary,,False,False,49.682,"LINESTRING (49.4380486 31.0113931, 49.4375356 31.0114726)",,
551412395,tertiary,,False,True,185.41899999999998,"LINESTRING (49.4380486 31.0113931, 49.4383487 31.0113466, 49.4384932 31.0113099, 49.4386991 31.0110552, 49.4390501 31.0102454, 49.4390991 31.0101511)",,
551412412,residential,,False,True,262.949,"LINESTRING (49.4380486 31.0113931, 49.4380742 31.0102954, 49.4377357 31.0094772, 49.4375248 31.0091218)",,
551412414,tertiary,,False,False,82.785,"LINESTRING (49.4360408 31.0096334, 49.4368441 31.0093501)",,
551412414,tertiary,,False,True,43.375,"LINESTRING (49.4360408 31.0096334, 49.4356199 31.0097818)",,
551412399,residential,,False,False,254.223,"LINESTRING (49.4360408 31.0096334, 49.4363485 31.0103607, 49.4361518 31.0105921, 49.4353298 31.0106983, 49.434743 31.0108038)",,
551412414,tertiary,,False,False,44.455,"LINESTRING (49.4386858 31.0083278, 49.4388735 31.0079618)",,
551412414,tertiary,,False,True,17.913,"LINESTRING (49.4386858 31.0083278, 49.4386039 31.0084728)",,
551412376,residential,,False,False,143.175,"LINESTRING (49.4386858 31.0083278, 49.4389827 31.0088631, 49.4391698 31.0091722, 49.4395424 31.0093071)",,
551412410,tertiary,,False,True,140.418,"LINESTRING (49.4361589 31.0071656, 49.436059 31.0074072, 49.4358521 31.0078477, 49.4358699 31.0081598, 49.4358247 31.0083755)",,
551412422,tertiary,,False,True,110.76400000000001,"LINESTRING (49.4361589 31.0071656, 49.4363359 31.0075302, 49.4365339 31.0079547, 49.4365694 31.0080955)",,
551412411,residential,,False,True,72.561,"LINESTRING (49.437215 31.0077496, 49.4365694 31.0080955)",,
551412411,residential,,False,False,129.559,"LINESTRING (49.437215 31.0077496, 49.437699 31.0075665, 49.4379212 31.0075556, 49.4383543 31.0079211)",,
551412420,residential,,False,False,153.74599999999998,"LINESTRING (49.437215 31.0077496, 49.4374086 31.0082315, 49.4376553 31.0090785)",,
551412414,tertiary,,False,False,43.375,"LINESTRING (49.4356199 31.0097818, 49.4360408 31.0096334)",,
551412413,tertiary,roundabout,True,False,26.343999999999998,"LINESTRING (49.4356199 31.0097818, 49.4356272 31.009786, 49.4356419 31.0098403, 49.4356024 31.0098829, 49.4355425 31.0099081, 49.4354714 31.0098965)",,
551412411,residential,,False,False,72.561,"LINESTRING (49.4365694 31.0080955, 49.437215 31.0077496)",,
551412411,residential,,False,True,77.502,"LINESTRING (49.4365694 31.0080955, 49.4358247 31.0083755)",,
551412422,tertiary,,False,False,110.76400000000001,"LINESTRING (49.4365694 31.0080955, 49.4365339 31.0079547, 49.4363359 31.0075302, 49.4361589 31.0071656)",,
551412422,tertiary,,False,True,142.312,"LINESTRING (49.4365694 31.0080955, 49.4366275 31.0083264, 49.4367185 31.0086867, 49.4368335 31.0091066, 49.4368441 31.0093501)",,
551412403,residential,,False,False,50.195,"LINESTRING (49.4383543 31.0079211, 49.4386631 31.0079137, 49.4388735 31.0079618)",,
551412403,residential,,False,True,66.075,"LINESTRING (49.4383543 31.0079211, 49.4384495 31.0082069, 49.4386039 31.0084728)",,
551412411,residential,,False,True,129.559,"LINESTRING (49.4383543 31.0079211, 49.4379212 31.0075556, 49.437699 31.0075665, 49.437215 31.0077496)",,
551412414,tertiary,,False,False,17.913,"LINESTRING (49.4386039 31.0084728, 49.4386858 31.0083278)",,
551412403,residential,,False,False,66.075,"LINESTRING (49.4386039 31.0084728, 49.4384495 31.0082069, 49.4383543 31.0079211)",,
551412414,tertiary,,False,True,51.337,"LINESTRING (49.4386039 31.0084728, 49.4383864 31.0087084, 49.4382244 31.0087904)",,
389275545,primary,,False,False,51.972,"LINESTRING (49.4343148 31.0109816, 49.4348451 31.0110906)",43;86,50
551412402,tertiary,,True,False,45.367999999999995,"LINESTRING (49.4343148 31.0109816, 49.4345837 31.0108631, 49.434743 31.0108038)",,
551412410,tertiary,,False,False,156.795,"LINESTRING (49.4355199 31.0097599, 49.4355455 31.0095418, 49.4356846 31.0090255, 49.4357666 31.0086523, 49.4358247 31.0083755)",,
551412413,tertiary,roundabout,True,False,10.302,"LINESTRING (49.4355199 31.0097599, 49.4355798 31.0097589, 49.4356199 31.0097818)",,
551412414,tertiary,,False,False,62.992,"LINESTRING (49.4376553 31.0090785, 49.4382244 31.0087904)",,
551412414,tertiary,,False,True,13.337,"LINESTRING (49.4376553 31.0090785, 49.4375248 31.0091218)",,
551412420,residential,,False,True,153.74599999999998,"LINESTRING (49.4376553 31.0090785, 49.4374086 31.0082315, 49.437215 31.0077496)",,
551412395,tertiary,,False,False,102.454,"LINESTRING (49.4401081 31.0085236, 49.4395424 31.0093071)",,
