osmid,oneway,highway,reversed,length,geometry,junction,name,maxspeed
638567590,True,secondary,False,10.194,"LINESTRING (55.7944567 29.9954569, 55.7945537 29.9954202)",,,
248673276,True,tertiary,False,53.388000000000005,"LINESTRING (55.7944567 29.9954569, 55.7944307 29.9952886, 55.7944319 29.9951717, 55.7944283 29.9949783)",,,
248605601,True,secondary,False,50.728,"LINESTRING (55.8011076 29.9990463, 55.8010664 29.9991303, 55.8009952 29.9991975, 55.8009022 29.9992403, 55.8007979 29.9992537, 55.8006945 29.9992363)",roundabout,,
248605601,True,secondary,False,9.038,"LINESTRING (55.8006945 29.9992363, 55.8006128 29.9991963)",roundabout,,
248605601,True,secondary,False,50.389,"LINESTRING (55.8006128 29.9991963, 55.8005425 29.9991291, 55.800502 29.9990456, 55.8004957 29.9989551, 55.8005244 29.998868, 55.8005849 29.998794)",roundabout,,
248605604,True,secondary,False,220.395,"LINESTRING (55.8006128 29.9991963, 55.8003545 29.9991597, 55.8000934 29.9991033, 55.7994992 29.9990376, 55.7992366 29.9990033, 55.798927 29.9989893, 55.7983447 29.9990174)",,,
248605601,True,secondary,False,9.892,"LINESTRING (55.8005849 29.998794, 55.8006685 29.9987423)",roundabout,,
248605601,True,secondary,False,8.282,"LINESTRING (55.8006685 29.9987423, 55.8007503 29.9987193)",roundabout,,
248693588,False,unclassified,False,36.31,"LINESTRING (55.8006685 29.9987423, 55.800603 29.9985945, 55.8005297 29.9984387)",,,
248605601,True,secondary,False,48.949,"LINESTRING (55.8007503 29.9987193, 55.8008533 29.9987159, 55.8009377 29.9987408, 55.801024 29.9987932, 55.8010851 29.9988675, 55.8011141 29.9989552)",roundabout,,
248605601,True,secondary,False,10.149,"LINESTRING (55.8011141 29.9989552, 55.8011076 29.9990463)",roundabout,,
248605604,True,secondary,False,15.517,"LINESTRING (55.7983447 29.9990174, 55.7981839 29.9990264)",,,
858253544,False,residential,False,142.101,"LINESTRING (55.7983447 29.9990174, 55.798386 29.9990784, 55.7984418 29.9991018, 55.7992511 29.9990974, 55.7997682 29.9991633)",,,
248605605,True,secondary,False,10.209,"LINESTRING (55.794178 29.9993957, 55.79413 29.9994152, 55.7940785 29.999426)",roundabout,,
248605605,True,secondary,False,42.169000000000004,"LINESTRING (55.7940785 29.999426, 55.793991 29.9994234, 55.7939094 29.9993959, 55.7938429 29.9993464, 55.7937992 29.9992808, 55.793783 29.9992062)",roundabout,,
638568267,True,secondary,False,320.044,"LINESTRING (55.7940785 29.999426, 55.7940147 29.9994961, 55.7939257 29.9995738, 55.7938068 29.9996475, 55.7936542 29.9997434, 55.7935108 29.9998459, 55.7933341 29.9999975, 55.7931007 30.0001996, 55.792924 30.0003325, 55.7927756 30.0004335, 55.7925756 30.000549, 55.7923722 30.0006558, 55.7921588 30.000754, 55.7919688 30.0008334, 55.7917354 30.000933, 55.7915436 30.0010038, 55.7913817 30.0010547)",,,
248605605,True,secondary,False,17.256,"LINESTRING (55.793783 29.9992062, 55.7937909 29.9991472, 55.7938163 29.999092, 55.7938371 29.9990604)",roundabout,,
248605605,True,secondary,False,39.2,"LINESTRING (55.7938371 29.9990604, 55.7939179 29.9990047, 55.7939891 29.9989818, 55.7940649 29.9989775, 55.7941388 29.9989924, 55.7942047 29.9990252)",roundabout,,
638568269,True,secondary,False,299.795,"LINESTRING (55.7938371 29.9990604, 55.7938087 29.9989716, 55.7937923 29.99885, 55.7937692 29.9986662, 55.7937358 29.9984433, 55.793689 29.9982638, 55.793562 29.9978976, 55.7935437 29.9978333, 55.7935035 29.9976921, 55.793465 29.9975386, 55.7934416 29.9973809, 55.7934149 29.9971855, 55.7933764 29.9970132, 55.793323 29.9968497, 55.7932406 29.9966592, 55.7931903 29.9965651, 55.7931407 29.996444)",,,
248605605,True,secondary,False,39.474999999999994,"LINESTRING (55.7942654 29.9990842, 55.7942968 29.9991498, 55.7943032 29.9992206, 55.7942838 29.9992896, 55.7942407 29.9993499, 55.794178 29.9993957)",roundabout,,
638568268,True,secondary,False,89.47099999999999,"LINESTRING (55.7942654 29.9990842, 55.7944114 29.999109, 55.7945974 29.9992097, 55.7948124 29.9993137, 55.7949558 29.9993691, 55.795074 29.999401, 55.7951076 29.9994047)",,,
248605607,True,secondary,False,8.583,"LINESTRING (55.7931407 29.996444, 55.7931075 29.9964183, 55.7930797 29.9963881)",roundabout,,
248605607,True,secondary,False,11.468,"LINESTRING (55.7935668 29.9962848, 55.7935536 29.9963351, 55.7935279 29.9963816)",roundabout,,
248605607,True,secondary,False,15.22,"LINESTRING (55.7931534 29.9960667, 55.793305 29.996028)",roundabout,,
248605607,True,secondary,False,42.697,"LINESTRING (55.793305 29.996028, 55.7933922 29.9960417, 55.7934694 29.9960795, 55.7935281 29.996137, 55.7935618 29.9962081, 55.7935668 29.9962848)",roundabout,,
638567590,True,secondary,False,128.917,"LINESTRING (55.793305 29.996028, 55.7933572 29.9959595, 55.7934308 29.9959163, 55.7937424 29.9957754, 55.7940405 29.995638, 55.7942864 29.995529, 55.7943029 29.995522, 55.7944567 29.9954569)",,,
248605607,True,secondary,False,42.513000000000005,"LINESTRING (55.7935279 29.9963816, 55.7934808 29.9964305, 55.79342 29.9964664, 55.7933502 29.9964866, 55.7932767 29.9964895, 55.7932051 29.9964749, 55.7931407 29.996444)",roundabout,,
248605612,True,secondary,False,175.198,"LINESTRING (55.7935279 29.9963816, 55.7935472 29.9964728, 55.7935414 29.9965937, 55.7935278 29.9968286, 55.7935336 29.9970232, 55.7935491 29.9971977, 55.7935666 29.997384, 55.7935879 29.9975384, 55.7936266 29.9977012, 55.7936867 29.9979025, 55.793702 29.9979407)",,,
248605605,True,secondary,False,8.821,"LINESTRING (55.7942047 29.9990252, 55.7942381 29.9990524, 55.7942654 29.9990842)",roundabout,,
248605599,True,secondary,False,56.385,"LINESTRING (55.7914636 29.9960873, 55.792049 29.996097)",,,
248673237,True,tertiary,False,70.314,"LINESTRING (55.7914636 29.9960873, 55.7916117 29.9960308, 55.7916899 29.995997, 55.7917332 29.9959643, 55.7917682 29.9959026, 55.7918207 29.9956081)",,,
248673251,False,tertiary,False,92.974,"LINESTRING (55.7918207 29.9956081, 55.7918436 29.9947722)",,لاله,
860522878,False,residential,False,132.268,"LINESTRING (55.7918207 29.9956081, 55.7931937 29.9956391)",,لاله۱,
248673241,True,tertiary,False,64.39,"LINESTRING (55.7918207 29.9956081, 55.7918436 29.9958409, 55.7918604 29.9959328, 55.7918813 29.9959994, 55.7919121 29.9960453, 55.7919609 29.996072, 55.792049 29.996097)",,,
248605599,True,secondary,False,107.405,"LINESTRING (55.792049 29.996097, 55.7922693 29.9961007, 55.7925151 29.9960906, 55.7926913 29.9960738, 55.7928849 29.9960537, 55.7930644 29.9960357, 55.7931534 29.9960667)",,,
248673251,False,tertiary,True,92.974,"LINESTRING (55.7918436 29.9947722, 55.7918207 29.9956081)",,لاله,
248673251,False,tertiary,False,148.591,"LINESTRING (55.7918436 29.9947722, 55.7918338 29.9946582, 55.7918128 29.994549, 55.7917694 29.9944581, 55.7917078 29.9943913, 55.7916265 29.9943259, 55.7915271 29.9942761, 55.7913156 29.9941876, 55.791142 29.9941087, 55.7910566 29.9940542, 55.7909837 29.9939826, 55.7909389 29.993905, 55.7909221 29.9938443, 55.7909184 29.9938224)",,لاله,
248673258,False,residential,False,159.861,"LINESTRING (55.7918436 29.9947722, 55.7923671 29.9947856, 55.7924616 29.9947745, 55.7927108 29.9946386, 55.7928011 29.9946312, 55.7934567 29.9946409)",,لاله۳,
248673251,False,tertiary,False,80.86500000000001,"LINESTRING (55.7909184 29.9938224, 55.7909081 29.9937619, 55.7909053 29.9936733, 55.7909277 29.9935811, 55.7910061 29.9933992, 55.79111 29.9931245)",,لاله,
248673251,False,tertiary,True,148.591,"LINESTRING (55.7909184 29.9938224, 55.7909221 29.9938443, 55.7909389 29.993905, 55.7909837 29.9939826, 55.7910566 29.9940542, 55.791142 29.9941087, 55.7913156 29.9941876, 55.7915271 29.9942761, 55.7916265 29.9943259, 55.7917078 29.9943913, 55.7917694 29.9944581, 55.7918128 29.994549, 55.7918338 29.9946582, 55.7918436 29.9947722)",,لاله,
248673251,False,tertiary,False,72.118,"LINESTRING (55.79111 29.9931245, 55.7912946 29.9926363, 55.7913404 29.9925074)",,لاله,
248673251,False,tertiary,True,80.865,"LINESTRING (55.79111 29.9931245, 55.7910061 29.9933992, 55.7909277 29.9935811, 55.7909053 29.9936733, 55.7909081 29.9937619, 55.7909184 29.9938224)",,لاله,
248673251,False,tertiary,True,72.118,"LINESTRING (55.7913404 29.9925074, 55.7912946 29.9926363, 55.79111 29.9931245)",,لاله,
860522878,False,residential,True,132.268,"LINESTRING (55.7931937 29.9956391, 55.7918207 29.9956081)",,لاله۱,
248673294,False,residential,True,19.731,"LINESTRING (55.7934567 29.9946409, 55.7934407 29.9948178)",,,
248673258,False,residential,True,159.861,"LINESTRING (55.7934567 29.9946409, 55.7928011 29.9946312, 55.7927108 29.9946386, 55.7924616 29.9947745, 55.7923671 29.9947856, 55.7918436 29.9947722)",,لاله۳,
248673294,False,residential,False,103.068,"LINESTRING (55.7934567 29.9946409, 55.7934792 29.9943911, 55.7942592 29.9944243)",,,
248673276,True,tertiary,False,10.185,"LINESTRING (55.7945052 29.9955383, 55.7944567 29.9954569)",,,
638570750,True,secondary,False,124.49899999999998,"LINESTRING (55.7945052 29.9955383, 55.7944772 29.9955482, 55.7943629 29.995607, 55.7942292 29.9956775, 55.7940936 29.995763, 55.7939463 29.9958956, 55.793832 29.9960114, 55.7937429 29.9961205, 55.7936673 29.9962195, 55.7935668 29.9962848)",,,
248673287,False,tertiary,False,10.903,"LINESTRING (55.7944283 29.9949783, 55.7944187 29.9948806)",,نرگس,
248673279,True,tertiary,False,50.617000000000004,"LINESTRING (55.7944283 29.9949783, 55.7944833 29.9951748, 55.7945203 29.9952855, 55.7945537 29.9954202)",,,
248673279,True,tertiary,False,11.154,"LINESTRING (55.7945537 29.9954202, 55.7945552 29.9955205)",,,
638567590,True,secondary,False,65.053,"LINESTRING (55.7945537 29.9954202, 55.7945942 29.9954049, 55.7947471 29.9953731, 55.7948961 29.9953479, 55.7950878 29.9953278, 55.7952168 29.9953222)",,,
638570750,True,secondary,False,5.206,"LINESTRING (55.7945552 29.9955205, 55.7945052 29.9955383)",,,
248673287,False,tertiary,True,10.903,"LINESTRING (55.7944187 29.9948806, 55.7944283 29.9949783)",,نرگس,
248673290,False,residential,False,94.443,"LINESTRING (55.7944187 29.9948806, 55.7934407 29.9948178)",,نرگس۲,
860522265,False,residential,True,131.065,"LINESTRING (55.7944187 29.9948806, 55.7957736 29.9947694)",,نرگس۱,
248673287,False,tertiary,False,79.69299999999998,"LINESTRING (55.7944187 29.9948806, 55.7943838 29.9945278, 55.7943838 29.9942769, 55.7943894 29.9941653)",,نرگس,
248673297,False,residential,True,127.971,"LINESTRING (55.7943894 29.9941653, 55.7957111 29.9940462)",,نرگس۳,
248673287,False,tertiary,False,107.16199999999999,"LINESTRING (55.7943894 29.9941653, 55.7943997 29.9939611, 55.794422 29.9936922, 55.7944363 29.9934937, 55.7944589 29.9932035)",,نرگس,
248673287,False,tertiary,True,79.693,"LINESTRING (55.7943894 29.9941653, 55.7943838 29.9942769, 55.7943838 29.9945278, 55.7944187 29.9948806)",,نرگس,
248673299,False,residential,True,108.443,"LINESTRING (55.7944589 29.9932035, 55.7955825 29.9932677)",,نرگس۵,
248673287,False,tertiary,False,72.643,"LINESTRING (55.7944589 29.9932035, 55.7945 29.9926774, 55.79451 29.9925517)",,نرگس,
248673287,False,tertiary,True,107.162,"LINESTRING (55.7944589 29.9932035, 55.7944363 29.9934937, 55.794422 29.9936922, 55.7943997 29.9939611, 55.7943894 29.9941653)",,نرگس,
248673301,False,residential,True,48.51,"LINESTRING (55.79451 29.9925517, 55.7950132 29.9925713)",,نرگس۷,
