osmid,name,highway,oneway,reversed,length,geometry,junction,ref,bridge,maxspeed
470023363,پاسداران۲,residential,False,False,34.286,"LINESTRING (57.7013374 27.9464365, 57.7016016 27.946638)",,,,
760463252,خیابان طالقانی,residential,False,True,40.854,"LINESTRING (57.7013374 27.9464365, 57.7010793 27.9467246)",,,,
137830476,میدان امام خمینی,secondary,True,False,19.848000000000003,"LINESTRING (57.7014311 27.9483194, 57.7013836 27.9483345, 57.7013333 27.9483384, 57.7012835 27.9483304, 57.7012378 27.9483115)",roundabout,,,
470023366,خیابان پاسداران,secondary,True,False,50.81,"LINESTRING (57.7014465 27.9480234, 57.7017368 27.9476452)",,,,
137830476,میدان امام خمینی,secondary,True,False,29.799000000000007,"LINESTRING (57.7014465 27.9480234, 57.7014853 27.9480521, 57.7015141 27.9480888, 57.7015313 27.9481308, 57.7015356 27.9481752, 57.7015267 27.9482193, 57.7015053 27.9482597)",roundabout,,,
470023408,میثم۳,residential,False,False,3.869,"LINESTRING (57.6992417 27.952192, 57.6992671 27.9521654)",,,,30
470023408,میثم۳,residential,False,True,32.202,"LINESTRING (57.6992417 27.952192, 57.6990309 27.9524138)",,,,30
470023372,ولیعصر۴,residential,False,True,119.53399999999999,"LINESTRING (57.6992417 27.952192, 57.6996497 27.9525125, 57.6998803 27.9526393, 57.7002515 27.9527694)",,,,30
71502921,خیابان ولیعصر,secondary,False,False,14.865,"LINESTRING (57.7002515 27.9527694, 57.7002948 27.9526413)",,,,
71502921,خیابان ولیعصر,secondary,False,True,71.476,"LINESTRING (57.7002515 27.9527694, 57.7000842 27.9532349, 57.700022 27.9533792)",,,,
470023372,ولیعصر۴,residential,False,False,119.53399999999999,"LINESTRING (57.7002515 27.9527694, 57.6998803 27.9526393, 57.6996497 27.9525125, 57.6992417 27.952192)",,,,30
470023382,یاسر۲,residential,False,True,80.903,"LINESTRING (57.6986425 27.9510417, 57.6979666 27.9506259)",,,,30
470023411,خیابان یاسر,residential,False,False,43.319,"LINESTRING (57.6986425 27.9510417, 57.6989037 27.9507278)",,,,30
470023411,خیابان یاسر,residential,False,True,51.997,"LINESTRING (57.6986425 27.9510417, 57.698329 27.9514185)",,,,30
470023382,یاسر۲,residential,False,False,80.903,"LINESTRING (57.6979666 27.9506259, 57.6986425 27.9510417)",,,,30
470023383,یاسر۴,residential,False,True,80.474,"LINESTRING (57.6981338 27.9516531, 57.6974999 27.9511946)",,,,30
470023411,خیابان یاسر,residential,False,False,32.375,"LINESTRING (57.6981338 27.9516531, 57.698329 27.9514185)",,,,30
470023411,خیابان یاسر,residential,False,True,4.006,"LINESTRING (57.6981338 27.9516531, 57.6981096 27.9516821)",,,,30
470023383,یاسر۴,residential,False,False,80.474,"LINESTRING (57.6974999 27.9511946, 57.6981338 27.9516531)",,,,30
470023384,,residential,False,True,58.755,"LINESTRING (57.6984853 27.9527407, 57.6989724 27.9530474)",,,,30
470023385,سیداحمدخمینی۷,residential,False,False,89.879,"LINESTRING (57.6984853 27.9527407, 57.6979499 27.9533962)",,,,30
470023385,سیداحمدخمینی۷,residential,False,True,63.239,"LINESTRING (57.6984853 27.9527407, 57.6988606 27.9522786)",,,,30
470023384,,residential,False,False,58.755,"LINESTRING (57.6989724 27.9530474, 57.6984853 27.9527407)",,,,30
248029653,بلوار سید احمد خمینی,secondary,True,False,104.784,"LINESTRING (57.6979499 27.9533962, 57.6987043 27.9540625)",,,,
470023385,سیداحمدخمینی۷,residential,False,True,89.879,"LINESTRING (57.6979499 27.9533962, 57.6984853 27.9527407)",,,,30
470023385,سیداحمدخمینی۷,residential,False,False,63.239,"LINESTRING (57.6988606 27.9522786, 57.6984853 27.9527407)",,,,30
470023410,یاسر۳,residential,False,False,99.201,"LINESTRING (57.6988606 27.9522786, 57.6981096 27.9516821)",,,,30
470023410,یاسر۳,residential,False,True,22.49,"LINESTRING (57.6988606 27.9522786, 57.6990309 27.9524138)",,,,30
470023411,خیابان یاسر,residential,False,False,24.554,"LINESTRING (57.6976581 27.9522247, 57.6978062 27.9520468)",,,,30
470023411,خیابان یاسر,residential,False,True,9.959,"LINESTRING (57.6976581 27.9522247, 57.6975981 27.9522969)",,,,30
470023387,یاسر۷,residential,False,True,70.692,"LINESTRING (57.6975981 27.9522969, 57.6980846 27.9527654)",,,,30
470023411,خیابان یاسر,residential,False,False,9.959,"LINESTRING (57.6975981 27.9522969, 57.6976581 27.9522247)",,,,30
470023387,یاسر۷,residential,False,False,70.692,"LINESTRING (57.6980846 27.9527654, 57.6975981 27.9522969)",,,,30
470023388,یاسر۵,residential,False,True,70.121,"LINESTRING (57.6978062 27.9520468, 57.6982402 27.9525475)",,,,30
470023411,خیابان یاسر,residential,False,False,50.325,"LINESTRING (57.6978062 27.9520468, 57.6981096 27.9516821)",,,,30
470023411,خیابان یاسر,residential,False,True,24.554,"LINESTRING (57.6978062 27.9520468, 57.6976581 27.9522247)",,,,30
470023388,یاسر۵,residential,False,False,70.121,"LINESTRING (57.6982402 27.9525475, 57.6978062 27.9520468)",,,,30
761419928,بهشتی ۱۸,residential,False,False,19.521,"LINESTRING (57.7021578 27.9544017, 57.7020518 27.9545502)",,,,
248029638,بلوار بهشتی,trunk,True,False,164.38500000000002,"LINESTRING (57.7021578 27.9544017, 57.7021966 27.9541177, 57.702344 27.9535296, 57.702373 27.9534411, 57.702445 27.9532211, 57.7025296 27.9529629)",,91,,
470023408,میثم۳,residential,False,False,77.556,"LINESTRING (57.6992671 27.9521654, 57.6997749 27.9516313)",,,,30
470023408,میثم۳,residential,False,True,3.869,"LINESTRING (57.6992671 27.9521654, 57.6992417 27.952192)",,,,30
470023409,یاسر۱,residential,False,True,124.048,"LINESTRING (57.6992671 27.9521654, 57.698329 27.9514185)",,,,30
470023408,میثم۳,residential,False,True,77.556,"LINESTRING (57.6997749 27.9516313, 57.6992671 27.9521654)",,,,30
470023412,خیابان شهیدمیثم,tertiary,False,False,64.793,"LINESTRING (57.6997749 27.9516313, 57.6993516 27.9511844)",,,,
470023412,خیابان شهیدمیثم,tertiary,False,True,91.78899999999999,"LINESTRING (57.6997749 27.9516313, 57.6999915 27.95186, 57.7000047 27.9518739, 57.7001058 27.9519565, 57.7001294 27.9519758, 57.7002649 27.9520386, 57.7005049 27.9521107)",,,,
470023408,میثم۳,residential,False,False,32.202,"LINESTRING (57.6990309 27.9524138, 57.6992417 27.952192)",,,,30
470023410,یاسر۳,residential,False,False,22.49,"LINESTRING (57.6990309 27.9524138, 57.6988606 27.9522786)",,,,30
470023410,یاسر۳,residential,False,True,59.055,"LINESTRING (57.6990309 27.9524138, 57.6992953 27.9526238, 57.6994897 27.9527565)",,,,30
470023409,یاسر۱,residential,False,False,124.048,"LINESTRING (57.698329 27.9514185, 57.6992671 27.9521654)",,,,30
470023411,خیابان یاسر,residential,False,False,51.997,"LINESTRING (57.698329 27.9514185, 57.6986425 27.9510417)",,,,30
470023411,خیابان یاسر,residential,False,True,32.375,"LINESTRING (57.698329 27.9514185, 57.6981338 27.9516531)",,,,30
470023410,یاسر۳,residential,False,True,99.201,"LINESTRING (57.6981096 27.9516821, 57.6988606 27.9522786)",,,,30
470023411,خیابان یاسر,residential,False,False,4.006,"LINESTRING (57.6981096 27.9516821, 57.6981338 27.9516531)",,,,30
470023411,خیابان یاسر,residential,False,True,50.325,"LINESTRING (57.6981096 27.9516821, 57.6978062 27.9520468)",,,,30
470023410,یاسر۳,residential,False,False,59.055,"LINESTRING (57.6994897 27.9527565, 57.6992953 27.9526238, 57.6990309 27.9524138)",,,,30
470023411,خیابان یاسر,residential,False,True,43.319,"LINESTRING (57.6989037 27.9507278, 57.6986425 27.9510417)",,,,30
470023412,خیابان شهیدمیثم,tertiary,False,False,45.582,"LINESTRING (57.6989037 27.9507278, 57.6985998 27.950418)",,,,
470023412,خیابان شهیدمیثم,tertiary,False,True,67.181,"LINESTRING (57.6989037 27.9507278, 57.6993516 27.9511844)",,,,
760732185,میثم۸,residential,False,False,48.479,"LINESTRING (57.6989037 27.9507278, 57.6992269 27.9503983)",,,,
248029638,بلوار بهشتی,trunk,True,False,131.804,"LINESTRING (57.7025296 27.9529629, 57.7027202 27.9523674, 57.7029003 27.9518237)",,91,,
470023412,خیابان شهیدمیثم,tertiary,False,False,65.904,"LINESTRING (57.7025296 27.9529629, 57.7021988 27.9528601, 57.7019138 27.952731)",,,,
760463253,خیابان مصطفی خمینی,residential,False,True,31.579,"LINESTRING (57.6976415 27.9495903, 57.6978661 27.9493871)",,,,
470023412,خیابان شهیدمیثم,tertiary,False,True,89.516,"LINESTRING (57.6976415 27.9495903, 57.6979005 27.9497664, 57.6981486 27.9499713, 57.6983163 27.9501289)",,,,
470023412,خیابان شهیدمیثم,tertiary,False,True,42.53,"LINESTRING (57.6983163 27.9501289, 57.6985998 27.950418)",,,,
760732184,میثم ۱۲,residential,False,False,45.48,"LINESTRING (57.6983163 27.9501289, 57.6985718 27.9497878)",,,,
470023412,خیابان شهیدمیثم,tertiary,False,False,89.51599999999999,"LINESTRING (57.6983163 27.9501289, 57.6981486 27.9499713, 57.6979005 27.9497664, 57.6976415 27.9495903)",,,,
470023412,خیابان شهیدمیثم,tertiary,False,False,67.181,"LINESTRING (57.6993516 27.9511844, 57.6989037 27.9507278)",,,,
470023412,خیابان شهیدمیثم,tertiary,False,True,64.793,"LINESTRING (57.6993516 27.9511844, 57.6997749 27.9516313)",,,,
594346284,میثم۶,residential,False,False,158.564,"LINESTRING (57.6993516 27.9511844, 57.7004232 27.9501179)",,,,
470023369,رازی۴,residential,False,True,70.904,"LINESTRING (57.6982608 27.9473608, 57.6977704 27.9468929)",,,,30
470023413,رازی۵,residential,False,True,50.059,"LINESTRING (57.6982608 27.9473608, 57.6985134 27.9477518)",,,,30
470023415,خیابان رازی,tertiary,False,False,168.728,"LINESTRING (57.6982608 27.9473608, 57.6995653 27.9463736)",,,,
470023413,رازی۵,residential,False,False,50.059,"LINESTRING (57.6985134 27.9477518, 57.6982608 27.9473608)",,,,30
470023413,رازی۵,residential,False,True,46.042,"LINESTRING (57.6985134 27.9477518, 57.6987326 27.9481178)",,,,30
470023358,امام خمینی۳,residential,False,True,91.732,"LINESTRING (57.6985134 27.9477518, 57.698784 27.9474744, 57.6991636 27.9471613)",,,,
470023413,رازی۵,residential,False,False,46.042,"LINESTRING (57.6987326 27.9481178, 57.6985134 27.9477518)",,,,30
470023413,رازی۵,residential,False,True,13.172,"LINESTRING (57.6987326 27.9481178, 57.6988086 27.9482154)",,,,30
1240615810,,residential,False,False,57.563,"LINESTRING (57.6987326 27.9481178, 57.6983485 27.9482639, 57.6982122 27.9483504)",,,,
470023413,رازی۵,residential,False,False,35.985,"LINESTRING (57.6990161 27.9484821, 57.6988086 27.9482154)",,,,30
760463253,خیابان مصطفی خمینی,residential,False,False,8.709,"LINESTRING (57.6990161 27.9484821, 57.69895 27.9485343)",,,,
760463253,خیابان مصطفی خمینی,residential,False,True,56.939,"LINESTRING (57.6990161 27.9484821, 57.6994463 27.9481389)",,,,
759883874,خیابان امام,secondary,True,False,40.631,"LINESTRING (57.7004594 27.9473306, 57.7001842 27.9470578)",,,,
760463252,خیابان طالقانی,residential,False,False,90.821,"LINESTRING (57.7004594 27.9473306, 57.7010793 27.9467246)",,,,
760463253,خیابان مصطفی خمینی,residential,False,False,134.094,"LINESTRING (57.7004594 27.9473306, 57.6994463 27.9481389)",,,,
470023358,امام خمینی۳,residential,False,False,82.577,"LINESTRING (57.699813 27.9466897, 57.6991636 27.9471613)",,,,
759883874,خیابان امام,secondary,True,False,42.749,"LINESTRING (57.699813 27.9466897, 57.6995653 27.9463736)",,,,
1047791445,خیابان امام,secondary,False,False,76.124,"LINESTRING (57.6992007 27.9457695, 57.6995653 27.9463736)",,,,
470023416,امام خمینی۱,residential,False,True,188.09,"LINESTRING (57.6992007 27.9457695, 57.6984222 27.9463456, 57.6977704 27.9468929)",,,,30
470023369,رازی۴,residential,False,False,70.904,"LINESTRING (57.6977704 27.9468929, 57.6982608 27.9473608)",,,,30
470023416,امام خمینی۱,residential,False,False,188.09,"LINESTRING (57.6977704 27.9468929, 57.6984222 27.9463456, 57.6992007 27.9457695)",,,,30
248029654,بلوار سید احمد خمینی,secondary,True,False,61.164,"LINESTRING (57.6986775 27.9541928, 57.6984071 27.9539642, 57.6982277 27.9538124)",,,,
71502921,خیابان ولیعصر,secondary,False,True,7.795,"LINESTRING (57.7010565 27.950583, 57.7010391 27.9506514)",,,,
71502921,خیابان ولیعصر,secondary,False,False,123.822,"LINESTRING (57.7010565 27.950583, 57.7010854 27.9504781, 57.7010992 27.9502992, 57.7011064 27.9501239, 57.7011276 27.9494733)",,,,
760743214,ولیعصر۲,residential,False,False,82.009,"LINESTRING (57.7010565 27.950583, 57.7005432 27.9502745, 57.7004232 27.9501179)",,,,
594346284,میثم۶,residential,False,True,158.564,"LINESTRING (57.7004232 27.9501179, 57.6993516 27.9511844)",,,,
760743214,ولیعصر۲,residential,False,False,34.286,"LINESTRING (57.7004232 27.9501179, 57.7001806 27.9498962)",,,,
760743214,ولیعصر۲,residential,False,True,82.009,"LINESTRING (57.7004232 27.9501179, 57.7005432 27.9502745, 57.7010565 27.950583)",,,,
760743215,خیابان شهیدزابلی,residential,False,True,32.756,"LINESTRING (57.6991449 27.9488767, 57.699365 27.949098)",,,,
594346285,مصطفی خمینی۱۰,residential,False,False,104.31300000000002,"LINESTRING (57.6991449 27.9488767, 57.6985979 27.9492522, 57.698371 27.9489949)",,,,
"[504187725, 594346285, 504187726, 504187727]",مصطفی خمینی۱۰,residential,False,"[False, True]",50.777,"LINESTRING (57.6991449 27.9488767, 57.6991954 27.9488376, 57.6992031 27.9488307, 57.6992092 27.9488238, 57.6992113 27.9488176, 57.6992119 27.9488133, 57.6992125 27.9488075, 57.6992125 27.9488019, 57.6992116 27.9487957, 57.6992096 27.9487893, 57.6992059 27.9487815, 57.6992021 27.9487757, 57.6991974 27.9487688, 57.6991895 27.9487608, 57.6991462 27.9487215, 57.69895 27.9485343)",,,,
760463253,خیابان مصطفی خمینی,residential,False,False,76.535,"LINESTRING (57.69895 27.9485343, 57.698371 27.9489949)",,,,
760463253,خیابان مصطفی خمینی,residential,False,True,8.709,"LINESTRING (57.69895 27.9485343, 57.6990161 27.9484821)",,,,
"[594346285, 504187725, 504187726, 504187727]",مصطفی خمینی۱۰,residential,False,"[False, True]",50.777,"LINESTRING (57.69895 27.9485343, 57.6991462 27.9487215, 57.6991895 27.9487608, 57.6991974 27.9487688, 57.6992021 27.9487757, 57.6992059 27.9487815, 57.6992096 27.9487893, 57.6992116 27.9487957, 57.6992125 27.9488019, 57.6992125 27.9488075, 57.6992119 27.9488133, 57.6992113 27.9488176, 57.6992092 27.9488238, 57.6992031 27.9488307, 57.6991954 27.9488376, 57.6991449 27.9488767)",,,,
594339526,خیابان فداییان اسلام,tertiary,False,False,120.31,"LINESTRING (57.7058191 27.9541091, 57.7055286 27.953058)",,,,
594339526,خیابان فداییان اسلام,tertiary,False,True,33.368,"LINESTRING (57.7058191 27.9541091, 57.7058855 27.9544034)",,,,
818760847,,residential,False,False,49.988,"LINESTRING (57.7058191 27.9541091, 57.7053237 27.9542121)",,,,
594339526,خیابان فداییان اسلام,tertiary,False,True,120.31,"LINESTRING (57.7055286 27.953058, 57.7058191 27.9541091)",,,,
594346266,,residential,False,False,73.563,"LINESTRING (57.7055286 27.953058, 57.7056135 27.9524007)",,,,
594346283,خیابان قلعه,residential,False,False,138.153,"LINESTRING (57.7055286 27.953058, 57.7069262 27.9531978)",,,,
"[594346283, 1084308229, 1084308230]",خیابان قلعه,residential,False,True,283.33599999999996,"LINESTRING (57.7055286 27.953058, 57.7046012 27.9530517, 57.7045543 27.9530615, 57.704394 27.9530761, 57.7038778 27.9531228, 57.7031532 27.9529497, 57.7026955 27.9528269)",,,yes,
71502921,خیابان ولیعصر,secondary,False,True,6.728,"LINESTRING (57.700022 27.9533792, 57.6999969 27.9534355)",,,,
594346269,,residential,False,True,45.146,"LINESTRING (57.700022 27.9533792, 57.7004769 27.9534373)",,,,
71502921,خیابان ولیعصر,secondary,False,False,71.476,"LINESTRING (57.700022 27.9533792, 57.7000842 27.9532349, 57.7002515 27.9527694)",,,,
594346266,,residential,False,True,17.503,"LINESTRING (57.7057632 27.9519129, 57.7056463 27.9520317)",,,,
248029639,بلوار بهشتی,trunk,True,False,185.87199999999999,"LINESTRING (57.7026955 27.9528269, 57.7024664 27.9535629, 57.7023347 27.9541467, 57.7022827 27.9544563)",,91,,
"[594346283, 1084308229, 1084308230]",خیابان قلعه,residential,False,False,283.336,"LINESTRING (57.7026955 27.9528269, 57.7031532 27.9529497, 57.7038778 27.9531228, 57.704394 27.9530761, 57.7045543 27.9530615, 57.7046012 27.9530517, 57.7055286 27.953058)",,,yes,
594346266,,residential,False,False,27.059,"LINESTRING (57.7056135 27.9524007, 57.7056351 27.9521581)",,,,
594346266,,residential,False,True,73.563,"LINESTRING (57.7056135 27.9524007, 57.7055286 27.953058)",,,,
594346279,,residential,False,True,139.475,"LINESTRING (57.7056135 27.9524007, 57.7070283 27.9525078)",,,,
594346269,,residential,False,True,14.865,"LINESTRING (57.7018578 27.9528552, 57.7019138 27.952731)",,,,
594346269,,residential,False,False,191.25600000000003,"LINESTRING (57.7018578 27.9528552, 57.7017809 27.9530258, 57.7014835 27.9535979, 57.7012986 27.9535375, 57.7004769 27.9534373)",,,,
594346281,ولیعصر۵,residential,False,False,156.763,"LINESTRING (57.7018578 27.9528552, 57.7012292 27.9528624, 57.7002948 27.9526413)",,,,
760743215,خیابان شهیدزابلی,residential,False,False,18.282,"LINESTRING (57.6997958 27.9495339, 57.6996745 27.9494092)",,,,
760743215,خیابان شهیدزابلی,residential,False,True,55.241,"LINESTRING (57.6997958 27.9495339, 57.7001806 27.9498962)",,,,
594346280,امام خمینی۷,residential,False,True,166.544,"LINESTRING (57.6997958 27.9495339, 57.7004653 27.9488428, 57.7008507 27.9483632)",,,,
594346278,,residential,False,True,124.447,"LINESTRING (57.7043847 27.9520013, 57.704711 27.9520028, 57.7056351 27.9521581)",,,,
594346266,,residential,False,False,17.503,"LINESTRING (57.7056463 27.9520317, 57.7057632 27.9519129)",,,,
594346266,,residential,False,True,14.098,"LINESTRING (57.7056463 27.9520317, 57.7056351 27.9521581)",,,,
594346266,,residential,False,False,14.098,"LINESTRING (57.7056351 27.9521581, 57.7056463 27.9520317)",,,,
594346266,,residential,False,True,27.059,"LINESTRING (57.7056351 27.9521581, 57.7056135 27.9524007)",,,,
594346278,,residential,False,False,124.447,"LINESTRING (57.7056351 27.9521581, 57.704711 27.9520028, 57.7043847 27.9520013)",,,,
594346269,,residential,False,False,45.146,"LINESTRING (57.7004769 27.9534373, 57.700022 27.9533792)",,,,
594346269,,residential,False,True,191.25600000000003,"LINESTRING (57.7004769 27.9534373, 57.7012986 27.9535375, 57.7014835 27.9535979, 57.7017809 27.9530258, 57.7018578 27.9528552)",,,,
470023412,خیابان شهیدمیثم,tertiary,False,False,15.772,"LINESTRING (57.7019138 27.952731, 57.7017709 27.9526663)",,,,
594346269,,residential,False,False,14.865,"LINESTRING (57.7019138 27.952731, 57.7018578 27.9528552)",,,,
470023412,خیابان شهیدمیثم,tertiary,False,True,65.904,"LINESTRING (57.7019138 27.952731, 57.7021988 27.9528601, 57.7025296 27.9529629)",,,,
594346272,,residential,False,False,77.377,"LINESTRING (57.7070283 27.9525078, 57.7069262 27.9531978)",,,,
