osmid,ref,highway,oneway,reversed,length,bridge,geometry
"[45171600, 263591473]",4Р9,secondary,False,False,70.92399999999999,yes,"LINESTRING (69.162621 40.9565384, 69.1630546 40.9563843, 69.1633863 40.9562686)"
263591477,4Р22,primary,False,False,379.56999999999994,,"LINESTRING (69.162621 40.9565384, 69.1611254 40.9551651, 69.1610315 40.9551036, 69.1609244 40.9550391, 69.1607606 40.9549556, 69.160564 40.9548875, 69.1603542 40.9548275, 69.1591496 40.9545335)"
285171669,,living_street,False,True,130.881,,"LINESTRING (69.162621 40.9565384, 69.1623412 40.9565843, 69.1612434 40.9570699)"
263591477,4Р22,primary,False,True,9.405,,"LINESTRING (69.1555213 40.9536242, 69.1556204 40.9536636)"
263591475,4Р9,secondary,False,False,31.569,,"LINESTRING (69.1650693 40.9557327, 69.1653946 40.9555904)"
263591475,4Р9,secondary,False,True,67.013,,"LINESTRING (69.1650693 40.9557327, 69.1643369 40.955972)"
285171932,,living_street,False,False,110.268,,"LINESTRING (69.1650693 40.9557327, 69.165812 40.9565505)"
263591475,4Р9,secondary,False,False,86.372,,"LINESTRING (69.1633863 40.9562686, 69.1643369 40.955972)"
"[45171600, 263591473]",4Р9,secondary,False,True,70.92399999999999,yes,"LINESTRING (69.1633863 40.9562686, 69.1630546 40.9563843, 69.162621 40.9565384)"
285166430,,living_street,False,False,129.038,,"LINESTRING (69.1633863 40.9562686, 69.1634744 40.9563913, 69.1644123 40.9571265)"
285166430,,living_street,False,True,152.775,,"LINESTRING (69.1633863 40.9562686, 69.1631792 40.9561751, 69.1621656 40.9553449, 69.1621143 40.9552959)"
285166428,,living_street,False,False,148.729,,"LINESTRING (69.1647696 40.9543389, 69.1653946 40.9555904)"
263591475,4Р9,secondary,False,True,31.569,,"LINESTRING (69.1653946 40.9555904, 69.1650693 40.9557327)"
285166428,,living_street,False,True,148.729,,"LINESTRING (69.1653946 40.9555904, 69.1647696 40.9543389)"
285171022,,living_street,False,False,103.25600000000001,,"LINESTRING (69.1578946 40.9556887, 69.1574138 40.9559688, 69.1571829 40.9560145, 69.1568509 40.9561597)"
286018528,,living_street,False,True,155.535,,"LINESTRING (69.1578946 40.9556887, 69.1578832 40.9555361, 69.1580939 40.9551513, 69.1584043 40.9543556)"
286018537,,living_street,False,False,160.712,,"LINESTRING (69.1578946 40.9556887, 69.1589979 40.9565673, 69.159247 40.9567072)"
286018537,,living_street,False,True,270.395,,"LINESTRING (69.1578946 40.9556887, 69.1562804 40.9542295, 69.1559585 40.9538665, 69.1559712 40.9537736)"
285171022,,living_street,False,False,65.652,,"LINESTRING (69.1568509 40.9561597, 69.1562465 40.9565342)"
285171022,,living_street,False,True,103.256,,"LINESTRING (69.1568509 40.9561597, 69.1571829 40.9560145, 69.1574138 40.9559688, 69.1578946 40.9556887)"
285171926,,unclassified,False,False,133.857,,"LINESTRING (69.165812 40.9565505, 69.1644123 40.9571265)"
285171932,,living_street,False,False,11.772,,"LINESTRING (69.165812 40.9565505, 69.1658913 40.9566378)"
285171932,,living_street,False,True,110.268,,"LINESTRING (69.165812 40.9565505, 69.1650693 40.9557327)"
285171932,,living_street,False,True,11.772,,"LINESTRING (69.1658913 40.9566378, 69.165812 40.9565505)"
285166430,,living_street,False,False,139.848,,"LINESTRING (69.1644123 40.9571265, 69.1655385 40.958053)"
285171926,,unclassified,False,True,133.857,,"LINESTRING (69.1644123 40.9571265, 69.165812 40.9565505)"
285166430,,living_street,False,True,129.038,,"LINESTRING (69.1644123 40.9571265, 69.1634744 40.9563913, 69.1633863 40.9562686)"
285171934,,living_street,False,True,85.133,,"LINESTRING (69.1664084 40.9576598, 69.1655385 40.958053)"
285166430,,living_street,False,True,139.848,,"LINESTRING (69.1655385 40.958053, 69.1644123 40.9571265)"
285171934,,living_street,False,False,85.133,,"LINESTRING (69.1655385 40.958053, 69.1664084 40.9576598)"
285171022,,living_street,False,False,99.178,,"LINESTRING (69.1562465 40.9565342, 69.1553334 40.9570999)"
285171022,,living_street,False,True,65.652,,"LINESTRING (69.1562465 40.9565342, 69.1568509 40.9561597)"
285171677,,living_street,False,False,346.661,,"LINESTRING (69.1562465 40.9565342, 69.1572709 40.9575336, 69.1578709 40.9582688, 69.1581815 40.9588614, 69.1583673 40.9591851)"
285171665,,living_street,False,False,66.83,,"LINESTRING (69.1612434 40.9570699, 69.1612795 40.9576703)"
285171669,,living_street,False,True,22.129,,"LINESTRING (69.1612434 40.9570699, 69.1610087 40.9571604)"
285171669,,living_street,False,False,130.881,,"LINESTRING (69.1612434 40.9570699, 69.1623412 40.9565843, 69.162621 40.9565384)"
