osmid,lanes,highway,access,oneway,reversed,length,geometry,ref
262042401,,residential,,False,False,80.79,"LINESTRING (66.5724683 39.0293495, 66.5733851 39.0294933)",
262042401,,residential,,False,True,117.211,"LINESTRING (66.5724683 39.0293495, 66.5711382 39.0291409)",
262042401,,residential,,False,False,117.211,"LINESTRING (66.5711382 39.0291409, 66.5724683 39.0293495)",
186633454,,tertiary,,False,False,44.055,"LINESTRING (66.5715106 39.0362758, 66.57161 39.0358872)",
168902033,2,primary,yes,False,False,94.14,"LINESTRING (66.5777204 39.0340178, 66.5778941 39.033182)",
168902033,2,primary,yes,False,True,88.60400000000001,"LINESTRING (66.5777204 39.0340178, 66.5776567 39.0343118, 66.5775443 39.0348028)",
168902033,2,primary,yes,False,False,88.60400000000001,"LINESTRING (66.5775443 39.0348028, 66.5776567 39.0343118, 66.5777204 39.0340178)",
168902033,2,primary,yes,False,True,73.976,"LINESTRING (66.5775443 39.0348028, 66.5774337 39.0352856, 66.5773059 39.0354296)",
168902033,2,primary,yes,False,True,16.989,"LINESTRING (66.5773059 39.0354296, 66.5771894 39.0355527)",
168902033,2,primary,yes,False,False,73.976,"LINESTRING (66.5773059 39.0354296, 66.5774337 39.0352856, 66.5775443 39.0348028)",
"[545582187, 545582190]",,living_street,,False,True,208.74200000000002,"LINESTRING (66.5773059 39.0354296, 66.5770774 39.0349446, 66.5769446 39.0347133, 66.5765664 39.0343154, 66.5761775 39.0344612, 66.5761077 39.0344716, 66.5760407 39.0344633, 66.5758234 39.03448)",
545582158,,living_street,,False,True,141.03500000000003,"LINESTRING (66.5706637 39.0331954, 66.5705234 39.0333945, 66.5704349 39.0335153, 66.5703088 39.0336403, 66.570231 39.0338695, 66.5701854 39.0341341, 66.570105 39.0343654)",
993621973,,tertiary,,False,True,145.38000000000002,"LINESTRING (66.5706637 39.0331954, 66.5708373 39.0332607, 66.5719912 39.0337749, 66.5721377 39.0338248)",
545582158,,living_street,,False,False,141.035,"LINESTRING (66.570105 39.0343654, 66.5701854 39.0341341, 66.570231 39.0338695, 66.5703088 39.0336403, 66.5704349 39.0335153, 66.5705234 39.0333945, 66.5706637 39.0331954)",
545582185,,living_street,,False,True,125.69399999999999,"LINESTRING (66.5758154 39.0336903, 66.5754452 39.0330715, 66.5754345 39.0329819, 66.5755375 39.0326329)",
545582186,,living_street,,False,True,41.458,"LINESTRING (66.5753138 39.0334339, 66.5751716 39.0330778)",
545582186,,living_street,,False,False,124.662,"LINESTRING (66.5753138 39.0334339, 66.5754586 39.0337966, 66.5755284 39.0338841, 66.5758234 39.03448)",
545582188,,living_street,,False,True,150.948,"LINESTRING (66.5753138 39.0334339, 66.5747049 39.0335632, 66.5745896 39.0335924, 66.5745413 39.0336382, 66.5745118 39.0337133, 66.5745038 39.034255, 66.5744689 39.0343445)",
545582186,,living_street,,False,False,41.458,"LINESTRING (66.5751716 39.0330778, 66.5753138 39.0334339)",
545582187,,living_street,,False,True,30.55,"LINESTRING (66.5758234 39.03448, 66.5754855 39.0345612)",
545582186,,living_street,,False,True,124.662,"LINESTRING (66.5758234 39.03448, 66.5755284 39.0338841, 66.5754586 39.0337966, 66.5753138 39.0334339)",
"[545582187, 545582190]",,living_street,,False,False,208.742,"LINESTRING (66.5758234 39.03448, 66.5760407 39.0344633, 66.5761077 39.0344716, 66.5761775 39.0344612, 66.5765664 39.0343154, 66.5769446 39.0347133, 66.5770774 39.0349446, 66.5773059 39.0354296)",
545582187,,living_street,,False,False,47.49,"LINESTRING (66.5739191 39.0343404, 66.5744689 39.0343445)",
545582187,,living_street,,False,True,47.49,"LINESTRING (66.5744689 39.0343445, 66.5739191 39.0343404)",
545582188,,living_street,,False,True,49.835,"LINESTRING (66.5744689 39.0343445, 66.5744528 39.0347925)",
545582187,,living_street,,False,False,98.607,"LINESTRING (66.5744689 39.0343445, 66.5745708 39.034357, 66.5747237 39.0344362, 66.5750322 39.0346133, 66.575118 39.0346362, 66.5752092 39.0346237, 66.5754855 39.0345612)",
545582188,,living_street,,False,False,150.94799999999998,"LINESTRING (66.5744689 39.0343445, 66.5745038 39.034255, 66.5745118 39.0337133, 66.5745413 39.0336382, 66.5745896 39.0335924, 66.5747049 39.0335632, 66.5753138 39.0334339)",
545582188,,living_street,,False,False,49.835,"LINESTRING (66.5744528 39.0347925, 66.5744689 39.0343445)",
545582187,,living_street,,False,False,30.55,"LINESTRING (66.5754855 39.0345612, 66.5758234 39.03448)",
545582187,,living_street,,False,True,98.60700000000001,"LINESTRING (66.5754855 39.0345612, 66.5752092 39.0346237, 66.575118 39.0346362, 66.5750322 39.0346133, 66.5747237 39.0344362, 66.5745708 39.034357, 66.5744689 39.0343445)",
545582189,,living_street,,False,True,147.0,"LINESTRING (66.5754855 39.0345612, 66.5757778 39.034805, 66.5759951 39.0349946, 66.5761748 39.0352383, 66.5762499 39.035355, 66.5762644 39.0356785)",
168902033,2,primary,yes,False,True,16.008,"LINESTRING (66.5762644 39.0356785, 66.5760804 39.0356958)",
168902033,2,primary,yes,False,False,81.62,"LINESTRING (66.5762644 39.0356785, 66.5770282 39.0356069, 66.5771894 39.0355527)",
545582189,,living_street,,False,False,147.0,"LINESTRING (66.5762644 39.0356785, 66.5762499 39.035355, 66.5761748 39.0352383, 66.5759951 39.0349946, 66.5757778 39.034805, 66.5754855 39.0345612)",
186633454,,tertiary,,False,False,122.452,"LINESTRING (66.57161 39.0358872, 66.5718864 39.0348071)",
186633454,,tertiary,,False,True,44.055,"LINESTRING (66.57161 39.0358872, 66.5715106 39.0362758)",
545582191,,residential,,False,True,87.926,"LINESTRING (66.57161 39.0358872, 66.5726262 39.0359342)",
545582191,,residential,,False,False,87.926,"LINESTRING (66.5726262 39.0359342, 66.57161 39.0358872)",
545582192,,residential,,False,True,115.483,"LINESTRING (66.5726262 39.0359342, 66.5725833 39.03573, 66.5725055 39.0354342, 66.5724599 39.03518, 66.5724733 39.0349071)",
545582195,,residential,,False,True,90.14,"LINESTRING (66.5734899 39.0350904, 66.5724733 39.0349071)",
"[545582193, 545582194]",,residential,,False,"[False, True]",230.42300000000003,"LINESTRING (66.5734899 39.0350904, 66.5734631 39.0353696, 66.5735731 39.0360592, 66.5747586 39.0362175, 66.5749569 39.036271)",
545582195,,residential,,False,False,234.895,"LINESTRING (66.5734899 39.0350904, 66.573844 39.0351529, 66.5744448 39.0353363, 66.5747023 39.0354467, 66.5757537 39.0356613, 66.5760804 39.0356958)",
545582195,,residential,,False,False,90.14,"LINESTRING (66.5724733 39.0349071, 66.5734899 39.0350904)",
545582195,,residential,,False,True,51.897,"LINESTRING (66.5724733 39.0349071, 66.5718864 39.0348071)",
545582192,,residential,,False,False,115.483,"LINESTRING (66.5724733 39.0349071, 66.5724599 39.03518, 66.5725055 39.0354342, 66.5725833 39.03573, 66.5726262 39.0359342)",
186633454,,tertiary,,False,False,111.363,"LINESTRING (66.5718864 39.0348071, 66.5721377 39.0338248)",
186633454,,tertiary,,False,True,122.452,"LINESTRING (66.5718864 39.0348071, 66.57161 39.0358872)",
545582195,,residential,,False,False,51.897,"LINESTRING (66.5718864 39.0348071, 66.5724733 39.0349071)",
760509265,,living_street,,False,True,133.987,"LINESTRING (66.5744528 39.0312651, 66.5729466 39.030977)",
760509265,,living_street,,False,False,133.987,"LINESTRING (66.5729466 39.030977, 66.5744528 39.0312651)",
1006333380,,residential,,False,False,88.361,"LINESTRING (66.5729466 39.030977, 66.5731755 39.0302025)",
1006333380,,residential,,False,True,122.439,"LINESTRING (66.5729466 39.030977, 66.5726294 39.0320502)",
213724452,2,secondary,yes,False,False,21.611,"LINESTRING (66.5781531 39.0327849, 66.578381 39.0328651)",4Р79
1006334733,2,primary,yes,True,False,14.987,"LINESTRING (66.5779846 39.033067, 66.5778941 39.033182)",
1006334738,,primary,,True,False,11.151,"LINESTRING (66.5779846 39.033067, 66.5778566 39.0330539)",4Р79
1006334733,2,primary,yes,True,False,11.706,"LINESTRING (66.5780281 39.0329673, 66.5779846 39.033067)",
168902033,2,primary,yes,False,True,94.14,"LINESTRING (66.5778941 39.033182, 66.5777204 39.0340178)",
1006334734,2,primary,yes,True,False,14.608,"LINESTRING (66.5778941 39.033182, 66.5778566 39.0330539)",
213724452,2,secondary,yes,False,True,21.611,"LINESTRING (66.578381 39.0328651, 66.5781531 39.0327849)",4Р79
"[1006334732, 1006334735]",1,primary,yes,True,False,32.536,"LINESTRING (66.578381 39.0328651, 66.5781414 39.0329371, 66.5780281 39.0329673)",
1006334738,,primary,,True,False,259.195,"LINESTRING (66.5755375 39.0326329, 66.5726059 39.0321352)",4Р79
545582185,,living_street,,False,False,125.69399999999999,"LINESTRING (66.5755375 39.0326329, 66.5754345 39.0329819, 66.5754452 39.0330715, 66.5758154 39.0336903)",
186633454,,tertiary,,False,False,9.667,"LINESTRING (66.5726059 39.0321352, 66.5726294 39.0320502)",
186633454,,tertiary,,False,True,192.178,"LINESTRING (66.5726059 39.0321352, 66.5721377 39.0338248)",
1006334734,2,primary,yes,True,False,12.247,"LINESTRING (66.5778566 39.0330539, 66.5778692 39.0329442)",
1006334738,,primary,,True,False,205.71699999999998,"LINESTRING (66.5778566 39.0330539, 66.5760943 39.0327268, 66.5755375 39.0326329)",4Р79
