osmid,oneway,name,highway,reversed,length,geometry,width
41266053,True,ميدان التحرير,residential,False,71.829,"LINESTRING (44.2064406 15.3545308, 44.206355 15.354537, 44.2062692 15.3545355, 44.2061839 15.3545262, 44.2060999 15.3545092, 44.2060179 15.3544848, 44.2058047 15.354377)",
46262266,True,,primary,False,119.385,"LINESTRING (44.2064406 15.3545308, 44.2063678 15.3541829, 44.2062418 15.3534745)",
41266053,True,ميدان التحرير,residential,False,56.754,"LINESTRING (44.2057343 15.3543414, 44.2052755 15.3540869)",
24204067,False,,residential,False,58.42,"LINESTRING (44.205422 15.3547335, 44.2049518 15.3549989)",
108470251,False,,residential,False,111.943,"LINESTRING (44.205422 15.3547335, 44.2054776 15.3557388)",
108470251,False,,residential,True,54.38,"LINESTRING (44.205422 15.3547335, 44.205007 15.3544524)",
1022789398,True,,residential,False,54.975,"LINESTRING (44.205422 15.3547335, 44.2057343 15.3543414)",
664169745,True,,residential,False,63.685,"LINESTRING (44.20308 15.3512351, 44.2028721 15.3517716)",
1022619142,False,,residential,True,21.17,"LINESTRING (44.20308 15.3512351, 44.2031291 15.3510507)",
45405835,False,,residential,False,79.97,"LINESTRING (44.20308 15.3512351, 44.2024577 15.3511313, 44.2023629 15.3511928)",
24204108,True,,residential,False,22.488,"LINESTRING (44.2049797 15.3582111, 44.2050375 15.3581732, 44.2050973 15.3581382, 44.2051589 15.3581064)",
108470242,False,,residential,False,215.769,"LINESTRING (44.2049797 15.3582111, 44.204943 15.3579317, 44.2049621 15.3570624, 44.2049721 15.3566068, 44.2049679 15.3562732)",
24204067,False,,residential,False,19.488,"LINESTRING (44.2049518 15.3549989, 44.2047782 15.3550508)",
24204067,False,,residential,True,58.42,"LINESTRING (44.2049518 15.3549989, 44.205422 15.3547335)",
108470242,False,,residential,True,141.706,"LINESTRING (44.2049518 15.3549989, 44.2049679 15.3562732)",
24204067,False,,residential,True,125.02600000000001,"LINESTRING (44.2036645 15.3553838, 44.2039644 15.3552941, 44.2047782 15.3550508)",
24227890,False,,residential,False,180.15300000000002,"LINESTRING (44.2036645 15.3553838, 44.2035948 15.3545265, 44.2033942 15.3537913)",
41266042,False,,residential,False,122.125,"LINESTRING (44.203292 15.3533377, 44.2043768 15.3536723)",
24227894,False,,residential,False,98.51299999999999,"LINESTRING (44.2051703 15.3534596, 44.2054583 15.3529736, 44.2054658 15.3528143, 44.2054748 15.3526478)",
228898018,True,شارع جمال عبد الناصر,residential,False,73.112,"LINESTRING (44.2051703 15.3534596, 44.2053109 15.3534644, 44.2053956 15.3534639, 44.2054815 15.3534556, 44.2055662 15.3534396, 44.205649 15.3534161, 44.2058273 15.3533342)",
677518541,True,,residential,False,76.89099999999999,"LINESTRING (44.2051703 15.3534596, 44.2053218 15.3536333, 44.2053306 15.3536455, 44.2053366 15.3536592, 44.2053397 15.3536766, 44.2053383 15.3536942, 44.2053325 15.3537109, 44.20524 15.3539049, 44.2052078 15.3539411, 44.2051792 15.3539676, 44.205142 15.3539899, 44.2051047 15.3540078)",
24227894,False,,residential,True,65.791,"LINESTRING (44.2055931 15.351552, 44.2055327 15.3521408)",
49207332,True,شارع الملابس,residential,False,45.088,"LINESTRING (44.2055931 15.351552, 44.2051735 15.3515257)",
45405834,False,,residential,True,152.748,"LINESTRING (44.2055931 15.351552, 44.2056702 15.3515155, 44.205734 15.3514676, 44.205843 15.3513532, 44.2058659 15.3512642, 44.2057744 15.3503024)",
228898018,True,شارع جمال عبد الناصر,residential,False,23.611,"LINESTRING (44.2044752 15.3530849, 44.2046733 15.3531776)",
41266040,True,,residential,False,73.35799999999999,"LINESTRING (44.2044752 15.3530849, 44.2045614 15.3532298, 44.20454 15.3533928, 44.2044421 15.3536217, 44.2043768 15.3536723)",
24227897,False,,residential,False,53.486,"LINESTRING (44.204996 15.3525934, 44.2050778 15.3521189)",
24227897,False,,residential,True,73.601,"LINESTRING (44.204996 15.3525934, 44.2046733 15.3531776)",
45405840,False,,residential,False,51.695,"LINESTRING (44.204996 15.3525934, 44.2054748 15.3526478)",
24227897,False,,residential,True,66.754,"LINESTRING (44.2051735 15.3515257, 44.2050778 15.3521189)",
49207332,True,شارع الملابس,residential,False,45.618,"LINESTRING (44.2051735 15.3515257, 44.2047488 15.3515016)",
228898018,True,شارع جمال عبد الناصر,residential,False,155.312,"LINESTRING (44.2032383 15.3523581, 44.2044752 15.3530849)",
49207334,False,,residential,False,84.4,"LINESTRING (44.2028721 15.3517716, 44.2023629 15.3511928)",
58884301,True,,residential,False,76.125,"LINESTRING (44.2028721 15.3517716, 44.2032383 15.3523581)",
49207334,False,,residential,True,84.4,"LINESTRING (44.2023629 15.3511928, 44.2028721 15.3517716)",
45405835,False,,residential,True,79.97,"LINESTRING (44.2023629 15.3511928, 44.2024577 15.3511313, 44.20308 15.3512351)",
58884294,False,,residential,False,67.042,"LINESTRING (44.2023629 15.3511928, 44.2022657 15.3513573, 44.2021849 15.3516265, 44.2021912 15.3517597)",
58884294,False,,residential,True,241.41299999999995,"LINESTRING (44.2023629 15.3511928, 44.2021323 15.3508831, 44.2021453 15.3503594, 44.2020965 15.3503019, 44.2017349 15.35016, 44.2016982 15.3501338, 44.2016794 15.3501053, 44.2016807 15.3500549, 44.2018028 15.3498131, 44.2018336 15.3497704, 44.2018564 15.3497225, 44.2018658 15.3496967, 44.2018644 15.3496462, 44.2019007 15.3494496, 44.2019087 15.3494147)",
41266053,True,ميدان التحرير,residential,False,81.841,"LINESTRING (44.2041573 15.3537767, 44.2033942 15.3537913)",
49207326,True,,residential,False,51.615,"LINESTRING (44.2033942 15.3537913, 44.203292 15.3533377)",
24227890,False,,residential,True,180.15300000000002,"LINESTRING (44.2033942 15.3537913, 44.2035948 15.3545265, 44.2036645 15.3553838)",
24228009,False,,residential,False,95.361,"LINESTRING (44.2035708 15.349638, 44.2044369 15.3498327)",
24204087,True,,residential,False,164.583,"LINESTRING (44.2035708 15.349638, 44.2031832 15.3509693, 44.2031737 15.3509905, 44.203162 15.3510106, 44.2031467 15.3510315, 44.2031291 15.3510507)",
24228009,False,,residential,False,64.011,"LINESTRING (44.2051714 15.3499805, 44.2057476 15.350131)",
24228009,False,,residential,True,80.456,"LINESTRING (44.2051714 15.3499805, 44.2044369 15.3498327)",
24228010,False,,residential,False,35.569,"LINESTRING (44.2051714 15.3499805, 44.205249 15.3496695)",
24228009,False,,residential,False,80.456,"LINESTRING (44.2044369 15.3498327, 44.2051714 15.3499805)",
24228009,False,,residential,True,95.361,"LINESTRING (44.2044369 15.3498327, 44.2035708 15.349638)",
58808669,False,,residential,True,34.331,"LINESTRING (44.2044369 15.3498327, 44.2045095 15.349532)",
24204087,True,,residential,False,31.12,"LINESTRING (44.2036516 15.3493692, 44.2035708 15.349638)",
24228016,False,,residential,True,93.756,"LINESTRING (44.2036516 15.3493692, 44.2045095 15.349532)",
24228016,False,,residential,False,93.756,"LINESTRING (44.2045095 15.349532, 44.2036516 15.3493692)",
24228016,False,,residential,True,80.756,"LINESTRING (44.2045095 15.349532, 44.205249 15.3496695)",
58808669,False,,residential,False,34.331,"LINESTRING (44.2045095 15.349532, 44.2044369 15.3498327)",
24228010,False,,residential,True,35.569,"LINESTRING (44.205249 15.3496695, 44.2051714 15.3499805)",
24228016,False,,residential,False,80.756,"LINESTRING (44.205249 15.3496695, 44.2045095 15.349532)",
24228016,False,,residential,True,109.896,"LINESTRING (44.205249 15.3496695, 44.2062522 15.3498717)",
41266055,False,,residential,True,146.22,"LINESTRING (44.2064527 15.3499235, 44.2077554 15.3503122)",
108451968,True,,primary_link,False,44.426,"LINESTRING (44.2064527 15.3499235, 44.2064492 15.3501596, 44.2063776 15.3503077)",
24228035,False,,residential,False,132.422,"LINESTRING (44.2103889 15.3504547, 44.2102761 15.3504856, 44.2100796 15.3505011, 44.2096514 15.3505078, 44.2091696 15.3504104)",
1022825833,True,شارع السايلة,secondary,False,9.631,"LINESTRING (44.2103889 15.3504547, 44.210381 15.3504121, 44.2103763 15.350369)",
24228035,False,,residential,False,148.429,"LINESTRING (44.2091696 15.3504104, 44.2078464 15.3500184)",
