osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width,access,bridge
289550244,,residential,False,False,155.878,"LINESTRING (35.3281189 -15.3822117, 35.3280951 -15.3823827, 35.3280857 -15.3825352, 35.3281002 -15.3827754, 35.3281099 -15.3830163, 35.3280921 -15.3832202, 35.3280777 -15.3832555, 35.3280522 -15.3833124, 35.3279176 -15.3835721)",,,,,
29053119,Chirunga Road,tertiary,False,True,64.791,"LINESTRING (35.324802 -15.3821861, 35.3249627 -15.3823537, 35.3250428 -15.3824214, 35.3251532 -15.3824882, 35.3252278 -15.3825327, 35.3252649 -15.3825537)",2,60,4,,
289564192,,residential,False,False,39.45,"LINESTRING (35.3245519 -15.3880132, 35.3246592 -15.3879544, 35.3248717 -15.3878377)",,,,,
"[289564193, 300908011]",,residential,False,True,212.35100000000003,"LINESTRING (35.3245519 -15.3880132, 35.3244862 -15.3881251, 35.3244513 -15.3881897, 35.3244446 -15.3882453, 35.3244674 -15.3883539, 35.3244761 -15.3884684, 35.3244795 -15.3885407, 35.3244667 -15.3885725, 35.3244446 -15.3886022, 35.3241764 -15.3888595, 35.3237875 -15.3891944, 35.3236172 -15.3892823, 35.323534 -15.3893302, 35.323401 -15.3893769)",,,,,
652896755,,residential,False,True,111.36500000000001,"LINESTRING (35.3245519 -15.3880132, 35.3244393 -15.3879712, 35.3240906 -15.3877423, 35.3238151 -15.3875255, 35.3237115 -15.3874339)",,,,,
289564195,,residential,False,False,76.415,"LINESTRING (35.3266697 -15.3900206, 35.3271051 -15.3905647)",,,,,
289564194,,residential,False,False,67.942,"LINESTRING (35.3266697 -15.3900206, 35.3267365 -15.3899003, 35.3267983 -15.389786, 35.3268593 -15.3896845, 35.3269638 -15.3895299, 35.3269917 -15.3894953)",,,,,
289564194,,residential,False,True,135.626,"LINESTRING (35.3266697 -15.3900206, 35.3263634 -15.3902479, 35.3263101 -15.3902779, 35.326235 -15.3903245, 35.3259963 -15.3904363, 35.325663 -15.3905733, 35.3255722 -15.3906133)",,,,,
289564195,,residential,False,True,76.415,"LINESTRING (35.3271051 -15.3905647, 35.3266697 -15.3900206)",,,,,
289564926,,residential,False,True,135.893,"LINESTRING (35.3271051 -15.3905647, 35.3281445 -15.3898652)",,,,,
507118311,,residential,False,True,35.341,"LINESTRING (35.330025 -15.3908081, 35.3299988 -15.3907415, 35.3299841 -15.3907053, 35.3299807 -15.3906685, 35.3299827 -15.3906258, 35.3299921 -15.3905837, 35.3300136 -15.3905013)",,,,,
507118314,,residential,False,False,61.802,"LINESTRING (35.330025 -15.3908081, 35.3296937 -15.3906516, 35.3296562 -15.3905973, 35.3296213 -15.3904667)",,,,,
507118316,,residential,False,False,42.233,"LINESTRING (35.3296213 -15.3904667, 35.3300136 -15.3905013)",,,,,
289564926,,residential,False,False,188.653,"LINESTRING (35.3296213 -15.3904667, 35.3293155 -15.3904047, 35.329223 -15.3904021, 35.3289829 -15.3904241, 35.3287791 -15.390468, 35.3287281 -15.390459, 35.3286731 -15.3904318, 35.3282383 -15.3899828, 35.3281445 -15.3898652)",,,,,
507118314,,residential,False,True,61.802,"LINESTRING (35.3296213 -15.3904667, 35.3296562 -15.3905973, 35.3296937 -15.3906516, 35.330025 -15.3908081)",,,,,
289564926,,residential,False,False,135.893,"LINESTRING (35.3281445 -15.3898652, 35.3271051 -15.3905647)",,,,,
289564926,,residential,False,True,188.653,"LINESTRING (35.3281445 -15.3898652, 35.3282383 -15.3899828, 35.3286731 -15.3904318, 35.3287281 -15.390459, 35.3287791 -15.390468, 35.3289829 -15.3904241, 35.329223 -15.3904021, 35.3293155 -15.3904047, 35.3296213 -15.3904667)",,,,,
289585599,,residential,False,True,273.235,"LINESTRING (35.3281445 -15.3898652, 35.3282909 -15.3895642, 35.3283258 -15.3894168, 35.3283177 -15.3891605, 35.3283493 -15.3887852, 35.328362 -15.38861, 35.328309 -15.3884568, 35.328185 -15.3883229, 35.3280797 -15.3882305, 35.3277968 -15.3881478, 35.3275721 -15.3880869, 35.3273977 -15.3880327)",,,,,
289592703,,residential,False,True,143.276,"LINESTRING (35.3281588 -15.385307, 35.3281857 -15.3851337, 35.3282252 -15.385067, 35.3283083 -15.3849895, 35.3283949 -15.3849294, 35.3284679 -15.3846158, 35.3284995 -15.3845648, 35.3285886 -15.3844903, 35.3288399 -15.3842698)",,,,permissive,
507103159,,residential,False,True,161.39,"LINESTRING (35.326894 -15.3847514, 35.3273851 -15.3833794)",,,,,
289594152,,residential,False,False,160.928,"LINESTRING (35.326894 -15.3847514, 35.3260459 -15.3844257, 35.3260197 -15.3844071, 35.3260104 -15.3843785, 35.3260104 -15.3843527, 35.3261418 -15.3838898)",,,,,
"[289564194, 509338223, 509338222, 507103159]",,residential,False,"[False, True]",393.46300000000014,"LINESTRING (35.326894 -15.3847514, 35.3268583 -15.3848547, 35.3267446 -15.3851576, 35.3266856 -15.3853049, 35.3265783 -15.3855442, 35.3265193 -15.3856515, 35.3265093 -15.3856883, 35.3265001 -15.3857164, 35.3264927 -15.3857388, 35.3264965 -15.3859398, 35.326589 -15.3862101, 35.326764 -15.3867632, 35.3267802 -15.3868017, 35.3269438 -15.387112, 35.3271047 -15.3874845, 35.3272 -15.3876882, 35.3273542 -15.3879849, 35.3273635 -15.3879954, 35.3273806 -15.3880093, 35.3273977 -15.3880327)",,,,,no
289594152,,residential,False,True,160.928,"LINESTRING (35.3261418 -15.3838898, 35.3260104 -15.3843527, 35.3260104 -15.3843785, 35.3260197 -15.3844071, 35.3260459 -15.3844257, 35.326894 -15.3847514)",,,,,
289543412,,residential,False,False,62.557,"LINESTRING (35.3237456 -15.3870022, 35.3236678 -15.3868566, 35.3235932 -15.3867486, 35.3234166 -15.3865403)",,,,,
289543412,,residential,False,True,50.331999999999994,"LINESTRING (35.3237456 -15.3870022, 35.323776 -15.387066, 35.3237858 -15.3870952, 35.3237898 -15.3871081, 35.3237912 -15.3871521, 35.3237779 -15.3872261, 35.3237654 -15.3873105, 35.3237559 -15.3873311, 35.3237115 -15.3874339)",,,,,
300649847,,residential,False,False,170.13,"LINESTRING (35.3237456 -15.3870022, 35.3238314 -15.3869801, 35.3240631 -15.3869701, 35.3241841 -15.3870062, 35.3242367 -15.3870402, 35.3243074 -15.3870978, 35.3244339 -15.3871656, 35.3244956 -15.3872135, 35.3245633 -15.3872689, 35.3246377 -15.3873635, 35.3247175 -15.3874809, 35.3247713 -15.3876101, 35.3248064 -15.3876878, 35.324837 -15.3877342, 35.3248717 -15.3878377)",,,,,
507118312,,residential,False,False,234.471,"LINESTRING (35.3313882 -15.3888867, 35.3312326 -15.3890392, 35.3311615 -15.3891407, 35.3311206 -15.3892138, 35.331069 -15.3893075, 35.3310134 -15.3894362, 35.3309859 -15.389486, 35.330947 -15.3895442, 35.3304772 -15.3899718, 35.330442 -15.3900077, 35.3304093 -15.390041, 35.330048 -15.3904788, 35.3300389 -15.390487, 35.330029 -15.3904939, 35.3300136 -15.3905013)",,,,,
29053119,Chirunga Road,tertiary,False,False,66.906,"LINESTRING (35.3288399 -15.3842698, 35.32875 -15.384164, 35.3285755 -15.3839577, 35.3284277 -15.3838192)",2,60,4,,
289592703,,residential,False,False,143.27599999999998,"LINESTRING (35.3288399 -15.3842698, 35.3285886 -15.3844903, 35.3284995 -15.3845648, 35.3284679 -15.3846158, 35.3283949 -15.3849294, 35.3283083 -15.3849895, 35.3282252 -15.385067, 35.3281857 -15.3851337, 35.3281588 -15.385307)",,,,permissive,
507103163,3rd Avenue,unclassified,False,True,91.277,"LINESTRING (35.3284277 -15.3838192, 35.3290661 -15.3832761)",,,,,
29053119,Chirunga Road,tertiary,False,False,61.407,"LINESTRING (35.3284277 -15.3838192, 35.3281725 -15.3836704, 35.3279176 -15.3835721)",2,60,4,,
29053119,Chirunga Road,tertiary,False,True,66.906,"LINESTRING (35.3284277 -15.3838192, 35.3285755 -15.3839577, 35.32875 -15.384164, 35.3288399 -15.3842698)",2,60,4,,
29053119,Chirunga Road,tertiary,False,False,60.982,"LINESTRING (35.3279176 -15.3835721, 35.3274196 -15.3833933, 35.3273851 -15.3833794)",2,60,4,,
29053119,Chirunga Road,tertiary,False,True,61.407,"LINESTRING (35.3279176 -15.3835721, 35.3281725 -15.3836704, 35.3284277 -15.3838192)",2,60,4,,
289550244,,residential,False,True,155.87800000000001,"LINESTRING (35.3279176 -15.3835721, 35.3280522 -15.3833124, 35.3280777 -15.3832555, 35.3280921 -15.3832202, 35.3281099 -15.3830163, 35.3281002 -15.3827754, 35.3280857 -15.3825352, 35.3280951 -15.3823827, 35.3281189 -15.3822117)",,,,,
507103159,,residential,False,False,161.39,"LINESTRING (35.3273851 -15.3833794, 35.326894 -15.3847514)",,,,,
29053119,Chirunga Road,tertiary,False,False,187.70800000000003,"LINESTRING (35.3273851 -15.3833794, 35.3269314 -15.3831968, 35.3268194 -15.383155, 35.3257573 -15.3827581)",2,60,4,,
29053119,Chirunga Road,tertiary,False,True,60.982,"LINESTRING (35.3273851 -15.3833794, 35.3274196 -15.3833933, 35.3279176 -15.3835721)",2,60,4,,
29053119,Chirunga Road,tertiary,False,False,57.488,"LINESTRING (35.3257573 -15.3827581, 35.3257568 -15.3827579, 35.325416 -15.3826218, 35.3252649 -15.3825537)",2,60,4,,
29053119,Chirunga Road,tertiary,False,True,187.708,"LINESTRING (35.3257573 -15.3827581, 35.3268194 -15.383155, 35.3269314 -15.3831968, 35.3273851 -15.3833794)",2,60,4,,
39765144,Kalimbuka Road,unclassified,False,False,502.772,"LINESTRING (35.3257573 -15.3827581, 35.325493 -15.3833565, 35.3250814 -15.3842081, 35.325156 -15.3843572, 35.3247874 -15.3848161, 35.3244201 -15.3854088, 35.3242323 -15.3856615, 35.3240517 -15.3859247, 35.323925 -15.3860414, 35.323755 -15.386208, 35.3235134 -15.386433, 35.3234166 -15.3865403)",,,,,
29053119,Chirunga Road,tertiary,False,False,64.791,"LINESTRING (35.3252649 -15.3825537, 35.3252278 -15.3825327, 35.3251532 -15.3824882, 35.3250428 -15.3824214, 35.3249627 -15.3823537, 35.324802 -15.3821861)",2,60,4,,
29053119,Chirunga Road,tertiary,False,True,57.48800000000001,"LINESTRING (35.3252649 -15.3825537, 35.325416 -15.3826218, 35.3257568 -15.3827579, 35.3257573 -15.3827581)",2,60,4,,
507103162,,residential,False,False,24.132,"LINESTRING (35.3282712 -15.3823715, 35.3281189 -15.3822117)",,,,,
507103162,,residential,False,True,131.836,"LINESTRING (35.3282712 -15.3823715, 35.3290661 -15.3832761)",,,,,
507118316,,residential,False,True,42.233,"LINESTRING (35.3300136 -15.3905013, 35.3296213 -15.3904667)",,,,,
507118311,,residential,False,False,35.341,"LINESTRING (35.3300136 -15.3905013, 35.3299921 -15.3905837, 35.3299827 -15.3906258, 35.3299807 -15.3906685, 35.3299841 -15.3907053, 35.3299988 -15.3907415, 35.330025 -15.3908081)",,,,,
507118312,,residential,False,True,234.47099999999998,"LINESTRING (35.3300136 -15.3905013, 35.330029 -15.3904939, 35.3300389 -15.390487, 35.330048 -15.3904788, 35.3304093 -15.390041, 35.330442 -15.3900077, 35.3304772 -15.3899718, 35.330947 -15.3895442, 35.3309859 -15.389486, 35.3310134 -15.3894362, 35.331069 -15.3893075, 35.3311206 -15.3892138, 35.3311615 -15.3891407, 35.3312326 -15.3890392, 35.3313882 -15.3888867)",,,,,
289543412,,residential,False,False,50.331999999999994,"LINESTRING (35.3237115 -15.3874339, 35.3237559 -15.3873311, 35.3237654 -15.3873105, 35.3237779 -15.3872261, 35.3237912 -15.3871521, 35.3237898 -15.3871081, 35.3237858 -15.3870952, 35.323776 -15.387066, 35.3237456 -15.3870022)",,,,,
652896755,,residential,False,False,111.365,"LINESTRING (35.3237115 -15.3874339, 35.3238151 -15.3875255, 35.3240906 -15.3877423, 35.3244393 -15.3879712, 35.3245519 -15.3880132)",,,,,
652896756,,residential,False,True,171.774,"LINESTRING (35.3237115 -15.3874339, 35.3236997 -15.3874612, 35.32362 -15.3875541, 35.3234749 -15.3877071, 35.3231814 -15.387964, 35.3225472 -15.3884878)",,,,,
652871596,,residential,False,False,27.316,"LINESTRING (35.3279698 -15.3820125, 35.3281189 -15.3822117)",,,,,
"[289564192, 652871597, 559779717]",,residential,False,"[False, True]",344.107,"LINESTRING (35.3248717 -15.3878377, 35.3249301 -15.3878056, 35.3250468 -15.3877307, 35.3251568 -15.3876531, 35.325248 -15.3875781, 35.325364 -15.3878181, 35.3253767 -15.3878393, 35.3253981 -15.3878718, 35.3256389 -15.388354, 35.3259769 -15.3887426, 35.3263637 -15.3891866, 35.3264047 -15.3892216, 35.3265676 -15.3892914, 35.3266568 -15.3893179, 35.3267909 -15.3893509, 35.3268318 -15.3893618, 35.3268559 -15.3893699, 35.3268801 -15.3893825, 35.3269169 -15.3894052, 35.3269351 -15.3894297, 35.3269917 -15.3894953)",,,,,
289564192,,residential,False,True,39.45,"LINESTRING (35.3248717 -15.3878377, 35.3246592 -15.3879544, 35.3245519 -15.3880132)",,,,,
300649847,,residential,False,True,170.13,"LINESTRING (35.3248717 -15.3878377, 35.324837 -15.3877342, 35.3248064 -15.3876878, 35.3247713 -15.3876101, 35.3247175 -15.3874809, 35.3246377 -15.3873635, 35.3245633 -15.3872689, 35.3244956 -15.3872135, 35.3244339 -15.3871656, 35.3243074 -15.3870978, 35.3242367 -15.3870402, 35.3241841 -15.3870062, 35.3240631 -15.3869701, 35.3238314 -15.3869801, 35.3237456 -15.3870022)",,,,,
33079768,Namiwawa Road,tertiary,False,False,116.94,"LINESTRING (35.323401 -15.3893769, 35.3230409 -15.3889349, 35.3229302 -15.3888068, 35.3226732 -15.3885998)",,,,,
"[289564193, 300908011]",,residential,False,False,212.35099999999997,"LINESTRING (35.323401 -15.3893769, 35.323534 -15.3893302, 35.3236172 -15.3892823, 35.3237875 -15.3891944, 35.3241764 -15.3888595, 35.3244446 -15.3886022, 35.3244667 -15.3885725, 35.3244795 -15.3885407, 35.3244761 -15.3884684, 35.3244674 -15.3883539, 35.3244446 -15.3882453, 35.3244513 -15.3881897, 35.3244862 -15.3881251, 35.3245519 -15.3880132)",,,,,
"[507103159, 289564194, 509338222, 509338223]",,residential,False,"[False, True]",393.46299999999997,"LINESTRING (35.3273977 -15.3880327, 35.3273806 -15.3880093, 35.3273635 -15.3879954, 35.3273542 -15.3879849, 35.3272 -15.3876882, 35.3271047 -15.3874845, 35.3269438 -15.387112, 35.3267802 -15.3868017, 35.326764 -15.3867632, 35.326589 -15.3862101, 35.3264965 -15.3859398, 35.3264927 -15.3857388, 35.3265001 -15.3857164, 35.3265093 -15.3856883, 35.3265193 -15.3856515, 35.3265783 -15.3855442, 35.3266856 -15.3853049, 35.3267446 -15.3851576, 35.3268583 -15.3848547, 35.326894 -15.3847514)",,,,,no
289564194,,residential,False,True,169.45,"LINESTRING (35.3273977 -15.3880327, 35.3273977 -15.388191, 35.3273803 -15.3883332, 35.3273313 -15.3885512, 35.3272527 -15.3887691, 35.3270725 -15.3892869, 35.3269917 -15.3894953)",,,,,
289585599,,residential,False,False,273.235,"LINESTRING (35.3273977 -15.3880327, 35.3275721 -15.3880869, 35.3277968 -15.3881478, 35.3280797 -15.3882305, 35.328185 -15.3883229, 35.328309 -15.3884568, 35.328362 -15.38861, 35.3283493 -15.3887852, 35.3283177 -15.3891605, 35.3283258 -15.3894168, 35.3282909 -15.3895642, 35.3281445 -15.3898652)",,,,,
289564194,,residential,False,False,169.45,"LINESTRING (35.3269917 -15.3894953, 35.3270725 -15.3892869, 35.3272527 -15.3887691, 35.3273313 -15.3885512, 35.3273803 -15.3883332, 35.3273977 -15.388191, 35.3273977 -15.3880327)",,,,,
289564194,,residential,False,True,67.942,"LINESTRING (35.3269917 -15.3894953, 35.3269638 -15.3895299, 35.3268593 -15.3896845, 35.3267983 -15.389786, 35.3267365 -15.3899003, 35.3266697 -15.3900206)",,,,,
"[289564192, 559779717, 652871597]",,residential,False,"[False, True]",344.1069999999999,"LINESTRING (35.3269917 -15.3894953, 35.3269351 -15.3894297, 35.3269169 -15.3894052, 35.3268801 -15.3893825, 35.3268559 -15.3893699, 35.3268318 -15.3893618, 35.3267909 -15.3893509, 35.3266568 -15.3893179, 35.3265676 -15.3892914, 35.3264047 -15.3892216, 35.3263637 -15.3891866, 35.3259769 -15.3887426, 35.3256389 -15.388354, 35.3253981 -15.3878718, 35.3253767 -15.3878393, 35.325364 -15.3878181, 35.325248 -15.3875781, 35.3251568 -15.3876531, 35.3250468 -15.3877307, 35.3249301 -15.3878056, 35.3248717 -15.3878377)",,,,,
289564194,,residential,False,False,135.626,"LINESTRING (35.3255722 -15.3906133, 35.325663 -15.3905733, 35.3259963 -15.3904363, 35.326235 -15.3903245, 35.3263101 -15.3902779, 35.3263634 -15.3902479, 35.3266697 -15.3900206)",,,,,
