osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge
25831467,Independence Drive,unclassified,False,True,115.352,"LINESTRING (35.0049345 -15.7886957, 35.004856 -15.7887092, 35.0047487 -15.7887021, 35.0038766 -15.7885276)",,,
25831576,Victoria Avenue,residential,False,True,159.524,"LINESTRING (35.0049345 -15.7886957, 35.0049949 -15.7882776, 35.0051531 -15.7872766)",,,
25831730,Haile Selassie Avenue,trunk,False,True,68.86200000000001,"LINESTRING (35.0049345 -15.7886957, 35.0051209 -15.7886866, 35.0052939 -15.7886712, 35.0054254 -15.7886441, 35.0055581 -15.7885795)",M1,,
29710092,,trunk,False,False,223.274,"LINESTRING (35.0049345 -15.7886957, 35.0047416 -15.7892887, 35.0045634 -15.7898438, 35.0045096 -15.7900457, 35.0043952 -15.7904751, 35.0043703 -15.7906271)",M1,,
25831730,Haile Selassie Avenue,trunk,False,False,4.931,"LINESTRING (35.0058312 -15.7883264, 35.0057993 -15.7883584)",M1,,
25831730,Haile Selassie Avenue,trunk,False,True,25.329,"LINESTRING (35.0058312 -15.7883264, 35.005989 -15.7881566)",M1,,
262309612,Sharpe Road,residential,False,False,139.293,"LINESTRING (35.000961 -15.7866876, 35.0007806 -15.7879282)",,50,
262309612,Sharpe Road,residential,False,True,158.816,"LINESTRING (35.000961 -15.7866876, 35.0011871 -15.785276)",,50,
179468327,,residential,False,True,219.219,"LINESTRING (35.000961 -15.7866876, 35.0007012 -15.7866552, 34.9989318 -15.7864159)",,,
454334911,Henderson Street,residential,True,False,216.172,"LINESTRING (35.000961 -15.7866876, 35.0020719 -15.7868657, 35.0029618 -15.7869487)",,,
25831457,Chilembwe Street,residential,False,False,214.977,"LINESTRING (35.0011871 -15.785276, 35.0031782 -15.7855342)",,,
262309612,Sharpe Road,residential,False,False,158.816,"LINESTRING (35.0011871 -15.785276, 35.000961 -15.7866876)",,50,
262309612,Sharpe Road,residential,False,True,151.16,"LINESTRING (35.0011871 -15.785276, 35.0014099 -15.7839336)",,50,
25831468,Sharpe Road,residential,False,True,150.91,"LINESTRING (35.0014099 -15.7839336, 35.0015904 -15.7825876)",,,
262309612,Sharpe Road,residential,False,False,151.16,"LINESTRING (35.0014099 -15.7839336, 35.0011871 -15.785276)",,50,
262309611,Glyn Jones Road,tertiary,False,False,218.026,"LINESTRING (35.0014099 -15.7839336, 35.0020518 -15.7837993, 35.0022338 -15.7837721, 35.0023653 -15.7837586, 35.0025003 -15.783756, 35.0029366 -15.7837584, 35.0034294 -15.7837684)",,,
262309612,Sharpe Road,residential,False,True,139.293,"LINESTRING (35.0007806 -15.7879282, 35.000961 -15.7866876)",,50,
25831467,Independence Drive,unclassified,False,False,338.757,"LINESTRING (35.0007806 -15.7879282, 35.0009374 -15.7879613, 35.0010279 -15.7879736, 35.0011399 -15.7879807, 35.00152 -15.7880065, 35.0020149 -15.7880762, 35.0022154 -15.788122, 35.0024039 -15.7881704, 35.0028551 -15.7882917, 35.0033131 -15.7884118, 35.0038766 -15.7885276)",,,
25831474,Laws Road,residential,False,False,158.981,"LINESTRING (35.0029618 -15.7869487, 35.0031782 -15.7855342)",,,
454334911,Henderson Street,residential,True,False,122.317,"LINESTRING (35.0029618 -15.7869487, 35.0038791 -15.7870709, 35.0040839 -15.7871402)",,,
25831457,Chilembwe Street,residential,False,False,122.225,"LINESTRING (35.0031782 -15.7855342, 35.0043045 -15.7857174)",,,
25831457,Chilembwe Street,residential,False,True,214.977,"LINESTRING (35.0031782 -15.7855342, 35.0011871 -15.785276)",,,
