osmid,oneway,ref,highway,junction,reversed,length,geometry,lanes,name
24404659,True,M1,trunk,roundabout,False,15.511,"LINESTRING (34.020242 -11.4622233, 34.0202535 -11.4622684, 34.0202474 -11.4623145, 34.0202244 -11.4623552)",,
41265164,True,M5,trunk,,False,203.683,"LINESTRING (34.020242 -11.4622233, 34.0203506 -11.4622359, 34.0214291 -11.4623976, 34.0220899 -11.4624976)",2,Glyn Jones Road
223980884,True,M5,trunk,roundabout,False,11.462000000000002,"LINESTRING (34.0259682 -11.4631024, 34.0259927 -11.4630931, 34.0260187 -11.463089, 34.0260449 -11.4630901, 34.0260704 -11.4630966)",,
238129805,True,,tertiary,,False,26.468,"LINESTRING (34.0259682 -11.4631024, 34.02597 -11.4630401, 34.0259715 -11.4628644)",,
25827056,False,,unclassified,,False,280.877,"LINESTRING (34.0210623 -11.4648555, 34.0210091 -11.4648154, 34.0204864 -11.4640572, 34.020125 -11.4633557, 34.020096 -11.4632822, 34.0200763 -11.4632099, 34.0200646 -11.463132, 34.020087 -11.4626055)",,Kanjeza Drive
25827056,False,,unclassified,,True,365.77799999999996,"LINESTRING (34.0210623 -11.4648555, 34.0211393 -11.464876, 34.0212096 -11.4648888, 34.0222844 -11.4650389, 34.022845 -11.4651414, 34.023258 -11.4652018, 34.0238589 -11.4652702, 34.0239286 -11.465265, 34.0240065 -11.465265, 34.0241137 -11.4652045, 34.0241767 -11.4651598, 34.0243068 -11.4650415)",,Kanjeza Drive
26072245,False,S108,tertiary,,False,76.09,"LINESTRING (34.0252182 -11.4582786, 34.0253394 -11.4589525)",,Kenyatta Road
26072245,False,S108,tertiary,,True,43.311,"LINESTRING (34.0252182 -11.4582786, 34.025176 -11.4578913)",,Kenyatta Road
25827041,False,,unclassified,,False,170.15800000000002,"LINESTRING (34.0252182 -11.4582786, 34.0248494 -11.4583389, 34.0244625 -11.4584033, 34.0242085 -11.4584423, 34.0240766 -11.4584627, 34.0239552 -11.4584931, 34.0238313 -11.4585392, 34.0237244 -11.4586375)",,Mimbelwa Road
25827041,False,,unclassified,,False,458.057,"LINESTRING (34.0237244 -11.4586375, 34.0235581 -11.4589196, 34.0234847 -11.4590704, 34.0234255 -11.4592267, 34.023362 -11.459422, 34.0230891 -11.4601889, 34.0229094 -11.4607659, 34.0227955 -11.4611694, 34.0226572 -11.4617162, 34.0226203 -11.4619971, 34.0225446 -11.4625664)",,Mimbelwa Road
25827041,False,,unclassified,,True,170.15800000000002,"LINESTRING (34.0237244 -11.4586375, 34.0238313 -11.4585392, 34.0239552 -11.4584931, 34.0240766 -11.4584627, 34.0242085 -11.4584423, 34.0244625 -11.4584033, 34.0248494 -11.4583389, 34.0252182 -11.4582786)",,Mimbelwa Road
237991247,False,,residential,,False,335.89699999999993,"LINESTRING (34.0237244 -11.4586375, 34.022625 -11.4582856, 34.0224923 -11.4582397, 34.0223997 -11.4581857, 34.0218645 -11.4578295, 34.0217319 -11.4577849, 34.0215762 -11.4577834, 34.0208535 -11.4579111)",,
25827056,False,,unclassified,,False,365.778,"LINESTRING (34.0243068 -11.4650415, 34.0241767 -11.4651598, 34.0241137 -11.4652045, 34.0240065 -11.465265, 34.0239286 -11.465265, 34.0238589 -11.4652702, 34.023258 -11.4652018, 34.022845 -11.4651414, 34.0222844 -11.4650389, 34.0212096 -11.4648888, 34.0211393 -11.464876, 34.0210623 -11.4648555)",,Kanjeza Drive
25827056,False,,unclassified,,True,227.55399999999997,"LINESTRING (34.0243068 -11.4650415, 34.024457 -11.4648036, 34.0244973 -11.464709, 34.0245415 -11.464388, 34.0246074 -11.4639255, 34.0247574 -11.4630647)",,Kanjeza Drive
223980884,True,M5,trunk,roundabout,False,11.148,"LINESTRING (34.0261361 -11.4632763, 34.0261211 -11.4632966, 34.0261023 -11.4633135, 34.0260803 -11.4633264, 34.0260562 -11.4633348)",,
223980884,True,M5,trunk,roundabout,False,7.253,"LINESTRING (34.0259496 -11.4633133, 34.025937 -11.4633027, 34.0259259 -11.4632905, 34.0259165 -11.463277, 34.025909 -11.4632625)",,
24223151,False,M1,unclassified,,False,332.236,"LINESTRING (34.020159 -11.4621551, 34.020254 -11.4613298, 34.0202486 -11.460967, 34.0202272 -11.4607252, 34.0201387 -11.4603887, 34.0200475 -11.4601311, 34.0199496 -11.4598937, 34.0196914 -11.4594438, 34.0195891 -11.4593199)",,Boardman Road
24404659,True,M1,trunk,roundabout,False,12.152999999999999,"LINESTRING (34.020159 -11.4621551, 34.0201932 -11.4621694, 34.0202217 -11.4621928, 34.020242 -11.4622233)",,
653977088,True,,unclassified,,False,23.849,"LINESTRING (34.0201454 -11.4623988, 34.020087 -11.4626055)",,Kanjeza Drive
24404659,True,M1,trunk,roundabout,False,9.696000000000002,"LINESTRING (34.0201454 -11.4623988, 34.0201009 -11.4623975, 34.0200596 -11.4623814)",,
24404659,True,M1,trunk,roundabout,False,24.581000000000003,"LINESTRING (34.0200203 -11.4623439, 34.0200027 -11.4623032, 34.0200007 -11.462259, 34.0200145 -11.4622169, 34.0200424 -11.4621822, 34.020081 -11.4621593)",,
223979408,True,M5,trunk,,False,57.664,"LINESTRING (34.0200203 -11.4623439, 34.0198369 -11.4622183, 34.0195821 -11.4620533)",,
26060837,False,,residential,,False,19.622,"LINESTRING (34.0253394 -11.4589525, 34.0255045 -11.4588821)",,
26072245,False,S108,tertiary,,False,104.175,"LINESTRING (34.0253394 -11.4589525, 34.0254778 -11.4598795)",,Kenyatta Road
26072245,False,S108,tertiary,,True,76.09,"LINESTRING (34.0253394 -11.4589525, 34.0252182 -11.4582786)",,Kenyatta Road
24041574,False,M5,trunk,,True,37.698,"LINESTRING (34.0195821 -11.4620533, 34.019267 -11.4619134)",,
223979409,True,M5,trunk,,False,55.632999999999996,"LINESTRING (34.0195821 -11.4620533, 34.019856 -11.4621099, 34.020081 -11.4621593)",,
26202040,False,,residential,,True,150.47700000000003,"LINESTRING (34.0187386 -11.4630674, 34.0189773 -11.4628755, 34.0191524 -11.4626943, 34.0192039 -11.4626101, 34.0192382 -11.462512, 34.019267 -11.4619134)",,
41265164,True,M5,trunk,,False,121.194,"LINESTRING (34.0225446 -11.4625664, 34.0236394 -11.4627579)",2,Glyn Jones Road
25827041,False,,unclassified,,True,458.0569999999999,"LINESTRING (34.0225446 -11.4625664, 34.0226203 -11.4619971, 34.0226572 -11.4617162, 34.0227955 -11.4611694, 34.0229094 -11.4607659, 34.0230891 -11.4601889, 34.023362 -11.459422, 34.0234255 -11.4592267, 34.0234847 -11.4590704, 34.0235581 -11.4589196, 34.0237244 -11.4586375)",,Mimbelwa Road
24404659,True,M1,trunk,roundabout,False,8.639999999999999,"LINESTRING (34.020081 -11.4621593, 34.0201065 -11.4621525, 34.0201329 -11.4621511, 34.020159 -11.4621551)",,
26060837,False,,residential,,True,212.98499999999999,"LINESTRING (34.0272192 -11.4579657, 34.0263074 -11.4584801, 34.0257161 -11.4587931, 34.0255045 -11.4588821)",,
223980884,True,M5,trunk,roundabout,False,7.04,"LINESTRING (34.0259203 -11.463144, 34.0259338 -11.4631276, 34.0259499 -11.4631136, 34.0259682 -11.4631024)",,
24404659,True,M1,trunk,roundabout,False,10.077,"LINESTRING (34.0202244 -11.4623552, 34.020202 -11.4623759, 34.0201751 -11.4623907, 34.0201454 -11.4623988)",,
24404659,True,M1,trunk,roundabout,False,6.0120000000000005,"LINESTRING (34.0200596 -11.4623814, 34.0200379 -11.4623647, 34.0200203 -11.4623439)",,
223980883,True,M5,trunk,,False,127.417,"LINESTRING (34.025909 -11.4632625, 34.0258385 -11.4632531, 34.0247574 -11.4630647)",2,
223980884,True,M5,trunk,roundabout,False,13.757,"LINESTRING (34.025909 -11.4632625, 34.0259003 -11.4632328, 34.0258993 -11.4632018, 34.0259062 -11.4631717, 34.0259203 -11.463144)",,
223980883,True,M5,trunk,,False,125.356,"LINESTRING (34.0247574 -11.4630647, 34.0236243 -11.4628705)",2,
25827056,False,,unclassified,,False,227.554,"LINESTRING (34.0247574 -11.4630647, 34.0246074 -11.4639255, 34.0245415 -11.464388, 34.0244973 -11.464709, 34.024457 -11.4648036, 34.0243068 -11.4650415)",,Kanjeza Drive
223980884,True,M5,trunk,roundabout,False,12.003,"LINESTRING (34.0261461 -11.463172, 34.0261525 -11.4631982, 34.0261529 -11.4632252, 34.0261473 -11.4632516, 34.0261361 -11.4632763)",,
238129808,True,M5,trunk,,False,24.868000000000002,"LINESTRING (34.0261461 -11.463172, 34.0262225 -11.4632037, 34.0263587 -11.4632531)",,
238129812,True,,unclassified,,False,21.592,"LINESTRING (34.0260562 -11.4633348, 34.0259283 -11.4634831)",,
223980884,True,M5,trunk,roundabout,False,12.228,"LINESTRING (34.0260562 -11.4633348, 34.0260284 -11.4633383, 34.0260005 -11.4633358, 34.0259738 -11.4633273, 34.0259496 -11.4633133)",,
237986711,False,,residential,,True,93.90200000000002,"LINESTRING (34.0259724 -11.4576049, 34.0258077 -11.4577276, 34.0255301 -11.4578198, 34.0253287 -11.4578651, 34.025176 -11.4578913)",,
26072245,False,S108,tertiary,,True,104.175,"LINESTRING (34.0254778 -11.4598795, 34.0253394 -11.4589525)",,Kenyatta Road
237986703,False,,residential,,False,13.626,"LINESTRING (34.0254778 -11.4598795, 34.0256023 -11.4598682)",,
26072245,False,S108,tertiary,,False,336.251,"LINESTRING (34.0254778 -11.4598795, 34.0255877 -11.4606156, 34.0256815 -11.4611676, 34.0259715 -11.4628644)",,Kenyatta Road
26072245,False,S108,tertiary,,False,43.311,"LINESTRING (34.025176 -11.4578913, 34.0252182 -11.4582786)",,Kenyatta Road
237986711,False,,residential,,False,93.90199999999999,"LINESTRING (34.025176 -11.4578913, 34.0253287 -11.4578651, 34.0255301 -11.4578198, 34.0258077 -11.4577276, 34.0259724 -11.4576049)",,
237986703,False,,residential,,True,13.626,"LINESTRING (34.0256023 -11.4598682, 34.0254778 -11.4598795)",,
237986702,False,,residential,,False,110.225,"LINESTRING (34.0256023 -11.4598682, 34.025562 -11.4592978, 34.0255045 -11.4588821)",,
26060837,False,,residential,,True,19.622,"LINESTRING (34.0255045 -11.4588821, 34.0253394 -11.4589525)",,
26060837,False,,residential,,False,212.98499999999999,"LINESTRING (34.0255045 -11.4588821, 34.0257161 -11.4587931, 34.0263074 -11.4584801, 34.0272192 -11.4579657)",,
237986702,False,,residential,,True,110.225,"LINESTRING (34.0255045 -11.4588821, 34.025562 -11.4592978, 34.0256023 -11.4598682)",,
237991247,False,,residential,,True,335.897,"LINESTRING (34.0208535 -11.4579111, 34.0215762 -11.4577834, 34.0217319 -11.4577849, 34.0218645 -11.4578295, 34.0223997 -11.4581857, 34.0224923 -11.4582397, 34.022625 -11.4582856, 34.0237244 -11.4586375)",,
238116509,False,,residential,,False,302.952,"LINESTRING (34.0208535 -11.4579111, 34.0208736 -11.4580899, 34.0208762 -11.4582254, 34.0208642 -11.4583895, 34.0208735 -11.4587564, 34.0208976 -11.4591559, 34.0201343 -11.4589356, 34.0200163 -11.4589198, 34.019917 -11.4589882, 34.0195891 -11.4593199)",,
24223151,False,M1,unclassified,,True,332.236,"LINESTRING (34.0195891 -11.4593199, 34.0196914 -11.4594438, 34.0199496 -11.4598937, 34.0200475 -11.4601311, 34.0201387 -11.4603887, 34.0202272 -11.4607252, 34.0202486 -11.460967, 34.020254 -11.4613298, 34.020159 -11.4621551)",,Boardman Road
238116509,False,,residential,,True,302.952,"LINESTRING (34.0195891 -11.4593199, 34.019917 -11.4589882, 34.0200163 -11.4589198, 34.0201343 -11.4589356, 34.0208976 -11.4591559, 34.0208735 -11.4587564, 34.0208642 -11.4583895, 34.0208762 -11.4582254, 34.0208736 -11.4580899, 34.0208535 -11.4579111)",,
238127995,False,,trunk_link,,True,12.628,"LINESTRING (34.0236243 -11.4628705, 34.0236394 -11.4627579)",,
223980883,True,M5,trunk,,False,171.804,"LINESTRING (34.0236243 -11.4628705, 34.022524 -11.4626821, 34.0220696 -11.4626149)",2,
238127995,False,,trunk_link,,False,12.628,"LINESTRING (34.0236394 -11.4627579, 34.0236243 -11.4628705)",,
41265164,True,M5,trunk,,False,252.253,"LINESTRING (34.0236394 -11.4627579, 34.0248099 -11.4629479, 34.0258466 -11.4631309, 34.0259203 -11.463144)",2,Glyn Jones Road
26072245,False,S108,tertiary,,True,336.251,"LINESTRING (34.0259715 -11.4628644, 34.0256815 -11.4611676, 34.0255877 -11.4606156, 34.0254778 -11.4598795)",,Kenyatta Road
238129813,True,,tertiary,,False,27.979,"LINESTRING (34.0259715 -11.4628644, 34.0260305 -11.4630041, 34.0260704 -11.4630966)",,
238129809,True,,unclassified,,False,19.023,"LINESTRING (34.0259283 -11.4634831, 34.0259496 -11.4633133)",,
238129814,True,M5,trunk,,False,24.402,"LINESTRING (34.0263587 -11.4632531, 34.0261988 -11.463272, 34.0261361 -11.4632763)",,
223980884,True,M5,trunk,roundabout,False,12.126,"LINESTRING (34.0260704 -11.4630966, 34.0260953 -11.4631088, 34.0261168 -11.463126, 34.0261341 -11.4631474, 34.0261461 -11.463172)",,
24041574,False,M5,trunk,,False,37.698,"LINESTRING (34.019267 -11.4619134, 34.0195821 -11.4620533)",,
26202040,False,,residential,,False,150.477,"LINESTRING (34.019267 -11.4619134, 34.0192382 -11.462512, 34.0192039 -11.4626101, 34.0191524 -11.4626943, 34.0189773 -11.4628755, 34.0187386 -11.4630674)",,
653977087,True,,unclassified,,False,25.097,"LINESTRING (34.020087 -11.4626055, 34.0200596 -11.4623814)",,Kanjeza Drive
