osmid,oneway,lanes,highway,reversed,length,junction,geometry,name,maxspeed,access
565300364,False,,residential,True,25.686,,"LINESTRING (39.4727649 13.4929591, 39.4725413 13.4930371)",,,
981234347,False,2,residential,False,23.329,,"LINESTRING (39.4727649 13.4929591, 39.4729664 13.4928841)",Romanat Square,,
981234346,True,2,tertiary,False,65.53,,"LINESTRING (39.4727649 13.4929591, 39.4727223 13.4929439, 39.4723283 13.492556)",Hahefen Street,,
203744767,False,,residential,False,62.811,,"LINESTRING (39.4779217 13.4936299, 39.4784984 13.493562)",,,
203744767,False,,residential,True,75.564,,"LINESTRING (39.4779217 13.4936299, 39.4772229 13.4936216)",,,
203744812,False,,tertiary,False,41.114,,"LINESTRING (39.4779217 13.4936299, 39.4779459 13.4939989)",,,
203744812,False,,tertiary,True,30.942,,"LINESTRING (39.4779217 13.4936299, 39.4778895 13.4933534)",,,
203744760,False,,residential,False,31.967,,"LINESTRING (39.4761942 13.4937551, 39.4760777 13.4938255, 39.4759449 13.4939096)",,,
203744782,True,,residential,False,17.568,roundabout,"LINESTRING (39.4761942 13.4937551, 39.476198 13.4937158, 39.4762162 13.4936805, 39.4762464 13.493654, 39.4762844 13.4936401)",,,
981234349,False,2,tertiary,False,9.963,,"LINESTRING (39.4730106 13.4929701, 39.4730421 13.4928859)",Romanat Square,,
981234349,False,2,tertiary,True,31.9,,"LINESTRING (39.4730106 13.4929701, 39.4729999 13.49303, 39.4729972 13.4930821, 39.4730066 13.4931448, 39.4730213 13.4931917, 39.4730399 13.4932505)",Romanat Square,,
981234351,True,2,tertiary,False,26.668999999999997,,"LINESTRING (39.4730106 13.4929701, 39.4728161 13.4929687, 39.4727649 13.4929591)",Romanat Square,,
981234349,False,2,tertiary,False,8.612,,"LINESTRING (39.4730421 13.4928859, 39.4730817 13.4928187)",Romanat Square,,
981234349,False,2,tertiary,True,9.963,,"LINESTRING (39.4730421 13.4928859, 39.4730106 13.4929701)",Romanat Square,,
"[981234348, 203744855]",True,2,tertiary,False,67.422,,"LINESTRING (39.4730421 13.4928859, 39.4731461 13.4928957, 39.4731997 13.4929074, 39.473244 13.492923, 39.4732882 13.4929505, 39.4735288 13.4932168)","['Selam Street', 'Romanat Square']",,
203744871,True,,tertiary,False,3.7,roundabout,"LINESTRING (39.4778349 13.4966326, 39.4778514 13.4966281, 39.4778684 13.4966265)",,,
203819360,False,2,tertiary,False,122.54899999999999,,"LINESTRING (39.4735511 13.4988226, 39.4735524 13.4989127, 39.4735604 13.4989844, 39.4735812 13.499076, 39.4736168 13.4991644, 39.4737804 13.4995686, 39.4738164 13.4996663, 39.4738474 13.4997825, 39.4738708 13.4998726)",,,
203819360,False,2,tertiary,True,28.704,,"LINESTRING (39.4735511 13.4988226, 39.4735658 13.498704, 39.4735886 13.4985671)",,,
583405791,False,,residential,False,65.64,,"LINESTRING (39.4735511 13.4988226, 39.4733232 13.4989897, 39.4732573 13.4990392, 39.4731803 13.4990828, 39.4731112 13.4991135, 39.4730441 13.4991422)",,,
203744871,True,,tertiary,False,25.92,roundabout,"LINESTRING (39.4778684 13.4966265, 39.4778855 13.496628, 39.4779019 13.4966325, 39.4779173 13.4966399, 39.477931 13.4966499, 39.4779426 13.4966621, 39.4779518 13.4966762, 39.4779581 13.4966916, 39.4779614 13.496708, 39.4779616 13.4967246, 39.4779587 13.496741, 39.4779527 13.4967566, 39.4779439 13.4967709, 39.4779326 13.4967834, 39.4779191 13.4967937)",,,
979781762,True,2,tertiary,False,30.607999999999997,,"LINESTRING (39.4778684 13.4966265, 39.4779123 13.4966195, 39.4779459 13.4966149, 39.4779821 13.4966019, 39.4780183 13.4965784, 39.4780464 13.4965549, 39.4780997 13.4964899)",,,
563498902,False,,residential,True,17.354,,"LINESTRING (39.4811558 13.4952959, 39.4809956 13.4953055)",,,
203744757,False,,residential,False,46.435,,"LINESTRING (39.4763453 13.4936465, 39.476533 13.4932709)",,,
203744782,True,,residential,False,7.401,roundabout,"LINESTRING (39.4763453 13.4936465, 39.4763745 13.4936638, 39.4763969 13.493689)",,,
203819374,False,,residential,False,44.59,,"LINESTRING (39.4722488 13.4936601, 39.4726419 13.4935389)",,,
264276445,False,,residential,False,37.038,,"LINESTRING (39.4722488 13.4936601, 39.4723634 13.493974)",,,
264276445,False,,residential,False,81.711,,"LINESTRING (39.4724867 13.49431, 39.4727401 13.4950023)",,,
264276445,False,,residential,True,39.669,,"LINESTRING (39.4724867 13.49431, 39.4723634 13.493974)",,,
565577518,False,2,tertiary,False,43.523,,"LINESTRING (39.4724867 13.49431, 39.4728638 13.4941731)",,50,
203744852,False,,tertiary,True,25.756,,"LINESTRING (39.4763568 13.4966241, 39.4761195 13.4966039)",,,
979863278,True,1,tertiary,False,29.631,,"LINESTRING (39.4763568 13.4966241, 39.4764989 13.4966077, 39.4765431 13.4966032, 39.476584 13.4965987, 39.4766292 13.4965952)",,,
203744782,True,,residential,False,6.692,roundabout,"LINESTRING (39.4762844 13.4936401, 39.4763153 13.493639, 39.4763453 13.4936465)",,,
203757518,False,,residential,True,99.031,,"LINESTRING (39.4762844 13.4936401, 39.4762011 13.4935112, 39.4761501 13.4934199, 39.4756823 13.4929776)",,,
203744767,False,,residential,False,90.062,,"LINESTRING (39.4763969 13.493689, 39.4765313 13.4936592, 39.4765718 13.4936435, 39.4772229 13.4936216)",,,
203744782,True,,residential,False,28.131999999999998,roundabout,"LINESTRING (39.4763969 13.493689, 39.4764087 13.4937147, 39.4764132 13.4937424, 39.4764102 13.4937704, 39.4763997 13.4937966, 39.4763826 13.4938192, 39.47636 13.4938367, 39.4763334 13.4938479, 39.4763048 13.4938519, 39.4762761 13.4938486)",,,
980833059,False,,residential,True,17.816,,"LINESTRING (39.4742502 13.496288, 39.4742261 13.4964465)",,,
203744800,True,,tertiary,False,21.247,roundabout,"LINESTRING (39.4742502 13.496288, 39.4742138 13.4962649, 39.4741888 13.4962329, 39.4741755 13.4961927, 39.474179 13.4961264)",,,
203744832,False,,residential,False,60.554,,"LINESTRING (39.4807335 13.497241, 39.4811398 13.4976158)",,,
203744832,False,,residential,True,113.462,,"LINESTRING (39.4807335 13.497241, 39.4799577 13.4965539)",,,
"[203744826, 264222276]",False,,residential,False,226.07299999999995,,"LINESTRING (39.4807335 13.497241, 39.4797952 13.4978381, 39.4797564 13.4978616, 39.4797349 13.4978838, 39.4797269 13.497915, 39.4797268 13.4979477, 39.4797845 13.4983623, 39.4797912 13.4984002, 39.4797993 13.4984367, 39.4798194 13.4984719, 39.479979 13.498691)",,,
203819360,False,2,tertiary,True,6.962,,"LINESTRING (39.4745046 13.4963358, 39.4745032 13.4962732)",,,
203744754,False,,residential,False,89.00800000000001,,"LINESTRING (39.4745046 13.4963358, 39.4745877 13.4963841, 39.4746293 13.496418, 39.4746714 13.4964653, 39.4749552 13.4969879)",,,
203819360,False,2,tertiary,False,108.03999999999999,,"LINESTRING (39.4745046 13.4963358, 39.4744898 13.4964793, 39.4744831 13.4965588, 39.4744549 13.496641, 39.4744 13.4967949, 39.4741774 13.4972435)",,,
980818246,False,,tertiary,True,11.993,,"LINESTRING (39.474179 13.4961264, 39.4740781 13.4960816)",,,
203744800,True,,tertiary,False,14.975,roundabout,"LINESTRING (39.474179 13.4961264, 39.4742057 13.4960955, 39.4742489 13.4960648, 39.4742911 13.4960546)",,,
203676432,True,2,primary,False,13.516,,"LINESTRING (39.477799 13.4924132, 39.4777048 13.4923333)",,,
203744812,False,,tertiary,False,40.87,,"LINESTRING (39.477799 13.4924132, 39.4778426 13.4927783)",,,
203744812,False,,tertiary,True,9.57,,"LINESTRING (39.477799 13.4924132, 39.4778091 13.4923277)",,,
203744852,False,,tertiary,False,3.444,,"LINESTRING (39.4749713 13.4963266, 39.4750021 13.4963345)",,,
203757530,True,,tertiary,False,51.045,,"LINESTRING (39.4749713 13.4963266, 39.4747956 13.4963189, 39.4746467 13.496298, 39.4745716 13.4962837, 39.4745032 13.4962732)",,,
203744800,True,,tertiary,False,15.145,roundabout,"LINESTRING (39.4743822 13.4962676, 39.4743503 13.4962874, 39.4743081 13.4962976, 39.4742502 13.496288)",,,
203744765,False,,residential,False,15.207,,"LINESTRING (39.476077 13.4959235, 39.4760558 13.4957883)",,,
203744765,False,,residential,True,71.481,,"LINESTRING (39.476077 13.4959235, 39.4757264 13.4964685)",,,
203744865,True,2,tertiary,False,85.812,,"LINESTRING (39.476077 13.4959235, 39.4755394 13.4953558)",Selam Street,,
583405791,False,,residential,True,80.6,,"LINESTRING (39.4723733 13.4994154, 39.4725063 13.499287, 39.4729332 13.4991721, 39.4730441 13.4991422)",,,
203744760,False,,residential,True,11.414,,"LINESTRING (39.4747855 13.4946035, 39.4748831 13.4945644)",,,
203744865,True,2,tertiary,False,45.783,,"LINESTRING (39.4747855 13.4946035, 39.4745006 13.4942989)",Selam Street,,
204000114,False,,residential,True,50.95,,"LINESTRING (39.4747855 13.4946035, 39.4743622 13.4948048)",,,
203744812,False,,tertiary,False,30.942,,"LINESTRING (39.4778895 13.4933534, 39.4779217 13.4936299)",,,
203744812,False,,tertiary,True,64.149,,"LINESTRING (39.4778895 13.4933534, 39.4778426 13.4927783)",,,
204000099,False,,residential,True,66.039,,"LINESTRING (39.4778895 13.4933534, 39.4776589 13.493253, 39.4775925 13.4932237, 39.477506 13.493208, 39.4773089 13.4932139)",,,
203757530,True,,tertiary,False,10.542,,"LINESTRING (39.4743991 13.4961024, 39.4744966 13.4961024)",,,
203744800,True,,tertiary,False,20.179000000000002,roundabout,"LINESTRING (39.4743991 13.4961024, 39.4744182 13.4961375, 39.4744246 13.4961793, 39.4744093 13.4962346, 39.4743822 13.4962676)",,,
203744767,False,,residential,False,10.807,,"LINESTRING (39.479084 13.4934703, 39.4791494 13.4933968)",,,
203744767,False,,residential,True,8.149,,"LINESTRING (39.479084 13.4934703, 39.4790365 13.4935272)",,,
203676432,True,2,primary,False,85.767,,"LINESTRING (39.479084 13.4934703, 39.4789409 13.4933606, 39.4784702 13.4929818)",,,
565290741,False,2,tertiary,False,96.052,,"LINESTRING (39.4732438 13.4963783, 39.4740781 13.4960816)",,50,
565290741,False,2,tertiary,True,18.606,,"LINESTRING (39.4732438 13.4963783, 39.4730822 13.4964358)",,50,
264276445,False,,residential,True,79.471,,"LINESTRING (39.4732438 13.4963783, 39.4731208 13.4960424, 39.4731009 13.4959881, 39.4729973 13.495705)",,,
203744765,False,,residential,False,54.144,,"LINESTRING (39.4760549 13.495642, 39.4760295 13.4951557)",,,
203744765,False,,residential,True,16.268,,"LINESTRING (39.4760549 13.495642, 39.4760558 13.4957883)",,,
981149840,False,,residential,False,83.315,,"LINESTRING (39.4760549 13.495642, 39.4768019 13.4954582)",,,
203744760,False,,residential,False,11.414,,"LINESTRING (39.4748831 13.4945644, 39.4747855 13.4946035)",,,
203744760,False,,residential,True,43.912,,"LINESTRING (39.4748831 13.4945644, 39.4752462 13.4943875)",,,
203744855,True,2,tertiary,False,104.598,,"LINESTRING (39.4748831 13.4945644, 39.4752092 13.4949132, 39.4755359 13.4952586)",Selam Street,,
264276433,False,,residential,False,47.529,,"LINESTRING (39.47237 13.4925025, 39.4726878 13.4922072)",,,
264276433,False,,residential,True,7.465,,"LINESTRING (39.47237 13.4925025, 39.4723283 13.492556)",,,
"[981234345, 981234348]",True,2,tertiary,False,81.351,,"LINESTRING (39.47237 13.4925025, 39.4727136 13.4928376, 39.4727421 13.4928563, 39.4727786 13.4928787, 39.4728181 13.4928839, 39.472902 13.4928826, 39.4729664 13.4928841)","['Romanat Square', 'Hahefen Street']",,
203744763,False,2,tertiary,False,31.104,,"LINESTRING (39.4733229 13.494007, 39.4732305 13.4937421)",,,
203744763,False,2,tertiary,True,40.326,,"LINESTRING (39.4733229 13.494007, 39.4734665 13.4943417)",,,
565577518,False,2,tertiary,True,52.965,,"LINESTRING (39.4733229 13.494007, 39.4728638 13.4941731)",,50,
203744871,True,,tertiary,False,5.9430000000000005,roundabout,"LINESTRING (39.4779191 13.4967937, 39.4779028 13.4968018, 39.4778852 13.4968067, 39.4778669 13.4968081)",,,
203744765,False,,residential,False,16.268,,"LINESTRING (39.4760558 13.4957883, 39.4760549 13.495642)",,,
203744765,False,,residential,True,15.207,,"LINESTRING (39.4760558 13.4957883, 39.476077 13.4959235)",,,
"[203744802, 203744855]",True,2,tertiary,False,46.726,,"LINESTRING (39.4760558 13.4957883, 39.4761489 13.4959025, 39.4763372 13.496107)",Selam Street,,
264276494,False,,residential,True,66.714,,"LINESTRING (39.4742911 13.4960546, 39.4741112 13.4954807)",,,
203744800,True,,tertiary,False,13.302,roundabout,"LINESTRING (39.4742911 13.4960546, 39.4743343 13.4960592, 39.4743671 13.4960737, 39.4743991 13.4961024)",,,
203676428,True,2,primary,False,82.922,,"LINESTRING (39.4778091 13.4923277, 39.4784025 13.4928001)",,,
203744812,False,,tertiary,False,9.57,,"LINESTRING (39.4778091 13.4923277, 39.477799 13.4924132)",,,
203744832,False,,residential,True,60.554,,"LINESTRING (39.4811398 13.4976158, 39.4807335 13.497241)",,,
223100111,False,,residential,True,37.343,,"LINESTRING (39.4811398 13.4976158, 39.4812848 13.497311)",,,
264222241,False,,residential,False,13.818,,"LINESTRING (39.4811398 13.4976158, 39.4810594 13.4977124)",,,
203744765,False,,residential,False,71.481,,"LINESTRING (39.4757264 13.4964685, 39.476077 13.4959235)",,,
203744852,False,,tertiary,False,13.653,,"LINESTRING (39.4757264 13.4964685, 39.4758511 13.4964878)",,,
203744852,False,,tertiary,True,63.181,,"LINESTRING (39.4757264 13.4964685, 39.4756392 13.4964545, 39.4751517 13.4963658)",,,
264222241,False,,residential,True,10.716,,"LINESTRING (39.4781016 13.5000998, 39.4781806 13.5000416)",,,
264222158,True,2,tertiary,False,128.051,,"LINESTRING (39.4781016 13.5000998, 39.4779791 13.4999495, 39.4773831 13.4991844)",Godena Mussaie,,
203757530,True,,tertiary,False,57.342,,"LINESTRING (39.4744966 13.4961024, 39.4748238 13.4962302, 39.4749713 13.4963266)",,,
223100043,False,,residential,True,47.153999999999996,,"LINESTRING (39.4744966 13.4961024, 39.4745663 13.4959811, 39.4745971 13.4959237, 39.4746467 13.4958755, 39.4747688 13.4957803)",,,
203819362,False,,residential,True,72.862,,"LINESTRING (39.4760937 13.4926832, 39.475623 13.4922143)",,,
204000096,False,,residential,True,55.23,,"LINESTRING (39.4760937 13.4926832, 39.4756823 13.4929776)",,,
204000126,False,,residential,False,6.72,,"LINESTRING (39.4760937 13.4926832, 39.4761468 13.4926518)",,,
203819362,False,,residential,False,67.58500000000001,,"LINESTRING (39.4760937 13.4926832, 39.4761649 13.4927587, 39.4763645 13.4929516, 39.4764477 13.4930294, 39.4765425 13.4931054)",,,
203744855,True,2,tertiary,False,37.674,,"LINESTRING (39.4735288 13.4932168, 39.4737699 13.4934614)",Selam Street,,
264276560,False,,residential,True,10.276,,"LINESTRING (39.4735288 13.4932168, 39.4734356 13.4932349)",,,
264276560,False,,residential,False,65.12,,"LINESTRING (39.4735288 13.4932168, 39.4737147 13.4931284, 39.473775 13.4930939, 39.4738608 13.4930372, 39.4740125 13.4928801)",,,
204000134,False,,residential,False,51.549,,"LINESTRING (39.4772847 13.4922345, 39.4772606 13.4926975)",,,
203819375,False,,residential,False,46.735,,"LINESTRING (39.4772847 13.4922345, 39.4774523 13.4922749, 39.4775422 13.4922945, 39.4777048 13.4923333)",,,
203819362,False,,residential,False,72.862,,"LINESTRING (39.475623 13.4922143, 39.4760937 13.4926832)",,,
203819370,False,,residential,True,54.618,,"LINESTRING (39.475623 13.4922143, 39.4752689 13.4925646)",,,
203744760,False,,residential,False,31.974,,"LINESTRING (39.4754956 13.494233, 39.4752462 13.4943875)",,,
203744760,False,,residential,True,60.442,,"LINESTRING (39.4754956 13.494233, 39.4759449 13.4939096)",,,
203819377,False,,residential,False,72.67,,"LINESTRING (39.4754956 13.494233, 39.4759154 13.4945114, 39.4760568 13.4945921)",,,
203819377,False,,residential,True,96.446,,"LINESTRING (39.4754956 13.494233, 39.4749364 13.4936403, 39.4748807 13.4936081)",,,
203744757,False,,residential,False,44.906,,"LINESTRING (39.4765425 13.4931054, 39.4767147 13.4927379)",,,
203744757,False,,residential,True,18.431,,"LINESTRING (39.4765425 13.4931054, 39.476533 13.4932709)",,,
203819362,False,,residential,True,67.58500000000001,,"LINESTRING (39.4765425 13.4931054, 39.4764477 13.4930294, 39.4763645 13.4929516, 39.4761649 13.4927587, 39.4760937 13.4926832)",,,
203819374,False,,residential,True,40.629,,"LINESTRING (39.4734356 13.4932349, 39.4730903 13.493379)",,,
264276560,False,,residential,False,10.276,,"LINESTRING (39.4734356 13.4932349, 39.4735288 13.4932168)",,,
"[203744865, 981234351]",True,2,tertiary,False,57.595,,"LINESTRING (39.4734356 13.4932349, 39.4732654 13.4930384, 39.473203 13.4930026, 39.4731595 13.4929882, 39.4730106 13.4929701)","['Selam Street', 'Romanat Square']",,
223100221,False,,residential,False,54.427,,"LINESTRING (39.4748807 13.4936081, 39.4752328 13.4932583)",,,
223100221,False,,residential,True,30.575,,"LINESTRING (39.4748807 13.4936081, 39.4746829 13.4938046)",,,
203819377,False,,residential,False,96.446,,"LINESTRING (39.4748807 13.4936081, 39.4749364 13.4936403, 39.4754956 13.494233)",,,
203819377,False,,residential,True,51.611000000000004,,"LINESTRING (39.4748807 13.4936081, 39.474711 13.49345, 39.4745185 13.4933069)",,,
203744865,True,2,tertiary,False,50.447,,"LINESTRING (39.4740238 13.4937962, 39.4736845 13.4934848)",Selam Street,,
203819370,False,,residential,False,8.01,,"LINESTRING (39.4740238 13.4937962, 39.4740757 13.4937448)",,,
203819360,False,2,tertiary,False,52.255,,"LINESTRING (39.4738471 13.5006367, 39.4737393 13.5010948)",,,
223100251,False,,residential,False,52.359,,"LINESTRING (39.4738471 13.5006367, 39.4743313 13.5006437)",,,
203819360,False,2,tertiary,True,31.159999999999997,,"LINESTRING (39.4738471 13.5006367, 39.4738676 13.5005362, 39.4738757 13.5004749, 39.473881 13.5004149, 39.4738834 13.5003592)",,,
203819377,False,,residential,False,37.568,,"LINESTRING (39.4740125 13.4928801, 39.474256 13.4931211)",,,
264276560,False,,residential,False,63.515,,"LINESTRING (39.4740125 13.4928801, 39.4744114 13.4924608)",,,
203819377,False,,residential,True,79.99600000000001,,"LINESTRING (39.4740125 13.4928801, 39.4736006 13.4924133, 39.4735283 13.4923362)",,,
264276560,False,,residential,True,65.12,,"LINESTRING (39.4740125 13.4928801, 39.4738608 13.4930372, 39.473775 13.4930939, 39.4737147 13.4931284, 39.4735288 13.4932168)",,,
203744855,True,2,tertiary,False,42.858,,"LINESTRING (39.4740757 13.4937448, 39.4743439 13.4940286)",Selam Street,,
203819370,False,,residential,False,68.288,,"LINESTRING (39.4740757 13.4937448, 39.4745185 13.4933069)",,,
203819370,False,,residential,True,8.01,,"LINESTRING (39.4740757 13.4937448, 39.4740238 13.4937962)",,,
203819370,False,,residential,False,59.247,,"LINESTRING (39.4745185 13.4933069, 39.4749026 13.4929269)",,,
203819370,False,,residential,True,68.288,,"LINESTRING (39.4745185 13.4933069, 39.4740757 13.4937448)",,,
203819377,False,,residential,True,35.106,,"LINESTRING (39.4745185 13.4933069, 39.474256 13.4931211)",,,
203819377,False,,residential,False,51.611000000000004,,"LINESTRING (39.4745185 13.4933069, 39.474711 13.49345, 39.4748807 13.4936081)",,,
203744834,False,2,tertiary,True,52.309,,"LINESTRING (39.4735283 13.4923362, 39.4731916 13.492674)",Ageazi Street,,
203819377,False,,residential,False,79.99600000000001,,"LINESTRING (39.4735283 13.4923362, 39.4736006 13.4924133, 39.4740125 13.4928801)",,,
203744763,False,2,tertiary,True,43.127,,"LINESTRING (39.4730903 13.493379, 39.4732305 13.4937421)",,,
203819374,False,,residential,False,40.629,,"LINESTRING (39.4730903 13.493379, 39.4734356 13.4932349)",,,
203819374,False,,residential,True,41.122,,"LINESTRING (39.4730903 13.493379, 39.4727341 13.4935086)",,,
203744763,False,2,tertiary,False,15.300999999999998,,"LINESTRING (39.4730903 13.493379, 39.4730481 13.4932765, 39.4730399 13.4932505)",,,
203757518,False,,residential,False,64.086,,"LINESTRING (39.4752689 13.4925646, 39.4756823 13.4929776)",,,
203819370,False,,residential,False,54.618,,"LINESTRING (39.4752689 13.4925646, 39.475623 13.4922143)",,,
203819370,False,,residential,True,56.495,,"LINESTRING (39.4752689 13.4925646, 39.4749026 13.4929269)",,,
203996899,False,,residential,True,45.422,,"LINESTRING (39.4771815 13.4932151, 39.4772229 13.4936216)",,,
204000099,False,,residential,False,13.776,,"LINESTRING (39.4771815 13.4932151, 39.4773089 13.4932139)",,,
204000099,False,,residential,True,70.70599999999999,,"LINESTRING (39.4771815 13.4932151, 39.4766584 13.493283, 39.4765955 13.4932737, 39.476533 13.4932709)",,,
981149842,False,,residential,False,42.57,,"LINESTRING (39.4767 13.4959583, 39.4763372 13.496107)",,,
203996897,False,,residential,True,56.980999999999995,,"LINESTRING (39.4767 13.4959583, 39.4767771 13.4956642, 39.4767879 13.4956322, 39.4767845 13.4955821, 39.4768019 13.4954582)",,,
981149841,False,,residential,False,62.091,,"LINESTRING (39.4767 13.4959583, 39.4770983 13.495899, 39.4771466 13.4958833, 39.4771761 13.495852, 39.4772217 13.495792)",,,
203744812,False,,tertiary,False,53.789,,"LINESTRING (39.4779794 13.4946249, 39.4780203 13.495107)",,,
203744812,False,,tertiary,True,69.702,,"LINESTRING (39.4779794 13.4946249, 39.4779459 13.4939989)",,,
981149839,False,,residential,True,71.595,,"LINESTRING (39.4779794 13.4946249, 39.477341 13.4947958)",,,
981149840,False,,residential,True,83.315,,"LINESTRING (39.4768019 13.4954582, 39.4760549 13.495642)",,,
203996897,False,,residential,False,56.980999999999995,,"LINESTRING (39.4768019 13.4954582, 39.4767845 13.4955821, 39.4767879 13.4956322, 39.4767771 13.4956642, 39.4767 13.4959583)",,,
203996897,False,,residential,True,52.762,,"LINESTRING (39.4768019 13.4954582, 39.4768006 13.4953695, 39.4767335 13.4951843, 39.476708 13.4949965)",,,
"[981149840, 203996899]",False,,residential,False,127.996,,"LINESTRING (39.4768019 13.4954582, 39.4771948 13.495406, 39.4773926 13.4953617, 39.477341 13.4947958)",,,
565245888,False,2,residential,False,42.894,,"LINESTRING (39.4729973 13.495705, 39.473372 13.4955783)",,,
264276445,False,,residential,False,79.471,,"LINESTRING (39.4729973 13.495705, 39.4731009 13.4959881, 39.4731208 13.4960424, 39.4732438 13.4963783)",,,
264276445,False,,residential,True,82.938,,"LINESTRING (39.4729973 13.495705, 39.4728566 13.4953205, 39.4727401 13.4950023)",,,
203744767,False,,residential,False,75.564,,"LINESTRING (39.4772229 13.4936216, 39.4779217 13.4936299)",,,
203996899,False,,residential,False,45.422,,"LINESTRING (39.4772229 13.4936216, 39.4771815 13.4932151)",,,
203996899,False,,residential,True,41.426,,"LINESTRING (39.4772229 13.4936216, 39.4772418 13.4939937)",,,
203744767,False,,residential,True,90.062,,"LINESTRING (39.4772229 13.4936216, 39.4765718 13.4936435, 39.4765313 13.4936592, 39.4763969 13.493689)",,,
203996899,False,,residential,False,89.832,,"LINESTRING (39.477341 13.4947958, 39.4772418 13.4939937)",,,
981149839,False,,residential,False,71.595,,"LINESTRING (39.477341 13.4947958, 39.4779794 13.4946249)",,,
981149839,False,,residential,True,71.99,,"LINESTRING (39.477341 13.4947958, 39.476708 13.4949965)",,,
"[981149840, 203996899]",False,,residential,True,127.99600000000001,,"LINESTRING (39.477341 13.4947958, 39.4773926 13.4953617, 39.4771948 13.495406, 39.4768019 13.4954582)",,,
981149842,False,,residential,False,6.273,,"LINESTRING (39.4763372 13.496107, 39.4762927 13.4961432)",,,
981149842,False,,residential,True,42.57,,"LINESTRING (39.4763372 13.496107, 39.4767 13.4959583)",,,
203744802,True,,tertiary,False,63.07899999999999,,"LINESTRING (39.4763372 13.496107, 39.47662 13.496416, 39.4766584 13.4964363, 39.4767013 13.4964519, 39.4767673 13.4964697)",,,
203744765,False,,residential,True,54.144,,"LINESTRING (39.4760295 13.4951557, 39.4760549 13.495642)",,,
981149839,False,,residential,False,75.468,,"LINESTRING (39.4760295 13.4951557, 39.476708 13.4949965)",,,
203744765,False,,residential,False,62.916,,"LINESTRING (39.4760295 13.4951557, 39.4760321 13.4947214, 39.4760568 13.4945921)",,,
203996895,False,,residential,True,37.843,,"LINESTRING (39.4760295 13.4951557, 39.4758551 13.4951726, 39.4758001 13.495168, 39.4757726 13.4951413, 39.4757531 13.4951192, 39.4757181 13.4950835)",,,
