osmid,oneway,highway,junction,reversed,length,geometry,maxspeed,lanes,name
567468362,False,residential,,False,38.743,"LINESTRING (38.4789424 7.0508738, 38.4792585 7.0507222)",,,
567468363,False,residential,,True,7.091,"LINESTRING (38.4789424 7.0508738, 38.4788867 7.0509056)",,,
237957706,False,residential,,False,125.896,"LINESTRING (38.4794451 7.0510331, 38.4804284 7.050459)",,,
564775439,False,residential,,False,114.99,"LINESTRING (38.4794451 7.0510331, 38.4799813 7.0519198)",,,
564775439,False,residential,,True,40.239,"LINESTRING (38.4794451 7.0510331, 38.4792585 7.0507222)",,,
237957817,False,residential,,False,93.268,"LINESTRING (38.4810955 7.0511937, 38.4803923 7.051659)",,,
237957963,False,residential,,False,122.18799999999999,"LINESTRING (38.4810955 7.0511937, 38.4811765 7.0512422, 38.4812383 7.0512891, 38.4812853 7.051349, 38.481347 7.0514488, 38.4814824 7.0516538, 38.4817439 7.052069)",,,
237957963,False,residential,,True,109.976,"LINESTRING (38.4810955 7.0511937, 38.4810027 7.0510961, 38.4804284 7.050459)",,,
237957928,False,residential,,True,78.029,"LINESTRING (38.4748654 7.0512219, 38.4742753 7.0516085)",,,
"[237957928, 564409750]",False,residential,,False,221.308,"LINESTRING (38.4748654 7.0512219, 38.4752463 7.0510275, 38.4755169 7.0508941, 38.4755631 7.0508868, 38.4755983 7.0508944, 38.4756329 7.0509074, 38.4756596 7.0509472, 38.4762457 7.0518792)",,,
237957969,False,unclassified,,False,177.32,"LINESTRING (38.4748654 7.0512219, 38.4751001 7.0515313, 38.4753335 7.0518734, 38.4757652 7.0525422)",,,
237957969,False,unclassified,,True,73.00999999999999,"LINESTRING (38.4748654 7.0512219, 38.4747849 7.0511054, 38.4746937 7.050955, 38.4745238 7.05066)",,,
237957735,False,residential,,True,66.066,"LINESTRING (38.4782602 7.051249, 38.4779695 7.0507296)",,,
237957981,False,residential,,True,48.418,"LINESTRING (38.4782602 7.051249, 38.4778842 7.0514734)",,,
237957981,False,residential,,False,79.059,"LINESTRING (38.4782602 7.051249, 38.4783507 7.0512118, 38.4788867 7.0509056)",,,
28218939,True,tertiary,,False,139.646,"LINESTRING (38.4769342 7.0514547, 38.4763653 7.0503329)",,,
237957763,False,residential,,True,89.447,"LINESTRING (38.4769342 7.0514547, 38.4762457 7.0518792)",,,
564409756,False,residential,,False,9.984,"LINESTRING (38.4769342 7.0514547, 38.4770139 7.0514122)",,,
237957883,False,residential,,False,54.773,"LINESTRING (38.4778842 7.0514734, 38.478145 7.0518925)",,,
237957883,False,residential,,True,194.518,"LINESTRING (38.4778842 7.0514734, 38.4769754 7.0499745)",,,
237957981,False,residential,,False,48.418,"LINESTRING (38.4778842 7.0514734, 38.4782602 7.051249)",,,
237957817,False,residential,,False,53.834,"LINESTRING (38.4803923 7.051659, 38.4799813 7.0519198)",,,
237957817,False,residential,,True,93.268,"LINESTRING (38.4803923 7.051659, 38.4810955 7.0511937)",,,
565011119,False,residential,,False,115.157,"LINESTRING (38.4803923 7.051659, 38.4809513 7.0525335)",,,
237957763,False,residential,,False,89.447,"LINESTRING (38.4762457 7.0518792, 38.4769342 7.0514547)",,,
"[237957928, 564409750]",False,residential,,True,221.30800000000002,"LINESTRING (38.4762457 7.0518792, 38.4756596 7.0509472, 38.4756329 7.0509074, 38.4755983 7.0508944, 38.4755631 7.0508868, 38.4755169 7.0508941, 38.4752463 7.0510275, 38.4748654 7.0512219)",,,
237957883,False,residential,,True,54.773,"LINESTRING (38.478145 7.0518925, 38.4778842 7.0514734)",,,
564409755,False,residential,,True,88.101,"LINESTRING (38.478145 7.0518925, 38.4774372 7.052259)",,,
237957817,False,residential,,True,53.834,"LINESTRING (38.4799813 7.0519198, 38.4803923 7.051659)",,,
564775439,False,residential,,True,114.99,"LINESTRING (38.4799813 7.0519198, 38.4794451 7.0510331)",,,
156977413,False,tertiary,,False,115.023,"LINESTRING (38.4817439 7.052069, 38.482645 7.0515491)",,,
156977413,False,tertiary,,True,101.578,"LINESTRING (38.4817439 7.052069, 38.4809513 7.0525335)",,,
237957963,False,residential,,True,122.18799999999999,"LINESTRING (38.4817439 7.052069, 38.4814824 7.0516538, 38.481347 7.0514488, 38.4812853 7.051349, 38.4812383 7.0512891, 38.4811765 7.0512422, 38.4810955 7.0511937)",,,
28218939,True,tertiary,,False,104.984,"LINESTRING (38.4773606 7.0522987, 38.4769342 7.0514547)",,,
237957722,False,residential,,False,9.536,"LINESTRING (38.4773606 7.0522987, 38.4774372 7.052259)",,,
156977413,False,tertiary,,False,101.578,"LINESTRING (38.4809513 7.0525335, 38.4817439 7.052069)",,,
565011119,False,residential,,True,115.157,"LINESTRING (38.4809513 7.0525335, 38.4803923 7.051659)",,,
238033363,False,residential,,True,59.591,"LINESTRING (38.4746859 7.0438967, 38.4742001 7.0441307)",,,
238033406,False,residential,,False,61.253,"LINESTRING (38.4746859 7.0438967, 38.4749754 7.0443667)",,,
238033260,False,residential,,False,65.942,"LINESTRING (38.4742001 7.0441307, 38.4744859 7.0446515)",,,
238033363,False,residential,,False,59.591,"LINESTRING (38.4742001 7.0441307, 38.4746859 7.0438967)",,,
238033406,False,residential,,True,61.253,"LINESTRING (38.4749754 7.0443667, 38.4746859 7.0438967)",,,
564424656,False,tertiary,,False,99.913,"LINESTRING (38.4749754 7.0443667, 38.4757438 7.0438915)",,,
564424656,False,tertiary,,True,37.493,"LINESTRING (38.4749754 7.0443667, 38.474683 7.0445384)",,,
238033235,False,residential,,True,85.323,"LINESTRING (38.4780202 7.0444152, 38.4772918 7.0446725)",,,
131296659,True,secondary,,False,53.642,"LINESTRING (38.4780202 7.0444152, 38.4779935 7.0443124, 38.4779056 7.0439464)",,,
238033260,False,residential,,True,65.942,"LINESTRING (38.4744859 7.0446515, 38.4742001 7.0441307)",,,
564424656,False,tertiary,,False,25.125,"LINESTRING (38.4744859 7.0446515, 38.474683 7.0445384)",,,
238033235,False,residential,,False,85.323,"LINESTRING (38.4772918 7.0446725, 38.4780202 7.0444152)",,,
564775442,False,residential,,True,49.36,"LINESTRING (38.4772918 7.0446725, 38.4768892 7.0444791)",,,
237957933,False,residential,,False,100.909,"LINESTRING (38.4772918 7.0446725, 38.4776978 7.0448685, 38.4778346 7.0449151, 38.4779406 7.0449337, 38.4781506 7.0449174)",,,
131291519,True,secondary,,False,265.65400000000005,"LINESTRING (38.4783265 7.0453465, 38.4786771 7.0467107, 38.4788761 7.047398, 38.4789209 7.0474878, 38.4789765 7.0475615, 38.4790151 7.0476246)",,2,Welde Amanuel Dubale Avenue
238033290,False,residential,,False,211.702,"LINESTRING (38.4783265 7.0453465, 38.4792394 7.0448425, 38.4792636 7.0448112, 38.4792709 7.044784, 38.4792716 7.0447487, 38.4788954 7.0440819)",,,
238033115,True,tertiary,,False,13.114,"LINESTRING (38.4775627 7.0486624, 38.4776227 7.0487642)",,,
99468580,True,secondary,,False,131.827,"LINESTRING (38.4775627 7.0486624, 38.47841 7.04814, 38.478562 7.0480155)",93,,
27759550,False,residential,,False,71.028,"LINESTRING (38.4742165 7.0492412, 38.4747647 7.0489065)",,,
238033123,False,residential,,False,139.107,"LINESTRING (38.4742165 7.0492412, 38.4748726 7.0503094)",,,
99468586,True,secondary,,False,99.21,"LINESTRING (38.4768363 7.0492489, 38.476068 7.0497122)",93,,
238033176,False,residential,,False,13.683,"LINESTRING (38.4768363 7.0492489, 38.4767765 7.0491411)",,,
99468580,True,secondary,,False,99.498,"LINESTRING (38.4760063 7.0496063, 38.4767765 7.0491411)",93,,
238033137,False,tertiary,,False,13.602,"LINESTRING (38.4760063 7.0496063, 38.476068 7.0497122)",,,
99468580,True,secondary,,False,31.446,"LINESTRING (38.4757675 7.0497606, 38.4760063 7.0496063)",93,,
564775440,False,residential,,True,140.57999999999998,"LINESTRING (38.4757675 7.0497606, 38.475147 7.0488002, 38.4750763 7.0486987)",,,
99468580,True,secondary,,False,116.089,"LINESTRING (38.4748726 7.0503094, 38.4757675 7.0497606)",93,,
238033123,False,residential,,True,139.107,"LINESTRING (38.4748726 7.0503094, 38.4742165 7.0492412)",,,
238033182,False,residential,,True,12.351,"LINESTRING (38.4748726 7.0503094, 38.4749306 7.0504044)",,,
99468586,True,secondary,,False,53.133,"LINESTRING (38.4749306 7.0504044, 38.4745238 7.05066)",93,,
238033182,False,residential,,False,12.351,"LINESTRING (38.4749306 7.0504044, 38.4748726 7.0503094)",,,
27693421,True,secondary,,False,9.729,"LINESTRING (38.4819102 7.0504619, 38.4818472 7.0504007)",,,
238033165,False,residential,,False,79.526,"LINESTRING (38.4819102 7.0504619, 38.4814445 7.0510077)",,,
238033165,False,residential,,True,79.526,"LINESTRING (38.4814445 7.0510077, 38.4819102 7.0504619)",,,
131292576,True,secondary,,False,10.366,"LINESTRING (38.481819 7.0502769, 38.4818874 7.0503408)",,,
237957928,False,residential,,False,78.029,"LINESTRING (38.4742753 7.0516085, 38.4748654 7.0512219)",,,
237957969,False,unclassified,,True,177.32,"LINESTRING (38.4757652 7.0525422, 38.4753335 7.0518734, 38.4751001 7.0515313, 38.4748654 7.0512219)",,,
422694821,False,residential,,True,64.185,"LINESTRING (38.4780584 7.0500059, 38.4780986 7.0501098, 38.4781563 7.0502389, 38.478327 7.0505159)",,,
567468365,False,residential,,True,8.115,"LINESTRING (38.4786017 7.0503481, 38.4785391 7.0503864)",,,
237957882,True,tertiary,,False,69.50200000000001,"LINESTRING (38.4786017 7.0503481, 38.4787452 7.0505704, 38.4789424 7.0508738)",,,
422846931,False,residential,,True,40.766999999999996,"LINESTRING (38.4786017 7.0503481, 38.4787197 7.0502908, 38.4789182 7.0501604)",,,
