osmid,oneway,ref,highway,reversed,length,geometry,junction
112161799,True,1,trunk,False,132.258,"LINESTRING (39.5338953 9.678906, 39.5341776 9.6790403, 39.5349819 9.6794231)",
252148720,False,,residential,False,184.66199999999998,"LINESTRING (39.5338953 9.678906, 39.5343705 9.6783478, 39.5349712 9.6776281)",
317834924,False,,residential,False,48.036,"LINESTRING (39.5299853 9.6747147, 39.5303815 9.6745301)",
608826850,False,,residential,True,13.144,"LINESTRING (39.5299853 9.6747147, 39.5298886 9.6747846)",
331252412,True,1,trunk,False,69.644,"LINESTRING (39.5299853 9.6747147, 39.5300089 9.6748896, 39.530037 9.6750337, 39.5300738 9.6751399, 39.5301707 9.6753052)",
112161799,True,1,trunk,False,110.12799999999999,"LINESTRING (39.533151 9.6782431, 39.5332511 9.6783427, 39.5334499 9.6785398, 39.5336604 9.6787289, 39.5338953 9.678906)",
513187166,True,,trunk,False,13.391,"LINESTRING (39.533151 9.6782431, 39.5331385 9.6782706, 39.5331188 9.6782936, 39.5330934 9.6783103, 39.5330643 9.6783194)",roundabout
513187166,True,,trunk,False,24.557000000000002,"LINESTRING (39.5330235 9.6781077, 39.5330608 9.6781064, 39.5330964 9.6781175, 39.5331261 9.6781398, 39.5331464 9.6781707, 39.5331551 9.6782065, 39.533151 9.6782431)",roundabout
608826850,False,,residential,False,13.144,"LINESTRING (39.5298886 9.6747846, 39.5299853 9.6747147)",
112161742,True,1,trunk,False,44.319,"LINESTRING (39.5298886 9.6747846, 39.529856 9.6745984, 39.5298219 9.6743915)",
112161742,True,1,trunk,False,154.38400000000001,"LINESTRING (39.5329452 9.6781711, 39.5328267 9.6780573, 39.5319374 9.6772012)",
513187166,True,,trunk,False,11.503,"LINESTRING (39.5329452 9.6781711, 39.5329638 9.6781419, 39.5329908 9.67812, 39.5330235 9.6781077)",roundabout
513187166,True,,trunk,False,2.548,"LINESTRING (39.5330643 9.6783194, 39.5330411 9.6783209)",roundabout
234533588,False,,residential,True,7.522,"LINESTRING (39.5322499 9.6736888, 39.5322079 9.6737423)",
