osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,name,lanes,ref,access
345212785,tertiary,30,roundabout,True,False,17.423000000000002,"LINESTRING (3.8142381 50.4496023, 3.8142243 50.4495619, 3.8142381 50.4495215, 3.814277 50.4494884, 3.8143207 50.4494713)",,,,
59105633,residential,50,roundabout,True,False,12.493,"LINESTRING (3.817429 50.4487345, 3.8174654 50.4487259, 3.8174911 50.4487248, 3.817529 50.4487304, 3.8175686 50.4487482, 3.8175816 50.4487614)",,1,,yes
828855945,residential,50,,True,False,128.718,"LINESTRING (3.817429 50.4487345, 3.81739 50.4486722, 3.8172023 50.448432, 3.8171156 50.4482976, 3.817058 50.4480271, 3.817028 50.4476236)",Rue de l'Abattoir,,,
59472711,tertiary,50,,False,False,53.37,"LINESTRING (3.8224265 50.4471795, 3.8224822 50.447227, 3.8225114 50.4472436, 3.822581 50.4473237, 3.8229667 50.4475032)",Rue du Moulin,,,
104039617,residential,50,,False,True,35.205,"LINESTRING (3.8224265 50.4471795, 3.822199 50.4472599, 3.8219816 50.44732)",Avenue de la Tour,2,,
"[1267894741, 1267894742, 1267894746, 1267894747, 1267894748, 1267894749]",tertiary,50,,False,False,259.47200000000004,"LINESTRING (3.8224265 50.4471795, 3.8225317 50.4471271, 3.8225912 50.4470936, 3.8226562 50.4470511, 3.8227096 50.4470111, 3.822753 50.4469754, 3.8227897 50.4469421, 3.8228275 50.4469042, 3.8228603 50.4468677, 3.8228909 50.4468306, 3.8229226 50.4467877, 3.8229498 50.446742, 3.822971 50.4467002, 3.8229899 50.4466517, 3.8230049 50.4466117, 3.8231606 50.4461206, 3.8232874 50.4457162, 3.8233723 50.4454462, 3.8234725 50.445132, 3.8235152 50.4450042)",Avenue de la Tour,"['4', '3']",,
437419658,residential,30,,False,False,14.09,"LINESTRING (3.8200855 50.4476215, 3.8199685 50.447724)",Grand'Place,,,
"[832205208, 1270353713, 371352451]",residential,"['30', '50']",,True,False,80.69399999999999,"LINESTRING (3.8200855 50.4476215, 3.8203921 50.4475614, 3.8206851 50.447513, 3.8209087 50.4474685, 3.821178 50.4474155)",Avenue de la Tour,,,
69631943,tertiary,50,,True,False,187.99499999999998,"LINESTRING (3.8234737 50.4446434, 3.8234528 50.4445598, 3.8234109 50.4444914, 3.8233599 50.44443, 3.8233146 50.4443904, 3.8232635 50.4443515, 3.8231481 50.4442836, 3.8230338 50.444224, 3.8229457 50.4441838, 3.8228467 50.4441472, 3.821892 50.443826, 3.8218118 50.4438045, 3.8217139 50.4437897, 3.8215736 50.4437831, 3.8213684 50.4437822)",Avenue de la Gare,1,,
"[1267894741, 1267894742, 1267894746, 1267894747, 1267894748, 1267894749]",tertiary,50,,False,True,259.472,"LINESTRING (3.8235152 50.4450042, 3.8234725 50.445132, 3.8233723 50.4454462, 3.8232874 50.4457162, 3.8231606 50.4461206, 3.8230049 50.4466117, 3.8229899 50.4466517, 3.822971 50.4467002, 3.8229498 50.446742, 3.8229226 50.4467877, 3.8228909 50.4468306, 3.8228603 50.4468677, 3.8228275 50.4469042, 3.8227897 50.4469421, 3.822753 50.4469754, 3.8227096 50.4470111, 3.8226562 50.4470511, 3.8225912 50.4470936, 3.8225317 50.4471271, 3.8224265 50.4471795)",Avenue de la Tour,"['4', '3']",,
1267894743,tertiary,50,,False,True,16.871,"LINESTRING (3.8235152 50.4450042, 3.8235641 50.4449681, 3.8236132 50.4449318, 3.8236361 50.4449068, 3.8236601 50.4448843)",Avenue de la Tour,2,,
1267894745,tertiary,50,,True,False,40.855000000000004,"LINESTRING (3.8235152 50.4450042, 3.8234605 50.4449088, 3.8234658 50.4448358, 3.8234793 50.4447002, 3.8234737 50.4446434)",Avenue de la Tour,1,,
42044422,tertiary,30,roundabout,True,False,17.029,"LINESTRING (3.8145139 50.4495197, 3.8145265 50.4495404, 3.8145296 50.4495706, 3.8145181 50.4496, 3.8144928 50.4496258, 3.8144417 50.449649)",,,,
"[1130741805, 829198237, 1130741806]",residential,"['30', '50']",,True,False,217.432,"LINESTRING (3.8145139 50.4495197, 3.8145738 50.4495045, 3.8148449 50.4494366, 3.8170683 50.4488801, 3.8172333 50.4488388, 3.8173162 50.4488186, 3.8173722 50.4488049)",Rue du Sas,2,,
42044422,tertiary,30,roundabout,True,False,17.066000000000003,"LINESTRING (3.8144417 50.449649, 3.8144086 50.4496573, 3.8143573 50.4496585, 3.8143082 50.4496488, 3.8142669 50.4496294, 3.8142381 50.4496023)",,,,
59105632,tertiary,50,roundabout,True,False,14.152999999999999,"LINESTRING (3.8143093 50.4473267, 3.8143519 50.4473299, 3.8143903 50.4473422, 3.8144133 50.4473565, 3.8144337 50.4473805, 3.81444 50.447405)",,,,
60354175,tertiary,50,,False,False,114.453,"LINESTRING (3.8143093 50.4473267, 3.8142872 50.4468351, 3.8142549 50.446298)",Rue Quatrième,,,
345212755,tertiary,50,roundabout,True,False,13.774000000000001,"LINESTRING (3.814193 50.4474105, 3.8141976 50.4473833, 3.8142102 50.4473649, 3.8142383 50.4473442, 3.8142758 50.4473309, 3.8143093 50.4473267)",,,,
828855947,residential,50,,False,True,12.5,"LINESTRING (3.8156326 50.4475412, 3.8154588 50.4475215)",Rue du Petit Bruxelles,,,
828855948,residential,50,,False,True,7.641,"LINESTRING (3.8156326 50.4475412, 3.815647 50.4474731)",Rue des Chasses,,,
59105620,residential,,,False,True,118.57400000000001,"LINESTRING (3.8143406 50.4433026, 3.8143519 50.4433649, 3.8144924 50.4441978, 3.8144694 50.4443631)",Rue Cinquième,,,
"[828855949, 1167419789]",tertiary,50,,False,False,47.178,"LINESTRING (3.8143406 50.4433026, 3.8140506 50.4433204, 3.8137593 50.4433333, 3.8136765 50.4433357)",Rue des Canadiens,2,,
104049346,residential,,,True,False,174.492,"LINESTRING (3.8171286 50.4504456, 3.8187552 50.4516245)",Rue du Centenaire,,,
59105609,residential,50,,False,False,122.851,"LINESTRING (3.8171286 50.4504456, 3.8170865 50.4504846, 3.817024 50.4505171, 3.8158875 50.4512161)",Rue du Port,,,
59105609,residential,50,,False,True,73.704,"LINESTRING (3.8171286 50.4504456, 3.8171759 50.4503726, 3.8172677 50.4500372, 3.8173521 50.4497998)",Rue du Port,,,
59105614,residential,50,,False,False,73.636,"LINESTRING (3.81444 50.447405, 3.8145825 50.4473991, 3.8148129 50.4474308, 3.8151868 50.4474822, 3.8154588 50.4475215)",Rue du Petit Bruxelles,,,
59105632,tertiary,50,roundabout,True,False,14.654,"LINESTRING (3.81444 50.447405, 3.8144327 50.4474319, 3.8144113 50.4474556, 3.8143802 50.4474727, 3.8143401 50.4474825, 3.814303 50.4474835)",,,,
59105633,residential,50,roundabout,True,False,9.213000000000001,"LINESTRING (3.8173722 50.4488049, 3.8173745 50.4487869, 3.8173794 50.4487733, 3.8173981 50.4487515, 3.817429 50.4487345)",,1,,yes
59105620,residential,,,False,False,118.57400000000001,"LINESTRING (3.8144694 50.4443631, 3.8144924 50.4441978, 3.8143519 50.4433649, 3.8143406 50.4433026)",Rue Cinquième,,,
"[59105609, 832205210, 1225609955]",residential,50,,False,"[False, True]",853.252,"LINESTRING (3.8158875 50.4512161, 3.8153838 50.4515176, 3.8149258 50.4518292, 3.8148694 50.4518675, 3.8148344 50.4519028, 3.814812 50.4519251, 3.8147775 50.4519844, 3.8147509 50.4520482, 3.8147421 50.4520965, 3.8147485 50.4521448, 3.814766 50.4522105, 3.8148252 50.4522431, 3.8149462 50.4522564, 3.8151342 50.4522599, 3.8166644 50.4522734, 3.8210267 50.452312, 3.8210855 50.4522952, 3.8211126 50.4522737, 3.8211239 50.4522427, 3.8207018 50.450878, 3.8204108 50.4499958)","['Rue du Port', ""Rue de l'Abbaye"", 'Rue des Bateliers']",,,
59105609,residential,50,,False,True,122.851,"LINESTRING (3.8158875 50.4512161, 3.817024 50.4505171, 3.8170865 50.4504846, 3.8171286 50.4504456)",Rue du Port,,,
"[59105625, 829198238]",residential,"['50', '30']",,True,False,202.595,"LINESTRING (3.8158875 50.4512161, 3.8157364 50.4511171, 3.815531 50.4509028, 3.8151424 50.4504578, 3.8149672 50.4502537, 3.8146142 50.4498476, 3.8144907 50.4497055, 3.8144417 50.449649)",Rue des Préelles,,,
829198235,residential,50,,False,False,54.724000000000004,"LINESTRING (3.8130971 50.4451552, 3.8136941 50.444954, 3.8137805 50.4449254)",Avenue des Droits de l'Homme,,,
"[59105621, 828855943]",residential,"['50', '30']",,False,False,118.363,"LINESTRING (3.8142549 50.446298, 3.8144048 50.4463208, 3.8147329 50.4463798, 3.814832 50.4463976, 3.8149133 50.4464122, 3.8152061 50.4464676, 3.8154388 50.4465115, 3.8158617 50.446591)",Rue Onzième,,,
"[829198194, 1229062452, 60354175]",tertiary,"['50', '30']",,False,False,158.57,"LINESTRING (3.8142549 50.446298, 3.8142494 50.446219, 3.8142481 50.4461997, 3.8142303 50.4459604, 3.8142229 50.4458245, 3.8142214 50.4457966, 3.8142052 50.4456706, 3.8141556 50.4455066, 3.8140949 50.445382, 3.8140563 50.4453104, 3.8140275 50.4452554, 3.8139558 50.4451288, 3.8138999 50.4450668, 3.8137805 50.4449254)",Rue Quatrième,,,
60354175,tertiary,50,,False,True,114.453,"LINESTRING (3.8142549 50.446298, 3.8142872 50.4468351, 3.8143093 50.4473267)",Rue Quatrième,,,
"[829198194, 829198195, 1167419783]",tertiary,"['30', '50']",,False,False,160.97299999999998,"LINESTRING (3.8137805 50.4449254, 3.8135541 50.4446555, 3.8134998 50.4445928, 3.8134743 50.4445644, 3.8133693 50.4444132, 3.8132734 50.4442113, 3.8132103 50.443989, 3.8131894 50.4437242, 3.8131923 50.4436081, 3.8131955 50.4435542)",Rue Quatrième,,,
"[829198194, 1229062452, 60354175]",tertiary,"['30', '50']",,False,True,158.57000000000002,"LINESTRING (3.8137805 50.4449254, 3.8138999 50.4450668, 3.8139558 50.4451288, 3.8140275 50.4452554, 3.8140563 50.4453104, 3.8140949 50.445382, 3.8141556 50.4455066, 3.8142052 50.4456706, 3.8142214 50.4457966, 3.8142229 50.4458245, 3.8142303 50.4459604, 3.8142481 50.4461997, 3.8142494 50.446219, 3.8142549 50.446298)",Rue Quatrième,,,
829198235,residential,50,,False,True,54.724000000000004,"LINESTRING (3.8137805 50.4449254, 3.8136941 50.444954, 3.8130971 50.4451552)",Avenue des Droits de l'Homme,,,
"[345212720, 437443409, 345212719]",tertiary,50,,False,True,160.78799999999998,"LINESTRING (3.814303 50.4474835, 3.8143058 50.4475611, 3.8143146 50.4478103, 3.8142993 50.4479056, 3.8142622 50.4480377, 3.8142085 50.4481812, 3.8141622 50.4482775, 3.814107 50.4483697, 3.814065 50.4484425, 3.8140313 50.4485144, 3.8139924 50.4486075, 3.8140404 50.4488992)",Rue Quatrième,,,
345212755,tertiary,50,roundabout,True,False,12.16,"LINESTRING (3.814303 50.4474835, 3.8142617 50.4474759, 3.8142279 50.4474603, 3.8142037 50.4474377, 3.814193 50.4474105)",,,,
"[828855944, 568265465, 828855943]",residential,"['50', '30']",,False,True,196.572,"LINESTRING (3.817028 50.4476236, 3.8171354 50.4472067, 3.8173417 50.4468685, 3.8171422 50.4468297, 3.8167045 50.4467455, 3.8166087 50.4467271, 3.8162998 50.4466676, 3.8158617 50.446591)","[""Rue de l'Abattoir"", 'Rue Onzième']",,,
828855946,residential,50,,True,False,91.459,"LINESTRING (3.817028 50.4476236, 3.816569 50.4476717, 3.8160993 50.4476802, 3.8157763 50.447584)",Rue du Petit Bruxelles,,,
59105609,residential,50,,False,False,104.45299999999999,"LINESTRING (3.817481 50.4488658, 3.8174566 50.4489486, 3.8174612 50.4491825, 3.8173697 50.4497059, 3.8173521 50.4497998)",Rue du Port,,,
345212754,residential,50,roundabout,True,False,11.133,"LINESTRING (3.817481 50.4488658, 3.8174505 50.4488637, 3.8174127 50.4488502, 3.817388 50.448831, 3.817378 50.448819, 3.8173722 50.4488049)",,1,,yes
59105627,residential,30,,False,False,36.084,"LINESTRING (3.8158617 50.446591, 3.8157012 50.446899)",Rue des Chasses,,,
"[828855944, 568265465, 828855943]",residential,"['30', '50']",,False,False,196.572,"LINESTRING (3.8158617 50.446591, 3.8162998 50.4466676, 3.8166087 50.4467271, 3.8167045 50.4467455, 3.8171422 50.4468297, 3.8173417 50.4468685, 3.8171354 50.4472067, 3.817028 50.4476236)","[""Rue de l'Abattoir"", 'Rue Onzième']",,,
"[59105621, 828855943]",residential,"['30', '50']",,False,True,118.36299999999999,"LINESTRING (3.8158617 50.446591, 3.8154388 50.4465115, 3.8152061 50.4464676, 3.8149133 50.4464122, 3.814832 50.4463976, 3.8147329 50.4463798, 3.8144048 50.4463208, 3.8142549 50.446298)",Rue Onzième,,,
59472699,residential,50,,False,False,183.76999999999998,"LINESTRING (3.8212318 50.4475857, 3.8213429 50.4476335, 3.8216558 50.4477678, 3.8226812 50.44803, 3.8229059 50.4480931, 3.8230815 50.4481733, 3.8233915 50.448437)",Rue des Martyrs,,,
"[345212780, 832205207]",residential,"['50', '30']",,True,False,75.523,"LINESTRING (3.8212318 50.4475857, 3.8207092 50.4477231, 3.8204337 50.447788, 3.8202666 50.4478273, 3.8202391 50.4478338)",Avenue de la Tour,,,
59472691,residential,30,,False,True,24.243,"LINESTRING (3.8182499 50.4459839, 3.8183023 50.4459505, 3.8183683 50.4459243, 3.8184582 50.4459078, 3.8185546 50.4459016)",,2,,
"[832205209, 97322102]",residential,"['50', '30']",,False,False,111.15,"LINESTRING (3.8201226 50.4490132, 3.820225 50.44937, 3.8202868 50.449578, 3.8204108 50.4499958)",Rue de l'Abbaye,,,
97322102,residential,50,,False,True,41.489000000000004,"LINESTRING (3.8201226 50.4490132, 3.8200302 50.4487372, 3.8199787 50.4486524)",Rue de l'Abbaye,,,
"[59472680, 1270353714, 97322095]",residential,30,,True,False,70.126,"LINESTRING (3.8199689 50.4470059, 3.8199762 50.4471458, 3.8200117 50.4473282, 3.8200096 50.4474527, 3.8200075 50.447519, 3.8200069 50.4475297, 3.8200211 50.4475584, 3.8200855 50.4476215)","[""Grand'Place"", 'Rue Grande']",,,
59472698,residential,,,False,True,120.015,"LINESTRING (3.8173521 50.4497998, 3.8189904 50.4495229)",Rue Léopold,,,
59105609,residential,50,,False,False,73.70400000000001,"LINESTRING (3.8173521 50.4497998, 3.8172677 50.4500372, 3.8171759 50.4503726, 3.8171286 50.4504456)",Rue du Port,,,
59105609,residential,50,,False,True,104.45299999999999,"LINESTRING (3.8173521 50.4497998, 3.8173697 50.4497059, 3.8174612 50.4491825, 3.8174566 50.4489486, 3.817481 50.4488658)",Rue du Port,,,
97322094,residential,50,,False,False,121.899,"LINESTRING (3.8199787 50.4486524, 3.819872 50.448671, 3.8197455 50.4487354, 3.8189904 50.4495229)",Rue Léopold,,,
97322102,residential,50,,False,False,41.489000000000004,"LINESTRING (3.8199787 50.4486524, 3.8200302 50.4487372, 3.8201226 50.4490132)",Rue de l'Abbaye,,,
437419648,residential,50,,False,False,37.667,"LINESTRING (3.8199787 50.4486524, 3.8200565 50.4486436, 3.8201696 50.448629, 3.820288 50.4486137, 3.8205044 50.4486059)",Grand'Place,,,
371352451,residential,50,,True,False,58.146,"LINESTRING (3.821178 50.4474155, 3.8217435 50.4473254, 3.8219816 50.44732)",Avenue de la Tour,,,
59472694,residential,50,,False,True,74.027,"LINESTRING (3.8236461 50.4469972, 3.8229667 50.4475032)",Cité Petite Propriété Terrienne,,,
59472694,residential,50,,False,False,166.543,"LINESTRING (3.8236461 50.4469972, 3.8240704 50.4463563, 3.8243131 50.4455691)",Cité Petite Propriété Terrienne,,,
"[568296017, 59472678]",residential,50,,False,True,219.66900000000004,"LINESTRING (3.8236461 50.4469972, 3.8238199 50.4470233, 3.824088 50.4470323, 3.8242112 50.4470717, 3.8247226 50.4477214, 3.8247731 50.4478045, 3.824726 50.4479046, 3.8243738 50.4481408, 3.8240672 50.4483008, 3.823949 50.4483734)","['Cité Petite Propriété Terrienne', 'Rue Degorges']",,,
59472694,residential,50,,False,True,166.543,"LINESTRING (3.8243131 50.4455691, 3.8240704 50.4463563, 3.8236461 50.4469972)",Cité Petite Propriété Terrienne,,,
59472698,residential,,,False,False,120.015,"LINESTRING (3.8189904 50.4495229, 3.8173521 50.4497998)",Rue Léopold,,,
60311043,residential,50,,False,False,113.488,"LINESTRING (3.8189904 50.4495229, 3.8204108 50.4499958)",Rue de la Jonction,,,
59472710,residential,,,False,True,234.395,"LINESTRING (3.8189904 50.4495229, 3.818954 50.449638, 3.8188561 50.4505342, 3.8187716 50.4514443, 3.8187552 50.4516245)",Rue de l'Industrie,,,
97322094,residential,50,,False,True,121.899,"LINESTRING (3.8189904 50.4495229, 3.8197455 50.4487354, 3.819872 50.448671, 3.8199787 50.4486524)",Rue Léopold,,,
59472699,residential,50,,False,True,183.76999999999998,"LINESTRING (3.8233915 50.448437, 3.8230815 50.4481733, 3.8229059 50.4480931, 3.8226812 50.44803, 3.8216558 50.4477678, 3.8213429 50.4476335, 3.8212318 50.4475857)",Rue des Martyrs,,,
401356008,residential,50,,False,False,40.571000000000005,"LINESTRING (3.8233915 50.448437, 3.8238646 50.4484039, 3.823949 50.4483734)",Rue Maigret,,,
60311043,residential,50,,False,True,113.488,"LINESTRING (3.8204108 50.4499958, 3.8189904 50.4495229)",Rue de la Jonction,,,
"[832205209, 97322102]",residential,"['30', '50']",,False,True,111.15,"LINESTRING (3.8204108 50.4499958, 3.8202868 50.449578, 3.820225 50.44937, 3.8201226 50.4490132)",Rue de l'Abbaye,,,
"[59105609, 832205210, 1225609955]",residential,50,,False,"[False, True]",853.2520000000002,"LINESTRING (3.8204108 50.4499958, 3.8207018 50.450878, 3.8211239 50.4522427, 3.8211126 50.4522737, 3.8210855 50.4522952, 3.8210267 50.452312, 3.8166644 50.4522734, 3.8151342 50.4522599, 3.8149462 50.4522564, 3.8148252 50.4522431, 3.814766 50.4522105, 3.8147485 50.4521448, 3.8147421 50.4520965, 3.8147509 50.4520482, 3.8147775 50.4519844, 3.814812 50.4519251, 3.8148344 50.4519028, 3.8148694 50.4518675, 3.8149258 50.4518292, 3.8153838 50.4515176, 3.8158875 50.4512161)","['Rue du Port', ""Rue de l'Abbaye"", 'Rue des Bateliers']",,,
"[1133330099, 1133330100, 1132042327, 714363999]",residential,30,,False,True,92.895,"LINESTRING (3.8190596 50.4469133, 3.8191213 50.4470045, 3.8191742 50.4470828, 3.8195618 50.4476563, 3.8195778 50.4476808)",Avenue de l'Enseignement,2,,yes
"[1135066922, 1133581268, 1133581269, 1133581270, 1133581271]",residential,30,,True,False,124.31600000000002,"LINESTRING (3.8190596 50.4469133, 3.8189508 50.4469171, 3.818862 50.446889, 3.81883 50.4468417, 3.8185662 50.4464515, 3.8185509 50.4464287, 3.8184923 50.4463423, 3.8183425 50.4461208, 3.8182499 50.4459839)",Avenue de l'Enseignement,1,,yes
59472694,residential,50,,False,False,74.027,"LINESTRING (3.8229667 50.4475032, 3.8236461 50.4469972)",Cité Petite Propriété Terrienne,,,
59472711,tertiary,50,,False,False,119.854,"LINESTRING (3.8229667 50.4475032, 3.823109 50.4475815, 3.8232355 50.4476699, 3.8232861 50.4477107, 3.8233781 50.447785, 3.8237247 50.44816, 3.823949 50.4483734)",Rue du Moulin,,,
59472711,tertiary,50,,False,True,53.37,"LINESTRING (3.8229667 50.4475032, 3.822581 50.4473237, 3.8225114 50.4472436, 3.8224822 50.447227, 3.8224265 50.4471795)",Rue du Moulin,,,
60311041,residential,50,,False,False,337.032,"LINESTRING (3.8209905 50.4471501, 3.8210019 50.4471083, 3.8214494 50.4454763, 3.8215315 50.4451785, 3.8216097 50.4449825, 3.8216994 50.4448357, 3.8218786 50.4445705, 3.822064 50.4442901, 3.8221108 50.4442193)",Rue de Saint-Lô,,,
"[1270353712, 60311060]",residential,"['50', '30']",,True,False,74.868,"LINESTRING (3.8209905 50.4471501, 3.8205811 50.4471379, 3.8205251 50.447133, 3.8204874 50.4471256, 3.820084 50.4470317, 3.8199689 50.4470059)",Rue du Moulin,,,
60311054,residential,50,,False,False,97.56,"LINESTRING (3.8232343 50.4509691, 3.823334 50.4513942, 3.823324 50.4515242, 3.8232756 50.4515693, 3.822903 50.4516823)",Les Jardins de l'Abbaye,,,
836378276,residential,50,,True,False,218.35199999999998,"LINESTRING (3.8232343 50.4509691, 3.8229458 50.450849, 3.8228307 50.4506901, 3.8227759 50.4504459, 3.8227296 50.4502173, 3.8228108 50.4500637, 3.8229159 50.4500106, 3.8231342 50.4499678, 3.8242192 50.4498609)",Les Jardins de l'Abbaye,,,
60311054,residential,50,,False,True,97.56,"LINESTRING (3.822903 50.4516823, 3.8232756 50.4515693, 3.823324 50.4515242, 3.823334 50.4513942, 3.8232343 50.4509691)",Les Jardins de l'Abbaye,,,
60311059,residential,50,,False,True,100.20500000000001,"LINESTRING (3.8242192 50.4498609, 3.8241605 50.4495994, 3.8241206 50.4493457, 3.8241535 50.4492559, 3.8242601 50.4491872, 3.8245198 50.4490872)",Les Jardins de l'Abbaye,,,
836378276,residential,50,,True,False,184.45299999999997,"LINESTRING (3.8242192 50.4498609, 3.82432 50.4502617, 3.8243698 50.4505347, 3.8243497 50.4507281, 3.8241508 50.4508708, 3.8237922 50.4509313, 3.8232343 50.4509691)",Les Jardins de l'Abbaye,,,
60311060,residential,50,,True,False,73.836,"LINESTRING (3.8219816 50.44732, 3.8217812 50.4472348, 3.8209905 50.4471501)",Rue du Moulin,,,
104039617,residential,50,,False,False,35.205,"LINESTRING (3.8219816 50.44732, 3.822199 50.4472599, 3.8224265 50.4471795)",Avenue de la Tour,2,,
345212780,residential,50,,True,False,55.998000000000005,"LINESTRING (3.8219816 50.44732, 3.8218548 50.4474, 3.8213002 50.4475653)",Avenue de la Tour,,,
60311049,tertiary,50,roundabout,True,False,16.895,"LINESTRING (3.8245198 50.4490872, 3.8244978 50.4490602, 3.8244886 50.4490304, 3.8244926 50.4490002, 3.8245098 50.4489718, 3.8245387 50.4489476)",,,,
60311059,residential,50,,False,False,100.205,"LINESTRING (3.8245198 50.4490872, 3.8242601 50.4491872, 3.8241535 50.4492559, 3.8241206 50.4493457, 3.8241605 50.4495994, 3.8242192 50.4498609)",Les Jardins de l'Abbaye,,,
60311041,residential,50,,False,True,337.032,"LINESTRING (3.8221108 50.4442193, 3.822064 50.4442901, 3.8218786 50.4445705, 3.8216994 50.4448357, 3.8216097 50.4449825, 3.8215315 50.4451785, 3.8214494 50.4454763, 3.8210019 50.4471083, 3.8209905 50.4471501)",Rue de Saint-Lô,,,
181222019,residential,50,,True,False,397.334,"LINESTRING (3.8221108 50.4442193, 3.8223919 50.4443006, 3.8225245 50.4443423, 3.8226089 50.4443797, 3.8226865 50.4444209, 3.8227567 50.4444667, 3.822822 50.4445143, 3.8229129 50.444603, 3.822949 50.4446512, 3.822978 50.4446991, 3.8230004 50.444741, 3.8230167 50.4447825, 3.8230349 50.4448609, 3.8230401 50.4449234, 3.8230352 50.4449836, 3.8230116 50.4450812, 3.8226195 50.446509, 3.8225906 50.4466039, 3.8225428 50.4466916, 3.8224682 50.4467823, 3.8223758 50.4468601, 3.8223018 50.4469077, 3.8222188 50.446952, 3.8220338 50.4470305, 3.8219999 50.4470475, 3.8219767 50.4470666, 3.8219647 50.4470843, 3.8219417 50.4471365, 3.8219546 50.4472231, 3.8219816 50.44732)",Avenue de l'Europe,,,
1270353711,residential,50,,False,True,80.384,"LINESTRING (3.8221108 50.4442193, 3.8214739 50.4440362, 3.8214452 50.4440256, 3.821413 50.4440077, 3.8213946 50.443987, 3.8213838 50.4439526, 3.8213712 50.4438133, 3.8213684 50.4437822)",Avenue de l'Europe,,,
59472710,residential,,,False,False,43.711,"LINESTRING (3.8185954 50.4520042, 3.8186927 50.4517705, 3.8187552 50.4516245)",Rue de l'Industrie,,,
60311049,tertiary,50,roundabout,True,False,13.168999999999999,"LINESTRING (3.824683 50.4491314, 3.8246365 50.4491317, 3.8245916 50.4491239, 3.8245517 50.4491087, 3.8245198 50.4490872)",,,,
59472711,tertiary,50,,False,True,76.474,"LINESTRING (3.8245387 50.4489476, 3.8244562 50.4488585, 3.8243226 50.4487139, 3.824058 50.4484493, 3.823949 50.4483734)",Rue du Moulin,,,
