osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,access,junction,tunnel,width
14184121,True,Rue Saxe-Cobourg - Saksen-Coburgstraat,residential,30,False,128.034,"LINESTRING (4.3713235 50.8514558, 4.3713667 50.8513985, 4.3721856 50.850571, 4.3722525 50.850467)",,,,,,
14191853,True,Rue de la Commune - Gemeentestraat,residential,30,False,171.515,"LINESTRING (4.3729435 50.8519268, 4.3728984 50.8518056, 4.3723555 50.8505104, 4.3723197 50.8504953, 4.3722525 50.850467)",,,,,,
33263807,True,Rue de la Commune - Gemeentestraat,residential,30,False,67.565,"LINESTRING (4.3729435 50.8519268, 4.3729784 50.8519564, 4.3730224 50.851996, 4.3733484 50.8524761)",,,,,,
8241451,False,Rue Scailquin - Scailquinstraat,secondary,30,False,163.462,"LINESTRING (4.3726269 50.8500344, 4.3724991 50.8500489, 4.372144 50.8500325, 4.3719899 50.8500325, 4.3719172 50.8500325, 4.3715619 50.85003, 4.3703899 50.8499555, 4.370313 50.8499367)",2,N2,,,,
8241451,False,Rue Scailquin - Scailquinstraat,secondary,30,True,33.034,"LINESTRING (4.3726269 50.8500344, 4.3727497 50.8499915, 4.372805 50.8499722, 4.3728438 50.8499586, 4.3730237 50.8498758)",2,N2,,,,
32239329,True,Rue Saxe-Cobourg - Saksen-Coburgstraat,residential,30,False,55.05799999999999,"LINESTRING (4.3726269 50.8500344, 4.3725777 50.8501294, 4.3722947 50.8504184, 4.3722525 50.850467)",,,,,,
41664702,False,Rue de la Charité - Liefdadigheidsstraat,residential,30,False,139.877,"LINESTRING (4.3708526 50.8482528, 4.3708209 50.8482135, 4.3699489 50.8471317)",,,,,,
14184541,True,Rue du Marteau - Hamerstraat,residential,30,False,159.855,"LINESTRING (4.3699489 50.8471317, 4.3700088 50.847134, 4.3721353 50.847217, 4.3722201 50.8472272)",,,,,,
41664702,False,Rue de la Charité - Liefdadigheidsstraat,residential,30,True,139.877,"LINESTRING (4.3699489 50.8471317, 4.3708209 50.8482135, 4.3708526 50.8482528)",,,,,,
"[352229072, 1271503911]",False,Rue de la Charité - Liefdadigheidsstraat,residential,30,False,56.31600000000001,"LINESTRING (4.3699489 50.8471317, 4.3698975 50.8470798, 4.3698704 50.8470462, 4.3696529 50.8467767, 4.3695557 50.8467599, 4.3695319 50.8467655, 4.3694937 50.8467735)",,,,,,
14184541,True,Rue du Marteau - Hamerstraat,residential,30,False,69.414,"LINESTRING (4.3722201 50.8472272, 4.3722848 50.847235, 4.3731148 50.8472879, 4.3732034 50.8472866)",,,,,,
14185024,True,Rue Hydraulique - Waterkrachtstraat,residential,30,False,35.611999999999995,"LINESTRING (4.3726398 50.8482012, 4.3725391 50.848206, 4.3721338 50.8482237)",,,,,,
448604321,False,Rue Marie-Thérèse - Maria-Theresiastraat,residential,30,True,34.256,"LINESTRING (4.3726398 50.8482012, 4.3726452 50.8482404, 4.3727046 50.8485065)",,,,,,
1228917271,True,Rue Marie-Thérèse - Maria-Theresiastraat,residential,30,False,112.43900000000001,"LINESTRING (4.3726398 50.8482012, 4.3726307 50.8481356, 4.3722479 50.8472629, 4.3722201 50.8472272)",,,,,,
14185025,False,Rue des Deux Églises - Tweekerkenstraat,residential,30,False,25.476,"LINESTRING (4.3736713 50.8481701, 4.3737868 50.8483873)",,,,,,
14185025,False,Rue des Deux Églises - Tweekerkenstraat,residential,30,True,23.062,"LINESTRING (4.3736713 50.8481701, 4.373571 50.8479726)",,,,,,
1257911468,True,Rue Hydraulique - Waterkrachtstraat,residential,30,False,72.605,"LINESTRING (4.3736713 50.8481701, 4.3735863 50.8481821, 4.3727203 50.8481973, 4.3726398 50.8482012)",,,,,,
14185025,False,Rue des Deux Églises - Tweekerkenstraat,residential,30,True,25.476,"LINESTRING (4.3737868 50.8483873, 4.3736713 50.8481701)",,,,,,
1103309370,False,Rue des Deux Églises - Tweekerkenstraat,residential,30,False,15.640999999999998,"LINESTRING (4.3737868 50.8483873, 4.3738118 50.8484515, 4.37384 50.8485239)",,,,,,
14185028,True,Rue de la Bigorne - Speerhaakstraat,residential,30,False,79.772,"LINESTRING (4.37384 50.8485239, 4.3737003 50.8485211, 4.3727694 50.8485024, 4.3727046 50.8485065)",,,,,,
1103309370,False,Rue des Deux Églises - Tweekerkenstraat,residential,30,True,15.640999999999998,"LINESTRING (4.37384 50.8485239, 4.3738118 50.8484515, 4.3737868 50.8483873)",,,,,,
"[1271503912, 1271503913, 1271503914, 1271503915, 1271503916, 1271503917, 521929042, 362731283]",True,"['Rue des Deux Églises - Tweekerkenstraat', 'Place Saint-Josse - Sint-Joostplein']","['residential', 'living_street']","['20', '30']",False,143.14000000000001,"LINESTRING (4.37384 50.8485239, 4.374037 50.8488699, 4.3740425 50.8488796, 4.3740581 50.8489075, 4.3740656 50.8489207, 4.3740724 50.8489327, 4.3740949 50.8489722, 4.3741012 50.8489834, 4.3743165 50.8493622, 4.3743416 50.8494647, 4.3743739 50.8495951, 4.3743964 50.8496861, 4.3744132 50.8497541)",,,,,,
448604321,False,Rue Marie-Thérèse - Maria-Theresiastraat,residential,30,False,34.256,"LINESTRING (4.3727046 50.8485065, 4.3726452 50.8482404, 4.3726398 50.8482012)",,,,,,
"[14184673, 1035152813, 1035152814]",True,Rue Marie-Thérèse - Maria-Theresiastraat,residential,30,False,153.95600000000002,"LINESTRING (4.3727046 50.8485065, 4.3727102 50.8485592, 4.3727734 50.8488286, 4.3728119 50.8489922, 4.3729739 50.8497218, 4.3729871 50.8497754, 4.3730237 50.8498758)",,,,,,
