osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,lanes,bridge,junction
23862814,False,Place Saint-Denis,residential,True,45.322,"LINESTRING (5.2469158 50.5187966, 5.2467947 50.5190225, 5.2467549 50.5190847, 5.2466983 50.5191799)",,,,,
109443749,False,Rue des Remparts,residential,True,235.323,"LINESTRING (5.2469158 50.5187966, 5.2469212 50.5187426, 5.2469093 50.5187304, 5.2467876 50.5186207, 5.2466475 50.5185276, 5.2463334 50.5183762, 5.2458156 50.5181265, 5.2453052 50.5179064, 5.2449231 50.5179019, 5.244759 50.5178999, 5.244623 50.5179271, 5.2442971 50.5181311)",,,,,
372771814,False,Place Saint-Denis,residential,False,95.718,"LINESTRING (5.2469158 50.5187966, 5.2472621 50.51887, 5.2475702 50.5189294, 5.2475072 50.5190541, 5.2474412 50.5191849, 5.2473663 50.5193331)",,,,,
372771815,False,Place Saint-Denis,unclassified,False,86.188,"LINESTRING (5.2469158 50.5187966, 5.2465752 50.5188705, 5.2461845 50.5188634, 5.2458637 50.5188576, 5.2457374 50.5189059)",,,,,
295907097,False,Rue Godefroid de Claire,residential,True,82.952,"LINESTRING (5.2461916 50.5219654, 5.2463773 50.5212288)",,,,,
22937294,False,Rue d'Italie,residential,True,98.019,"LINESTRING (5.2461916 50.5219654, 5.2457819 50.5219179, 5.2448298 50.5217999)",,50,,,
22937293,False,Rue des Crépalles,tertiary,True,154.173,"LINESTRING (5.2459892 50.5204891, 5.246194 50.52017, 5.2464372 50.5196921, 5.2464518 50.5196634, 5.246572 50.519383, 5.2466026 50.5193176, 5.2466983 50.5191799)",,,,,
109443730,False,Rue de la Tête Noire,residential,False,152.02900000000002,"LINESTRING (5.2459892 50.5204891, 5.2469166 50.5206839, 5.2469572 50.5209555, 5.2463888 50.521183, 5.2463773 50.5212288)",,50,,,
"[372644290, 813705555]",False,Rue des Crépalles,tertiary,False,169.80300000000003,"LINESTRING (5.2459892 50.5204891, 5.2456902 50.5209671, 5.2454632 50.5213086, 5.2451613 50.52161, 5.2449025 50.5217702, 5.2448298 50.5217999)",,50,,,
295907097,False,Rue Godefroid de Claire,residential,False,82.952,"LINESTRING (5.2463773 50.5212288, 5.2461916 50.5219654)",,,,,
109443730,False,Rue de la Tête Noire,residential,True,152.029,"LINESTRING (5.2463773 50.5212288, 5.2463888 50.521183, 5.2469572 50.5209555, 5.2469166 50.5206839, 5.2459892 50.5204891)",,50,,,
397717772,True,Quai Dautrebande,primary,False,20.095,"LINESTRING (5.2393749 50.5207101, 5.2393609 50.5208906)",N90,50,,,
109573796,True,Avenue Delchambre,tertiary,False,23.174999999999997,"LINESTRING (5.2393749 50.5207101, 5.2394702 50.5207631, 5.2395628 50.5208055, 5.2396284 50.5208419)",,,,,
"[245167002, 109573789]",True,"['Rue du Pont', 'Rue sous le Château']",residential,False,91.09299999999999,"LINESTRING (5.2387844 50.5189797, 5.2389299 50.5186729, 5.2389672 50.5185809, 5.2391814 50.5182008)",,,,,
93158464,True,Rue Grégoire Bodart,residential,False,129.88,"LINESTRING (5.2401948 50.5212864, 5.2402772 50.5212455, 5.2410025 50.520885, 5.2416696 50.5205907)",,,,,
"[1155814837, 245167007]",False,Avenue Delchambre,tertiary,False,63.635,"LINESTRING (5.2401948 50.5212864, 5.2400858 50.5212046, 5.2398152 50.520996, 5.2396613 50.5208735, 5.2396284 50.5208419)",,,,,
233405116,False,,residential,False,21.385,"LINESTRING (5.2427452 50.5173945, 5.2429985 50.5172894)",,,,,
"[109740819, 233405116]",False,Rue Montmorency,residential,True,49.644,"LINESTRING (5.2427452 50.5173945, 5.2426589 50.5174051, 5.2421277 50.5174372, 5.2420508 50.5174527)",,,,,
233405116,False,,residential,True,21.385,"LINESTRING (5.2429985 50.5172894, 5.2427452 50.5173945)",,,,,
676040101,False,Rue des Croisiers,primary,True,33.629,"LINESTRING (5.2429985 50.5172894, 5.2426632 50.5170749)",N66,,1,,
233406044,False,Rue du Marché,primary,False,46.696000000000005,"LINESTRING (5.2429985 50.5172894, 5.2431824 50.5174035, 5.2433301 50.5174951, 5.2434664 50.5175857)",N66,,1,,
233609105,True,Chaussée Saint-Mort,tertiary,False,66.873,"LINESTRING (5.2375069 50.5144592, 5.2374046 50.5146377, 5.2372906 50.5148368, 5.2371711 50.5150213)",,,2,,
8591077,False,Avenue du Hoyoux,secondary,False,40.784000000000006,"LINESTRING (5.2393788 50.5159028, 5.2395592 50.5160905, 5.2397021 50.5162058)",N641,50,,,
8591077,False,Avenue du Hoyoux,secondary,True,69.832,"LINESTRING (5.2393788 50.5159028, 5.238977 50.5154183, 5.2389457 50.5153771, 5.2389235 50.5153456)",N641,50,,,
109573789,True,Rue sous le Château,residential,False,119.493,"LINESTRING (5.2385321 50.5166282, 5.23836 50.5164252, 5.2383255 50.5163845, 5.2380562 50.5160682, 5.2376663 50.515707)",,,,,
132408010,False,Rue Saint Rémy,residential,True,62.303,"LINESTRING (5.2385321 50.5166282, 5.238644 50.5166069, 5.2388388 50.5166012, 5.2391665 50.5166378, 5.2393013 50.5166766, 5.2393889 50.5166854)",,,,,
132408010,False,Rue Saint Rémy,residential,False,62.303,"LINESTRING (5.2393889 50.5166854, 5.2393013 50.5166766, 5.2391665 50.5166378, 5.2388388 50.5166012, 5.238644 50.5166069, 5.2385321 50.5166282)",,,,,
132408012,True,Rue des Foulons,residential,False,87.13499999999999,"LINESTRING (5.2393889 50.5166854, 5.2394096 50.5165087, 5.2394073 50.5162185, 5.2393871 50.5159855, 5.2393799 50.5159151, 5.2393788 50.5159028)",,,,,
"[233405114, 132408011]",False,"['Rue Saint Mengold', 'Rue des Esses']","['unclassified', 'residential']",True,111.42699999999999,"LINESTRING (5.2416999 50.5181894, 5.2417126 50.5181235, 5.2420988 50.5181415, 5.2420508 50.5174527)",,,,,
233406044,False,Rue du Marché,primary,True,77.05799999999999,"LINESTRING (5.2450135 50.5186532, 5.2448433 50.5185371, 5.2446032 50.5183562, 5.2442971 50.5181311)",N66,,1,,
373329942,False,Place Saint-Denis,primary,False,59.352000000000004,"LINESTRING (5.2450135 50.5186532, 5.2451364 50.5187304, 5.2452073 50.5187717, 5.2457374 50.5189059)",N66,,1,,
132408009,True,Place Saint-Denis,residential,False,44.958,"LINESTRING (5.2447207 50.5190121, 5.2450135 50.5186532)",,,,,
23807353,False,Rue Vankeerberghen,residential,True,117.799,"LINESTRING (5.2447207 50.5190121, 5.2438787 50.5189924, 5.2430551 50.5189936)",,,,,
675952903,False,Place Saint-Denis,residential,False,64.822,"LINESTRING (5.2447207 50.5190121, 5.245155 50.5190219, 5.2456365 50.5190395)",,,,,
189924796,True,Place Saint-Denis,residential,False,48.03,"LINESTRING (5.2456365 50.5190395, 5.2463141 50.5190704)",,,,,
675952903,False,Place Saint-Denis,residential,False,16.48,"LINESTRING (5.2456365 50.5190395, 5.2457374 50.5189059)",,,,,
675952903,False,Place Saint-Denis,residential,True,64.822,"LINESTRING (5.2456365 50.5190395, 5.245155 50.5190219, 5.2447207 50.5190121)",,,,,
"[1196003490, 22937290]",False,Avenue des Ardennes,primary,False,48.387,"LINESTRING (5.2397721 50.5182655, 5.2396546 50.5185274, 5.2396109 50.5186306, 5.239588 50.5186846)",N64,50,,,
22937290,False,Avenue des Ardennes,primary,True,36.991,"LINESTRING (5.2397721 50.5182655, 5.2397873 50.5182347, 5.2399217 50.5180068, 5.2399504 50.5179528)",N64,50,,,
109573789,True,Rue sous le Château,residential,False,107.48400000000001,"LINESTRING (5.2390705 50.517531, 5.2390089 50.5173876, 5.2388241 50.5170638, 5.2385781 50.5166969, 5.2385321 50.5166282)",,,,,
207956139,False,Rue de la Fortune,residential,False,26.526,"LINESTRING (5.2390705 50.517531, 5.2391369 50.5175229, 5.2394391 50.5174865)",,,,,
207956136,True,Avenue des Ardennes,residential,False,30.005000000000003,"LINESTRING (5.2403847 50.5166779, 5.2404073 50.5167141, 5.2404141 50.5167251, 5.2404543 50.5167831, 5.2404716 50.5169384)",,,,,
306312174,True,Rue Saint Rémy,primary,False,10.834,"LINESTRING (5.2403847 50.5166779, 5.2403546 50.5166937, 5.2403193 50.5167044, 5.2402869 50.5167111, 5.2402463 50.5167074)",,50,,,roundabout
109573789,True,Rue sous le Château,residential,False,46.166,"LINESTRING (5.2391767 50.5179406, 5.2391287 50.5177346, 5.2390705 50.517531)",,,,,
"[207956139, 207956134]",False,"['Rue de la Fortune', ""Rue de l'Hôpital""]",residential,"[False, True]",90.61800000000001,"LINESTRING (5.2391767 50.5179406, 5.2393036 50.5179308, 5.2395182 50.5179154, 5.2395826 50.5178796, 5.2396256 50.5176809, 5.2396309 50.5176563, 5.2396359 50.5174665, 5.2395601 50.5174742, 5.2394391 50.5174865)",,,,,
675945970,False,Impasse Saint-Jacques,residential,False,14.397,"LINESTRING (5.2394391 50.5174865, 5.2394141 50.517358)",,,,,
"[207956139, 207956134]",False,"['Rue de la Fortune', ""Rue de l'Hôpital""]",residential,"[False, True]",90.61800000000001,"LINESTRING (5.2394391 50.5174865, 5.2395601 50.5174742, 5.2396359 50.5174665, 5.2396309 50.5176563, 5.2396256 50.5176809, 5.2395826 50.5178796, 5.2395182 50.5179154, 5.2393036 50.5179308, 5.2391767 50.5179406)",,,,,
207956139,False,Rue de la Fortune,residential,True,26.526,"LINESTRING (5.2394391 50.5174865, 5.2391369 50.5175229, 5.2390705 50.517531)",,,,,
22937290,False,Avenue des Ardennes,primary,False,61.900000000000006,"LINESTRING (5.2402192 50.5174251, 5.2401668 50.517599, 5.2400533 50.5177846, 5.2399504 50.5179528)",N64,50,,,
22937290,False,Avenue des Ardennes,primary,True,80.201,"LINESTRING (5.2402192 50.5174251, 5.2402305 50.5173879, 5.2402657 50.517276, 5.240271 50.517234, 5.2402711 50.5169416, 5.2402493 50.5167346, 5.2402463 50.5167074)",N64,50,,,
1145600489,True,,residential,False,14.48,"LINESTRING (5.2402192 50.5174251, 5.2402836 50.5174343, 5.2404191 50.5174534)",,,,,
233406044,False,Rue du Marché,primary,False,84.42599999999999,"LINESTRING (5.2434664 50.5175857, 5.2439788 50.5179261, 5.2442971 50.5181311)",N66,,1,,
233406044,False,Rue du Marché,primary,True,46.696,"LINESTRING (5.2434664 50.5175857, 5.2433301 50.5174951, 5.2431824 50.5174035, 5.2429985 50.5172894)",N66,,1,,
233406047,True,Rue du Marché,residential,False,55.266999999999996,"LINESTRING (5.2434664 50.5175857, 5.2433752 50.5175591, 5.243258 50.5175256, 5.2430721 50.5174823, 5.2429434 50.5174482, 5.2427452 50.5173945)",,,,,
8591077,False,Avenue du Hoyoux,secondary,True,40.784000000000006,"LINESTRING (5.2397021 50.5162058, 5.2395592 50.5160905, 5.2393788 50.5159028)",N641,50,,,
306312082,True,Avenue du Hoyoux,secondary,False,51.654,"LINESTRING (5.2397021 50.5162058, 5.2399749 50.5163589, 5.2400974 50.5164306, 5.2402328 50.5164967, 5.2402566 50.5165078)",N641,50,,,
373346728,True,Rue des Brasseurs,residential,False,66.376,"LINESTRING (5.2408708 50.5175098, 5.2408843 50.5174021, 5.2408406 50.5172056, 5.2407555 50.5169738, 5.2407267 50.5169247)",,,,,
256545211,True,Quai Dautrebande,primary,False,27.633,"LINESTRING (5.2386834 50.5199303, 5.2386203 50.5198709, 5.238507 50.5197646, 5.2384655 50.519724)",,50,,,
256545213,False,Quai Dautrebande,primary,True,36.254000000000005,"LINESTRING (5.2386834 50.5199303, 5.2387435 50.5200113, 5.2389004 50.5202257)",,50,,,
8594068,False,Rue Neuve,primary,True,14.483,"LINESTRING (5.2365126 50.5204523, 5.236683 50.52038)",N64,50,3,,
"[23904931, 8594068, 614278358]",False,"['Place Saint-Germain', 'Rue Neuve']",primary,"[False, True]",166.725,"LINESTRING (5.2365126 50.5204523, 5.2364087 50.5204964, 5.2361336 50.5206131, 5.2349153 50.5211282, 5.234746 50.5211988, 5.2345776 50.5213049)",N64,50,3,,
311785085,True,Quai de la Batte,residential,False,56.833,"LINESTRING (5.2365126 50.5204523, 5.2366674 50.5205871, 5.2368597 50.5207546, 5.2369731 50.5208709)",,,,,
106183717,False,Rue sur Meuse,residential,False,8.455,"LINESTRING (5.2373358 50.5212744, 5.2374445 50.5212427)",,,,,
106183717,False,Rue sur Meuse,residential,True,165.48700000000002,"LINESTRING (5.2373358 50.5212744, 5.2368824 50.5214323, 5.2365402 50.5215694, 5.2361497 50.5217562, 5.2358641 50.5218944, 5.2356525 50.5219969, 5.2354082 50.5221138)",,,,,
311785085,True,Quai de la Batte,residential,False,51.689,"LINESTRING (5.2369731 50.5208709, 5.2370742 50.5209746, 5.2373358 50.5212744)",,,,,
"[106183714, 1156315813]",False,Rue de la Couronne,residential,True,168.06,"LINESTRING (5.2369731 50.5208709, 5.2369 50.5209018, 5.236742 50.5209803, 5.2362693 50.5212148, 5.2354076 50.5216122, 5.235196 50.5217253, 5.2350839 50.5217871)",,30,,,
"[373347129, 373346098]",False,Rue Saint-Domitien,residential,False,138.332,"LINESTRING (5.2393361 50.5152027, 5.239337 50.51524, 5.2393672 50.5154167, 5.2394352 50.5155047, 5.2395313 50.5155897, 5.2400049 50.5158637, 5.2403219 50.5160571, 5.2405371 50.5160856)",,,,,
676511043,False,Ruelle Mottet,residential,False,61.065,"LINESTRING (5.2393361 50.5152027, 5.2398956 50.5152355, 5.2401963 50.5152516)",,,,,
676511042,False,Ruelle Mottet,residential,False,57.139,"LINESTRING (5.2401963 50.5152516, 5.2404384 50.5152666, 5.2404912 50.515257, 5.2405176 50.5152305, 5.2405188 50.515193, 5.2405016 50.5151651, 5.2404578 50.5151531, 5.2404164 50.5151587, 5.2403791 50.5151709, 5.2401963 50.5152516)",,,,,
676511042,False,Ruelle Mottet,residential,True,57.13900000000001,"LINESTRING (5.2401963 50.5152516, 5.2403791 50.5151709, 5.2404164 50.5151587, 5.2404578 50.5151531, 5.2405016 50.5151651, 5.2405188 50.515193, 5.2405176 50.5152305, 5.2404912 50.515257, 5.2404384 50.5152666, 5.2401963 50.5152516)",,,,,
676511043,False,Ruelle Mottet,residential,True,61.065,"LINESTRING (5.2401963 50.5152516, 5.2398956 50.5152355, 5.2393361 50.5152027)",,,,,
372771814,False,Place Saint-Denis,residential,True,95.71799999999999,"LINESTRING (5.2473663 50.5193331, 5.2474412 50.5191849, 5.2475072 50.5190541, 5.2475702 50.5189294, 5.2472621 50.51887, 5.2469158 50.5187966)",,,,,
675952904,False,Place Saint-Denis,primary,False,50.213,"LINESTRING (5.2473663 50.5193331, 5.246832 50.5192138, 5.2466983 50.5191799)",N66,,2,,
1145644788,True,Place du Tilleul,residential,False,29.29,"LINESTRING (5.236913 50.5143521, 5.2371074 50.5141583, 5.2371313 50.5141284)",,,2,,
315449862,True,Place du Tilleul,tertiary,False,39.291,"LINESTRING (5.2365538 50.5146217, 5.236913 50.5143521)",,,2,,
189936406,True,Place du Tilleul,tertiary,False,62.579,"LINESTRING (5.2371711 50.5150213, 5.2370849 50.5149874, 5.2370162 50.5149489, 5.2368091 50.5148124, 5.2365538 50.5146217)",,,2,,
"[375005626, 946415190]",False,"['Chaussée Napoléon', 'Quai de Namur']",primary,False,230.44,"LINESTRING (5.2357097 50.5174631, 5.2357841 50.5175552, 5.2359473 50.5177408, 5.2361157 50.5178945, 5.2363063 50.5180333, 5.236679 50.5183059, 5.2370359 50.5185485, 5.2374275 50.518813, 5.237775 50.5190554)",N90,50,,,
675945970,False,Impasse Saint-Jacques,residential,True,14.397,"LINESTRING (5.2394141 50.517358, 5.2394391 50.5174865)",,,,,
207956136,True,Avenue des Ardennes,residential,False,74.205,"LINESTRING (5.2404191 50.5174534, 5.2403933 50.5175496, 5.2403187 50.5177144, 5.2401614 50.5179587, 5.2400303 50.517955, 5.2399504 50.5179528)",,,,,
1239879601,False,,residential,True,32.956,"LINESTRING (5.2389393 50.5198372, 5.2392217 50.520073)",,,,,
