osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,width,junction
14118785,True,Rue du Collège - Collegestraat,residential,30,False,109.74499999999999,"LINESTRING (4.3718475 50.8305014, 4.3727459 50.8298843, 4.3728496 50.8298511, 4.3729593 50.8298219)",,,
"[8384928, 1158456762, 377719664]",True,"[""Rue de l'Ermitage - Kluisstraat"", 'Rue de Hennin - de Henninstraat']",residential,30,False,191.609,"LINESTRING (4.3696646 50.8298587, 4.3696055 50.8298225, 4.3695847 50.8298098, 4.3687717 50.8293114, 4.3687539 50.8293011, 4.3687576 50.8292765, 4.3687701 50.829253, 4.3688093 50.8292269, 4.3688569 50.8292182, 4.368915 50.8292131, 4.3689735 50.829211, 4.3691502 50.8292123, 4.3693051 50.8292221, 4.3694321 50.8292358, 4.3695777 50.8292581, 4.3697094 50.8292797, 4.369984 50.8293518, 4.3699967 50.8293559, 4.3700823 50.8293872)",,,
40493501,False,Chaussée d'Ixelles - Elsense Steenweg,tertiary,30,False,60.08,"LINESTRING (4.3696646 50.8298587, 4.3697368 50.8297776, 4.3700122 50.8294697, 4.3700823 50.8293872)",,,
14118784,False,Rue Jean Van Volsem - Jean Van Volsemstraat,residential,30,True,45.061,"LINESTRING (4.3696646 50.8298587, 4.369726 50.8299001, 4.3697474 50.8299145, 4.3700569 50.8301231, 4.3701033 50.8301544)",,5.9,
40493501,False,Chaussée d'Ixelles - Elsense Steenweg,tertiary,30,True,171.782,"LINESTRING (4.3696646 50.8298587, 4.3695944 50.8299374, 4.3695411 50.8299972, 4.3685246 50.8311577, 4.3684789 50.8312099)",,,
40493501,False,Chaussée d'Ixelles - Elsense Steenweg,tertiary,30,False,171.782,"LINESTRING (4.3684789 50.8312099, 4.3685246 50.8311577, 4.3695411 50.8299972, 4.3695944 50.8299374, 4.3696646 50.8298587)",,,
40493501,False,Chaussée d'Ixelles - Elsense Steenweg,tertiary,30,True,128.245,"LINESTRING (4.3684789 50.8312099, 4.3683753 50.8313168, 4.3682721 50.8314385, 4.3681362 50.8315494, 4.3680459 50.8316073, 4.3676516 50.8318349, 4.367353 50.8320143, 4.3672701 50.8320619)",,,
"[400062406, 400062408, 111691945, 691307157, 28275167]",True,"['Rue du Collège - Collegestraat', 'Place Fernand Cocq - Fernand Cocqplein', 'Rue du Conseil - Raadstraat']","['residential', 'living_street']","['20', '30']",False,233.024,"LINESTRING (4.3686576 50.8326852, 4.368565 50.8327487, 4.367996 50.8329532, 4.3675305 50.8331387, 4.3674278 50.8331536, 4.367362 50.8331757, 4.3672245 50.833231, 4.3671834 50.8332738, 4.3671881 50.8333226, 4.3672346 50.8333671, 4.3682921 50.8339391)",,,
31449245,True,Rue du Collège - Collegestraat,residential,30,False,100.444,"LINESTRING (4.3686576 50.8326852, 4.368765 50.8326656, 4.3698428 50.832186)",,,
567036034,True,Rue de Venise - Venetiëstraat,residential,30,False,178.838,"LINESTRING (4.3686576 50.8326852, 4.3685995 50.8326008, 4.3685435 50.8318907, 4.3691195 50.8312487, 4.3691702 50.8311894)",,,
40493501,False,Chaussée d'Ixelles - Elsense Steenweg,tertiary,30,True,60.08,"LINESTRING (4.3700823 50.8293872, 4.3700122 50.8294697, 4.3697368 50.8297776, 4.3696646 50.8298587)",,,
377719665,True,Chaussée d'Ixelles - Elsense Steenweg,tertiary,30,False,61.44499999999999,"LINESTRING (4.3700823 50.8293872, 4.3701766 50.8292761, 4.3705081 50.8289045)",1,,
1149961313,False,Rue de Vergnies - de Vergniesstraat,tertiary,30,True,8.184999999999999,"LINESTRING (4.3700823 50.8293872, 4.3701375 50.8294154, 4.3701789 50.8294274)",,,
"[8152033, 627917908]",True,Rue Francart - Francartstraat,residential,30,False,76.24000000000001,"LINESTRING (4.364136 50.8370606, 4.364113 50.8370213, 4.363955 50.8367336, 4.3638197 50.836487, 4.3637601 50.8364184)",,,
23179512,True,Chaussée de Wavre - Waverse Steenweg,tertiary,30,False,154.65800000000002,"LINESTRING (4.364136 50.8370606, 4.3640715 50.8370752, 4.3634435 50.8372173, 4.363182 50.8372764, 4.3630755 50.8372998, 4.3621839 50.8374959, 4.3621338 50.8375083, 4.3620599 50.8375247)",,,
183251547,True,Chaussée de Wavre - Waverse Steenweg,tertiary,30,False,78.20000000000002,"LINESTRING (4.3651897 50.8368333, 4.3650857 50.8368591, 4.3642045 50.8370461, 4.364136 50.8370606)",,,
720012594,True,Chaussée de Wavre - Waverse Steenweg,tertiary,30,False,85.203,"LINESTRING (4.3663598 50.8366352, 4.3662842 50.8366537, 4.3662278 50.8366675, 4.3660044 50.8367084, 4.3652883 50.8368258, 4.3651897 50.8368333)",,,
13853661,True,Rue de Dublin - Dublinstraat,residential,30,False,40.079,"LINESTRING (4.3667278 50.8369106, 4.3664464 50.8366948, 4.3664239 50.8366793, 4.3663598 50.8366352)",,,
720012595,True,Chaussée de Wavre - Waverse Steenweg,tertiary,30,False,108.197,"LINESTRING (4.3677909 50.8362747, 4.3676543 50.8363093, 4.3665945 50.8365778, 4.3665329 50.8365929, 4.3664302 50.836618, 4.3663598 50.8366352)",,,
8152037,True,Rue de la Tulipe - Tulpstraat,residential,30,False,66.72,"LINESTRING (4.368152 50.8361627, 4.3681392 50.836117, 4.367987 50.8355718)",,,
220137286,True,Chaussée de Wavre - Waverse Steenweg,tertiary,30,False,28.254,"LINESTRING (4.368152 50.8361627, 4.3679732 50.8362203, 4.3677909 50.8362747)",,,
47895849,False,Chaussée d'Ixelles - Elsense Steenweg,living_street,20,False,124.71100000000001,"LINESTRING (4.3620599 50.8375247, 4.362074 50.8374772, 4.3621166 50.8373796, 4.362236 50.8372049, 4.3623431 50.8370567, 4.3626176 50.8366484, 4.3627335 50.8364892)",,,
13853655,True,Rue Longue Vie - Lang-Levenstraat,residential,30,False,71.58800000000001,"LINESTRING (4.3657968 50.8362333, 4.3658361 50.8362064, 4.3663323 50.8357695, 4.3664173 50.8357253)",,,
627916936,True,Rue de la Paix - Vredestraat,residential,30,False,59.671,"LINESTRING (4.3657968 50.8362333, 4.3662339 50.8365488, 4.3662773 50.8365785, 4.3662997 50.836594, 4.3663598 50.8366352)",,,
832487280,False,Rue Saint-Boniface - Sint-Bonifaasstraat,residential,30,False,62.478,"LINESTRING (4.364438 50.8360545, 4.364336 50.8361092, 4.3637601 50.8364184)",,,
"[8152034, 832488060]",True,Rue Ernest Solvay - Ernest Solvaystraat,residential,30,False,101.47200000000001,"LINESTRING (4.364438 50.8360545, 4.3645248 50.8361274, 4.364534 50.8361372, 4.3651306 50.8367704, 4.3651326 50.8367725, 4.3651495 50.8367905, 4.3651897 50.8368333)",,,
4730616,True,Rue de la Paix - Vredestraat,residential,30,False,12.072,"LINESTRING (4.3650283 50.8356641, 4.3651393 50.835747)",,4.5,
832487280,False,Rue Saint-Boniface - Sint-Bonifaasstraat,residential,30,True,62.478,"LINESTRING (4.3637601 50.8364184, 4.364336 50.8361092, 4.364438 50.8360545)",,,
47896065,False,Chaussée d'Ixelles - Elsense Steenweg,living_street,20,False,76.624,"LINESTRING (4.3630629 50.8360933, 4.3636456 50.8355107)",,,
616545123,True,Rue Francart - Francartstraat,living_street,20,False,60.86,"LINESTRING (4.3630629 50.8360933, 4.3637601 50.8364184)",,,
47895849,False,Chaussée d'Ixelles - Elsense Steenweg,living_street,20,True,49.803,"LINESTRING (4.3630629 50.8360933, 4.3628611 50.8363098, 4.3627335 50.8364892)",,,
47896065,False,Chaussée d'Ixelles - Elsense Steenweg,living_street,20,True,76.624,"LINESTRING (4.3636456 50.8355107, 4.3630629 50.8360933)",,,
28575360,False,Chaussée d'Ixelles - Elsense Steenweg,living_street,20,False,68.715,"LINESTRING (4.3636456 50.8355107, 4.3637235 50.8354304, 4.3640355 50.8351086, 4.3641566 50.8349837)",,,
"[606502608, 832488060, 832488061]",True,Rue Ernest Solvay - Ernest Solvaystraat,"['living_street', 'residential']","['20', '30']",False,82.196,"LINESTRING (4.3636456 50.8355107, 4.3636702 50.8355287, 4.3637032 50.83555, 4.364125 50.8358356, 4.3643221 50.8359791, 4.3643413 50.8359931, 4.364438 50.8360545)",,,
13853655,True,Rue Longue Vie - Lang-Levenstraat,residential,30,False,24.309,"LINESTRING (4.3664173 50.8357253, 4.3666868 50.8355881)",,,
4730620,True,Rue Anoul - Anoulstraat,residential,30,False,108.984,"LINESTRING (4.3666868 50.8355881, 4.3676866 50.8362252, 4.3677099 50.8362424, 4.3677909 50.8362747)",,,
13853655,True,Rue Longue Vie - Lang-Levenstraat,residential,30,False,102.814,"LINESTRING (4.3666868 50.8355881, 4.367706 50.8350564, 4.3678128 50.8349972)",,,
28575360,False,Chaussée d'Ixelles - Elsense Steenweg,living_street,20,True,68.71499999999999,"LINESTRING (4.3641566 50.8349837, 4.3640355 50.8351086, 4.3637235 50.8354304, 4.3636456 50.8355107)",,,
31519076,False,Chaussée d'Ixelles - Elsense Steenweg,living_street,20,True,193.28199999999998,"LINESTRING (4.3641566 50.8349837, 4.3642827 50.8348619, 4.3647215 50.8345296, 4.3650559 50.834293, 4.3659846 50.8336877)",,,
606127853,True,Rue de l'Arbre Bénit - Gewijde-Boomstraat,living_street,20,False,31.485,"LINESTRING (4.3641566 50.8349837, 4.3641417 50.8349126, 4.3641355 50.8348839, 4.364108 50.8348484, 4.3640251 50.8347154)",,,
"[4730616, 627916937, 606127855]",True,Rue de la Paix - Vredestraat,"['living_street', 'residential']","['20', '30']",False,97.424,"LINESTRING (4.3641566 50.8349837, 4.3641927 50.8350178, 4.3642178 50.8350483, 4.3649103 50.8355733, 4.3649467 50.8356013, 4.3650283 50.8356641)",,4.5,
220137286,True,Chaussée de Wavre - Waverse Steenweg,tertiary,30,False,127.64800000000001,"LINESTRING (4.3696631 50.8355384, 4.3695374 50.8355606, 4.3694009 50.8356209, 4.3687836 50.835935, 4.3686217 50.8360025, 4.3681903 50.8361513, 4.368152 50.8361627)",,,
31448934,True,Rue du Conseil - Raadstraat,residential,30,False,67.364,"LINESTRING (4.3704165 50.8350883, 4.3696896 50.834693)",,,
4730633,True,Rue Goffart - Goffartstraat,residential,30,False,73.685,"LINESTRING (4.3704165 50.8350883, 4.3703654 50.8351153, 4.3697584 50.8354336, 4.3697157 50.8354633, 4.3697012 50.8354882, 4.3696631 50.8355384)",,7,
31520176,True,Rue Sans Souci - Sans Soucistraat,residential,30,False,113.49499999999999,"LINESTRING (4.3690561 50.8343454, 4.3689711 50.8343856, 4.3688101 50.834473, 4.3685951 50.8345807, 4.3679427 50.8349251, 4.3678128 50.8349972)",,,
31520175,True,Rue de la Tulipe - Tulpstraat,residential,30,False,65.399,"LINESTRING (4.3678128 50.8349972, 4.3677874 50.834944, 4.3672964 50.8345873, 4.3672341 50.8345421)",,,
"[606127856, 4730623]",True,Rue de l'Athénée - Atheneumstraat,"['residential', 'living_street']","['20', '30']",False,152.13500000000002,"LINESTRING (4.3663161 50.8350341, 4.3662031 50.8350285, 4.3643424 50.834969, 4.3642378 50.8349672, 4.3641566 50.8349837)",1,,
4730638,True,Rue Bouré - Bouréstraat,residential,30,False,87.61099999999999,"LINESTRING (4.3663161 50.8350341, 4.3663122 50.8351058, 4.3662448 50.8356396, 4.3662382 50.8356616, 4.3662414 50.8356814, 4.3662664 50.835712, 4.3663159 50.8357331, 4.3663697 50.8357365, 4.3664173 50.8357253)",,,
"[1238600634, 31411842]",False,Rue Jules Bouillon - Jules Bouillonstraat,"['living_street', 'residential']","['20', '30']",False,84.74,"LINESTRING (4.3663161 50.8350341, 4.3663815 50.8350146, 4.367168 50.8345809, 4.3672341 50.8345421)",,,
31519076,False,Chaussée d'Ixelles - Elsense Steenweg,living_street,20,False,193.28199999999998,"LINESTRING (4.3659846 50.8336877, 4.3650559 50.834293, 4.3647215 50.8345296, 4.3642827 50.8348619, 4.3641566 50.8349837)",,,
"[400062404, 34065519]",False,"[""Chaussée d'Ixelles - Elsense Steenweg"", 'Place Fernand Cocq - Fernand Cocqplein']",living_street,20,False,42.778999999999996,"LINESTRING (4.3659846 50.8336877, 4.3660745 50.8336266, 4.3661268 50.8335844, 4.3662204 50.8335033, 4.3663508 50.8333811)",,,
4730627,True,Rue Mercelis - Mercelisstraat,residential,30,False,101.20599999999999,"LINESTRING (4.3665788 50.8329691, 4.366482 50.832946, 4.3664609 50.8329369, 4.3664227 50.8329161, 4.3656024 50.8323107)",,,
"[13853659, 400062405, 40493502]",False,"[""Chaussée d'Ixelles - Elsense Steenweg"", 'Place Fernand Cocq - Fernand Cocqplein']",living_street,20,False,113.788,"LINESTRING (4.3665788 50.8329691, 4.3666533 50.8328037, 4.3667035 50.8326612, 4.3667393 50.832595, 4.3667796 50.8325302, 4.3668345 50.8324399, 4.3669143 50.8323495, 4.3671509 50.8321428, 4.3672701 50.8320619)",,7,
237344387,False,Place Fernand Cocq - Fernand Cocqplein,living_street,20,True,48.617999999999995,"LINESTRING (4.3665788 50.8329691, 4.3665344 50.8330674, 4.3664445 50.833244, 4.3663807 50.8333456, 4.3663508 50.8333811)",,,
8152038,True,Rue Cans - Cansstraat,residential,30,False,100.77799999999999,"LINESTRING (4.3688973 50.8335785, 4.368868 50.8335049, 4.368687 50.8328145, 4.3686576 50.8326852)",,,
231483312,True,Rue Van Aa - Van Aastraat,residential,30,False,73.36800000000001,"LINESTRING (4.3688973 50.8335785, 4.3695941 50.8331618, 4.3696591 50.8331271)",,,
31448937,True,Rue du Viaduc - Viaductstraat,residential,30,False,85.808,"LINESTRING (4.3696591 50.8331271, 4.3688033 50.8327445, 4.3686576 50.8326852)",,,
65583365,True,Rue Van Aa - Van Aastraat,residential,30,False,83.174,"LINESTRING (4.3696591 50.8331271, 4.3697499 50.8330767, 4.37052 50.8326135)",,,
"[13853659, 400062405, 40493502]",False,"[""Chaussée d'Ixelles - Elsense Steenweg"", 'Place Fernand Cocq - Fernand Cocqplein']",living_street,20,True,113.788,"LINESTRING (4.3672701 50.8320619, 4.3671509 50.8321428, 4.3669143 50.8323495, 4.3668345 50.8324399, 4.3667796 50.8325302, 4.3667393 50.832595, 4.3667035 50.8326612, 4.3666533 50.8328037, 4.3665788 50.8329691)",,7,
40493501,False,Chaussée d'Ixelles - Elsense Steenweg,tertiary,30,False,128.245,"LINESTRING (4.3672701 50.8320619, 4.367353 50.8320143, 4.3676516 50.8318349, 4.3680459 50.8316073, 4.3681362 50.8315494, 4.3682721 50.8314385, 4.3683753 50.8313168, 4.3684789 50.8312099)",,,
231483314,True,Rue du Viaduc - Viaductstraat,residential,30,False,119.709,"LINESTRING (4.3672701 50.8320619, 4.3673521 50.8320911, 4.3678719 50.8323309, 4.3685432 50.8326194, 4.3686576 50.8326852)",,4.5,
5450860,True,Rue des Champs Élysées - Elyzeese Veldenstraat,residential,30,False,89.45200000000001,"LINESTRING (4.3656024 50.8323107, 4.3656431 50.8322786, 4.3662471 50.83167, 4.3662831 50.8316311)",,,
31449018,True,Rue Mercelis - Mercelisstraat,residential,30,False,183.496,"LINESTRING (4.3656024 50.8323107, 4.3655459 50.8322683, 4.3650454 50.8319028, 4.3643298 50.8313672, 4.3639766 50.8310977, 4.3639165 50.8310501)",,,
5450860,True,Rue des Champs Élysées - Elyzeese Veldenstraat,residential,30,False,313.442,"LINESTRING (4.3662831 50.8316311, 4.3663172 50.8315937, 4.3666546 50.8312701, 4.3670113 50.8308897, 4.3672893 50.830617, 4.368558 50.8293263, 4.3686529 50.8292431)",,,
31449007,True,Rue de la Croix - Kruisstraat,residential,30,False,84.431,"LINESTRING (4.3662831 50.8316311, 4.3663473 50.8316641, 4.3671612 50.8320296, 4.3671799 50.832038, 4.3672701 50.8320619)",,8,
155433041,True,Rue du Couvent - Kloosterstraat,residential,30,False,229.362,"LINESTRING (4.3667893 50.8290221, 4.3667532 50.8290677, 4.3658171 50.8300588, 4.3651842 50.8307284, 4.3651539 50.8307491, 4.3650931 50.8307805)",,,
327412184,False,Rue de l'Ermitage - Kluisstraat,residential,30,True,135.821,"LINESTRING (4.3667893 50.8290221, 4.3671968 50.8291476, 4.3675913 50.8292263, 4.3678386 50.829251, 4.3681586 50.8292641, 4.3684522 50.8292569, 4.3686529 50.8292431)",,,
31449010,True,Rue de la Croix - Kruisstraat,residential,30,False,126.428,"LINESTRING (4.3650931 50.8307805, 4.3651414 50.8308168, 4.3654095 50.8310236, 4.3654995 50.8310952, 4.3655162 50.8311085, 4.3657952 50.8313272, 4.3662313 50.8316045, 4.3662831 50.8316311)",,,
972497141,True,Rue de la Croix - Kruisstraat,residential,30,False,11.445,"LINESTRING (4.3640956 50.8300134, 4.3641993 50.8300928)",,,
4730648,False,Rue du Beau Site - Welgelegenstraat,residential,30,True,18.823,"LINESTRING (4.3640956 50.8300134, 4.3639983 50.8299389, 4.3639719 50.8299094, 4.3639388 50.8298767)",,,
4730648,False,Rue du Beau Site - Welgelegenstraat,residential,30,False,18.823,"LINESTRING (4.3639388 50.8298767, 4.3639719 50.8299094, 4.3639983 50.8299389, 4.3640956 50.8300134)",,,
4730648,False,Rue du Beau Site - Welgelegenstraat,residential,30,True,155.705,"LINESTRING (4.3639388 50.8298767, 4.3635605 50.8294795, 4.362836 50.8287179, 4.3628135 50.8286951, 4.362796 50.8286768)",,,
"[450186403, 399914535]",True,"['Rue de la Longue Haie - Langehaagstraat', 'Rue de la Longue Haie - Langehaagstraat / Rue de la Longue Haie - Lange-Haagstraat']",residential,30,False,85.27900000000001,"LINESTRING (4.3639388 50.8298767, 4.3638694 50.8298982, 4.3635568 50.8300457, 4.3632832 50.8301696, 4.3630265 50.8302794, 4.3629574 50.8303251)",,,
239889169,True,Rue Mercelis - Mercelisstraat,residential,30,False,114.42200000000001,"LINESTRING (4.3629574 50.8303251, 4.3629074 50.8302888, 4.3619543 50.8295782, 4.3619182 50.8295602, 4.3618924 50.8295477)",,,
450186404,True,Rue de la Longue Haie - Langehaagstraat / Rue de la Longue Haie - Lange-Haagstraat,residential,30,False,87.32600000000001,"LINESTRING (4.3629574 50.8303251, 4.362903 50.8303584, 4.3620154 50.8307571, 4.3619465 50.8307808)",,,
4730651,True,Rue Mercelis - Mercelisstraat,residential,30,False,105.056,"LINESTRING (4.3639165 50.8310501, 4.3638608 50.831006, 4.3629932 50.8303517, 4.3629574 50.8303251)",,,
"[40493418, 1193930026]",True,"[""Rue de l'Arbre Bénit - Gewijde-Boomstraat"", ""Rue de l'Arbre Bénit - Gewijdeboomstraat""]",residential,30,False,110.946,"LINESTRING (4.3639165 50.8310501, 4.3639287 50.8309988, 4.3640262 50.8303688, 4.3640561 50.8302246, 4.3640657 50.8301786, 4.3641171 50.8301363, 4.3641993 50.8300928)",,,
4730654,True,Rue Souveraine - Opperstraat,residential,30,False,217.92499999999998,"LINESTRING (4.3619465 50.8307808, 4.362001 50.8308152, 4.3637034 50.8323148, 4.3637635 50.8323687)",,,
8152060,True,Rue de la Longue Haie - Langehaagstraat / Rue de la Longue Haie - Lange-Haagstraat,residential,30,False,76.69300000000001,"LINESTRING (4.3619465 50.8307808, 4.3618759 50.8308051, 4.3610622 50.8311847)",,,
4726706,True,Rue de l'Arbre Bénit - Gewijde-Boomstraat,residential,30,False,147.30100000000002,"LINESTRING (4.3637635 50.8323687, 4.3637595 50.8322895, 4.3637517 50.8319488, 4.3639104 50.8310976, 4.3639165 50.8310501)",,,
"[4730624, 1180277758]",True,Rue Souveraine - Opperstraat,residential,30,False,214.339,"LINESTRING (4.3637635 50.8323687, 4.363795 50.8324019, 4.3638325 50.8324329, 4.3658851 50.8336297, 4.3658939 50.8336348, 4.3659208 50.8336505, 4.3659846 50.8336877)",,,
8152060,True,Rue de la Longue Haie - Langehaagstraat / Rue de la Longue Haie - Lange-Haagstraat,residential,30,False,60.629999999999995,"LINESTRING (4.3610622 50.8311847, 4.3604284 50.8314679, 4.3603677 50.8315072)",,,
4730647,True,Rue du Président - Voorzittersstraat,residential,30,False,154.431,"LINESTRING (4.3603677 50.8315072, 4.3604121 50.8315388, 4.3612468 50.8321324, 4.3617889 50.8324967, 4.3618431 50.8325368)",,,
