osmid,name,highway,oneway,reversed,length,bridge,geometry,lanes,maxspeed,access,ref,junction
483954103,Grand Place,tertiary,False,True,18.18,,"LINESTRING (4.4317446 50.2518237, 4.4316435 50.2517242, 4.4316032 50.2516875)",2,50,,,
483941572,Rue de la Toffette,residential,False,True,28.430999999999997,,"LINESTRING (4.4344804 50.248962, 4.4344764 50.2490396, 4.4344546 50.2492171)",2,50,,,
"[554121616, 483954100]",Rue du Calvaire,tertiary,False,False,97.98899999999999,,"LINESTRING (4.4344804 50.248962, 4.4347262 50.2488956, 4.434826 50.2488614, 4.435 50.2488076, 4.4352701 50.248722, 4.4353897 50.2486681, 4.4355049 50.2486099, 4.4356335 50.2485036)",2,50,,,
483954100,Rue du Calvaire,tertiary,False,True,134.681,,"LINESTRING (4.4344804 50.248962, 4.4344348 50.2489737, 4.4342092 50.2490313, 4.4339299 50.2491005, 4.4335104 50.2491276, 4.4330916 50.24906, 4.4326568 50.2489884)",2,50,,,
239262820,Rue Saint-Pierre,tertiary,False,True,92.149,,"LINESTRING (4.437017 50.2535578, 4.436545 50.2533657, 4.4360944 50.2532043, 4.4358793 50.2531745)",2,50,,,
239262833,Rue Al'Vaux,residential,False,False,25.527,,"LINESTRING (4.4330031 50.2533649, 4.432955 50.2531374)",2,50,,,
484517071,Rue Al'Vaux,residential,False,True,30.722,,"LINESTRING (4.4330031 50.2533649, 4.4328618 50.253626)",1,,,,
96427487,Rue Al'Vaux,residential,False,True,73.12100000000001,,"LINESTRING (4.4330031 50.2533649, 4.4338017 50.2535607, 4.433946 50.2536219)",2,,,,
409235593,Rue de la Tannerie,residential,False,True,23.147,,"LINESTRING (4.4313798 50.2537619, 4.4310722 50.2536937)",,,,,
96427611,Rue de la Tannerie,residential,False,True,86.008,,"LINESTRING (4.4313798 50.2537619, 4.4317115 50.2540343, 4.4323515 50.2541606)",1,50,,,
"[239262817, 484517071]","[""Rue Al'Vaux"", 'Rue de la Tannerie']",residential,False,False,108.419,,"LINESTRING (4.4313798 50.2537619, 4.4318362 50.253766, 4.4320761 50.2537561, 4.4324088 50.2537424, 4.4326537 50.253707, 4.4328618 50.253626)","['1', '2']",50,,,
96427487,Rue Al'Vaux,residential,False,False,25.659,,"LINESTRING (4.4341171 50.2538092, 4.4340319 50.2536484, 4.433946 50.2536219)",2,,,,
"[409235692, 320316589, 320316592, 320316593, 320316596, 263776376]","['Place des Combattants', 'Rue de la Montagne']",tertiary,False,False,230.21000000000004,yes,"LINESTRING (4.4341171 50.2538092, 4.433784 50.2538291, 4.4329238 50.2538804, 4.4325759 50.2538567, 4.4322734 50.2538264, 4.4320375 50.2536672, 4.4320116 50.2536152, 4.4319676 50.253527, 4.431933 50.2531693, 4.4319306 50.2530518, 4.4319298 50.2530096)",2,50,,,
"[484517068, 484917835, 484917836]",Rue de la Montagne,tertiary,False,True,53.344,yes,"LINESTRING (4.4341171 50.2538092, 4.4342751 50.2537963, 4.4345016 50.2537769, 4.434685 50.2537869, 4.434822 50.25386)",2,50,,,
96427573,,unclassified,False,False,25.607,,"LINESTRING (4.4294026 50.2535287, 4.4296655 50.2533713)",,,,,
155432344,Allée du 125e Régiment d'Infanterie,residential,False,False,216.75,,"LINESTRING (4.4294026 50.2535287, 4.4296138 50.2540578, 4.4299443 50.2546446, 4.430399 50.2552646, 4.4305326 50.2553056)",,,destination,,
270555720,Rue de Lennery,residential,False,True,22.408,,"LINESTRING (4.4294026 50.2535287, 4.4294098 50.2535203, 4.4291769 50.2533992)",,,,,
96427596,Rue de Lennery,residential,False,False,137.20000000000002,,"LINESTRING (4.4276683 50.2526298, 4.4279421 50.2527694, 4.4291769 50.2533992)",,,,,
409235593,Rue de la Tannerie,residential,False,False,23.147,,"LINESTRING (4.4310722 50.2536937, 4.4313798 50.2537619)",,,,,
"[106664136, 270555705, 106664322, 96427550]",Rue de la Tannerie,residential,False,True,87.21000000000001,yes,"LINESTRING (4.4310722 50.2536937, 4.4308691 50.2536373, 4.4305843 50.2535859, 4.4303543 50.2535564, 4.4301219 50.2535266, 4.4299021 50.2535844)",,,,,
"[270555714, 270555718]",Sous le Château,residential,False,True,88.18,,"LINESTRING (4.4310722 50.2536937, 4.4307853 50.2534827, 4.4306833 50.2532479, 4.4306147 50.2531057, 4.430597 50.2530239, 4.4305888 50.2529859)",1,50,,,
484517070,Rue Al'Vaux,residential,False,True,37.339,,"LINESTRING (4.4328618 50.253626, 4.4327036 50.2539462)",1,50,,,
484517071,Rue Al'Vaux,residential,False,False,30.722,,"LINESTRING (4.4328618 50.253626, 4.4330031 50.2533649)",1,,,,
"[239262817, 484517071]","[""Rue Al'Vaux"", 'Rue de la Tannerie']",residential,False,True,108.419,,"LINESTRING (4.4328618 50.253626, 4.4326537 50.253707, 4.4324088 50.2537424, 4.4320761 50.2537561, 4.4318362 50.253766, 4.4313798 50.2537619)","['1', '2']",50,,,
155432344,Allée du 125e Régiment d'Infanterie,residential,False,True,216.75,,"LINESTRING (4.4305326 50.2553056, 4.430399 50.2552646, 4.4299443 50.2546446, 4.4296138 50.2540578, 4.4294026 50.2535287)",,,destination,,
239262833,Rue Al'Vaux,residential,False,True,20.466,,"LINESTRING (4.4329165 50.252955, 4.432955 50.2531374)",2,50,,,
"[97293113, 128385162, 1044297531]","['Basse rue', ""Rue Al'Vaux""]",residential,False,"[False, True]",174.43,,"LINESTRING (4.4329165 50.252955, 4.4327099 50.2528573, 4.432584 50.2527978, 4.4326041 50.2525766, 4.4326711 50.2523725, 4.4326336 50.2521444, 4.4325933 50.2520055, 4.4325961 50.2517638, 4.4326203 50.2516885, 4.432696 50.2515952, 4.432715 50.2515163)","['1', '2']",50,destination,,
239262822,Rue de la Fenderie,residential,False,False,275.83799999999997,,"LINESTRING (4.4329165 50.252955, 4.4334039 50.2525349, 4.4338692 50.2522679, 4.4356855 50.2512296)",,,,,
97293017,Domaine de la Maladrerie,residential,False,False,21.611,,"LINESTRING (4.4356335 50.2485036, 4.435664 50.2485713, 4.4357248 50.248624, 4.4357642 50.2486767)",2,50,,,
"[554121616, 483954100]",Rue du Calvaire,tertiary,False,True,97.989,,"LINESTRING (4.4356335 50.2485036, 4.4355049 50.2486099, 4.4353897 50.2486681, 4.4352701 50.248722, 4.435 50.2488076, 4.434826 50.2488614, 4.4347262 50.2488956, 4.4344804 50.248962)",2,50,,,
96427573,,unclassified,False,True,25.607,,"LINESTRING (4.4296655 50.2533713, 4.4294026 50.2535287)",,,,,
270555700,Route des Lacs,secondary,False,False,29.059,,"LINESTRING (4.4296655 50.2533713, 4.4299021 50.2535844)",,70,,N978,
"[263776363, 1175971437, 1167319853]",,secondary,False,True,772.3600000000001,,"LINESTRING (4.4296655 50.2533713, 4.4292961 50.2530115, 4.428689 50.2523283, 4.4284863 50.2521002, 4.4270544 50.2504887, 4.4264778 50.249815, 4.4261937 50.2493629, 4.4259653 50.2488999, 4.4257595 50.2483753, 4.4256481 50.2478507, 4.4255555 50.2474161, 4.4255351 50.2470519)",2,"['90', '70']",,N978,
270555700,Route des Lacs,secondary,False,True,29.059,,"LINESTRING (4.4299021 50.2535844, 4.4296655 50.2533713)",,70,,N978,
"[106664136, 270555705, 106664322, 96427550]",Rue de la Tannerie,residential,False,False,87.20999999999998,yes,"LINESTRING (4.4299021 50.2535844, 4.4301219 50.2535266, 4.4303543 50.2535564, 4.4305843 50.2535859, 4.4308691 50.2536373, 4.4310722 50.2536937)",,,,,
97293066,Ruelle de Fiernet,unclassified,False,True,228.10899999999998,,"LINESTRING (4.4356855 50.2512296, 4.4355742 50.2511905, 4.4353901 50.2510834, 4.4349831 50.2507744, 4.4347666 50.2507309, 4.4345103 50.2507443, 4.4343544 50.2507771, 4.4340688 50.250858, 4.4339422 50.2509383, 4.4338156 50.2510359, 4.4336085 50.2511851, 4.4333908 50.2512748, 4.4332873 50.2512828, 4.4330998 50.251273)",1,50,destination,,
239262822,Rue de la Fenderie,residential,False,True,275.83799999999997,,"LINESTRING (4.4356855 50.2512296, 4.4338692 50.2522679, 4.4334039 50.2525349, 4.4329165 50.252955)",,,,,
453081544,Rue de Bourgogne,tertiary,False,True,109.269,,"LINESTRING (4.430883 50.2490938, 4.4295738 50.2496084)",2,50,,,
97945258,Rue du Couvent,residential,True,False,228.99800000000002,,"LINESTRING (4.430883 50.2490938, 4.430859 50.2492634, 4.4307839 50.2495241, 4.4304865 50.250458, 4.4304862 50.2506037, 4.430486 50.250683, 4.4305246 50.2511283)",,,,,
483954100,Rue du Calvaire,tertiary,False,False,40.102,,"LINESTRING (4.430883 50.2490938, 4.431141 50.2488194, 4.4311994 50.2488038)",2,50,,,
97293056,Rue Notre-Dame,tertiary,False,True,5.045,,"LINESTRING (4.4305932 50.2511399, 4.4305246 50.2511283)",,,,,
97293109,Ruelle du Coq,residential,True,False,106.361,,"LINESTRING (4.4305932 50.2511399, 4.4312763 50.2508544, 4.4315496 50.2508119, 4.4319481 50.250807)",1,50,,,
483954104,Place de l'Hôtel de Ville,tertiary,False,False,47.09499999999999,,"LINESTRING (4.4305932 50.2511399, 4.430911 50.2513206, 4.4310134 50.2513448, 4.4310315 50.2513491, 4.4311372 50.2513651)",,,,,
483941571,Rue de la Toffette,residential,False,True,21.369,,"LINESTRING (4.4329013 50.2513655, 4.432715 50.2515163)",2,50,,,
483941571,Rue de la Toffette,residential,False,False,19.113,,"LINESTRING (4.4329013 50.2513655, 4.4330205 50.2513529, 4.4330998 50.251273)",2,50,,,
483954100,Rue du Calvaire,tertiary,False,False,80.246,,"LINESTRING (4.4311994 50.2488038, 4.4312814 50.2487818, 4.4315394 50.2487769, 4.4318286 50.2488107, 4.4322908 50.2489099)",2,50,,,
483954100,Rue du Calvaire,tertiary,False,True,40.102,,"LINESTRING (4.4311994 50.2488038, 4.431141 50.2488194, 4.430883 50.2490938)",2,50,,,
483954100,Rue du Calvaire,tertiary,False,False,27.449,,"LINESTRING (4.4322908 50.2489099, 4.4326568 50.2489884)",2,50,,,
97293063,Rue de la Closière,residential,False,False,215.92200000000003,,"LINESTRING (4.4322908 50.2489099, 4.4321269 50.2494858, 4.4321141 50.2496736, 4.4322163 50.2500802, 4.4322214 50.2502599, 4.4321728 50.2504412, 4.4319481 50.250807)",2,50,,,
483954100,Rue du Calvaire,tertiary,False,True,80.24600000000001,,"LINESTRING (4.4322908 50.2489099, 4.4318286 50.2488107, 4.4315394 50.2487769, 4.4312814 50.2487818, 4.4311994 50.2488038)",2,50,,,
483941572,Rue de la Toffette,residential,False,True,5.554,,"LINESTRING (4.4331416 50.2512308, 4.4330998 50.251273)",2,50,,,
483941572,Rue de la Toffette,residential,False,False,246.448,,"LINESTRING (4.4331416 50.2512308, 4.4332558 50.2511157, 4.4339622 50.2502887, 4.4342899 50.2499198, 4.4344 50.2496605, 4.4344546 50.2492171)",2,50,,,
"[483941570, 484517066]","['Ruelle du Coq', 'Place des Marcheurs']",residential,False,True,97.646,,"LINESTRING (4.4331416 50.2512308, 4.4328139 50.2510994, 4.4325662 50.2509752, 4.4322009 50.2508772, 4.4319481 50.250807)",1,50,,,
97293051,Place de l'Hôtel de Ville,tertiary,False,False,49.983999999999995,,"LINESTRING (4.4311372 50.2513651, 4.431238 50.2513852, 4.4315011 50.2516007, 4.4316032 50.2516875)",,50,,,
263776367,Place de l'Hôtel de Ville,residential,False,False,34.233999999999995,,"LINESTRING (4.4311372 50.2513651, 4.4312758 50.2512903, 4.4315397 50.2511989)",,,,,
483954104,Place de l'Hôtel de Ville,tertiary,False,True,47.095,,"LINESTRING (4.4311372 50.2513651, 4.4310315 50.2513491, 4.4310134 50.2513448, 4.430911 50.2513206, 4.4305932 50.2511399)",,,,,
97293026,Rue du Calvaire,residential,False,False,131.571,,"LINESTRING (4.4344546 50.2492171, 4.4334729 50.2491689, 4.4328905 50.2490595, 4.4326568 50.2489884)",1,50,,,
483941572,Rue de la Toffette,residential,False,False,28.430999999999997,,"LINESTRING (4.4344546 50.2492171, 4.4344764 50.2490396, 4.4344804 50.248962)",2,50,,,
483941572,Rue de la Toffette,residential,False,True,246.448,,"LINESTRING (4.4344546 50.2492171, 4.4344 50.2496605, 4.4342899 50.2499198, 4.4339622 50.2502887, 4.4332558 50.2511157, 4.4331416 50.2512308)",2,50,,,
97293031,Place de l'Hôtel de Ville,residential,False,False,54.516999999999996,,"LINESTRING (4.4315397 50.2511989, 4.4315768 50.2514862, 4.4316032 50.2516875)",,,,,
263776367,Place de l'Hôtel de Ville,residential,False,True,34.233999999999995,,"LINESTRING (4.4315397 50.2511989, 4.4312758 50.2512903, 4.4311372 50.2513651)",,,,,
"[263776369, 484517067]","['Place des Marcheurs', 'Rue de la Basilique']",residential,True,False,101.00800000000001,,"LINESTRING (4.4315397 50.2511989, 4.4317548 50.251181, 4.4321228 50.2511886, 4.432386 50.2512193, 4.4324078 50.2512218, 4.4326215 50.2512642, 4.4327545 50.2513056, 4.4329013 50.2513655)",1,50,,,
483941572,Rue de la Toffette,residential,False,False,5.554,,"LINESTRING (4.4330998 50.251273, 4.4331416 50.2512308)",2,50,,,
97293066,Ruelle de Fiernet,unclassified,False,False,228.10899999999998,,"LINESTRING (4.4330998 50.251273, 4.4332873 50.2512828, 4.4333908 50.2512748, 4.4336085 50.2511851, 4.4338156 50.2510359, 4.4339422 50.2509383, 4.4340688 50.250858, 4.4343544 50.2507771, 4.4345103 50.2507443, 4.4347666 50.2507309, 4.4349831 50.2507744, 4.4353901 50.2510834, 4.4355742 50.2511905, 4.4356855 50.2512296)",1,50,destination,,
483941571,Rue de la Toffette,residential,False,True,19.113,,"LINESTRING (4.4330998 50.251273, 4.4330205 50.2513529, 4.4329013 50.2513655)",2,50,,,
97293031,Place de l'Hôtel de Ville,residential,False,True,54.516999999999996,,"LINESTRING (4.4316032 50.2516875, 4.4315768 50.2514862, 4.4315397 50.2511989)",,,,,
97293051,Place de l'Hôtel de Ville,tertiary,False,True,49.983999999999995,,"LINESTRING (4.4316032 50.2516875, 4.4315011 50.2516007, 4.431238 50.2513852, 4.4311372 50.2513651)",,50,,,
483954103,Grand Place,tertiary,False,False,18.18,,"LINESTRING (4.4316032 50.2516875, 4.4316435 50.2517242, 4.4317446 50.2518237)",2,50,,,
483954100,Rue du Calvaire,tertiary,False,True,27.449,,"LINESTRING (4.4326568 50.2489884, 4.4322908 50.2489099)",2,50,,,
97293026,Rue du Calvaire,residential,False,True,131.571,,"LINESTRING (4.4326568 50.2489884, 4.4328905 50.2490595, 4.4334729 50.2491689, 4.4344546 50.2492171)",1,50,,,
483954100,Rue du Calvaire,tertiary,False,False,134.681,,"LINESTRING (4.4326568 50.2489884, 4.4330916 50.24906, 4.4335104 50.2491276, 4.4339299 50.2491005, 4.4342092 50.2490313, 4.4344348 50.2489737, 4.4344804 50.248962)",2,50,,,
97293017,Domaine de la Maladrerie,residential,False,False,362.726,,"LINESTRING (4.4357642 50.2486767, 4.4359017 50.2489545, 4.4365465 50.2489663, 4.4377118 50.2489622, 4.4378149 50.2489124, 4.4378271 50.2485421, 4.4377471 50.2485092, 4.4364794 50.2485049, 4.4357642 50.2486767)",2,50,,,
97293017,Domaine de la Maladrerie,residential,False,True,362.726,,"LINESTRING (4.4357642 50.2486767, 4.4364794 50.2485049, 4.4377471 50.2485092, 4.4378271 50.2485421, 4.4378149 50.2489124, 4.4377118 50.2489622, 4.4365465 50.2489663, 4.4359017 50.2489545, 4.4357642 50.2486767)",2,50,,,
97293017,Domaine de la Maladrerie,residential,False,True,21.611,,"LINESTRING (4.4357642 50.2486767, 4.4357248 50.248624, 4.435664 50.2485713, 4.4356335 50.2485036)",2,50,,,
97293063,Rue de la Closière,residential,False,True,215.92199999999997,,"LINESTRING (4.4319481 50.250807, 4.4321728 50.2504412, 4.4322214 50.2502599, 4.4322163 50.2500802, 4.4321141 50.2496736, 4.4321269 50.2494858, 4.4322908 50.2489099)",2,50,,,
"[484517066, 483941570]","['Ruelle du Coq', 'Place des Marcheurs']",residential,False,False,97.646,,"LINESTRING (4.4319481 50.250807, 4.4322009 50.2508772, 4.4325662 50.2509752, 4.4328139 50.2510994, 4.4331416 50.2512308)",1,50,,,
97293056,Rue Notre-Dame,tertiary,False,False,124.935,,"LINESTRING (4.429462 50.2502383, 4.4296065 50.2503773, 4.430347 50.2510307, 4.4305246 50.2511283)",,,,,
97293056,Rue Notre-Dame,tertiary,False,True,206.678,,"LINESTRING (4.429462 50.2502383, 4.4293326 50.2501358, 4.4291319 50.250013, 4.427398 50.2489308)",,,,,
97945257,Rue Saint-Materne,unclassified,True,False,70.824,,"LINESTRING (4.429462 50.2502383, 4.4295789 50.2498432, 4.4295738 50.2496084)",,50,,,
96427596,Rue de Lennery,residential,False,True,137.20000000000002,,"LINESTRING (4.4291769 50.2533992, 4.4279421 50.2527694, 4.4276683 50.2526298)",,,,,
270555720,Rue de Lennery,residential,False,False,22.408,,"LINESTRING (4.4291769 50.2533992, 4.4294098 50.2535203, 4.4294026 50.2535287)",,,,,
270555721,Rue de Lennery,residential,False,True,82.044,,"LINESTRING (4.4291769 50.2533992, 4.4286674 50.2533405, 4.4284366 50.2533121, 4.4283017 50.253328, 4.4280691 50.2534079)",,,,,
106664170,Rue de Lennery,residential,False,False,118.344,,"LINESTRING (4.4280691 50.2534079, 4.4280427 50.2535355, 4.4279454 50.2536655, 4.427831 50.2537792, 4.427831 50.2538712, 4.4279327 50.2542448, 4.4279177 50.2544296)",,,,,
270555721,Rue de Lennery,residential,False,False,82.04400000000001,,"LINESTRING (4.4280691 50.2534079, 4.4283017 50.253328, 4.4284366 50.2533121, 4.4286674 50.2533405, 4.4291769 50.2533992)",,,,,
1157058287,,tertiary,True,False,3.546,,"LINESTRING (4.4266839 50.2479672, 4.4266564 50.2479938)",,,,,roundabout
263776379,,tertiary,True,False,1.659,,"LINESTRING (4.4266112 50.247885, 4.4266325 50.2478911)",,,,,roundabout
106664174,,tertiary,True,False,14.582999999999998,,"LINESTRING (4.4265697 50.2480084, 4.4265323 50.2479977, 4.4265049 50.2479782, 4.4264923 50.2479532, 4.4264967 50.2479271, 4.4265172 50.2479044)",,,,,roundabout
313204891,Rue de Gerlinpont,tertiary,True,False,20.209,,"LINESTRING (4.4266564 50.2479938, 4.4266416 50.2481753)",,,,,
313205984,,tertiary,True,False,6.554,,"LINESTRING (4.4266564 50.2479938, 4.4266158 50.2480077, 4.4265697 50.2480084)",,,,,roundabout
313204893,Rue de Gerlinpont,tertiary,True,False,43.131,,"LINESTRING (4.4265172 50.2479044, 4.4263835 50.2477088, 4.4262742 50.247549)",,,,,
313204896,,tertiary,True,False,7.268,,"LINESTRING (4.4265172 50.2479044, 4.4265601 50.2478867, 4.4266112 50.247885)",,,,,roundabout
239262833,Rue Al'Vaux,residential,False,False,20.466,,"LINESTRING (4.432955 50.2531374, 4.4329165 50.252955)",2,50,,,
239262833,Rue Al'Vaux,residential,False,True,25.527,,"LINESTRING (4.432955 50.2531374, 4.4330031 50.2533649)",2,50,,,
239262826,Rue des Baux,unclassified,False,False,150.874,,"LINESTRING (4.432955 50.2531374, 4.4332681 50.2529928, 4.4335404 50.2528671, 4.4338804 50.2529944, 4.4339611 50.2531297, 4.4340084 50.253238, 4.433946 50.2536219)",1,50,,,
239262820,Rue Saint-Pierre,tertiary,False,False,92.149,,"LINESTRING (4.4358793 50.2531745, 4.4360944 50.2532043, 4.436545 50.2533657, 4.437017 50.2535578)",2,50,,,
"[91373218, 239262818, 239262830]",Rue Saint-Pierre,tertiary,False,"[False, True]",126.118,yes,"LINESTRING (4.4358793 50.2531745, 4.43576 50.2531572, 4.4355827 50.2531156, 4.4355406 50.2531084, 4.4354934 50.2531028, 4.4353625 50.253201, 4.4350697 50.2536307, 4.4349625 50.2537202, 4.4349223 50.2537579, 4.4348831 50.2537974, 4.434822 50.25386)","['1', '2']",50,,,
239262831,,residential,False,False,34.569,,"LINESTRING (4.4327036 50.2539462, 4.4323515 50.2541606)",1,50,,,
"[239262825, 96427611]",Rue de la Tannerie,residential,False,"[False, True]",84.553,,"LINESTRING (4.4327036 50.2539462, 4.4328384 50.2540453, 4.4329703 50.2541865, 4.4329484 50.2542446, 4.4328775 50.254269, 4.4323515 50.2541606)",1,50,,,
484517070,Rue Al'Vaux,residential,False,False,37.339,,"LINESTRING (4.4327036 50.2539462, 4.4328618 50.253626)",1,50,,,
239262831,,residential,False,True,34.569,,"LINESTRING (4.4323515 50.2541606, 4.4327036 50.2539462)",1,50,,,
"[239262825, 96427611]",Rue de la Tannerie,residential,False,"[False, True]",84.553,,"LINESTRING (4.4323515 50.2541606, 4.4328775 50.254269, 4.4329484 50.2542446, 4.4329703 50.2541865, 4.4328384 50.2540453, 4.4327036 50.2539462)",1,50,,,
96427611,Rue de la Tannerie,residential,False,False,86.008,,"LINESTRING (4.4323515 50.2541606, 4.4317115 50.2540343, 4.4313798 50.2537619)",1,50,,,
270555716,,residential,False,False,40.774,,"LINESTRING (4.4304738 50.2526267, 4.4305368 50.2528104, 4.4305888 50.2529859)",,,,,
"[270555714, 270555718]",Sous le Château,residential,False,False,88.18,,"LINESTRING (4.4305888 50.2529859, 4.430597 50.2530239, 4.4306147 50.2531057, 4.4306833 50.2532479, 4.4307853 50.2534827, 4.4310722 50.2536937)",1,50,,,
270555716,,residential,False,True,40.774,,"LINESTRING (4.4305888 50.2529859, 4.4305368 50.2528104, 4.4304738 50.2526267)",,,,,
"[270555717, 483941566]",Sous le Château,"['residential', 'unclassified']",False,False,135.095,,"LINESTRING (4.4305888 50.2529859, 4.4306685 50.2529503, 4.4307724 50.2529251, 4.4309645 50.252895, 4.4308182 50.2525699, 4.4305805 50.2522869, 4.4303266 50.2520397)",1,"['50', '30']",,,
106664170,Rue de Lennery,residential,False,True,118.34400000000001,,"LINESTRING (4.4279177 50.2544296, 4.4279327 50.2542448, 4.427831 50.2538712, 4.427831 50.2537792, 4.4279454 50.2536655, 4.4280427 50.2535355, 4.4280691 50.2534079)",,,,,
313205983,Rue Sous Coury,residential,True,False,15.175,,"LINESTRING (4.4267708 50.2478433, 4.4267186 50.2479329, 4.4266839 50.2479672)",,,,,
106664275,Rue de Gerlinpont,tertiary,False,False,104.805,,"LINESTRING (4.4266416 50.2481753, 4.4266433 50.2482817, 4.426654 50.2483114, 4.4267024 50.2484454, 4.4269192 50.2486793, 4.427398 50.2489308)",,,,,
313204892,Rue de Gerlinpont,tertiary,True,False,19.253999999999998,,"LINESTRING (4.4266416 50.2481753, 4.426578 50.2480237, 4.4265697 50.2480084)",,,,,
483941571,Rue de la Toffette,residential,False,False,21.369,,"LINESTRING (4.432715 50.2515163, 4.4329013 50.2513655)",2,50,,,
"[1044297530, 263776364]",Grand Place,residential,False,True,84.726,,"LINESTRING (4.432715 50.2515163, 4.4325164 50.2517047, 4.4323983 50.2517834, 4.4323218 50.2518052, 4.43213 50.2518321, 4.431841 50.2518258, 4.4317446 50.2518237)",1,50,,,
"[97293113, 128385162, 1044297531]","['Basse rue', ""Rue Al'Vaux""]",residential,False,"[False, True]",174.43,,"LINESTRING (4.432715 50.2515163, 4.432696 50.2515952, 4.4326203 50.2516885, 4.4325961 50.2517638, 4.4325933 50.2520055, 4.4326336 50.2521444, 4.4326711 50.2523725, 4.4326041 50.2525766, 4.432584 50.2527978, 4.4327099 50.2528573, 4.4329165 50.252955)","['1', '2']",50,destination,,
320316590,Place des Combattants,residential,False,True,25.435,,"LINESTRING (4.4319298 50.2530096, 4.4315721 50.2530135)",2,30,,,
"[409235692, 263776366]","['Place des Combattants', 'Grand Place']",tertiary,False,False,132.67999999999998,,"LINESTRING (4.4319298 50.2530096, 4.4319218 50.2527289, 4.4318796 50.2524842, 4.4317797 50.2519492, 4.4317446 50.2518237)",2,50,,,
"[409235692, 320316589, 320316592, 320316593, 320316596, 263776376]","['Place des Combattants', 'Rue de la Montagne']",tertiary,False,True,230.20999999999998,yes,"LINESTRING (4.4319298 50.2530096, 4.4319306 50.2530518, 4.431933 50.2531693, 4.4319676 50.253527, 4.4320116 50.2536152, 4.4320375 50.2536672, 4.4322734 50.2538264, 4.4325759 50.2538567, 4.4329238 50.2538804, 4.433784 50.2538291, 4.4341171 50.2538092)",2,50,,,
320316590,Place des Combattants,residential,False,False,25.435,,"LINESTRING (4.4315721 50.2530135, 4.4319298 50.2530096)",2,30,,,
97293056,Rue Notre-Dame,tertiary,False,False,5.045,,"LINESTRING (4.4305246 50.2511283, 4.4305932 50.2511399)",,,,,
97293056,Rue Notre-Dame,tertiary,False,True,124.935,,"LINESTRING (4.4305246 50.2511283, 4.430347 50.2510307, 4.4296065 50.2503773, 4.429462 50.2502383)",,,,,
483941566,,unclassified,False,True,11.489,,"LINESTRING (4.4302409 50.2519521, 4.4303266 50.2520397)",1,30,,,
483941566,,unclassified,False,False,11.489,,"LINESTRING (4.4303266 50.2520397, 4.4302409 50.2519521)",1,30,,,
583257296,,unclassified,False,False,10.866,,"LINESTRING (4.4303266 50.2520397, 4.430459 50.2519909)",1,30,,,
