osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,width,junction,bridge
879061408,Rue Neuve,residential,False,True,47.833,"LINESTRING (3.0026464 50.7640749, 3.0023046 50.7644468)",,30,,,
52208526,Rue Basse Bretagne,residential,False,False,128.406,"LINESTRING (3.0026464 50.7640749, 3.0027652 50.7641177, 3.0028583 50.7641479, 3.003037 50.7642049, 3.0031196 50.7642338, 3.0032021 50.7642633, 3.003291 50.7642982, 3.0033205 50.7643104, 3.003766 50.7644943, 3.0040999 50.7646374, 3.0041996 50.7646795)",,30,,,
52208521,Rue Saint-Pierre,residential,False,True,87.798,"LINESTRING (3.0053155 50.7642544, 3.0045833 50.7648939)",,,,,
283730242,Rue de la République,tertiary,False,False,29.381,"LINESTRING (3.0053155 50.7642544, 3.0051745 50.7641805, 3.0050909 50.7641374, 3.0049955 50.7640846)",,,,,
283730242,Rue de la République,tertiary,False,True,77.346,"LINESTRING (3.0053155 50.7642544, 3.0053757 50.7642851, 3.0055163 50.7643611, 3.0055938 50.7644017, 3.0056594 50.7644356, 3.0057071 50.7644641, 3.0057614 50.764497, 3.0058805 50.764574, 3.0060223 50.7646625, 3.0061219 50.7647263)",,,,,
110344828,Rue des Arts - Kunstenstraat,residential,False,False,152.299,"LINESTRING (3.0025759 50.7669947, 3.0017727 50.7666629, 3.0014891 50.7665475, 3.0010686 50.7664417, 3.0006555 50.7664085)",,,4,,
355544458,,tertiary,True,False,11.781,"LINESTRING (3.0025759 50.7669947, 3.0025907 50.7669798, 3.0026115 50.766968, 3.0026367 50.7669603, 3.0026642 50.7669573, 3.002692 50.7669592, 3.0027178 50.7669659)",,,,roundabout,
87819105,Rue des Moulins - Molensstraat,tertiary,False,False,96.093,"LINESTRING (3.0037564 50.7658804, 3.0036999 50.7658644, 3.00357 50.7658341, 3.003115 50.7657251, 3.0029032 50.7656693, 3.0027652 50.7656302, 3.0025752 50.7655854, 3.0024878 50.7655603)",,,,,
754983150,Rue des Moulins - Molensstraat,tertiary,False,True,34.785000000000004,"LINESTRING (3.0037564 50.7658804, 3.0038001 50.7658959, 3.0038439 50.7659162, 3.0039756 50.7660026, 3.0041113 50.7660959)",,,,,
988383291,Rue des Moulins - Molensstraat,residential,False,False,29.541,"LINESTRING (3.0037564 50.7658804, 3.0037992 50.7656615, 3.0037925 50.7656166)",,,,,
87819109,Rue de la Morte-Lys - Dode Leiestraat,residential,False,False,200.178,"LINESTRING (3.0039321 50.7678095, 3.0038246 50.7678811, 3.0031337 50.768318, 3.0027155 50.7685849, 3.0020059 50.7690415, 3.0019717 50.769067, 3.0019337 50.7690913)",,,,,
87819112,Rue du Pont Neuf - Pont Neufstraat,residential,True,False,21.209999999999997,"LINESTRING (3.0039321 50.7678095, 3.0038507 50.7677276, 3.0037947 50.7676957, 3.0037368 50.7676673)",,,3,,
116994930,Rue de la Morte-Lys - Dode Leiestraat,residential,False,False,86.562,"LINESTRING (3.0039321 50.7678095, 3.0039608 50.7678104, 3.0048035 50.7672682)",,,3,,
"[365474989, 291717351]","['Rue de Warneton - Waastenstraat', 'Place Sainte-Anne - Sint-Annaplein']",secondary,False,True,81.04599999999998,"LINESTRING (2.9993083 50.768596, 2.9991126 50.7685493, 2.9990235 50.7685259, 2.9989624 50.7685096, 2.9988813 50.7684912, 2.9987955 50.7684725, 2.9985621 50.7684251, 2.9983215 50.7683788, 2.9982192 50.7683591)",N515,,,,
946051698,Place Sainte-Anne - Sint-Annaplein,secondary,True,False,30.447999999999997,"LINESTRING (2.9993083 50.768596, 2.9994178 50.7686116, 2.9994848 50.7686226, 2.9995446 50.768634, 2.9996245 50.7686476, 2.9996592 50.7686523, 2.9997288 50.7686605)",N515,,,,
946051695,,secondary,True,False,13.075999999999999,"LINESTRING (2.9996046 50.7687377, 2.9996092 50.7687255, 2.9996164 50.7687138, 2.9996259 50.7687028, 2.9996377 50.7686927, 2.9996526 50.768683, 2.9996696 50.7686748, 2.9996882 50.7686683, 2.9997081 50.7686634, 2.9997288 50.7686605)",,,,roundabout,
946051700,Place Sainte-Anne - Sint-Annaplein,secondary,True,False,26.418,"LINESTRING (2.9996046 50.7687377, 2.999568 50.76871, 2.9995358 50.7686879, 2.9994969 50.7686667, 2.9994473 50.7686438, 2.9993856 50.7686209, 2.9993083 50.768596)",N515,,,,
87819111,Rue du Pont Neuf - Pont Neufstraat,residential,True,False,14.349,"LINESTRING (3.003931 50.7676473, 3.003875 50.767665, 3.003791 50.7676756, 3.0037368 50.7676673)",,,3,,
87819123,Rue du Pont Neuf - Pont Neufstraat,residential,True,False,18.573,"LINESTRING (3.003931 50.7676473, 3.0039086 50.7677051, 3.0039011 50.7677429, 3.0039321 50.7678095)",,,3,,
87819123,Rue du Pont Neuf - Pont Neufstraat,residential,True,False,66.017,"LINESTRING (3.0033358 50.7672588, 3.0033709 50.7672575, 3.0034306 50.7672634, 3.0035016 50.7672882, 3.0038843 50.7675197, 3.0039534 50.7675695, 3.0039568 50.7675901, 3.0039516 50.7676165, 3.003931 50.7676473)",,,3,,
87819104,Rue du Faubourg - Voorstadstraat,tertiary,False,True,73.67099999999999,"LINESTRING (3.0004693 50.7684381, 3.0005008 50.7683936, 3.0005261 50.7683643, 3.0006118 50.7682954, 3.0009463 50.7680451, 3.0010255 50.7679824, 3.001116 50.7679199)",,,,,
291717326,Rue de Wervicq - Wervikstraat,secondary,False,True,85.243,"LINESTRING (3.0004693 50.7684381, 3.0005201 50.7684411, 3.0005785 50.7684593, 3.0009195 50.7686226, 3.0014568 50.7688739)",N515,,,,
946051701,Rue du Faubourg - Voorstadstraat,secondary,False,False,35.995000000000005,"LINESTRING (3.0004693 50.7684381, 3.0004315 50.7684485, 3.0003898 50.7684684, 3.0001867 50.7686106, 3.0001084 50.7686642)",N515,,,,
87819114,Rue du Pont Neuf - Pont Neufstraat,residential,True,False,17.953,"LINESTRING (3.0032487 50.7673719, 3.0031888 50.7673477, 3.0031516 50.7673374, 3.0030864 50.7673229, 3.0030192 50.7673026)",,,3,,
291717337,Rue du Pont Neuf - Pont Neufstraat,residential,True,False,14.533999999999999,"LINESTRING (3.0032487 50.7673719, 3.0032588 50.7673343, 3.0032719 50.7673036, 3.0032962 50.7672812, 3.0033358 50.7672588)",,,3,,
87819109,Rue de la Morte-Lys - Dode Leiestraat,residential,False,True,200.178,"LINESTRING (3.0019337 50.7690913, 3.0019717 50.769067, 3.0020059 50.7690415, 3.0027155 50.7685849, 3.0031337 50.768318, 3.0038246 50.7678811, 3.0039321 50.7678095)",,,,,
161453328,Rue de Wervicq - Wervikstraat,secondary,False,True,138.13,"LINESTRING (3.0019337 50.7690913, 3.0020852 50.769166, 3.0022443 50.7692538, 3.0026612 50.7694833, 3.0028721 50.7695936, 3.0031347 50.7697266, 3.0034504 50.76988)",N515,,,,
291717326,Rue de Wervicq - Wervikstraat,secondary,False,False,41.342999999999996,"LINESTRING (3.0019337 50.7690913, 3.0018296 50.7690424, 3.0014568 50.7688739)",N515,,,,
87819120,Rue du Pont Neuf - Pont Neufstraat,residential,False,False,33.269999999999996,"LINESTRING (3.0027173 50.7670758, 3.0027897 50.7671564, 3.002836 50.7671944, 3.0030192 50.7673026)",,,,,
355544461,,tertiary,True,False,11.591000000000001,"LINESTRING (3.0027173 50.7670758, 3.0026985 50.7670811, 3.0026783 50.7670838, 3.0026577 50.7670839, 3.0026375 50.7670813, 3.0026186 50.7670762, 3.0026017 50.7670687, 3.0025876 50.7670592, 3.0025769 50.7670481)",,,,roundabout,
291717336,Rue du Pont Neuf - Pont Neufstraat,residential,True,False,47.63699999999999,"LINESTRING (3.0037368 50.7676673, 3.0036939 50.7676473, 3.003285 50.7674052, 3.0032487 50.7673719)",,,3,,
87819122,Rue du Fort - Vestingstraat,tertiary,False,True,137.711,"LINESTRING (3.0027178 50.7669659, 3.0028136 50.766907, 3.003677 50.7663715, 3.0039845 50.7661782, 3.0041113 50.7660959)",,,,,
291717381,,tertiary,True,False,14.752,"LINESTRING (3.0027178 50.7669659, 3.0027348 50.7669737, 3.0027487 50.7669836, 3.0027592 50.7669951, 3.0027656 50.7670077, 3.0027677 50.7670209, 3.0027655 50.7670341, 3.0027589 50.7670467, 3.0027484 50.7670582, 3.0027343 50.767068, 3.0027173 50.7670758)",,,,roundabout,
87819104,Rue du Faubourg - Voorstadstraat,tertiary,False,False,141.256,"LINESTRING (3.0025769 50.7670481, 3.0024978 50.767095, 3.0021411 50.7673089, 3.0012618 50.7678334, 3.001116 50.7679199)",,,,,
345791200,,tertiary,True,False,6.116999999999999,"LINESTRING (3.0025769 50.7670481, 3.0025697 50.7670351, 3.0025671 50.7670215, 3.0025692 50.7670078, 3.0025759 50.7669947)",,,,roundabout,
87819105,Rue des Moulins - Molensstraat,tertiary,False,True,96.093,"LINESTRING (3.0024878 50.7655603, 3.0025752 50.7655854, 3.0027652 50.7656302, 3.0029032 50.7656693, 3.003115 50.7657251, 3.00357 50.7658341, 3.0036999 50.7658644, 3.0037564 50.7658804)",,,,,
1062912840,Rue des Moulins - Molensstraat,tertiary,True,False,28.329,"LINESTRING (3.0024878 50.7655603, 3.002382 50.7655193, 3.002169 50.7654056)",,,,,
"[162597401, 87819108, 237523759, 687867151]","['Rue du Pont', 'Rue du Fort - Vestingstraat']",tertiary,False,True,119.78,"LINESTRING (3.0041113 50.7660959, 3.0043414 50.7659445, 3.0044784 50.765858, 3.0045539 50.7658141, 3.0047932 50.7656848, 3.0050708 50.7655297, 3.005204 50.7654593, 3.0052492 50.7654343, 3.0052807 50.7654145, 3.0053536 50.7653609)",M 308,,,,yes
87819122,Rue du Fort - Vestingstraat,tertiary,False,False,137.711,"LINESTRING (3.0041113 50.7660959, 3.0039845 50.7661782, 3.003677 50.7663715, 3.0028136 50.766907, 3.0027178 50.7669659)",,,,,
754983150,Rue des Moulins - Molensstraat,tertiary,False,False,34.785,"LINESTRING (3.0041113 50.7660959, 3.0039756 50.7660026, 3.0038439 50.7659162, 3.0038001 50.7658959, 3.0037564 50.7658804)",,,,,
322946541,,secondary,True,False,13.856,"LINESTRING (2.9998256 50.7688349, 2.9998056 50.768841, 2.9997845 50.7688452, 2.9997626 50.7688473, 2.9997405 50.7688473, 2.9997186 50.7688452, 2.9996974 50.7688412, 2.9996774 50.7688351, 2.9996591 50.7688273, 2.9996443 50.7688189)",,,,roundabout,
355544448,Place Sainte-Anne - Sint-Annaplein,tertiary,True,False,28.097,"LINESTRING (2.9998256 50.7688349, 2.9997879 50.768875, 2.9997752 50.7688911, 2.9997651 50.7689085, 2.9997564 50.7689259, 2.9997443 50.7689538, 2.9997289 50.7689763, 2.9997128 50.768992, 2.999692 50.7690064, 2.9996652 50.7690221, 2.9996215 50.7690459)",,,,,
88286670,Rue des Combattants - Strijdersstraat,residential,False,True,43.332,"LINESTRING (2.9971764 50.7716128, 2.9971022 50.771602, 2.9970586 50.7715957, 2.9969929 50.771586, 2.9968975 50.7715626, 2.9966007 50.771478)",,,,,
161453326,Rue de la Gare - Stationstraat,tertiary,False,False,37.915,"LINESTRING (2.9971764 50.7716128, 2.9971934 50.7715192, 2.9972218 50.7714286, 2.9972346 50.7714036, 2.9972535 50.7713627, 2.9972734 50.7713222, 2.997298 50.771282)",,,,,
"[365471788, 291717349]","['Place Sainte-Anne - Sint-Annaplein', 'Rue de la Gare - Stationstraat']",tertiary,False,True,178.98000000000002,"LINESTRING (2.9996215 50.7690459, 2.999488 50.7691713, 2.9987314 50.7698928, 2.9983048 50.7702941, 2.9982159 50.7703876)",,,,,
946051697,Place Sainte-Anne - Sint-Annaplein,tertiary,True,False,26.273000000000003,"LINESTRING (2.9996215 50.7690459, 2.9996471 50.769017, 2.9996619 50.768995, 2.9996726 50.7689678, 2.9996769 50.7689389, 2.9996739 50.7689051, 2.9996686 50.7688813, 2.9996625 50.7688618, 2.9996505 50.7688338, 2.9996443 50.7688189)",,,,,
237457322,Rue d'Orléans - Orleansstraat,residential,False,True,59.312,"LINESTRING (3.0028591 50.7724504, 3.0028617 50.7723715, 3.0028437 50.7719966, 3.0028407 50.7719172)",,,,,
1056949459,,residential,True,False,4.665,"LINESTRING (3.0028591 50.7724504, 3.0028807 50.7724534, 3.0029007 50.7724594, 3.0029181 50.772468)",,,,roundabout,
88286612,Rue Neuve - Nieuwstraat,residential,True,False,179.06099999999998,"LINESTRING (3.0020708 50.7712334, 3.0026084 50.7706931, 3.0034504 50.76988)",,,,,
88286668,Rond-Point Albert 1er - Rondpunt Albert-1,residential,True,False,41.952,"LINESTRING (3.0020708 50.7712334, 3.0021498 50.7712681, 3.0021865 50.7713231, 3.0021732 50.7713761, 3.0021364 50.7714312, 3.0020095 50.7715499)",,,,roundabout,
87819104,Rue du Faubourg - Voorstadstraat,tertiary,False,False,73.671,"LINESTRING (3.001116 50.7679199, 3.0010255 50.7679824, 3.0009463 50.7680451, 3.0006118 50.7682954, 3.0005261 50.7683643, 3.0005008 50.7683936, 3.0004693 50.7684381)",,,,,
87819104,Rue du Faubourg - Voorstadstraat,tertiary,False,True,141.256,"LINESTRING (3.001116 50.7679199, 3.0012618 50.7678334, 3.0021411 50.7673089, 3.0024978 50.767095, 3.0025769 50.7670481)",,,,,
88286640,Rue de la Procession - Processiestraat,residential,False,True,285.504,"LINESTRING (3.001116 50.7679199, 3.0010638 50.7678952, 3.000592 50.7676537, 3.0004379 50.76758, 3.0002543 50.7675027, 2.9992245 50.7670918, 2.9981496 50.7666921, 2.9977095 50.7665301)",,,,,
88286649,Rue des Bleus Vintes - Bleus Vintestraat,residential,False,False,107.762,"LINESTRING (2.994839 50.7712509, 2.9947876 50.7716693, 2.9947552 50.7718404, 2.9947129 50.7719401, 2.9946426 50.7720614, 2.9945433 50.7721918)",,,,,
88286670,Rue des Combattants - Strijdersstraat,residential,False,False,128.096,"LINESTRING (2.994839 50.7712509, 2.9958089 50.7712901, 2.99588 50.771296, 2.9959412 50.7713035, 2.9959846 50.7713105, 2.9960477 50.7713249, 2.9961307 50.7713451, 2.9966007 50.771478)",,,,,
88286670,Rue des Combattants - Strijdersstraat,residential,False,True,115.24099999999999,"LINESTRING (2.994839 50.7712509, 2.9940528 50.7712195, 2.9939668 50.7712174, 2.9938817 50.771218, 2.9938021 50.7712203, 2.9936939 50.771229, 2.9933587 50.7712647, 2.9933183 50.7712658, 2.9932728 50.771263, 2.9932092 50.7712545)",,,,,
88286652,Rue Neuve - Nieuwstraat,residential,False,False,85.517,"LINESTRING (3.0011314 50.7721613, 3.0016859 50.7715971, 3.001733 50.7715307, 3.0017522 50.7715011)",,,,,
"[283924594, 283924595]",Rue du Chemin de Fer - Spoorwegstraat,residential,False,False,99.11700000000002,"LINESTRING (3.0011314 50.7721613, 3.0012695 50.7721974, 3.002037 50.7724102, 3.0020832 50.7724211, 3.0021264 50.7724284, 3.0021717 50.7724336, 3.0023478 50.7724433, 3.0024524 50.7724505)",,,,,
"[283924594, 88286675]",Rue du Chemin de Fer - Spoorwegstraat,residential,False,True,285.062,"LINESTRING (3.0011314 50.7721613, 3.0009817 50.7721198, 2.9996014 50.7717392, 2.9995103 50.7717133, 2.9994329 50.7716857, 2.9993534 50.771659, 2.9993092 50.7716463, 2.9991834 50.7716115, 2.9990845 50.7715837, 2.998715 50.7714793, 2.9986574 50.7714657, 2.9984911 50.7714326, 2.9984228 50.7714173, 2.9983529 50.7714004, 2.9982567 50.7713746, 2.9979369 50.7712858, 2.9975012 50.7711658, 2.9974148 50.7711411)",,,,,
88515313,Rue du Chemin de Fer - Spoorwegstraat,residential,True,False,24.936,"LINESTRING (3.0024524 50.7724505, 3.0025766 50.7724511, 3.0026689 50.7724514, 3.0028068 50.7724561)",,,,,
"[283924594, 283924595]",Rue du Chemin de Fer - Spoorwegstraat,residential,False,True,99.11699999999999,"LINESTRING (3.0024524 50.7724505, 3.0023478 50.7724433, 3.0021717 50.7724336, 3.0021264 50.7724284, 3.0020832 50.7724211, 3.002037 50.7724102, 3.0012695 50.7721974, 3.0011314 50.7721613)",,,,,
88286670,Rue des Combattants - Strijdersstraat,residential,False,False,115.241,"LINESTRING (2.9932092 50.7712545, 2.9932728 50.771263, 2.9933183 50.7712658, 2.9933587 50.7712647, 2.9936939 50.771229, 2.9938021 50.7712203, 2.9938817 50.771218, 2.9939668 50.7712174, 2.9940528 50.7712195, 2.994839 50.7712509)",,,,,
88286686,Rue d'Houthem - Houthemstraat,residential,False,True,22.332,"LINESTRING (2.9932092 50.7712545, 2.9933055 50.7711306, 2.9933478 50.7710738)",,,,,
88286644,Rue de la Paix - Vredestraat,residential,False,True,273.728,"LINESTRING (3.0016787 50.7714524, 3.0015417 50.7714461, 3.001388 50.7714333, 3.0009616 50.7713647, 3.000551 50.7712701, 3.000314 50.7712028, 2.9998845 50.7710547, 2.9994634 50.7708825, 2.9983161 50.77043, 2.9982159 50.7703876)",,,,,
88286668,Rond-Point Albert 1er - Rondpunt Albert-1,residential,True,False,31.481,"LINESTRING (3.0016787 50.7714524, 3.0016753 50.7714164, 3.001702 50.7713761, 3.0018156 50.771232, 3.0018557 50.7711981)",,,,roundabout,
161453328,Rue de Wervicq - Wervikstraat,secondary,False,False,56.94,"LINESTRING (3.0041015 50.7701844, 3.0035986 50.7699501, 3.0034504 50.76988)",N515,,,,
1056949458,Rue de Wervicq - Wervikstraat,secondary,False,True,138.913,"LINESTRING (3.0041015 50.7701844, 3.0049257 50.7705693, 3.0056915 50.7709257)",N515,,,,
88286649,Rue des Bleus Vintes - Bleus Vintestraat,residential,False,True,107.762,"LINESTRING (2.9945433 50.7721918, 2.9946426 50.7720614, 2.9947129 50.7719401, 2.9947552 50.7718404, 2.9947876 50.7716693, 2.994839 50.7712509)",,,,,
88286599,Avenue du Canal - Vaartlaan,residential,False,True,200.62099999999998,"LINESTRING (2.9954202 50.7678273, 2.9954439 50.7677845, 2.9957092 50.7673044, 2.9963315 50.7663057, 2.996377 50.7662361, 2.9964384 50.7661423)",,,,,
161462547,Rue de Warneton - Waastenstraat,secondary,False,False,81.58500000000001,"LINESTRING (2.9954202 50.7678273, 2.9954827 50.76784, 2.9958874 50.7679195, 2.9961037 50.7679601, 2.9965289 50.7680432)",N515,,,,
88515322,Rue du Commerce - Handelstraat,residential,True,False,26.336000000000002,"LINESTRING (3.0029475 50.7725158, 3.0030099 50.772564, 3.0030391 50.7725827, 3.0030736 50.7726003, 3.00313 50.7726242, 3.0032381 50.7726603)",,,,,
291726442,,residential,True,False,9.135000000000002,"LINESTRING (3.0029475 50.7725158, 3.0029453 50.772526, 3.0029404 50.7725358, 3.0029331 50.772545, 3.0029236 50.7725532, 3.002912 50.7725604, 3.0028987 50.7725663, 3.002884 50.7725707, 3.0028684 50.7725736)",,,,roundabout,
88286640,Rue de la Procession - Processiestraat,residential,False,True,56.539,"LINESTRING (2.9977095 50.7665301, 2.9970091 50.7662805)",,,,,
88286640,Rue de la Procession - Processiestraat,residential,False,False,285.50399999999996,"LINESTRING (2.9977095 50.7665301, 2.9981496 50.7666921, 2.9992245 50.7670918, 3.0002543 50.7675027, 3.0004379 50.76758, 3.000592 50.7676537, 3.0010638 50.7678952, 3.001116 50.7679199)",,,,,
88286716,Rue des Canons - Kanonnenstraat,residential,False,True,187.636,"LINESTRING (2.9977095 50.7665301, 2.9971393 50.7672853, 2.9965679 50.7679952, 2.9965289 50.7680432)",,,,,
88286670,Rue des Combattants - Strijdersstraat,residential,False,False,43.332,"LINESTRING (2.9966007 50.771478, 2.9968975 50.7715626, 2.9969929 50.771586, 2.9970586 50.7715957, 2.9971022 50.771602, 2.9971764 50.7716128)",,,,,
88286670,Rue des Combattants - Strijdersstraat,residential,False,True,128.096,"LINESTRING (2.9966007 50.771478, 2.9961307 50.7713451, 2.9960477 50.7713249, 2.9959846 50.7713105, 2.9959412 50.7713035, 2.99588 50.771296, 2.9958089 50.7712901, 2.994839 50.7712509)",,,,,
161453328,Rue de Wervicq - Wervikstraat,secondary,False,False,138.13,"LINESTRING (3.0034504 50.76988, 3.0031347 50.7697266, 3.0028721 50.7695936, 3.0026612 50.7694833, 3.0022443 50.7692538, 3.0020852 50.769166, 3.0019337 50.7690913)",N515,,,,
161453328,Rue de Wervicq - Wervikstraat,secondary,False,True,56.94,"LINESTRING (3.0034504 50.76988, 3.0035986 50.7699501, 3.0041015 50.7701844)",N515,,,,
88286644,Rue de la Paix - Vredestraat,residential,False,False,273.728,"LINESTRING (2.9982159 50.7703876, 2.9983161 50.77043, 2.9994634 50.7708825, 2.9998845 50.7710547, 3.000314 50.7712028, 3.000551 50.7712701, 3.0009616 50.7713647, 3.001388 50.7714333, 3.0015417 50.7714461, 3.0016787 50.7714524)",,,,,
"[365471788, 291717349]","['Rue de la Gare - Stationstraat', 'Place Sainte-Anne - Sint-Annaplein']",tertiary,False,False,178.98000000000002,"LINESTRING (2.9982159 50.7703876, 2.9983048 50.7702941, 2.9987314 50.7698928, 2.999488 50.7691713, 2.9996215 50.7690459)",,,,,
291717349,Rue de la Gare - Stationstraat,tertiary,False,True,100.99000000000001,"LINESTRING (2.9982159 50.7703876, 2.9981326 50.7704561, 2.997899 50.7706758, 2.9974853 50.7710696, 2.9974148 50.7711411)",,,,,
88286654,Rue des Champs - Veldenstraat,residential,False,True,71.92099999999999,"LINESTRING (3.0020095 50.7715499, 3.0020311 50.7715779, 3.0020712 50.7716067, 3.0023011 50.7717, 3.0026753 50.7718525, 3.0028407 50.7719172)",,,,,
88286668,Rond-Point Albert 1er - Rondpunt Albert-1,residential,True,False,19.656,"LINESTRING (3.0020095 50.7715499, 3.0019727 50.7715583, 3.0019025 50.7715499, 3.0017522 50.7715011)",,,,roundabout,
88286674,Rue de la Victoire - Overwinningstraat,residential,True,False,276.522,"LINESTRING (3.0056915 50.7709257, 3.0055044 50.7711295, 3.005048 50.7716041, 3.0047234 50.7719396, 3.0046528 50.7720077, 3.0045902 50.7720627, 3.004528 50.7721109, 3.0044547 50.772151, 3.0043891 50.7721792, 3.004325 50.7722044, 3.0042384 50.772233, 3.0041322 50.772266, 3.0040345 50.7722905, 3.003916 50.7723161, 3.0037193 50.7723533, 3.0035322 50.7723834, 3.0031489 50.7724356, 3.003002 50.7724536, 3.0029181 50.772468)",,,,,
1056949458,Rue de Wervicq - Wervikstraat,secondary,False,False,138.913,"LINESTRING (3.0056915 50.7709257, 3.0049257 50.7705693, 3.0041015 50.7701844)",N515,,,,
88286640,Rue de la Procession - Processiestraat,residential,False,False,56.539,"LINESTRING (2.9970091 50.7662805, 2.9977095 50.7665301)",,,,,
88286643,Rue du Sentier - Wegelstraat,residential,True,False,260.762,"LINESTRING (3.0014568 50.7688739, 3.0014456 50.7690065, 3.0014222 50.769306, 3.0014472 50.7694066, 3.0015098 50.7696422, 3.0015904 50.7700652, 3.0016232 50.7702832, 3.0018557 50.7711981)",,,,,
291717326,Rue de Wervicq - Wervikstraat,secondary,False,False,85.24299999999998,"LINESTRING (3.0014568 50.7688739, 3.0009195 50.7686226, 3.0005785 50.7684593, 3.0005201 50.7684411, 3.0004693 50.7684381)",N515,,,,
291717326,Rue de Wervicq - Wervikstraat,secondary,False,True,41.342999999999996,"LINESTRING (3.0014568 50.7688739, 3.0018296 50.7690424, 3.0019337 50.7690913)",N515,,,,
291717379,,residential,True,False,5.869999999999999,"LINESTRING (3.0029181 50.772468, 3.0029276 50.7724748, 3.0029355 50.7724825, 3.0029415 50.7724908, 3.0029455 50.7724995, 3.0029475 50.7725158)",,,,roundabout,
88286668,Rond-Point Albert 1er - Rondpunt Albert-1,residential,True,False,16.471,"LINESTRING (3.0018557 50.7711981, 3.0019426 50.7711897, 3.0020195 50.7712109, 3.0020708 50.7712334)",,,,roundabout,
