osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction
1079764724,Kortenbergsesteenweg,tertiary,50,False,False,23.822000000000003,"LINESTRING (4.5178165 50.9048995, 4.5177254 50.9050052, 4.5176463 50.9050848)",,
27229115,Hamdreef,residential,,False,False,149.04899999999998,"LINESTRING (4.5121287 50.9112044, 4.5121905 50.9112243, 4.5123961 50.9112904, 4.5124206 50.9112982, 4.5135216 50.9121947)",5,
39322072,Van Frachenlaan,residential,,False,False,114.086,"LINESTRING (4.5121287 50.9112044, 4.5124724 50.9107546, 4.5126762 50.9103311, 4.5127025 50.9102486)",,
351315524,Van Frachenlaan,residential,30,False,True,64.577,"LINESTRING (4.5121287 50.9112044, 4.5120563 50.9112803, 4.5119487 50.9113931, 4.5117699 50.9115379, 4.5117093 50.911587, 4.5115929 50.9116753)",,
27229115,Hamdreef,residential,,False,False,118.166,"LINESTRING (4.5135216 50.9121947, 4.5135929 50.9122487, 4.5145745 50.9130245)",5,
27229115,Hamdreef,residential,,False,True,149.049,"LINESTRING (4.5135216 50.9121947, 4.5124206 50.9112982, 4.5123961 50.9112904, 4.5121905 50.9112243, 4.5121287 50.9112044)",5,
"[31466763, 553046301]",Keizerinlaan,residential,30,False,False,164.539,"LINESTRING (4.5135216 50.9121947, 4.5134212 50.9122463, 4.5129837 50.9124603, 4.5129143 50.9125005, 4.5126364 50.9126613, 4.5119855 50.9130381, 4.5117582 50.9131697)",,
31466763,Keizerinlaan,residential,,False,True,72.244,"LINESTRING (4.5135216 50.9121947, 4.5136043 50.9121456, 4.5143007 50.9117696)",,
31665989,De Prooststraat,residential,,True,False,10.699,"LINESTRING (4.5116946 50.9132421, 4.5116683 50.91324, 4.5116489 50.9132343, 4.5116364 50.9132279, 4.511621 50.913214, 4.5116141 50.9131977, 4.5116191 50.9131759)",,roundabout
351315507,Kortenbergsesteenweg,tertiary,50,False,True,133.927,"LINESTRING (4.5154942 50.9049672, 4.5170904 50.905211, 4.5171648 50.9052157, 4.5172366 50.9052153, 4.517307 50.9052108, 4.5173551 50.9052016)",,
29067304,Bruyneelstraat,residential,,False,True,20.765,"LINESTRING (4.5147742 50.9110442, 4.5149502 50.9111944)",5,
29067304,Bruyneelstraat,residential,,False,False,56.885999999999996,"LINESTRING (4.5147742 50.9110442, 4.5145784 50.9109314, 4.51408 50.9107906)",5,
29067396,Dijkveldweg,residential,,True,False,21.537,"LINESTRING (4.5147742 50.9110442, 4.514909 50.9110098, 4.5150683 50.9109921)",,
31466763,Keizerinlaan,residential,,False,False,109.954,"LINESTRING (4.51408 50.9107906, 4.5143007 50.9117696)",,
"[29067304, 31666496]","['Bruyneelstraat', 'Fuerisonplaats']",residential,,False,False,115.759,"LINESTRING (4.51408 50.9107906, 4.5136972 50.9106332, 4.5135696 50.9105796, 4.5134431 50.9104766, 4.513191 50.9103732, 4.5128515 50.9102647, 4.5127522 50.9102474, 4.5127025 50.9102486)",5,
29067304,Bruyneelstraat,residential,,False,True,56.885999999999996,"LINESTRING (4.51408 50.9107906, 4.5145784 50.9109314, 4.5147742 50.9110442)",5,
31466761,de Groesbeecklaan,residential,,False,False,132.77,"LINESTRING (4.5143007 50.9117696, 4.515307 50.9127811)",3,
31466763,Keizerinlaan,residential,,False,True,109.954,"LINESTRING (4.5143007 50.9117696, 4.51408 50.9107906)",,
31466763,Keizerinlaan,residential,,False,False,72.244,"LINESTRING (4.5143007 50.9117696, 4.5136043 50.9121456, 4.5135216 50.9121947)",,
31466761,de Groesbeecklaan,residential,,False,True,132.77,"LINESTRING (4.515307 50.9127811, 4.5143007 50.9117696)",3,
31666783,De Maille De La Tour Landrylaan,residential,,False,False,58.05,"LINESTRING (4.515307 50.9127811, 4.5145745 50.9130245)",3,
31666783,De Maille De La Tour Landrylaan,residential,,False,True,87.293,"LINESTRING (4.515307 50.9127811, 4.5156077 50.912663, 4.5158309 50.9125386, 4.5162534 50.9122763)",3,
31665989,De Prooststraat,residential,,True,False,4.266,"LINESTRING (4.5117485 50.913226, 4.5117187 50.9132389, 4.5117033 50.9132415, 4.5116946 50.9132421)",,roundabout
31666783,De Maille De La Tour Landrylaan,residential,,False,True,58.05,"LINESTRING (4.5145745 50.9130245, 4.515307 50.9127811)",3,
27229115,Hamdreef,residential,,False,True,118.166,"LINESTRING (4.5145745 50.9130245, 4.5135929 50.9122487, 4.5135216 50.9121947)",5,
390590165,De Maille De La Tour Landrylaan,residential,,False,False,66.301,"LINESTRING (4.5145745 50.9130245, 4.5144055 50.9131293, 4.5139531 50.9134732)",6,
29067388,Veldkantweg,residential,,False,False,109.49199999999999,"LINESTRING (4.5169288 50.9114302, 4.5168949 50.9117048, 4.5167094 50.911944, 4.5163904 50.9122131, 4.5162534 50.9122763)",,
29067409,Mutsaardweg,residential,,False,True,105.982,"LINESTRING (4.5169288 50.9114302, 4.5163184 50.9113451, 4.5154721 50.9111787)",,
29067304,Bruyneelstraat,residential,,False,False,151.065,"LINESTRING (4.5162534 50.9122763, 4.5149502 50.9111944)",5,
29067304,Bruyneelstraat,residential,,False,True,93.066,"LINESTRING (4.5162534 50.9122763, 4.5167129 50.9126666, 4.5170447 50.9129483)",5,
29067388,Veldkantweg,residential,,False,True,109.49199999999999,"LINESTRING (4.5162534 50.9122763, 4.5163904 50.9122131, 4.5167094 50.911944, 4.5168949 50.9117048, 4.5169288 50.9114302)",,
31666783,De Maille De La Tour Landrylaan,residential,,False,False,87.293,"LINESTRING (4.5162534 50.9122763, 4.5158309 50.9125386, 4.5156077 50.912663, 4.515307 50.9127811)",3,
29067656,Dijkveldweg,residential,,False,True,12.945,"LINESTRING (4.5154664 50.9104244, 4.5156249 50.9104841)",,
"[96569360, 31666498, 31466757, 1009734182]","['Ontvangersweg', 'Dreefweg']",residential,,False,"[False, True]",206.96300000000002,"LINESTRING (4.5154664 50.9104244, 4.5146795 50.9101069, 4.5146213 50.9100276, 4.5146055 50.9099662, 4.5146226 50.9098947, 4.5148013 50.9093775, 4.5148547 50.9093128, 4.5149008 50.9093004, 4.5149897 50.909284, 4.5155354 50.909383)",,
189191748,Dijkveldweg,residential,,False,True,54.616,"LINESTRING (4.5150683 50.9109921, 4.5154261 50.9105558)",,
29067396,Dijkveldweg,residential,,True,False,24.058,"LINESTRING (4.5150683 50.9109921, 4.515053 50.9110407, 4.5149502 50.9111944)",,
29067304,Bruyneelstraat,residential,,False,False,20.765,"LINESTRING (4.5149502 50.9111944, 4.5147742 50.9110442)",5,
29067304,Bruyneelstraat,residential,,False,True,151.065,"LINESTRING (4.5149502 50.9111944, 4.5162534 50.9122763)",5,
29067409,Mutsaardweg,residential,,False,False,105.982,"LINESTRING (4.5154721 50.9111787, 4.5163184 50.9113451, 4.5169288 50.9114302)",,
29067622,Coenenstraat,residential,,False,False,68.84,"LINESTRING (4.5115929 50.9116753, 4.511507 50.9116314, 4.5109966 50.9113704, 4.5108327 50.9112835)",,
351315524,Van Frachenlaan,residential,30,False,False,64.577,"LINESTRING (4.5115929 50.9116753, 4.5117093 50.911587, 4.5117699 50.9115379, 4.5119487 50.9113931, 4.5120563 50.9112803, 4.5121287 50.9112044)",,
31466775,Lo-Molen,residential,,False,False,61.90500000000001,"LINESTRING (4.510165 50.90868, 4.50994 50.9085982, 4.5098503 50.9085806, 4.5097957 50.9086089, 4.5098104 50.9086514, 4.5098604 50.9086764, 4.5100334 50.9087145, 4.510165 50.90868)",,
31466775,Lo-Molen,residential,,False,True,61.90500000000001,"LINESTRING (4.510165 50.90868, 4.5100334 50.9087145, 4.5098604 50.9086764, 4.5098104 50.9086514, 4.5097957 50.9086089, 4.5098503 50.9085806, 4.50994 50.9085982, 4.510165 50.90868)",,
31466775,Lo-Molen,residential,,False,False,130.776,"LINESTRING (4.510165 50.90868, 4.5106145 50.9087969, 4.5114231 50.909012, 4.511885 50.9091349)",,
31466775,Lo-Molen,residential,,False,True,130.776,"LINESTRING (4.511885 50.9091349, 4.5114231 50.909012, 4.5106145 50.9087969, 4.510165 50.90868)",,
31745134,Behetsstraat,residential,,True,False,81.55900000000001,"LINESTRING (4.511885 50.9091349, 4.5121257 50.9092014, 4.5121923 50.9092198, 4.5128956 50.9093279, 4.5129965 50.9093434)",,
"[652933846, 31666719]",Mulslaan,residential,"['30', '50']",False,False,437.051,"LINESTRING (4.5129965 50.9093434, 4.5130887 50.909142, 4.5131716 50.9088459, 4.5132323 50.9086071, 4.5133299 50.9082501, 4.5133786 50.9080949, 4.5134103 50.907994, 4.5134644 50.9078057, 4.5134928 50.9077067, 4.5135546 50.9075183, 4.5136702 50.9071662, 4.514164 50.9054837)",,
96568332,Fuerisonplaats,residential,,False,True,92.889,"LINESTRING (4.5129965 50.9093434, 4.5129705 50.9093999, 4.5128087 50.9097319, 4.5127524 50.9098617, 4.5127175 50.9099968, 4.5127056 50.9101544)",5,
29067656,Dijkveldweg,residential,,False,False,68.164,"LINESTRING (4.5179039 50.9108826, 4.5173364 50.9107836, 4.5169669 50.9107191)",,
29067671,Dijkveldweg,residential,,False,False,45.613,"LINESTRING (4.5179039 50.9108826, 4.5180297 50.9105278, 4.5180165 50.9104819)",,
29067656,Dijkveldweg,residential,,False,False,13.23,"LINESTRING (4.5169669 50.9107191, 4.5167841 50.9106896)",,
29067656,Dijkveldweg,residential,,False,True,68.164,"LINESTRING (4.5169669 50.9107191, 4.5173364 50.9107836, 4.5179039 50.9108826)",,
29067682,Kasteelweg,residential,,False,False,9.065,"LINESTRING (4.5173195 50.9096339, 4.5172876 50.9097129)",,
29067682,Kasteelweg,residential,,False,True,41.151,"LINESTRING (4.5173195 50.9096339, 4.5173501 50.9095767, 4.5173988 50.9095248, 4.5174735 50.9094934, 4.5176099 50.9094614, 4.5177639 50.9094335)",,
29067682,Kasteelweg,residential,,False,True,38.031,"LINESTRING (4.5177639 50.9094335, 4.5178404 50.9090949)",,
29067682,Kasteelweg,residential,,False,False,41.15100000000001,"LINESTRING (4.5177639 50.9094335, 4.5176099 50.9094614, 4.5174735 50.9094934, 4.5173988 50.9095248, 4.5173501 50.9095767, 4.5173195 50.9096339)",,
29067672,Dijkveldweg,residential,,False,False,38.09,"LINESTRING (4.5180165 50.9104819, 4.5174924 50.9103917)",,
29067671,Dijkveldweg,residential,,False,False,103.32600000000001,"LINESTRING (4.5180165 50.9104819, 4.5181191 50.9103044, 4.5182316 50.9101938, 4.5183839 50.9100957, 4.5180959 50.9099913, 4.5177386 50.909911, 4.5177074 50.9098991)",,
29067671,Dijkveldweg,residential,,False,True,45.613,"LINESTRING (4.5180165 50.9104819, 4.5180297 50.9105278, 4.5179039 50.9108826)",,
29067671,Dijkveldweg,residential,,False,True,103.32600000000001,"LINESTRING (4.5177074 50.9098991, 4.5177386 50.909911, 4.5180959 50.9099913, 4.5183839 50.9100957, 4.5182316 50.9101938, 4.5181191 50.9103044, 4.5180165 50.9104819)",,
29067672,Dijkveldweg,residential,,False,True,38.09,"LINESTRING (4.5174924 50.9103917, 4.5180165 50.9104819)",,
31666498,Ontvangersweg,residential,,False,False,10.66,"LINESTRING (4.5155354 50.909383, 4.5156828 50.9094065)",,
"[96569360, 31666498, 31466757, 1009734182]","['Ontvangersweg', 'Dreefweg']",residential,,False,"[False, True]",206.96300000000002,"LINESTRING (4.5155354 50.909383, 4.5149897 50.909284, 4.5149008 50.9093004, 4.5148547 50.9093128, 4.5148013 50.9093775, 4.5146226 50.9098947, 4.5146055 50.9099662, 4.5146213 50.9100276, 4.5146795 50.9101069, 4.5154664 50.9104244)",,
29067682,Kasteelweg,residential,,False,False,41.93,"LINESTRING (4.5170714 50.910248, 4.5169206 50.9106129)",,
29067682,Kasteelweg,residential,,False,True,14.436,"LINESTRING (4.5170714 50.910248, 4.5171223 50.9101222)",,
189192251,Sint Romboutsweg,residential,,True,False,14.986,"LINESTRING (4.5170714 50.910248, 4.5169054 50.9101631)",,
29067703,Dijkstraat,residential,,False,True,153.87099999999998,"LINESTRING (4.514164 50.9054837, 4.5142505 50.9055141, 4.5160799 50.9061584)",,
31666720,Leuvenbaan,residential,,False,False,60.044000000000004,"LINESTRING (4.514164 50.9054837, 4.5140424 50.9054371, 4.5134323 50.9052032)",,
"[652933846, 31666719]",Mulslaan,residential,"['50', '30']",False,True,437.051,"LINESTRING (4.514164 50.9054837, 4.5136702 50.9071662, 4.5135546 50.9075183, 4.5134928 50.9077067, 4.5134644 50.9078057, 4.5134103 50.907994, 4.5133786 50.9080949, 4.5133299 50.9082501, 4.5132323 50.9086071, 4.5131716 50.9088459, 4.5130887 50.909142, 4.5129965 50.9093434)",,
31666720,Leuvenbaan,residential,,False,True,60.044000000000004,"LINESTRING (4.5134323 50.9052032, 4.5140424 50.9054371, 4.514164 50.9054837)",,
29067703,Dijkstraat,residential,,False,True,13.642,"LINESTRING (4.5160799 50.9061584, 4.516262 50.9062016)",,
29067712,'T Velleken,residential,,False,False,61.23,"LINESTRING (4.5160799 50.9061584, 4.5157182 50.9066596)",,
29067703,Dijkstraat,residential,,False,False,153.87099999999998,"LINESTRING (4.5160799 50.9061584, 4.5142505 50.9055141, 4.514164 50.9054837)",,
29067712,'T Velleken,residential,,False,True,61.23,"LINESTRING (4.5157182 50.9066596, 4.5160799 50.9061584)",,
29067712,'T Velleken,residential,,False,False,99.628,"LINESTRING (4.5157182 50.9066596, 4.5151254 50.9066738, 4.5149911 50.9071045, 4.5150062 50.9071869)",,
31666718,Hazenweg,residential,,False,True,210.375,"LINESTRING (4.5157182 50.9066596, 4.5169171 50.9077328, 4.5167594 50.9083034)",,
29067703,Dijkstraat,residential,,False,False,13.642,"LINESTRING (4.516262 50.9062016, 4.5160799 50.9061584)",,
128893451,Blockmansstraat,residential,,False,True,122.96000000000001,"LINESTRING (4.516262 50.9062016, 4.5163071 50.9061123, 4.5167463 50.9058246, 4.5173673 50.9054163, 4.5174082 50.905377)",,
31466771,Torrekensstraat,residential,,True,False,80.705,"LINESTRING (4.5112682 50.9097477, 4.511885 50.9091349)",,
"[559215672, 31466770]",Boekweykoekstraat,residential,,False,False,143.149,"LINESTRING (4.5112682 50.9097477, 4.5111673 50.9098114, 4.5110312 50.9098397, 4.510887 50.9098529, 4.5107327 50.9098544, 4.5094732 50.909764, 4.5092887 50.9097415)",,
29067460,De Prooststraat,residential,,False,False,59.282,"LINESTRING (4.5116191 50.9131759, 4.5116066 50.913166, 4.5110767 50.9127669)",,
31665989,De Prooststraat,residential,,True,False,12.155999999999999,"LINESTRING (4.5116191 50.9131759, 4.511633 50.9131615, 4.5116539 50.9131509, 4.5116792 50.9131455, 4.5117001 50.9131452, 4.5117257 50.9131501, 4.5117412 50.9131566, 4.5117582 50.9131697)",,roundabout
29067460,De Prooststraat,residential,,False,True,59.282,"LINESTRING (4.5110767 50.9127669, 4.5116066 50.913166, 4.5116191 50.9131759)",,
29067304,Bruyneelstraat,residential,,False,False,93.066,"LINESTRING (4.5170447 50.9129483, 4.5167129 50.9126666, 4.5162534 50.9122763)",5,
31666494,Boskantweg,residential,,False,False,84.895,"LINESTRING (4.5170447 50.9129483, 4.5171672 50.9128805, 4.5173725 50.9127216, 4.5175186 50.9125743, 4.5175673 50.9125041, 4.5176429 50.9123043)",,
31666494,Boskantweg,residential,,False,True,84.895,"LINESTRING (4.5176429 50.9123043, 4.5175673 50.9125041, 4.5175186 50.9125743, 4.5173725 50.9127216, 4.5171672 50.9128805, 4.5170447 50.9129483)",,
29067682,Kasteelweg,residential,,False,False,38.031,"LINESTRING (4.5178404 50.9090949, 4.5177639 50.9094335)",,
29067682,Kasteelweg,residential,,False,True,151.574,"LINESTRING (4.5178404 50.9090949, 4.5179602 50.9085928, 4.5179321 50.9085908, 4.5176778 50.9085725, 4.51757 50.9085275, 4.5174764 50.9084179, 4.5173935 50.9083841, 4.5167594 50.9083034)",,
31666715,Vossenweg,residential,,False,False,214.66500000000002,"LINESTRING (4.5178404 50.9090949, 4.5165363 50.9089248, 4.5163533 50.90886, 4.5160049 50.9088182, 4.5159243 50.9088045, 4.5158661 50.9087763, 4.5158349 50.9087225, 4.5159817 50.9083047, 4.5160245 50.9082354, 4.5161262 50.908194)",,
29067712,'T Velleken,residential,,False,True,99.62799999999999,"LINESTRING (4.5150062 50.9071869, 4.5149911 50.9071045, 4.5151254 50.9066738, 4.5157182 50.9066596)",,
31666715,Vossenweg,residential,,False,True,137.638,"LINESTRING (4.5150062 50.9071869, 4.5150838 50.9072179, 4.5160376 50.9080611, 4.5161262 50.908194)",,
649991502,'T Velleken,residential,,False,False,179.82799999999997,"LINESTRING (4.5150062 50.9071869, 4.5148908 50.9072191, 4.5148453 50.9072752, 4.5146391 50.9078765, 4.5148548 50.9080937, 4.5147129 50.9086902)",,
649991502,'T Velleken,residential,,False,True,179.828,"LINESTRING (4.5147129 50.9086902, 4.5148548 50.9080937, 4.5146391 50.9078765, 4.5148453 50.9072752, 4.5148908 50.9072191, 4.5150062 50.9071869)",,
29067682,Kasteelweg,residential,,False,False,151.574,"LINESTRING (4.5167594 50.9083034, 4.5173935 50.9083841, 4.5174764 50.9084179, 4.51757 50.9085275, 4.5176778 50.9085725, 4.5179321 50.9085908, 4.5179602 50.9085928, 4.5178404 50.9090949)",,
29067682,Kasteelweg,residential,,False,True,46.358999999999995,"LINESTRING (4.5167594 50.9083034, 4.5162829 50.9082436, 4.5161262 50.908194)",,
31666718,Hazenweg,residential,,False,False,210.375,"LINESTRING (4.5167594 50.9083034, 4.5169171 50.9077328, 4.5157182 50.9066596)",,
29067682,Kasteelweg,residential,,False,False,46.358999999999995,"LINESTRING (4.5161262 50.908194, 4.5162829 50.9082436, 4.5167594 50.9083034)",,
31666715,Vossenweg,residential,,False,False,137.638,"LINESTRING (4.5161262 50.908194, 4.5160376 50.9080611, 4.5150838 50.9072179, 4.5150062 50.9071869)",,
31666715,Vossenweg,residential,,False,True,214.665,"LINESTRING (4.5161262 50.908194, 4.5160245 50.9082354, 4.5159817 50.9083047, 4.5158349 50.9087225, 4.5158661 50.9087763, 4.5159243 50.9088045, 4.5160049 50.9088182, 4.5163533 50.90886, 4.5165363 50.9089248, 4.5178404 50.9090949)",,
29067622,Coenenstraat,residential,,False,True,235.099,"LINESTRING (4.5091207 50.9096929, 4.5090152 50.9097303, 4.5089813 50.9097666, 4.5089789 50.9098094, 4.5091796 50.9103312, 4.5092868 50.9104319, 4.5097843 50.9107279, 4.5108327 50.9112835)",,
96568316,Boekweykoekstraat,residential,,True,False,25.970000000000002,"LINESTRING (4.5091207 50.9096929, 4.5091343 50.909667, 4.5091495 50.9096548, 4.5091776 50.9096427, 4.5092244 50.9096373, 4.509248 50.9096401, 4.5092781 50.9096501, 4.5093076 50.909674, 4.5093139 50.9096862, 4.5093149 50.9097076, 4.5093076 50.9097237, 4.5092887 50.9097415)",,roundabout
