osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,lanes,junction,bridge,width,access
29001358,Zennelaan,residential,30,True,False,190.643,,"LINESTRING (4.4201255 50.9281587, 4.4195388 50.9285381, 4.4190246 50.9288245, 4.4189458 50.9288456, 4.4179262 50.9291186)",,,,,
136604765,Vlaanderenstraat,residential,30,False,True,27.883,,"LINESTRING (4.4218558 50.929321, 4.4215675 50.9291482)",,,,,
792593083,Marktstraat,residential,30,True,False,6.36,,"LINESTRING (4.4218558 50.929321, 4.4219174 50.929279)",,,,,
136604765,Vlaanderenstraat,residential,30,False,False,31.752,,"LINESTRING (4.4218558 50.929321, 4.4220544 50.9294394, 4.4220942 50.9294709, 4.4221153 50.9295058, 4.4221341 50.9295394)",,,,,
189302416,Hendrik I-lei,primary,50,True,False,108.95400000000001,N1,"LINESTRING (4.4290441 50.9316267, 4.4290665 50.9316567, 4.4290882 50.9316857, 4.4294281 50.9321345, 4.4294394 50.9321494, 4.4296469 50.9324148, 4.4297183 50.9325096)",1,,,,
314335682,Mechelsesteenweg,residential,30,False,True,154.36499999999998,,"LINESTRING (4.4249614 50.9328904, 4.4249005 50.9328328, 4.4242589 50.9322261, 4.4238288 50.931841, 4.4237849 50.9318008, 4.423729 50.9317401)",,,,,
73153235,Marius Duchéstraat,residential,30,True,False,139.747,,"LINESTRING (4.423729 50.9317401, 4.4235675 50.9318131, 4.4235401 50.9318247, 4.4222764 50.9324215, 4.4221325 50.932493)",,,,,
314335682,Mechelsesteenweg,residential,30,False,False,154.36499999999998,,"LINESTRING (4.423729 50.9317401, 4.4237849 50.9318008, 4.4238288 50.931841, 4.4242589 50.9322261, 4.4249005 50.9328328, 4.4249614 50.9328904)",,,,,
"[314335682, 24666078]",Mechelsesteenweg,residential,30,False,True,53.763,,"LINESTRING (4.423729 50.9317401, 4.4236905 50.9316962, 4.4236511 50.931643, 4.4234778 50.9313882, 4.4234115 50.9313002)",,,,,
73153235,Marius Duchéstraat,residential,30,True,False,28.99,,"LINESTRING (4.4221325 50.932493, 4.4218001 50.9326482)",,,,,
24704531,Hellestraat,residential,,True,False,87.34700000000001,,"LINESTRING (4.4221325 50.932493, 4.4222278 50.9325605, 4.4225736 50.9328225, 4.422835 50.9330189, 4.4229311 50.933096)",,,,,
24704728,Witherenstraat,residential,30,False,False,71.837,,"LINESTRING (4.4285391 50.9271438, 4.4286369 50.9272087, 4.4288344 50.9273753, 4.4290048 50.9275229, 4.4290786 50.9275867, 4.4291373 50.9276315, 4.4291782 50.9276447)",1,,,,
24704728,Witherenstraat,residential,30,False,True,94.257,,"LINESTRING (4.4285391 50.9271438, 4.4284744 50.9270949, 4.4278751 50.9265846, 4.4278183 50.9265287, 4.4277794 50.9264497)",1,,,,
24704745,Schapulierstraat,residential,30,True,False,115.923,,"LINESTRING (4.4285391 50.9271438, 4.4286308 50.927107, 4.4290098 50.9270057, 4.4290645 50.9269887, 4.4291324 50.9269592, 4.4291931 50.9269182, 4.4293473 50.9268163, 4.4296299 50.9266334, 4.4297377 50.9265898, 4.4298282 50.9265187)",,,,,
24703681,Leopoldstraat,residential,30,True,False,132.42000000000002,,"LINESTRING (4.4298282 50.9265187, 4.429509 50.9263016, 4.4293682 50.9262074, 4.4293305 50.9261685, 4.4292991 50.9261425, 4.4292546 50.9261057, 4.4290715 50.925979, 4.4289368 50.9259151, 4.428705 50.9257568, 4.4286416 50.9256974, 4.4286349 50.9256912, 4.4285734 50.9256344)",,,,,
"[255730180, 26244263]","['Vuurkruisenlaan', 'Heldenplein']",secondary,50,True,False,117.08999999999999,N211,"LINESTRING (4.4228051 50.9262816, 4.4233029 50.9264003, 4.4235665 50.9264589, 4.423774 50.9265005, 4.424115 50.9265469, 4.4241767 50.9265554, 4.4242411 50.9265651, 4.4243978 50.9265931)",1,roundabout,,,
"[147943977, 147943979, 29020598]",Rondeweg,unclassified,30,False,False,45.251,,"LINESTRING (4.4239869 50.9255029, 4.4238961 50.9254894, 4.4238774 50.9254866, 4.4237499 50.9254676, 4.4234768 50.9254159, 4.4233628 50.9253995)",2,,yes,,
"[1051017258, 147952429, 28657486]",Tuchthuisstraat,residential,30,False,True,128.532,,"LINESTRING (4.4239869 50.9255029, 4.423998 50.9255345, 4.4240095 50.9255675, 4.4240335 50.9256093, 4.4240985 50.9257225, 4.4242925 50.9260301, 4.4244898 50.9263465, 4.4244833 50.926393, 4.4244548 50.9264535, 4.4243978 50.9265931)",,,,,
"[147952430, 465927439]",Tuchthuisstraat,residential,30,False,False,37.529,,"LINESTRING (4.4239869 50.9255029, 4.4240281 50.9254609, 4.4241203 50.925327, 4.4242016 50.9251944)",,,,,
29001311,Houtkaai,unclassified,30,False,True,13.507000000000001,,"LINESTRING (4.4169231 50.926434, 4.4169776 50.9264118, 4.417026 50.9263973, 4.4170961 50.9263819)",,,,,
29001311,Houtkaai,unclassified,30,False,False,13.507,,"LINESTRING (4.4170961 50.9263819, 4.417026 50.9263973, 4.4169776 50.9264118, 4.4169231 50.926434)",,,,,
144109763,Maria-Theresialaan,unclassified,30,False,True,195.16099999999997,,"LINESTRING (4.4170961 50.9263819, 4.417259 50.9263186, 4.4174265 50.9262335, 4.4175605 50.9261978, 4.417757 50.9261622, 4.4180835 50.9261031, 4.4187434 50.9259848, 4.4190292 50.9258839, 4.4190813 50.9258529, 4.4194298 50.9256807, 4.4195613 50.925623)",2,,,,
"[189208866, 1196162901, 113454871]",Vlaanderenstraat,residential,30,False,False,238.909,,"LINESTRING (4.4170961 50.9263819, 4.4174006 50.926559, 4.4177652 50.9267852, 4.4178694 50.9268403, 4.4179389 50.926877, 4.418189 50.9270092, 4.418389 50.9271149, 4.4185397 50.9271946, 4.4188972 50.9273835, 4.4190076 50.9274405, 4.4192979 50.9276009, 4.4196316 50.9278155)",2,,,,
73153237,Vlaanderenstraat,residential,30,False,False,43.708,,"LINESTRING (4.4197073 50.9278671, 4.4201255 50.9281587)",2,,,,
189208866,Vlaanderenstraat,residential,30,False,True,7.815,,"LINESTRING (4.4197073 50.9278671, 4.4196316 50.9278155)",2,,,,
136604764,Kolveniersstraat,residential,30,True,False,42.415,,"LINESTRING (4.4209195 50.9317543, 4.4209385 50.9316973, 4.4210492 50.9314401, 4.4210624 50.931384)",,,,,
"[29001337, 35162930, 759239837]",Slachthuisstraat,residential,30,True,False,430.6699999999999,,"LINESTRING (4.4209195 50.9317543, 4.4208437 50.9317501, 4.4207473 50.9317418, 4.4205631 50.9316924, 4.4189359 50.9311333, 4.4188443 50.9310992, 4.4186896 50.9310432, 4.4181532 50.9308539, 4.4178942 50.9307624, 4.4173011 50.9305543, 4.4171906 50.9305145, 4.4171137 50.9304738, 4.4167461 50.9301727, 4.4164427 50.9299126, 4.4164005 50.9298692, 4.416375 50.9298206, 4.4163702 50.9297781, 4.4163778 50.9297407, 4.416401 50.9297035, 4.416448 50.9296659, 4.4166463 50.9295489)",,,,,
136604765,Vlaanderenstraat,residential,30,False,False,27.883,,"LINESTRING (4.4215675 50.9291482, 4.4218558 50.929321)",,,,,
136604765,Vlaanderenstraat,residential,30,False,True,33.562,,"LINESTRING (4.4215675 50.9291482, 4.4211984 50.9289559)",,,,,
29001343,Spiegelstraat,residential,30,True,False,207.092,,"LINESTRING (4.4215675 50.9291482, 4.4206978 50.9297158, 4.4198876 50.9302622, 4.419535 50.9305)",,,,,
759239838,Spuymolenstraat,residential,30,True,False,150.171,,"LINESTRING (4.4191862 50.9307381, 4.4192296 50.9307705, 4.4195835 50.9308985, 4.4210624 50.931384)",,,,,
29001346,Spuymolenstraat,residential,30,True,False,134.435,,"LINESTRING (4.4169939 50.929375, 4.4170994 50.929459, 4.4172111 50.9295456, 4.4179881 50.9301145, 4.4180584 50.9301629, 4.4181499 50.9302109, 4.4182749 50.9302708)",,,,,
136868870,Gendarmeriestraat,residential,30,True,False,35.474999999999994,,"LINESTRING (4.4169939 50.929375, 4.4170683 50.9292816, 4.4171036 50.929241, 4.4172036 50.9291496, 4.4172551 50.9291025)",,,,,
147972102,Slachthuisstraat,residential,30,False,True,31.424,,"LINESTRING (4.4169939 50.929375, 4.416932 50.9293938, 4.4168883 50.9294119, 4.4168696 50.9294188, 4.4168139 50.9294403, 4.4166463 50.9295489)",,,,,
29001341,Kolveniersstraat,residential,30,False,False,25.18,,"LINESTRING (4.4210624 50.931384, 4.4212167 50.9311795)",,,,,
130208428,Spuymolenstraat,residential,30,True,False,136.64,,"LINESTRING (4.4210624 50.931384, 4.4211392 50.9313527, 4.4212786 50.9313187, 4.4228933 50.9309662)",,,,,
351704708,Vlaanderenstraat,residential,30,False,False,10.785,,"LINESTRING (4.4210839 50.9288911, 4.4211984 50.9289559)",2,,,,
351704708,Vlaanderenstraat,residential,30,False,True,77.506,,"LINESTRING (4.4210839 50.9288911, 4.4204023 50.9283422)",2,,,,
29001350,Roger De Grimberghestraat,residential,30,True,False,87.31,,"LINESTRING (4.4200707 50.9293444, 4.4205802 50.9290816, 4.4210839 50.9288911)",,,,,
35272087,Neerhofstraat,residential,30,False,False,53.291,,"LINESTRING (4.4200707 50.9293444, 4.4204021 50.9295393, 4.4206263 50.9296716)",,,,,
29001350,Roger De Grimberghestraat,residential,30,True,False,162.637,,"LINESTRING (4.4182749 50.9302708, 4.4200707 50.9293444)",,,,,
29001346,Spuymolenstraat,residential,30,True,False,82.35699999999999,,"LINESTRING (4.4182749 50.9302708, 4.4189583 50.9306114, 4.4190379 50.9306559, 4.4191862 50.9307381)",,,,,
465927378,Zennelaan,residential,30,True,False,71.288,,"LINESTRING (4.4179262 50.9291186, 4.4174116 50.9292592, 4.4173653 50.9292722, 4.4171838 50.929322, 4.4169939 50.929375)",,,,,
29001368,Gendarmeriestraat,residential,30,True,False,40.268,,"LINESTRING (4.4176982 50.9287864, 4.4177637 50.928869, 4.4179262 50.9291186)",,,,,
136604762,Gendarmeriestraat,residential,30,True,False,174.215,,"LINESTRING (4.4176982 50.9287864, 4.4177681 50.9287355, 4.4179783 50.9286404, 4.4185705 50.9283802, 4.4187636 50.9282911, 4.4192009 50.9280897, 4.4197073 50.9278671)",,,,,
"[351704706, 136868869]",Gendarmeriestraat,residential,30,True,False,27.345,,"LINESTRING (4.4174249 50.9289606, 4.4174913 50.9289133, 4.4176083 50.9288299, 4.4176982 50.9287864)",,,,,
120712122,Sint-Jozefsstraat,residential,30,True,False,33.284,,"LINESTRING (4.4169923 50.9288371, 4.4174249 50.9289606)",,,,,
"[120712107, 136604766, 673132039]",Sint-Jozefsstraat,residential,30,False,True,79.36699999999999,,"LINESTRING (4.4169923 50.9288371, 4.4164823 50.9286564, 4.4162639 50.928583, 4.4159952 50.9284991)",,,,,
"[24671057, 24671036]","['Franklin Rooseveltlaan', 'Mechelsestraat']",residential,"['30', '50']",True,False,84.741,,"LINESTRING (4.4228933 50.9309662, 4.4229834 50.930987, 4.4240346 50.9307561)",,,,3.5,
29001385,Vestenstraat,residential,30,True,False,30.8,,"LINESTRING (4.421014 50.9320248, 4.4209478 50.9318391, 4.4209195 50.9317543)",,,,,
35162933,Achterham,unclassified,30,False,False,131.603,,"LINESTRING (4.421014 50.9320248, 4.4209072 50.9320571, 4.4207458 50.9321014, 4.4206384 50.932127, 4.4197935 50.9322672, 4.4196071 50.9322994, 4.4195654 50.9323079, 4.4195364 50.9323185, 4.4195228 50.9323402, 4.4195147 50.9323608, 4.4195184 50.9323822, 4.4195347 50.9324004, 4.4196443 50.9324953)",,,,,
29001385,Vestenstraat,residential,30,True,False,89.728,,"LINESTRING (4.4218001 50.9326482, 4.4216913 50.9325854, 4.4213473 50.932373, 4.4210916 50.9321463, 4.4210613 50.9321192, 4.4210391 50.9320845, 4.421014 50.9320248)",,,,,
29001400,Guldenschaapstraat,residential,30,False,False,111.168,,"LINESTRING (4.4245849 50.9292062, 4.4247461 50.9293571, 4.4253082 50.92987, 4.4254903 50.930027)",,,,,
"[24671200, 84306060]","['Nolet de Brauwerestraat', 'Varkensmarkt']",residential,30,True,False,113.53,,"LINESTRING (4.4245849 50.9292062, 4.4243731 50.9291679, 4.4243154 50.9291531, 4.4242914 50.9291371, 4.4242524 50.9291423, 4.4241972 50.929151, 4.4241454 50.9291588, 4.4238588 50.9292095, 4.4237136 50.9292205, 4.4236025 50.9292409, 4.4231627 50.9293216, 4.4230391 50.9293552)",,,,,
147958922,Guldenschaapstraat,residential,30,True,False,45.493,,"LINESTRING (4.4258456 50.9303694, 4.4254903 50.930027)",,,,,
24671036,Franklin Rooseveltlaan,residential,50,True,False,134.20600000000002,,"LINESTRING (4.4258456 50.9303694, 4.4272187 50.9300845, 4.4273093 50.9300553, 4.4275693 50.9300088, 4.4276625 50.9299911)",,,,3.5,
24671200,Nolet de Brauwerestraat,residential,30,True,False,66.651,,"LINESTRING (4.4230391 50.9293552, 4.4221341 50.9295394)",,,,,
29001407,Frans Geldersstraat,residential,30,True,False,125.644,,"LINESTRING (4.4238557 50.9303507, 4.4238468 50.9302855, 4.4235103 50.9299153, 4.4234584 50.929865, 4.4233943 50.9298077, 4.4233264 50.9297563, 4.4232593 50.9296852, 4.4232328 50.9296515, 4.4232091 50.9296202, 4.4230391 50.9293552)",,,,,
24671036,Franklin Rooseveltlaan,residential,50,True,False,134.005,,"LINESTRING (4.4240346 50.9307561, 4.4258456 50.9303694)",,,,3.5,
29001407,Frans Geldersstraat,residential,30,True,False,47.099,,"LINESTRING (4.4240346 50.9307561, 4.4238563 50.9304178, 4.4238557 50.9303507)",,,,,
35272584,Franklin Rooseveltlaan,unclassified,30,False,True,44.364,,"LINESTRING (4.4240346 50.9307561, 4.4240754 50.9308329, 4.4241163 50.9309098, 4.4241579 50.930988, 4.4241973 50.9310621, 4.4242357 50.9311344)",,,,,
29001400,Guldenschaapstraat,residential,30,False,True,111.168,,"LINESTRING (4.4254903 50.930027, 4.4253082 50.92987, 4.4247461 50.9293571, 4.4245849 50.9292062)",,,,,
35272586,Hellingstraat,residential,30,True,False,120.082,,"LINESTRING (4.4254903 50.930027, 4.4253397 50.9300563, 4.4252848 50.9300658, 4.4244497 50.9302316, 4.4238557 50.9303507)",,,,,
24671057,Mechelsestraat,residential,30,True,False,24.017000000000003,,"LINESTRING (4.4226619 50.9308075, 4.4227119 50.9308337, 4.4228207 50.9309132, 4.4228933 50.9309662)",,,,,
29001418,Hellingstraat,residential,30,True,False,98.46600000000001,,"LINESTRING (4.4226619 50.9308075, 4.4227023 50.9307882, 4.4230707 50.9306094, 4.4234122 50.9304689, 4.4238557 50.9303507)",,,,,
29001549,Vissersstraat,residential,30,False,False,75.036,,"LINESTRING (4.4222046 50.9282874, 4.4222002 50.9282228, 4.4217726 50.9276754)",2,,,,
314335680,Lange Molenstraat,tertiary,30,False,False,103.07300000000001,,"LINESTRING (4.4222046 50.9282874, 4.4220331 50.928357, 4.4219827 50.9283865, 4.4218916 50.9284397, 4.421667 50.9285886, 4.4211984 50.9289559)",2,,,,
"[314335680, 84306051]",Lange Molenstraat,tertiary,30,False,True,84.024,,"LINESTRING (4.4222046 50.9282874, 4.4224999 50.9281937, 4.422603 50.92816, 4.4231664 50.9279532, 4.423248 50.9279166)",2,,,,
29001552,Kursaalstraat,residential,30,True,False,146.114,,"LINESTRING (4.4210213 50.926836, 4.4196316 50.9278155)",1,,,,
672667860,Vaartstraat,residential,30,False,False,65.963,,"LINESTRING (4.4210213 50.926836, 4.4205236 50.9264171, 4.4204613 50.9263593)",2,,,,
672667860,Vaartstraat,residential,30,False,True,107.25000000000001,,"LINESTRING (4.4210213 50.926836, 4.4212102 50.9270259, 4.4214347 50.9272617, 4.4215199 50.9273583, 4.4216378 50.9275043, 4.4217726 50.9276754)",2,,,,
189208866,Vlaanderenstraat,residential,30,False,False,7.815,,"LINESTRING (4.4196316 50.9278155, 4.4197073 50.9278671)",2,,,,
"[189208866, 1196162901, 113454871]",Vlaanderenstraat,residential,30,False,True,238.909,,"LINESTRING (4.4196316 50.9278155, 4.4192979 50.9276009, 4.4190076 50.9274405, 4.4188972 50.9273835, 4.4185397 50.9271946, 4.418389 50.9271149, 4.418189 50.9270092, 4.4179389 50.926877, 4.4178694 50.9268403, 4.4177652 50.9267852, 4.4174006 50.926559, 4.4170961 50.9263819)",2,,,,
29001549,Vissersstraat,residential,30,False,True,75.036,,"LINESTRING (4.4217726 50.9276754, 4.4222002 50.9282228, 4.4222046 50.9282874)",2,,,,
29001557,Vissersstraat,residential,30,True,False,126.609,,"LINESTRING (4.4217726 50.9276754, 4.421197 50.9278306, 4.4210247 50.9278771, 4.4209147 50.9279102, 4.4208238 50.9279457, 4.4207711 50.9279742, 4.420732 50.9279972, 4.4206991 50.9280201, 4.4206273 50.928081, 4.4205741 50.9281336, 4.4204023 50.9283422)",1,,,,
672667860,Vaartstraat,residential,30,False,False,107.25,,"LINESTRING (4.4217726 50.9276754, 4.4216378 50.9275043, 4.4215199 50.9273583, 4.4214347 50.9272617, 4.4212102 50.9270259, 4.4210213 50.926836)",2,,,,
351704708,Vlaanderenstraat,residential,30,False,False,77.506,,"LINESTRING (4.4204023 50.9283422, 4.4210839 50.9288911)",2,,,,
351704708,Vlaanderenstraat,residential,30,False,True,28.155,,"LINESTRING (4.4204023 50.9283422, 4.4201255 50.9281587)",2,,,,
29001574,Herlaerstraat,residential,30,True,False,124.32000000000001,,"LINESTRING (4.4242016 50.9251944, 4.4248665 50.9252807, 4.4250356 50.9253031, 4.4258617 50.925414, 4.4259374 50.9254243)",,,,,
147952430,Tuchthuisstraat,residential,30,False,False,73.81200000000001,,"LINESTRING (4.4242016 50.9251944, 4.4242563 50.9250992, 4.4245379 50.9246341, 4.4245835 50.9245761)",,,,,
"[147952430, 465927439]",Tuchthuisstraat,residential,30,False,True,37.529,,"LINESTRING (4.4242016 50.9251944, 4.4241203 50.925327, 4.4240281 50.9254609, 4.4239869 50.9255029)",,,,,
353744124,Schaarbeeklei,primary,50,True,False,72.391,N1,"LINESTRING (4.4259374 50.9254243, 4.4261334 50.9247851)",1,,,,
29001579,Kasteelstraat,residential,30,True,False,111.102,,"LINESTRING (4.4245835 50.9245761, 4.426052 50.924771, 4.4261334 50.9247851)",,,,,
147952430,Tuchthuisstraat,residential,30,False,True,73.812,,"LINESTRING (4.4245835 50.9245761, 4.4245379 50.9246341, 4.4242563 50.9250992, 4.4242016 50.9251944)",,,,,
"[147943977, 147943979, 29020598]",Rondeweg,unclassified,30,False,True,45.251000000000005,,"LINESTRING (4.4233628 50.9253995, 4.4234768 50.9254159, 4.4237499 50.9254676, 4.4238774 50.9254866, 4.4238961 50.9254894, 4.4239869 50.9255029)",2,,yes,,
"[147946104, 1219881310]","['Rondeweg', 'Laurent-Benoit Dewezplein']",unclassified,30,False,False,86.774,,"LINESTRING (4.4233628 50.9253995, 4.4233856 50.9253402, 4.4234017 50.9253007, 4.4235003 50.9250719, 4.423538 50.9248725, 4.4235305 50.9247585, 4.4235375 50.924632)",2,,,,
