osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,junction,bridge,access
25402184,,,Rue Walravens,residential,False,True,65.952,"LINESTRING (4.2033113 50.6955051, 4.2034355 50.6956944, 4.2034678 50.6957607, 4.2034734 50.6958554, 4.2034523 50.6959523, 4.2034193 50.6960767)",,,,
1064371842,,,Rue de Stierbecq,residential,False,True,46.987,"LINESTRING (4.1989059 50.6969943, 4.1994882 50.6967881)",,,,
24698243,,,Rue de l'Europe,residential,False,True,171.018,"LINESTRING (4.1989059 50.6969943, 4.1981199 50.6959422, 4.1979999 50.6957916, 4.197966 50.6957093, 4.1979631 50.6957023, 4.1979356 50.6955906)",,,,
23149708,,N246,Rue de la Déportation,secondary,True,False,142.68099999999998,"LINESTRING (4.2073073 50.692762, 4.2077345 50.6925673, 4.2077919 50.6925412, 4.2079177 50.6924837, 4.2083638 50.6922711, 4.2088206 50.6920759, 4.2089607 50.6920216)",50,,,
42438894,,,Rue de la Déportation,tertiary,True,False,97.00800000000001,"LINESTRING (4.2073073 50.692762, 4.2074086 50.6928462, 4.2073994 50.6929718, 4.2073858 50.693024, 4.2073615 50.6930874, 4.2072792 50.6933018, 4.2072642 50.6934734, 4.2073032 50.69355, 4.2073416 50.6935933)",,,,
138575774,,N246,Rue de la Déportation,secondary,True,False,14.751,"LINESTRING (4.2071084 50.692902, 4.207199 50.6927824)",,,,
25686241,,,Rue du Perroquet,tertiary,True,False,22.426000000000002,"LINESTRING (4.2071084 50.692902, 4.207076 50.6928701, 4.2070313 50.6928303, 4.2069338 50.6927334)",,,,
138575775,,N246,Rue de la Déportation,secondary,True,False,7.959,"LINESTRING (4.207199 50.6927824, 4.2073073 50.692762)",,,,
156356251,,N246,Rue de Nivelles,secondary,True,False,21.88,"LINESTRING (4.2069251 50.6938291, 4.2070074 50.6937487, 4.2070659 50.6937196, 4.2071328 50.6936864)",,,,
"[300897033, 1064371849]",,N246,Rue de Nivelles,secondary,False,True,144.268,"LINESTRING (4.2069251 50.6938291, 4.2067251 50.6939575, 4.2065653 50.6940347, 4.2064944 50.6940581, 4.2064421 50.6940754, 4.2061425 50.6941589, 4.2058799 50.6941892, 4.2052918 50.6942562, 4.2052328 50.6942639, 4.205065 50.6942863)",,,,
319816439,,,Boulevard Georges Deryck,tertiary,False,False,235.288,"LINESTRING (4.2022069 50.693834, 4.202131 50.6937296, 4.201891 50.6933976, 4.2017598 50.6932032, 4.2016468 50.6930345, 4.2015003 50.6928222, 4.2013319 50.6924132, 4.2011148 50.6918427)",,,,
514257145,,,Boulevard Georges Deryck,tertiary,False,True,134.719,"LINESTRING (4.2022069 50.693834, 4.2022739 50.6939126, 4.2023147 50.6939558, 4.2024835 50.6940687, 4.2027179 50.6941699, 4.2030992 50.6942735, 4.2032517 50.6943169, 4.2033203 50.6943363, 4.2035861 50.6943845, 4.2038142 50.6943992)",,,,
"[109851331, 514288790, 109851319]",2,,Avenue de Scandiano,residential,False,False,360.91,"LINESTRING (4.2022069 50.693834, 4.202058 50.6938881, 4.2016864 50.6940631, 4.2015499 50.6941119, 4.2014561 50.6941184, 4.2012805 50.6941281, 4.2010763 50.694134, 4.2009071 50.6941602, 4.2005574 50.6942241, 4.2004982 50.6942351, 4.2002861 50.6942746, 4.1996251 50.6943974, 4.1993665 50.6944448, 4.1991701 50.694489, 4.1990169 50.6945283, 4.1988911 50.694566, 4.1985887 50.6946563, 4.198304 50.6947389, 4.1981233 50.6948319, 4.1979965 50.6949716, 4.1979598 50.6950508, 4.197901 50.6951189, 4.197867 50.6952296)",,,yes,
23349214,,,Rue de la Croisette,residential,True,False,167.797,"LINESTRING (4.2011148 50.6918427, 4.2016781 50.6917093, 4.2023016 50.6915451, 4.2026653 50.6914334, 4.2030898 50.6912947, 4.2032807 50.6912209)",,,,
319816439,,,Boulevard Georges Deryck,tertiary,False,False,81.14900000000002,"LINESTRING (4.2011148 50.6918427, 4.2010103 50.6915101, 4.2008933 50.6911795, 4.2008754 50.6911289)",,,,
319816439,,,Boulevard Georges Deryck,tertiary,False,True,235.288,"LINESTRING (4.2011148 50.6918427, 4.2013319 50.6924132, 4.2015003 50.6928222, 4.2016468 50.6930345, 4.2017598 50.6932032, 4.201891 50.6933976, 4.202131 50.6937296, 4.2022069 50.693834)",,,,
24723543,,,Boulevard Georges Deryck,tertiary,True,False,28.34,"LINESTRING (4.2008754 50.6911289, 4.2007385 50.6910221, 4.2006943 50.6909082)",30,,,
319816439,,,Boulevard Georges Deryck,tertiary,False,True,81.149,"LINESTRING (4.2008754 50.6911289, 4.2008933 50.6911795, 4.2010103 50.6915101, 4.2011148 50.6918427)",,,,
514257878,,,Rue Ferrer,tertiary,False,False,65.111,"LINESTRING (4.2006359 50.6902618, 4.2003025 50.6902101, 4.2001439 50.6901719, 4.1998481 50.6901001, 4.1997661 50.6900702)",,,,
514257879,,,Rue Ferrer,tertiary,False,True,10.801,"LINESTRING (4.2006359 50.6902618, 4.2006755 50.6902677, 4.2007852 50.6902839)",,,,
23330149,1,,Rue Ferrer,residential,True,False,132.89,"LINESTRING (4.202619 50.6905516, 4.2023854 50.6905456, 4.2022999 50.6905323, 4.2017574 50.690446, 4.2007852 50.6902839)",30,,,
"[24636717, 23330159]",,,"['Plateau de la Gare', ""Rue de l'Industrie""]",residential,True,False,411.40000000000003,"LINESTRING (4.202619 50.6905516, 4.2027269 50.6905346, 4.2027709 50.6905348, 4.2032871 50.6905372, 4.2036086 50.6905288, 4.2040525 50.6904843, 4.204279 50.6904674, 4.2046488 50.6904322, 4.2048533 50.6904533, 4.2049353 50.6905283, 4.2049793 50.6906069, 4.2050619 50.6907612, 4.2051947 50.6910435, 4.2053319 50.6913324, 4.2053433 50.6915258, 4.2055645 50.6920073, 4.205634 50.6921735, 4.2055913 50.6922799, 4.2054215 50.6924329, 4.2052673 50.6925789)",,,,
"[1107810466, 1107810467]",3,N6,Rue de Mons,primary,False,True,52.638999999999996,"LINESTRING (4.202619 50.6905516, 4.2024017 50.6903399, 4.202206 50.6901571)",30,,,
1107810468,3,N6,Rue de Mons,primary,False,False,87.81500000000001,"LINESTRING (4.202619 50.6905516, 4.2027101 50.6906458, 4.2032807 50.6912209)",30,,,
514257878,,,Rue Ferrer,tertiary,False,True,29.632,"LINESTRING (4.1979393 50.6892329, 4.1982722 50.6893958)",,,,
23330138,,,Boulevard Georges Deryck,tertiary,True,False,70.04,"LINESTRING (4.2007852 50.6902839, 4.2007893 50.6903306, 4.2008163 50.6907265, 4.2008231 50.6908198, 4.2008238 50.690847, 4.2008271 50.6909132)",30,,,
514257879,,,Rue Ferrer,tertiary,False,False,10.801,"LINESTRING (4.2007852 50.6902839, 4.2006755 50.6902677, 4.2006359 50.6902618)",,,,
904978658,1,,Boulevard Georges Deryck,residential,True,False,9.371,"LINESTRING (4.2008271 50.6909132, 4.2006943 50.6909082)",,,,
23330138,,,Boulevard Georges Deryck,tertiary,True,False,24.521,"LINESTRING (4.2008271 50.6909132, 4.2008259 50.6910293, 4.2008754 50.6911289)",30,,,
24649017,2,N6,Rue de Mons,primary,False,True,202.551,"LINESTRING (4.2047212 50.6927763, 4.2047243 50.6927158, 4.2047128 50.6926487, 4.204674 50.6925798, 4.2043005 50.6922186, 4.20365 50.6915785, 4.2032807 50.6912209)",50,,,
24885775,2,N6,Grand-Place,primary,False,False,9.764,"LINESTRING (4.2047212 50.6927763, 4.2047009 50.6928203, 4.2046731 50.6928584)",,,,
23330164,1,,Grand-Place,residential,True,False,32.377,"LINESTRING (4.205062 50.693451, 4.2051363 50.6932845, 4.205187 50.6931708)",30,,,
24723579,,,Rue des Poissonniers,residential,True,False,96.23300000000002,"LINESTRING (4.205062 50.693451, 4.2050887 50.693463, 4.2051043 50.6934813, 4.2049802 50.6939036, 4.2049559 50.6942412, 4.2049613 50.6942975)",30,,,
23330164,1,,Grand-Place,residential,True,False,51.58899999999999,"LINESTRING (4.205187 50.6931708, 4.2051251 50.6931416, 4.2050684 50.6931311, 4.2049717 50.6930904, 4.2049054 50.6930373, 4.2048395 50.6929684, 4.2048368 50.6929658, 4.2047765 50.6929031, 4.2046731 50.6928584)",30,,,
25656910,,,Rue de la Déportation,residential,False,True,78.207,"LINESTRING (4.205187 50.6931708, 4.205283 50.6931931, 4.2053738 50.6932026, 4.2057769 50.6932052, 4.205935 50.6931848, 4.2062717 50.6931208)",,,,
24885775,2,N6,Grand-Place,primary,False,False,60.804,"LINESTRING (4.2046731 50.6928584, 4.2046016 50.6929198, 4.2044167 50.6930228, 4.2043315 50.693098, 4.204289 50.6931771, 4.2042459 50.6933128)",,,,
24885775,2,N6,Grand-Place,primary,False,True,9.764,"LINESTRING (4.2046731 50.6928584, 4.2047009 50.6928203, 4.2047212 50.6927763)",,,,
23330169,,,Avenue de Scandiano,residential,True,False,119.129,"LINESTRING (4.2036752 50.6933653, 4.203593 50.6933688, 4.2034119 50.6933798, 4.2032678 50.6933885, 4.2032287 50.6933914, 4.2030905 50.6934255, 4.2027638 50.6935863, 4.2026138 50.6936562, 4.2024108 50.6937493, 4.2023323 50.6937846, 4.2022069 50.693834)",,,,
24792176,1,,Rue de Bourgogne,residential,False,False,105.62,"LINESTRING (4.2036752 50.6933653, 4.203653 50.6933131, 4.2036638 50.6931081, 4.2036653 50.6929926, 4.2036678 50.692799, 4.2036716 50.6927678, 4.203709 50.6927081, 4.2037624 50.69262, 4.2038436 50.6925249, 4.2039286 50.692461)",,,,
24649017,2,N6,Rue de Mons,primary,False,False,202.551,"LINESTRING (4.2032807 50.6912209, 4.20365 50.6915785, 4.2043005 50.6922186, 4.204674 50.6925798, 4.2047128 50.6926487, 4.2047243 50.6927158, 4.2047212 50.6927763)",50,,,
1107810468,3,N6,Rue de Mons,primary,False,True,87.81500000000001,"LINESTRING (4.2032807 50.6912209, 4.2027101 50.6906458, 4.202619 50.6905516)",30,,,
25656910,,,Rue de la Déportation,residential,False,False,4.954,"LINESTRING (4.2063392 50.6931083, 4.2062717 50.6931208)",,,,
"[1107810466, 1107810467]",3,N6,Rue de Mons,primary,False,False,52.638999999999996,"LINESTRING (4.202206 50.6901571, 4.2024017 50.6903399, 4.202619 50.6905516)",30,,,
"[367047632, 1107810469]",2,N6,Rue de Mons,primary,False,True,152.151,"LINESTRING (4.202206 50.6901571, 4.2020926 50.6900493, 4.2019029 50.6898598, 4.2014463 50.6894193, 4.201024 50.6890119)","['30', '50']",,,
1064371842,,,Rue de Stierbecq,residential,False,False,132.325,"LINESTRING (4.2011485 50.6962312, 4.1994882 50.6967881)",,,,
23149892,,,Rue Lacroix,residential,False,True,120.557,"LINESTRING (4.2011485 50.6962312, 4.2013956 50.6961525, 4.2016669 50.6960661, 4.2026607 50.6957236)",,,,
23349269,,,Rue Neuve Cour,residential,False,False,59.373,"LINESTRING (4.2011485 50.6962312, 4.2009319 50.696146, 4.2007131 50.6960674, 4.2004159 50.6959675)",,,,
"[890687418, 890687419, 23349269]",,,Rue Neuve Cour,residential,False,True,169.33900000000003,"LINESTRING (4.2011485 50.6962312, 4.2021838 50.6969919, 4.2022124 50.697013, 4.2024691 50.6972016, 4.2025133 50.6972339, 4.202606 50.6972997, 4.2027217 50.6973828)",30,,,
23349269,,,Rue Neuve Cour,residential,False,False,107.003,"LINESTRING (4.2004159 50.6959675, 4.2003224 50.6959385, 4.1998806 50.6958003, 4.1990491 50.6955475)",,,,
23349269,,,Rue Neuve Cour,residential,False,True,59.373,"LINESTRING (4.2004159 50.6959675, 4.2007131 50.6960674, 4.2009319 50.696146, 4.2011485 50.6962312)",,,,
26174740,,,Rue Neuve Cour,residential,True,False,87.201,"LINESTRING (4.2004159 50.6959675, 4.2002095 50.6959406, 4.1999931 50.6959162, 4.1996514 50.6958669, 4.1994716 50.69584, 4.1993859 50.6958271, 4.1992066 50.6958003)",,,,destination
23349269,,,Rue Neuve Cour,residential,False,True,90.53299999999999,"LINESTRING (4.197867 50.6952296, 4.1980396 50.6952673, 4.1982961 50.6953279, 4.1986258 50.6954248, 4.1989502 50.6955195, 4.1990491 50.6955475)",,,,
"[109851331, 514288790, 109851319]",2,,Avenue de Scandiano,residential,False,True,360.9100000000001,"LINESTRING (4.197867 50.6952296, 4.197901 50.6951189, 4.1979598 50.6950508, 4.1979965 50.6949716, 4.1981233 50.6948319, 4.198304 50.6947389, 4.1985887 50.6946563, 4.1988911 50.694566, 4.1990169 50.6945283, 4.1991701 50.694489, 4.1993665 50.6944448, 4.1996251 50.6943974, 4.2002861 50.6942746, 4.2004982 50.6942351, 4.2005574 50.6942241, 4.2009071 50.6941602, 4.2010763 50.694134, 4.2012805 50.6941281, 4.2014561 50.6941184, 4.2015499 50.6941119, 4.2016864 50.6940631, 4.202058 50.6938881, 4.2022069 50.693834)",,,yes,
1064371841,,,Rue de la Démocratie,residential,False,False,40.47,"LINESTRING (4.197867 50.6952296, 4.1978844 50.6953304, 4.1979123 50.6955204, 4.1979356 50.6955906)",,,,
24698243,,,Rue de l'Europe,residential,False,False,171.01799999999997,"LINESTRING (4.1979356 50.6955906, 4.1979631 50.6957023, 4.197966 50.6957093, 4.1979999 50.6957916, 4.1981199 50.6959422, 4.1989059 50.6969943)",,,,
1064371841,,,Rue de la Démocratie,residential,False,True,40.47,"LINESTRING (4.1979356 50.6955906, 4.1979123 50.6955204, 4.1978844 50.6953304, 4.197867 50.6952296)",,,,
"[890687418, 890687419, 23349269]",,,Rue Neuve Cour,residential,False,False,169.339,"LINESTRING (4.2027217 50.6973828, 4.202606 50.6972997, 4.2025133 50.6972339, 4.2024691 50.6972016, 4.2022124 50.697013, 4.2021838 50.6969919, 4.2011485 50.6962312)",30,,,
"[1064371850, 897637919, 1064371839]",2,N224,Chaussée d'Hondzocht,secondary,False,True,152.14800000000002,"LINESTRING (4.2027217 50.6973828, 4.202955 50.6970527, 4.2030164 50.6969657, 4.2031526 50.6967729, 4.2032192 50.6966719, 4.2032309 50.6966542, 4.2033625 50.6964546, 4.2035857 50.6961288)",,,,
23386649,,,Rue Reine Elisabeth,residential,False,False,43.962,"LINESTRING (4.2089286 50.6888736, 4.2094101 50.6886221)",,,,
24733780,,,Avenue Gabrielle Petit,residential,False,False,288.182,"LINESTRING (4.2089286 50.6888736, 4.208973 50.6889184, 4.2090849 50.6890313, 4.2092965 50.6893024, 4.2096639 50.6897924, 4.2098531 50.6900078, 4.2101114 50.6902598, 4.2102097 50.6903487, 4.2103792 50.6905049, 4.2106064 50.6906996, 4.2108678 50.690926, 4.2110406 50.6910848)",,,,
24733780,,,Avenue Gabrielle Petit,residential,False,True,288.182,"LINESTRING (4.2110406 50.6910848, 4.2108678 50.690926, 4.2106064 50.6906996, 4.2103792 50.6905049, 4.2102097 50.6903487, 4.2101114 50.6902598, 4.2098531 50.6900078, 4.2096639 50.6897924, 4.2092965 50.6893024, 4.2090849 50.6890313, 4.208973 50.6889184, 4.2089286 50.6888736)",,,,
23149708,,N246,Rue de la Déportation,secondary,True,False,28.49,"LINESTRING (4.2107134 50.6912354, 4.2110406 50.6910848)",50,,,
23149708,,N246,Rue de la Déportation,secondary,True,False,151.305,"LINESTRING (4.2089607 50.6920216, 4.2092401 50.6919066, 4.2095328 50.6917693, 4.2107134 50.6912354)",50,,,
24892555,,,Rue Eugène Germeau,residential,True,False,53.771,"LINESTRING (4.2089607 50.6920216, 4.2090173 50.6920565, 4.2091262 50.6921258, 4.2092477 50.6921987, 4.2095213 50.6923495)",,,,
23386649,,,Rue Reine Elisabeth,residential,False,True,43.962,"LINESTRING (4.2094101 50.6886221, 4.2089286 50.6888736)",,,,
1064371849,,N246,Rue de Nivelles,secondary,False,False,7.41,"LINESTRING (4.2049613 50.6942975, 4.205065 50.6942863)",,,,
300929890,2,N246,Rue de Nivelles,secondary,False,True,27.860999999999997,"LINESTRING (4.2049613 50.6942975, 4.2048632 50.6943097, 4.2045748 50.6943507)",,,,
24723660,,,Rue de Bourgogne,residential,True,False,51.675000000000004,"LINESTRING (4.2041355 50.6937019, 4.2040617 50.6936915, 4.2040046 50.6936756, 4.2039599 50.6936557, 4.2038302 50.6935399, 4.2037413 50.6934531, 4.2036752 50.6933653)",,,,
"[42437917, 1107810470]","['2', '3']",N6,Rue de Bruxelles,primary,False,False,51.007999999999996,"LINESTRING (4.2041355 50.6937019, 4.2041099 50.6937908, 4.2040383 50.694038, 4.2040191 50.6941544)",,,,
42437917,2,N6,Rue de Bruxelles,primary,False,True,31.014,"LINESTRING (4.2041355 50.6937019, 4.2041988 50.6934844, 4.2042134 50.6934274)",,,,
24792176,1,,Rue de Bourgogne,residential,False,True,105.62,"LINESTRING (4.2039286 50.692461, 4.2038436 50.6925249, 4.2037624 50.69262, 4.203709 50.6927081, 4.2036716 50.6927678, 4.2036678 50.692799, 4.2036653 50.6929926, 4.2036638 50.6931081, 4.203653 50.6933131, 4.2036752 50.6933653)",,,,
24698245,,,Rue des Frères Taymans,tertiary,False,False,11.305,"LINESTRING (4.2058348 50.689578, 4.205858 50.6894774)",50,,,
24698245,,,Rue des Frères Taymans,tertiary,False,True,43.133,"LINESTRING (4.2058348 50.689578, 4.2058263 50.6896463, 4.2057948 50.6898867, 4.2057846 50.6899646)",50,,,
24783986,,,Rue Ternard,residential,True,False,25.511,"LINESTRING (4.2058348 50.689578, 4.2057578 50.6895502, 4.2056398 50.6894898, 4.2055932 50.6894185)",,,,
24783986,,,Rue Ternard,residential,True,False,19.902,"LINESTRING (4.2055932 50.6894185, 4.2057723 50.6894684, 4.205858 50.6894774)",,,,
218195996,,,Rue du Pont Demeur,residential,False,True,117.624,"LINESTRING (4.208344 50.6950286, 4.2082799 50.6947843, 4.2081711 50.6946084, 4.2079327 50.6942959, 4.2077812 50.694137, 4.2077087 50.6940613)",,,,
130867769,,,Rue du Pont Demeur,residential,False,False,68.419,"LINESTRING (4.2077087 50.6940613, 4.2078114 50.6940833, 4.2078795 50.6940905, 4.2080493 50.6941095, 4.2085501 50.6941656, 4.2086613 50.694178)",,,,
130867769,,,Rue du Pont Demeur,residential,False,True,35.201,"LINESTRING (4.2077087 50.6940613, 4.2075108 50.6938572, 4.2074122 50.6938121)",,,,
218195996,,,Rue du Pont Demeur,residential,False,False,117.62400000000001,"LINESTRING (4.2077087 50.6940613, 4.2077812 50.694137, 4.2079327 50.6942959, 4.2081711 50.6946084, 4.2082799 50.6947843, 4.208344 50.6950286)",,,,
1225058299,,,Rue des Forges,secondary,True,False,223.923,"LINESTRING (4.210653 50.6935718, 4.2105505 50.6935863, 4.2100525 50.693657, 4.2092685 50.6936931, 4.2084248 50.6936653, 4.2083444 50.6936656, 4.2077939 50.6936652, 4.2075777 50.6936857, 4.2075029 50.6937088)",50,,,
24892556,,,Rue des Forges,residential,True,False,19.408,"LINESTRING (4.210993 50.6934223, 4.2109336 50.6934497, 4.2107441 50.6934941)",,,,
24892555,,,Rue Eugène Germeau,residential,True,False,161.64499999999998,"LINESTRING (4.2095213 50.6923495, 4.2096938 50.6924471, 4.2103978 50.6928453, 4.2108238 50.6931055, 4.210993 50.6934223)",,,,
24892560,,,Rue des Forges,unclassified,True,False,10.883,"LINESTRING (4.2107441 50.6934941, 4.2106627 50.693554, 4.210653 50.6935718)",,,,
1225058298,,,Rue des Forges,residential,True,False,241.86099999999993,"LINESTRING (4.2107441 50.6934941, 4.2106008 50.6935178, 4.2104785 50.6935201, 4.2103042 50.6935129, 4.2096598 50.6934423, 4.2095567 50.693414, 4.2094131 50.6933318, 4.2088482 50.692937, 4.2088226 50.6929063, 4.2088271 50.6928741, 4.2088612 50.6928372, 4.209141 50.6926293, 4.2095213 50.6923495)",,,,
25360053,,,Cité Jacquet,residential,False,False,40.119,"LINESTRING (4.1997661 50.6900702, 4.1998034 50.6900318, 4.1999063 50.6897229)",,,,
514257878,,,Rue Ferrer,tertiary,False,False,129.226,"LINESTRING (4.1997661 50.6900702, 4.1995917 50.6899921, 4.1991217 50.6897826, 4.1988395 50.6896539, 4.1983993 50.6894557, 4.1983172 50.689417, 4.1982722 50.6893958)",,,,
514257878,,,Rue Ferrer,tertiary,False,True,65.111,"LINESTRING (4.1997661 50.6900702, 4.1998481 50.6901001, 4.2001439 50.6901719, 4.2003025 50.6902101, 4.2006359 50.6902618)",,,,
25360053,,,Cité Jacquet,residential,False,True,40.119,"LINESTRING (4.1999063 50.6897229, 4.1998034 50.6900318, 4.1997661 50.6900702)",,,,
514257878,,,Rue Ferrer,tertiary,False,False,29.632,"LINESTRING (4.1982722 50.6893958, 4.1979393 50.6892329)",,,,
514257878,,,Rue Ferrer,tertiary,False,True,129.22599999999997,"LINESTRING (4.1982722 50.6893958, 4.1983172 50.689417, 4.1983993 50.6894557, 4.1988395 50.6896539, 4.1991217 50.6897826, 4.1995917 50.6899921, 4.1997661 50.6900702)",,,,
23149892,,,Rue Lacroix,residential,False,False,120.55700000000002,"LINESTRING (4.2026607 50.6957236, 4.2016669 50.6960661, 4.2013956 50.6961525, 4.2011485 50.6962312)",,,,
23149892,,,Rue Lacroix,residential,False,True,51.874,"LINESTRING (4.2026607 50.6957236, 4.2031365 50.6955602, 4.2033113 50.6955051)",,,,
25402183,,,Rue du Hocquet,residential,False,False,66.804,"LINESTRING (4.2026607 50.6957236, 4.2028951 50.6958687, 4.2030853 50.6959629, 4.2034193 50.6960767)",,,,
25402183,,,Rue du Hocquet,residential,False,True,13.074,"LINESTRING (4.2035857 50.6961288, 4.2034193 50.6960767)",,,,
"[1064371850, 1064371839, 897637919]",2,N224,Chaussée d'Hondzocht,secondary,False,False,152.14799999999997,"LINESTRING (4.2035857 50.6961288, 4.2033625 50.6964546, 4.2032309 50.6966542, 4.2032192 50.6966719, 4.2031526 50.6967729, 4.2030164 50.6969657, 4.202955 50.6970527, 4.2027217 50.6973828)",,,,
897637919,,N224,Chaussée d'Hondzocht,secondary,False,True,54.239,"LINESTRING (4.2035857 50.6961288, 4.2036944 50.6959696, 4.2037666 50.695876, 4.2038453 50.6958065, 4.203919 50.6957596, 4.2039958 50.6957272)",,,,
25402183,,,Rue du Hocquet,residential,False,False,13.074,"LINESTRING (4.2034193 50.6960767, 4.2035857 50.6961288)",,,,
25402183,,,Rue du Hocquet,residential,False,True,66.804,"LINESTRING (4.2034193 50.6960767, 4.2030853 50.6959629, 4.2028951 50.6958687, 4.2026607 50.6957236)",,,,
25402184,,,Rue Walravens,residential,False,False,65.952,"LINESTRING (4.2034193 50.6960767, 4.2034523 50.6959523, 4.2034734 50.6958554, 4.2034678 50.6957607, 4.2034355 50.6956944, 4.2033113 50.6955051)",,,,
1064371842,,,Rue de Stierbecq,residential,False,False,46.987,"LINESTRING (4.1994882 50.6967881, 4.1989059 50.6969943)",,,,
1064371842,,,Rue de Stierbecq,residential,False,True,132.325,"LINESTRING (4.1994882 50.6967881, 4.2011485 50.6962312)",,,,
23349269,,,Rue Neuve Cour,residential,False,False,90.533,"LINESTRING (4.1990491 50.6955475, 4.1989502 50.6955195, 4.1986258 50.6954248, 4.1982961 50.6953279, 4.1980396 50.6952673, 4.197867 50.6952296)",,,,
23349269,,,Rue Neuve Cour,residential,False,True,107.003,"LINESTRING (4.1990491 50.6955475, 4.1998806 50.6958003, 4.2003224 50.6959385, 4.2004159 50.6959675)",,,,
26174740,,,Rue Neuve Cour,residential,True,False,31.139,"LINESTRING (4.1992066 50.6958003, 4.1991314 50.6957502, 4.1990713 50.6956544, 4.1990491 50.6955475)",,,,destination
26390801,,,Rue Neuve Cour,residential,False,False,12.774999999999999,"LINESTRING (4.1992066 50.6958003, 4.1991407 50.695841, 4.1990535 50.6958533)",,,,destination
26390801,,,Rue Neuve Cour,residential,False,True,29.802,"LINESTRING (4.1986377 50.6959026, 4.1989541 50.6958674, 4.1990535 50.6958533)",,,,destination
"[24698245, 45780614, 42618134, 42618135, 1052078234, 1235156826]",,,"['Rue du Perroquet', 'Rue des Frères Taymans']",tertiary,False,False,326.12,"LINESTRING (4.2069338 50.6927334, 4.2068967 50.6926942, 4.2068655 50.692642, 4.2068512 50.692622, 4.2067524 50.6924545, 4.2066353 50.6922092, 4.2066072 50.6921504, 4.2065587 50.6920562, 4.2065234 50.6919859, 4.2064643 50.691863, 4.2064264 50.6917775, 4.2062479 50.6914818, 4.2060596 50.6912992, 4.2058249 50.6910286, 4.2056859 50.6906942, 4.2056808 50.6905266, 4.2057717 50.6900258, 4.2057846 50.6899646)",50,,,
