osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,width
53004384,False,,,Geiteling,tertiary,False,26.715,"LINESTRING (5.2274579 51.0516247, 5.2273961 51.0516554, 5.2273327 51.0516788, 5.2272643 51.0516962, 5.2272024 51.0517024, 5.2271091 51.0517055)",50,
167621377,False,,,Ward Schoutedenstraat,tertiary,True,42.483000000000004,"LINESTRING (5.2274579 51.0516247, 5.227584 51.0515206, 5.2278074 51.0513123)",50,
93402320,False,,,August Cuppensstraat,residential,False,86.513,"LINESTRING (5.2227515 51.0501397, 5.222715 51.0501256, 5.2226827 51.0501174, 5.2226494 51.0501185, 5.2225876 51.0501226, 5.2218587 51.0502935, 5.2217589 51.0503271, 5.2216813 51.0503609, 5.2216369 51.0504019)",30,4
93402320,False,,,August Cuppensstraat,residential,True,63.7,"LINESTRING (5.2227515 51.0501397, 5.2229264 51.0502113, 5.2232945 51.050396, 5.2234448 51.0504293, 5.2235165 51.0504347)",30,4
93402332,True,,,Steenstraat,unclassified,False,112.221,"LINESTRING (5.2227515 51.0501397, 5.2227947 51.0500456, 5.2229061 51.0498678, 5.2229316 51.0498336, 5.2229695 51.0497979, 5.2229902 51.0497749, 5.223015 51.0497512, 5.2230971 51.0496931, 5.2231502 51.0496526, 5.2232284 51.0495828, 5.2234334 51.0493934, 5.2234988 51.0493673, 5.2235484 51.0493536, 5.2236374 51.0493412)",30,
93402320,False,,,August Cuppensstraat,residential,True,86.513,"LINESTRING (5.2216369 51.0504019, 5.2216813 51.0503609, 5.2217589 51.0503271, 5.2218587 51.0502935, 5.2225876 51.0501226, 5.2226494 51.0501185, 5.2226827 51.0501174, 5.222715 51.0501256, 5.2227515 51.0501397)",30,4
47929527,False,,,Burgemeester Geyskensstraat,residential,False,236.373,"LINESTRING (5.2197965 51.0502159, 5.2198008 51.0501847, 5.2198545 51.0499409, 5.2199332 51.0496089, 5.2200001 51.0493196, 5.2200374 51.0490983, 5.2202048 51.0481061)",30,4
"[637739843, 246551727]",False,,,Nijverheidsstraat,residential,False,121.78200000000001,"LINESTRING (5.2197965 51.0502159, 5.2197016 51.0502224, 5.2194544 51.0502599, 5.2191409 51.0503033, 5.2185112 51.0504046, 5.2183186 51.0504299, 5.218306 51.0504318, 5.2182898 51.0504334, 5.2182497 51.0504373, 5.2180968 51.0504523)","['30', '50']",4
529737597,False,,,August Cuppensstraat,residential,True,71.80100000000002,"LINESTRING (5.2197965 51.0502159, 5.2199635 51.0502329, 5.2207036 51.0503156, 5.2207633 51.050312, 5.2208065 51.0503015)",30,4
534623136,False,,,Nijverheidsstraat,residential,False,11.946,"LINESTRING (5.2180968 51.0504523, 5.2179269 51.0504639)",50,4
"[637739843, 246551727]",False,,,Nijverheidsstraat,residential,True,121.782,"LINESTRING (5.2180968 51.0504523, 5.2182497 51.0504373, 5.2182898 51.0504334, 5.218306 51.0504318, 5.2183186 51.0504299, 5.2185112 51.0504046, 5.2191409 51.0503033, 5.2194544 51.0502599, 5.2197016 51.0502224, 5.2197965 51.0502159)","['50', '30']",4
534623136,False,,,Nijverheidsstraat,residential,True,11.946,"LINESTRING (5.2179269 51.0504639, 5.2180968 51.0504523)",50,4
"[642814205, 53004383]",False,,,Nijverheidsstraat,tertiary,False,59.732,"LINESTRING (5.2179269 51.0504639, 5.2177818 51.0504786, 5.2177381 51.0504833, 5.2176973 51.0504878, 5.2176566 51.0504922, 5.217434 51.0505164, 5.2172922 51.050548, 5.2171001 51.0505914)",70,4
"[642814205, 53004383]",False,,,Nijverheidsstraat,tertiary,True,59.732,"LINESTRING (5.2171001 51.0505914, 5.2172922 51.050548, 5.217434 51.0505164, 5.2176566 51.0504922, 5.2176973 51.0504878, 5.2177381 51.0504833, 5.2177818 51.0504786, 5.2179269 51.0504639)",70,4
"[160271141, 1011330743]",False,,,Kaaistraat,residential,False,329.053,"LINESTRING (5.2171001 51.0505914, 5.2170729 51.0505563, 5.217029 51.0504645, 5.21684 51.0495697, 5.2168249 51.0494729, 5.2168224 51.0494071, 5.2168166 51.049328, 5.2168303 51.0491543, 5.2168757 51.0490178, 5.2169214 51.048871, 5.2170182 51.048677, 5.2170985 51.0485725, 5.2172564 51.0483939, 5.2179391 51.0478501)",30,
47929526,False,,,Brugstraat,residential,False,17.023,"LINESTRING (5.2202048 51.0481061, 5.2199752 51.0480551)",30,4
47929527,False,,,Burgemeester Geyskensstraat,residential,True,236.37300000000002,"LINESTRING (5.2202048 51.0481061, 5.2200374 51.0490983, 5.2200001 51.0493196, 5.2199332 51.0496089, 5.2198545 51.0499409, 5.2198008 51.0501847, 5.2197965 51.0502159)",30,4
53004388,False,,,Graaf van Loonstraat,residential,True,13.448,"LINESTRING (5.2265038 51.0483886, 5.2264825 51.0485088)",30,
167621379,True,,,Koerselsesteenweg,residential,False,27.766,"LINESTRING (5.2265038 51.0483886, 5.226648 51.0483614, 5.2267537 51.0483565, 5.2268685 51.0484076)",30,
93402237,False,,,Graaf van Loonstraat,residential,True,110.268,"LINESTRING (5.2254445 51.0503527, 5.2258665 51.0496069, 5.225876 51.0495872, 5.2259587 51.0494154)",50,
167621380,False,,,Violetstraat,residential,False,198.846,"LINESTRING (5.2254445 51.0503527, 5.2261305 51.0505035, 5.2263165 51.0505614, 5.2278074 51.0513123)",50,
"[1207673610, 604020157, 53004390]",False,,,Violetstraat,residential,True,143.516,"LINESTRING (5.2254445 51.0503527, 5.2252081 51.0502981, 5.2249238 51.0502501, 5.2246979 51.0502218, 5.2245334 51.0502103, 5.2243996 51.0502057, 5.2242519 51.0502082, 5.224123 51.0502206, 5.2239664 51.0502672, 5.2237835 51.0503529, 5.2236868 51.0503883, 5.2235165 51.0504347)","['50', '30']",
"[637739849, 249721047]",False,,,Harmoniestraat,tertiary,True,107.916,"LINESTRING (5.2268685 51.0484076, 5.2268682 51.0483646, 5.2268853 51.0483235, 5.2269231 51.0482821, 5.2269746 51.0482267, 5.2275211 51.0476549, 5.2275767 51.0475957, 5.2275949 51.0475602)","['30', '50']",
1156992670,True,,,,residential,False,29.4,"LINESTRING (5.2268685 51.0484076, 5.2266771 51.0484436, 5.2265738 51.0484821, 5.2264825 51.0485088)",,
160271142,False,,,Kaaistraat,unclassified,True,131.384,"LINESTRING (5.2166887 51.0484581, 5.2170225 51.0478697, 5.217091 51.0477885, 5.2171932 51.0477385, 5.2174451 51.0476939, 5.2177912 51.0476689)",,
422951073,True,,N29,Paalsesteenweg,tertiary,False,30.471,"LINESTRING (5.2229011 51.0473751, 5.2225697 51.0471971)",50,
428388245,False,,,Graaf Van Loonstraat,unclassified,False,6.751,"LINESTRING (5.2229011 51.0473751, 5.222963 51.0473285)",50,
71222774,False,,,Graaf Van Loonstraat,unclassified,True,29.029,"LINESTRING (5.2229011 51.0473751, 5.2228724 51.0473969, 5.2225995 51.0475542)",30,
"[225497034, 36987751]",True,,,"['Collegestraat', 'Markt']",residential,False,100.552,"LINESTRING (5.2237491 51.049039, 5.2239985 51.0487767, 5.2242261 51.0485374, 5.2242523 51.048484, 5.2242585 51.0484557, 5.2242618 51.0484404, 5.2242663 51.0484078, 5.2242615 51.0483673, 5.2242344 51.0483085, 5.2242055 51.048269, 5.2241685 51.0482341)",30,
377636109,False,,,Koolmijnlaan,residential,False,34.559,"LINESTRING (5.2237491 51.049039, 5.2236557 51.0492554, 5.2236374 51.0493412)",30,
375917185,False,,,Kruiwagenstraat,residential,True,110.21799999999999,"LINESTRING (5.2188806 51.0471802, 5.2193515 51.0475227, 5.2198456 51.0478449, 5.219912 51.0478589, 5.2199853 51.0478677)",30,
71222705,True,,,Brouwersstraat,residential,False,126.553,"LINESTRING (5.2211938 51.046838, 5.221395 51.046925, 5.2221179 51.0473095, 5.2225995 51.0475542)",30,
71222759,False,,,Brouwersstraat,residential,False,100.421,"LINESTRING (5.2211938 51.046838, 5.2209424 51.0467031, 5.2208323 51.0466418, 5.2206668 51.0465497, 5.2206617 51.0465467, 5.2204947 51.0464485, 5.2203309 51.0463523, 5.2201563 51.0462542, 5.220123 51.0462362)",30,
375917194,False,,,Stadswal,residential,True,142.495,"LINESTRING (5.2211938 51.046838, 5.221094 51.0469153, 5.2208325 51.0471148, 5.2205287 51.0473511, 5.2204012 51.0474627, 5.2200449 51.0478161, 5.2199853 51.0478677)",30,
71222734,True,,,Blijkstraat,residential,False,222.633,"LINESTRING (5.2208065 51.0503015, 5.2208446 51.0502851, 5.2208744 51.0502621, 5.2209114 51.0502021, 5.2209477 51.0501672, 5.2215488 51.0495943, 5.2217288 51.0494203, 5.2224482 51.0487198, 5.2224971 51.0486144)",30,
529737597,False,,,August Cuppensstraat,residential,False,71.801,"LINESTRING (5.2208065 51.0503015, 5.2207633 51.050312, 5.2207036 51.0503156, 5.2199635 51.0502329, 5.2197965 51.0502159)",30,4
53004388,False,,,Graaf van Loonstraat,residential,False,13.448,"LINESTRING (5.2264825 51.0485088, 5.2265038 51.0483886)",30,
53004388,False,,,Graaf van Loonstraat,residential,True,107.33099999999999,"LINESTRING (5.2264825 51.0485088, 5.2264407 51.048561, 5.226395 51.0486245, 5.2262998 51.0487963, 5.2262733 51.0488441, 5.2260468 51.0492537, 5.2260434 51.04926, 5.2259587 51.0494154)",30,
47929526,False,,,Brugstraat,residential,True,17.023,"LINESTRING (5.2199752 51.0480551, 5.2202048 51.0481061)",30,4
71222695,False,,,Stadswal,residential,False,20.874000000000002,"LINESTRING (5.2199752 51.0480551, 5.219988 51.0479518, 5.2199853 51.0478677)",30,
637739846,False,,,Brugstraat,residential,False,92.693,"LINESTRING (5.2199752 51.0480551, 5.2189811 51.0478418, 5.21888 51.0478253, 5.2187986 51.0478189, 5.2187098 51.0478233)",30,4
536181228,True,,,Hoogstraat,residential,False,63.462,"LINESTRING (5.2232868 51.0479441, 5.222886 51.0483023, 5.2227684 51.0484126)",30,
71222688,True,,,Botermijnstraat,living_street,False,97.967,"LINESTRING (5.2227684 51.0484126, 5.2230672 51.0485657, 5.2233351 51.04876, 5.2236183 51.0489543, 5.2237491 51.049039)",20,
71222692,True,,,Hoogstraat,residential,False,29.774,"LINESTRING (5.2227684 51.0484126, 5.2226051 51.0485652, 5.2224971 51.0486144)",30,
71222774,False,,,Graaf Van Loonstraat,unclassified,False,29.029,"LINESTRING (5.2225995 51.0475542, 5.2228724 51.0473969, 5.2229011 51.0473751)",30,
225497006,True,,,Brouwersstraat,residential,False,64.901,"LINESTRING (5.2225995 51.0475542, 5.2227115 51.0476411, 5.2232868 51.0479441)",30,
71222695,False,,,Stadswal,residential,True,20.874000000000002,"LINESTRING (5.2199853 51.0478677, 5.219988 51.0479518, 5.2199752 51.0480551)",30,
375917185,False,,,Kruiwagenstraat,residential,False,110.21799999999999,"LINESTRING (5.2199853 51.0478677, 5.219912 51.0478589, 5.2198456 51.0478449, 5.2193515 51.0475227, 5.2188806 51.0471802)",30,
375917194,False,,,Stadswal,residential,False,142.49499999999998,"LINESTRING (5.2199853 51.0478677, 5.2200449 51.0478161, 5.2204012 51.0474627, 5.2205287 51.0473511, 5.2208325 51.0471148, 5.221094 51.0469153, 5.2211938 51.046838)",30,
71222759,False,,,Brouwersstraat,residential,True,100.42099999999999,"LINESTRING (5.220123 51.0462362, 5.2201563 51.0462542, 5.2203309 51.0463523, 5.2204947 51.0464485, 5.2206617 51.0465467, 5.2206668 51.0465497, 5.2208323 51.0466418, 5.2209424 51.0467031, 5.2211938 51.046838)",30,
71222765,True,,,Onze-Lieve-Vrouwstraat,residential,False,170.001,"LINESTRING (5.2224971 51.0486144, 5.2222855 51.0485652, 5.2221192 51.0485178, 5.2216604 51.0484091, 5.2209956 51.0482657, 5.220597 51.0481839, 5.2205361 51.0481718, 5.2202048 51.0481061)",30,
1206197940,False,,,Koolmijnlaan,residential,True,15.052,"LINESTRING (5.2236623 51.0511975, 5.2236558 51.0513328)",,
93103699,False,,,Koolmijnlaan,residential,False,81.67699999999999,"LINESTRING (5.2234929 51.0522374, 5.2235569 51.0522191, 5.2235961 51.0521876, 5.2236137 51.0521524, 5.2236241 51.0520592, 5.223645 51.0518493, 5.2236102 51.0517553, 5.2236374 51.0515428)",,
93103699,False,,,Koolmijnlaan,residential,True,15.824000000000002,"LINESTRING (5.2234929 51.0522374, 5.2234022 51.0522463, 5.2233419 51.0522435, 5.2232681 51.0522392)",,
93103718,False,,,Voetbalstraat,residential,False,88.687,"LINESTRING (5.2234929 51.0522374, 5.2235373 51.0522784, 5.2236693 51.0523456, 5.2239822 51.0524744, 5.2245449 51.0526739)",,
93103681,True,,,Molenveld,residential,False,49.85,"LINESTRING (5.2255873 51.0535325, 5.2259134 51.0531338)",,
166345225,False,,,Molenveld,residential,True,65.655,"LINESTRING (5.2255873 51.0535325, 5.225537 51.0535417, 5.2255097 51.0535588, 5.2254337 51.0536389, 5.2251863 51.0539408, 5.2251255 51.0539857, 5.2250716 51.0540096)",,
166345225,False,,,Molenveld,residential,False,103.3,"LINESTRING (5.2236058 51.0539504, 5.2248594 51.0540297, 5.2249574 51.0540308, 5.2250137 51.0540251, 5.2250716 51.0540096)",,
252245946,True,,,,residential,False,40.108,"LINESTRING (5.2236058 51.0539504, 5.2232986 51.0539705, 5.223119 51.0539772, 5.2230341 51.0539804)",,
242582539,False,,N72a,Koolmijnlaan,tertiary,True,111.216,"LINESTRING (5.2232681 51.0522392, 5.2234027 51.0512426)",50,
93103699,False,,,Koolmijnlaan,residential,False,15.824,"LINESTRING (5.2232681 51.0522392, 5.2233419 51.0522435, 5.2234022 51.0522463, 5.2234929 51.0522374)",,
167621378,False,,N72a,Koolmijnlaan,tertiary,False,179.084,"LINESTRING (5.2232681 51.0522392, 5.2232626 51.0522804, 5.2232523 51.0523571, 5.2230656 51.0537423, 5.2230519 51.053844)",50,
632483830,True,,,Voetbalstraat,residential,False,43.805,"LINESTRING (5.2259134 51.0531338, 5.2264744 51.0533094)",,
93103718,False,,,Voetbalstraat,residential,True,108.50399999999999,"LINESTRING (5.2259134 51.0531338, 5.2252156 51.0529138, 5.2245449 51.0526739)",,
225497019,False,,N72a,Koolmijnlaan,tertiary,False,12.903,"LINESTRING (5.2234472 51.0509209, 5.2234312 51.0510365)",50,
317803672,True,,,Koolmijnlaan,residential,False,34.235,"LINESTRING (5.2234472 51.0509209, 5.2236623 51.0511975)",,
39153013,False,,,Koolmijnlaan,tertiary,True,23.598,"LINESTRING (5.2234472 51.0509209, 5.2234686 51.0508542, 5.223503 51.0508211, 5.2235525 51.0507842, 5.2236271 51.0507529)",50,
167621378,False,,N72a,Koolmijnlaan,tertiary,True,15.219000000000001,"LINESTRING (5.2230341 51.0539804, 5.2230439 51.0539009, 5.2230519 51.053844)",50,
53004384,False,,,Geiteling,tertiary,False,48.985,"LINESTRING (5.2271091 51.0517055, 5.2269509 51.051701, 5.2267273 51.0516835, 5.2264167 51.0516433)",50,
53004384,False,,,Geiteling,tertiary,True,26.715,"LINESTRING (5.2271091 51.0517055, 5.2272024 51.0517024, 5.2272643 51.0516962, 5.2273327 51.0516788, 5.2273961 51.0516554, 5.2274579 51.0516247)",50,
632483831,False,,,Molenveld,residential,False,62.269000000000005,"LINESTRING (5.2271091 51.0517055, 5.2271077 51.0518195, 5.2271029 51.0521961, 5.2270886 51.0522649)",,
93103675,False,,,Hazendonkstraat,residential,True,95.183,"LINESTRING (5.2251355 51.0519026, 5.2245449 51.0526739)",,
632483831,False,,,Molenveld,residential,True,124.387,"LINESTRING (5.2264744 51.0533094, 5.2269357 51.0526476, 5.227029 51.0524827, 5.2270737 51.0523368, 5.2270886 51.0522649)",,
632483832,True,,,Molenveld,residential,False,37.403,"LINESTRING (5.2264744 51.0533094, 5.2263972 51.0534245, 5.2263262 51.0535095, 5.2262738 51.0535464, 5.2262396 51.0535603, 5.22618 51.0535754)",,
"[377596497, 166345233]",False,,,"['Molenveld', 'Het Hof']",residential,False,429.384,"LINESTRING (5.22618 51.0535754, 5.2261803 51.0536019, 5.2261949 51.0536482, 5.226228 51.0536788, 5.2268963 51.0540342, 5.2270703 51.0541238, 5.2273216 51.054252, 5.2273881 51.0543101, 5.2274368 51.0543662, 5.2274719 51.0544253, 5.2274969 51.0544915, 5.2274979 51.0545586, 5.2274898 51.0546309, 5.2274242 51.0547318, 5.2270845 51.0550793, 5.2270575 51.0550975, 5.2270255 51.0551114, 5.2270097 51.0551165, 5.2269836 51.0551247, 5.2269444 51.0551282, 5.2268965 51.0551279, 5.2268504 51.055119, 5.2259847 51.0547737, 5.2258618 51.0546884, 5.2256967 51.0546236, 5.2255416 51.0545628, 5.2254033 51.0545354, 5.2250498 51.0544098, 5.2250037 51.0543664, 5.2249854 51.0543353, 5.2249896 51.0543032, 5.225039 51.0542069, 5.2250867 51.0541222, 5.2251034 51.0540775, 5.2250942 51.0540522, 5.2250825 51.0540301, 5.2250716 51.0540096)",,
632483832,True,,,Molenveld,residential,False,42.068999999999996,"LINESTRING (5.22618 51.0535754, 5.2261088 51.0535865, 5.2258107 51.0535554, 5.2255873 51.0535325)",,
93103675,False,,,Hazendonkstraat,residential,False,95.183,"LINESTRING (5.2245449 51.0526739, 5.2251355 51.0519026)",,
93103718,False,,,Voetbalstraat,residential,False,108.50399999999999,"LINESTRING (5.2245449 51.0526739, 5.2252156 51.0529138, 5.2259134 51.0531338)",,
93103718,False,,,Voetbalstraat,residential,True,88.68700000000001,"LINESTRING (5.2245449 51.0526739, 5.2239822 51.0524744, 5.2236693 51.0523456, 5.2235373 51.0522784, 5.2234929 51.0522374)",,
93402266,False,,,Rozenlaan,residential,True,35.386,"LINESTRING (5.2247102 51.0460649, 5.224651 51.0461971, 5.2246307 51.0462493, 5.2246333 51.0462995, 5.224649 51.0463758)",,
377636109,False,,,Koolmijnlaan,residential,False,121.914,"LINESTRING (5.2236374 51.0493412, 5.2236222 51.0495058, 5.223524 51.0502503, 5.2235165 51.0504347)",30,
377636109,False,,,Koolmijnlaan,residential,True,34.559,"LINESTRING (5.2236374 51.0493412, 5.2236557 51.0492554, 5.2237491 51.049039)",30,
53004388,False,,,Graaf van Loonstraat,residential,False,107.331,"LINESTRING (5.2259587 51.0494154, 5.2260434 51.04926, 5.2260468 51.0492537, 5.2262733 51.0488441, 5.2262998 51.0487963, 5.226395 51.0486245, 5.2264407 51.048561, 5.2264825 51.0485088)",30,
93402237,False,,,Graaf van Loonstraat,residential,False,110.268,"LINESTRING (5.2259587 51.0494154, 5.225876 51.0495872, 5.2258665 51.0496069, 5.2254445 51.0503527)",50,
93402301,False,,,Heemstraat,residential,False,90.759,"LINESTRING (5.2218747 51.0465648, 5.2219366 51.0466085, 5.2227069 51.047096, 5.2226347 51.04715)",,
"[36987746, 71222710]",False,,N29,"['Scheigoorstraat', 'Rozenlaan']",tertiary,False,107.496,"LINESTRING (5.224649 51.0463758, 5.2247168 51.0463684, 5.2247755 51.0463735, 5.2248775 51.0463994, 5.2253007 51.046521, 5.2256643 51.0466269, 5.2259009 51.0466833, 5.2260692 51.0467244)",50,
"[225497046, 71222710]",False,,N29,"['Paalsesteenweg', 'Rozenlaan']",tertiary,True,202.04199999999997,"LINESTRING (5.224649 51.0463758, 5.2245861 51.0463953, 5.2245435 51.0464195, 5.2245145 51.0464504, 5.2244932 51.046486, 5.2239781 51.0474787, 5.2239363 51.0475398, 5.2239098 51.0475618, 5.2238856 51.0475778, 5.2238535 51.0475957, 5.2238204 51.0476078, 5.2237826 51.0476184, 5.2237428 51.0476274, 5.2237017 51.0476327, 5.2236674 51.0476343, 5.2236271 51.0476338, 5.2235869 51.0476297, 5.2235576 51.0476245, 5.2235248 51.0476154, 5.223481 51.0475992, 5.2231859 51.0474696)",50,
93402266,False,,,Rozenlaan,residential,False,35.386,"LINESTRING (5.224649 51.0463758, 5.2246333 51.0462995, 5.2246307 51.0462493, 5.224651 51.0461971, 5.2247102 51.0460649)",,
93402301,False,,,Heemstraat,residential,True,6.934,"LINESTRING (5.2225697 51.0471971, 5.2226347 51.04715)",,
422951073,True,,N29,Paalsesteenweg,tertiary,False,33.134,"LINESTRING (5.2225697 51.0471971, 5.2225017 51.047162, 5.2222991 51.0470333, 5.2222466 51.0469813)",50,
93402320,False,,,August Cuppensstraat,residential,False,63.7,"LINESTRING (5.2235165 51.0504347, 5.2234448 51.0504293, 5.2232945 51.050396, 5.2229264 51.0502113, 5.2227515 51.0501397)",30,4
225497008,False,,,Koolmijnlaan,residential,False,36.407000000000004,"LINESTRING (5.2235165 51.0504347, 5.2235375 51.0505188, 5.2235491 51.0506015, 5.2235684 51.0506483, 5.2235918 51.0506901, 5.2236271 51.0507529)",30,
377636109,False,,,Koolmijnlaan,residential,True,121.914,"LINESTRING (5.2235165 51.0504347, 5.223524 51.0502503, 5.2236222 51.0495058, 5.2236374 51.0493412)",30,
"[1207673610, 604020157, 53004390]",False,,,Violetstraat,residential,False,143.516,"LINESTRING (5.2235165 51.0504347, 5.2236868 51.0503883, 5.2237835 51.0503529, 5.2239664 51.0502672, 5.224123 51.0502206, 5.2242519 51.0502082, 5.2243996 51.0502057, 5.2245334 51.0502103, 5.2246979 51.0502218, 5.2249238 51.0502501, 5.2252081 51.0502981, 5.2254445 51.0503527)","['30', '50']",
93402309,False,,,Kolmen,residential,True,13.115,"LINESTRING (5.2267469 51.0458313, 5.2269245 51.0458693)",,
36987191,False,,N72a,Hasseltsesteenweg,tertiary,False,110.03600000000002,"LINESTRING (5.2267469 51.0458313, 5.2264859 51.0461714, 5.2261474 51.0466275, 5.2261013 51.0466846, 5.2260692 51.0467244)",50,
1011330743,False,,,Kaaistraat,residential,True,27.39,"LINESTRING (5.2181568 51.0476453, 5.2179391 51.0478501)",,
160271142,False,,,Kaaistraat,unclassified,False,10.863,"LINESTRING (5.2181568 51.0476453, 5.2180832 51.0476418, 5.2180025 51.0476493)",,
"[160271142, 501772959]",False,,,Kaaistraat,"['unclassified', 'residential']",True,25.219,"LINESTRING (5.2181568 51.0476453, 5.2182978 51.0476839, 5.2183997 51.0477042, 5.2184995 51.0477089)",,
1011330743,False,,,Kaaistraat,residential,False,27.39,"LINESTRING (5.2179391 51.0478501, 5.2181568 51.0476453)",,
160271143,False,,,Kaaistraat,residential,True,23.052,"LINESTRING (5.2179391 51.0478501, 5.2179061 51.0477818, 5.2178739 51.0477295, 5.2177912 51.0476689)",,
