osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,access
297789038,2,Turnhoutsebaan,primary,50,False,True,196.824,"LINESTRING (4.5826841 51.2405975, 4.5824614 51.2405109, 4.5822332 51.2404167, 4.5820064 51.2403228, 4.5819614 51.2403042, 4.5817695 51.240217, 4.5814901 51.2400737, 4.5811071 51.2398602, 4.5807318 51.239641, 4.5804707 51.2395031)",N12,,
"[965446489, 965446491]",2,Oudebaan,residential,"['50', '30']",False,True,86.187,"LINESTRING (4.5826841 51.2405975, 4.5826659 51.2407003, 4.5826469 51.2411669, 4.5825763 51.241367)",,,
32847103,,Lindenstraat,residential,50,False,False,235.381,"LINESTRING (4.5832373 51.240806, 4.5833339 51.2407561, 4.5834173 51.2407354, 4.583462 51.2407297, 4.5839904 51.2407686, 4.5843293 51.2408087, 4.5846649 51.2408231, 4.5850051 51.2407873, 4.5856022 51.2406598, 4.5865061 51.2405189)",,,
297789038,2,Turnhoutsebaan,primary,50,False,False,353.72800000000007,"LINESTRING (4.5832373 51.240806, 4.5836341 51.240963, 4.5840675 51.241133, 4.5845308 51.2413174, 4.5850285 51.2415182, 4.5850999 51.2415456, 4.5856871 51.2417706, 4.5865548 51.2421166, 4.5866961 51.242173, 4.5873465 51.2424323, 4.5875314 51.2425067)",N12,,
297789038,2,Turnhoutsebaan,primary,50,False,True,44.95,"LINESTRING (4.5832373 51.240806, 4.5829239 51.2406878, 4.5826841 51.2405975)",N12,,
35564555,2,De Loock,residential,50,False,False,16.061,"LINESTRING (4.5750933 51.2345391, 4.5748881 51.2344731)",,,
35564555,2,De Loock,residential,50,False,True,146.644,"LINESTRING (4.5750933 51.2345391, 4.575939 51.2348314, 4.5769191 51.2351963)",,,
32847090,,Frans De Beuckeleerlaan,residential,50,False,False,211.692,"LINESTRING (4.5875314 51.2425067, 4.5875496 51.2424166, 4.5875624 51.2423928, 4.5880902 51.2407731, 4.588141 51.2406421)",,,
41413661,,Wisselstraat,residential,50,False,False,81.484,"LINESTRING (4.5875314 51.2425067, 4.5875228 51.2425517, 4.5875175 51.2425969, 4.5875087 51.2426237, 4.5873109 51.2432259)",,,
297789038,2,Turnhoutsebaan,primary,50,False,True,353.72800000000007,"LINESTRING (4.5875314 51.2425067, 4.5873465 51.2424323, 4.5866961 51.242173, 4.5865548 51.2421166, 4.5856871 51.2417706, 4.5850999 51.2415456, 4.5850285 51.2415182, 4.5845308 51.2413174, 4.5840675 51.241133, 4.5836341 51.240963, 4.5832373 51.240806)",N12,,
914466387,2,Alfons Van den Sandelaan,residential,50,False,False,52.039,"LINESTRING (4.5857431 51.2352645, 4.5850169 51.2351537)",,,
914466387,2,Alfons Van den Sandelaan,residential,50,False,True,79.084,"LINESTRING (4.5857431 51.2352645, 4.5868436 51.2354407)",,,
32937279,1,van de Wervelaan,residential,50,True,False,36.016999999999996,"LINESTRING (4.5846587 51.2352978, 4.5845458 51.2352714, 4.5844604 51.2352233, 4.5844261 51.2351886, 4.5844032 51.2351482, 4.5843946 51.2351052, 4.5844034 51.235056)",,roundabout,
974306554,2,Kerkelei,residential,30,False,False,74.072,"LINESTRING (4.5846587 51.2352978, 4.5845163 51.2356428, 4.5844109 51.2359455)",,,
32937279,1,van de Wervelaan,residential,50,True,False,45.937999999999995,"LINESTRING (4.5846304 51.2349107, 4.5847198 51.2349042, 4.5847877 51.23491, 4.5848791 51.2349343, 4.5849351 51.2349623, 4.584977 51.2349948, 4.5850171 51.2350514, 4.5850274 51.2351103, 4.5850169 51.2351537)",,roundabout,
588947514,2,Dorpsstraat,residential,50,False,False,17.866,"LINESTRING (4.5846304 51.2349107, 4.5846037 51.2348388, 4.5845723 51.2347542)",,,
914466387,2,Alfons Van den Sandelaan,residential,50,False,True,52.039,"LINESTRING (4.5850169 51.2351537, 4.5857431 51.2352645)",,,
32937279,1,van de Wervelaan,residential,50,True,False,32.449,"LINESTRING (4.5850169 51.2351537, 4.5849853 51.2352014, 4.5849522 51.2352308, 4.5849146 51.2352542, 4.5848493 51.2352807, 4.5847818 51.2352956, 4.5847199 51.2353005, 4.5846587 51.2352978)",,roundabout,
6184749,2,Schoolstraat,tertiary,50,False,False,143.669,"LINESTRING (4.5818263 51.2346544, 4.5817987 51.2347501, 4.581732 51.2351573, 4.5816759 51.2354992, 4.5816153 51.2358214, 4.5815929 51.2358703, 4.5815637 51.2359342)",,,
33389095,2,van de Wervelaan,residential,50,False,True,184.9,"LINESTRING (4.5818263 51.2346544, 4.5819164 51.234667, 4.5819491 51.2346721, 4.5820532 51.2346884, 4.5844034 51.235056)",,,
991565676,,Eugeen Dierckxlaan,residential,30,False,False,264.526,"LINESTRING (4.5835638 51.2382984, 4.5834659 51.2382838, 4.5818353 51.2380411, 4.5803426 51.2375763, 4.5801478 51.2375259, 4.5800137 51.2374912)",,,
"[32937281, 1055717503]",2,Kerkelei,residential,30,False,False,262.892,"LINESTRING (4.5835638 51.2382984, 4.5835318 51.2383815, 4.5828415 51.2401747, 4.5827646 51.2403734, 4.5827327 51.2404528, 4.5827073 51.240521, 4.5826841 51.2405975)",,,
32937285,,August Dierckxlaan,residential,50,False,False,11.62,"LINESTRING (4.5872048 51.2363273, 4.5871548 51.236427)",,,
32937285,,August Dierckxlaan,residential,50,False,True,11.62,"LINESTRING (4.5871548 51.236427, 4.5872048 51.2363273)",,,
32937289,,Dieghemveldweg,residential,50,False,False,100.144,"LINESTRING (4.5871548 51.236427, 4.5867131 51.2372841)",,,
1055717505,,August Dierckxlaan,residential,50,True,False,50.216,"LINESTRING (4.5871548 51.236427, 4.5864606 51.2363044)",,,
974306554,2,Kerkelei,residential,30,False,False,89.197,"LINESTRING (4.5844109 51.2359455, 4.5841407 51.2366837, 4.5841247 51.2367274)",,,
974306554,2,Kerkelei,residential,30,False,True,74.072,"LINESTRING (4.5844109 51.2359455, 4.5845163 51.2356428, 4.5846587 51.2352978)",,,
1055717504,,August Dierckxlaan,residential,50,False,False,148.177,"LINESTRING (4.5844109 51.2359455, 4.5845194 51.2359645, 4.5864606 51.2363044)",,,
32937289,,Dieghemveldweg,residential,50,False,True,100.144,"LINESTRING (4.5867131 51.2372841, 4.5871548 51.236427)",,,
125158025,,Waterlaatstraat,residential,50,False,False,62.088,"LINESTRING (4.5867131 51.2372841, 4.5875584 51.2374621)",,,
125158025,,Waterlaatstraat,residential,50,False,True,190.53900000000002,"LINESTRING (4.5867131 51.2372841, 4.5857194 51.2370686, 4.58507 51.2369297, 4.5841955 51.2367426, 4.5841247 51.2367274)",,,
125158025,,Waterlaatstraat,residential,50,False,True,62.088,"LINESTRING (4.5875584 51.2374621, 4.5867131 51.2372841)",,,
32937292,,Kleinveldweg,residential,50,False,False,52.807,"LINESTRING (4.5875584 51.2374621, 4.5874426 51.2376151, 4.5872365 51.2377196, 4.5870345 51.2377786)",,,
32847103,,Lindenstraat,residential,50,False,True,16.631,"LINESTRING (4.5883624 51.2406983, 4.588141 51.2406421)",,,
123439864,,Korte Lindenstraat,residential,50,False,False,13.556,"LINESTRING (4.5883624 51.2406983, 4.5885515 51.2407274)",,,
32937292,,Kleinveldweg,residential,50,False,False,121.524,"LINESTRING (4.5870345 51.2377786, 4.5853491 51.2380631)",,,
32937292,,Kleinveldweg,residential,50,False,True,52.807,"LINESTRING (4.5870345 51.2377786, 4.5872365 51.2377196, 4.5874426 51.2376151, 4.5875584 51.2374621)",,,
32937295,,Het Schoemeken,residential,50,False,False,183.197,"LINESTRING (4.5870345 51.2377786, 4.586901 51.2380791, 4.5868249 51.2382496, 4.5866624 51.2386034, 4.5863937 51.2391977, 4.5863265 51.2393653)",,,
991565677,,Kerkelei,residential,30,True,False,27.27,"LINESTRING (4.5836495 51.2380591, 4.5835638 51.2382984)",,,
32937292,,Kleinveldweg,residential,50,False,True,121.524,"LINESTRING (4.5853491 51.2380631, 4.5870345 51.2377786)",,,
32937293,,Kwekerijstraat,residential,50,False,False,160.14000000000001,"LINESTRING (4.5853491 51.2380631, 4.5859981 51.2389802, 4.5861268 51.239154, 4.5863265 51.2393653)",,,
991565678,1,Kleinveldweg,residential,30,True,False,120.977,"LINESTRING (4.5853491 51.2380631, 4.5852956 51.2380718, 4.585011 51.2381179, 4.5847337 51.238153, 4.5845684 51.2381674, 4.5842828 51.2381579, 4.583741 51.2380734, 4.5836495 51.2380591)",,,
32937293,,Kwekerijstraat,residential,50,False,False,128.941,"LINESTRING (4.5863265 51.2393653, 4.586395 51.2396519, 4.5864353 51.2399374, 4.5865061 51.2405189)",,,
32937293,,Kwekerijstraat,residential,50,False,True,160.14,"LINESTRING (4.5863265 51.2393653, 4.5861268 51.239154, 4.5859981 51.2389802, 4.5853491 51.2380631)",,,
32937295,,Het Schoemeken,residential,50,False,True,183.197,"LINESTRING (4.5863265 51.2393653, 4.5863937 51.2391977, 4.5866624 51.2386034, 4.5868249 51.2382496, 4.586901 51.2380791, 4.5870345 51.2377786)",,,
32847103,,Lindenstraat,residential,50,False,False,119.049,"LINESTRING (4.5865061 51.2405189, 4.5870151 51.2404407, 4.5871755 51.2404352, 4.5873489 51.2404491, 4.5877914 51.2405495, 4.5880075 51.2406018, 4.588141 51.2406421)",,,
32847103,,Lindenstraat,residential,50,False,True,235.381,"LINESTRING (4.5865061 51.2405189, 4.5856022 51.2406598, 4.5850051 51.2407873, 4.5846649 51.2408231, 4.5843293 51.2408087, 4.5839904 51.2407686, 4.583462 51.2407297, 4.5834173 51.2407354, 4.5833339 51.2407561, 4.5832373 51.240806)",,,
32937293,,Kwekerijstraat,residential,50,False,True,128.941,"LINESTRING (4.5865061 51.2405189, 4.5864353 51.2399374, 4.586395 51.2396519, 4.5863265 51.2393653)",,,
32847103,,Lindenstraat,residential,50,False,False,16.631,"LINESTRING (4.588141 51.2406421, 4.5883624 51.2406983)",,,
32847090,,Frans De Beuckeleerlaan,residential,50,False,True,211.69200000000004,"LINESTRING (4.588141 51.2406421, 4.5880902 51.2407731, 4.5875624 51.2423928, 4.5875496 51.2424166, 4.5875314 51.2425067)",,,
32847103,,Lindenstraat,residential,50,False,True,119.04899999999999,"LINESTRING (4.588141 51.2406421, 4.5880075 51.2406018, 4.5877914 51.2405495, 4.5873489 51.2404491, 4.5871755 51.2404352, 4.5870151 51.2404407, 4.5865061 51.2405189)",,,
123439864,,Korte Lindenstraat,residential,50,False,True,13.556,"LINESTRING (4.5885515 51.2407274, 4.5883624 51.2406983)",,,
35475954,2,Petrus Bogaertslaan,residential,50,False,False,52.932,"LINESTRING (4.5769191 51.2351963, 4.5776614 51.2352992)",,,
35564555,2,De Loock,residential,50,False,False,146.644,"LINESTRING (4.5769191 51.2351963, 4.575939 51.2348314, 4.5750933 51.2345391)",,,
35475954,2,Petrus Bogaertslaan,residential,50,False,False,166.982,"LINESTRING (4.5792918 51.2354723, 4.579717 51.2355165, 4.5800124 51.2355539, 4.5813673 51.2358823, 4.5814302 51.2358989, 4.5815637 51.2359342)",,,
35475954,2,Petrus Bogaertslaan,residential,50,False,True,115.137,"LINESTRING (4.5792918 51.2354723, 4.5783422 51.2353763, 4.5776614 51.2352992)",,,
123157100,2,Nieuwstraat,residential,50,False,True,184.282,"LINESTRING (4.5792918 51.2354723, 4.5790422 51.2363912, 4.578635 51.2370701)",,,
129429243,2,Hendrik Consciencestraat,residential,50,False,False,193.843,"LINESTRING (4.5766824 51.2363286, 4.5753692 51.2378658)",,,
129429243,2,Hendrik Consciencestraat,residential,50,False,True,133.221,"LINESTRING (4.5766824 51.2363286, 4.5776614 51.2352992)",,,
32937284,2,Eugeen Dierckxlaan,residential,50,False,True,162.472,"LINESTRING (4.5766824 51.2363286, 4.5768826 51.2364394, 4.5771655 51.2366376, 4.5774123 51.2367776, 4.578635 51.2370701)",,,
32937279,1,van de Wervelaan,residential,50,True,False,23.673000000000002,"LINESTRING (4.5844034 51.235056, 4.5844213 51.2350228, 4.5844533 51.2349874, 4.5844853 51.2349635, 4.5845363 51.2349371, 4.5846304 51.2349107)",,roundabout,
33389095,2,van de Wervelaan,residential,50,False,False,184.9,"LINESTRING (4.5844034 51.235056, 4.5820532 51.2346884, 4.5819491 51.2346721, 4.5819164 51.234667, 4.5818263 51.2346544)",,,
540385687,2,Heidedreef,residential,50,False,False,21.936,"LINESTRING (4.5744316 51.2410972, 4.574477 51.2411038, 4.5745204 51.2411083, 4.5745656 51.241111, 4.5746089 51.2411132, 4.5746568 51.2411158, 4.5747389 51.2411349)",,,yes
540385687,2,Heidedreef,residential,50,False,True,117.214,"LINESTRING (4.5761513 51.2417061, 4.5760612 51.2416848, 4.5758959 51.2416153, 4.5749517 51.2412201, 4.5747389 51.2411349)",,,yes
540385688,3,Brasschaatsebaan,secondary,50,False,True,46.899,"LINESTRING (4.5761513 51.2417061, 4.5762675 51.2415497, 4.5764477 51.2413274)",N121,,
125158025,,Waterlaatstraat,residential,50,False,False,190.539,"LINESTRING (4.5841247 51.2367274, 4.5841955 51.2367426, 4.58507 51.2369297, 4.5857194 51.2370686, 4.5867131 51.2372841)",,,
974306554,2,Kerkelei,residential,30,False,True,89.197,"LINESTRING (4.5841247 51.2367274, 4.5841407 51.2366837, 4.5844109 51.2359455)",,,
974306555,,Kerkelei,residential,30,True,False,151.73000000000002,"LINESTRING (4.5841247 51.2367274, 4.5841049 51.2367828, 4.5837141 51.237878, 4.5836495 51.2380591)",,,
991565679,,Petrus Bogaertslaan,residential,30,False,True,58.965999999999994,"LINESTRING (4.5841247 51.2367274, 4.5840313 51.2367115, 4.5833073 51.2365885)",,,
35564555,2,De Loock,residential,50,False,True,16.061,"LINESTRING (4.5748881 51.2344731, 4.5750933 51.2345391)",,,
6184749,2,Schoolstraat,tertiary,50,False,False,110.089,"LINESTRING (4.5808187 51.2366398, 4.5803882 51.2370599, 4.5800886 51.237405, 4.5800137 51.2374912)",,,
6184749,2,Schoolstraat,tertiary,50,False,True,94.30400000000002,"LINESTRING (4.5808187 51.2366398, 4.5809101 51.2365586, 4.5814866 51.2360464, 4.5815171 51.2360021, 4.5815637 51.2359342)",,,
123439865,2,Leopold Gabriëlslaan,residential,30,False,False,196.41200000000003,"LINESTRING (4.5808187 51.2366398, 4.5811767 51.2367869, 4.5812157 51.2368029, 4.5826263 51.2369493, 4.5827379 51.2369348, 4.5828827 51.2368542, 4.5830567 51.2367799, 4.583222 51.236677, 4.5833073 51.2365885)",,,
297819125,,Dieghemveldweg,residential,50,False,True,87.326,"LINESTRING (4.5868436 51.2354407, 4.5865126 51.2361982)",,,
914466387,2,Alfons Van den Sandelaan,residential,50,False,False,79.084,"LINESTRING (4.5868436 51.2354407, 4.5857431 51.2352645)",,,
965446489,2,Oudebaan,residential,30,False,False,140.946,"LINESTRING (4.5839284 51.2422976, 4.5827026 51.2415028, 4.5825867 51.2414168, 4.5825763 51.241367)",,,
540385687,2,Heidedreef,residential,50,False,False,117.214,"LINESTRING (4.5747389 51.2411349, 4.5749517 51.2412201, 4.5758959 51.2416153, 4.5760612 51.2416848, 4.5761513 51.2417061)",,,yes
540385687,2,Heidedreef,residential,50,False,True,21.936,"LINESTRING (4.5747389 51.2411349, 4.5746568 51.2411158, 4.5746089 51.2411132, 4.5745656 51.241111, 4.5745204 51.2411083, 4.574477 51.2411038, 4.5744316 51.2410972)",,,yes
147553489,2,Molenstraat,residential,50,False,True,213.33999999999997,"LINESTRING (4.5805173 51.2432146, 4.5805847 51.2431535, 4.5821409 51.2417422, 4.5821679 51.241693, 4.5822016 51.2416185)",,,
479667469,2,Kapelstraat,residential,50,False,True,79.114,"LINESTRING (4.5805173 51.2432146, 4.5799348 51.2429048, 4.5796512 51.2427539)",,,
995048692,2,Molenstraat,living_street,20,False,False,15.802999999999999,"LINESTRING (4.5805173 51.2432146, 4.580448 51.2432824, 4.5803949 51.2433343)",,,
32937284,2,Eugeen Dierckxlaan,residential,50,False,False,162.472,"LINESTRING (4.578635 51.2370701, 4.5774123 51.2367776, 4.5771655 51.2366376, 4.5768826 51.2364394, 4.5766824 51.2363286)",,,
32937284,2,Eugeen Dierckxlaan,residential,50,False,True,107.161,"LINESTRING (4.578635 51.2370701, 4.5792556 51.2372175, 4.5793586 51.2372484, 4.579887 51.2374435, 4.579965 51.2374723, 4.5800137 51.2374912)",,,
123157100,2,Nieuwstraat,residential,50,False,False,184.282,"LINESTRING (4.578635 51.2370701, 4.5790422 51.2363912, 4.5792918 51.2354723)",,,
35475954,2,Petrus Bogaertslaan,residential,50,False,True,52.932,"LINESTRING (4.5776614 51.2352992, 4.5769191 51.2351963)",,,
129429243,2,Hendrik Consciencestraat,residential,50,False,False,133.221,"LINESTRING (4.5776614 51.2352992, 4.5766824 51.2363286)",,,
35475954,2,Petrus Bogaertslaan,residential,50,False,False,115.137,"LINESTRING (4.5776614 51.2352992, 4.5783422 51.2353763, 4.5792918 51.2354723)",,,
123439865,2,Leopold Gabriëlslaan,residential,30,False,True,196.41200000000003,"LINESTRING (4.5833073 51.2365885, 4.583222 51.236677, 4.5830567 51.2367799, 4.5828827 51.2368542, 4.5827379 51.2369348, 4.5826263 51.2369493, 4.5812157 51.2368029, 4.5811767 51.2367869, 4.5808187 51.2366398)",,,
991565679,,Petrus Bogaertslaan,residential,30,False,False,58.965999999999994,"LINESTRING (4.5833073 51.2365885, 4.5840313 51.2367115, 4.5841247 51.2367274)",,,
991565679,,Petrus Bogaertslaan,residential,30,False,True,141.749,"LINESTRING (4.5833073 51.2365885, 4.5829873 51.2365, 4.5816948 51.2359863, 4.5815637 51.2359342)",,,
479667469,2,Kapelstraat,residential,50,False,False,79.114,"LINESTRING (4.5796512 51.2427539, 4.5799348 51.2429048, 4.5805173 51.2432146)",,,
124535869,1,Rijsblokstraat,residential,50,True,False,123.64500000000001,"LINESTRING (4.5804707 51.2395031, 4.5799827 51.2398594, 4.579627 51.2401156, 4.5795152 51.2402006, 4.579366 51.2403101, 4.5793113 51.2403453)",,,
297789038,2,Turnhoutsebaan,primary,50,False,False,196.82399999999998,"LINESTRING (4.5804707 51.2395031, 4.5807318 51.239641, 4.5811071 51.2398602, 4.5814901 51.2400737, 4.5817695 51.240217, 4.5819614 51.2403042, 4.5820064 51.2403228, 4.5822332 51.2404167, 4.5824614 51.2405109, 4.5826841 51.2405975)",N12,,
"[22091855, 297789038, 297789039]","['2', '3', '4']",Turnhoutsebaan,primary,50,False,True,106.686,"LINESTRING (4.5804707 51.2395031, 4.5803979 51.2394692, 4.5800364 51.2392988, 4.5798508 51.2392145, 4.5797747 51.2391872, 4.5795356 51.239096, 4.5794215 51.2390584, 4.5791865 51.238984)",N12,,
147553478,,Eugeen Van de Vellaan,residential,50,True,False,347.979,"LINESTRING (4.5769265 51.2383224, 4.5766068 51.2387542, 4.576219 51.2392332, 4.5758546 51.2396833, 4.5754407 51.2401927, 4.5750267 51.240702, 4.5747389 51.2411349)",,,
"[297789043, 277137277]","['2', '4']",Turnhoutsebaan,primary,50,False,False,173.706,"LINESTRING (4.5769265 51.2383224, 4.5774719 51.2384717, 4.5777224 51.2385436, 4.5784626 51.2387674, 4.5786379 51.2388175, 4.5788426 51.2388803, 4.5791865 51.238984)",N12,,
277137277,2,Turnhoutsebaan,primary,50,False,True,119.716,"LINESTRING (4.5769265 51.2383224, 4.5755391 51.2379148, 4.5753692 51.2378658)",N12,,
147553474,2,Brouwerijstraat,residential,50,False,True,100.009,"LINESTRING (4.5811614 51.2409986, 4.5820942 51.2415441, 4.5822016 51.2416185)",,,
147553473,2,Brasschaatsebaan,secondary,50,False,True,230.779,"LINESTRING (4.5764477 51.2413274, 4.5765775 51.2411351, 4.5766837 51.2410088, 4.5767892 51.2409013, 4.576879 51.2408383, 4.5769707 51.2407837, 4.577145 51.2406468, 4.5774539 51.2403956, 4.5775495 51.2403179, 4.5776064 51.240269, 4.5777904 51.2401265, 4.5780922 51.2398817, 4.5783727 51.2396497)",N121,,
147553485,2,Kapelstraat,residential,50,False,False,232.779,"LINESTRING (4.5764477 51.2413274, 4.5765237 51.241349, 4.5765511 51.2413595, 4.5774498 51.2416267, 4.577649 51.2417099, 4.5779165 51.2419038, 4.5789749 51.2426422)",,,
540385688,3,Brasschaatsebaan,secondary,50,False,False,46.899,"LINESTRING (4.5764477 51.2413274, 4.5762675 51.2415497, 4.5761513 51.2417061)",N121,,
"[965446489, 965446491]",2,Oudebaan,residential,"['30', '50']",False,False,86.18700000000001,"LINESTRING (4.5825763 51.241367, 4.5826469 51.2411669, 4.5826659 51.2407003, 4.5826841 51.2405975)",,,
965446489,2,Oudebaan,residential,30,False,True,140.946,"LINESTRING (4.5825763 51.241367, 4.5825867 51.2414168, 4.5827026 51.2415028, 4.5839284 51.2422976)",,,
965446490,2,Brouwerijstraat,residential,30,False,False,40.379999999999995,"LINESTRING (4.5825763 51.241367, 4.5825079 51.2413646, 4.5824526 51.24139, 4.5822016 51.2416185)",,,
147553474,2,Brouwerijstraat,residential,50,False,False,100.009,"LINESTRING (4.5822016 51.2416185, 4.5820942 51.2415441, 4.5811614 51.2409986)",,,
147553489,2,Molenstraat,residential,50,False,False,213.34,"LINESTRING (4.5822016 51.2416185, 4.5821679 51.241693, 4.5821409 51.2417422, 4.5805847 51.2431535, 4.5805173 51.2432146)",,,
965446490,2,Brouwerijstraat,residential,30,False,True,40.379999999999995,"LINESTRING (4.5822016 51.2416185, 4.5824526 51.24139, 4.5825079 51.2413646, 4.5825763 51.241367)",,,
147553482,1,Groenelaan,residential,50,True,False,238.064,"LINESTRING (4.5789749 51.2426422, 4.5790197 51.2426177, 4.5791813 51.2425265, 4.5811614 51.2409986)",,,
147553485,2,Kapelstraat,residential,50,False,True,232.779,"LINESTRING (4.5789749 51.2426422, 4.5779165 51.2419038, 4.577649 51.2417099, 4.5774498 51.2416267, 4.5765511 51.2413595, 4.5765237 51.241349, 4.5764477 51.2413274)",,,
297819122,,August Dierckxlaan,residential,50,True,False,50.284,"LINESTRING (4.5865126 51.2361982, 4.5872048 51.2363273)",,,
297819125,,Dieghemveldweg,residential,50,False,False,87.326,"LINESTRING (4.5865126 51.2361982, 4.5868436 51.2354407)",,,
1055717504,,August Dierckxlaan,residential,50,False,True,12.351,"LINESTRING (4.5865126 51.2361982, 4.5864606 51.2363044)",,,
1055717504,,August Dierckxlaan,residential,50,False,False,12.351,"LINESTRING (4.5864606 51.2363044, 4.5865126 51.2361982)",,,
1055717504,,August Dierckxlaan,residential,50,False,True,148.177,"LINESTRING (4.5864606 51.2363044, 4.5845194 51.2359645, 4.5844109 51.2359455)",,,
147553473,2,Brasschaatsebaan,secondary,50,False,False,230.77900000000002,"LINESTRING (4.5783727 51.2396497, 4.5780922 51.2398817, 4.5777904 51.2401265, 4.5776064 51.240269, 4.5775495 51.2403179, 4.5774539 51.2403956, 4.577145 51.2406468, 4.5769707 51.2407837, 4.576879 51.2408383, 4.5767892 51.2409013, 4.5766837 51.2410088, 4.5765775 51.2411351, 4.5764477 51.2413274)",N121,,
"[147553473, 545972908, 960851110]","['2', '3']",Brasschaatsebaan,secondary,50,False,True,93.243,"LINESTRING (4.5783727 51.2396497, 4.5785433 51.2394964, 4.5785713 51.2394731, 4.5788052 51.2392855, 4.5789789 51.2391482, 4.5790299 51.2391084, 4.5791865 51.238984)",N121,,
297827999,2,Rijsblokstraat,residential,50,False,False,59.159000000000006,"LINESTRING (4.5783727 51.2396497, 4.5784335 51.2396814, 4.5790266 51.2399895)",,,
297827999,2,Rijsblokstraat,residential,50,False,True,59.159000000000006,"LINESTRING (4.5790266 51.2399895, 4.5784335 51.2396814, 4.5783727 51.2396497)",,,
382132112,1,Den Hert,living_street,20,False,False,39.122,"LINESTRING (4.5873109 51.2432259, 4.5878601 51.2433006)",,,
41413661,,Wisselstraat,residential,50,False,True,81.48400000000001,"LINESTRING (4.5873109 51.2432259, 4.5875087 51.2426237, 4.5875175 51.2425969, 4.5875228 51.2425517, 4.5875314 51.2425067)",,,
"[319184441, 545972907, 6184749, 319184439]","['2', '3']",Schoolstraat,tertiary,50,False,False,176.71599999999998,"LINESTRING (4.5800137 51.2374912, 4.5799538 51.2375728, 4.579938 51.2375943, 4.5796645 51.2379666, 4.5796221 51.2380319, 4.5795797 51.2380999, 4.579527 51.2381847, 4.5793998 51.2383849, 4.5792988 51.2385985, 4.5792503 51.2386866, 4.5792192 51.2388433, 4.5791865 51.238984)",,,
6184749,2,Schoolstraat,tertiary,50,False,True,110.089,"LINESTRING (4.5800137 51.2374912, 4.5800886 51.237405, 4.5803882 51.2370599, 4.5808187 51.2366398)",,,
