osmid,name,highway,maxspeed,oneway,reversed,length,geometry,access,junction,lanes
348245731,Schrieksebaan,tertiary,30,False,False,38.279,"LINESTRING (4.7065993 50.9929415, 4.7062338 50.9926854)",,,
26614159,Astridstraat,residential,30,False,True,52.304,"LINESTRING (4.7077052 50.9915498, 4.7076592 50.9914954, 4.7075935 50.9913259, 4.7074612 50.9911547, 4.7074307 50.9911152)",,,
106526471,Kruisstraat,tertiary,,False,True,133.244,"LINESTRING (4.7030429 50.992296, 4.7031275 50.9921543, 4.7032319 50.9919484, 4.703429 50.9915822, 4.7036009 50.9912427, 4.7036284 50.9911889, 4.7036556 50.9911627)",,,
348402881,Kruisstraat,tertiary,50,False,False,87.94,"LINESTRING (4.7030429 50.992296, 4.7029243 50.9924653, 4.7027526 50.9926655, 4.7026624 50.9927589, 4.70255 50.9928767, 4.7024518 50.9929929)",,,
1183436176,Wijnbergstraat,residential,,False,False,43.048,"LINESTRING (4.7024518 50.9929929, 4.7029894 50.993181)",,,
348402881,Kruisstraat,tertiary,50,False,False,245.80000000000004,"LINESTRING (4.7024518 50.9929929, 4.702321 50.9931453, 4.7021144 50.993341, 4.7019005 50.9935226, 4.7017384 50.9936442, 4.7016603 50.9936992, 4.7015556 50.9937759, 4.7014273 50.9938521, 4.7007044 50.9942948, 4.7005429 50.994379, 4.7004312 50.9944325, 4.700347 50.9944695, 4.7000776 50.9945965)",,,
348402881,Kruisstraat,tertiary,50,False,True,87.94,"LINESTRING (4.7024518 50.9929929, 4.70255 50.9928767, 4.7026624 50.9927589, 4.7027526 50.9926655, 4.7029243 50.9924653, 4.7030429 50.992296)",,,
30766966,Kruisstraat,tertiary,50,False,True,8.739,"LINESTRING (4.7000776 50.9945965, 4.6999648 50.9946302)",,,
30766974,Baalsebaan,tertiary,50,False,False,14.713000000000001,"LINESTRING (4.7000776 50.9945965, 4.7001034 50.9946393, 4.7001381 50.994671, 4.7002031 50.9946962)",,,
348402881,Kruisstraat,tertiary,50,False,True,245.8,"LINESTRING (4.7000776 50.9945965, 4.700347 50.9944695, 4.7004312 50.9944325, 4.7005429 50.994379, 4.7007044 50.9942948, 4.7014273 50.9938521, 4.7015556 50.9937759, 4.7016603 50.9936992, 4.7017384 50.9936442, 4.7019005 50.9935226, 4.7021144 50.993341, 4.702321 50.9931453, 4.7024518 50.9929929)",,,
1183436176,Wijnbergstraat,residential,,False,True,43.048,"LINESTRING (4.7029894 50.993181, 4.7024518 50.9929929)",,,
26842740,Wijnbergstraat,residential,30,True,False,68.169,"LINESTRING (4.7029894 50.993181, 4.7030153 50.9932097, 4.7030316 50.9932392, 4.7030342 50.9932646, 4.7027932 50.9937655)",,,
26934483,Wijnbergstraat,residential,,False,False,65.851,"LINESTRING (4.7029894 50.993181, 4.703413 50.993328, 4.703595 50.99339, 4.703743 50.993517)",,,
26934483,Wijnbergstraat,residential,,False,True,65.851,"LINESTRING (4.703743 50.993517, 4.703595 50.99339, 4.703413 50.993328, 4.7029894 50.993181)",,,
26842740,Wijnbergstraat,residential,30,True,False,111.362,"LINESTRING (4.7027932 50.9937655, 4.7027221 50.9939108, 4.7025669 50.9944176, 4.7024892 50.9946423, 4.7024957 50.9947456)",,,
26842742,Wijnbergstraat,residential,,False,False,46.53,"LINESTRING (4.7027932 50.9937655, 4.7031733 50.9938348, 4.7033629 50.993955)",,,
30766974,Baalsebaan,tertiary,50,False,True,111.533,"LINESTRING (4.7024957 50.9947456, 4.7009029 50.9947127)",,,
30766974,Baalsebaan,tertiary,50,False,False,161.966,"LINESTRING (4.7024957 50.9947456, 4.7034941 50.9947635, 4.7040073 50.9947706, 4.7042683 50.9947616, 4.7044216 50.9947524, 4.7048066 50.9947292)",,,
26842742,Wijnbergstraat,residential,,False,True,46.53,"LINESTRING (4.7033629 50.993955, 4.7031733 50.9938348, 4.7027932 50.9937655)",,,
26842771,Berkenboslaan,residential,30,False,False,276.898,"LINESTRING (4.7048066 50.9947292, 4.704683 50.9940633, 4.704795 50.993459, 4.7048819 50.9933491, 4.7050884 50.9931783, 4.7052648 50.9930873, 4.7061521 50.9927179, 4.7062338 50.9926854)",destination,,
30766974,Baalsebaan,tertiary,50,False,False,132.029,"LINESTRING (4.7048066 50.9947292, 4.7064806 50.9946525, 4.7066874 50.9946379)",,,
30766974,Baalsebaan,tertiary,50,False,True,161.966,"LINESTRING (4.7048066 50.9947292, 4.7044216 50.9947524, 4.7042683 50.9947616, 4.7040073 50.9947706, 4.7034941 50.9947635, 4.7024957 50.9947456)",,,
348245731,Schrieksebaan,tertiary,30,False,True,38.279,"LINESTRING (4.7062338 50.9926854, 4.7065993 50.9929415)",,,
26842771,Berkenboslaan,residential,30,False,True,276.89799999999997,"LINESTRING (4.7062338 50.9926854, 4.7061521 50.9927179, 4.7052648 50.9930873, 4.7050884 50.9931783, 4.7048819 50.9933491, 4.704795 50.993459, 4.704683 50.9940633, 4.7048066 50.9947292)",destination,,
348245731,Schrieksebaan,tertiary,30,False,False,114.23,"LINESTRING (4.7062338 50.9926854, 4.7052629 50.9919789, 4.7051602 50.9919118)",,,
26944912,Villastraat,residential,50,True,False,17.902,"LINESTRING (4.7002031 50.9946962, 4.6999481 50.9947089)",,,
30766974,Baalsebaan,tertiary,50,False,False,49.01,"LINESTRING (4.7002031 50.9946962, 4.7003356 50.9946989, 4.7009029 50.9947127)",,,
30766974,Baalsebaan,tertiary,50,False,True,14.713000000000001,"LINESTRING (4.7002031 50.9946962, 4.7001381 50.994671, 4.7001034 50.9946393, 4.7000776 50.9945965)",,,
26653683,Grote Bollostraat,tertiary,70,False,False,26.872,"LINESTRING (4.7104353 50.9958852, 4.7102172 50.9956863)",,,
26653683,Grote Bollostraat,tertiary,70,False,True,26.872,"LINESTRING (4.7102172 50.9956863, 4.7104353 50.9958852)",,,
1184844395,Grote Bollostraat,tertiary,50,False,False,165.07700000000003,"LINESTRING (4.7102172 50.9956863, 4.710037 50.9955315, 4.7096708 50.9952116, 4.7096174 50.9951648, 4.7090895 50.9947022, 4.709077 50.994693, 4.7089329 50.9945842, 4.708836 50.9944838)",,,
20402695,Astridstraat,residential,30,False,False,181.99200000000002,"LINESTRING (4.7051602 50.9919118, 4.7053327 50.9918389, 4.7054003 50.9918166, 4.7059151 50.9916443, 4.7063128 50.9915067, 4.7068156 50.9913306, 4.7074307 50.9911152)",,,
116911330,Schrieksebaan,tertiary,30,False,False,15.026,"LINESTRING (4.7051602 50.9919118, 4.7050718 50.9918671, 4.704996 50.9918248)",,,
348245731,Schrieksebaan,tertiary,30,False,True,114.23,"LINESTRING (4.7051602 50.9919118, 4.7052629 50.9919789, 4.7062338 50.9926854)",,,
30766974,Baalsebaan,tertiary,50,False,False,111.533,"LINESTRING (4.7009029 50.9947127, 4.7024957 50.9947456)",,,
30766974,Baalsebaan,tertiary,50,False,True,49.01,"LINESTRING (4.7009029 50.9947127, 4.7003356 50.9946989, 4.7002031 50.9946962)",,,
100132364,Baalsebaan,residential,,False,True,77.70400000000001,"LINESTRING (4.7009029 50.9947127, 4.7008901 50.9948893, 4.700862 50.9949608, 4.700574 50.9953709)",,,
100132364,Baalsebaan,residential,,False,False,77.704,"LINESTRING (4.700574 50.9953709, 4.700862 50.9949608, 4.7008901 50.9948893, 4.7009029 50.9947127)",,,
"[106526405, 949156287]",Veldonkstraat,tertiary,50,False,False,220.586,"LINESTRING (4.7038479 50.9910113, 4.7038878 50.9909775, 4.7039654 50.990934, 4.704191 50.9907987, 4.7043003 50.9907342, 4.7050762 50.9902582, 4.7053781 50.9900812, 4.7055666 50.9899707, 4.7059808 50.989728, 4.7061271 50.9896423)",,,
845725585,,tertiary,,True,False,17.781,"LINESTRING (4.7038479 50.9910113, 4.7038734 50.9910331, 4.7038861 50.9910579, 4.703887 50.991084, 4.7038843 50.9911078, 4.7038683 50.9911289, 4.7038495 50.9911443, 4.7038323 50.9911532)",,roundabout,
"[106526409, 106526391]",Werchtersebaan,tertiary,,False,False,223.13299999999998,"LINESTRING (4.7036715 50.9909885, 4.7036529 50.9909612, 4.7036395 50.9909413, 4.7036207 50.9909169, 4.703073 50.9901962, 4.7030393 50.9901492, 4.7027648 50.9897714, 4.7025593 50.9894959, 4.7024821 50.9893645, 4.7023489 50.9891634)",,,
106526488,,tertiary,,True,False,13.217999999999998,"LINESTRING (4.7036715 50.9909885, 4.7037173 50.9909836, 4.7037529 50.9909828, 4.7037779 50.9909859, 4.703809 50.990994, 4.7038479 50.9910113)",,roundabout,
24039702,Hilstraat,unclassified,30,False,True,172.18699999999998,"LINESTRING (4.7035978 50.9910345, 4.7035277 50.9910119, 4.7034393 50.990998, 4.7033557 50.9909965, 4.7025625 50.9909595, 4.7024974 50.9909512, 4.7024687 50.9909328, 4.7021576 50.9904465, 4.7019471 50.9901813)",,,
106526331,,tertiary,,True,False,7.3420000000000005,"LINESTRING (4.7035978 50.9910345, 4.7036301 50.9910076, 4.7036715 50.9909885)",,roundabout,
"[25706520, 79057162, 244077928, 348402887]",Schrieksebaan,tertiary,30,False,True,110.54899999999999,"LINESTRING (4.7038323 50.9911532, 4.7038702 50.991177, 4.7039369 50.9912242, 4.7040385 50.9912791, 4.7040667 50.991295, 4.7042219 50.9913808, 4.7047363 50.9916758, 4.704907 50.9917737, 4.704996 50.9918248)",,,
106526457,,tertiary,,True,False,13.141,"LINESTRING (4.7038323 50.9911532, 4.7037846 50.9911704, 4.7037452 50.9911747, 4.7037025 50.9911737, 4.7036556 50.9911627)",,roundabout,
79057173,,tertiary,,True,False,16.175,"LINESTRING (4.7036556 50.9911627, 4.7036218 50.9911423, 4.7036025 50.9911266, 4.7035867 50.9911064, 4.703584 50.9910796, 4.7035843 50.9910554, 4.7035978 50.9910345)",,roundabout,
106526471,Kruisstraat,tertiary,,False,False,133.244,"LINESTRING (4.7036556 50.9911627, 4.7036284 50.9911889, 4.7036009 50.9912427, 4.703429 50.9915822, 4.7032319 50.9919484, 4.7031275 50.9921543, 4.7030429 50.992296)",,,
26615720,Kerkstraat,residential,30,True,False,149.17000000000002,"LINESTRING (4.704996 50.9918248, 4.7049418 50.9918558, 4.7048617 50.9918867, 4.7044618 50.9920103, 4.7040414 50.9921304, 4.7037744 50.9921961, 4.7034828 50.9922684, 4.7032312 50.9923167, 4.70313 50.9923158, 4.7030889 50.9923071, 4.7030429 50.992296)",,,
116911330,Schrieksebaan,tertiary,30,False,True,15.026,"LINESTRING (4.704996 50.9918248, 4.7050718 50.9918671, 4.7051602 50.9919118)",,,
"[244077928, 25706520, 79057162, 348402887]",Schrieksebaan,tertiary,30,False,False,110.549,"LINESTRING (4.704996 50.9918248, 4.704907 50.9917737, 4.7047363 50.9916758, 4.7042219 50.9913808, 4.7040667 50.991295, 4.7040385 50.9912791, 4.7039369 50.9912242, 4.7038702 50.991177, 4.7038323 50.9911532)",,,
116911343,Veldonkstraat,tertiary,50,False,False,158.81199999999998,"LINESTRING (4.7109235 50.9881401, 4.7108869 50.9881575, 4.7108062 50.9881958, 4.7105578 50.9883012, 4.7104096 50.9883555, 4.7100509 50.9884742, 4.7089664 50.98886)",,,
26944912,Villastraat,residential,50,True,False,79.03,"LINESTRING (4.6993667 50.995382, 4.6991233 50.995631, 4.6987238 50.9959654)",,,
306257152,Villastraat,residential,,False,False,77.983,"LINESTRING (4.6993667 50.995382, 4.6997846 50.9954372, 4.6997793 50.9954777, 4.6997334 50.9956105, 4.6995405 50.9958359)",,,
306257152,Villastraat,residential,,False,True,77.983,"LINESTRING (4.6995405 50.9958359, 4.6997334 50.9956105, 4.6997793 50.9954777, 4.6997846 50.9954372, 4.6993667 50.995382)",,,
306257153,,unclassified,,False,False,52.679,"LINESTRING (4.6987238 50.9959654, 4.6994547 50.9960787)",,,
26944912,Villastraat,residential,50,True,False,26.195999999999998,"LINESTRING (4.6987238 50.9959654, 4.6987109 50.9959762, 4.6985264 50.9961655)",,,
306257153,,unclassified,,False,True,52.679,"LINESTRING (4.6994547 50.9960787, 4.6987238 50.9959654)",,,
26944912,Villastraat,residential,50,True,False,85.286,"LINESTRING (4.6999481 50.9947089, 4.6999205 50.9947505, 4.6995172 50.9952033, 4.6994642 50.9952822, 4.6993667 50.995382)",,,
26944912,Villastraat,residential,50,True,False,10.322,"LINESTRING (4.6985264 50.9961655, 4.6984492 50.9962446)",,,
569406774,Villastraat,residential,,False,False,60.186,"LINESTRING (4.6985264 50.9961655, 4.6984747 50.9961475, 4.6976781 50.9960952)",,,
569406774,Villastraat,residential,,False,True,60.186,"LINESTRING (4.6976781 50.9960952, 4.6984747 50.9961475, 4.6985264 50.9961655)",,,
30766966,Kruisstraat,tertiary,50,False,False,8.739,"LINESTRING (4.6999648 50.9946302, 4.7000776 50.9945965)",,,
721239681,Villastraat,residential,50,True,False,8.829,"LINESTRING (4.6999648 50.9946302, 4.6999481 50.9947089)",,,1
