osmid,highway,junction,oneway,reversed,length,geometry,lanes,name,maxspeed,access,width,ref,bridge
236838809,tertiary,,False,True,17.586,"LINESTRING (5.2527459 50.6957201, 5.2525228 50.6956491)",2,Avenue Reine Astrid,50,,,,
79514750,residential,,True,False,122.077,"LINESTRING (5.2527459 50.6957201, 5.2526153 50.6957952, 5.251595 50.6963906, 5.251585 50.6963958, 5.2515118 50.6964259, 5.2514426 50.6964286)",1,Rue Zénobe Gramme,50,,,,
87520964,tertiary,,False,False,65.49499999999999,"LINESTRING (5.2527459 50.6957201, 5.2529136 50.6956391, 5.2529432 50.6956245, 5.2532605 50.6953887, 5.2534361 50.695339)",,Rue Gustave Renier,50,,,,
28877360,residential,,False,False,144.005,"LINESTRING (5.2575426 50.6966041, 5.2576466 50.6965299, 5.2580965 50.6962071, 5.258896 50.6956334)",,Avenue Emile Vandervelde,50,,6,,
245191873,tertiary,roundabout,True,False,9.493,"LINESTRING (5.2575426 50.6966041, 5.2575635 50.6966209, 5.257574 50.6966411, 5.257573 50.6966625, 5.2575606 50.6966823)",,Avenue Guillaume Joachim,50,,,,
28877360,residential,,False,True,144.005,"LINESTRING (5.258896 50.6956334, 5.2580965 50.6962071, 5.2576466 50.6965299, 5.2575426 50.6966041)",,Avenue Emile Vandervelde,50,,6,,
88730790,residential,,False,False,159.609,"LINESTRING (5.258896 50.6956334, 5.258811 50.6955659, 5.2574829 50.6945113)",2,Rue Ernest Malvoz,50,,,,
876594933,residential,,False,False,54.772000000000006,"LINESTRING (5.258896 50.6956334, 5.2594254 50.6954214, 5.2595533 50.6953702)",,Avenue Emile Vandervelde,50,,,,
245253212,secondary,roundabout,True,False,14.207,"LINESTRING (5.2607647 50.6979345, 5.2607615 50.6979789, 5.2607477 50.6980226, 5.260728 50.6980593)",,Place de Gérardmer,,,,,
875094837,secondary,roundabout,True,False,24.451,"LINESTRING (5.260728 50.6980593, 5.2606069 50.6981366, 5.260512 50.6981623, 5.26044 50.6981637)",,Place de Gérardmer,,,,,
245191871,secondary,roundabout,True,False,8.172,"LINESTRING (5.2603222 50.6980976, 5.2603217 50.6980611, 5.2603415 50.6980263)",,Place de Gérardmer,,,,,
265930139,secondary,,False,True,129.82,"LINESTRING (5.2603222 50.6980976, 5.2600086 50.698128, 5.2591849 50.6983942, 5.2590771 50.6983949, 5.2586523 50.6982359)",2,Avenue Edmond Leburton,50,,,N752,
29244192,tertiary,,False,True,248.50799999999998,"LINESTRING (5.2575606 50.6966823, 5.2576766 50.696721, 5.257697 50.6967256, 5.2580059 50.6968737, 5.2584024 50.6970638, 5.258517 50.6971188, 5.259615 50.697737, 5.2599836 50.6979525, 5.2603415 50.6980263)",,Avenue Guillaume Joachim,50,,,,
29244193,tertiary,roundabout,True,False,11.362,"LINESTRING (5.2575606 50.6966823, 5.2575382 50.6966983, 5.2575085 50.6967084, 5.2574751 50.6967115, 5.2574456 50.696708, 5.2574191 50.696699)",,Avenue Guillaume Joachim,50,,,,
29244193,tertiary,roundabout,True,False,9.304,"LINESTRING (5.2574191 50.696699, 5.2573966 50.6966837, 5.2573835 50.6966645, 5.2573812 50.6966436, 5.2573902 50.6966235)",,Avenue Guillaume Joachim,50,,,,
87520970,residential,,True,False,14.752,"LINESTRING (5.2560628 50.6976782, 5.2558628 50.6976388)",,Rue Joseph Wauters,,,,,
29244194,residential,,True,False,25.907,"LINESTRING (5.2560628 50.6976782, 5.2561051 50.6976442, 5.2561057 50.6976431, 5.2562984 50.6974994)",,Rue Charles Lejeune,,,,,
87520961,residential,,False,False,153.80400000000003,"LINESTRING (5.2545497 50.6971782, 5.2545875 50.6971357, 5.2555364 50.6960762, 5.2556274 50.6959752)",,Rue du Baloir,,,,,
87520963,residential,,True,False,48.092,"LINESTRING (5.2545497 50.6971782, 5.2543985 50.6971235, 5.2539587 50.6969616)",,Rue Joseph Wauters,,,,,
465276544,tertiary,,False,True,33.537,"LINESTRING (5.2556274 50.6959752, 5.2552013 50.6958406)",,Avenue Guillaume Joachim,30,,,,
87520961,residential,,False,True,153.80400000000003,"LINESTRING (5.2556274 50.6959752, 5.2555364 50.6960762, 5.2545875 50.6971357, 5.2545497 50.6971782)",,Rue du Baloir,,,,,
313595499,tertiary,,False,False,143.574,"LINESTRING (5.2556274 50.6959752, 5.2558129 50.6960425, 5.2571197 50.696524, 5.2572725 50.6965787, 5.2573902 50.6966235)",,Avenue Guillaume Joachim,50,,,,
79514745,tertiary,,False,False,154.478,"LINESTRING (5.2509251 50.6994184, 5.251402 50.6994404, 5.2524291 50.6994695, 5.2531023 50.6995565)",,Rue des Prés,,,,,
178262607,living_street,,False,False,182.38100000000003,"LINESTRING (5.2509251 50.6994184, 5.2509212 50.6995237, 5.2518337 50.6996054, 5.2528368 50.6997175, 5.2530042 50.6997433, 5.2531023 50.6995565)",,Rue des Prés,,,,,
79514745,tertiary,,False,True,85.797,"LINESTRING (5.2509251 50.6994184, 5.2503015 50.69932, 5.2497924 50.6991823, 5.2497736 50.6991751)",,Rue des Prés,,,,,
87520969,secondary,,False,True,9.854,"LINESTRING (5.2550168 50.7002689, 5.2548907 50.7003073)",2,Rue du Pont,50,,,N752,
79514745,tertiary,,False,True,158.65900000000002,"LINESTRING (5.2550168 50.7002689, 5.2549296 50.7001904, 5.2548315 50.700143, 5.2548217 50.7001396, 5.2545947 50.7000453, 5.2536485 50.6996785, 5.2534154 50.699597, 5.2531023 50.6995565)",,Rue des Prés,,,,,
"[942608833, 1064815667, 265930142]",secondary,,False,"[False, True]",113.981,"LINESTRING (5.2550168 50.7002689, 5.255542 50.7001036, 5.2558031 50.6999778, 5.2559049 50.6999191, 5.2562191 50.6997381, 5.256328 50.6996809)",2,"['Rue du Pont', 'Rue Hubert Stiernet']",50,,,N752,yes
87520969,secondary,,False,False,124.78499999999998,"LINESTRING (5.253426 50.7009378, 5.2539905 50.7006888, 5.2547871 50.7003415, 5.2548907 50.7003073)",2,Rue du Pont,50,,,N752,
237713260,secondary,,False,True,231.464,"LINESTRING (5.253426 50.7009378, 5.2521629 50.7014631, 5.2519066 50.7015665, 5.2515987 50.7016906, 5.2513244 50.7018012, 5.2512704 50.701823, 5.2506651 50.702067)",2,Rue du Pont,50,,,N752,
94175039,residential,,True,False,204.40099999999998,"LINESTRING (5.2514426 50.6964286, 5.2512697 50.6963457, 5.2492347 50.695377, 5.2491217 50.6953251)",,Rue Emile Hallet,50,,,,
176533787,residential,,False,False,99.561,"LINESTRING (5.2514426 50.6964286, 5.2513394 50.696489, 5.2513236 50.6965, 5.2507396 50.6970219, 5.2507248 50.6970419, 5.2506538 50.6971031, 5.2506107 50.6971494)",,Rue du Moulin,,,,,
94396809,residential,,True,False,10.323,"LINESTRING (5.2505078 50.7021305, 5.2503812 50.7020837)",,Rue Haute Wegge,50,yes,,,
1064815668,secondary,,False,False,13.137,"LINESTRING (5.2505078 50.7021305, 5.2506651 50.702067)",2,Rue du Pont,50,,,N752,
88730729,residential,,False,True,86.792,"LINESTRING (5.2589427 50.6963896, 5.2592431 50.6961891, 5.2596132 50.6960974, 5.2600116 50.696093)",2,Clos des Jardins,50,,,,
265930140,secondary,,False,True,59.206,"LINESTRING (5.256328 50.6996809, 5.2565909 50.6995149, 5.2568731 50.6992773)",2,Rue Hubert Stiernet,50,,,N752,
"[265930141, 112453087]",residential,,True,False,191.349,"LINESTRING (5.256328 50.6996809, 5.2563999 50.6997344, 5.2568506 50.7000591, 5.2571402 50.700297, 5.2572611 50.7003703, 5.2573327 50.7003546, 5.2574735 50.7002797, 5.2578977 50.7000376, 5.2582267 50.6998421)",,"['Rue des Remparts', 'Avenue Henri Monjoie']",,,,,
"[942608833, 1064815667, 265930142]",secondary,,False,"[False, True]",113.981,"LINESTRING (5.256328 50.6996809, 5.2562191 50.6997381, 5.2559049 50.6999191, 5.2558031 50.6999778, 5.255542 50.7001036, 5.2550168 50.7002689)",2,"['Rue du Pont', 'Rue Hubert Stiernet']",50,,,N752,yes
88730685,residential,,False,False,87.886,"LINESTRING (5.2595533 50.6953702, 5.2596249 50.6954387, 5.2597903 50.6956047, 5.2598458 50.6956904, 5.2599619 50.6958697, 5.2600116 50.696093)",2,Rue du Tram,30,,,,
217308161,unclassified,,False,True,151.666,"LINESTRING (5.2595533 50.6953702, 5.2588768 50.6947702, 5.2586685 50.6944866, 5.2586077 50.6942345, 5.2586093 50.6942193, 5.2586137 50.6941758)",,Chemin des Hirondelles,,,,,
876594933,residential,,False,True,54.772000000000006,"LINESTRING (5.2595533 50.6953702, 5.2594254 50.6954214, 5.258896 50.6956334)",,Avenue Emile Vandervelde,50,,,,
87520964,tertiary,,False,True,65.495,"LINESTRING (5.2534361 50.695339, 5.2532605 50.6953887, 5.2529432 50.6956245, 5.2529136 50.6956391, 5.2527459 50.6957201)",,Rue Gustave Renier,50,,,,
"[176533156, 88730790]",residential,,False,True,484.9889999999999,"LINESTRING (5.2534361 50.695339, 5.2535198 50.6952122, 5.2535568 50.6951629, 5.2546539 50.6942722, 5.2555185 50.6932616, 5.25563 50.6932055, 5.2557716 50.6931932, 5.255888 50.693248, 5.2561873 50.6934877, 5.2571811 50.6942595, 5.2574829 50.6945113)",2,"['Rue Gustave Renier', 'Rue Ernest Malvoz']",50,,,,
"[231832481, 465276545, 315255297]",tertiary,,False,False,88.472,"LINESTRING (5.2534361 50.695339, 5.2535728 50.6953419, 5.2540524 50.6954888, 5.2545385 50.6956376, 5.2545805 50.6956505)",,Avenue Guillaume Joachim,30,,,,
992985925,residential,,False,False,18.801,"LINESTRING (5.2506107 50.6971494, 5.2506347 50.6973178)",,Rue du Moulin,,,,,
94550813,residential,,False,True,206.375,"LINESTRING (5.2506107 50.6971494, 5.2505287 50.6971388, 5.2504326 50.6971013, 5.2502634 50.6970192, 5.2495954 50.6967067, 5.24949 50.6966885, 5.2491507 50.6967144, 5.2490463 50.6966904, 5.2485693 50.6964677, 5.2483605 50.6963702, 5.2482984 50.6962931, 5.2482294 50.6962165)",2,Rue de la Tannerie,50,yes,,,
176533787,residential,,False,True,99.561,"LINESTRING (5.2506107 50.6971494, 5.2506538 50.6971031, 5.2507248 50.6970419, 5.2507396 50.6970219, 5.2513236 50.6965, 5.2513394 50.696489, 5.2514426 50.6964286)",,Rue du Moulin,,,,,
"[88730685, 409072998]",residential,,False,True,210.783,"LINESTRING (5.2606867 50.697892, 5.2607467 50.6977669, 5.2607111 50.6977191, 5.2606012 50.6975717, 5.2603686 50.6972597, 5.2600638 50.6967668, 5.2600116 50.696093)",2,Rue du Tram,"['50', '30']",,,,
875094836,secondary,roundabout,True,False,7.527,"LINESTRING (5.2606867 50.697892, 5.260736 50.6979068, 5.2607647 50.6979345)",,Place de Gérardmer,,,,,
88730710,residential,,False,False,141.474,"LINESTRING (5.260072 50.6986201, 5.260552 50.6988633, 5.2610938 50.6991861, 5.2616088 50.6994375)",,Rue Champanette,,,,,
88730776,residential,,False,True,58.851,"LINESTRING (5.260072 50.6986201, 5.2602033 50.6985235, 5.2603911 50.6983604, 5.2604242 50.6982834, 5.26044 50.6981637)",,Avenue Henri Monjoie,,,,,
237713262,residential,,False,False,112.26,"LINESTRING (5.260072 50.6986201, 5.2598385 50.6987919, 5.2595545 50.6989855, 5.2589973 50.6993655)",,Avenue Henri Monjoie,,,4,,
"[88730685, 409072998]",residential,,False,False,210.78300000000004,"LINESTRING (5.2600116 50.696093, 5.2600638 50.6967668, 5.2603686 50.6972597, 5.2606012 50.6975717, 5.2607111 50.6977191, 5.2607467 50.6977669, 5.2606867 50.697892)",2,Rue du Tram,"['30', '50']",,,,
88730685,residential,,False,True,87.886,"LINESTRING (5.2600116 50.696093, 5.2599619 50.6958697, 5.2598458 50.6956904, 5.2597903 50.6956047, 5.2596249 50.6954387, 5.2595533 50.6953702)",2,Rue du Tram,30,,,,
88730729,residential,,False,False,86.792,"LINESTRING (5.2600116 50.696093, 5.2596132 50.6960974, 5.2592431 50.6961891, 5.2589427 50.6963896)",2,Clos des Jardins,50,,,,
237713265,secondary,,False,False,160.985,"LINESTRING (5.2568731 50.6992773, 5.2568345 50.699191, 5.2565 50.6988589, 5.2562705 50.6985715, 5.2562553 50.6984949, 5.2563146 50.6984202, 5.2566216 50.6981927, 5.2568247 50.698064)",2,Rue Hubert Stiernet,50,,,N752,
265930140,secondary,,False,False,59.206,"LINESTRING (5.2568731 50.6992773, 5.2565909 50.6995149, 5.256328 50.6996809)",2,Rue Hubert Stiernet,50,,,N752,
88730710,residential,,False,True,141.474,"LINESTRING (5.2616088 50.6994375, 5.2610938 50.6991861, 5.260552 50.6988633, 5.260072 50.6986201)",,Rue Champanette,,,,,
88730776,residential,,False,False,58.851,"LINESTRING (5.26044 50.6981637, 5.2604242 50.6982834, 5.2603911 50.6983604, 5.2602033 50.6985235, 5.260072 50.6986201)",,Avenue Henri Monjoie,,,,,
313595504,secondary,roundabout,True,False,11.527999999999999,"LINESTRING (5.26044 50.6981637, 5.2603581 50.6981366, 5.2603222 50.6980976)",,Place de Gérardmer,,,,,
94175033,residential,,False,False,70.544,"LINESTRING (5.2532341 50.6973948, 5.2532829 50.6973528, 5.2533745 50.6972732, 5.2536427 50.6971305, 5.2538898 50.6969986, 5.2539587 50.6969616)",2,Rue des Fontaines,50,yes,,,
94175034,residential,,True,False,165.73200000000003,"LINESTRING (5.2532341 50.6973948, 5.251609 50.696513, 5.2516068 50.696512, 5.2514426 50.6964286)",,Rue Sous le Château,50,,,,
94175030,residential,,False,True,167.10699999999997,"LINESTRING (5.2610684 50.6997289, 5.2606154 50.7002328, 5.2605087 50.7003515, 5.2599926 50.7006665, 5.2599267 50.7007067, 5.2599123 50.7007155, 5.2595957 50.7008838)",,Avenue des Pâquerettes,,,,,
87520970,residential,,True,False,68.8,"LINESTRING (5.2568247 50.698064, 5.2565502 50.6979052, 5.2562927 50.6977829, 5.2561528 50.6977212, 5.2560628 50.6976782)",,Rue Joseph Wauters,,,,,
237713265,secondary,,False,True,160.985,"LINESTRING (5.2568247 50.698064, 5.2566216 50.6981927, 5.2563146 50.6984202, 5.2562553 50.6984949, 5.2562705 50.6985715, 5.2565 50.6988589, 5.2568345 50.699191, 5.2568731 50.6992773)",2,Rue Hubert Stiernet,50,,,N752,
265930139,secondary,,False,False,65.12,"LINESTRING (5.2568247 50.698064, 5.2570233 50.6979713, 5.2570752 50.6979506, 5.257258 50.6978803, 5.2576307 50.6977837)",2,Avenue Edmond Leburton,50,,,N752,
87520970,residential,,True,False,71.741,"LINESTRING (5.2554251 50.697508, 5.2546571 50.6972204, 5.2545497 50.6971782)",,Rue Joseph Wauters,,,,,
993043129,residential,,True,False,37.86,"LINESTRING (5.2554251 50.697508, 5.2553371 50.6975642, 5.2551119 50.6977108, 5.2550371 50.6977421)",,Rue du Perron,50,,,,
87520963,residential,,True,False,95.393,"LINESTRING (5.2539587 50.6969616, 5.2538235 50.6968526, 5.2532264 50.6962408)",,Rue Joseph Wauters,,,,,
94175033,residential,,False,True,70.54400000000001,"LINESTRING (5.2539587 50.6969616, 5.2538898 50.6969986, 5.2536427 50.6971305, 5.2533745 50.6972732, 5.2532829 50.6973528, 5.2532341 50.6973948)",2,Rue des Fontaines,50,yes,,,
1149079662,tertiary,,True,False,12.112,"LINESTRING (5.2494488 50.6990672, 5.2493399 50.6989829)",,Rue des Prés,,,,,
942608831,tertiary,roundabout,True,False,7.385,"LINESTRING (5.2494488 50.6990672, 5.2494552 50.6990381, 5.2494849 50.6990062)",,,,,,,
94396810,residential,,False,True,95.92,"LINESTRING (5.2484186 50.7005161, 5.2482459 50.700705, 5.2476296 50.7010623, 5.2476129 50.7010719, 5.2475291 50.7011577)",2,Rue du Moulin,50,yes,,,
94396811,residential,,True,False,228.52800000000002,"LINESTRING (5.2484186 50.7005161, 5.2486476 50.7006326, 5.2505102 50.7017709, 5.2505467 50.7017932, 5.2505765 50.70199)",,Haute Plaine,50,yes,,,
237713259,residential,,False,False,162.371,"LINESTRING (5.2484186 50.7005161, 5.2486751 50.7002191, 5.2494517 50.6992253, 5.2494607 50.6992138)",2,Rue du Moulin,50,yes,,,
236838809,tertiary,,False,False,17.586,"LINESTRING (5.2525228 50.6956491, 5.2527459 50.6957201)",2,Avenue Reine Astrid,50,,,,
"[176533997, 857128421, 245253182]",tertiary,,False,True,219.424,"LINESTRING (5.2525228 50.6956491, 5.252444 50.695627, 5.2522111 50.6955617, 5.2517274 50.6954282, 5.2511939 50.6952585, 5.2511647 50.695251, 5.2510367 50.6952074, 5.2502245 50.6949307, 5.2501469 50.6949043, 5.2500718 50.6948736, 5.2499401 50.6948199, 5.249798 50.6948769, 5.2497609 50.6948966)",2,Avenue Reine Astrid,50,,,,
87520969,secondary,,False,False,9.854,"LINESTRING (5.2548907 50.7003073, 5.2550168 50.7002689)",2,Rue du Pont,50,,,N752,
87520969,secondary,,False,True,124.785,"LINESTRING (5.2548907 50.7003073, 5.2547871 50.7003415, 5.2539905 50.7006888, 5.253426 50.7009378)",2,Rue du Pont,50,,,N752,
1149079667,tertiary,,True,False,10.766,"LINESTRING (5.2497116 50.6990866, 5.2497736 50.6991751)",,Rue des Prés,,,,,
1149079669,tertiary,roundabout,True,False,8.053,"LINESTRING (5.2497116 50.6990866, 5.2496929 50.6991121, 5.2496621 50.6991323, 5.249639 50.6991393)",,,,,,,
1149079665,residential,,True,False,10.816,"LINESTRING (5.2495912 50.6989796, 5.2497112 50.6989189)",,Rue du Moulin,,,,,
1149079666,tertiary,roundabout,True,False,10.366,"LINESTRING (5.2495912 50.6989796, 5.2496473 50.69899, 5.2496821 50.6990075, 5.2497058 50.6990312)",,,,,,,
1149079663,tertiary,roundabout,True,False,3.253,"LINESTRING (5.2494585 50.6990958, 5.2494488 50.6990672)",,,,,,,
94396810,residential,,False,False,95.91999999999999,"LINESTRING (5.2475291 50.7011577, 5.2476129 50.7010719, 5.2476296 50.7010623, 5.2482459 50.700705, 5.2484186 50.7005161)",2,Rue du Moulin,50,yes,,,
1149079658,residential,,True,False,13.342,"LINESTRING (5.249617 50.699146, 5.2494607 50.6992138)",2,Rue du Moulin,50,yes,,,
"[942608832, 1149079660]",tertiary,roundabout,True,False,13.571,"LINESTRING (5.249617 50.699146, 5.249567 50.6991483, 5.2495193 50.6991388, 5.2494829 50.6991207, 5.2494585 50.6990958)",,,,,,,
1149079669,tertiary,roundabout,True,False,6.2620000000000005,"LINESTRING (5.2497058 50.6990312, 5.2497161 50.6990586, 5.2497116 50.6990866)",,,,,,,
265930139,secondary,,False,False,87.781,"LINESTRING (5.2576307 50.6977837, 5.2586523 50.6982359)",2,Avenue Edmond Leburton,50,,,N752,
265930139,secondary,,False,True,65.12,"LINESTRING (5.2576307 50.6977837, 5.257258 50.6978803, 5.2570752 50.6979506, 5.2570233 50.6979713, 5.2568247 50.698064)",2,Avenue Edmond Leburton,50,,,N752,
112453064,residential,,True,False,78.504,"LINESTRING (5.2556224 50.6979849, 5.2554051 50.6979086, 5.2553597 50.6979061, 5.2552522 50.6979001, 5.2551315 50.6979324, 5.2550189 50.6979681, 5.2549599 50.6979426, 5.2549572 50.6978984, 5.2550376 50.6978407, 5.255094 50.6977982, 5.2550371 50.6977421)",,Rue de l'Église,,,,,
993045855,residential,,True,False,55.288,"LINESTRING (5.2556224 50.6979849, 5.2557726 50.6980293, 5.2558906 50.6981074, 5.2559094 50.6981567, 5.2558948 50.6982114, 5.2558128 50.6982875, 5.2557001 50.6983351)",,Rue de l'Église,,,,,
112453093,residential,,False,True,88.668,"LINESTRING (5.2589973 50.6993655, 5.2580368 50.69885)",,Résidence Floréal,,,,,
237713262,residential,,False,False,75.86500000000001,"LINESTRING (5.2589973 50.6993655, 5.2583682 50.6997602, 5.2582267 50.6998421)",,Avenue Henri Monjoie,,,4,,
237713262,residential,,False,True,112.25999999999999,"LINESTRING (5.2589973 50.6993655, 5.2595545 50.6989855, 5.2598385 50.6987919, 5.260072 50.6986201)",,Avenue Henri Monjoie,,,4,,
245191873,tertiary,roundabout,True,False,12.623999999999999,"LINESTRING (5.2573902 50.6966235, 5.2574113 50.6966052, 5.2574415 50.6965929, 5.2574766 50.6965884, 5.2575119 50.6965923, 5.2575426 50.6966041)",,Avenue Guillaume Joachim,50,,,,
313595499,tertiary,,False,True,143.57399999999998,"LINESTRING (5.2573902 50.6966235, 5.2572725 50.6965787, 5.2571197 50.696524, 5.2558129 50.6960425, 5.2556274 50.6959752)",,Avenue Guillaume Joachim,50,,,,
"[993043129, 94175034]",residential,,True,False,127.748,"LINESTRING (5.2550371 50.6977421, 5.2546657 50.6979556, 5.2546354 50.6979961, 5.2545367 50.6980057, 5.2544283 50.6979893, 5.2536045 50.6975975)",,"['Rue du Perron', 'Rue Sous le Château']",50,,,,
88730835,residential,,True,False,22.785,"LINESTRING (5.2571746 50.6993516, 5.2568731 50.6992773)",,Rue Visigath,,,,,
112453091,residential,,True,False,82.453,"LINESTRING (5.2580368 50.69885, 5.2571746 50.6993516)",,Rue de l'Avocat,,,3,,
112453093,residential,,False,False,88.668,"LINESTRING (5.2580368 50.69885, 5.2589973 50.6993655)",,Résidence Floréal,,,,,
87520970,residential,,True,False,34.087,"LINESTRING (5.2558628 50.6976388, 5.2556613 50.6975789, 5.2554251 50.697508)",,Rue Joseph Wauters,,,,,
112453052,residential,,True,False,42.048,"LINESTRING (5.2558628 50.6976388, 5.2558329 50.6976805, 5.2557638 50.697777, 5.2557014 50.6978674, 5.2556696 50.6979167, 5.2556224 50.6979849)",,Rue du Marché,,,,,
29244191,secondary,roundabout,True,False,29.906000000000002,"LINESTRING (5.2603415 50.6980263, 5.2603843 50.6979759, 5.2604972 50.6979268, 5.2606867 50.697892)",,Place de Gérardmer,,,,,
29244192,tertiary,,False,False,248.50800000000004,"LINESTRING (5.2603415 50.6980263, 5.2599836 50.6979525, 5.259615 50.697737, 5.258517 50.6971188, 5.2584024 50.6970638, 5.2580059 50.6968737, 5.257697 50.6967256, 5.2576766 50.696721, 5.2575606 50.6966823)",,Avenue Guillaume Joachim,50,,,,
29244194,residential,,True,False,63.007000000000005,"LINESTRING (5.2568277 50.697124, 5.2570142 50.6969823, 5.2573359 50.6967578, 5.2574191 50.696699)",,Rue Charles Lejeune,,,,,
112453072,residential,,True,False,95.996,"LINESTRING (5.2568277 50.697124, 5.2569032 50.6971737, 5.2570567 50.6972749, 5.2571244 50.6973174, 5.2574409 50.6974992, 5.2575884 50.6976062, 5.2576098 50.6976527, 5.257626 50.6976878, 5.2576307 50.6977837)",,Rue des Lombards,,,,,
465276544,tertiary,,False,False,33.537,"LINESTRING (5.2552013 50.6958406, 5.2556274 50.6959752)",,Avenue Guillaume Joachim,30,,,,
112567324,residential,,False,True,219.51,"LINESTRING (5.2552013 50.6958406, 5.2552668 50.6957947, 5.255885 50.6953296, 5.255987 50.6952708, 5.2562122 50.6951291, 5.2566253 50.6949558, 5.2574829 50.6945113)",2,Rue du Casino,50,,,,
465276545,tertiary,,False,True,48.573,"LINESTRING (5.2552013 50.6958406, 5.2547193 50.6956961, 5.2545805 50.6956505)",,Avenue Guillaume Joachim,30,,,,
217308161,unclassified,,False,False,151.666,"LINESTRING (5.2586137 50.6941758, 5.2586093 50.6942193, 5.2586077 50.6942345, 5.2586685 50.6944866, 5.2588768 50.6947702, 5.2595533 50.6953702)",,Chemin des Hirondelles,,,,,
"[176533156, 88730790]",residential,,False,False,484.989,"LINESTRING (5.2574829 50.6945113, 5.2571811 50.6942595, 5.2561873 50.6934877, 5.255888 50.693248, 5.2557716 50.6931932, 5.25563 50.6932055, 5.2555185 50.6932616, 5.2546539 50.6942722, 5.2535568 50.6951629, 5.2535198 50.6952122, 5.2534361 50.695339)",2,"['Rue Gustave Renier', 'Rue Ernest Malvoz']",50,,,,
88730790,residential,,False,True,159.609,"LINESTRING (5.2574829 50.6945113, 5.258811 50.6955659, 5.258896 50.6956334)",2,Rue Ernest Malvoz,50,,,,
112567324,residential,,False,False,219.51,"LINESTRING (5.2574829 50.6945113, 5.2566253 50.6949558, 5.2562122 50.6951291, 5.255987 50.6952708, 5.255885 50.6953296, 5.2552668 50.6957947, 5.2552013 50.6958406)",2,Rue du Casino,50,,,,
176908611,residential,,False,True,162.99300000000002,"LINESTRING (5.2518994 50.6981737, 5.2521355 50.697929, 5.2521247 50.6978373, 5.250879 50.6973451, 5.2506347 50.6973178)",2,Clos du Vieux Moulin,50,yes,,,
265930139,secondary,,False,True,87.781,"LINESTRING (5.2586523 50.6982359, 5.2576307 50.6977837)",2,Avenue Edmond Leburton,50,,,N752,
112453091,residential,,True,False,81.018,"LINESTRING (5.2586523 50.6982359, 5.2581272 50.6987296, 5.2580737 50.6988008, 5.2580368 50.69885)",,Rue de l'Avocat,,,3,,
265930139,secondary,,False,False,129.82,"LINESTRING (5.2586523 50.6982359, 5.2590771 50.6983949, 5.2591849 50.6983942, 5.2600086 50.698128, 5.2603222 50.6980976)",2,Avenue Edmond Leburton,50,,,N752,
