osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,width,access
"[192782730, 244814763, 192782727]",N64,Rue de Tirlemont,secondary,"['50', '30']",False,True,488.19100000000003,"LINESTRING (5.0760981 50.6730821, 5.0759896 50.6731431, 5.0759645 50.673157, 5.0758667 50.6732152, 5.0758113 50.6732501, 5.0757262 50.6733063, 5.0756255 50.6733673, 5.0755614 50.6734077, 5.0755196 50.6734305, 5.0752535 50.6736024, 5.0746959 50.6741334, 5.0745941 50.6742309, 5.0745874 50.6742372, 5.0745726 50.6742513, 5.074557 50.6742662, 5.0744887 50.6743348, 5.0744203 50.6744033, 5.0743885 50.6744352, 5.0742968 50.6745271, 5.0739285 50.6748995, 5.0737955 50.675034, 5.0736643 50.6751667, 5.0735954 50.6752363, 5.0728534 50.6759657, 5.0726446 50.676171, 5.072448 50.6763642, 5.0723124 50.6764975, 5.0721469 50.6766681)",,,,
"[220226177, 367143995, 975172196]",N64,"['Rue de Tirlemont', ""Grand'Place""]",secondary,30,True,False,160.413,"LINESTRING (5.0760981 50.6730821, 5.0770789 50.6725179, 5.0773572 50.6723878, 5.07772 50.6721901, 5.0778174 50.672138)",2,,,yes
173433993,N624,Rue de Crehen,secondary,50,True,False,16.082,"LINESTRING (5.0738862 50.6700507, 5.0737922 50.6699956, 5.0737366 50.6699428)",1,,,
173434015,,,secondary,50,True,False,8.943999999999999,"LINESTRING (5.0738862 50.6700507, 5.0738961 50.6700246, 5.0739168 50.6700012, 5.0739467 50.6699823)",1,roundabout,,
313595520,N624,Rue de Crehen,secondary,30,False,True,13.612,"LINESTRING (5.0723372 50.6689645, 5.0724683 50.6690544)",1,,,
"[192797401, 157045259]",N624,Rue de Crehen,secondary,"['30', '50']",False,False,89.897,"LINESTRING (5.0723372 50.6689645, 5.0721674 50.6688531, 5.0718553 50.6686682, 5.0716327 50.6685417, 5.071467 50.6684149, 5.0714438 50.6683903)",1,,,
59497267,N80,Rue Zénobe Gramme,secondary,50,True,False,82.96699999999998,"LINESTRING (5.0768174 50.6717453, 5.0769339 50.6717852, 5.0776554 50.6720624, 5.0778174 50.672138)",,,,
87279124,,Rue de l'Aite,residential,,True,False,100.10499999999999,"LINESTRING (5.0768174 50.6717453, 5.07713 50.6714451, 5.0772997 50.6712822, 5.0773998 50.6711889, 5.0776136 50.6709999)",,,,
367143996,N80,Rue de Landen,secondary,50,True,False,66.532,"LINESTRING (5.0784206 50.6724066, 5.0787623 50.6725757, 5.078957 50.6727209, 5.079091 50.6728233)",,,,no
87543418,,Avenue des Hêtres,residential,,False,False,230.67600000000002,"LINESTRING (5.0840616 50.6739429, 5.0841417 50.6726976, 5.0841437 50.6726662, 5.0841466 50.6726216, 5.0841949 50.6718701)",,,4,
87543418,,Avenue des Hêtres,residential,,False,True,33.114999999999995,"LINESTRING (5.0840616 50.6739429, 5.0840084 50.6740382, 5.0839246 50.674114, 5.0838125 50.6741902)",,,4,
158436398,,,residential,,False,False,23.162,"LINESTRING (5.0840616 50.6739429, 5.0841432 50.6740365, 5.084268 50.6740999)",,,,
87279145,,Rue des Combattants,residential,,False,True,33.632,"LINESTRING (5.084268 50.6740999, 5.0838125 50.6741902)",,,,
158436398,,,residential,,False,True,23.162,"LINESTRING (5.084268 50.6740999, 5.0841432 50.6740365, 5.0840616 50.6739429)",,,,
87279191,,Rue Lambert Mottart,residential,,False,False,89.981,"LINESTRING (5.0826036 50.6695301, 5.0825323 50.6694905, 5.0821683 50.6692061, 5.08182 50.6688932)",,,,
87543429,,Rue Joseph Wauters,tertiary,50,True,False,196.64700000000002,"LINESTRING (5.0826036 50.6695301, 5.0826882 50.6695615, 5.0829784 50.6697071, 5.0834786 50.669958, 5.083685 50.6700615, 5.08427 50.6703317, 5.0844203 50.6703917, 5.0848599 50.6705673)",,,5,
315255339,N64,Rue Albert 1er,secondary,50,False,False,109.493,"LINESTRING (5.0826036 50.6695301, 5.0824696 50.6696039, 5.0818745 50.6699321, 5.0817912 50.669978, 5.0816983 50.670028, 5.081564 50.6701001, 5.0814275 50.6701735)",,,,
315255339,N64,Rue Albert 1er,secondary,50,False,True,112.37599999999999,"LINESTRING (5.0826036 50.6695301, 5.0828985 50.6693731, 5.0829391 50.6693511, 5.0836427 50.6689796, 5.0838267 50.6688817)",,,,
87543431,,Avenue des Sorbiers,residential,,False,False,88.046,"LINESTRING (5.0777776 50.6687391, 5.0767234 50.6683142)",,,,
"[381760171, 87279149]",,Avenue des Jardins,residential,,False,True,94.93299999999999,"LINESTRING (5.0777776 50.6687391, 5.0774786 50.669074, 5.0770997 50.6694768)",,,5,
87279191,,Rue Lambert Mottart,residential,,False,True,89.981,"LINESTRING (5.08182 50.6688932, 5.0821683 50.6692061, 5.0825323 50.6694905, 5.0826036 50.6695301)",,,,
220226528,,Rue Lambert Mottart,residential,,False,False,102.23100000000001,"LINESTRING (5.08182 50.6688932, 5.0821036 50.6685096, 5.0824727 50.6681531, 5.0825297 50.6680939)",,,,
87543415,,Rue Louis Snyers,residential,50,True,False,233.87199999999999,"LINESTRING (5.0848599 50.6705673, 5.0852731 50.6700994, 5.085309 50.6700095, 5.0852804 50.6699432, 5.0839001 50.6689353, 5.0838267 50.6688817)",,,,yes
87543418,,Avenue des Hêtres,residential,,False,True,153.932,"LINESTRING (5.0848599 50.6705673, 5.0842058 50.6715814, 5.0841949 50.6718701)",,,4,
87279211,,Avenue des Cytises,residential,,False,True,21.409,"LINESTRING (5.0768732 50.6681467, 5.0767234 50.6683142)",,,,
87279154,,Avenue des Cerisiers,residential,30,False,False,21.707,"LINESTRING (5.0768732 50.6681467, 5.0768523 50.6681397, 5.0766205 50.6680353)",,,5,
263988769,,Rue Ernest Malvoz,residential,,False,True,108.843,"LINESTRING (5.0802177 50.668477, 5.079441 50.6691423, 5.0792983 50.6692635)",,,5,
220226528,,Rue Lambert Mottart,residential,,False,True,102.231,"LINESTRING (5.0825297 50.6680939, 5.0824727 50.6681531, 5.0821036 50.6685096, 5.08182 50.6688932)",,,,
87279146,N64,Rue Jean Mottin,secondary,50,True,False,101.777,"LINESTRING (5.0800802 50.6724664, 5.0800768 50.6725433, 5.0800762 50.6726489, 5.0800759 50.6727019, 5.0800428 50.6728605, 5.0799693 50.6730294, 5.079849 50.6731519, 5.0797367 50.6732582, 5.0796783 50.6733204)",,,5,
87279189,,Avenue Lieutenant Général Pire,residential,,False,False,9.761,"LINESTRING (5.0800802 50.6724664, 5.0801493 50.6724698, 5.0802183 50.6724732)",,,4,
87279145,,Rue des Combattants,residential,,False,False,49.501000000000005,"LINESTRING (5.0832934 50.67449, 5.0833853 50.6744327, 5.0836244 50.6742988, 5.0838125 50.6741902)",,,,
87279145,,Rue des Combattants,residential,,False,True,131.583,"LINESTRING (5.0832934 50.67449, 5.0832653 50.6745076, 5.0831534 50.6745778, 5.0830179 50.6746628, 5.0827817 50.6748109, 5.0826721 50.6748796, 5.0825063 50.6749836, 5.0824251 50.6750345, 5.0823079 50.675108, 5.0822241 50.6751595, 5.0821126 50.6752195, 5.0820019 50.6752741, 5.08193 50.6752926)",,,,
87279189,,Avenue Lieutenant Général Pire,residential,,False,True,313.712,"LINESTRING (5.0832934 50.67449, 5.0831792 50.6743792, 5.0814819 50.6730957, 5.0813752 50.6730423, 5.0813194 50.6730137, 5.0803111 50.672519, 5.0802183 50.6724732)",,,4,
"[192787329, 192458486]",,Rue des Aisnes,residential,30,False,True,510.5810000000001,"LINESTRING (5.0721469 50.6766681, 5.0735122 50.6770086, 5.0737352 50.6770671, 5.0738803 50.6770836, 5.0739728 50.6770964, 5.0741714 50.6770722, 5.0743404 50.6770192, 5.0745667 50.6768667, 5.0749775 50.6765546, 5.0752558 50.6763748, 5.0755153 50.676176, 5.0758041 50.6759776, 5.0760456 50.6758117, 5.0762492 50.6757045, 5.0764897 50.6755661, 5.0772914 50.6751817, 5.0777852 50.6749446, 5.0778944 50.674898)",,,,
"[192782730, 244814763, 192782727]",N64,Rue de Tirlemont,secondary,"['30', '50']",False,False,488.1910000000001,"LINESTRING (5.0721469 50.6766681, 5.0723124 50.6764975, 5.072448 50.6763642, 5.0726446 50.676171, 5.0728534 50.6759657, 5.0735954 50.6752363, 5.0736643 50.6751667, 5.0737955 50.675034, 5.0739285 50.6748995, 5.0742968 50.6745271, 5.0743885 50.6744352, 5.0744203 50.6744033, 5.0744887 50.6743348, 5.074557 50.6742662, 5.0745726 50.6742513, 5.0745874 50.6742372, 5.0745941 50.6742309, 5.0746959 50.6741334, 5.0752535 50.6736024, 5.0755196 50.6734305, 5.0755614 50.6734077, 5.0756255 50.6733673, 5.0757262 50.6733063, 5.0758113 50.6732501, 5.0758667 50.6732152, 5.0759645 50.673157, 5.0759896 50.6731431, 5.0760981 50.6730821)",,,,
126563537,N80,Rue de Landen,secondary,70,False,False,8.707,"LINESTRING (5.0820741 50.6755833, 5.0820463 50.675507)",1,,,
126563537,N80,Rue de Landen,secondary,70,False,False,25.209,"LINESTRING (5.0820463 50.675507, 5.08193 50.6752926)",1,,,
126563537,N80,Rue de Landen,secondary,70,False,True,8.707,"LINESTRING (5.0820463 50.675507, 5.0820741 50.6755833)",1,,,
89214792,,Impasse de l'Académie,residential,,False,False,194.602,"LINESTRING (5.0820463 50.675507, 5.0821558 50.6755157, 5.0822518 50.6755371, 5.082288 50.6755531, 5.0823069 50.6755615, 5.0824 50.6756262, 5.0828601 50.6759795, 5.082963 50.6760586, 5.0830006 50.6760853, 5.0830972 50.676154, 5.0832676 50.6762752, 5.0836658 50.6765583, 5.0838795 50.6767004, 5.0839688 50.676718)",,,3.5,
89214806,,Avenue des Platanes,residential,,False,True,66.161,"LINESTRING (5.0754706 50.6688538, 5.0755792 50.6689328, 5.0759625 50.6690858, 5.076241 50.6691863)",,,5,
87543418,,Avenue des Hêtres,residential,,False,False,153.932,"LINESTRING (5.0841949 50.6718701, 5.0842058 50.6715814, 5.0848599 50.6705673)",,,4,
87543418,,Avenue des Hêtres,residential,,False,True,230.67600000000002,"LINESTRING (5.0841949 50.6718701, 5.0841466 50.6726216, 5.0841437 50.6726662, 5.0841417 50.6726976, 5.0840616 50.6739429)",,,4,
"[381760171, 87279149]",,Avenue des Jardins,residential,,False,False,94.93299999999999,"LINESTRING (5.0770997 50.6694768, 5.0774786 50.669074, 5.0777776 50.6687391)",,,5,
87279149,,Avenue des Jardins,residential,,False,True,84.27099999999999,"LINESTRING (5.0770997 50.6694768, 5.0769475 50.6696663, 5.0767991 50.6698511, 5.07678 50.6699206, 5.0767861 50.6701879)",,,5,
89214806,,Avenue des Platanes,residential,,False,False,68.60000000000001,"LINESTRING (5.0770997 50.6694768, 5.0766437 50.6693238, 5.0763219 50.669215, 5.076241 50.6691863)",,,5,
89214806,,Avenue des Platanes,residential,,False,False,66.161,"LINESTRING (5.076241 50.6691863, 5.0759625 50.6690858, 5.0755792 50.6689328, 5.0754706 50.6688538)",,,5,
89214806,,Avenue des Platanes,residential,,False,True,68.6,"LINESTRING (5.076241 50.6691863, 5.0763219 50.669215, 5.0766437 50.6693238, 5.0770997 50.6694768)",,,5,
263988764,,Avenue des Platanes,residential,,False,True,133.186,"LINESTRING (5.076241 50.6691863, 5.0760181 50.6694122, 5.075776 50.6695873, 5.0756214 50.6696976, 5.0752645 50.6699466, 5.0751401 50.6700302, 5.0750322 50.6701027)",,,5,
310159599,,,residential,,False,False,5.382,"LINESTRING (5.0740963 50.6702596, 5.0741704 50.6702713)",,,,
59497266,N80,,secondary,50,True,False,12.46,"LINESTRING (5.0740963 50.6702596, 5.0740353 50.67018, 5.0740248 50.6701574)",1,,,
"[192774899, 192774900]",,Avenue Paul Brien,residential,"['50', '30']",False,True,109.114,"LINESTRING (5.0740963 50.6702596, 5.0740546 50.6702704, 5.0739367 50.6703218, 5.0735285 50.6706068, 5.0731358 50.6709248, 5.0730579 50.670979)",,,5,
36927952,N80,Rue de Namur,secondary,50,True,False,26.853,"LINESTRING (5.0742489 50.66978, 5.0742247 50.669923, 5.0742109 50.6699773, 5.0741745 50.6700132)",1,,,
367490564,N64,Place Henri Hallet,secondary,50,True,False,61.836,"LINESTRING (5.0788003 50.6716014, 5.0789101 50.6715394, 5.0790765 50.6714492, 5.0792253 50.6713685, 5.079465 50.6712384)",,,,
173434007,N80,Rue de Namur,secondary,50,True,False,23.773,"LINESTRING (5.0740892 50.6699678, 5.0741556 50.6699038, 5.0742489 50.66978)",,,,
173434012,,,secondary,50,True,False,8.012,"LINESTRING (5.0740892 50.6699678, 5.0741233 50.6699783, 5.0741523 50.6699937, 5.0741745 50.6700132)",1,roundabout,,
263988764,,Avenue des Platanes,residential,,False,False,133.186,"LINESTRING (5.0750322 50.6701027, 5.0751401 50.6700302, 5.0752645 50.6699466, 5.0756214 50.6696976, 5.075776 50.6695873, 5.0760181 50.6694122, 5.076241 50.6691863)",,,5,
94710942,,,secondary,50,True,False,10.539,"LINESTRING (5.0739467 50.6699823, 5.0739908 50.6699676, 5.07404 50.6699626, 5.0740892 50.6699678)",,roundabout,,
87279189,,Avenue Lieutenant Général Pire,residential,,False,False,313.712,"LINESTRING (5.0802183 50.6724732, 5.0803111 50.672519, 5.0813194 50.6730137, 5.0813752 50.6730423, 5.0814819 50.6730957, 5.0831792 50.6743792, 5.0832934 50.67449)",,,4,
87279189,,Avenue Lieutenant Général Pire,residential,,False,True,9.761,"LINESTRING (5.0802183 50.6724732, 5.0801493 50.6724698, 5.0800802 50.6724664)",,,4,
94710993,,Impasse aux Bois,residential,,False,True,124.46100000000001,"LINESTRING (5.0802183 50.6724732, 5.0804579 50.6723275, 5.0806926 50.6721756, 5.0808441 50.6720776, 5.080903 50.6720426, 5.0810778 50.6719388, 5.0811596 50.6718903, 5.0813332 50.6717872, 5.0813967 50.6717495, 5.0814899 50.6716968)",,,,
"[158717370, 148606012]",,"['Place Maquet', 'Impasse Martin']","['unclassified', 'residential']",,True,False,248.009,"LINESTRING (5.0814275 50.6701735, 5.0810606 50.6699296, 5.0803662 50.6695624, 5.0804257 50.6695038, 5.0805011 50.6694289, 5.0806881 50.6692434, 5.08071 50.6692216, 5.0808206 50.6691281, 5.0809353 50.6690312, 5.081166 50.6688918, 5.0814388 50.6687822, 5.0814966 50.6687798, 5.0815632 50.6688045, 5.0817183 50.6688596, 5.08182 50.6688932)",,,,
315255339,N64,Rue Albert 1er,secondary,50,False,False,182.068,"LINESTRING (5.0814275 50.6701735, 5.0802346 50.6708208, 5.0796303 50.6711487, 5.079465 50.6712384)",,,,
315255339,N64,Rue Albert 1er,secondary,50,False,True,109.493,"LINESTRING (5.0814275 50.6701735, 5.081564 50.6701001, 5.0816983 50.670028, 5.0817912 50.669978, 5.0818745 50.6699321, 5.0824696 50.6696039, 5.0826036 50.6695301)",,,,
192458484,,Place Léon Bolle,living_street,,False,True,18.748,"LINESTRING (5.0787591 50.6766697, 5.0784931 50.6766736)",,,,
"[375621067, 192458487]",,Rue d'Avernas,"['unclassified', 'residential']","['50', '30']",False,"[False, True]",186.72200000000007,"LINESTRING (5.0787591 50.6766697, 5.0787221 50.6763963, 5.078576 50.6761096, 5.0785406 50.67604, 5.0785251 50.6760104, 5.0784082 50.6757933, 5.0783579 50.6756887, 5.0783155 50.6755667, 5.0782597 50.6752612, 5.0782455 50.6751903, 5.0782404 50.6751199, 5.0782341 50.6750339)",,,3.5,
192458484,,Place Léon Bolle,living_street,,False,False,18.748,"LINESTRING (5.0784931 50.6766736, 5.0787591 50.6766697)",,,,
155413557,,Place Léon Bolle,living_street,,False,False,71.115,"LINESTRING (5.0784931 50.6766736, 5.0784847 50.6766387, 5.078458 50.6766077, 5.0784163 50.6765843, 5.0783645 50.6765713, 5.0783088 50.6765702, 5.0782591 50.6765801, 5.0782169 50.6765996, 5.0781867 50.6766266, 5.0781718 50.6766583, 5.0781735 50.6766913, 5.0781918 50.6767223, 5.0782248 50.6767479, 5.078269 50.6767656, 5.0783197 50.6767734, 5.0783717 50.6767705, 5.0784195 50.6767572, 5.0784582 50.676735, 5.0784836 50.6767061, 5.0784931 50.6766736)",,,,
155413557,,Place Léon Bolle,living_street,,False,True,71.115,"LINESTRING (5.0784931 50.6766736, 5.0784836 50.6767061, 5.0784582 50.676735, 5.0784195 50.6767572, 5.0783717 50.6767705, 5.0783197 50.6767734, 5.078269 50.6767656, 5.0782248 50.6767479, 5.0781918 50.6767223, 5.0781735 50.6766913, 5.0781718 50.6766583, 5.0781867 50.6766266, 5.0782169 50.6765996, 5.0782591 50.6765801, 5.0783088 50.6765702, 5.0783645 50.6765713, 5.0784163 50.6765843, 5.078458 50.6766077, 5.0784847 50.6766387, 5.0784931 50.6766736)",,,,
313595522,N240,Rue de Wavre,tertiary,30,True,False,33.104,"LINESTRING (5.0719259 50.6691016, 5.072128 50.6690586, 5.07222 50.6690178, 5.07229 50.6689868, 5.0723372 50.6689645)",,,,
173433998,N624,Rue de Crehen,secondary,50,True,False,15.5,"LINESTRING (5.0737366 50.6699428, 5.073824 50.6699648, 5.0739063 50.6699748, 5.0739467 50.6699823)",1,,,
173434002,N624,Rue de Wavre,secondary,30,False,False,133.275,"LINESTRING (5.0737366 50.6699428, 5.0736782 50.6698994, 5.0734186 50.669711, 5.0732676 50.6696014, 5.0730643 50.6694539, 5.0730314 50.6694301, 5.0728963 50.6693307, 5.0727657 50.6692455, 5.0727024 50.669204, 5.0724683 50.6690544)",1,,,
173434006,N80,,secondary,50,True,False,16.341,"LINESTRING (5.0741596 50.6701245, 5.0741704 50.6702713)",1,,,
173434017,,,secondary,50,True,False,10.476,"LINESTRING (5.0741596 50.6701245, 5.0741107 50.6701468, 5.0740689 50.670156, 5.0740248 50.6701574)",1,roundabout,,
173434021,,,secondary,50,True,False,17.002000000000002,"LINESTRING (5.0740248 50.6701574, 5.0739781 50.6701497, 5.0739374 50.6701333, 5.0739067 50.6701097, 5.0738891 50.6700812, 5.0738862 50.6700507)",1,roundabout,,
176917495,,Avenue Achille Sonck,residential,,False,False,90.64,"LINESTRING (5.0823694 50.6722915, 5.081815 50.6719094, 5.0814899 50.6716968)",,,,
94710993,,Impasse aux Bois,residential,,False,False,124.46099999999998,"LINESTRING (5.0814899 50.6716968, 5.0813967 50.6717495, 5.0813332 50.6717872, 5.0811596 50.6718903, 5.0810778 50.6719388, 5.080903 50.6720426, 5.0808441 50.6720776, 5.0806926 50.6721756, 5.0804579 50.6723275, 5.0802183 50.6724732)",,,,
94710993,,Impasse aux Bois,residential,,False,True,44.882,"LINESTRING (5.0814899 50.6716968, 5.0818008 50.6715211, 5.0819653 50.6714282)",,,,
176917495,,Avenue Achille Sonck,residential,,False,True,90.64,"LINESTRING (5.0814899 50.6716968, 5.081815 50.6719094, 5.0823694 50.6722915)",,,,
"[87543434, 315255298]",N80,Avenue de Thouars,secondary,50,True,False,195.505,"LINESTRING (5.0751805 50.6725443, 5.0751315 50.6724708, 5.0751131 50.6724405, 5.0745946 50.6716387, 5.0745987 50.6715284, 5.0749358 50.6711574, 5.0750355 50.6710518, 5.0751244 50.6709482)",,,5,
373748514,,Avenue de Thouars,unclassified,20,False,True,94.148,"LINESTRING (5.0751805 50.6725443, 5.0747125 50.6726557, 5.0744707 50.6727143, 5.0739327 50.6728468)",,,,
89214792,,Impasse de l'Académie,residential,,False,True,194.602,"LINESTRING (5.0839688 50.676718, 5.0838795 50.6767004, 5.0836658 50.6765583, 5.0832676 50.6762752, 5.0830972 50.676154, 5.0830006 50.6760853, 5.082963 50.6760586, 5.0828601 50.6759795, 5.0824 50.6756262, 5.0823069 50.6755615, 5.082288 50.6755531, 5.0822518 50.6755371, 5.0821558 50.6755157, 5.0820463 50.675507)",,,3.5,
313595511,N64,Rue d'Avernas,secondary,50,True,False,57.096,"LINESTRING (5.0795933 50.6734107, 5.0791698 50.6736913, 5.0790814 50.6737298, 5.0789931 50.6737417)",,,5,
87279145,,Rue des Combattants,residential,,False,False,33.632,"LINESTRING (5.0838125 50.6741902, 5.084268 50.6740999)",,,,
87279145,,Rue des Combattants,residential,,False,True,49.501,"LINESTRING (5.0838125 50.6741902, 5.0836244 50.6742988, 5.0833853 50.6744327, 5.0832934 50.67449)",,,,
87543418,,Avenue des Hêtres,residential,,False,False,33.115,"LINESTRING (5.0838125 50.6741902, 5.0839246 50.674114, 5.0840084 50.6740382, 5.0840616 50.6739429)",,,4,
310159599,,,residential,,False,True,5.382,"LINESTRING (5.0741704 50.6702713, 5.0740963 50.6702596)",,,,
940951785,N80,,secondary,50,True,False,14.7,"LINESTRING (5.0741704 50.6702713, 5.0741831 50.670309, 5.0742186 50.6703999)",1,,,
315255339,N64,Rue Albert 1er,secondary,50,False,True,182.06799999999998,"LINESTRING (5.079465 50.6712384, 5.0796303 50.6711487, 5.0802346 50.6708208, 5.0814275 50.6701735)",,,,
"[87279146, 1062560637]",N64,Rue Jean Mottin,secondary,50,True,False,144.84099999999998,"LINESTRING (5.079465 50.6712384, 5.0796581 50.6714315, 5.0798925 50.6718473, 5.0799188 50.6719095, 5.0799497 50.671997, 5.0800182 50.6721619, 5.080054 50.6722557, 5.0800802 50.6724664)",,,5,
"[192797401, 157045259]",N624,Rue de Crehen,secondary,"['50', '30']",False,True,89.897,"LINESTRING (5.0714438 50.6683903, 5.071467 50.6684149, 5.0716327 50.6685417, 5.0718553 50.6686682, 5.0721674 50.6688531, 5.0723372 50.6689645)",1,,,
"[905928712, 220226058]",N64,"['Place Henri Hallet', 'Rue Gustave Detiège']",secondary,50,True,False,91.42500000000001,"LINESTRING (5.0778174 50.672138, 5.0779751 50.6720507, 5.07833 50.6718543, 5.0785006 50.6717617, 5.0788003 50.6716014)",,,,
315255379,N64,Rue des Vieux Remparts,secondary,50,True,False,156.079,"LINESTRING (5.0781109 50.6734811, 5.0776819 50.6734872, 5.0774683 50.67349, 5.0772558 50.6735035, 5.0771822 50.6734934, 5.0770512 50.6734755, 5.0767932 50.6734192, 5.076487 50.6732853, 5.0762008 50.6731297, 5.0760981 50.6730821)",,,5,
88724077,,Rue d'Avernas,unclassified,30,True,False,35.387,"LINESTRING (5.0780897 50.67474, 5.0782262 50.6748821, 5.0782296 50.6749479, 5.0782341 50.6750339)",,,,
192458487,,Rue d'Avernas,residential,30,False,False,22.317,"LINESTRING (5.0780897 50.67474, 5.0780752 50.6747514, 5.0778944 50.674898)",,,,
192458487,,Rue d'Avernas,residential,30,False,True,129.934,"LINESTRING (5.0780897 50.67474, 5.0780977 50.6747337, 5.0782426 50.6744995, 5.0782498 50.6744879, 5.0783111 50.6743952, 5.078344 50.6743459, 5.078483 50.6742191, 5.0785724 50.6741495, 5.0786579 50.6740843, 5.078878 50.6739117, 5.0789709 50.6738375, 5.0789931 50.6737417)",,,,
311235230,,Rue du Ballon,residential,,True,False,57.714,"LINESTRING (5.0782802 50.6727609, 5.0785594 50.6727956, 5.0789402 50.6728251, 5.079091 50.6728233)",,,,
"[311235234, 367143997]",,Place Lucien Gustin,residential,,True,False,81.18599999999999,"LINESTRING (5.0782802 50.6727609, 5.078232 50.6728563, 5.0782064 50.6729478, 5.0781683 50.6730915, 5.078154 50.6731818, 5.0781296 50.6733441, 5.0781109 50.6734811)",,,,
311235231,,Vieux Remparts,residential,,True,False,65.82,"LINESTRING (5.0786597 50.673434, 5.0790649 50.6733359, 5.0794765 50.6731557)",,,,
315255361,N80,Rue de Landen,secondary,50,True,False,23.188,"LINESTRING (5.0794765 50.6731557, 5.0795691 50.67323, 5.0796349 50.6732845, 5.0796783 50.6733204)",,,,
313595520,N624,Rue de Crehen,secondary,30,False,False,13.612,"LINESTRING (5.0724683 50.6690544, 5.0723372 50.6689645)",1,,,
