osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,bridge,access,tunnel
30179992,True,2,N633,secondary,50,False,64.13600000000001,"LINESTRING (5.6012595 50.6153379, 5.6011791 50.6154759, 5.6010839 50.6155778, 5.6010021 50.615632, 5.6009369 50.6156684, 5.6006982 50.6157676)",,,,
30629343,True,1,,residential,50,False,35.944,"LINESTRING (5.6012595 50.6153379, 5.6012793 50.6154244, 5.6012296 50.6155575, 5.6011823 50.6156519)",,,,
30179987,True,3,,primary,50,False,77.77,"LINESTRING (5.6006982 50.6157676, 5.5996584 50.6159997)",Quai des Ardennes,,,
"[30179988, 30179990]",True,2,N633,secondary,50,False,286.20699999999994,"LINESTRING (5.597692 50.6162923, 5.5983811 50.6161433, 5.5997337 50.6158715, 5.6007207 50.6156643, 5.6008279 50.6156334, 5.6009175 50.6155898, 5.6009868 50.6155417, 5.6010583 50.615472, 5.6011161 50.6153814, 5.6011665 50.615225)",Pont des Grosses Battes,yes,,
100348058,True,1,N30,primary,50,False,121.997,"LINESTRING (5.597692 50.6162923, 5.5978665 50.6162344, 5.5980538 50.616182, 5.5984542 50.6160853, 5.5992937 50.6158811)",Rue des Vennes,,,
28216619,True,,,primary_link,,False,9.675,"LINESTRING (5.6052835 50.6151897, 5.6052968 50.6152763)",,,,
8791632,False,,,residential,50,False,84.917,"LINESTRING (5.598271 50.6205115, 5.5993208 50.6208851)",Rue Henri Orban,,,
55697714,False,,,residential,50,False,23.318,"LINESTRING (5.6002107 50.6212577, 5.6000061 50.6214224)",Rue Belvaux,,,
8791632,False,,,residential,50,True,75.22,"LINESTRING (5.6002107 50.6212577, 5.599853 50.6211079, 5.5997468 50.6210635, 5.5993208 50.6208851)",Rue Henri Orban,,,
55697714,False,,,residential,50,True,168.259,"LINESTRING (5.6002107 50.6212577, 5.601119 50.6205426, 5.601251 50.6204387, 5.6017073 50.6200795)",Rue Belvaux,,,
8791632,False,,,residential,50,True,84.917,"LINESTRING (5.5993208 50.6208851, 5.598271 50.6205115)",Rue Henri Orban,,,
8791632,False,,,residential,50,False,75.22,"LINESTRING (5.5993208 50.6208851, 5.5997468 50.6210635, 5.599853 50.6211079, 5.6002107 50.6212577)",Rue Henri Orban,,,
8791876,False,,,residential,50,False,120.52199999999999,"LINESTRING (5.5993208 50.6208851, 5.5991817 50.6209951, 5.5989362 50.6211105, 5.598893 50.62114, 5.5988111 50.6211758, 5.5980192 50.6215813)",Avenue Albert 1er,,,
54292568,False,,,residential,50,False,6.116,"LINESTRING (5.6036428 50.6210737, 5.6035611 50.6210553)",Rue Vignoul,,,
55148181,False,,,residential,50,False,119.713,"LINESTRING (5.6036428 50.6210737, 5.6040622 50.6200305)",Avenue Jean Hans,,,
53048881,False,,,residential,30,False,47.78,"LINESTRING (5.6038667 50.6191415, 5.6037559 50.619191, 5.603714 50.6192097, 5.6035812 50.6192727, 5.6035059 50.619306, 5.6033113 50.6193872)",Rue Belvaux,,,
55148180,False,,,tertiary,50,False,177.64000000000004,"LINESTRING (5.6038667 50.6191415, 5.6037902 50.6191047, 5.6033873 50.6189043, 5.6031451 50.6187725, 5.6028943 50.6186504, 5.6028503 50.6186196, 5.6027323 50.6185057, 5.60255 50.6183218, 5.6024904 50.6182553, 5.6024745 50.6182375, 5.6024348 50.6181422, 5.6024152 50.6179244)",Rue du Fourneau,,,
856513785,False,,,residential,50,True,89.16499999999999,"LINESTRING (5.6038667 50.6191415, 5.6039406 50.6191786, 5.6040871 50.6192689, 5.6041608 50.6193207, 5.6041857 50.6193458, 5.6041134 50.6198568)",Place de la Liberté,,,
903043540,False,,,tertiary,50,True,45.836,"LINESTRING (5.6038667 50.6191415, 5.6040504 50.6190629, 5.6043992 50.6189054)",Rue Vinâve,,,
55148180,False,,,tertiary,50,False,64.346,"LINESTRING (5.6024152 50.6179244, 5.6024085 50.6178701, 5.6023848 50.6178254, 5.6023617 50.617784, 5.6019954 50.6174185)",Rue du Fourneau,,,
55148180,False,,,tertiary,50,True,177.64,"LINESTRING (5.6024152 50.6179244, 5.6024348 50.6181422, 5.6024745 50.6182375, 5.6024904 50.6182553, 5.60255 50.6183218, 5.6027323 50.6185057, 5.6028503 50.6186196, 5.6028943 50.6186504, 5.6031451 50.6187725, 5.6033873 50.6189043, 5.6037902 50.6191047, 5.6038667 50.6191415)",Rue du Fourneau,,,
37054323,True,1,,residential,50,False,91.22200000000001,"LINESTRING (5.6043992 50.6189054, 5.6044455 50.6189458, 5.604704 50.6191443, 5.6048921 50.6192916, 5.6049028 50.6193234, 5.6048975 50.6193581, 5.6048736 50.6193862, 5.6047662 50.6194577, 5.6046179 50.6195404)",Rue Dessus l'Église,,destination,
903043540,False,,,tertiary,50,False,45.836,"LINESTRING (5.6043992 50.6189054, 5.6040504 50.6190629, 5.6038667 50.6191415)",Rue Vinâve,,,
903043540,False,,,tertiary,50,True,55.233000000000004,"LINESTRING (5.6043992 50.6189054, 5.6044905 50.6188665, 5.6045983 50.6188237, 5.6051125 50.6187077)",Rue Vinâve,,,
53048881,False,,,residential,30,False,89.689,"LINESTRING (5.6029624 50.6195537, 5.6027192 50.61963, 5.6023589 50.6197073, 5.6021573 50.6197718, 5.6020336 50.619834, 5.6018661 50.6199395)",Rue Belvaux,,,
53048881,False,,,residential,30,True,30.801000000000002,"LINESTRING (5.6029624 50.6195537, 5.6031447 50.6194658, 5.6033113 50.6193872)",Rue Belvaux,,,
98378940,False,,,living_street,,True,70.191,"LINESTRING (5.6029624 50.6195537, 5.6036697 50.6199482, 5.6036603 50.6199814)",Rue Pétry,,destination,
55697714,False,,,residential,50,False,19.179,"LINESTRING (5.6018661 50.6199395, 5.6017073 50.6200795)",Rue Belvaux,,,
55697716,False,,,residential,,False,63.717,"LINESTRING (5.6018661 50.6199395, 5.6011929 50.6195575)",Rue de la Sidérurgie,,,
53048881,False,,,residential,30,True,89.689,"LINESTRING (5.6018661 50.6199395, 5.6020336 50.619834, 5.6021573 50.6197718, 5.6023589 50.6197073, 5.6027192 50.61963, 5.6029624 50.6195537)",Rue Belvaux,,,
55697714,False,,,residential,50,True,19.179,"LINESTRING (5.6017073 50.6200795, 5.6018661 50.6199395)",Rue Belvaux,,,
35930947,True,,,residential,50,False,102.65599999999999,"LINESTRING (5.6017073 50.6200795, 5.6025944 50.6205432, 5.6028374 50.6206609)",Rue Vignoul,,,
55697714,False,,,residential,50,False,168.25900000000001,"LINESTRING (5.6017073 50.6200795, 5.601251 50.6204387, 5.601119 50.6205426, 5.6002107 50.6212577)",Rue Belvaux,,,
30353403,True,,,residential,30,False,148.655,"LINESTRING (5.5995492 50.621744, 5.6003518 50.6223868, 5.6003711 50.6224023, 5.6007544 50.6227201, 5.6008472 50.6227971)",Rue de la Haminde,,,
55697714,False,,,residential,50,False,73.42699999999999,"LINESTRING (5.5995492 50.621744, 5.59913 50.6219828, 5.5988249 50.6222158)",Rue Belvaux,,,
