osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,access,junction
"[428994754, 428994757, 118215470]",,Bredepleinstraat,residential,False,False,257.997,"LINESTRING (4.5689485 50.9775349, 4.5677235 50.9784368, 4.5677134 50.9784446, 4.5676284 50.9785026, 4.5675658 50.97855, 4.567306 50.9787425, 4.5668191 50.9791388, 4.5666289 50.9792822, 4.5665845 50.9793141)",yes,,,
"[163129208, 458802725]",,Hanswijkstraat,tertiary,True,False,84.38499999999999,"LINESTRING (4.5709311 50.9816011, 4.5709838 50.9815692, 4.5710258 50.9815437, 4.5712045 50.9814352, 4.5715563 50.981182, 4.5717436 50.9810415)",,30,,
"[428994760, 428994761, 139807099, 458802726]",,Hanswijkstraat,tertiary,False,True,41.910000000000004,"LINESTRING (4.5709311 50.9816011, 4.570856 50.9816331, 4.5706784 50.9816865, 4.5706184 50.9817068, 4.5705548 50.9817235, 4.5704583 50.9817488, 4.570394 50.9817656)",yes,30,,
22736135,2,Vosweg,residential,False,True,31.365,"LINESTRING (4.5721772 50.9807776, 4.5719979 50.9805191)",,50,yes,
"[22938525, 458768135]",,Dorpplaats,tertiary,True,False,36.226,"LINESTRING (4.5721772 50.9807776, 4.5723834 50.9807219, 4.5724889 50.9807039, 4.5725296 50.980702, 4.5726721 50.9806947)",,30,,
458768138,,Beringstraat,unclassified,False,False,11.22,"LINESTRING (4.5738153 50.9802924, 4.5737035 50.9802201)",,50,,
"[458768137, 24764199]",,Dorpsstraat,tertiary,False,True,17.504,"LINESTRING (4.5738153 50.9802924, 4.573698 50.9803734, 4.5736468 50.9804087)",,30,,
"[458768139, 458768141]",,Wespelaarsebaan,tertiary,False,False,39.405,"LINESTRING (4.5738153 50.9802924, 4.5739633 50.9802177, 4.5742676 50.9800817)",,50,,
26372389,,Koningslaak,residential,False,False,117.009,"LINESTRING (4.5764276 50.9792135, 4.5764658 50.9792431, 4.5766147 50.9793711, 4.5766965 50.979421, 4.5770323 50.9795577, 4.5773432 50.9797967, 4.5770711 50.9799396)",,,,
"[458768140, 458768141, 22938526]",,Wespelaarsebaan,tertiary,False,False,180.546,"LINESTRING (4.5764276 50.9792135, 4.5768258 50.9790478, 4.5770164 50.9789675, 4.5772223 50.9788807, 4.5775148 50.9787507, 4.5777374 50.9786539, 4.5778327 50.9786094, 4.5781637 50.978478, 4.5783765 50.9783944, 4.5785826 50.9783232)",,50,,
458768141,,Wespelaarsebaan,tertiary,False,True,179.415,"LINESTRING (4.5764276 50.9792135, 4.5750092 50.9797746, 4.5742676 50.9800817)",,50,,
"[458768140, 458768141, 22938526]",,Wespelaarsebaan,tertiary,False,True,180.54600000000002,"LINESTRING (4.5785826 50.9783232, 4.5783765 50.9783944, 4.5781637 50.978478, 4.5778327 50.9786094, 4.5777374 50.9786539, 4.5775148 50.9787507, 4.5772223 50.9788807, 4.5770164 50.9789675, 4.5768258 50.9790478, 4.5764276 50.9792135)",,50,,
22938455,,Bergstraat,tertiary,False,True,193.87399999999997,"LINESTRING (4.5690763 50.9843891, 4.5686438 50.9852813, 4.56859 50.9854145, 4.5685779 50.9855391, 4.5686347 50.9858868, 4.568657 50.9859541, 4.5687093 50.986009, 4.5687959 50.9860465)",,50,,
"[22938456, 139807105, 458871591]",,Kap. A. Tobbackstraat,tertiary,False,False,66.878,"LINESTRING (4.5690763 50.9843891, 4.5691537 50.9842271, 4.5691789 50.9841752, 4.5692927 50.9839608, 4.5693219 50.9839055, 4.5693746 50.9838179)",,50,,
42213979,,Rijmenamsebaan,tertiary,False,True,156.92,"LINESTRING (4.5753867 50.9859315, 4.5741025 50.9847748)",,50,,
24764184,,Dorpplaats,tertiary,True,False,118.40700000000001,"LINESTRING (4.5726721 50.9806947, 4.5726444 50.9808276, 4.5726283 50.9810406, 4.5728225 50.9811897, 4.5728574 50.9812546, 4.5728314 50.9812996, 4.5723284 50.9815574)",,30,,
"[458768136, 24764199]",,Dorpsstraat,tertiary,False,False,54.608999999999995,"LINESTRING (4.5726721 50.9806947, 4.5727646 50.9806906, 4.5727971 50.9806886, 4.5730621 50.980672, 4.573168 50.9806557, 4.5732499 50.9806251, 4.5733953 50.980554)",,30,,
"[139807104, 49521327, 458871591]",,Kap. A. Tobbackstraat,tertiary,False,False,217.461,"LINESTRING (4.5693746 50.9838179, 4.5694333 50.9836722, 4.5697309 50.9828802, 4.5697653 50.9827295, 4.5697811 50.9825819, 4.5697863 50.9824527, 4.5697747 50.9822904, 4.5697966 50.9821478, 4.5698421 50.9820279, 4.5698568 50.9819969, 4.5699027 50.9819004)",,50,,
"[22938456, 139807105, 458871591]",,Kap. A. Tobbackstraat,tertiary,False,True,66.87799999999999,"LINESTRING (4.5693746 50.9838179, 4.5693219 50.9839055, 4.5692927 50.9839608, 4.5691789 50.9841752, 4.5691537 50.9842271, 4.5690763 50.9843891)",,50,,
25524596,,Lange Bruul,unclassified,False,True,294.533,"LINESTRING (4.57651 50.9831701, 4.5765654 50.9833132, 4.5767533 50.9835098, 4.5768142 50.9837008, 4.5767888 50.9837333, 4.5767343 50.983837, 4.5765277 50.9839967, 4.5762977 50.9841445, 4.5756405 50.9843376, 4.5741025 50.9847748)",,,,
59007390,,Sint Adriaanweg,residential,True,False,238.22099999999998,"LINESTRING (4.57651 50.9831701, 4.5763757 50.9831054, 4.5754607 50.9827621, 4.5749657 50.9825925, 4.5744946 50.9824703, 4.5741781 50.9824095, 4.5739005 50.9823737, 4.5736847 50.9823504, 4.5734281 50.9823158)",,,,
42213979,,Rijmenamsebaan,tertiary,False,False,156.92,"LINESTRING (4.5741025 50.9847748, 4.5753867 50.9859315)",,50,,
25524596,,Lange Bruul,unclassified,False,False,294.53299999999996,"LINESTRING (4.5741025 50.9847748, 4.5756405 50.9843376, 4.5762977 50.9841445, 4.5765277 50.9839967, 4.5767343 50.983837, 4.5767888 50.9837333, 4.5768142 50.9837008, 4.5767533 50.9835098, 4.5765654 50.9833132, 4.57651 50.9831701)",,,,
42213979,,Rijmenamsebaan,tertiary,False,True,138.679,"LINESTRING (4.5741025 50.9847748, 4.5731648 50.9839327, 4.5730614 50.9838167, 4.5730382 50.9837322)",,50,,
25947683,,Broekstraat,residential,False,True,235.18599999999998,"LINESTRING (4.5761132 50.9813897, 4.5764661 50.9811626, 4.5772629 50.9806656, 4.5775046 50.9805332, 4.5779728 50.9802769, 4.5785095 50.9800536, 4.5786585 50.9800503)",,30,,
"[116398948, 26123127]",,Lange Bruul,residential,True,False,275.10699999999997,"LINESTRING (4.5761132 50.9813897, 4.576977 50.9819994, 4.5774061 50.9823939, 4.5776293 50.9826857, 4.5770616 50.9829329, 4.57651 50.9831701)",,30,,
25947683,,Broekstraat,residential,False,False,235.186,"LINESTRING (4.5786585 50.9800503, 4.5785095 50.9800536, 4.5779728 50.9802769, 4.5775046 50.9805332, 4.5772629 50.9806656, 4.5764661 50.9811626, 4.5761132 50.9813897)",,30,,
26122948,,Kerkweg,residential,False,True,174.426,"LINESTRING (4.5695946 50.9816527, 4.5693321 50.9817143, 4.5688291 50.9818024, 4.5686683 50.9818167, 4.5685372 50.9817754, 4.5676472 50.9811111)",,,,
"[139807096, 24764182]",,Audenhovenlaan,tertiary,False,True,34.983000000000004,"LINESTRING (4.5695946 50.9816527, 4.5697955 50.981814, 4.5698177 50.9818319, 4.5699027 50.9819004)",,,,
174096369,2,Audenhovenlaan,tertiary,False,False,335.399,"LINESTRING (4.5695946 50.9816527, 4.5692161 50.9813553, 4.5681548 50.9804373, 4.5680431 50.9803405, 4.5676986 50.9800603, 4.5673613 50.9798019, 4.5667107 50.9793789, 4.5665845 50.9793141)",,,,
25957641,,Korte Bruul,residential,False,False,115.376,"LINESTRING (4.5742676 50.9800817, 4.574311 50.9801186, 4.574457 50.9802386, 4.5753404 50.9808688)",,30,yes,
458768141,,Wespelaarsebaan,tertiary,False,False,179.415,"LINESTRING (4.5742676 50.9800817, 4.5750092 50.9797746, 4.5764276 50.9792135)",,50,,
"[458768139, 458768141]",,Wespelaarsebaan,tertiary,False,True,39.405,"LINESTRING (4.5742676 50.9800817, 4.5739633 50.9802177, 4.5738153 50.9802924)",,50,,
25957641,,Korte Bruul,residential,False,True,115.376,"LINESTRING (4.5753404 50.9808688, 4.574457 50.9802386, 4.574311 50.9801186, 4.5742676 50.9800817)",,30,yes,
22736135,2,Vosweg,residential,False,True,110.338,"LINESTRING (4.5699582 50.9782968, 4.5689485 50.9775349)",,50,yes,
31114951,,Vosweg,residential,False,False,67.616,"LINESTRING (4.5699582 50.9782968, 4.570696 50.9779044)",,,,
22736135,2,Vosweg,residential,False,False,285.926,"LINESTRING (4.5699582 50.9782968, 4.5701001 50.9783988, 4.5703966 50.9786762, 4.5712789 50.9796318, 4.5719979 50.9805191)",,50,yes,
458768138,,Beringstraat,unclassified,False,True,11.22,"LINESTRING (4.5737035 50.9802201, 4.5738153 50.9802924)",,50,,
"[26126257, 176113957]",,Zellaarstraat,unclassified,False,False,123.951,"LINESTRING (4.5737035 50.9802201, 4.572753 50.9803818, 4.5719979 50.9805191)",,30,yes,
22736135,2,Vosweg,residential,False,False,31.365,"LINESTRING (4.5719979 50.9805191, 4.5721772 50.9807776)",,50,yes,
22736135,2,Vosweg,residential,False,True,285.926,"LINESTRING (4.5719979 50.9805191, 4.5712789 50.9796318, 4.5703966 50.9786762, 4.5701001 50.9783988, 4.5699582 50.9782968)",,50,yes,
"[26126257, 176113957]",,Zellaarstraat,unclassified,False,True,123.951,"LINESTRING (4.5719979 50.9805191, 4.572753 50.9803818, 4.5737035 50.9802201)",,30,yes,
"[143468496, 25948387]",,Dorpplaats,residential,False,False,70.67599999999999,"LINESTRING (4.5717436 50.9810415, 4.5720772 50.9812946, 4.5723284 50.9815574)",,30,,
80457428,,Dorpplaats,tertiary,True,False,42.224000000000004,"LINESTRING (4.5717436 50.9810415, 4.5718829 50.9809531, 4.5721772 50.9807776)",,30,,
26372389,,Koningslaak,residential,False,True,117.009,"LINESTRING (4.5770711 50.9799396, 4.5773432 50.9797967, 4.5770323 50.9795577, 4.5766965 50.979421, 4.5766147 50.9793711, 4.5764658 50.9792431, 4.5764276 50.9792135)",,,,
"[458802727, 609035177, 609035178, 27163667, 22938523]",,Pastorijstraat,tertiary,True,False,129.31,"LINESTRING (4.5723284 50.9815574, 4.5720671 50.9816807, 4.5719372 50.981742, 4.571861 50.9817799, 4.571759 50.9818306, 4.5716825 50.9818686, 4.5714818 50.9819568, 4.571431 50.981924, 4.5710221 50.9816598, 4.5710004 50.9816459, 4.5709311 50.9816011)",,30,,
139807098,,Brouwersstraat,tertiary,False,True,105.70400000000001,"LINESTRING (4.5723284 50.9815574, 4.572775 50.981932, 4.5729893 50.9821066, 4.5730463 50.9821707, 4.573109 50.9822522, 4.5731331 50.98228, 4.5731757 50.9823402)",,30,,
"[143468496, 25948387]",,Dorpplaats,residential,False,True,70.67599999999999,"LINESTRING (4.5723284 50.9815574, 4.5720772 50.9812946, 4.5717436 50.9810415)",,30,,
31114951,,Vosweg,residential,False,True,67.616,"LINESTRING (4.570696 50.9779044, 4.5699582 50.9782968)",,,,
235345542,,Vosweg,residential,True,False,61.260000000000005,"LINESTRING (4.570696 50.9779044, 4.570983 50.9777674, 4.5710537 50.9778267, 4.570917 50.9778962, 4.570696 50.9779044)",,,,roundabout
26122948,,Kerkweg,residential,False,False,174.426,"LINESTRING (4.5676472 50.9811111, 4.5685372 50.9817754, 4.5686683 50.9818167, 4.5688291 50.9818024, 4.5693321 50.9817143, 4.5695946 50.9816527)",,,,
26123135,,Nieuwe Weg,residential,False,True,17.894,"LINESTRING (4.5734281 50.9823158, 4.573254 50.9823292, 4.5731757 50.9823402)",,30,,
379534251,,Nieuwe Weg,residential,True,False,229.584,"LINESTRING (4.5734281 50.9823158, 4.5735582 50.9822552, 4.573753 50.9821644, 4.5741214 50.9819962, 4.5747837 50.9816938, 4.5757134 50.9812872, 4.5758126 50.9812677, 4.5759328 50.9812887, 4.5761132 50.9813897)",,30,,
26123135,,Nieuwe Weg,residential,False,False,17.894,"LINESTRING (4.5731757 50.9823402, 4.573254 50.9823292, 4.5734281 50.9823158)",,30,,
139807098,,Brouwersstraat,tertiary,False,False,105.70400000000001,"LINESTRING (4.5731757 50.9823402, 4.5731331 50.98228, 4.573109 50.9822522, 4.5730463 50.9821707, 4.5729893 50.9821066, 4.572775 50.981932, 4.5723284 50.9815574)",,30,,
"[139807125, 756348783]",,Rijmenamsebaan,tertiary,False,False,155.398,"LINESTRING (4.5731757 50.9823402, 4.5731922 50.9823828, 4.5731999 50.982477, 4.5731805 50.9825953, 4.5730382 50.9837322)",,30,,
24764199,,Dorpsstraat,tertiary,False,True,23.896,"LINESTRING (4.5736468 50.9804087, 4.5733953 50.980554)",,30,,
"[458768137, 24764199]",,Dorpsstraat,tertiary,False,False,17.504,"LINESTRING (4.5736468 50.9804087, 4.573698 50.9803734, 4.5738153 50.9802924)",,30,,
"[779919356, 704608079]",,Mouterij,residential,False,"[False, True]",73.515,"LINESTRING (4.5736468 50.9804087, 4.5741203 50.98075, 4.5738712 50.9808866)",,30,yes,
151373295,,Mouterij,residential,False,False,7.288,"LINESTRING (4.5738712 50.9808866, 4.573904 50.9809488)",,30,yes,
151373295,,Mouterij,residential,False,True,49.777,"LINESTRING (4.5738712 50.9808866, 4.5733953 50.980554)",,30,yes,
"[779919356, 704608079]",,Mouterij,residential,False,"[False, True]",73.515,"LINESTRING (4.5738712 50.9808866, 4.5741203 50.98075, 4.5736468 50.9804087)",,30,yes,
24764199,,Dorpsstraat,tertiary,False,False,23.896,"LINESTRING (4.5733953 50.980554, 4.5736468 50.9804087)",,30,,
151373295,,Mouterij,residential,False,False,49.777,"LINESTRING (4.5733953 50.980554, 4.5738712 50.9808866)",,30,yes,
"[458768136, 24764199]",,Dorpsstraat,tertiary,False,True,54.608999999999995,"LINESTRING (4.5733953 50.980554, 4.5732499 50.9806251, 4.573168 50.9806557, 4.5730621 50.980672, 4.5727971 50.9806886, 4.5727646 50.9806906, 4.5726721 50.9806947)",,30,,
174100257,,Pastorijstraat,unclassified,False,False,117.83200000000001,"LINESTRING (4.5719412 50.9829702, 4.5723226 50.9833622, 4.5728452 50.9837057, 4.5730382 50.9837322)",,,,
"[428994760, 428994761, 139807099, 458802726]",,Hanswijkstraat,tertiary,False,False,41.91,"LINESTRING (4.570394 50.9817656, 4.5704583 50.9817488, 4.5705548 50.9817235, 4.5706184 50.9817068, 4.5706784 50.9816865, 4.570856 50.9816331, 4.5709311 50.9816011)",yes,30,,
"[139807099, 24764181]",,Hanswijkstraat,tertiary,False,True,37.525999999999996,"LINESTRING (4.570394 50.9817656, 4.5700958 50.9818437, 4.5699027 50.9819004)",,30,,
248353769,,,residential,False,True,66.501,"LINESTRING (4.570394 50.9817656, 4.5704144 50.981577, 4.570393 50.9814081, 4.5702535 50.9811852)",,,,
248353769,,,residential,False,False,66.501,"LINESTRING (4.5702535 50.9811852, 4.570393 50.9814081, 4.5704144 50.981577, 4.570394 50.9817656)",,,,
151373295,,Mouterij,residential,False,True,26.134,"LINESTRING (4.5745477 50.9810552, 4.5742607 50.9812055)",,30,yes,
151373295,,Mouterij,residential,False,False,26.134,"LINESTRING (4.5742607 50.9812055, 4.5745477 50.9810552)",,30,yes,
151373295,,Mouterij,residential,False,True,37.925,"LINESTRING (4.5742607 50.9812055, 4.573904 50.9809488)",,30,yes,
"[704608817, 779919354]",,Mouterij,residential,False,False,89.012,"LINESTRING (4.5742607 50.9812055, 4.5739831 50.9813566, 4.5736511 50.9811126, 4.5736297 50.9810969, 4.573904 50.9809488)",,30,yes,
151373295,,Mouterij,residential,False,False,37.925,"LINESTRING (4.573904 50.9809488, 4.5742607 50.9812055)",,30,yes,
"[704608817, 779919354]",,Mouterij,residential,False,True,89.012,"LINESTRING (4.573904 50.9809488, 4.5736297 50.9810969, 4.5736511 50.9811126, 4.5739831 50.9813566, 4.5742607 50.9812055)",,30,yes,
151373295,,Mouterij,residential,False,True,7.288,"LINESTRING (4.573904 50.9809488, 4.5738712 50.9808866)",,30,yes,
174096369,2,Audenhovenlaan,tertiary,False,True,13.423,"LINESTRING (4.5664292 50.9792433, 4.5665845 50.9793141)",,,,
