osmid,oneway,name,highway,reversed,length,geometry,junction,ref,maxspeed,width
"[75660681, 1212354010, 1212354011]",False,Nieuwstraat,unclassified,True,341.193,"LINESTRING (2.9481084 50.9818745, 2.9483306 50.9820561, 2.9483747 50.9820738, 2.9484503 50.982066, 2.9500148 50.9812151, 2.9500756 50.9811604, 2.9502136 50.9808804, 2.9502845 50.9807857, 2.9510313 50.9801213, 2.95106 50.9800763, 2.951071 50.9800398, 2.9510377 50.97995)",,,"['50', '30']",3
103542206,False,Nieuwstraat,residential,False,120.41600000000001,"LINESTRING (2.9481084 50.9818745, 2.9477183 50.9813061, 2.9475996 50.9811507, 2.9474375 50.9809209, 2.9474078 50.9808857)",,,,
103542207,False,Leeuweriksstraat,residential,False,81.958,"LINESTRING (2.9510377 50.97995, 2.9509497 50.9800112, 2.9508482 50.9800643, 2.9507665 50.9800937, 2.9506723 50.9801046, 2.9505872 50.9801075, 2.9503702 50.9801047, 2.9499589 50.9800678)",,,30,
"[75660681, 1212354010, 1212354011]",False,Nieuwstraat,unclassified,False,341.193,"LINESTRING (2.9510377 50.97995, 2.951071 50.9800398, 2.95106 50.9800763, 2.9510313 50.9801213, 2.9502845 50.9807857, 2.9502136 50.9808804, 2.9500756 50.9811604, 2.9500148 50.9812151, 2.9484503 50.982066, 2.9483747 50.9820738, 2.9483306 50.9820561, 2.9481084 50.9818745)",,,"['30', '50']",3
1212354012,False,Nieuwstraat,unclassified,True,56.125,"LINESTRING (2.9510377 50.97995, 2.9513705 50.9797154, 2.9515383 50.9796337, 2.9516105 50.9795999)",,,30,3
357449176,True,,tertiary,False,6.97,"LINESTRING (2.9529152 50.978229, 2.9529158 50.9782446, 2.9529086 50.9782595, 2.9528945 50.9782721, 2.952874 50.9782817)",roundabout,,,
40774924,False,7e-Geniestraat,residential,False,80.944,"LINESTRING (2.952874 50.9782817, 2.9529805 50.9783663, 2.9536572 50.9788167)",,,,
103542189,True,,tertiary,False,6.877000000000001,"LINESTRING (2.952874 50.9782817, 2.952851 50.9782864, 2.9528276 50.9782865, 2.9528022 50.9782813, 2.952783 50.9782723)",roundabout,,,
357449177,True,,tertiary,False,9.293,"LINESTRING (2.952814 50.9781913, 2.952836 50.9781889, 2.9528577 50.9781903, 2.9528751 50.9781945, 2.9528954 50.9782043, 2.9529074 50.9782149, 2.9529152 50.978229)",roundabout,,,
41755491,False,Eugène de Grootelaan,tertiary,True,48.41,"LINESTRING (2.9518406 50.9760545, 2.9511493 50.976063)",,,,
"[357449173, 103542190]",True,Markt,residential,False,268.27500000000003,"LINESTRING (2.9518406 50.9760545, 2.9519198 50.9777415, 2.9526758 50.9780944, 2.9527786 50.9781495, 2.952814 50.9781913)",,,,
"[75661256, 357449171]",False,Eugène de Grootelaan,tertiary,False,379.746,"LINESTRING (2.9518406 50.9760545, 2.9520231 50.9760523, 2.9521728 50.9760434, 2.9530048 50.9760303, 2.954527 50.9760126, 2.954863 50.976003, 2.9550363 50.9759887, 2.9551935 50.9759871, 2.9569732 50.9759678, 2.9571421 50.9759805, 2.9572599 50.9759785)",,,,
41755082,False,Eugène de Grootelaan,tertiary,False,193.41499999999996,"LINESTRING (2.950152 50.9759092, 2.9499518 50.9758884, 2.9496668 50.9758429, 2.949052 50.9757505, 2.9488726 50.9757012, 2.9486237 50.9756623, 2.9478664 50.9755441, 2.9476426 50.9755353, 2.9474702 50.9755104)",,,,
41755082,False,Eugène de Grootelaan,tertiary,True,72.0,"LINESTRING (2.950152 50.9759092, 2.9504165 50.9759611, 2.9509288 50.976043, 2.9511493 50.976063)",,,,
103542191,True,Broeders Xaverianenstraat,residential,False,69.24000000000001,"LINESTRING (2.950152 50.9759092, 2.9499404 50.9764958, 2.9499321 50.9765163)",,,,
41755082,False,Eugène de Grootelaan,tertiary,False,81.481,"LINESTRING (2.9474702 50.9755104, 2.9469095 50.9754282, 2.9467265 50.9753759, 2.9463492 50.9753214)",,,,
41755082,False,Eugène de Grootelaan,tertiary,True,193.415,"LINESTRING (2.9474702 50.9755104, 2.9476426 50.9755353, 2.9478664 50.9755441, 2.9486237 50.9756623, 2.9488726 50.9757012, 2.949052 50.9757505, 2.9496668 50.9758429, 2.9499518 50.9758884, 2.950152 50.9759092)",,,,
103542197,False,Cassierslaan,residential,False,108.776,"LINESTRING (2.9551556 50.9812913, 2.9563144 50.9806396)",,,,
"[103542194, 127226983]",False,"['Cassierslaan', 'Kloosterhof']",residential,False,88.275,"LINESTRING (2.9551556 50.9812913, 2.9547397 50.9810129, 2.9543033 50.9807063)",,,,
103542196,False,Kloosterhof,residential,False,28.164,"LINESTRING (2.9543033 50.9807063, 2.9545995 50.9805349)",,,,
103542196,False,Kloosterhof,residential,True,29.452,"LINESTRING (2.9543033 50.9807063, 2.9539984 50.9808888)",,,,
127226983,False,Kloosterhof,residential,False,47.874,"LINESTRING (2.9543033 50.9807063, 2.9538373 50.9803912)",,,,
"[103542194, 127226983]",False,"['Cassierslaan', 'Kloosterhof']",residential,True,88.275,"LINESTRING (2.9543033 50.9807063, 2.9547397 50.9810129, 2.9551556 50.9812913)",,,,
103542195,False,Kloosterhof,residential,False,28.745,"LINESTRING (2.9538373 50.9803912, 2.9541398 50.9802164)",,,,
103542195,False,Kloosterhof,residential,True,24.169,"LINESTRING (2.9538373 50.9803912, 2.9535846 50.9805393)",,,,
127226983,False,Kloosterhof,residential,True,47.874,"LINESTRING (2.9538373 50.9803912, 2.9543033 50.9807063)",,,,
103542195,False,Kloosterhof,residential,False,24.169,"LINESTRING (2.9535846 50.9805393, 2.9538373 50.9803912)",,,,
103542195,False,Kloosterhof,residential,True,28.745,"LINESTRING (2.9541398 50.9802164, 2.9538373 50.9803912)",,,,
103542196,False,Kloosterhof,residential,False,29.452,"LINESTRING (2.9539984 50.9808888, 2.9543033 50.9807063)",,,,
103542196,False,Kloosterhof,residential,True,28.164,"LINESTRING (2.9545995 50.9805349, 2.9543033 50.9807063)",,,,
103542197,False,Cassierslaan,residential,True,108.776,"LINESTRING (2.9563144 50.9806396, 2.9551556 50.9812913)",,,,
40774924,False,7e-Geniestraat,residential,True,275.131,"LINESTRING (2.9563144 50.9806396, 2.9547946 50.9795946, 2.9545866 50.9794486, 2.9542316 50.9791995, 2.9536572 50.9788167)",,,,
103542207,False,Leeuweriksstraat,residential,False,83.35,"LINESTRING (2.9499589 50.9800678, 2.9487812 50.9799578)",,,30,
103542207,False,Leeuweriksstraat,residential,True,81.958,"LINESTRING (2.9499589 50.9800678, 2.9503702 50.9801047, 2.9505872 50.9801075, 2.9506723 50.9801046, 2.9507665 50.9800937, 2.9508482 50.9800643, 2.9509497 50.9800112, 2.9510377 50.97995)",,,30,
103542208,False,Leeuweriksstraat,residential,False,196.49699999999999,"LINESTRING (2.9499589 50.9800678, 2.9501274 50.9794771, 2.9501423 50.9794233, 2.9500729 50.9793956, 2.9494075 50.9793377, 2.9493212 50.9793256, 2.9484868 50.979075)",,,,
103542207,False,Leeuweriksstraat,residential,True,63.817,"LINESTRING (2.9478778 50.9798811, 2.9487812 50.9799578)",,,30,
300466086,False,Koekoeksstraat,residential,False,58.394,"LINESTRING (2.9478778 50.9798811, 2.9475073 50.9803516)",,,,
127226984,False,Printaniastraat,residential,True,99.25800000000001,"LINESTRING (2.9478778 50.9798811, 2.9481465 50.9795254, 2.9484868 50.979075)",,,,
103542208,False,Leeuweriksstraat,residential,True,196.497,"LINESTRING (2.9484868 50.979075, 2.9493212 50.9793256, 2.9494075 50.9793377, 2.9500729 50.9793956, 2.9501423 50.9794233, 2.9501274 50.9794771, 2.9499589 50.9800678)",,,,
103542209,False,Printaniastraat,residential,True,108.55199999999999,"LINESTRING (2.9484868 50.979075, 2.9486882 50.9788002, 2.9486978 50.978755, 2.9486834 50.9787097, 2.9486355 50.9786704, 2.9484216 50.9785898, 2.9479102 50.978397)",,,,
127226984,False,Printaniastraat,residential,False,99.25800000000001,"LINESTRING (2.9484868 50.979075, 2.9481465 50.9795254, 2.9478778 50.9798811)",,,,
103542209,False,Printaniastraat,residential,False,94.159,"LINESTRING (2.9467712 50.9779467, 2.9479102 50.978397)",,,,
103542215,False,Printaniastraat,residential,False,105.806,"LINESTRING (2.9467712 50.9779467, 2.9462826 50.9784204, 2.9459753 50.9787299, 2.945957 50.9787483)",,,,
130741284,False,Printaniastraat,residential,False,90.215,"LINESTRING (2.9467712 50.9779467, 2.9466707 50.9778833, 2.9463637 50.9777609, 2.9461606 50.9776841, 2.945679 50.9775221)",,,,
103542209,False,Printaniastraat,residential,True,94.159,"LINESTRING (2.9479102 50.978397, 2.9467712 50.9779467)",,,,
103542213,False,Printaniastraat,residential,False,65.499,"LINESTRING (2.9479102 50.978397, 2.9475029 50.9789273)",,,,
103542209,False,Printaniastraat,residential,False,108.55199999999999,"LINESTRING (2.9479102 50.978397, 2.9484216 50.9785898, 2.9486355 50.9786704, 2.9486834 50.9787097, 2.9486978 50.978755, 2.9486882 50.9788002, 2.9484868 50.979075)",,,,
167869268,False,Zwaluwstraat,residential,True,66.934,"LINESTRING (2.9475073 50.9803516, 2.9483591 50.980625)",,,,
300466086,False,Koekoeksstraat,residential,False,69.883,"LINESTRING (2.9475073 50.9803516, 2.9466023 50.9800864)",,,,
300466086,False,Koekoeksstraat,residential,True,58.394,"LINESTRING (2.9475073 50.9803516, 2.9478778 50.9798811)",,,,
103542212,False,Koekoeksstraat,residential,False,81.494,"LINESTRING (2.9466023 50.9800864, 2.9471305 50.9794333)",,,,
300466086,False,Koekoeksstraat,residential,True,69.883,"LINESTRING (2.9466023 50.9800864, 2.9475073 50.9803516)",,,,
103542210,False,Koekoeksstraat,residential,False,79.33,"LINESTRING (2.9466023 50.9800864, 2.9465447 50.9801257, 2.9464248 50.9801347, 2.9455158 50.9800187)",,,,
103542211,False,Koekoeksstraat,residential,False,109.271,"LINESTRING (2.9455158 50.9800187, 2.94622 50.9791417)",,,,
103542210,False,Koekoeksstraat,residential,True,79.33,"LINESTRING (2.9455158 50.9800187, 2.9464248 50.9801347, 2.9465447 50.9801257, 2.9466023 50.9800864)",,,,
103542211,False,Koekoeksstraat,residential,True,109.271,"LINESTRING (2.94622 50.9791417, 2.9455158 50.9800187)",,,,
103542212,False,Koekoeksstraat,residential,True,81.494,"LINESTRING (2.9471305 50.9794333, 2.9466023 50.9800864)",,,,
103542213,False,Printaniastraat,residential,False,17.512,"LINESTRING (2.9475029 50.9789273, 2.9474002 50.9790709)",,,,
103542213,False,Printaniastraat,residential,True,65.499,"LINESTRING (2.9475029 50.9789273, 2.9479102 50.978397)",,,,
103542214,False,Printaniastraat,residential,False,57.087,"LINESTRING (2.9475029 50.9789273, 2.9468186 50.9786481)",,,,
103542213,False,Printaniastraat,residential,True,17.512,"LINESTRING (2.9474002 50.9790709, 2.9475029 50.9789273)",,,,
103542214,False,Printaniastraat,residential,True,57.087,"LINESTRING (2.9468186 50.9786481, 2.9475029 50.9789273)",,,,
103542215,False,Printaniastraat,residential,True,105.806,"LINESTRING (2.945957 50.9787483, 2.9459753 50.9787299, 2.9462826 50.9784204, 2.9467712 50.9779467)",,,,
127174653,False,Vogelzangdreef,residential,True,166.04500000000002,"LINESTRING (2.9570371 50.9744979, 2.9571167 50.9748785, 2.9572175 50.9750982, 2.9572588 50.9759484, 2.9572599 50.9759785)",,,,
"[75661256, 357449171]",False,Eugène de Grootelaan,tertiary,True,379.74600000000004,"LINESTRING (2.9572599 50.9759785, 2.9571421 50.9759805, 2.9569732 50.9759678, 2.9551935 50.9759871, 2.9550363 50.9759887, 2.954863 50.976003, 2.954527 50.9760126, 2.9530048 50.9760303, 2.9521728 50.9760434, 2.9520231 50.9760523, 2.9518406 50.9760545)",,,,
127174653,False,Vogelzangdreef,residential,False,166.045,"LINESTRING (2.9572599 50.9759785, 2.9572588 50.9759484, 2.9572175 50.9750982, 2.9571167 50.9748785, 2.9570371 50.9744979)",,,,
41755491,False,Eugène de Grootelaan,tertiary,False,48.41,"LINESTRING (2.9511493 50.976063, 2.9518406 50.9760545)",,,,
"[26759098, 357449174]",False,Markt,residential,True,259.366,"LINESTRING (2.9511493 50.976063, 2.951165 50.9767637, 2.9511729 50.9768724, 2.9512048 50.9773657, 2.9511962 50.9774206, 2.9511687 50.9774759, 2.950835 50.9779956, 2.9507791 50.9780827, 2.9506621 50.9782649, 2.950666 50.9782954, 2.9506701 50.9783298)",,,,
41755082,False,Eugène de Grootelaan,tertiary,False,72.0,"LINESTRING (2.9511493 50.976063, 2.9509288 50.976043, 2.9504165 50.9759611, 2.950152 50.9759092)",,,,
41755490,False,Klerkenstraat,secondary,True,14.892,"LINESTRING (2.945679 50.9775221, 2.945695 50.9774808, 2.9457295 50.977392)",,N301,50,
130741284,False,Printaniastraat,residential,True,90.215,"LINESTRING (2.945679 50.9775221, 2.9461606 50.9776841, 2.9463637 50.9777609, 2.9466707 50.9778833, 2.9467712 50.9779467)",,,,
130741289,False,,residential,False,14.171,"LINESTRING (2.9536572 50.9788167, 2.95348 50.9788783)",,,,
40774924,False,7e-Geniestraat,residential,False,275.131,"LINESTRING (2.9536572 50.9788167, 2.9542316 50.9791995, 2.9545866 50.9794486, 2.9547946 50.9795946, 2.9563144 50.9806396)",,,,
40774924,False,7e-Geniestraat,residential,True,80.944,"LINESTRING (2.9536572 50.9788167, 2.9529805 50.9783663, 2.952874 50.9782817)",,,,
130741289,False,,residential,True,14.171,"LINESTRING (2.95348 50.9788783, 2.9536572 50.9788167)",,,,
130741286,False,,residential,False,148.51200000000003,"LINESTRING (2.95348 50.9788783, 2.9535029 50.9789325, 2.9537064 50.9790792, 2.9538659 50.9791873, 2.9537058 50.9792752, 2.9535861 50.9793426, 2.9534142 50.9793697, 2.9533495 50.9793629, 2.9532818 50.9793679, 2.9526825 50.9795434, 2.9526194 50.9795617, 2.9525476 50.9795734)",,,,
130741289,False,,residential,False,86.83300000000001,"LINESTRING (2.95348 50.9788783, 2.9534404 50.9788913, 2.9533478 50.9789191, 2.9532408 50.9789458, 2.9530834 50.9789827, 2.9530338 50.9789699, 2.9529967 50.9789469, 2.9529523 50.9788737, 2.9529301 50.9788091, 2.9528984 50.9787618, 2.9527215 50.9785406)",,,,
130741286,False,,residential,False,124.904,"LINESTRING (2.9525476 50.9795734, 2.9524998 50.9795344, 2.9524591 50.9794915, 2.9521533 50.9790935, 2.9521042 50.9790606, 2.9520487 50.9790496, 2.9519917 50.9790486, 2.9519236 50.9790586, 2.9518475 50.9790795, 2.9517873 50.9791085, 2.9517446 50.9791444, 2.9517113 50.9791743, 2.9516757 50.9791983, 2.9513788 50.9792849)",,,,
130741286,False,,residential,True,148.512,"LINESTRING (2.9525476 50.9795734, 2.9526194 50.9795617, 2.9526825 50.9795434, 2.9532818 50.9793679, 2.9533495 50.9793629, 2.9534142 50.9793697, 2.9535861 50.9793426, 2.9537058 50.9792752, 2.9538659 50.9791873, 2.9537064 50.9790792, 2.9535029 50.9789325, 2.95348 50.9788783)",,,,
130741287,False,,residential,True,23.411,"LINESTRING (2.9525476 50.9795734, 2.9525668 50.9796082, 2.9525879 50.9796481, 2.9526703 50.9797691)",,,,
75661254,False,Terreststraat,tertiary,True,38.6,"LINESTRING (2.9513788 50.9792849, 2.9516105 50.9795999)",,,50,
"[1212350796, 75661254]",False,Terreststraat,tertiary,False,117.28699999999999,"LINESTRING (2.9513788 50.9792849, 2.9511317 50.9789612, 2.9508287 50.9785641, 2.9508166 50.9785443, 2.9507236 50.9783925, 2.9506701 50.9783298)",,,50,
130741286,False,,residential,True,124.904,"LINESTRING (2.9513788 50.9792849, 2.9516757 50.9791983, 2.9517113 50.9791743, 2.9517446 50.9791444, 2.9517873 50.9791085, 2.9518475 50.9790795, 2.9519236 50.9790586, 2.9519917 50.9790486, 2.9520487 50.9790496, 2.9521042 50.9790606, 2.9521533 50.9790935, 2.9524591 50.9794915, 2.9524998 50.9795344, 2.9525476 50.9795734)",,,,
130741287,False,,residential,False,23.410999999999998,"LINESTRING (2.9526703 50.9797691, 2.9525879 50.9796481, 2.9525668 50.9796082, 2.9525476 50.9795734)",,,,
130741289,False,,residential,True,86.833,"LINESTRING (2.9527215 50.9785406, 2.9528984 50.9787618, 2.9529301 50.9788091, 2.9529523 50.9788737, 2.9529967 50.9789469, 2.9530338 50.9789699, 2.9530834 50.9789827, 2.9532408 50.9789458, 2.9533478 50.9789191, 2.9534404 50.9788913, 2.95348 50.9788783)",,,,
103542207,False,Leeuweriksstraat,residential,False,63.817,"LINESTRING (2.9487812 50.9799578, 2.9478778 50.9798811)",,,30,
103542207,False,Leeuweriksstraat,residential,True,83.35,"LINESTRING (2.9487812 50.9799578, 2.9499589 50.9800678)",,,30,
167869274,False,Zwaluwstraat,residential,False,68.952,"LINESTRING (2.9487812 50.9799578, 2.948771 50.9800006, 2.9485656 50.9802579, 2.9484313 50.9805341)",,,,
167869270,False,Zwaluwstraat,residential,False,43.52,"LINESTRING (2.9484313 50.9805341, 2.9489843 50.9807129)",,,,
167869274,False,Zwaluwstraat,residential,False,11.301,"LINESTRING (2.9484313 50.9805341, 2.9483591 50.980625)",,,,
167869274,False,Zwaluwstraat,residential,True,68.952,"LINESTRING (2.9484313 50.9805341, 2.9485656 50.9802579, 2.948771 50.9800006, 2.9487812 50.9799578)",,,,
167869268,False,Zwaluwstraat,residential,False,66.934,"LINESTRING (2.9483591 50.980625, 2.9475073 50.9803516)",,,,
167869274,False,Zwaluwstraat,residential,False,7.857,"LINESTRING (2.9483591 50.980625, 2.9483089 50.9806882)",,,,
167869274,False,Zwaluwstraat,residential,True,11.301,"LINESTRING (2.9483591 50.980625, 2.9484313 50.9805341)",,,,
167869269,False,Zwaluwstraat,residential,False,40.927,"LINESTRING (2.9483089 50.9806882, 2.9488298 50.9808553)",,,,
167869274,False,Zwaluwstraat,residential,True,7.857,"LINESTRING (2.9483089 50.9806882, 2.9483591 50.980625)",,,,
167869274,False,Zwaluwstraat,residential,False,43.229,"LINESTRING (2.9483089 50.9806882, 2.9481079 50.9809182, 2.9480344 50.9810081, 2.9480004 50.9810213)",,,,
167869270,False,Zwaluwstraat,residential,True,43.52,"LINESTRING (2.9489843 50.9807129, 2.9484313 50.9805341)",,,,
167869272,False,Zwaluwstraat,residential,False,19.176,"LINESTRING (2.9489843 50.9807129, 2.9488298 50.9808553)",,,,
167869272,False,Zwaluwstraat,residential,True,41.244,"LINESTRING (2.9489843 50.9807129, 2.9493191 50.9804077)",,,,
167869269,False,Zwaluwstraat,residential,True,40.927,"LINESTRING (2.9488298 50.9808553, 2.9483089 50.9806882)",,,,
167869272,False,Zwaluwstraat,residential,False,32.698,"LINESTRING (2.9488298 50.9808553, 2.9485727 50.9811008)",,,,
167869272,False,Zwaluwstraat,residential,True,19.176,"LINESTRING (2.9488298 50.9808553, 2.9489843 50.9807129)",,,,
167869271,False,Zwaluwstraat,residential,False,28.295,"LINESTRING (2.9480004 50.9810213, 2.9478285 50.980791)",,,,
167869271,False,Zwaluwstraat,residential,True,34.125,"LINESTRING (2.9480004 50.9810213, 2.9482079 50.981299)",,,,
167869274,False,Zwaluwstraat,residential,True,43.229,"LINESTRING (2.9480004 50.9810213, 2.9480344 50.9810081, 2.9481079 50.9809182, 2.9483089 50.9806882)",,,,
103542206,False,Nieuwstraat,residential,True,120.416,"LINESTRING (2.9474078 50.9808857, 2.9474375 50.9809209, 2.9475996 50.9811507, 2.9477183 50.9813061, 2.9481084 50.9818745)",,,,
167869272,False,Zwaluwstraat,residential,False,41.244,"LINESTRING (2.9493191 50.9804077, 2.9489843 50.9807129)",,,,
167869271,False,Zwaluwstraat,residential,True,28.295,"LINESTRING (2.9478285 50.980791, 2.9480004 50.9810213)",,,,
167869272,False,Zwaluwstraat,residential,True,32.698,"LINESTRING (2.9485727 50.9811008, 2.9488298 50.9808553)",,,,
167869271,False,Zwaluwstraat,residential,False,34.125,"LINESTRING (2.9482079 50.981299, 2.9480004 50.9810213)",,,,
1242287793,False,Broeders Xaverianenstraat,living_street,True,31.951,"LINESTRING (2.9491746 50.9760683, 2.9490687 50.9763478)",,,,
103542191,True,Broeders Xaverianenstraat,residential,False,357.27,"LINESTRING (2.9499321 50.9765163, 2.9498306 50.9767677, 2.9498051 50.976831, 2.9497433 50.9769515, 2.9496986 50.9770051, 2.9496449 50.9770297, 2.9496144 50.9770437, 2.9494792 50.9770437, 2.9492853 50.9770092, 2.9483613 50.976845, 2.9474337 50.9766801, 2.9473934 50.976662, 2.9473477 50.9766414, 2.9472985 50.9765873, 2.9472924 50.9765061, 2.9474702 50.9755104)",,,,
1242287794,False,Broeders Xaverianenstraat,living_street,True,65.689,"LINESTRING (2.9499321 50.9765163, 2.9498345 50.9765011, 2.9496601 50.9765074, 2.9492363 50.9764449, 2.9490687 50.9763478)",,,,
1242287793,False,Broeders Xaverianenstraat,living_street,False,31.951,"LINESTRING (2.9490687 50.9763478, 2.9491746 50.9760683)",,,,
1242287794,False,Broeders Xaverianenstraat,living_street,False,65.68900000000001,"LINESTRING (2.9490687 50.9763478, 2.9492363 50.9764449, 2.9496601 50.9765074, 2.9498345 50.9765011, 2.9499321 50.9765163)",,,,
1242287794,False,Broeders Xaverianenstraat,living_street,True,41.338,"LINESTRING (2.9490687 50.9763478, 2.9489467 50.9762912, 2.9487804 50.9762676, 2.9485121 50.9762625)",,,,
1242287794,False,Broeders Xaverianenstraat,living_street,False,41.338,"LINESTRING (2.9485121 50.9762625, 2.9487804 50.9762676, 2.9489467 50.9762912, 2.9490687 50.9763478)",,,,
