osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,junction
126797811,2,N584,Rue du Général de Gaulle,secondary,False,True,9.687,"LINESTRING (4.3783704 50.4612984, 4.3782837 50.4613658)",,
126797811,2,N584,Rue du Général de Gaulle,secondary,False,False,85.47500000000001,"LINESTRING (4.3783704 50.4612984, 4.3785272 50.4611111, 4.378718 50.4609187, 4.3787782 50.460858, 4.3788999 50.4607319, 4.3789896 50.4606389)",,
207432145,,,Place Franklin Roosevelt,residential,False,True,53.846,"LINESTRING (4.3783704 50.4612984, 4.3786067 50.4613489, 4.3791083 50.4614124)",,
126797811,2,N584,Rue du Général de Gaulle,secondary,False,True,85.475,"LINESTRING (4.3789896 50.4606389, 4.3788999 50.4607319, 4.3787782 50.460858, 4.378718 50.4609187, 4.3785272 50.4611111, 4.3783704 50.4612984)",,
1019039752,,,,secondary_link,True,False,24.641000000000002,"LINESTRING (4.3789896 50.4606389, 4.3789896 50.4605972, 4.3790417 50.4605084, 4.3790691 50.4604921, 4.3790906 50.4604794, 4.3791394 50.4604503)",,
30007909,,N582,Rue Winston Churchill,secondary,False,False,138.174,"LINESTRING (4.3794805 50.4605202, 4.3800979 50.4605828, 4.3803313 50.4606085, 4.3806777 50.4606511, 4.3814014 50.4607402)",50,
1019039750,,,,secondary_link,True,False,14.812,"LINESTRING (4.3794805 50.4605202, 4.379418 50.4605352, 4.3793407 50.4605373, 4.3793038 50.4605212, 4.379287 50.4605139)",,
69169496,,,Rue Trieu des Agneaux,residential,False,False,14.147,"LINESTRING (4.3794859 50.4543017, 4.3795306 50.4541777)",,
30639485,,,Rue des Combattants,residential,False,True,164.259,"LINESTRING (4.3794859 50.4543017, 4.3796161 50.4543212, 4.3815397 50.4546091, 4.3817445 50.4546397)",,
69138290,,,Rue Hector Denis,residential,False,False,147.964,"LINESTRING (4.3794859 50.4543017, 4.3794548 50.4543873, 4.379294 50.4548298, 4.3790147 50.4555981)",,
93304489,,,Rue Jean Volders,residential,True,False,216.68699999999998,"LINESTRING (4.3794859 50.4543017, 4.3793537 50.4542809, 4.3771211 50.4534635, 4.377274 50.4532637)",,
69138290,,,Rue Hector Denis,residential,False,True,46.627,"LINESTRING (4.3790079 50.4560174, 4.3790147 50.4555981)",,
93309902,,,Rue du Temple,residential,False,True,234.913,"LINESTRING (4.3790079 50.4560174, 4.3772617 50.4564176, 4.3758858 50.456733)",,
