osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,ref,bridge
979359700,False,,Place du Béguinage - Begijnhof,living_street,20,False,20.432,"LINESTRING (4.3497848 50.8524148, 4.3499495 50.8523332, 4.3500264 50.8523158)",,,
12345139,True,,Rue du Canal - Vaartstraat,living_street,20,False,247.16099999999997,"LINESTRING (4.3521117 50.8545544, 4.352002 50.8545757, 4.3519715 50.8545816, 4.3515566 50.8546525, 4.351138 50.8546933, 4.3507128 50.8547292, 4.3503321 50.8547641, 4.3497607 50.8548062, 4.3496185 50.8548122, 4.3494499 50.8548038, 4.3488377 50.85477, 4.3487249 50.8547618, 4.3486334 50.8547543)",,,
30272883,False,2,Rue de Laeken - Lakensestraat,tertiary,30,True,121.727,"LINESTRING (4.3521117 50.8545544, 4.3520903 50.854499, 4.3520813 50.8544794, 4.3520654 50.8544449, 4.3519559 50.8542151, 4.3516302 50.8535028)",,,
412481974,True,2,Rue de Laeken - Lakensestraat,tertiary,30,False,88.09899999999999,"LINESTRING (4.3521117 50.8545544, 4.3521317 50.8546062, 4.3521691 50.8547222, 4.3521806 50.8547579, 4.3522604 50.8550524, 4.3523162 50.8552325, 4.3523561 50.8553312)",,,
12473208,True,,Quai à la Chaux - Kalkkaai,residential,30,False,84.59100000000001,"LINESTRING (4.3470599 50.8546196, 4.3473434 50.8552993, 4.3473784 50.8553528)",,,
561047602,True,,Rue du Canal - Vaartstraat,living_street,20,False,111.47999999999999,"LINESTRING (4.3470599 50.8546196, 4.3472026 50.8546362, 4.3477053 50.8546751, 4.3485129 50.8547445, 4.3486334 50.8547543)",8.5,,
12815471,True,,Rue de la Forêt d'Houthulst - Houthulstbosstraat,residential,30,False,53.95,"LINESTRING (4.3460724 50.8556179, 4.3461247 50.8556039, 4.3465401 50.8555274, 4.3467143 50.8554984, 4.346811 50.8554853)",,,
149136951,True,,Rue d'Ophem - Oppemstraat,living_street,20,False,35.813,"LINESTRING (4.3450164 50.8538457, 4.345021 50.8538934, 4.3451273 50.8540895, 4.3451617 50.8541529)",,,
"[1168536089, 41177796]",False,2,Place Sainctelette - Saincteletteplaats,residential,30,False,50.486999999999995,"LINESTRING (4.3455031 50.8586315, 4.3453136 50.8586008, 4.3452756 50.8585946, 4.3449101 50.8585292, 4.3448805 50.858524, 4.3448093 50.8585118)",,,
238888036,False,2,Place Sainctelette - Saincteletteplaats,residential,30,True,11.483,"LINESTRING (4.3455031 50.8586315, 4.3455212 50.8586669, 4.3455565 50.8587291)",,,
14589899,False,,Rue des Croisades - Kruisvaartenstraat,tertiary,30,False,41.72,"LINESTRING (4.355371 50.8570776, 4.3555302 50.8570438, 4.3558206 50.8569847, 4.3559355 50.8569602)",,,
183107242,True,3,Boulevard du Roi Albert II - Koning Albert II-laan,tertiary,30,False,92.63099999999999,"LINESTRING (4.355371 50.8570776, 4.355073 50.8564787, 4.3550518 50.8564419, 4.3550327 50.8564089, 4.3550108 50.8563754, 4.3549873 50.8563301, 4.3549921 50.8562831)",,,
14589899,False,,Rue des Croisades - Kruisvaartenstraat,tertiary,30,True,41.72,"LINESTRING (4.3559355 50.8569602, 4.3558206 50.8569847, 4.3555302 50.8570438, 4.355371 50.8570776)",,,
73990477,False,,Rue des Croisades - Kruisvaartenstraat,residential,30,False,72.181,"LINESTRING (4.3559355 50.8569602, 4.3560663 50.8569323, 4.3560937 50.8569265, 4.3567894 50.856733, 4.3568831 50.856709)",,,
"[14589897, 1089401403, 923070590]",True,2,Boulevard du Roi Albert II - Koning Albert II-laan,tertiary,30,False,129.277,"LINESTRING (4.3559355 50.8569602, 4.3559593 50.8570234, 4.3561712 50.8574515, 4.3564386 50.8579622, 4.3565175 50.8580617)",,,
208354454,True,,Rue du Pont Neuf - Nieuwbrug,living_street,20,False,6.835,"LINESTRING (4.3554384 50.8534104, 4.3555233 50.8533803)",,,
404612264,True,2,Boulevard Adolphe Max - Adolphe Maxlaan,residential,30,False,141.766,"LINESTRING (4.3554384 50.8534104, 4.3554889 50.8534501, 4.3565262 50.8542962, 4.3565655 50.8543285, 4.3565906 50.8543492, 4.3566749 50.8544184)",,,
"[12344523, 1024862028]",True,2,Boulevard Adolphe Max - Adolphe Maxlaan,residential,30,False,129.696,"LINESTRING (4.3542859 50.8524988, 4.3543343 50.852536, 4.3548149 50.8529201, 4.3548915 50.8529817, 4.3549456 50.8530253, 4.3553977 50.8533786, 4.3554384 50.8534104)",,,
"[30272845, 30272846]",False,,Boulevard Adolphe Max - Adolphe Maxlaan,living_street,20,True,86.807,"LINESTRING (4.3542859 50.8524988, 4.354214 50.8524436, 4.3538769 50.8521645, 4.3538613 50.8521079, 4.3538347 50.8520788, 4.3535755 50.8518676)",,,
"[1199738936, 316760361]",True,,Rue de Malines - Mechelsestraat,residential,30,False,115.31700000000001,"LINESTRING (4.3566749 50.8544184, 4.3566004 50.8545128, 4.3565798 50.8545373, 4.3559077 50.8553354)",,,
356821051,True,2,Boulevard Adolphe Max - Adolphe Maxlaan,residential,30,False,130.548,"LINESTRING (4.3566749 50.8544184, 4.3567672 50.8544945, 4.356788 50.8545116, 4.3575536 50.8551461, 4.3576112 50.8551898, 4.3576615 50.8552279, 4.3576903 50.8552497, 4.3577323 50.8553047, 4.3577757 50.8553616)",,,
199090903,True,1,Boulevard Emile Jacqmain - Emile Jacqmainlaan,residential,30,False,98.71800000000002,"LINESTRING (4.355135 50.8556426, 4.3551051 50.8555707, 4.354702 50.8548733, 4.3546627 50.8548067)",,,
"[1201200101, 12480063]",False,,Rue du Pélican - Pelikaanstraat,living_street,20,False,73.74900000000001,"LINESTRING (4.3549464 50.8562562, 4.354764 50.8561926, 4.354701 50.856162, 4.3546585 50.8561139, 4.3546403 50.8560858, 4.3544503 50.8557932, 4.3544115 50.8557172)",,,
23262822,True,4,Boulevard d'Anvers - Antwerpselaan,primary,50,False,45.652,"LINESTRING (4.3549464 50.8562562, 4.3549297 50.8562089, 4.3549347 50.8561767, 4.3549737 50.8561406, 4.3551675 50.8560865, 4.3553881 50.8560249)",,R20a,
"[348818697, 348818698, 23262815]",False,2,Boulevard Baudouin - Boudewijnlaan,primary,50,True,120.261,"LINESTRING (4.3549464 50.8562562, 4.3546539 50.856329, 4.3546144 50.8563405, 4.354562 50.8563554, 4.3545505 50.8563587, 4.3536105 50.856628, 4.3534833 50.8566644, 4.3534738 50.8566665, 4.3534216 50.8566813, 4.3533906 50.8566906, 4.3533797 50.8566933)",,R20a,
256509284,True,,Boulevard Baudouin - Boudewijnlaan,primary,50,False,42.907000000000004,"LINESTRING (4.3555457 50.8561341, 4.3551039 50.8562765, 4.3550377 50.8562884, 4.3549921 50.8562831)",,R20a,
"[442421820, 490082855]",True,2,Boulevard du Roi Albert II - Koning Albert II-laan,tertiary,30,False,95.98,"LINESTRING (4.3555457 50.8561341, 4.3555872 50.8562143, 4.3556262 50.8562857, 4.3559173 50.8568749, 4.3559355 50.8569602)",,,
12474589,True,2,Porte d’Anvers - Antwerpsepoort,residential,50,False,31.631000000000004,"LINESTRING (4.3531709 50.8568982, 4.3530941 50.8568971, 4.3530516 50.8568903, 4.3530142 50.8568703, 4.3529992 50.8568516, 4.3529473 50.8567792, 4.3529032 50.8567075)",,,
694844740,True,2,Boulevard Baudouin - Boudewijnlaan,primary,50,False,64.331,"LINESTRING (4.3531709 50.8568982, 4.3529517 50.8569533, 4.3523271 50.8571239)",,R20a,
"[404614539, 1077424039]",False,,Chaussée d'Anvers - Antwerpsesteenweg,residential,30,True,96.345,"LINESTRING (4.3531709 50.8568982, 4.3532105 50.8569599, 4.3532408 50.857007, 4.3532535 50.8570259, 4.3532787 50.8570663, 4.3532874 50.8570802, 4.3533948 50.8572357, 4.3535054 50.8573957, 4.3536424 50.8575936, 4.3537102 50.8576949)",,,
10681475,True,2,Square Sainctelette - Sainctelettesquare,primary,50,False,86.314,"LINESTRING (4.3481332 50.8582688, 4.3479187 50.8583719, 4.3473289 50.8586224, 4.3472088 50.8586668, 4.3471465 50.8586861, 4.34711 50.8586974)",,R20a,
"[30163379, 475929644, 475929645]",True,,Square Sainctelette - Sainctelettesquare,residential,30,False,101.08600000000001,"LINESTRING (4.3481332 50.8582688, 4.3481364 50.8583168, 4.3481384 50.8583358, 4.3481409 50.8583591, 4.3481428 50.8583876, 4.3481331 50.858408, 4.3481143 50.8584262, 4.3480919 50.8584387, 4.3477666 50.8585729, 4.3473621 50.8587452, 4.3473207 50.8587542, 4.3472834 50.8587541, 4.3472438 50.8587453, 4.3471774 50.8587227, 4.3471455 50.8587091, 4.34711 50.8586974)",,,
12481626,True,,Place de l'Yser - IJzerplein,primary,50,False,18.31,"LINESTRING (4.3487052 50.8581101, 4.3485997 50.8579595)",,,
1087976672,True,2,Square Sainctelette - Sainctelettesquare,primary,50,False,43.857,"LINESTRING (4.3487052 50.8581101, 4.3485192 50.8581603, 4.3481332 50.8582688)",,R20a,
13862089,True,,Place de l'Yser - IJzerplein,primary,50,False,26.596999999999998,"LINESTRING (4.3490623 50.8580301, 4.3487096 50.8581091, 4.3487052 50.8581101)",,,
"[3517093, 475960294]",True,2,Quai de Willebroeck - Willebroekkaai,primary,50,False,134.181,"LINESTRING (4.3490623 50.8580301, 4.3490854 50.8580641, 4.3491375 50.8581409, 4.3491883 50.8582222, 4.3492437 50.8583493, 4.349334 50.8587761, 4.3494498 50.8590249, 4.3495593 50.8591879)",,N201,
182915752,True,,Place Sainctelette - Saincteletteplaats,primary,50,False,25.179000000000002,"LINESTRING (4.3457549 50.8590373, 4.3454367 50.8590736, 4.3454019 50.8590776)",,,
505249634,True,3,Place Sainctelette - Saincteletteplaats,tertiary,50,False,37.015,"LINESTRING (4.3457549 50.8590373, 4.3456283 50.8588558, 4.3455565 50.8587291)",,,
"[19796106, 759549451]",False,3,Place Sainctelette - Saincteletteplaats,tertiary,30,True,46.507999999999996,"LINESTRING (4.3457549 50.8590373, 4.3457652 50.8590534, 4.3458038 50.8591136, 4.3458369 50.8591651, 4.3458462 50.8591947, 4.3458409 50.8592179, 4.3458332 50.8592551, 4.3457903 50.8594424)",,,
13862070,True,3,Place Sainctelette - Saincteletteplaats,primary,50,False,13.738,"LINESTRING (4.3454143 50.858814, 4.3455565 50.8587291)",,,
238888036,False,2,Place Sainctelette - Saincteletteplaats,residential,30,False,11.483,"LINESTRING (4.3455565 50.8587291, 4.3455212 50.8586669, 4.3455031 50.8586315)",,,
"[238888035, 10681501, 10681518, 956326679]",True,3,"['Square Sainctelette - Sainctelettesquare', 'Place Sainctelette - Saincteletteplaats']",primary,50,False,85.395,"LINESTRING (4.3455565 50.8587291, 4.3456422 50.8586998, 4.3457097 50.8586743, 4.3458806 50.8586226, 4.3463128 50.8585091, 4.3463942 50.8584849, 4.3464515 50.8584677, 4.3466587 50.8584055)",,R20a,yes
12350225,True,3,Square Sainctelette - Sainctelettesquare,primary,50,False,39.751,"LINESTRING (4.3466587 50.8584055, 4.3468391 50.8586704, 4.3468832 50.8587337)",,R20a,
30163285,False,3,Boulevard du Neuvième de Ligne - Negende Linielaan,primary,30,True,24.33,"LINESTRING (4.3466587 50.8584055, 4.3466238 50.85835, 4.3465893 50.8582818, 4.3465694 50.8582579, 4.3465458 50.8582413, 4.3465186 50.8582291, 4.3464933 50.8582229)",,R20,
182915751,True,2,Square Sainctelette - Sainctelettesquare,primary,50,False,18.692,"LINESTRING (4.3466587 50.8584055, 4.3468503 50.8583478, 4.3468994 50.8583336)",,R20a,
123372553,True,,Square Sainctelette - Sainctelettesquare,residential,30,False,101.92099999999998,"LINESTRING (4.3468994 50.8583336, 4.3468879 50.8582894, 4.3468897 50.8582631, 4.3469047 50.8582178, 4.346967 50.8581817, 4.347897 50.8580267, 4.347964 50.858047, 4.3479926 50.8580697, 4.3480165 50.8580934, 4.348046 50.8581226)",,,
182915751,True,2,Square Sainctelette - Sainctelettesquare,primary,50,False,83.848,"LINESTRING (4.3468994 50.8583336, 4.3474506 50.8582273, 4.3477631 50.8581767, 4.348046 50.8581226)",,R20a,
13862088,True,,Place de l'Yser - IJzerplein,primary,50,False,26.846,"LINESTRING (4.3485997 50.8579595, 4.3487674 50.8579045, 4.3489391 50.8578482)",,,
61890581,True,,Place de l'Yser - IJzerplein,residential,30,False,19.836,"LINESTRING (4.3485997 50.8579595, 4.3485602 50.8579044, 4.3485289 50.8578582, 4.3485187 50.8578273, 4.3485184 50.8577912)",,,
13862103,True,2,Boulevard d'Anvers - Antwerpselaan,primary,50,False,26.174,"LINESTRING (4.3489391 50.8578482, 4.3491211 50.8577886, 4.3492764 50.8577484)",,R20a,
61890583,True,,Place de l'Yser - IJzerplein,primary,50,False,21.998,"LINESTRING (4.3489391 50.8578482, 4.3490231 50.8579722, 4.3490623 50.8580301)",,,
"[10681457, 13862066, 695731685]",True,2,"['Square Sainctelette - Sainctelettesquare', 'Place Sainctelette - Saincteletteplaats']",primary,50,False,86.114,"LINESTRING (4.3468832 50.8587337, 4.3465905 50.8588103, 4.3461746 50.8589317, 4.3460177 50.8589711, 4.3459578 50.8589862, 4.3458583 50.8590113, 4.3457549 50.8590373)",,R20a,yes
30163285,False,3,Boulevard du Neuvième de Ligne - Negende Linielaan,primary,30,False,24.33,"LINESTRING (4.3464933 50.8582229, 4.3465186 50.8582291, 4.3465458 50.8582413, 4.3465694 50.8582579, 4.3465893 50.8582818, 4.3466238 50.85835, 4.3466587 50.8584055)",,R20,
30163285,False,3,Boulevard du Neuvième de Ligne - Negende Linielaan,primary,30,True,229.25699999999998,"LINESTRING (4.3464933 50.8582229, 4.3464704 50.8582184, 4.3464368 50.8582165, 4.3463849 50.8582079, 4.3463539 50.8581989, 4.3463132 50.8581845, 4.3462823 50.8581698, 4.3462599 50.8581554, 4.3462259 50.8581189, 4.3461918 50.8580824, 4.345023 50.8568586, 4.3450001 50.8568347, 4.3449772 50.8568108, 4.3447167 50.856529)",,R20,
"[8512012, 8512006]",True,,"['Rue du Cyprès - Cipresstraat', 'Place du Samedi - Zaterdagplein']",living_street,20,False,150.896,"LINESTRING (4.3500264 50.8523158, 4.3500281 50.8522106, 4.3502936 50.8518229, 4.3503113 50.8517955, 4.3503193 50.8517542, 4.3503159 50.8517201, 4.3503005 50.8516893, 4.350277 50.8516699, 4.3502234 50.8516361, 4.3501413 50.8515853, 4.350072 50.8515164, 4.3497944 50.8512141, 4.3497654 50.8511851, 4.3497317 50.8511063)",,,
"[438883570, 30272885]",False,,"['Place du Béguinage - Begijnhof', 'Rue du Béguinage - Begijnhofstraat']",living_street,20,"[False, True]",41.999,"LINESTRING (4.3500264 50.8523158, 4.3501805 50.8523296, 4.3504214 50.8523589, 4.3505717 50.8522782)",,,
979359700,False,,Place du Béguinage - Begijnhof,living_street,20,True,20.432,"LINESTRING (4.3500264 50.8523158, 4.3499495 50.8523332, 4.3497848 50.8524148)",,,
12470663,True,,Rue du Béguinage - Begijnhofstraat,living_street,20,False,36.964,"LINESTRING (4.3509849 50.8520773, 4.3509233 50.8520897, 4.3508982 50.8520984, 4.3505717 50.8522782)",,,
356328314,False,2,Rue de Laeken - Lakensestraat,tertiary,30,True,55.388999999999996,"LINESTRING (4.3509849 50.8520773, 4.3509798 50.8520329, 4.3508625 50.8517759, 4.3508551 50.8517598, 4.3508096 50.8516607, 4.3507794 50.8515973)",,,
979359701,False,2,Rue de Laeken - Lakensestraat,tertiary,30,False,46.650999999999996,"LINESTRING (4.3509849 50.8520773, 4.3511353 50.8524213, 4.3511635 50.8524814)",,,
12471224,False,,Rue du Marronnier - Kastanjeboomstraat,living_street,20,False,23.058,"LINESTRING (4.3505717 50.8522782, 4.3507103 50.8524662)",,,
"[438883570, 30272885]",False,,"['Place du Béguinage - Begijnhof', 'Rue du Béguinage - Begijnhofstraat']",living_street,20,"[False, True]",41.999,"LINESTRING (4.3505717 50.8522782, 4.3504214 50.8523589, 4.3501805 50.8523296, 4.3500264 50.8523158)",,,
12471599,False,,Rue du Marronnier - Kastanjeboomstraat,living_street,20,True,14.236,"LINESTRING (4.3507578 50.8530641, 4.350788 50.8531907)",,,
32885606,True,,Rue du Lilas - Seringstraat,living_street,20,False,58.238,"LINESTRING (4.3507578 50.8530641, 4.3500585 50.8527823)",,,
31448290,False,,Place du Béguinage - Begijnhof,living_street,20,True,12.123,"LINESTRING (4.3498028 50.8527145, 4.3499455 50.8527759)",,,
31448290,False,,Place du Béguinage - Begijnhof,living_street,20,False,12.264,"LINESTRING (4.3498028 50.8527145, 4.3497517 50.8526439, 4.3497349 50.852613)",,,
12471428,True,,Rue de l'Infirmerie - Fermerijstraat,living_street,20,False,53.847,"LINESTRING (4.3500585 50.8532547, 4.3499676 50.8528397, 4.3499455 50.8527759)",,,
12471503,True,,Rue du Rouleau - Rolstraat,living_street,20,False,149.30599999999998,"LINESTRING (4.3497349 50.852613, 4.3496302 50.8526205, 4.3477797 50.8528606, 4.3476509 50.8528798)",,,
31448290,False,,Place du Béguinage - Begijnhof,living_street,20,False,22.551000000000002,"LINESTRING (4.3497349 50.852613, 4.3497364 50.8525139, 4.3497848 50.8524148)",,,
31448290,False,,Place du Béguinage - Begijnhof,living_street,20,True,12.264,"LINESTRING (4.3497349 50.852613, 4.3497517 50.8526439, 4.3498028 50.8527145)",,,
12472765,True,,Quai au Bois à Brûler - Brandhoutkaai,living_street,20,False,94.13,"LINESTRING (4.3476509 50.8528798, 4.3474444 50.8531915, 4.3471097 50.8536542)",,,
31448290,False,,Place du Béguinage - Begijnhof,living_street,20,False,7.964,"LINESTRING (4.3500585 50.8527823, 4.3499455 50.8527759)",,,
12473060,True,,Quai à la Houille - Steenkoolkaai,living_street,20,False,18.097,"LINESTRING (4.3471097 50.8536542, 4.3470805 50.8536923, 4.3470172 50.8537751, 4.3469974 50.8538007)",,,
12472232,True,,Rue du Grand Hospice - Grootgodshuisstraat,living_street,20,False,99.57199999999999,"LINESTRING (4.349422 50.8534549, 4.3494788 50.8534366, 4.3500846 50.8533845, 4.3507529 50.8533298, 4.3508215 50.8533364)",,,
181366429,True,,Rue du Grand Hospice - Grootgodshuisstraat,living_street,20,False,63.165,"LINESTRING (4.349422 50.8534549, 4.349391 50.8533137, 4.3500585 50.8532547)",,,
30272882,False,2,Rue de Laeken - Lakensestraat,tertiary,30,True,34.122,"LINESTRING (4.3515319 50.8532756, 4.3514835 50.8531713, 4.3513953 50.8529811)",,,
30272883,False,2,Rue de Laeken - Lakensestraat,tertiary,30,False,26.19,"LINESTRING (4.3515319 50.8532756, 4.3515967 50.853423, 4.3516302 50.8535028)",,,
12472049,True,,Rue du Grand Hospice - Grootgodshuisstraat,living_street,20,False,50.324999999999996,"LINESTRING (4.3508215 50.8533364, 4.3514549 50.8532822, 4.3515319 50.8532756)",,,
12471599,False,,Rue du Marronnier - Kastanjeboomstraat,living_street,20,False,14.236,"LINESTRING (4.350788 50.8531907, 4.3507578 50.8530641)",,,
30272884,True,,Rue du Grand Hospice - Grootgodshuisstraat,living_street,20,False,51.702,"LINESTRING (4.350788 50.8531907, 4.3500585 50.8532547)",,,
32885644,True,,Rue du Marronnier - Kastanjeboomstraat,living_street,20,False,16.371,"LINESTRING (4.350788 50.8531907, 4.3508215 50.8533364)",,,
231947858,True,,Quai aux Pierres de Taille - Arduinkaai,living_street,20,False,256.486,"LINESTRING (4.3474301 50.8554227, 4.3475313 50.8554194, 4.3482647 50.8554054, 4.3487715 50.8553963, 4.3491796 50.8553889, 4.3503593 50.8553646, 4.3507902 50.8553586, 4.3509226 50.8553579, 4.3510824 50.8553558)",,,
475871833,True,,Porte du Rivage - Oeverpoort,residential,30,False,36.881,"LINESTRING (4.3474301 50.8554227, 4.3476198 50.8556923, 4.3476448 50.8557254)",,,
12473684,True,,Rue Marcq - Marcqstraat,living_street,20,False,135.776,"LINESTRING (4.3486334 50.8547543, 4.3486372 50.8546752, 4.3484037 50.8536064, 4.3483938 50.8535437)",,,
12471938,True,,Rue du Grand Hospice - Grootgodshuisstraat,living_street,20,False,47.254,"LINESTRING (4.3483938 50.8535437, 4.3483084 50.8535589, 4.3477278 50.853601)",,,
159167827,True,,Rue du Béguinage - Begijnhofstraat,living_street,20,False,136.45000000000002,"LINESTRING (4.3483938 50.8535437, 4.3484037 50.8535013, 4.3484736 50.8534619, 4.3497124 50.8527479, 4.3498028 50.8527145)",,,
560133320,True,,Rue du Grand Hospice - Grootgodshuisstraat,living_street,20,False,72.85,"LINESTRING (4.3483938 50.8535437, 4.3485116 50.8535335, 4.3492899 50.8534663, 4.349422 50.8534549)",,,
1150920576,True,2,Rue de Laeken - Lakensestraat,tertiary,30,False,34.028,"LINESTRING (4.3523561 50.8553312, 4.3524643 50.8556295)",,,
