osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,lanes,junction,access,bridge
"[34106548, 344074581]",Marktstraat,tertiary,False,True,80.679,"LINESTRING (3.4447769 51.2093379, 3.4448598 51.2093301, 3.444945 51.2093137, 3.4450219 51.2092882, 3.4452839 51.2092308, 3.4456531 51.2091492, 3.4457738 51.2091225, 3.4458637 51.2090935)",,,,,,
48135162,Bogaardestraat,residential,True,False,34.481,"LINESTRING (3.4382757 51.2062082, 3.4383615 51.2065136)",,,,,,
48521209,Weggevoerdenlaan,residential,False,False,127.487,"LINESTRING (3.4382757 51.2062082, 3.4397984 51.2055723)",,,,,,
658560333,Weggevoerdenlaan,residential,True,False,18.334,"LINESTRING (3.4411302 51.2050745, 3.4408809 51.2051273)",,,,,,
658560332,,residential,True,False,8.776,"LINESTRING (3.4411302 51.2050745, 3.4410996 51.2050288, 3.4411027 51.2049995)",,,,roundabout,,
658560336,Brielwegel,residential,True,False,15.468,"LINESTRING (3.4411272 51.2049676, 3.4412199 51.2048412)",,,,,,
658560331,,residential,True,False,12.550999999999998,"LINESTRING (3.4411272 51.2049676, 3.441162 51.2049479, 3.4412055 51.2049368, 3.4412448 51.2049352, 3.4412902 51.2049426)",,,,roundabout,,
658560330,,residential,True,False,12.052999999999999,"LINESTRING (3.4412886 51.205097, 3.441243 51.205104, 3.4411963 51.2051009, 3.4411542 51.2050879, 3.4411302 51.2050745)",,,,roundabout,,
94118449,Oudstrijderslaan,residential,True,False,20.651,"LINESTRING (3.4381092 51.2066111, 3.4383615 51.2065136)",,,,,,
48135162,Bogaardestraat,residential,True,False,39.774,"LINESTRING (3.4383615 51.2065136, 3.4386644 51.2068168)",,,,,,
94118443,Oudstrijderslaan,residential,True,False,44.935,"LINESTRING (3.4386644 51.2068168, 3.4381092 51.2066111)",,,,,,
48135162,Bogaardestraat,residential,True,False,128.209,"LINESTRING (3.4386644 51.2068168, 3.4388612 51.2069451, 3.4396157 51.2073247, 3.4398813 51.2074698, 3.4400688 51.2075599)",,,,,,
315536394,Westeindestraat,tertiary,False,False,17.387,"LINESTRING (3.4425269 51.2089783, 3.4427665 51.2090221)",,,,,,
315536394,Westeindestraat,tertiary,False,True,248.54400000000004,"LINESTRING (3.4425269 51.2089783, 3.442146 51.2089044, 3.4400431 51.2085255, 3.4390995 51.2083575)",,,,,,
94121821,Gasmeterstraat,residential,False,True,28.639,"LINESTRING (3.4392295 51.2097117, 3.4388443 51.2096217)",50,,,,,
94121821,Gasmeterstraat,residential,False,False,82.851,"LINESTRING (3.4392295 51.2097117, 3.4395951 51.2097971, 3.4403193 51.2100088)",50,,,,,
94121826,Vakekerkweg,residential,False,False,163.577,"LINESTRING (3.4383674 51.2116905, 3.4391018 51.2112142, 3.4401406 51.2107338)",50,,,,,
94121821,Gasmeterstraat,residential,False,True,82.851,"LINESTRING (3.4403193 51.2100088, 3.4395951 51.2097971, 3.4392295 51.2097117)",50,,,,,
94121831,Karreweg,residential,True,False,202.40699999999995,"LINESTRING (3.4403193 51.2100088, 3.4408826 51.2096089, 3.4411697 51.2093974, 3.4412915 51.2093317, 3.441405 51.2092866, 3.4415617 51.2092426, 3.4416896 51.2092239, 3.4423575 51.2091354, 3.4424168 51.209125, 3.4424701 51.2090994, 3.4425269 51.2089783)",50,,,,,
495248300,Zwarte Zusterslaan,residential,False,False,29.125,"LINESTRING (3.4523453 51.206278, 3.4523066 51.2065388)",,,,,,
95092081,Zwarte Zusterslaan,residential,False,False,125.007,"LINESTRING (3.4523453 51.206278, 3.4517633 51.2062259, 3.4510498 51.2063587, 3.4508242 51.2066114)",,,,,,
95092081,Zwarte Zusterslaan,residential,False,True,161.648,"LINESTRING (3.4501998 51.2081589, 3.4502093 51.2081053, 3.4503376 51.2073844, 3.4503689 51.2072233, 3.4504432 51.2070722, 3.4506073 51.2068561, 3.4506962 51.2067558)",,,,,,
157743729,Kanunnik Andrieslaan,tertiary,True,False,44.87,"LINESTRING (3.4501998 51.2081589, 3.4503482 51.2081765, 3.4504294 51.2081862, 3.4505695 51.2082028, 3.4506722 51.2082262, 3.4507228 51.2082527, 3.4507868 51.2082946)",,,,,,
48521208,Marktstraat,tertiary,True,False,88.69699999999999,"LINESTRING (3.449857 51.2088069, 3.4497158 51.208884, 3.4495834 51.2089385, 3.4492495 51.2090239, 3.4490789 51.2090618, 3.4489194 51.2090688, 3.4487732 51.2090616, 3.4486946 51.2090549)",30,N9d,,,,
95092074,Mevrouw Courtmanslaan,tertiary,False,False,86.297,"LINESTRING (3.449857 51.2088069, 3.4499743 51.2087424, 3.4501389 51.2086504, 3.4506767 51.2083457, 3.4507868 51.2082946)",30,N9d,2,,,
95095122,Katsweg,residential,False,False,140.457,"LINESTRING (3.449857 51.2088069, 3.4499325 51.2088581, 3.4499777 51.2088832, 3.4500247 51.208901, 3.4517566 51.2091836)",,,,,,
658560340,Brielstraat,residential,True,False,27.202,"LINESTRING (3.4413587 51.2049871, 3.441705 51.2051001)",,,,,,
73902635,,residential,True,False,14.509,"LINESTRING (3.4413587 51.2049871, 3.4413689 51.2050158, 3.4413644 51.2050417, 3.4413444 51.2050683, 3.4413111 51.2050891, 3.4412886 51.205097)",,,,roundabout,,
658560335,Brielwegel,residential,True,False,12.591,"LINESTRING (3.4412199 51.2048412, 3.4412373 51.2048941, 3.4412628 51.204924, 3.4412902 51.2049426)",,,,,,
696045165,Brielwegel,residential,False,False,11.546,"LINESTRING (3.4412199 51.2048412, 3.4412265 51.2048308, 3.4412632 51.2047492, 3.441267 51.2047417)",,,,,,
658560331,,residential,True,False,6.997,"LINESTRING (3.4412902 51.2049426, 3.4413335 51.2049623, 3.4413587 51.2049871)",,,,roundabout,,
658560331,,residential,True,False,3.936,"LINESTRING (3.4411027 51.2049995, 3.4411272 51.2049676)",,,,roundabout,,
114274436,Noordstraat,tertiary,True,False,92.02199999999999,"LINESTRING (3.4481477 51.2098002, 3.4485858 51.2093143, 3.4486523 51.2092014, 3.4486881 51.2091025, 3.4486946 51.2090549)",,N410a,,,,
156887741,Kapelaanstraat,unclassified,False,True,225.02300000000002,"LINESTRING (3.4481477 51.2098002, 3.4489184 51.2099669, 3.4496131 51.2100728, 3.4501737 51.2102173, 3.4508684 51.2104122, 3.4511673 51.2105036)",,,,,,
106373590,Kapelaanstraat,residential,False,False,74.14500000000001,"LINESTRING (3.452179 51.2106992, 3.4520378 51.2106827, 3.4514504 51.2105903, 3.4511673 51.2105036)",,,,,,
106373589,Parklaan,residential,False,True,152.75199999999998,"LINESTRING (3.4511673 51.2105036, 3.4512573 51.2103937, 3.4513378 51.2102374, 3.4515255 51.2097619, 3.4516596 51.2094208, 3.4517566 51.2091836)",,,,,,
106373590,Kapelaanstraat,residential,False,True,74.14500000000001,"LINESTRING (3.4511673 51.2105036, 3.4514504 51.2105903, 3.4520378 51.2106827, 3.452179 51.2106992)",,,,,,
156887741,Kapelaanstraat,unclassified,False,False,225.023,"LINESTRING (3.4511673 51.2105036, 3.4508684 51.2104122, 3.4501737 51.2102173, 3.4496131 51.2100728, 3.4489184 51.2099669, 3.4481477 51.2098002)",,,,,,
95095122,Katsweg,residential,False,True,140.457,"LINESTRING (3.4517566 51.2091836, 3.4500247 51.208901, 3.4499777 51.2088832, 3.4499325 51.2088581, 3.449857 51.2088069)",,,,,,
106373589,Parklaan,residential,False,False,152.752,"LINESTRING (3.4517566 51.2091836, 3.4516596 51.2094208, 3.4515255 51.2097619, 3.4513378 51.2102374, 3.4512573 51.2103937, 3.4511673 51.2105036)",,,,,,
215995056,Stationsplein,residential,False,True,104.54599999999999,"LINESTRING (3.4447096 51.2052014, 3.4447606 51.2052003, 3.4461017 51.2051892, 3.4461945 51.2051541)",,,,,,
112983636,Bloemestraat,residential,False,False,96.21,"LINESTRING (3.4485339 51.2117054, 3.4484552 51.2116963, 3.4483935 51.2116884, 3.448329 51.2116827, 3.4471688 51.2115743)",,,,,,
112983636,Bloemestraat,residential,False,True,191.263,"LINESTRING (3.4485339 51.2117054, 3.4491652 51.2118438, 3.4496786 51.2119821, 3.4503706 51.2121309, 3.4509032 51.2122034, 3.4511315 51.2122526)",,,,,,
112983636,Bloemestraat,residential,False,True,96.21000000000001,"LINESTRING (3.4471688 51.2115743, 3.448329 51.2116827, 3.4483935 51.2116884, 3.4484552 51.2116963, 3.4485339 51.2117054)",,,,,,
150541998,Noordstraat,tertiary,True,False,97.24300000000001,"LINESTRING (3.4471688 51.2115743, 3.4471654 51.2114379, 3.4471775 51.2111293, 3.4471933 51.2110629, 3.4472069 51.2110143, 3.4472191 51.2109813, 3.4472533 51.2109048, 3.4473742 51.2107201)",30,N410a,,,,
94121826,Vakekerkweg,residential,False,True,164.8,"LINESTRING (3.4422731 51.2100947, 3.4421648 51.210115, 3.4417444 51.2102357, 3.44141 51.2103317, 3.4403047 51.2106817, 3.4401406 51.2107338)",50,,,,,
137166105,Vakekerkweg,residential,True,False,23.593,"LINESTRING (3.4422731 51.2100947, 3.4422954 51.2100622, 3.4423348 51.2100369, 3.4423861 51.2100222, 3.4424425 51.21002, 3.4424963 51.2100306, 3.4425404 51.2100527)",50,,,roundabout,,
137166105,Vakekerkweg,residential,True,False,15.503,"LINESTRING (3.4423719 51.210207, 3.4423237 51.2101896, 3.4422885 51.2101626, 3.4422709 51.2101295, 3.4422731 51.2100947)",50,,,roundabout,,
137166108,Vakekerkweg,residential,False,True,116.64500000000001,"LINESTRING (3.4425404 51.2100527, 3.4426184 51.2100073, 3.4427457 51.2099585, 3.4428586 51.2099067, 3.4430022 51.2098032, 3.4431017 51.2097165, 3.4431897 51.209594, 3.4434732 51.2092102)",,,,,,
215995102,Vakekerkweg,residential,True,False,28.067,"LINESTRING (3.4425404 51.2100527, 3.4425693 51.2100839, 3.4425779 51.2101195, 3.4425651 51.2101547, 3.4425326 51.2101844, 3.4424849 51.2102047, 3.4424288 51.2102126, 3.4423719 51.210207)",50,,,roundabout,,
964426293,Bogaardestraat,living_street,False,False,60.141,"LINESTRING (3.4400688 51.2075599, 3.4397929 51.2080724)",,,,,destination,
48135162,Bogaardestraat,residential,True,False,144.006,"LINESTRING (3.4400688 51.2075599, 3.4404901 51.2077546, 3.4411404 51.2080413, 3.4417548 51.2083091)",,,,,,
627532937,Haringrokerij,residential,False,False,42.709,"LINESTRING (3.4417548 51.2083091, 3.4421056 51.2079941)",,,,,,
48135162,Bogaardestraat,residential,True,False,111.247,"LINESTRING (3.4417548 51.2083091, 3.441908 51.2083887, 3.4422053 51.2085445, 3.4425519 51.2087398, 3.4427556 51.2088779, 3.4427993 51.2089358, 3.442788 51.208975, 3.4427665 51.2090221)",,,,,,
"[34106548, 344074581]",Marktstraat,tertiary,False,False,80.679,"LINESTRING (3.4458637 51.2090935, 3.4457738 51.2091225, 3.4456531 51.2091492, 3.4452839 51.2092308, 3.4450219 51.2092882, 3.444945 51.2093137, 3.4448598 51.2093301, 3.4447769 51.2093379)",,,,,,
34106548,Marktstraat,tertiary,False,True,15.369,"LINESTRING (3.4458637 51.2090935, 3.4459177 51.2090613, 3.4459906 51.208982)",,,,,,
48521213,Edestraat,residential,True,False,229.35500000000002,"LINESTRING (3.4458637 51.2090935, 3.4459005 51.2091553, 3.4459125 51.2091756, 3.4459254 51.2092383, 3.4458478 51.2096731, 3.4458485 51.2096828, 3.4458573 51.2098147, 3.4459113 51.2099182, 3.4460015 51.2100058, 3.446088 51.2100677, 3.4464606 51.2102741, 3.4473742 51.2107201)",,,,,,
150540518,Stationsstraat,tertiary,False,False,12.789,"LINESTRING (3.4497673 51.2052194, 3.4497483 51.205105)",50,N410a,,,,
"[150540518, 683656143]",Stationsstraat,tertiary,False,True,209.901,"LINESTRING (3.4497673 51.2052194, 3.4497274 51.205321, 3.4497081 51.2053703, 3.4496547 51.2054806, 3.4495473 51.2057021, 3.4494933 51.2058136, 3.449451 51.2058626, 3.4494108 51.2059092, 3.4491218 51.206232, 3.4489428 51.206432, 3.448623 51.2068274, 3.448575 51.2068861, 3.4485373 51.2069321)","['50', '30']",N410a,,,,
215995040,Marktstraat,tertiary,True,False,59.262,"LINESTRING (3.4486 51.2090277, 3.4484864 51.2090095, 3.4483622 51.2089966, 3.4480787 51.2089827, 3.447761 51.2089455)",30,,,,,
34106549,Nieuwstraat,residential,False,True,104.12100000000001,"LINESTRING (3.4463687 51.206084, 3.4463617 51.2060156, 3.4463063 51.20573, 3.4462787 51.2055878, 3.4461945 51.2051541)",,,,,,
215995108,Nieuwstraat,residential,True,False,22.794999999999998,"LINESTRING (3.4463687 51.206084, 3.446449 51.2060893, 3.4464969 51.2061101, 3.4465306 51.206148, 3.446532 51.2061894, 3.4465111 51.2062198)",,,,roundabout,,
73902642,Brielstraat,residential,False,True,44.887,"LINESTRING (3.4462584 51.2061492, 3.4461403 51.2061186, 3.445655 51.2060078)",,,,,,
220385002,Nieuwstraat,residential,True,False,11.093,"LINESTRING (3.4462584 51.2061492, 3.4462837 51.2061165, 3.4463179 51.2060968, 3.4463687 51.206084)",,,,roundabout,,
73902631,Brielstraat,residential,False,False,161.88299999999998,"LINESTRING (3.4465111 51.2062198, 3.4466336 51.2062697, 3.4471726 51.206457, 3.448021 51.2067517, 3.4484539 51.2069021, 3.4485373 51.2069321)",,,,,,
947268509,Nieuwstraat,residential,True,False,9.693,"LINESTRING (3.4465111 51.2062198, 3.4464723 51.2062439, 3.4464348 51.2062549, 3.4463921 51.2062585)",,,,roundabout,,
73902637,Nieuwstraat,residential,False,False,243.024,"LINESTRING (3.4463921 51.2062585, 3.4463858 51.2063577, 3.4460555 51.2084337)",,,,,,
150540743,Nieuwstraat,residential,True,False,17.436,"LINESTRING (3.4463921 51.2062585, 3.4463262 51.2062474, 3.4462845 51.2062251, 3.4462581 51.2061911, 3.4462584 51.2061492)",,,,roundabout,,
156886685,Brielstraat,residential,False,True,179.186,"LINESTRING (3.4438383 51.204711, 3.4431822 51.2047096, 3.441267 51.2047417)",,,,,,
156886685,Brielstraat,residential,False,False,179.186,"LINESTRING (3.441267 51.2047417, 3.4431822 51.2047096, 3.4438383 51.204711)",,,,,,
696045165,Brielwegel,residential,False,True,11.546,"LINESTRING (3.441267 51.2047417, 3.4412632 51.2047492, 3.4412265 51.2048308, 3.4412199 51.2048412)",,,,,,
112983636,Bloemestraat,residential,False,False,70.197,"LINESTRING (3.4520328 51.2125282, 3.4518527 51.2124487, 3.4513849 51.2123073, 3.4511315 51.2122526)",,,,,,
672613399,,residential,False,False,159.48099999999997,"LINESTRING (3.4520328 51.2125282, 3.4521069 51.2124499, 3.4522618 51.2121756, 3.4522712 51.2121294, 3.4522592 51.2120857, 3.452229 51.2120408, 3.4521599 51.2120046, 3.4520107 51.2119623, 3.4517404 51.2119035, 3.4517013 51.211895, 3.4516396 51.2118866, 3.4515685 51.2119026, 3.4514659 51.2119408, 3.4513125 51.2120106, 3.4511934 51.2121466, 3.4511315 51.2122526)",,,,,,
215995057,Stationsstraat,tertiary,False,True,44.541,"LINESTRING (3.4499842 51.2047403, 3.4499471 51.2048279, 3.4499362 51.2048535, 3.4499259 51.2048769, 3.4498659 51.2050092, 3.4498124 51.205064, 3.4497483 51.205105)",50,N410a,,,,
495248300,Zwarte Zusterslaan,residential,False,True,29.125,"LINESTRING (3.4523066 51.2065388, 3.4523453 51.206278)",,,,,,
95092081,Zwarte Zusterslaan,residential,False,False,18.367,"LINESTRING (3.4508242 51.2066114, 3.4506962 51.2067558)",,,,,,
95092081,Zwarte Zusterslaan,residential,False,True,125.007,"LINESTRING (3.4508242 51.2066114, 3.4510498 51.2063587, 3.4517633 51.2062259, 3.4523453 51.206278)",,,,,,
495248301,Zwarte Zusterslaan,residential,False,False,73.591,"LINESTRING (3.4508242 51.2066114, 3.4512264 51.2067273, 3.4512792 51.2067501, 3.4516673 51.2068669, 3.4517232 51.2069327)",,,,,,
495248301,Zwarte Zusterslaan,residential,False,True,73.59100000000001,"LINESTRING (3.4517232 51.2069327, 3.4516673 51.2068669, 3.4512792 51.2067501, 3.4512264 51.2067273, 3.4508242 51.2066114)",,,,,,
95092081,Zwarte Zusterslaan,residential,False,True,18.367,"LINESTRING (3.4506962 51.2067558, 3.4508242 51.2066114)",,,,,,
95092081,Zwarte Zusterslaan,residential,False,False,161.64800000000002,"LINESTRING (3.4506962 51.2067558, 3.4506073 51.2068561, 3.4504432 51.2070722, 3.4503689 51.2072233, 3.4503376 51.2073844, 3.4502093 51.2081053, 3.4501998 51.2081589)",,,,,,
495248302,Zwarte Zusterslaan,residential,False,False,59.43900000000001,"LINESTRING (3.4506962 51.2067558, 3.4503275 51.2066489, 3.4502874 51.2066084, 3.4499581 51.2065015)",,,,,,
495248302,Zwarte Zusterslaan,residential,False,True,59.439,"LINESTRING (3.4499581 51.2065015, 3.4502874 51.2066084, 3.4503275 51.2066489, 3.4506962 51.2067558)",,,,,,
73902642,Brielstraat,residential,False,False,13.012,"LINESTRING (3.441705 51.2051001, 3.4418854 51.2051304)",,,,,,
658560339,Brielstraat,residential,True,False,29.032,"LINESTRING (3.441705 51.2051001, 3.4413426 51.2050941, 3.4412886 51.205097)",,,,,,
94121826,Vakekerkweg,residential,False,False,164.8,"LINESTRING (3.4401406 51.2107338, 3.4403047 51.2106817, 3.44141 51.2103317, 3.4417444 51.2102357, 3.4421648 51.210115, 3.4422731 51.2100947)",50,,,,,
94121826,Vakekerkweg,residential,False,True,163.577,"LINESTRING (3.4401406 51.2107338, 3.4391018 51.2112142, 3.4383674 51.2116905)",50,,,,,
529041968,,residential,True,False,43.590999999999994,"LINESTRING (3.4401406 51.2107338, 3.4397781 51.2104566, 3.4397745 51.210423)",,,,,,
94121831,Karreweg,residential,True,False,59.778,"LINESTRING (3.4397745 51.210423, 3.4398311 51.2103636, 3.4403193 51.2100088)",50,,,,,
73902642,Brielstraat,residential,False,False,44.887,"LINESTRING (3.445655 51.2060078, 3.4461403 51.2061186, 3.4462584 51.2061492)",,,,,,
73902642,Brielstraat,residential,False,True,280.171,"LINESTRING (3.445655 51.2060078, 3.4446891 51.2057874, 3.4432055 51.2054488, 3.4428584 51.20537, 3.4418854 51.2051304)",,,,,,
574147566,Brielstraat,residential,False,True,140.059,"LINESTRING (3.445655 51.2060078, 3.445559 51.2061658, 3.4455402 51.2062499, 3.445382 51.2072506)",,,,,,
574147566,Brielstraat,residential,False,False,140.059,"LINESTRING (3.445382 51.2072506, 3.4455402 51.2062499, 3.445559 51.2061658, 3.445655 51.2060078)",,,,,,
48521209,Weggevoerdenlaan,residential,False,True,127.487,"LINESTRING (3.4397984 51.2055723, 3.4382757 51.2062082)",,,,,,
"[838469552, 48521209, 926727086, 926727087]",Weggevoerdenlaan,residential,False,False,90.213,"LINESTRING (3.4397984 51.2055723, 3.439867 51.2055436, 3.4398952 51.2055346, 3.4400758 51.20546, 3.4408809 51.2051273)",,,,,,yes
"[627370480, 964338334]","['Haringrokerij', 'Edevallei']",residential,False,False,290.258,"LINESTRING (3.4397984 51.2055723, 3.4404456 51.2062693, 3.4407506 51.2065955, 3.4409139 51.2066978, 3.4410587 51.2067615, 3.4411974 51.2068021, 3.4413669 51.2068388, 3.4415517 51.2068774, 3.4418567 51.2069237, 3.4420755 51.2069488, 3.4421326 51.2069575, 3.4421698 51.2069632, 3.4422644 51.2069937, 3.4424143 51.2071118, 3.4424491 51.2073365)",,,,,,
627532934,Haringrokerij,residential,False,False,63.565,"LINESTRING (3.4424114 51.2081286, 3.442954 51.207669)",,,,,,
"[831917244, 630312564, 964338335]",Haringrokerij,residential,False,"[False, True]",145.67700000000002,"LINESTRING (3.4424114 51.2081286, 3.4429827 51.2083823, 3.4433287 51.2080748, 3.4433167 51.2079243, 3.4432962 51.2078902, 3.442954 51.207669)",,,,,,
630312564,Haringrokerij,residential,False,True,26.029,"LINESTRING (3.4424114 51.2081286, 3.4421056 51.2079941)",,,,,,
627532935,Haringrokerij,residential,False,False,73.125,"LINESTRING (3.441824 51.2078648, 3.4424491 51.2073365)",,,,,,
627532936,Haringrokerij,residential,False,False,21.984,"LINESTRING (3.441824 51.2078648, 3.4415665 51.2077505)",,,,,,
627532936,Haringrokerij,residential,False,True,24.322,"LINESTRING (3.441824 51.2078648, 3.4421056 51.2079941)",,,,,,
627532936,Haringrokerij,residential,False,True,21.984,"LINESTRING (3.4415665 51.2077505, 3.441824 51.2078648)",,,,,,
627532936,Haringrokerij,residential,False,False,24.322,"LINESTRING (3.4421056 51.2079941, 3.441824 51.2078648)",,,,,,
