osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge,junction,access
276794549,N643a,Chaussée de Wavre,secondary,50,False,False,24.075,,"LINESTRING (5.2145506 50.5371745, 5.2147304 50.5369906)",,,
22874645,,Rue Georges Smal,tertiary,,False,True,121.53999999999999,,"LINESTRING (5.2145506 50.5371745, 5.2145001 50.5371593, 5.2144601 50.537134, 5.2143679 50.5370823, 5.2142491 50.5369852, 5.2138487 50.5366653, 5.2134466 50.5363425)",,,
300871043,N643a,Chaussée de Wavre,secondary,50,False,True,34.728,,"LINESTRING (5.2145506 50.5371745, 5.2144546 50.5372771, 5.2142991 50.5374428)",,,
31563059,,Rue Albert Dignef,unclassified,,False,False,31.389000000000003,,"LINESTRING (5.211828 50.5330133, 5.2116833 50.5330632, 5.2114398 50.5331504)",,,
52872015,,Rue Charles Moncousin,residential,,False,False,222.62800000000001,,"LINESTRING (5.211828 50.5330133, 5.2119811 50.5331228, 5.2130923 50.5338153, 5.2139559 50.5343535, 5.2140562 50.5344276)",,,
444055857,,Rue Arthur Galand,tertiary,,False,True,43.542,,"LINESTRING (5.2090819 50.5344507, 5.2085529 50.53425)",,,
31563059,,Rue Albert Dignef,unclassified,,False,True,106.093,,"LINESTRING (5.2090819 50.5344507, 5.2091777 50.5343811, 5.209627 50.5340733, 5.2100924 50.5337452)",,,
274344180,,Rue Arthur Galand,tertiary,,False,False,146.895,,"LINESTRING (5.2090819 50.5344507, 5.2097607 50.5347277, 5.2101663 50.5348871, 5.2102935 50.5349383, 5.2108607 50.5351326)",,,
52871660,,,residential,,True,False,4.944000000000001,,"LINESTRING (5.214153 50.5345036, 5.2141201 50.5345111, 5.2140853 50.5345087)",,roundabout,
"[57966597, 52872934]",,"['Place François Faniel', 'Rue Pol Jaspart']",residential,30,False,False,236.404,,"LINESTRING (5.214153 50.5345036, 5.2142231 50.5346703, 5.214682 50.5356007, 5.2147835 50.5356314, 5.2150688 50.5356503, 5.2158522 50.5356786, 5.2161949 50.5357386)",,,
52871660,,,residential,,True,False,5.601,,"LINESTRING (5.2141505 50.5344205, 5.214175 50.5344347, 5.214185 50.5344479, 5.2141883 50.5344624)",,roundabout,
52871660,,,residential,,True,False,7.2379999999999995,,"LINESTRING (5.2140562 50.5344276, 5.2140743 50.534419, 5.2140955 50.5344141, 5.214118 50.5344133, 5.2141345 50.5344154, 5.2141505 50.5344205)",,roundabout,
52872015,,Rue Charles Moncousin,residential,,False,True,222.628,,"LINESTRING (5.2140562 50.5344276, 5.2139559 50.5343535, 5.2130923 50.5338153, 5.2119811 50.5331228, 5.211828 50.5330133)",,,
52871660,,,residential,,True,False,10.982999999999999,,"LINESTRING (5.2140853 50.5345087, 5.2140656 50.5345021, 5.2140497 50.5344923, 5.2140388 50.53448, 5.2140339 50.5344662, 5.2140353 50.5344521, 5.214043 50.5344389, 5.2140562 50.5344276)",,roundabout,
52871660,,,residential,,True,False,5.412,,"LINESTRING (5.2141883 50.5344624, 5.214184 50.5344784, 5.2141718 50.5344927, 5.214153 50.5345036)",,roundabout,
52872937,,Rue Nicolas Honlet,residential,50,False,True,285.406,,"LINESTRING (5.2141883 50.5344624, 5.2143434 50.5344898, 5.2164279 50.5346866, 5.2172746 50.5347665, 5.2174 50.5347958, 5.2175261 50.5348766, 5.2178712 50.5351895)",,,
22874645,,Rue Georges Smal,tertiary,,False,False,10.566,,"LINESTRING (5.2126981 50.5357003, 5.2127895 50.5357755)",,,
"[274344180, 22874645]",,"['Rue Arthur Galand', 'Rue Georges Smal']",tertiary,,False,True,146.075,,"LINESTRING (5.2126981 50.5357003, 5.2125592 50.5356174, 5.2124201 50.5355421, 5.2122553 50.5354769, 5.2120161 50.5354047, 5.2118869 50.5353657, 5.2113241 50.5352553, 5.2112394 50.5352394, 5.2109557 50.5351608, 5.2108607 50.5351326)",,,
52872014,,Rue Robert Delaude,residential,,True,False,165.56799999999998,,"LINESTRING (5.2126981 50.5357003, 5.212851 50.5356321, 5.2134931 50.5350452, 5.2139786 50.5346014, 5.2140853 50.5345087)",,,
22874645,,Rue Georges Smal,tertiary,,False,False,46.405,,"LINESTRING (5.2130546 50.5360078, 5.2133237 50.5362438, 5.2134466 50.5363425)",,,
22874645,,Rue Georges Smal,tertiary,,False,True,31.910999999999998,,"LINESTRING (5.2130546 50.5360078, 5.2128961 50.5358689, 5.2127895 50.5357755)",,,
"[52872936, 294060174]",,"['Rue Lucien Delloye', 'Place François Faniel']",residential,,False,False,175.777,,"LINESTRING (5.2130546 50.5360078, 5.2131922 50.535933, 5.2138878 50.5360052, 5.2145438 50.5360728, 5.214722 50.5361693, 5.2151726 50.5365119)",,,
276794549,N643a,Chaussée de Wavre,secondary,50,False,True,61.729,,"LINESTRING (5.2151726 50.5365119, 5.2151028 50.5365836, 5.214753 50.536964, 5.2147304 50.5369906)",,,
"[52872936, 294060174]",,"['Rue Lucien Delloye', 'Place François Faniel']",residential,,False,True,175.77700000000002,,"LINESTRING (5.2151726 50.5365119, 5.214722 50.5361693, 5.2145438 50.5360728, 5.2138878 50.5360052, 5.2131922 50.535933, 5.2130546 50.5360078)",,,
294061608,N643a,Chaussée de Wavre,secondary,50,False,False,114.686,,"LINESTRING (5.2151726 50.5365119, 5.215448 50.5361886, 5.2156564 50.5360017, 5.2157598 50.5359313, 5.2159028 50.5358506, 5.2161949 50.5357386)",,,
52872937,,Rue Nicolas Honlet,residential,50,False,False,285.406,,"LINESTRING (5.2178712 50.5351895, 5.2175261 50.5348766, 5.2174 50.5347958, 5.2172746 50.5347665, 5.2164279 50.5346866, 5.2143434 50.5344898, 5.2141883 50.5344624)",,,
"[294061608, 1217416284, 58130511]",N643a,Chaussée de Wavre,secondary,50,False,False,43.068,,"LINESTRING (5.2178712 50.5351895, 5.2180814 50.5351201, 5.2182288 50.5350706, 5.218412 50.535011)",yes,,
294061608,N643a,Chaussée de Wavre,secondary,50,False,True,133.289,,"LINESTRING (5.2178712 50.5351895, 5.217146 50.5354326, 5.21683 50.5355316, 5.2163686 50.5356819, 5.2161949 50.5357386)",,,
"[57966597, 52872934]",,"['Rue Pol Jaspart', 'Place François Faniel']",residential,30,False,True,236.40400000000002,,"LINESTRING (5.2161949 50.5357386, 5.2158522 50.5356786, 5.2150688 50.5356503, 5.2147835 50.5356314, 5.214682 50.5356007, 5.2142231 50.5346703, 5.214153 50.5345036)",,,
294061608,N643a,Chaussée de Wavre,secondary,50,False,False,133.289,,"LINESTRING (5.2161949 50.5357386, 5.2163686 50.5356819, 5.21683 50.5355316, 5.217146 50.5354326, 5.2178712 50.5351895)",,,
294061608,N643a,Chaussée de Wavre,secondary,50,False,True,114.686,,"LINESTRING (5.2161949 50.5357386, 5.2159028 50.5358506, 5.2157598 50.5359313, 5.2156564 50.5360017, 5.215448 50.5361886, 5.2151726 50.5365119)",,,
"[58130503, 52873039]",,"['Rue des Wallons', 'Rue de la Bergère']",residential,,False,False,130.1,,"LINESTRING (5.2100028 50.5329684, 5.210741 50.5327054, 5.2110419 50.5328708, 5.2111668 50.5329882, 5.2114398 50.5331504)",,,
"[58130499, 52873038]",,Rue des Wallons,residential,,False,True,147.15800000000002,,"LINESTRING (5.2100028 50.5329684, 5.2092104 50.53326, 5.2100924 50.5337452)",,,
58130508,,Rue Auguste Tulliez,residential,,False,False,70.38,,"LINESTRING (5.2100028 50.5329684, 5.2103165 50.5331422, 5.2103834 50.5332632, 5.2106481 50.5334346)",,,
31563059,,Rue Albert Dignef,unclassified,,False,False,106.093,,"LINESTRING (5.2100924 50.5337452, 5.209627 50.5340733, 5.2091777 50.5343811, 5.2090819 50.5344507)",,,
31563059,,Rue Albert Dignef,unclassified,,False,True,53.175000000000004,,"LINESTRING (5.2100924 50.5337452, 5.2102754 50.5335976, 5.21033 50.5335549, 5.2106481 50.5334346)",,,
"[58130499, 52873038]",,Rue des Wallons,residential,,False,False,147.15800000000002,,"LINESTRING (5.2100924 50.5337452, 5.2092104 50.53326, 5.2100028 50.5329684)",,,
31563059,,Rue Albert Dignef,unclassified,,False,False,53.175000000000004,,"LINESTRING (5.2106481 50.5334346, 5.21033 50.5335549, 5.2102754 50.5335976, 5.2100924 50.5337452)",,,
31563059,,Rue Albert Dignef,unclassified,,False,True,64.287,,"LINESTRING (5.2106481 50.5334346, 5.2111481 50.5332465, 5.2114398 50.5331504)",,,
58130508,,Rue Auguste Tulliez,residential,,False,True,70.38,,"LINESTRING (5.2106481 50.5334346, 5.2103834 50.5332632, 5.2103165 50.5331422, 5.2100028 50.5329684)",,,
31563059,,Rue Albert Dignef,unclassified,,False,False,64.287,,"LINESTRING (5.2114398 50.5331504, 5.2111481 50.5332465, 5.2106481 50.5334346)",,,
31563059,,Rue Albert Dignef,unclassified,,False,True,31.389000000000003,,"LINESTRING (5.2114398 50.5331504, 5.2116833 50.5330632, 5.211828 50.5330133)",,,
"[52873039, 58130503]",,"['Rue des Wallons', 'Rue de la Bergère']",residential,,False,True,130.1,,"LINESTRING (5.2114398 50.5331504, 5.2111668 50.5329882, 5.2110419 50.5328708, 5.210741 50.5327054, 5.2100028 50.5329684)",,,
"[54567200, 655078021, 60407887]",,Rue de l'Aurore,residential,,False,"[False, True]",211.047,,"LINESTRING (5.2112344 50.5357672, 5.2112187 50.5358032, 5.2112126 50.5358583, 5.2112193 50.5358801, 5.2112408 50.5359487, 5.2112535 50.5359896, 5.2112575 50.5361121, 5.2112187 50.5361959, 5.2111374 50.5362671, 5.2110511 50.536323, 5.2109821 50.5363501, 5.210874 50.5363804, 5.210795 50.5363923, 5.2107005 50.5364, 5.2105908 50.5363921, 5.2105117 50.5363871, 5.2104453 50.5363762, 5.2102977 50.5363121, 5.2101058 50.5361935, 5.2094452 50.535753)",,,
444055857,,Rue Arthur Galand,tertiary,,False,False,43.542,,"LINESTRING (5.2085529 50.53425, 5.2090819 50.5344507)",,,
52873213,,Thier Belle-Vue,residential,,False,False,95.004,,"LINESTRING (5.2085529 50.53425, 5.208404 50.5343453, 5.2074933 50.5347736)",,,
397717781,,Rue Léon Charlier,tertiary,50,False,True,71.623,,"LINESTRING (5.2085529 50.53425, 5.2081899 50.5340913, 5.2077567 50.5338531)",,,
52873284,,Rue Betonval,unclassified,,False,False,234.38400000000001,,"LINESTRING (5.2103209 50.5390578, 5.2103323 50.5391674, 5.2104232 50.5402405, 5.2104285 50.5404631, 5.2103788 50.5406432, 5.2102372 50.5407544, 5.2100548 50.540811, 5.2100254 50.5408201, 5.2098296 50.5408712, 5.2096946 50.5409001)",,,
367270356,N643a,Chaussée de Wavre,secondary,50,False,False,104.297,2,"LINESTRING (5.2103209 50.5390578, 5.2104474 50.5390276, 5.2105885 50.5389875, 5.2110313 50.5388225, 5.2116148 50.5386096)",,,
52873284,,Rue Betonval,unclassified,,False,True,234.38400000000001,,"LINESTRING (5.2096946 50.5409001, 5.2098296 50.5408712, 5.2100254 50.5408201, 5.2100548 50.540811, 5.2102372 50.5407544, 5.2103788 50.5406432, 5.2104285 50.5404631, 5.2104232 50.5402405, 5.2103323 50.5391674, 5.2103209 50.5390578)",,,
52873316,,,residential,,False,False,62.399,,"LINESTRING (5.2176351 50.5412321, 5.2170483 50.5412443, 5.2167527 50.5412525)",,,
298754812,,Rue Joseph Delhalle,tertiary,50,False,True,481.48600000000005,,"LINESTRING (5.2176351 50.5412321, 5.2177151 50.5407702, 5.2176896 50.5405796, 5.2176099 50.54041, 5.2175015 50.540287, 5.2174714 50.5402527, 5.217387 50.540157, 5.2155712 50.5387281, 5.2145174 50.5376126, 5.2144467 50.5375598)",,,
52873316,,,residential,,False,True,62.399,,"LINESTRING (5.2167527 50.5412525, 5.2170483 50.5412443, 5.2176351 50.5412321)",,,
54567168,,Rue de l'Aurore,residential,,False,False,71.568,,"LINESTRING (5.2074933 50.5347736, 5.2080941 50.5352917)",,,
52873213,,Thier Belle-Vue,residential,,False,True,95.004,,"LINESTRING (5.2074933 50.5347736, 5.208404 50.5343453, 5.2085529 50.53425)",,,
54567168,,Rue de l'Aurore,residential,,False,False,69.708,,"LINESTRING (5.2080941 50.5352917, 5.2088364 50.5357045)",,,
54567168,,Rue de l'Aurore,residential,,False,True,71.568,,"LINESTRING (5.2080941 50.5352917, 5.2074933 50.5347736)",,,
54567168,,Rue de l'Aurore,residential,,False,False,34.888,,"LINESTRING (5.2088364 50.5357045, 5.2091827 50.5359281)",,,
54567168,,Rue de l'Aurore,residential,,False,True,69.708,,"LINESTRING (5.2088364 50.5357045, 5.2080941 50.5352917)",,,
54567199,,Rue de l'Aurore,residential,,False,False,60.239,,"LINESTRING (5.2088364 50.5357045, 5.2090866 50.5355393, 5.2092895 50.5356602, 5.2094452 50.535753)",,,
54567168,,Rue de l'Aurore,residential,,False,True,34.888,,"LINESTRING (5.2091827 50.5359281, 5.2088364 50.5357045)",,,
54567197,,,residential,,False,True,26.894,,"LINESTRING (5.2091827 50.5359281, 5.2094452 50.535753)",,,
54567198,,Allée du Vicinal,residential,,False,False,67.363,,"LINESTRING (5.2091827 50.5359281, 5.2085437 50.5363776)",,,
54567198,,Allée du Vicinal,residential,,False,True,67.363,,"LINESTRING (5.2085437 50.5363776, 5.2091827 50.5359281)",,,
388072180,,Allée du Vicinal,residential,,False,True,6.58,,"LINESTRING (5.2085437 50.5363776, 5.208614 50.5364164)",,,
54567197,,,residential,,False,False,26.894,,"LINESTRING (5.2094452 50.535753, 5.2091827 50.5359281)",,,
54567199,,Rue de l'Aurore,residential,,False,True,60.239000000000004,,"LINESTRING (5.2094452 50.535753, 5.2092895 50.5356602, 5.2090866 50.5355393, 5.2088364 50.5357045)",,,
"[54567200, 655078021, 60407887]",,Rue de l'Aurore,residential,,False,"[False, True]",211.04699999999997,,"LINESTRING (5.2094452 50.535753, 5.2101058 50.5361935, 5.2102977 50.5363121, 5.2104453 50.5363762, 5.2105117 50.5363871, 5.2105908 50.5363921, 5.2107005 50.5364, 5.210795 50.5363923, 5.210874 50.5363804, 5.2109821 50.5363501, 5.2110511 50.536323, 5.2111374 50.5362671, 5.2112187 50.5361959, 5.2112575 50.5361121, 5.2112535 50.5359896, 5.2112408 50.5359487, 5.2112193 50.5358801, 5.2112126 50.5358583, 5.2112187 50.5358032, 5.2112344 50.5357672)",,,
54567164,,Allée du Vicinal,residential,,False,False,115.776,,"LINESTRING (5.208614 50.5364164, 5.2075269 50.5371953)",,,
388072180,,Allée du Vicinal,residential,,False,False,6.58,,"LINESTRING (5.208614 50.5364164, 5.2085437 50.5363776)",,,
388072180,,Allée du Vicinal,residential,,False,True,141.072,,"LINESTRING (5.208614 50.5364164, 5.2088691 50.5365572, 5.2086162 50.536735, 5.207757 50.537339)",,,
54567164,,Allée du Vicinal,residential,,False,True,115.776,,"LINESTRING (5.2075269 50.5371953, 5.208614 50.5364164)",,,
54567211,,,residential,,False,False,22.798,,"LINESTRING (5.2075269 50.5371953, 5.207757 50.537339)",,,
949118497,,Rue des Oeillets,residential,,False,False,65.417,,"LINESTRING (5.2075269 50.5371953, 5.2073184 50.5373416, 5.207565 50.5374767, 5.207757 50.537339)",,,
54567211,,,residential,,False,True,22.798,,"LINESTRING (5.207757 50.537339, 5.2075269 50.5371953)",,,
949118497,,Rue des Oeillets,residential,,False,True,65.417,,"LINESTRING (5.207757 50.537339, 5.207565 50.5374767, 5.2073184 50.5373416, 5.2075269 50.5371953)",,,
388072180,,Allée du Vicinal,residential,,False,False,141.072,,"LINESTRING (5.207757 50.537339, 5.2086162 50.536735, 5.2088691 50.5365572, 5.208614 50.5364164)",,,
949118496,,Rue des Oeillets,residential,30,False,False,174.67,,"LINESTRING (5.207757 50.537339, 5.2081659 50.5375606, 5.2085847 50.5378057, 5.2087572 50.5378741, 5.2090468 50.537996, 5.2093298 50.5380977, 5.2097878 50.5382068)",,,
949118496,,Rue des Oeillets,residential,30,False,True,174.67000000000002,,"LINESTRING (5.2097878 50.5382068, 5.2093298 50.5380977, 5.2090468 50.537996, 5.2087572 50.5378741, 5.2085847 50.5378057, 5.2081659 50.5375606, 5.207757 50.537339)",,,
367273467,N64,Chaussée de Tirlemont,primary,50,False,False,410.67,1,"LINESTRING (5.220589 50.5386982, 5.2204329 50.5379234, 5.2203995 50.537756, 5.2198572 50.535321, 5.2198069 50.5350387)",,,
294063969,N64,Chaussée de Tirlemont,primary,50,False,False,42.817,1,"LINESTRING (5.2198069 50.5350387, 5.2197149 50.5346581)",,,
367273467,N64,Chaussée de Tirlemont,primary,50,False,True,410.66999999999996,1,"LINESTRING (5.2198069 50.5350387, 5.2198572 50.535321, 5.2203995 50.537756, 5.2204329 50.5379234, 5.220589 50.5386982)",,,
55999755,,Rue Marie Guisse,residential,,False,True,91.958,,"LINESTRING (5.2211335 50.5325945, 5.2205691 50.532952, 5.2203984 50.533042, 5.2201535 50.5331315)",,,
293046133,,Rue Marie Guisse,residential,,True,False,52.311,,"LINESTRING (5.2194546 50.5332863, 5.2201535 50.5331315)",,,
315255302,,Chaussée de Tirlemont,primary,50,False,True,11.147,2,"LINESTRING (5.2194546 50.5332863, 5.219471 50.533386)",,,
56912040,,Rue Marie Guisse,residential,,False,True,10.602,,"LINESTRING (5.2202021 50.5332217, 5.2201535 50.5331315)",,,
293046134,,Rue Marie Guisse,residential,,True,False,54.808,,"LINESTRING (5.2202021 50.5332217, 5.219471 50.533386)",,,
55999753,,Rue Marie Guisse,residential,,False,True,39.81,,"LINESTRING (5.2202021 50.5332217, 5.2205677 50.5334262, 5.2206267 50.5334569)",,,
56912040,,Rue Marie Guisse,residential,,False,False,10.602,,"LINESTRING (5.2201535 50.5331315, 5.2202021 50.5332217)",,,
55999755,,Rue Marie Guisse,residential,,False,False,91.958,,"LINESTRING (5.2201535 50.5331315, 5.2203984 50.533042, 5.2205691 50.532952, 5.2211335 50.5325945)",,,
52873314,,Rue Joseph Delhalle,tertiary,,True,False,19.73,,"LINESTRING (5.2144467 50.5375598, 5.2143489 50.53756, 5.2142456 50.5375707, 5.2141696 50.5375641)",,,
298754812,,Rue Joseph Delhalle,tertiary,50,False,False,481.486,,"LINESTRING (5.2144467 50.5375598, 5.2145174 50.5376126, 5.2155712 50.5387281, 5.217387 50.540157, 5.2174714 50.5402527, 5.2175015 50.540287, 5.2176099 50.54041, 5.2176896 50.5405796, 5.2177151 50.5407702, 5.2176351 50.5412321)",,,
315391458,,,secondary,,True,False,6.429,,"LINESTRING (5.2074667 50.5335648, 5.2074721 50.5335935, 5.2074707 50.5336224)",,roundabout,
54510127,,Rue Nicolas Honlet,residential,,False,True,114.136,,"LINESTRING (5.2179727 50.5340471, 5.2180076 50.5341715, 5.2180988 50.5342636, 5.2181605 50.5343574, 5.2181685 50.5344852, 5.2181739 50.5345909, 5.2181658 50.5346779, 5.2182543 50.5347733, 5.2183348 50.5349012, 5.218412 50.535011)",,,
"[274344180, 22874645]",,"['Rue Arthur Galand', 'Rue Georges Smal']",tertiary,,False,False,146.075,,"LINESTRING (5.2108607 50.5351326, 5.2109557 50.5351608, 5.2112394 50.5352394, 5.2113241 50.5352553, 5.2118869 50.5353657, 5.2120161 50.5354047, 5.2122553 50.5354769, 5.2124201 50.5355421, 5.2125592 50.5356174, 5.2126981 50.5357003)",,,
274344180,,Rue Arthur Galand,tertiary,,False,True,146.895,,"LINESTRING (5.2108607 50.5351326, 5.2102935 50.5349383, 5.2101663 50.5348871, 5.2097607 50.5347277, 5.2090819 50.5344507)",,,
397717777,,Rue Arthur Galand,residential,,False,False,49.044,,"LINESTRING (5.2108607 50.5351326, 5.2109401 50.5350304, 5.2111543 50.534733)",,,permissive
397717777,,Rue Arthur Galand,residential,,False,True,49.044,,"LINESTRING (5.2111543 50.534733, 5.2109401 50.5350304, 5.2108607 50.5351326)",,,permissive
52873188,,Allée des Balsamines,residential,,False,True,75.132,,"LINESTRING (5.2156432 50.5373369, 5.2153888 50.537237, 5.2147304 50.5369906)",,,
300871043,N643a,Chaussée de Wavre,secondary,50,False,True,16.3,,"LINESTRING (5.2142991 50.5374428, 5.2141696 50.5375641)",,,
298754813,,Rue Joseph Delhalle,tertiary_link,,True,False,16.799,,"LINESTRING (5.2142991 50.5374428, 5.2143503 50.537491, 5.2143865 50.5375259, 5.2144467 50.5375598)",,,
300871043,N643a,Chaussée de Wavre,secondary,50,False,False,34.728,,"LINESTRING (5.2142991 50.5374428, 5.2144546 50.5372771, 5.2145506 50.5371745)",,,
55999753,,Rue Marie Guisse,residential,,False,False,39.81,,"LINESTRING (5.2206267 50.5334569, 5.2205677 50.5334262, 5.2202021 50.5332217)",,,
311381329,,Rue Hubert Parent,residential,,False,False,150.14100000000002,,"LINESTRING (5.2116148 50.5386096, 5.2118681 50.5388376, 5.2122831 50.5391485, 5.2128776 50.5395938, 5.2129856 50.5396338)",,,
367270356,N643a,Chaussée de Wavre,secondary,50,False,False,215.747,2,"LINESTRING (5.2116148 50.5386096, 5.2117813 50.5385477, 5.2120048 50.5384677, 5.2128278 50.5381664, 5.2130592 50.5380801, 5.2134874 50.5379227, 5.2136529 50.5378613, 5.2138406 50.5377724, 5.2140379 50.5376578, 5.2141696 50.5375641)",,,
367270356,N643a,Chaussée de Wavre,secondary,50,False,True,104.297,2,"LINESTRING (5.2116148 50.5386096, 5.2110313 50.5388225, 5.2105885 50.5389875, 5.2104474 50.5390276, 5.2103209 50.5390578)",,,
311381329,,Rue Hubert Parent,residential,,False,True,150.141,,"LINESTRING (5.2129856 50.5396338, 5.2128776 50.5395938, 5.2122831 50.5391485, 5.2118681 50.5388376, 5.2116148 50.5386096)",,,
52872935,,Rue Georges Smal,residential,,False,True,43.268,,"LINESTRING (5.2123482 50.5360451, 5.2124231 50.5359956, 5.2127895 50.5357755)",,,
315391458,,,secondary,,True,False,14.746,,"LINESTRING (5.2073615 50.533453, 5.2074099 50.5334847, 5.2074456 50.5335227, 5.2074667 50.5335648)",,roundabout,
274344178,,Rue Léon Charlier,tertiary,,True,False,32.763000000000005,1,"LINESTRING (5.2074707 50.5336224, 5.2075133 50.5336664, 5.2075628 50.5337122, 5.2076202 50.5337479, 5.2077567 50.5338531)",,,
426521225,,,secondary,,True,False,17.930999999999997,,"LINESTRING (5.2074707 50.5336224, 5.2074574 50.5336618, 5.2074315 50.5336986, 5.2073941 50.5337312, 5.2073469 50.5337581)",,roundabout,
22874645,,Rue Georges Smal,tertiary,,False,False,121.53999999999998,,"LINESTRING (5.2134466 50.5363425, 5.2138487 50.5366653, 5.2142491 50.5369852, 5.2143679 50.5370823, 5.2144601 50.537134, 5.2145001 50.5371593, 5.2145506 50.5371745)",,,
22874645,,Rue Georges Smal,tertiary,,False,True,46.405,,"LINESTRING (5.2134466 50.5363425, 5.2133237 50.5362438, 5.2130546 50.5360078)",,,
949345093,,Rue des Coquelicots,residential,,False,True,89.674,,"LINESTRING (5.2134466 50.5363425, 5.213003 50.5365433, 5.2124403 50.5368331)",,,
949345093,,Rue des Coquelicots,residential,,False,False,89.674,,"LINESTRING (5.2124403 50.5368331, 5.213003 50.5365433, 5.2134466 50.5363425)",,,
