osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,access
"[95067866, 1177583071]",N586,Rue Saint-Roch,secondary,False,False,117.32500000000002,"LINESTRING (4.5430279 50.4831942, 4.5435333 50.4832028, 4.5440131 50.4833427, 4.5441412 50.48338, 4.5441863 50.4833936, 4.5443545 50.4834442, 4.5445787 50.4835117)",,,
28000393,,Avenue Brunard,residential,False,False,158.356,"LINESTRING (4.5457476 50.4860045, 4.546138 50.4874068)",,,
359400093,,Avenue Henri Pétrez,tertiary,False,True,12.185,"LINESTRING (4.5457476 50.4860045, 4.5456808 50.4859035)",,,
359400093,,Avenue Henri Pétrez,tertiary,False,False,196.127,"LINESTRING (4.5457476 50.4860045, 4.545996 50.4861324, 4.5464465 50.4862905, 4.5468652 50.4865348, 4.5470288 50.486773, 4.5471244 50.4873292, 4.5471414 50.4873803)",,,
50586133,,Rue de la Guinguette,tertiary,False,False,207.354,"LINESTRING (4.5516445 50.4787039, 4.5516505 50.4789067, 4.551323 50.4798394, 4.5512275 50.4801059, 4.5511389 50.4804681, 4.5511173 50.480533)",,,
50586133,,Rue de la Guinguette,tertiary,False,True,67.879,"LINESTRING (4.5512635 50.4811319, 4.5511487 50.4808934, 4.5511353 50.4807701, 4.5511261 50.4806849, 4.5511246 50.4806313, 4.5511173 50.480533)",,,
366778606,,Rue de la Guinguette,tertiary,True,False,97.742,"LINESTRING (4.5512635 50.4811319, 4.5514471 50.4813663, 4.5514783 50.4814074, 4.5518317 50.4818736, 4.5518679 50.4819223)",,,
50586134,N988,Rue Sainte-Anne,secondary,False,False,11.516,"LINESTRING (4.5551594 50.4821096, 4.5550438 50.4820367)",,,
132409458,N988,Rue Sainte-Anne,secondary,True,False,35.009,"LINESTRING (4.5518679 50.4819223, 4.5514327 50.4820721)",,,
50586134,N988,Rue Sainte-Anne,secondary,False,True,230.62099999999998,"LINESTRING (4.5518679 50.4819223, 4.5524413 50.481794, 4.5529342 50.4817935, 4.5545433 50.4819087, 4.5550438 50.4820367)",,,
56045320,,Rue du Collège,residential,True,False,43.271,"LINESTRING (4.5509363 50.4833451, 4.5505997 50.4834189, 4.5503553 50.4834664)",,,
56045330,,Place Albert 1er,residential,True,False,44.437000000000005,"LINESTRING (4.5509363 50.4833451, 4.550859 50.4832976, 4.5506674 50.4829896)",,,
56045313,,Rue de Bruxelles,residential,True,False,120.404,"LINESTRING (4.5514655 50.4843519, 4.5512871 50.4838436, 4.5510163 50.4833674, 4.5509363 50.4833451)",,,
56045314,,Rue de la Clef,residential,False,False,138.803,"LINESTRING (4.5514655 50.4843519, 4.5496417 50.4846572, 4.5495684 50.4846699)",,,
50586134,N988,Rue Sainte-Anne,secondary,False,True,11.516,"LINESTRING (4.5550438 50.4820367, 4.5551594 50.4821096)",,,
50586132,,,residential,False,False,87.173,"LINESTRING (4.5550438 50.4820367, 4.5548396 50.4816407, 4.5547642 50.4814493, 4.5546715 50.48129)",,,
50586134,N988,Rue Sainte-Anne,secondary,False,False,230.621,"LINESTRING (4.5550438 50.4820367, 4.5545433 50.4819087, 4.5529342 50.4817935, 4.5524413 50.481794, 4.5518679 50.4819223)",,,
50586132,,,residential,False,True,87.173,"LINESTRING (4.5546715 50.48129, 4.5547642 50.4814493, 4.5548396 50.4816407, 4.5550438 50.4820367)",,,
50586133,,Rue de la Guinguette,tertiary,False,False,67.879,"LINESTRING (4.5511173 50.480533, 4.5511246 50.4806313, 4.5511261 50.4806849, 4.5511353 50.4807701, 4.5511487 50.4808934, 4.5512635 50.4811319)",,,
50586133,,Rue de la Guinguette,tertiary,False,True,207.354,"LINESTRING (4.5511173 50.480533, 4.5511389 50.4804681, 4.5512275 50.4801059, 4.551323 50.4798394, 4.5516505 50.4789067, 4.5516445 50.4787039)",,,
52610296,,,residential,False,True,108.32300000000001,"LINESTRING (4.5511173 50.480533, 4.5512524 50.4805144, 4.5518062 50.4802368, 4.5520897 50.4801134, 4.552391 50.4800075)",,,
52610296,,,residential,False,False,108.32300000000001,"LINESTRING (4.552391 50.4800075, 4.5520897 50.4801134, 4.5518062 50.4802368, 4.5512524 50.4805144, 4.5511173 50.480533)",,,
50586135,N988,Rue Joseph Lefebvre,secondary,True,False,237.762,"LINESTRING (4.5520004 50.4828362, 4.5527332 50.4826932, 4.5530628 50.482612, 4.5531989 50.4825785, 4.5540862 50.4823599, 4.5551594 50.4821096)",,,
56045310,,Rue Oblique,residential,False,False,49.311,"LINESTRING (4.5520004 50.4828362, 4.5520765 50.4831448, 4.5521064 50.4832745)",,,
359397987,,Rue Paul Vassart,residential,False,True,124.103,"LINESTRING (4.5475504 50.4850576, 4.5492312 50.4847384)",,,
359397987,,Rue Paul Vassart,residential,False,False,25.044,"LINESTRING (4.5495684 50.4846699, 4.5492312 50.4847384)",,,
56045314,,Rue de la Clef,residential,False,True,138.803,"LINESTRING (4.5495684 50.4846699, 4.5496417 50.4846572, 4.5514655 50.4843519)",,,
183317041,,Rue des Tanneries,residential,False,True,101.785,"LINESTRING (4.5495684 50.4846699, 4.5496673 50.4843518, 4.5495567 50.4841245, 4.5493436 50.4837984)",,,
56045332,N586,Rue de la Station,secondary,True,False,9.768,"LINESTRING (4.5471516 50.4830471, 4.5470234 50.4830797)",,,
56045323,,Rue du Berceau,residential,True,False,135.83499999999998,"LINESTRING (4.5471516 50.4830471, 4.5474003 50.4834818, 4.5475075 50.4839311, 4.54753 50.4842353)",,,
56045324,N586,Rue de la Station,secondary,True,False,86.857,"LINESTRING (4.5482917 50.4827575, 4.5471516 50.4830471)",,,
183317042,,Rue Chanoine Theys,residential,False,True,29.284,"LINESTRING (4.5487645 50.4832621, 4.5491174 50.4831245)",,,
56045319,,Rue Brascoup,residential,True,False,65.908,"LINESTRING (4.5487645 50.4832621, 4.5485727 50.4831203, 4.5484775 50.4830284, 4.5482917 50.4827575)",,,
183317041,,Rue des Tanneries,residential,False,False,14.419,"LINESTRING (4.5492754 50.4836762, 4.5493436 50.4837984)",,,
56045319,,Rue Brascoup,residential,True,False,58.741,"LINESTRING (4.5492754 50.4836762, 4.5492488 50.4836593, 4.5490865 50.4835561, 4.5487645 50.4832621)",,,
183317041,,Rue des Tanneries,residential,False,True,14.419,"LINESTRING (4.5493436 50.4837984, 4.5492754 50.4836762)",,,
56045321,,Rue Paul Vassart,residential,False,True,146.988,"LINESTRING (4.5493436 50.4837984, 4.5491605 50.4838525, 4.5489835 50.4838438, 4.5487058 50.483922, 4.5488221 50.4840722, 4.5490523 50.4843374, 4.5492312 50.4847384)",,,
183317041,,Rue des Tanneries,residential,False,False,101.78500000000001,"LINESTRING (4.5493436 50.4837984, 4.5495567 50.4841245, 4.5496673 50.4843518, 4.5495684 50.4846699)",,,
359397987,,Rue Paul Vassart,residential,False,False,124.103,"LINESTRING (4.5492312 50.4847384, 4.5475504 50.4850576)",,,
359397987,,Rue Paul Vassart,residential,False,True,25.044,"LINESTRING (4.5492312 50.4847384, 4.5495684 50.4846699)",,,
56045321,,Rue Paul Vassart,residential,False,False,146.988,"LINESTRING (4.5492312 50.4847384, 4.5490523 50.4843374, 4.5488221 50.4840722, 4.5487058 50.483922, 4.5489835 50.4838438, 4.5491605 50.4838525, 4.5493436 50.4837984)",,,
56045324,N586,Rue de la Station,secondary,True,False,19.323,"LINESTRING (4.548609 50.4826731, 4.5483546 50.4827363)",,,
56045325,,Rue Centrale,residential,True,False,35.315,"LINESTRING (4.548609 50.4826731, 4.5487607 50.4829101, 4.5488417 50.482944)",,,
56045327,,,living_street,True,False,24.554,"LINESTRING (4.5496362 50.4824577, 4.549666 50.4826777)",,,
56045324,N586,Rue de la Station,secondary,True,False,76.526,"LINESTRING (4.5496362 50.4824577, 4.5490708 50.4825763, 4.5489008 50.4826099, 4.548609 50.4826731)",,,
183317042,,Rue Chanoine Theys,residential,False,False,29.284,"LINESTRING (4.5491174 50.4831245, 4.5487645 50.4832621)",,,
183317042,,Rue Chanoine Theys,residential,False,True,20.908,"LINESTRING (4.5491174 50.4831245, 4.5493926 50.483056)",,,
947498625,,Place Ferrer,living_street,True,False,17.549,"LINESTRING (4.549666 50.4826777, 4.5497015 50.4828339)",,,
56045328,,Place Ferrer,living_street,False,False,31.753,"LINESTRING (4.5497015 50.4828339, 4.5499744 50.4830606)",,,
56045326,,Place Ferrer,living_street,False,True,32.480000000000004,"LINESTRING (4.5497015 50.4828339, 4.5494955 50.4828984, 4.5495962 50.4830296)",,,
56045328,,Place Ferrer,living_street,False,False,11.675,"LINESTRING (4.5499744 50.4830606, 4.550116 50.4831145)",,,
56045328,,Place Ferrer,living_street,False,True,31.753,"LINESTRING (4.5499744 50.4830606, 4.5497015 50.4828339)",,,
56045326,,Place Ferrer,living_street,False,False,31.666999999999998,"LINESTRING (4.5499744 50.4830606, 4.5496965 50.4831086, 4.5495962 50.4830296)",,,
56045328,,Place Ferrer,living_street,False,True,11.675,"LINESTRING (4.550116 50.4831145, 4.5499744 50.4830606)",,,
183317033,,,living_street,False,True,42.636,"LINESTRING (4.550116 50.4831145, 4.5503553 50.4834664)",,,
132409458,N988,Rue Sainte-Anne,secondary,True,False,25.469,"LINESTRING (4.5514327 50.4820721, 4.5511056 50.4821677)",,,
56045329,,Rue Pascal,residential,True,False,74.17699999999999,"LINESTRING (4.5514327 50.4820721, 4.5514524 50.4821239, 4.5515518 50.4824492, 4.551598 50.4826025, 4.5515785 50.4827282)",,,
56045331,,Rue Martin,residential,False,False,92.925,"LINESTRING (4.54753 50.4842353, 4.5462652 50.4844605)",,,
56045323,,Rue du Berceau,residential,True,False,91.47300000000001,"LINESTRING (4.54753 50.4842353, 4.5475521 50.4845342, 4.5475504 50.4850576)",,,
"[56045336, 296096650]",,"['Avenue de la Gare', 'Rue du Gazomètre']",tertiary,False,True,283.93399999999997,"LINESTRING (4.5444768 50.4800703, 4.544313 50.4801272, 4.5438681 50.4803323, 4.5428673 50.4807367, 4.5432222 50.4810881, 4.5433886 50.4812662, 4.5434872 50.4813465, 4.5438286 50.4816246, 4.5438791 50.4816657, 4.5440715 50.4818224)",,,
58808182,,Chemin des Bois,residential,False,True,207.27999999999997,"LINESTRING (4.5444768 50.4800703, 4.544367 50.4799555, 4.5433937 50.4790196, 4.5432264 50.4788637, 4.543019 50.4786184, 4.5429067 50.4784979)",,,
183311566,,Rue des Rabots,residential,True,False,156.936,"LINESTRING (4.5444768 50.4800703, 4.5445571 50.4801586, 4.5455608 50.4813016)",,,
183311571,,Rue du Gazomètre,tertiary,False,True,82.18599999999999,"LINESTRING (4.5444768 50.4800703, 4.5446533 50.4800033, 4.5447614 50.4799508, 4.545094 50.4798894, 4.5451352 50.4799054, 4.5454641 50.4800771)",,,
56045337,,Rue Wilson,residential,False,False,120.241,"LINESTRING (4.5455608 50.4813016, 4.5448424 50.4815528, 4.5440715 50.4818224)",,,
183311566,,Rue des Rabots,residential,True,False,55.747,"LINESTRING (4.5455608 50.4813016, 4.5459268 50.4817268, 4.5459393 50.4817413)",,,
86305042,N586,Rue de la Station,secondary,True,False,81.562,"LINESTRING (4.5470234 50.4830797, 4.5459524 50.483351)",,,
296096682,,Rue Emile Vandervelde,tertiary,False,True,83.796,"LINESTRING (4.5460717 50.4789142, 4.5466484 50.4795724)",,,
35322722,,Rue Emile Vandervelde,residential,True,False,109.775,"LINESTRING (4.5482795 50.4809159, 4.5491268 50.4817429)",,,
56045324,N586,Rue de la Station,secondary,True,False,6.207,"LINESTRING (4.5497223 50.482447, 4.5496362 50.4824577)",,,
35322722,,Rue Emile Vandervelde,residential,True,False,169.61100000000002,"LINESTRING (4.5468164 50.4797095, 4.5476102 50.4804179, 4.5477896 50.4805549, 4.5482795 50.4809159)",,,
183311567,,Rue Emile Vandervelde,residential,False,False,19.347,"LINESTRING (4.5468164 50.4797095, 4.5467233 50.479639, 4.5466484 50.4795724)",,,
359400093,,Avenue Henri Pétrez,tertiary,False,False,12.185,"LINESTRING (4.5456808 50.4859035, 4.5457476 50.4860045)",,,
125150840,,Avenue Brunard,tertiary,False,True,280.833,"LINESTRING (4.5456808 50.4859035, 4.5453759 50.4848534, 4.5447628 50.4839797, 4.5445445 50.4836897, 4.5445787 50.4835117)",,,
296096679,N29,Chaussée de Charleroi,secondary,False,False,340.24100000000004,"LINESTRING (4.5555571 50.4854047, 4.5553966 50.4853152, 4.5528094 50.4837133, 4.5522323 50.4833667, 4.5521064 50.4832745)",50,,
56045316,N586,Rue du Couvent,secondary,True,False,35.834,"LINESTRING (4.5511056 50.4821677, 4.5507031 50.482268, 4.550631 50.4822791)",,,
296096679,N29,Chaussée de Charleroi,secondary,False,True,70.739,"LINESTRING (4.5511056 50.4821677, 4.5514982 50.482633, 4.5515785 50.4827282)",50,,
1019999957,N29,Chaussée de Charleroi,secondary,False,False,229.82999999999998,"LINESTRING (4.5511056 50.4821677, 4.550774 50.4817999, 4.5504579 50.4814493, 4.5501796 50.4811384, 4.5501436 50.4810975, 4.5495412 50.4804144, 4.5495022 50.4803702)",50,,
56045310,,Rue Oblique,residential,False,True,49.311,"LINESTRING (4.5521064 50.4832745, 4.5520765 50.4831448, 4.5520004 50.4828362)",,,
296096679,N29,Chaussée de Charleroi,secondary,False,False,52.24,"LINESTRING (4.5521064 50.4832745, 4.5519943 50.4831869, 4.551719 50.4828909, 4.5517087 50.4828798)",50,,
296096679,N29,Chaussée de Charleroi,secondary,False,True,340.241,"LINESTRING (4.5521064 50.4832745, 4.5522323 50.4833667, 4.5528094 50.4837133, 4.5553966 50.4853152, 4.5555571 50.4854047)",50,,
