osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,ref,tunnel
38420424,Kruispadstraat,residential,50,False,True,76.388,"LINESTRING (4.5028663 51.2518983, 4.5031013 51.252474, 4.5031392 51.2525637)",,,,
40070049,Constant Neutjensstraat,residential,50,True,False,156.65599999999998,"LINESTRING (4.494668 51.2517897, 4.4945843 51.2515584, 4.4946086 51.2513827, 4.4948015 51.2505802, 4.4948115 51.2505437, 4.4948194 51.2505011, 4.4948046 51.2504799, 4.4947791 51.2504528, 4.4947318 51.2504134)",,,,
"[147546888, 422556654]",Lodewijk Weijtenstraat,residential,50,False,False,110.13900000000001,"LINESTRING (4.494668 51.2517897, 4.4944891 51.2517878, 4.4932568 51.251735, 4.493161 51.251735, 4.4930893 51.2517278)",,,,
"[158010132, 66868334]",Vordensteinstraat,residential,"['30', '50']",False,True,303.744,"LINESTRING (4.4951348 51.252671, 4.4950464 51.2526896, 4.4940311 51.2529035, 4.4931943 51.2530798, 4.4927417 51.2531873, 4.4925475 51.25323, 4.4924467 51.2532629, 4.4912701 51.2538586)",,,,
1155108655,Constant Neutjensstraat,residential,30,True,False,103.241,"LINESTRING (4.4951348 51.252671, 4.4951038 51.2526116, 4.4949064 51.2522336, 4.494668 51.2517897)",,,,
147546888,Lodewijk Weijtenstraat,residential,50,False,True,17.526,"LINESTRING (4.4928377 51.2517212, 4.4930893 51.2517278)",,,,
23541078,Kruispadstraat,tertiary,30,False,True,17.481,"LINESTRING (4.503337 51.2543608, 4.5033396 51.254518)",,,,
30073671,Paalstraat,residential,30,True,False,227.68099999999998,"LINESTRING (4.503337 51.2543608, 4.5032361 51.254278, 4.5030026 51.2539776, 4.5029801 51.2539505, 4.5027641 51.2536905, 4.5024633 51.2534091, 4.5023983 51.2533474, 4.5023646 51.2533077, 4.5023239 51.2532597, 4.5021729 51.2530908, 4.501911 51.2529016, 4.5017887 51.2528158, 4.5017009 51.2527639, 4.5015807 51.2526946, 4.5015378 51.2526687)",,,,
185300858,Kruispadstraat,tertiary,50,False,False,204.83,"LINESTRING (4.503337 51.2543608, 4.5034274 51.2541881, 4.5034651 51.2540509, 4.5035376 51.2537125, 4.5035401 51.2535962, 4.5035073 51.2534511, 4.5031814 51.2526748, 4.5031392 51.2525637)",,,,
23541077,Zamenhoflaan,residential,30,False,False,11.31,"LINESTRING (4.5002433 51.2532453, 4.500363 51.2533141)",,,,
23541077,Zamenhoflaan,residential,30,False,True,80.11,"LINESTRING (4.5002433 51.2532453, 4.4993965 51.2527573)",,,,
66868301,Edisonplein,residential,30,True,False,38.211,"LINESTRING (4.5002433 51.2532453, 4.5006205 51.2529956)",,,,
261848541,Edisonplein,residential,30,True,False,50.143,"LINESTRING (4.5006205 51.2529956, 4.5007097 51.2530424, 4.5007464 51.2530666, 4.5006939 51.2531, 4.500363 51.2533141)",,,,
158010135,Rodeborgstraat,residential,30,False,True,17.07,"LINESTRING (4.4985228 51.2537607, 4.4987573 51.2538057)",,,,
89428213,Curielaan,residential,30,False,False,128.066,"LINESTRING (4.4985228 51.2537607, 4.4986294 51.2535459, 4.4987214 51.2534034, 4.4989091 51.2531885, 4.4993965 51.2527573)",,,,
158010135,Rodeborgstraat,residential,30,False,False,81.72,"LINESTRING (4.4985228 51.2537607, 4.4975692 51.2535655, 4.4974063 51.2535331)",,,,
23541077,Zamenhoflaan,residential,30,False,False,80.11,"LINESTRING (4.4993965 51.2527573, 4.5002433 51.2532453)",,,,
23541077,Zamenhoflaan,residential,30,False,True,121.829,"LINESTRING (4.4993965 51.2527573, 4.4990894 51.2525628, 4.4983427 51.2521096, 4.4982353 51.2520424, 4.498144 51.2519921)",,,,
89428213,Curielaan,residential,30,False,True,128.066,"LINESTRING (4.4993965 51.2527573, 4.4989091 51.2531885, 4.4987214 51.2534034, 4.4986294 51.2535459, 4.4985228 51.2537607)",,,,
23540991,Rodeborgstraat,residential,30,False,False,24.857,"LINESTRING (4.500285 51.2540894, 4.4999374 51.254038)",,,,
23540991,Rodeborgstraat,residential,30,False,True,217.892,"LINESTRING (4.500285 51.2540894, 4.5011558 51.2542198, 4.5014672 51.254264, 4.501723 51.2543004, 4.5028759 51.2544484, 4.5030713 51.2544735, 4.5033396 51.254518)",,,,
89428397,Brakkensteeg,unclassified,30,False,True,53.521,"LINESTRING (4.5001366 51.254518, 4.5008886 51.2546188)",,,,
89428309,Distelweg,unclassified,30,True,False,48.79,"LINESTRING (4.5001366 51.254518, 4.5001613 51.2544192, 4.5002008 51.2543133, 4.5002598 51.2541619, 4.500285 51.2540894)",,,,
89428397,Brakkensteeg,unclassified,30,False,False,53.521,"LINESTRING (4.5008886 51.2546188, 4.5001366 51.254518)",,,,
38419770,Tarwestraat,unclassified,30,False,False,100.385,"LINESTRING (4.499944 51.255354, 4.4996893 51.2552607, 4.4990633 51.2550518, 4.498626 51.255037)",,,,
38419770,Tarwestraat,unclassified,30,False,True,64.59400000000001,"LINESTRING (4.499944 51.255354, 4.5004211 51.2555691, 4.5005126 51.2556172, 4.5005431 51.2556332, 4.5006754 51.2557104)",,,,
89428309,Distelweg,unclassified,30,True,False,93.97,"LINESTRING (4.499944 51.255354, 4.499992 51.2552171, 4.5001366 51.254518)",,,,
147546888,Lodewijk Weijtenstraat,residential,50,False,False,17.526,"LINESTRING (4.4930893 51.2517278, 4.4928377 51.2517212)",,,,
147546886,Lodewijk Weijtenstraat,residential,,True,False,111.91900000000001,"LINESTRING (4.4930893 51.2517278, 4.4930414 51.2521513, 4.4927755 51.252134, 4.4928377 51.2517212)",,,,
"[147546888, 422556654]",Lodewijk Weijtenstraat,residential,50,False,True,110.13900000000001,"LINESTRING (4.4930893 51.2517278, 4.493161 51.251735, 4.4932568 51.251735, 4.4944891 51.2517878, 4.494668 51.2517897)",,,,
147546907,Vordensteinstraat,tertiary,50,False,False,11.447,"LINESTRING (4.49112 51.2539007, 4.4912701 51.2538586)",,,,
133012495,Ridder Walter Van Havrelaan,secondary,50,True,False,124.174,"LINESTRING (4.4925026 51.2546016, 4.4919117 51.254298, 4.4917694 51.2541934, 4.49112 51.2539007)",,,N115,
133012495,Ridder Walter Van Havrelaan,secondary,50,True,False,62.257,"LINESTRING (4.4932285 51.2549282, 4.4929392 51.2548102, 4.4925026 51.2546016)",,,N115,
133012505,Ridder Walter Van Havrelaan,secondary,50,False,False,155.546,"LINESTRING (4.4932285 51.2549282, 4.4944593 51.2555686, 4.4949448 51.2558243)",,,N115,
133012505,Ridder Walter Van Havrelaan,secondary,50,False,True,155.546,"LINESTRING (4.4949448 51.2558243, 4.4944593 51.2555686, 4.4932285 51.2549282)",,,N115,
150889283,Victor Adriaenssensstraat,tertiary,50,False,True,16.555,"LINESTRING (4.4975804 51.2475099, 4.4975883 51.2476587)",,,,
147546912,Vuurkruisenlaan,residential,30,False,False,17.651,"LINESTRING (4.4965849 51.2475396, 4.4966038 51.2476979)",,,,
147546912,Vuurkruisenlaan,residential,30,False,True,362.70599999999996,"LINESTRING (4.4965849 51.2475396, 4.496584 51.2472272, 4.4965224 51.2471615, 4.4963989 51.2471466, 4.494041 51.2472208, 4.4937247 51.2472448, 4.4934699 51.2472733, 4.4931894 51.2473246, 4.4927135 51.2475084, 4.4921402 51.2477311)",,,,
147546919,Vuurkruisenlaan,residential,30,True,False,69.381,"LINESTRING (4.4965849 51.2475396, 4.4974441 51.24751, 4.4975804 51.2475099)",,,,
147546875,Kasteeldreef,residential,30,False,False,20.665,"LINESTRING (4.4919647 51.2475812, 4.4921402 51.2477311)",,,,
147546912,Vuurkruisenlaan,residential,30,False,True,17.651,"LINESTRING (4.4966038 51.2476979, 4.4965849 51.2475396)",,,,
"[147546912, 52304605]","['Vuurkruisenlaan', 'Pastoor Meeusenlaan']",residential,30,False,False,306.93100000000004,"LINESTRING (4.4966038 51.2476979, 4.4966271 51.2479965, 4.4965882 51.2480754, 4.4964766 51.2480851, 4.4955191 51.2481237, 4.4944086 51.248155, 4.4939888 51.2481952, 4.4935011 51.248313, 4.4929319 51.2485331)",,,,
147546875,Kasteeldreef,residential,30,False,True,104.83,"LINESTRING (4.4929319 51.2485331, 4.4921402 51.2477311)",,,,
"[147546912, 52304605]","['Vuurkruisenlaan', 'Pastoor Meeusenlaan']",residential,30,False,True,306.931,"LINESTRING (4.4929319 51.2485331, 4.4935011 51.248313, 4.4939888 51.2481952, 4.4944086 51.248155, 4.4955191 51.2481237, 4.4964766 51.2480851, 4.4965882 51.2480754, 4.4966271 51.2479965, 4.4966038 51.2476979)",,,,
147546875,Kasteeldreef,residential,30,False,False,89.03800000000001,"LINESTRING (4.4929319 51.2485331, 4.4932305 51.2488478, 4.4935845 51.2492218)",,,,
147546873,Jozef Hendrickxstraat,residential,30,False,False,235.207,"LINESTRING (4.4935845 51.2492218, 4.4942577 51.2492479, 4.4959152 51.2493209, 4.4962004 51.2493356, 4.4969565 51.2493108)",,,,
147546873,Jozef Hendrickxstraat,residential,30,False,True,88.975,"LINESTRING (4.4935845 51.2492218, 4.4932646 51.2492002, 4.4930695 51.2491913, 4.4923118 51.249147)",,,,
147546875,Kasteeldreef,residential,30,False,False,131.774,"LINESTRING (4.4935845 51.2492218, 4.4940908 51.2497035, 4.4944502 51.250046, 4.4944864 51.2500998, 4.4945736 51.2501774, 4.4946258 51.250209)",,,,
147546875,Kasteeldreef,residential,30,False,True,89.03800000000001,"LINESTRING (4.4935845 51.2492218, 4.4932305 51.2488478, 4.4929319 51.2485331)",,,,
23541022,Kuipersstraat,residential,30,False,False,155.43699999999998,"LINESTRING (4.4969565 51.2493108, 4.4969569 51.2495832, 4.4967274 51.2505742, 4.4967293 51.2506336, 4.4967281 51.2506983)",,,,
147546873,Jozef Hendrickxstraat,residential,30,False,True,235.207,"LINESTRING (4.4969565 51.2493108, 4.4962004 51.2493356, 4.4959152 51.2493209, 4.4942577 51.2492479, 4.4935845 51.2492218)",,,,
88363571,Sint-Cordulaplein,living_street,20,True,False,16.332,"LINESTRING (4.4989246 51.2498859, 4.4986906 51.2498749)",,,,
459182345,Hendrik Consciencestraat,tertiary,50,False,False,18.528,"LINESTRING (4.4990154 51.2492492, 4.4987492 51.2492497)",,,,
186622671,,living_street,20,True,False,71.08,"LINESTRING (4.4990154 51.2492492, 4.4989603 51.2496355, 4.4989246 51.2498859)",,,,
459182345,Hendrik Consciencestraat,tertiary,50,False,True,114.571,"LINESTRING (4.4990154 51.2492492, 4.4991922 51.2492488, 4.4998906 51.249236, 4.5001969 51.2492351, 4.5005219 51.2492211, 4.5006602 51.2492159)",,,,
261848540,Edisonplein,residential,30,False,True,39.789,"LINESTRING (4.5009561 51.2527013, 4.5005769 51.2529691)",,,,
321745287,,tertiary,50,True,False,16.769,"LINESTRING (4.4947318 51.2504134, 4.4946918 51.2504157, 4.4946521 51.2504121, 4.4946147 51.2504029, 4.4945818 51.2503886, 4.494555 51.2503698, 4.4945359 51.2503477)",roundabout,,,
574711860,Churchilllaan,residential,,False,True,66.518,"LINESTRING (4.4950335 51.2502749, 4.4956831 51.2503514, 4.4956504 51.2504832, 4.4956379 51.2505337)",,,,
574717555,Jozef Hendrickxstraat,residential,30,False,True,74.507,"LINESTRING (4.4922321 51.2498152, 4.4923118 51.249147)",,,,
574717555,Jozef Hendrickxstraat,residential,30,False,False,74.507,"LINESTRING (4.4923118 51.249147, 4.4922321 51.2498152)",,,,
147546873,Jozef Hendrickxstraat,residential,30,False,False,88.975,"LINESTRING (4.4923118 51.249147, 4.4930695 51.2491913, 4.4932646 51.2492002, 4.4935845 51.2492218)",,,,
89417563,Binnenweg,residential,30,True,False,4.23,"LINESTRING (4.5005769 51.2529691, 4.5006205 51.2529956)",,,,
261848540,Edisonplein,residential,30,False,False,39.789,"LINESTRING (4.5005769 51.2529691, 4.5009561 51.2527013)",,,,
