osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry
8444603,1,N3,Avenue des Martyrs,primary,50,roundabout,True,False,8.006,"LINESTRING (5.6788846 50.6146994, 5.6788637 50.6147194, 5.6788356 50.6147355, 5.6788021 50.6147466)"
1047513668,1,N3,Avenue des Martyrs,primary,50,roundabout,True,False,5.671,"LINESTRING (5.6828732 50.6146851, 5.6828502 50.614706, 5.6828208 50.6147234)"
28033163,1,N3,Avenue des Martyrs,primary,50,,True,False,21.680999999999997,"LINESTRING (5.687783 50.6145659, 5.6876226 50.6145688, 5.6874758 50.6145701)"
611846080,1,N3,,primary,50,roundabout,True,False,19.627,"LINESTRING (5.687783 50.6145659, 5.6877384 50.614532, 5.6877121 50.6144912, 5.6877065 50.6144472, 5.6877221 50.6144042)"
306312108,1,N3,,primary,50,roundabout,True,False,19.105,"LINESTRING (5.6877716 50.6143564, 5.6878259 50.6143308, 5.6878897 50.6143164, 5.6879574 50.6143147, 5.6880228 50.6143257)"
360919693,1,N673,Rue Bay Bonnet,secondary,50,,True,False,36.12,"LINESTRING (5.6877716 50.6143564, 5.6878542 50.6141982, 5.6879678 50.6140574)"
8311684,1,N621,Rue Bureau,secondary,50,,True,False,55.983000000000004,"LINESTRING (5.6880935 50.6143563, 5.688282 50.6143478, 5.6888821 50.6143018)"
611846074,1,N3,,primary,50,roundabout,True,False,14.790000000000001,"LINESTRING (5.6880935 50.6143563, 5.6881346 50.6143922, 5.6881565 50.6144343, 5.6881571 50.6144786)"
"[28033163, 37568789]",1,N3,Avenue des Martyrs,primary,"['50', '30']",,True,False,325.77000000000004,"LINESTRING (5.6874758 50.6145701, 5.6873289 50.6145698, 5.6870511 50.6145851, 5.6862034 50.6146505, 5.6858624 50.614654, 5.6852771 50.6146525, 5.6850544 50.6146554, 5.6834292 50.6146504, 5.683378 50.6146485, 5.6830898 50.6146498, 5.6829288 50.6146758, 5.6828732 50.6146851)"
74543527,,,Rue du Tiège,tertiary,50,,False,False,243.75700000000003,"LINESTRING (5.6874758 50.6145701, 5.6874752 50.6145939, 5.6874497 50.6146491, 5.6874277 50.6146841, 5.6870223 50.615208, 5.6866737 50.615638, 5.6866382 50.6156818, 5.6863206 50.6160737, 5.6862187 50.6162241, 5.6860543 50.6165606)"
1004655520,,N673,Rue Bay-Bonnet,secondary,,,False,False,200.97,"LINESTRING (5.6896783 50.6126704, 5.689445 50.6127618, 5.6891821 50.6128894, 5.6888255 50.613066, 5.6887172 50.6131412, 5.6885999 50.61324, 5.6885594 50.6132853, 5.6884634 50.6134024, 5.6883911 50.6134932, 5.688209 50.6137259, 5.6879678 50.6140574)"
360919714,1,N3,Rue de la Clef,primary,50,,True,False,24.130000000000003,"LINESTRING (5.6881377 50.6145193, 5.6882006 50.6146323, 5.6883048 50.6147035)"
611846087,1,N3,,primary,50,roundabout,True,False,14.798,"LINESTRING (5.6881377 50.6145193, 5.6880985 50.614556, 5.6880434 50.6145834, 5.6879779 50.6145988)"
352341898,,N3,Rue de la Clef,primary,50,,False,True,123.33399999999999,"LINESTRING (5.6883048 50.6147035, 5.6887901 50.6148541, 5.6896153 50.6151191, 5.6898705 50.6151966)"
360919715,1,N3,Rue de la Clef,primary,50,,True,False,26.216,"LINESTRING (5.6883048 50.6147035, 5.6881291 50.6146637, 5.6880284 50.6146317, 5.6879779 50.6145988)"
74543526,,N621,Rue de Romsée,secondary,50,,False,False,164.689,"LINESTRING (5.6767179 50.6138135, 5.6771434 50.6139521, 5.6785834 50.614495, 5.6786791 50.6145338, 5.6787263 50.6145642)"
306312077,1,N3,Avenue des Martyrs,primary,50,roundabout,True,False,16.337,"LINESTRING (5.6786032 50.6146718, 5.6786033 50.6146424, 5.6786177 50.6146145, 5.6786449 50.6145907, 5.6786823 50.6145734, 5.6787263 50.6145642)"
74543526,,N621,Rue de Romsée,secondary,50,,False,True,164.68900000000002,"LINESTRING (5.6787263 50.6145642, 5.6786791 50.6145338, 5.6785834 50.614495, 5.6771434 50.6139521, 5.6767179 50.6138135)"
306312077,1,N3,Avenue des Martyrs,primary,50,roundabout,True,False,11.824,"LINESTRING (5.6787263 50.6145642, 5.6787682 50.6145636, 5.6788087 50.6145705, 5.6788446 50.6145842, 5.678873 50.6146037)"
8444603,1,N3,Avenue des Martyrs,primary,50,roundabout,True,False,8.405,"LINESTRING (5.6788021 50.6147466, 5.6787633 50.614752, 5.6787236 50.6147508, 5.6786859 50.614743)"
8444620,,,Rue Bouillenne,residential,,,True,False,60.941,"LINESTRING (5.6788021 50.6147466, 5.6788047 50.6147962, 5.6789241 50.6149781, 5.6790154 50.615104, 5.6791226 50.6152519)"
8444620,,,Rue Bouillenne,residential,,,True,False,105.59700000000001,"LINESTRING (5.6791226 50.6152519, 5.6792136 50.6153739, 5.6793031 50.6154458, 5.6793516 50.615474, 5.6802701 50.6158269)"
28852785,,,Rue Louis Micheroux,residential,,,True,False,209.18,"LINESTRING (5.6791226 50.6152519, 5.6793301 50.6151939, 5.6794045 50.6151785, 5.6795231 50.6151585, 5.6795963 50.6151502, 5.6801033 50.6151403, 5.6807906 50.6151287, 5.6808127 50.615133, 5.6808187 50.6151415, 5.6808212 50.6152099, 5.6808214 50.615231, 5.6802701 50.6158269)"
8444620,,,Rue Bouillenne,residential,,,True,False,141.92000000000002,"LINESTRING (5.6802701 50.6158269, 5.6803207 50.6158421, 5.6804989 50.6158958, 5.6807068 50.6159415, 5.6808378 50.6159555, 5.681083 50.6159753, 5.6813275 50.6159738, 5.6815389 50.6159564, 5.6818261 50.6159332, 5.6822299 50.6158847)"
74543530,,,Rue François Lapierre,residential,50,,False,True,20.411,"LINESTRING (5.6822299 50.6158847, 5.6821618 50.6157063)"
74543530,,,Rue François Lapierre,residential,50,,False,False,233.72999999999996,"LINESTRING (5.6822299 50.6158847, 5.6822901 50.6160552, 5.6823317 50.6161792, 5.6823961 50.6163511, 5.6824899 50.6166415, 5.6825335 50.6168238, 5.6825311 50.6169339, 5.6825229 50.6173012, 5.6824661 50.6178911, 5.6824634 50.6179656)"
39161175,,,Rue du Gueufosse,living_street,50,,False,False,195.744,"LINESTRING (5.682197 50.6193299, 5.6814266 50.6192467, 5.6808385 50.6197893, 5.680771 50.6198351, 5.680678 50.6198728, 5.6802227 50.6199587, 5.6800821 50.6199962, 5.6799864 50.6200405)"
39161187,,,Rue François Lapierre,residential,30,,False,False,32.879999999999995,"LINESTRING (5.682197 50.6193299, 5.682179 50.6195002, 5.6822142 50.6196232)"
