osmid,name,highway,oneway,reversed,length,geometry,maxspeed,width
23179472,Rode Kruisstraat,residential,False,False,102.189,"LINESTRING (4.4698337 50.7667602, 4.4698667 50.766701, 4.4698981 50.7666445, 4.470334 50.7658974)",,
"[911256128, 33301347, 911256127]",J.B. Charlierlaan,secondary,False,False,144.608,"LINESTRING (4.4698337 50.7667602, 4.4700445 50.7667682, 4.4701932 50.7667739, 4.470296 50.7667778, 4.4716823 50.7668425, 4.4717594 50.7668473, 4.4718834 50.7668595)",50,
23329753,Joseph Jolystraat,residential,True,False,74.343,"LINESTRING (4.4718834 50.7668595, 4.4718744 50.7669593, 4.4718344 50.7671928, 4.4717934 50.7673646, 4.4717915 50.7675246)",,
123929464,J.B. Charlierlaan,secondary,False,False,194.69200000000004,"LINESTRING (4.4718834 50.7668595, 4.4719469 50.7668646, 4.4719663 50.7668664, 4.4720815 50.7668865, 4.4721565 50.7668994, 4.472454 50.7669538, 4.4727745 50.7670401, 4.4732427 50.7671969, 4.4737265 50.7673624, 4.4740747 50.7674815, 4.4743883 50.7675851)",30,
"[911256128, 33301347, 911256127]",J.B. Charlierlaan,secondary,False,True,144.608,"LINESTRING (4.4718834 50.7668595, 4.4717594 50.7668473, 4.4716823 50.7668425, 4.470296 50.7667778, 4.4701932 50.7667739, 4.4700445 50.7667682, 4.4698337 50.7667602)",50,
23179472,Rode Kruisstraat,residential,False,True,102.18900000000001,"LINESTRING (4.470334 50.7658974, 4.4698981 50.7666445, 4.4698667 50.766701, 4.4698337 50.7667602)",,
"[649316664, 1115576091, 318338685]",Baron de Man d'Attenrodestraat,residential,False,False,188.77899999999997,"LINESTRING (4.470334 50.7658974, 4.4703857 50.765817, 4.4705381 50.7655506, 4.4706301 50.7654074, 4.4712705 50.764411, 4.4713285 50.7643207)",,
33691664,Vlaanderveldlaan,residential,False,False,154.18399999999997,"LINESTRING (4.4713285 50.7643207, 4.4709228 50.7641369, 4.4705066 50.763972, 4.4704212 50.7639406, 4.4694669 50.7635904)",50,
33691664,Vlaanderveldlaan,residential,False,True,86.71900000000001,"LINESTRING (4.4713285 50.7643207, 4.4715695 50.7644446, 4.4720747 50.7647037, 4.4721651 50.7647224, 4.4722391 50.7647131, 4.4723327 50.7646883)",50,
"[649316664, 1115576091, 318338685]",Baron de Man d'Attenrodestraat,residential,False,True,188.779,"LINESTRING (4.4713285 50.7643207, 4.4712705 50.764411, 4.4706301 50.7654074, 4.4705381 50.7655506, 4.4703857 50.765817, 4.470334 50.7658974)",,
33691664,Vlaanderveldlaan,residential,False,False,31.695,"LINESTRING (4.4694669 50.7635904, 4.4690552 50.7634745)",50,
33691664,Vlaanderveldlaan,residential,False,True,154.18399999999997,"LINESTRING (4.4694669 50.7635904, 4.4704212 50.7639406, 4.4705066 50.763972, 4.4709228 50.7641369, 4.4713285 50.7643207)",50,
33691664,Vlaanderveldlaan,residential,False,False,86.71900000000001,"LINESTRING (4.4723327 50.7646883, 4.4722391 50.7647131, 4.4721651 50.7647224, 4.4720747 50.7647037, 4.4715695 50.7644446, 4.4713285 50.7643207)",50,
33752525,Willem Eggerickxstraat,residential,False,True,136.26399999999998,"LINESTRING (4.4723327 50.7646883, 4.4724238 50.7647631, 4.4725263 50.7648298, 4.472774 50.7649421, 4.4728816 50.7649844, 4.4732879 50.7651441, 4.4734268 50.7652169, 4.473512 50.7652698, 4.4736652 50.7653924, 4.4737581 50.7654932)",,
33691664,Vlaanderveldlaan,residential,False,True,31.695,"LINESTRING (4.4690552 50.7634745, 4.4694669 50.7635904)",50,
23179493,Joseph Denayerstraat,tertiary,False,False,104.02,"LINESTRING (4.4717015 50.7685532, 4.4716825 50.7686134, 4.4716757 50.7686832, 4.4716718 50.7687785, 4.4716669 50.7688703, 4.4716526 50.7689618, 4.4715967 50.7690976, 4.4715096 50.7692405, 4.4713397 50.7694456)",,
33287928,Marcel Félicéstraat,unclassified,False,False,142.722,"LINESTRING (4.4717015 50.7685532, 4.4715479 50.7685704, 4.4712213 50.7685725, 4.4706408 50.7685495, 4.4703124 50.7685212, 4.4699575 50.7684734, 4.4698191 50.7684698, 4.4696868 50.7684731)",,
