osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,access
844868429,Rue de Leernes,tertiary,False,False,11.491,"LINESTRING (4.3258649 50.4070162, 4.3258045 50.4071121)",,50,,
1208308779,Route de Charleroi,primary,True,False,30.441,"LINESTRING (4.3258649 50.4070162, 4.3262939 50.40703)",N90,50,,
844868430,Rue de Leernes,tertiary,False,True,45.846000000000004,"LINESTRING (4.3258649 50.4070162, 4.325988 50.4068256, 4.326111 50.4066349)",,50,,
78145144,Rue Benoit Fauconnier,residential,False,False,72.493,"LINESTRING (4.3241636 50.410068, 4.3248653 50.4104269, 4.3249625 50.4104752)",,,,
78145152,Grand-Rue,residential,True,False,58.812,"LINESTRING (4.3241636 50.410068, 4.3239067 50.410345, 4.3237949 50.410454, 4.3237125 50.4105102)",,,,
"[1164868797, 367699919]",Rue Joseph Parée,residential,False,"[False, True]",45.276999999999994,"LINESTRING (4.3241636 50.410068, 4.3242081 50.4099427, 4.324224 50.4099086, 4.3242386 50.4098744, 4.3242532 50.4098389, 4.3242691 50.4097907, 4.3242966 50.4097067, 4.3243086 50.4096716)",,,,
88488635,,residential,True,False,107.483,"LINESTRING (4.3244107 50.4145017, 4.3242473 50.4144556, 4.3239687 50.4143786, 4.3233608 50.4141864, 4.3230093 50.4141508)",,,,
367697866,Rue de la Station,residential,False,False,523.6829999999999,"LINESTRING (4.3244107 50.4145017, 4.3245303 50.4144359, 4.3252605 50.4140582, 4.3259718 50.4136991, 4.3260097 50.4136874, 4.3267458 50.4134603, 4.3270117 50.4133783, 4.3273999 50.4132424, 4.327648 50.4131072, 4.3277728 50.4129733, 4.3286825 50.4119971, 4.3288211 50.4118483, 4.328967 50.4117577, 4.3291622 50.4116659, 4.3294804 50.4115661, 4.3296787 50.4114834, 4.3297637 50.4114256)",,,,
367697866,Rue de la Station,residential,False,True,523.683,"LINESTRING (4.3297637 50.4114256, 4.3296787 50.4114834, 4.3294804 50.4115661, 4.3291622 50.4116659, 4.328967 50.4117577, 4.3288211 50.4118483, 4.3286825 50.4119971, 4.3277728 50.4129733, 4.327648 50.4131072, 4.3273999 50.4132424, 4.3270117 50.4133783, 4.3267458 50.4134603, 4.3260097 50.4136874, 4.3259718 50.4136991, 4.3252605 50.4140582, 4.3245303 50.4144359, 4.3244107 50.4145017)",,,,
844868438,,residential,True,False,14.494,"LINESTRING (4.3297637 50.4114256, 4.3297059 50.4113916, 4.3296826 50.4113564, 4.3296919 50.4113148)",,,roundabout,
78145143,Rue de la Station,residential,True,False,58.45399999999999,"LINESTRING (4.3238094 50.4148592, 4.3241434 50.4146799, 4.3243043 50.4145876, 4.3244107 50.4145017)",,,,
1208308778,Rue de Forchies,secondary,False,False,97.26599999999999,"LINESTRING (4.3238094 50.4148592, 4.3236955 50.4147338, 4.3235506 50.4145911, 4.3233458 50.4144088, 4.3231738 50.414268, 4.3230093 50.4141508)",N582,50,,
78145146,Rue du Marché,residential,False,True,25.761,"LINESTRING (4.3237125 50.4105102, 4.3237371 50.4105618, 4.3238106 50.4106466, 4.323893 50.4107081)",,,,
"[78145152, 366297707]",Grand-Rue,residential,True,False,185.11399999999998,"LINESTRING (4.3237125 50.4105102, 4.3234241 50.4106263, 4.3229146 50.4108314, 4.3226725 50.4109288, 4.3223394 50.4110629, 4.3222391 50.4110845, 4.321681 50.4112046, 4.3215052 50.4112653, 4.3214365 50.4113056)",,,,
88488688,Place de la Wallonie,residential,False,True,61.181,"LINESTRING (4.3247822 50.4110704, 4.3251019 50.4105593)",,,,
366296440,Rue de l'Hospitau,residential,False,False,38.014,"LINESTRING (4.3247822 50.4110704, 4.3245305 50.4113723)",,,,
78145146,Rue du Marché,residential,False,False,76.093,"LINESTRING (4.3247822 50.4110704, 4.3244328 50.4108662, 4.3243243 50.4108428, 4.3241481 50.4108047, 4.3239185 50.4107271, 4.323893 50.4107081)",,,,
366296440,Rue de l'Hospitau,residential,False,True,7.114,"LINESTRING (4.3244834 50.4114288, 4.3245305 50.4113723)",,,,
88488629,Rue du Vieux Muret,residential,False,True,85.732,"LINESTRING (4.3297616 50.4134957, 4.3307189 50.4130242)",,,,
88488669,Rue des Culots,residential,True,False,237.954,"LINESTRING (4.3248339 50.408508, 4.3247382 50.4084957, 4.3244511 50.4085031, 4.3241354 50.4085232, 4.323834 50.4085616, 4.3237341 50.4085769, 4.3234197 50.4086251, 4.323377 50.4086316, 4.3223611 50.4087872, 4.3223539 50.4087578, 4.3222319 50.4082625)",,,,
"[367700283, 1164872357]",Rue Louis Delattre,residential,False,"[False, True]",144.722,"LINESTRING (4.3248339 50.408508, 4.3248604 50.4084796, 4.3248959 50.4084507, 4.3249307 50.4084217, 4.3249451 50.4084053, 4.3250283 50.4082773, 4.3251316 50.4081181, 4.3251403 50.4081053, 4.3251922 50.4080291, 4.3252084 50.4080048, 4.3252741 50.4079001, 4.325301 50.4078751, 4.3253511 50.4078287, 4.3253644 50.4078083, 4.3253894 50.4077232, 4.3254569 50.4076195, 4.3256023 50.4073974, 4.3256653 50.4073268)",,,,
1164868799,Place Frère Orban,residential,False,False,45.340999999999994,"LINESTRING (4.3248339 50.408508, 4.3248172 50.408535, 4.3248038 50.4085638, 4.3247885 50.4086133, 4.3247606 50.4087203, 4.3247252 50.4088398, 4.324701 50.4089062)",,,,
314697728,Place du Préau,residential,True,False,58.488,"LINESTRING (4.3212956 50.4115217, 4.3214938 50.4115992, 4.3216729 50.4116607, 4.3219323 50.4117412, 4.3219622 50.4118026)",,,,
366297708,Grand-Rue,residential,False,False,26.131999999999998,"LINESTRING (4.3212956 50.4115217, 4.3213592 50.4113962, 4.3214365 50.4113056)",,,,
88488694,Rue de la Bouverie,residential,True,False,162.47199999999998,"LINESTRING (4.3219094 50.411886, 4.3219346 50.4119519, 4.3219438 50.4120251, 4.3219278 50.4121026, 4.3217693 50.4124553, 4.3215374 50.4128884, 4.3214088 50.4131372, 4.3213453 50.4132871)",,,,
88488710,,residential,False,True,10.034,"LINESTRING (4.3219094 50.411886, 4.3219369 50.4118524, 4.3219622 50.4118026)",,,,
366297709,Place du Préau,residential,True,False,82.94600000000001,"LINESTRING (4.3219094 50.411886, 4.3217257 50.4119226, 4.3207579 50.4120128)",,,,
88488703,,residential,True,False,34.85,"LINESTRING (4.3296919 50.4113148, 4.3296682 50.4112798, 4.3296475 50.4112129, 4.3296127 50.4111353, 4.3295254 50.4110218)",,,,
844868437,,residential,True,False,12.527999999999999,"LINESTRING (4.3296919 50.4113148, 4.3297215 50.4112855, 4.3297566 50.4112645, 4.329828 50.4112522)",,,roundabout,
88488642,Impasse du Marais,residential,False,False,80.14,"LINESTRING (4.3189921 50.4124283, 4.3191255 50.4124567, 4.3196004 50.412493, 4.3201107 50.4125197)",,,,
"[367694945, 314697718]",Rue Jules Despy,residential,True,False,133.79000000000002,"LINESTRING (4.3189921 50.4124283, 4.3193067 50.4123724, 4.3194325 50.4123501, 4.3200317 50.4122327, 4.3206967 50.4120313, 4.3207579 50.4120128)",,,,
88488672,Rue Henrichamps,residential,False,False,135.30200000000002,"LINESTRING (4.3204284 50.4147181, 4.3209629 50.4139879, 4.3209914 50.4139553, 4.3211199 50.4138034, 4.321192 50.4137048, 4.3212197 50.4136141)",,,,
77256285,Route de Charleroi,primary,True,False,322.178,"LINESTRING (4.330342 50.4071247, 4.329936 50.4071642, 4.3294929 50.4071791, 4.3290072 50.4071955, 4.3285759 50.4071843, 4.3282525 50.4071758, 4.3278846 50.4071663, 4.3277177 50.4071619, 4.3275329 50.4071571, 4.3265189 50.4071307, 4.3258045 50.4071121)",N90,50,,
88488704,,residential,False,False,8.359,"LINESTRING (4.330342 50.4071247, 4.3303343 50.4070891, 4.3303162 50.4070516)",,,,
"[88488704, 367321515, 367321516]","['Rue Oscar Buchet', 'Place Charles Brogniez']",residential,False,True,285.62300000000005,"LINESTRING (4.330342 50.4071247, 4.3303444 50.4071739, 4.33029 50.4072311, 4.3301554 50.4073176, 4.3298182 50.4074811, 4.3295401 50.4076159, 4.3293646 50.407701, 4.3288436 50.4079536, 4.3287549 50.4079966, 4.328632 50.4080562, 4.3285481 50.4080969, 4.3285043 50.4081181, 4.3283931 50.408164, 4.3277951 50.4084108, 4.3276639 50.408465, 4.3276036 50.408479, 4.3275629 50.4084884, 4.3273861 50.4084781, 4.3272621 50.4084313, 4.3271426 50.4083713)",,,,
88488681,,residential,True,False,20.377000000000002,"LINESTRING (4.329828 50.4112522, 4.3298976 50.4112635, 4.32995 50.4112949, 4.3299719 50.4113385, 4.329958 50.4113835)",,,roundabout,
314697701,Rue des Gaulx,residential,False,False,149.31099999999998,"LINESTRING (4.3317366 50.4105931, 4.3316503 50.4106189, 4.3312968 50.4107245, 4.3310609 50.4108412, 4.3308463 50.4109683, 4.3306494 50.4111034, 4.3304189 50.4112719, 4.3302863 50.4113631, 4.330154 50.411454)",,,,
88488628,Rue de Haussy,residential,False,False,220.656,"LINESTRING (4.3252291 50.4104752, 4.3258199 50.4104619, 4.3259967 50.4104579, 4.3263061 50.4104509, 4.3281461 50.4104095, 4.328341 50.4104051)",,,,
844868435,,residential,True,False,14.028,"LINESTRING (4.3252291 50.4104752, 4.3251901 50.4105353, 4.3251019 50.4105593)",,,roundabout,
88488688,Place de la Wallonie,residential,False,False,61.181,"LINESTRING (4.3251019 50.4105593, 4.3247822 50.4110704)",,,,
844868434,,residential,True,False,14.99,"LINESTRING (4.3251019 50.4105593, 4.325033 50.4105501, 4.3250016 50.4105353, 4.3249625 50.4104752)",,,roundabout,
88488661,Rue d'Assaut,residential,True,False,116.476,"LINESTRING (4.3187284 50.4112561, 4.31881 50.4102099)",,,,
226071087,Place H. Cornille,secondary,False,True,10.994,"LINESTRING (4.3212197 50.4136141, 4.321362 50.4135747)",N582,50,,
88488672,Rue Henrichamps,residential,False,True,135.302,"LINESTRING (4.3212197 50.4136141, 4.321192 50.4137048, 4.3211199 50.4138034, 4.3209914 50.4139553, 4.3209629 50.4139879, 4.3204284 50.4147181)",,,,
314697735,Place du Préau,residential,True,False,68.488,"LINESTRING (4.3207579 50.4120128, 4.3208955 50.4119413, 4.3210035 50.4118805, 4.3211093 50.4118131, 4.3211644 50.4117537, 4.3212279 50.4116444, 4.3212956 50.4115217)",,,,
88488698,Avenue des Déportés,residential,False,True,60.3,"LINESTRING (4.3311499 50.4088752, 4.3307163 50.4093418)",,,,
"[314697737, 88488622]",Rue de l'Athénée,residential,True,False,193.047,"LINESTRING (4.3214365 50.4113056, 4.3212452 50.4113073, 4.3211235 50.4113088, 4.3205218 50.4113102, 4.3202472 50.4113347, 4.3199638 50.41136, 4.3199377 50.4113578, 4.3198067 50.4113468, 4.319726 50.41134, 4.3196822 50.4113363, 4.3193066 50.4113048, 4.3192274 50.4112981, 4.3187284 50.4112561)",,,,
366297708,Grand-Rue,residential,False,True,26.131999999999998,"LINESTRING (4.3214365 50.4113056, 4.3213592 50.4113962, 4.3212956 50.4115217)",,,,
88488639,Rue du Château,residential,False,False,50.566,"LINESTRING (4.3219622 50.4118026, 4.3221341 50.4118104, 4.322674 50.4118348)",,,,
88488710,,residential,False,False,10.034,"LINESTRING (4.3219622 50.4118026, 4.3219369 50.4118524, 4.3219094 50.411886)",,,,
88488668,Rue Louis Vilez,residential,False,False,203.90200000000002,"LINESTRING (4.3213392 50.40861, 4.3210393 50.4083103, 4.3209509 50.408222, 4.3206194 50.4078907, 4.3205422 50.4078136, 4.3204708 50.4077422, 4.3200467 50.4073184, 4.3198393 50.4071172, 4.3197861 50.4070664)",,,,
88488705,Avenue des Déportés,residential,False,True,57.19200000000001,"LINESTRING (4.3299504 50.4093495, 4.330172 50.4092774, 4.3303671 50.4092789, 4.3305622 50.4093096, 4.3307163 50.4093418)",,,,
78145144,Rue Benoit Fauconnier,residential,False,True,72.493,"LINESTRING (4.3249625 50.4104752, 4.3248653 50.4104269, 4.3241636 50.410068)",,,,
"[88488706, 844868436]",,residential,True,False,29.177,"LINESTRING (4.3249625 50.4104752, 4.3249756 50.4104385, 4.3250016 50.4104151, 4.3250958 50.4103902, 4.3251901 50.4104151, 4.3252081 50.4104294, 4.3252291 50.4104752)",,,roundabout,
88488708,Rue Jean Pain,residential,False,False,72.858,"LINESTRING (4.3313159 50.4113866, 4.3305579 50.4118293)",,,,
88488642,Impasse du Marais,residential,False,True,80.14,"LINESTRING (4.3201107 50.4125197, 4.3196004 50.412493, 4.3191255 50.4124567, 4.3189921 50.4124283)",,,,
226071087,Place H. Cornille,secondary,False,False,10.994,"LINESTRING (4.321362 50.4135747, 4.3212197 50.4136141)",N582,50,,
226071087,Place H. Cornille,secondary,False,True,33.03,"LINESTRING (4.321362 50.4135747, 4.3214623 50.4135435, 4.3215773 50.4135207, 4.3217037 50.4135138, 4.3218092 50.413526)",N582,50,,
367697831,Rue de la Bouverie,residential,True,False,32.465,"LINESTRING (4.321362 50.4135747, 4.3213192 50.4134489, 4.3213307 50.4133216, 4.3213453 50.4132871)",,,,
88488709,Rue de l'Hôpital,residential,False,False,133.49,"LINESTRING (4.3284811 50.4151695, 4.328935 50.4150292, 4.3297519 50.4151097, 4.3302983 50.4151635)",,,,
88488629,Rue du Vieux Muret,residential,False,False,85.732,"LINESTRING (4.3307189 50.4130242, 4.3297616 50.4134957)",,,,
609532724,Rue de la Briqueterie,residential,False,False,240.03,"LINESTRING (4.3307189 50.4130242, 4.3306926 50.4130899, 4.3306647 50.4132108, 4.3306229 50.4135734, 4.3305524 50.414185, 4.3304864 50.4144276, 4.330383 50.414832, 4.3302983 50.4151635)",,,,
609532724,Rue de la Briqueterie,residential,False,True,52.75,"LINESTRING (4.3307189 50.4130242, 4.330836 50.412929, 4.3309716 50.4128513, 4.3312639 50.4127044)",,,,
88488639,Rue du Château,residential,False,True,50.566,"LINESTRING (4.322674 50.4118348, 4.3221341 50.4118104, 4.3219622 50.4118026)",,,,
88488698,Avenue des Déportés,residential,False,False,60.3,"LINESTRING (4.3307163 50.4093418, 4.3311499 50.4088752)",,,,
88488698,Avenue des Déportés,residential,False,True,22.631,"LINESTRING (4.3307163 50.4093418, 4.3307982 50.409437, 4.3308607 50.4095232)",,,,
88488705,Avenue des Déportés,residential,False,False,57.19200000000001,"LINESTRING (4.3307163 50.4093418, 4.3305622 50.4093096, 4.3303671 50.4092789, 4.330172 50.4092774, 4.3299504 50.4093495)",,,,
88488686,,residential,False,True,16.065,"LINESTRING (4.329958 50.4113835, 4.3300661 50.4114124, 4.330154 50.411454)",,,,
844868439,,residential,True,False,16.003,"LINESTRING (4.329958 50.4113835, 4.3299087 50.4114198, 4.3298375 50.4114352, 4.3297637 50.4114256)",,,roundabout,
367690170,Rue de Mons,primary,True,False,37.278,"LINESTRING (4.3253391 50.4070064, 4.3258649 50.4070162)",N90,50,,
88488704,,residential,False,True,8.359,"LINESTRING (4.3303162 50.4070516, 4.3303343 50.4070891, 4.330342 50.4071247)",,,,
207431944,,residential,True,False,50.46699999999999,"LINESTRING (4.326111 50.4066349, 4.3260755 50.4068266, 4.3260787 50.4068807, 4.3261207 50.4069293, 4.3262098 50.4069966, 4.3262939 50.40703)",,,,
844868430,Rue de Leernes,tertiary,False,False,45.846000000000004,"LINESTRING (4.326111 50.4066349, 4.325988 50.4068256, 4.3258649 50.4070162)",,50,,
77256280,Route de Charleroi,primary,True,False,285.682,"LINESTRING (4.3262939 50.40703, 4.3267382 50.4070424, 4.3274933 50.4070651, 4.3276453 50.4070696, 4.3277273 50.4070721, 4.3278014 50.4070743, 4.3279811 50.4070797, 4.3281617 50.4070852, 4.3291349 50.4071144, 4.3295952 50.4070994, 4.330005 50.4070861, 4.3303162 50.4070516)",N90,50,,
367321647,Place de l'Esplanade,residential,False,False,94.96799999999999,"LINESTRING (4.3260561 50.4076779, 4.326099 50.4077167, 4.3265059 50.4080848, 4.3267801 50.4083328, 4.3268279 50.4083761)",,,,
367697832,Rue de la Bouverie,residential,True,False,43.159,"LINESTRING (4.3213453 50.4132871, 4.3215202 50.4133445, 4.3216784 50.4134111, 4.3218092 50.413526)",,,,
226071087,Place H. Cornille,secondary,False,False,33.03,"LINESTRING (4.3218092 50.413526, 4.3217037 50.4135138, 4.3215773 50.4135207, 4.3214623 50.4135435, 4.321362 50.4135747)",N582,50,,
"[844868440, 226071087]","['Place H. Cornille', 'Rue de Forchies']",secondary,False,True,110.498,"LINESTRING (4.3218092 50.413526, 4.3219012 50.4135478, 4.3219627 50.4135672, 4.3220962 50.4136296, 4.3224497 50.4138155, 4.322692 50.4139486, 4.32281 50.4140187, 4.3230093 50.4141508)",N582,50,,
366296440,Rue de l'Hospitau,residential,False,False,7.114,"LINESTRING (4.3245305 50.4113723, 4.3244834 50.4114288)",,,,
366296440,Rue de l'Hospitau,residential,False,True,38.014,"LINESTRING (4.3245305 50.4113723, 4.3247822 50.4110704)",,,,
367698374,Rue de l'Hospitau,residential,False,False,90.44400000000002,"LINESTRING (4.3245305 50.4113723, 4.3243714 50.4112968, 4.3242783 50.4112443, 4.3242403 50.4112229, 4.3241863 50.4111925, 4.3241655 50.4111691, 4.3240555 50.4110456, 4.3239261 50.4109002, 4.3239192 50.410869, 4.3238966 50.4107669, 4.323893 50.4107081)",,,,
78145146,Rue du Marché,residential,False,False,25.761000000000003,"LINESTRING (4.323893 50.4107081, 4.3238106 50.4106466, 4.3237371 50.4105618, 4.3237125 50.4105102)",,,,
78145146,Rue du Marché,residential,False,True,76.09300000000002,"LINESTRING (4.323893 50.4107081, 4.3239185 50.4107271, 4.3241481 50.4108047, 4.3243243 50.4108428, 4.3244328 50.4108662, 4.3247822 50.4110704)",,,,
367698374,Rue de l'Hospitau,residential,False,True,90.444,"LINESTRING (4.323893 50.4107081, 4.3238966 50.4107669, 4.3239192 50.410869, 4.3239261 50.4109002, 4.3240555 50.4110456, 4.3241655 50.4111691, 4.3241863 50.4111925, 4.3242403 50.4112229, 4.3242783 50.4112443, 4.3243714 50.4112968, 4.3245305 50.4113723)",,,,
"[88488628, 314697725]",Rue de Haussy,residential,False,False,22.038,"LINESTRING (4.328341 50.4104051, 4.3285317 50.4104008, 4.3286518 50.4103981)",,,,
88488628,Rue de Haussy,residential,False,True,220.65599999999998,"LINESTRING (4.328341 50.4104051, 4.3281461 50.4104095, 4.3263061 50.4104509, 4.3259967 50.4104579, 4.3258199 50.4104619, 4.3252291 50.4104752)",,,,
367698633,,residential,True,False,20.387,"LINESTRING (4.328341 50.4104051, 4.3284322 50.4103378, 4.3284462 50.4102438)",,,,
88488646,Rue du Parc,residential,False,False,22.509,"LINESTRING (4.3284462 50.4102438, 4.3286518 50.4103981)",,,,
88488646,Rue du Parc,residential,False,True,242.166,"LINESTRING (4.3284462 50.4102438, 4.328027 50.4099292, 4.3274322 50.4093543, 4.327192 50.4091221, 4.3270729 50.409007, 4.3265905 50.4085407, 4.3265155 50.4084506)",,,,
191057747,Boulevard du Midi,residential,True,False,74.129,"LINESTRING (4.3222319 50.4082625, 4.3213392 50.40861)",,,,
191057747,Boulevard du Midi,residential,True,False,235.334,"LINESTRING (4.3249993 50.4070939, 4.324798 50.4071959, 4.3242662 50.407417, 4.3239729 50.4075389, 4.3232233 50.4078505, 4.3222319 50.4082625)",,,,
"[367690169, 1164850428]",Rue de Mons,primary,True,False,370.88800000000003,"LINESTRING (4.3249993 50.4070939, 4.3238274 50.4070674, 4.3237602 50.4070659, 4.3232245 50.4070538, 4.3228044 50.4070443, 4.3222899 50.4070327, 4.3221283 50.407029, 4.3220214 50.4070265, 4.3214337 50.4070129, 4.3209971 50.4070028, 4.32038 50.4070038, 4.3202419 50.407005, 4.3201399 50.4070026, 4.3200847 50.4070035, 4.3200347 50.4070072, 4.3199793 50.4070157, 4.3199315 50.4070278, 4.3198449 50.4070508, 4.3197861 50.4070664)",N90,50,,
1164857361,Rue de Mons,residential,False,True,100.075,"LINESTRING (4.3186133 50.4078218, 4.3193803 50.4072108, 4.3194087 50.4071713, 4.3194489 50.4071018)",,,,destination
"[88488704, 367321515, 367321516]","['Rue Oscar Buchet', 'Place Charles Brogniez']",residential,False,False,285.62299999999993,"LINESTRING (4.3271426 50.4083713, 4.3272621 50.4084313, 4.3273861 50.4084781, 4.3275629 50.4084884, 4.3276036 50.408479, 4.3276639 50.408465, 4.3277951 50.4084108, 4.3283931 50.408164, 4.3285043 50.4081181, 4.3285481 50.4080969, 4.328632 50.4080562, 4.3287549 50.4079966, 4.3288436 50.4079536, 4.3293646 50.407701, 4.3295401 50.4076159, 4.3298182 50.4074811, 4.3301554 50.4073176, 4.33029 50.4072311, 4.3303444 50.4071739, 4.330342 50.4071247)",,,,
367321515,Place Charles Brogniez,residential,False,True,22.485999999999997,"LINESTRING (4.3271426 50.4083713, 4.3269796 50.4083611, 4.3268279 50.4083761)",,,,
422387118,,residential,False,False,44.647999999999996,"LINESTRING (4.3271426 50.4083713, 4.3271288 50.4082188, 4.326958 50.4079951)",,,,
422387118,,residential,False,True,44.647999999999996,"LINESTRING (4.326958 50.4079951, 4.3271288 50.4082188, 4.3271426 50.4083713)",,,,
88488646,Rue du Parc,residential,False,True,22.509,"LINESTRING (4.3286518 50.4103981, 4.3284462 50.4102438)",,,,
78145157,Avenue des Déportés,residential,False,False,184.298,"LINESTRING (4.3286518 50.4103981, 4.3290097 50.4102563, 4.3296082 50.4100193, 4.3298793 50.4099119, 4.330576 50.409636, 4.3308607 50.4095232)",,,,
191134901,Rue des Clouteries,residential,False,False,92.962,"LINESTRING (4.3286518 50.4103981, 4.3292231 50.410806, 4.3293621 50.4109052, 4.3295254 50.4110218)",,,,
"[88488628, 314697725]",Rue de Haussy,residential,False,True,22.038,"LINESTRING (4.3286518 50.4103981, 4.3285317 50.4104008, 4.328341 50.4104051)",,,,
191134901,Rue des Clouteries,residential,False,True,92.96199999999999,"LINESTRING (4.3295254 50.4110218, 4.3293621 50.4109052, 4.3292231 50.410806, 4.3286518 50.4103981)",,,,
609532726,Rue des Clouteries,residential,True,False,33.425,"LINESTRING (4.3295254 50.4110218, 4.3297514 50.4111873, 4.329828 50.4112522)",,,,
1197695759,Rue de Mons,primary,True,False,18.583,"LINESTRING (4.3194191 50.4068979, 4.3195747 50.406901, 4.3196812 50.4069031)",N90,50,,
1164855548,,primary,True,False,22.499000000000002,"LINESTRING (4.3196812 50.4069031, 4.3197163 50.4069206, 4.3197371 50.4069308, 4.3197578 50.4069454, 4.3197721 50.4069615, 4.3197813 50.4069767, 4.3197846 50.406992, 4.3197837 50.4070055, 4.3197787 50.4070252, 4.319771 50.4070391, 4.3197503 50.4070759)",,,,
"[367690170, 1197695759]",Rue de Mons,primary,True,False,401.246,"LINESTRING (4.3196812 50.4069031, 4.3197931 50.4069053, 4.3198298 50.406906, 4.3198886 50.4069087, 4.3199301 50.4069111, 4.3199707 50.4069148, 4.3199861 50.4069163, 4.3200211 50.4069197, 4.3200671 50.4069236, 4.3201117 50.4069266, 4.3201467 50.4069288, 4.3202481 50.406931, 4.3205874 50.4069382, 4.3207808 50.4069418, 4.3208565 50.4069432, 4.3213638 50.4069543, 4.3222756 50.406974, 4.3223726 50.4069783, 4.3229134 50.4069838, 4.3253391 50.4070064)",N90,50,,
