osmid,name,highway,junction,oneway,reversed,length,geometry,lanes,ref,maxspeed,width,bridge,access
4944256,Rue de la Halle,residential,,False,False,72.932,"LINESTRING (3.8295096 50.7117136, 3.8297947 50.7113316, 3.8299908 50.711134)",,,,,,
"[4898972, 357981116]",Grand'Place,residential,,False,True,96.80300000000001,"LINESTRING (3.8295096 50.7117136, 3.8294267 50.7118295, 3.8293347 50.7119656, 3.8291025 50.7122953, 3.8290169 50.7123518, 3.8287796 50.7123937)",,,30,,,
322138291,Grand Rue,residential,,True,False,26.398,"LINESTRING (3.8308594 50.7118123, 3.8312343 50.7118142)",,,30,,,
"[4940836, 5063494, 184415754, 5063499, 184415759]","['Place Alix de Rosoit', ""Rue de l'Hôpital"", 'Parvis Saint-Pierre']",unclassified,,False,True,156.92200000000003,"LINESTRING (3.8308594 50.7118123, 3.8308429 50.7120369, 3.8307519 50.7120804, 3.8306821 50.7121185, 3.8306222 50.7121621, 3.8305949 50.7122077, 3.8305658 50.7123044, 3.8305784 50.7123442, 3.8306017 50.7123706, 3.8306358 50.712395, 3.8308174 50.7124658, 3.8311085 50.7125541, 3.8310905 50.7126377, 3.8311432 50.712894, 3.8311565 50.7129586)",,,,,,
322138291,Grand Rue,residential,,True,False,18.807,"LINESTRING (3.8312343 50.7118142, 3.8315014 50.7118153)",,,30,,,
"[1177211930, 4898966]",Rue Saint Pierre,unclassified,,False,False,87.244,"LINESTRING (3.8312343 50.7118142, 3.831244 50.7117436, 3.8312761 50.7115023, 3.8313819 50.7110355)",1,,,,,
4944564,Rue de l'Escalier,unclassified,,False,False,22.745,"LINESTRING (3.8315014 50.7118153, 3.8314727 50.7119958, 3.8314383 50.7120036)",,,,,,
322138291,Grand Rue,residential,,True,False,39.16,"LINESTRING (3.8315014 50.7118153, 3.8316563 50.7118147, 3.8319857 50.7118007, 3.8320555 50.7117921)",,,30,,,
"[290006673, 4874316, 106153108]","['Grand Rue', 'Rue Général Freyberg']",residential,,False,False,48.78699999999999,"LINESTRING (3.8326178 50.7117158, 3.8328731 50.7117031, 3.8331209 50.7117095, 3.8333095 50.7117151)",,,,,yes,
"[1075532558, 4898959]",Rue du Pont de Pierre,unclassified,,False,False,34.075,"LINESTRING (3.8326178 50.7117158, 3.8326826 50.7116173, 3.8326953 50.711598, 3.8328456 50.7114466)",1,,,,,
"[4858191, 22956176, 22956177, 4900437, 468906460]",Ruelle de la Reinette,"['residential', 'unclassified']",,False,"[False, True]",291.443,"LINESTRING (3.8289738 50.7136939, 3.8291301 50.7137217, 3.8294605 50.7137597, 3.8297309 50.7137933, 3.829805 50.7139062, 3.8298536 50.7139938, 3.8298536 50.7140846, 3.8298038 50.7141835, 3.8297187 50.7142887, 3.8296297 50.714396, 3.8296028 50.7144376, 3.8304171 50.7145722, 3.8305806 50.7145987, 3.8314483 50.714751, 3.8315532 50.7147588, 3.8316324 50.7147569, 3.8317835 50.7147447, 3.831805 50.714744)",1,,,2.5,yes,
"[1264560480, 4898971, 184415758]",Rue de Grammont,residential,,True,False,272.80199999999996,"LINESTRING (3.8289738 50.7136939, 3.8288657 50.7138543, 3.8287546 50.7140388, 3.8286564 50.714203, 3.8286022 50.7143792, 3.8285152 50.7145657, 3.8284892 50.7147911, 3.8284764 50.7149668, 3.8283997 50.7152277, 3.8282646 50.7157697, 3.8282257 50.7158917, 3.828168 50.7160797)",,,,,,
"[22956168, 22956178, 22956179, 4900447]",Chemin du Hallage,unclassified,,False,False,162.159,"LINESTRING (3.831805 50.714744, 3.8317924 50.7147041, 3.8317635 50.7145978, 3.8317328 50.7144604, 3.8316979 50.7143223, 3.8316851 50.714255, 3.8316775 50.7141757, 3.831694 50.714114, 3.8317225 50.7140663, 3.8317591 50.7140213, 3.8318038 50.7139801, 3.831875 50.7139395, 3.8319584 50.7138906, 3.831996 50.7138609, 3.8320087 50.7138286, 3.8320219 50.7137727, 3.8320202 50.7137603, 3.832093 50.7133662)",1,,,,yes,
4900451,Chemin du Hallage,unclassified,,False,False,139.46699999999996,"LINESTRING (3.831805 50.714744, 3.8319943 50.7147683, 3.8320743 50.714768, 3.8321213 50.7147653, 3.8321652 50.7147529, 3.8322247 50.7147343, 3.8323188 50.7146935, 3.8324012 50.7146436, 3.8324461 50.7146132, 3.8325217 50.7145436, 3.8326003 50.7144447, 3.8326583 50.7143781, 3.8327206 50.7143073, 3.8327533 50.7142686, 3.8327958 50.7142273, 3.8328609 50.714165, 3.8329065 50.7141226, 3.8329504 50.7140854, 3.8329762 50.7140577, 3.832998 50.714037, 3.8329789 50.7140197, 3.8329021 50.7139908, 3.8328511 50.7139667)",1,,,,,
"[4858191, 22956176, 22956177, 4900437, 468906460]",Ruelle de la Reinette,"['unclassified', 'residential']",,False,"[False, True]",291.443,"LINESTRING (3.831805 50.714744, 3.8317835 50.7147447, 3.8316324 50.7147569, 3.8315532 50.7147588, 3.8314483 50.714751, 3.8305806 50.7145987, 3.8304171 50.7145722, 3.8296028 50.7144376, 3.8296297 50.714396, 3.8297187 50.7142887, 3.8298038 50.7141835, 3.8298536 50.7140846, 3.8298536 50.7139938, 3.829805 50.7139062, 3.8297309 50.7137933, 3.8294605 50.7137597, 3.8291301 50.7137217, 3.8289738 50.7136939)",1,,,2.5,yes,
4900451,Chemin du Hallage,unclassified,,False,True,139.467,"LINESTRING (3.8328511 50.7139667, 3.8329021 50.7139908, 3.8329789 50.7140197, 3.832998 50.714037, 3.8329762 50.7140577, 3.8329504 50.7140854, 3.8329065 50.7141226, 3.8328609 50.714165, 3.8327958 50.7142273, 3.8327533 50.7142686, 3.8327206 50.7143073, 3.8326583 50.7143781, 3.8326003 50.7144447, 3.8325217 50.7145436, 3.8324461 50.7146132, 3.8324012 50.7146436, 3.8323188 50.7146935, 3.8322247 50.7147343, 3.8321652 50.7147529, 3.8321213 50.7147653, 3.8320743 50.714768, 3.8319943 50.7147683, 3.831805 50.714744)",1,,,,,
"[22956168, 22956178, 22956179, 4900447]",Chemin du Hallage,unclassified,,False,True,162.15900000000002,"LINESTRING (3.832093 50.7133662, 3.8320202 50.7137603, 3.8320219 50.7137727, 3.8320087 50.7138286, 3.831996 50.7138609, 3.8319584 50.7138906, 3.831875 50.7139395, 3.8318038 50.7139801, 3.8317591 50.7140213, 3.8317225 50.7140663, 3.831694 50.714114, 3.8316775 50.7141757, 3.8316851 50.714255, 3.8316979 50.7143223, 3.8317328 50.7144604, 3.8317635 50.7145978, 3.8317924 50.7147041, 3.831805 50.714744)",1,,,,yes,
"[96559280, 184418636, 24498031]","['Rue des 4 fils Aymon', 'Rue des Moulins']",residential,,False,True,56.11,"LINESTRING (3.832093 50.7133662, 3.8320303 50.7133676, 3.8318316 50.7133709, 3.8316651 50.7133644, 3.8312974 50.713348)",,,,,yes,
"[610478808, 509476291]",Rue des Quatre fils Aymon,residential,,False,False,126.28,"LINESTRING (3.832093 50.7133662, 3.833016 50.713315, 3.8334734 50.7132567, 3.8338636 50.7131998)",,,,,,
"[4858360, 22956167]",Chemin du Tordoir,unclassified,,False,True,420.611,"LINESTRING (3.8323929 50.7153051, 3.8324635 50.7151836, 3.8325044 50.7151128, 3.8325452 50.7150428, 3.8326089 50.7149437, 3.832681 50.7148236, 3.8327356 50.7147352, 3.8327944 50.7146565, 3.8328489 50.7145747, 3.8328937 50.714516, 3.8329473 50.7144618, 3.8330347 50.7144043, 3.8331225 50.7143433, 3.8332291 50.7142519, 3.8332971 50.7141996, 3.8333699 50.7141484, 3.8334521 50.714098, 3.8335257 50.7140557, 3.8335982 50.7140304, 3.8337075 50.7140119, 3.8338804 50.7139866, 3.834027 50.713958, 3.8341598 50.713931, 3.8342729 50.7139147, 3.8343787 50.7139123, 3.8344617 50.7139396, 3.8345338 50.7139804, 3.8346244 50.7141138, 3.8350309 50.7144391, 3.8353894 50.7147768, 3.8354223 50.7148783, 3.8355564 50.7148629, 3.8359257 50.7147596, 3.8362237 50.7146379)",,,,4,,
25001778,Grand'Place,residential,,False,False,31.269,"LINESTRING (3.8290342 50.7129479, 3.8291051 50.7131174, 3.8291309 50.713222)",,,,,,
184415757,Grand'Place,residential,,False,True,64.18100000000001,"LINESTRING (3.8290342 50.7129479, 3.8289731 50.7128222, 3.8288946 50.7126461, 3.8287796 50.7123937)",,,30,,,
515891407,Rue du Ruichon,residential,,False,True,76.67200000000001,"LINESTRING (3.8290342 50.7129479, 3.829208 50.7129184, 3.8295075 50.7129198, 3.8298325 50.7129693, 3.8301027 50.7130025)",,,,,,
"[357981116, 4898972]",Grand'Place,residential,,False,False,96.803,"LINESTRING (3.8287796 50.7123937, 3.8290169 50.7123518, 3.8291025 50.7122953, 3.8293347 50.7119656, 3.8294267 50.7118295, 3.8295096 50.7117136)",,,30,,,
184415757,Grand'Place,residential,,False,False,64.181,"LINESTRING (3.8287796 50.7123937, 3.8288946 50.7126461, 3.8289731 50.7128222, 3.8290342 50.7129479)",,,30,,,
"[4943445, 4943446]",Rue des Curoirs,unclassified,,False,True,296.842,"LINESTRING (3.8345485 50.7081032, 3.8348424 50.7080398, 3.8351376 50.7080481, 3.8353556 50.7080646, 3.8354604 50.7080977, 3.8355116 50.7081212, 3.8355834 50.7081582, 3.8355975 50.7082753, 3.8357138 50.7091006, 3.8359377 50.7101187)",,,,,,
4944251,Rue du Progrès,residential,,False,False,1.768,"LINESTRING (3.8299908 50.711134, 3.8300078 50.7111223)",,,,,,
4944941,Rue de l'Herboristerie,unclassified,,True,False,41.145,"LINESTRING (3.8299908 50.711134, 3.8304353 50.7113742)",1,,,,,
4944256,Rue de la Halle,residential,,False,True,72.932,"LINESTRING (3.8299908 50.711134, 3.8297947 50.7113316, 3.8295096 50.7117136)",,,,,,
515891408,Rue du Progrès,residential,,False,False,51.415,"LINESTRING (3.8305459 50.7107584, 3.830793 50.7105813, 3.8310285 50.7104114)",,,,,,
840464936,Rue du Progrès,residential,,False,True,55.434,"LINESTRING (3.8305459 50.7107584, 3.8302151 50.7109809, 3.8300078 50.7111223)",,,,,,
515891408,Rue du Progrès,residential,,False,False,60.263000000000005,"LINESTRING (3.8310285 50.7104114, 3.8311649 50.7103225, 3.831297 50.7102247, 3.8315961 50.710006)",,,,,,
515891408,Rue du Progrès,residential,,False,True,51.415,"LINESTRING (3.8310285 50.7104114, 3.830793 50.7105813, 3.8305459 50.7107584)",,,,,,
646326273,Belle Jeannette,residential,,False,True,63.916000000000004,"LINESTRING (3.8310285 50.7104114, 3.8311142 50.7104233, 3.8312134 50.7104285, 3.831385 50.7104259, 3.8315328 50.7104187, 3.8316351 50.7104259, 3.8317509 50.710439, 3.8319297 50.7104521)",,,,,,
4944252,Rue Tramasure,unclassified,,True,False,156.11700000000002,"LINESTRING (3.8315961 50.710006, 3.8308419 50.7098039, 3.8303524 50.7096433, 3.8296461 50.7093474)",,,,,,
"[425922145, 889335539]",Avenue de l'Abbatoir,residential,,False,False,56.224000000000004,"LINESTRING (3.8315961 50.710006, 3.8318184 50.7098571, 3.8319864 50.7097257, 3.8320992 50.7096151)",,,,,,
515891408,Rue du Progrès,residential,,False,True,60.263000000000005,"LINESTRING (3.8315961 50.710006, 3.831297 50.7102247, 3.8311649 50.7103225, 3.8310285 50.7104114)",,,,,,
"[357981089, 734143581]",Avenue de l'Abbatoir,residential,,False,False,137.978,"LINESTRING (3.8320992 50.7096151, 3.8322066 50.709451, 3.8322762 50.7093196, 3.8323218 50.7092118, 3.8323934 50.7090222, 3.832463 50.7088382, 3.8325388 50.7086465, 3.8325917 50.7085646, 3.8326433 50.7084256)",,,,,,
"[425922145, 889335539]",Avenue de l'Abbatoir,residential,,False,True,56.224000000000004,"LINESTRING (3.8320992 50.7096151, 3.8319864 50.7097257, 3.8318184 50.7098571, 3.8315961 50.710006)",,,,,,
4962464,Chemin de Chièvres,unclassified,,False,True,59.995999999999995,"LINESTRING (3.8326433 50.7084256, 3.8327129 50.7082196, 3.8328288 50.707899)",,,,,,
24948835,Avenue Fernand Delmotte,unclassified,,False,True,225.366,"LINESTRING (3.8326433 50.7084256, 3.832923 50.7084696, 3.8336126 50.7085757, 3.8337077 50.7085913, 3.833783 50.7086169, 3.8338511 50.7086552, 3.8338963 50.7086943, 3.8339321 50.7087491, 3.8339465 50.7088004, 3.8339821 50.7090993, 3.8340074 50.7093117, 3.8340117 50.7094156, 3.8339992 50.7095468, 3.8339718 50.7096556, 3.8339207 50.7098123, 3.8339038 50.7098536)",,,,,,
"[357981089, 734143581]",Avenue de l'Abbatoir,residential,,False,True,137.978,"LINESTRING (3.8326433 50.7084256, 3.8325917 50.7085646, 3.8325388 50.7086465, 3.832463 50.7088382, 3.8323934 50.7090222, 3.8323218 50.7092118, 3.8322762 50.7093196, 3.8322066 50.709451, 3.8320992 50.7096151)",,,,,,
5106411,Sentier de la Lapinière,unclassified,,False,False,50.507000000000005,"LINESTRING (3.8235584 50.7145071, 3.8234886 50.7144502, 3.8230247 50.7142057)",,,,,,
23194423,Avenue de Ghoy,unclassified,,False,True,182.35,"LINESTRING (3.8235584 50.7145071, 3.82419 50.714367, 3.8250668 50.714129, 3.8252012 50.7140714, 3.8254122 50.7138826, 3.8256119 50.7137162, 3.8256803 50.7136624)",,,,,,
23194423,Avenue de Ghoy,unclassified,,False,False,182.35,"LINESTRING (3.8256803 50.7136624, 3.8256119 50.7137162, 3.8254122 50.7138826, 3.8252012 50.7140714, 3.8250668 50.714129, 3.82419 50.714367, 3.8235584 50.7145071)",,,,,,
106262626,Boulevard Emile Schevenels,primary,,False,True,86.52600000000001,"LINESTRING (3.8256803 50.7136624, 3.8254975 50.7134512, 3.8254068 50.7133269, 3.8251742 50.7129546)",2,N42,50,,,
"[184415753, 184415756]",Boulevard Emile Schevenels,primary,,False,False,320.96500000000003,"LINESTRING (3.8256803 50.7136624, 3.825797 50.7137824, 3.826278 50.7142355, 3.8267846 50.7147188, 3.8268907 50.71482, 3.8276631 50.715557, 3.8279656 50.7158399, 3.8280728 50.7159614, 3.828168 50.7160797)",2,N42,50,,,
1102171751,Route de Frasnes,secondary,,False,True,26.544,"LINESTRING (3.824203 50.7123007, 3.8243902 50.712326, 3.8244747 50.7123413, 3.8245682 50.7123592)",2,N529,50,,,
106262626,Boulevard Emile Schevenels,primary,,False,False,86.52600000000001,"LINESTRING (3.8251742 50.7129546, 3.8254068 50.7133269, 3.8254975 50.7134512, 3.8256803 50.7136624)",2,N42,50,,,
106262657,Boulevard Emile Schevenels,primary,,True,False,50.364000000000004,"LINESTRING (3.8251742 50.7129546, 3.8250701 50.7128415, 3.8249789 50.7127053, 3.8249407 50.7126632, 3.8248656 50.7126156, 3.8248072 50.7125706)",1,N42,50,,,
4898955,Rue des Moulins,residential,,True,False,63.955,"LINESTRING (3.8300159 50.7133515, 3.8295467 50.7132812, 3.8291309 50.713222)",,,,,,
4940833,Rue de l'Intermédiaire,unclassified,,False,True,39.298,"LINESTRING (3.8300159 50.7133515, 3.8300373 50.7132382, 3.8301027 50.7130025)",1,,,,,
"[610478808, 509476291]",Rue des Quatre fils Aymon,residential,,False,True,126.28,"LINESTRING (3.8338636 50.7131998, 3.8334734 50.7132567, 3.833016 50.713315, 3.832093 50.7133662)",,,,,,
4898956,Rue des Quatre fils Aymon,residential,,False,True,156.446,"LINESTRING (3.8340073 50.7131368, 3.834211 50.7126348, 3.834256 50.7125112, 3.8345599 50.7117741)",,,,,,
4898956,Rue des Quatre fils Aymon,residential,,False,False,156.446,"LINESTRING (3.8345599 50.7117741, 3.834256 50.7125112, 3.834211 50.7126348, 3.8340073 50.7131368)",,,,,,
"[5028547, 22956164, 22956165, 4940840, 106153108]","['Rue Général Freyberg', 'Rue de Jeumont']","['residential', 'tertiary']",,False,False,75.291,"LINESTRING (3.8345599 50.7117741, 3.8349974 50.7117959, 3.8350357 50.7117946, 3.8352747 50.7117933, 3.8353903 50.7117881, 3.8356194 50.7117492)",,,50,,yes,
106153108,Rue Général Freyberg,residential,,False,True,88.396,"LINESTRING (3.8345599 50.7117741, 3.8344203 50.7117713, 3.8341992 50.7117688, 3.8337367 50.7117536, 3.8333095 50.7117151)",,,,,,
4898971,Rue de Grammont,residential,,True,False,55.239999999999995,"LINESTRING (3.8291309 50.713222, 3.8291609 50.7133485, 3.8291471 50.7134402, 3.8290808 50.7135543, 3.8289738 50.7136939)",,,,,,
25001778,Grand'Place,residential,,False,True,31.269,"LINESTRING (3.8291309 50.713222, 3.8291051 50.7131174, 3.8290342 50.7129479)",,,,,,
"[1075532558, 4898959]",Rue du Pont de Pierre,unclassified,,False,True,34.075,"LINESTRING (3.8328456 50.7114466, 3.8326953 50.711598, 3.8326826 50.7116173, 3.8326178 50.7117158)",1,,,,,
"[4898965, 435944670, 1175616239]","['Rue de la Fabrique', 'Ruelle Dooms']",unclassified,,False,True,113.677,"LINESTRING (3.8328456 50.7114466, 3.8324403 50.7112757, 3.8322434 50.7112272, 3.8321771 50.7113377, 3.8321057 50.711529, 3.8320776 50.7116261, 3.8320649 50.7116875, 3.8320627 50.7117123, 3.8320555 50.7117921)",1,,,,,
425922153,Rue du Pont de Pierre,unclassified,,False,False,193.52100000000002,"LINESTRING (3.8328456 50.7114466, 3.8332941 50.7110109, 3.833386 50.7108487, 3.8336038 50.7104644, 3.8339038 50.7098536)",,,,,,
4898961,Ruelle aux Loups,unclassified,,True,False,131.68599999999998,"LINESTRING (3.8339038 50.7098536, 3.833758 50.7098224, 3.8333666 50.7098425, 3.8331154 50.7098306, 3.8327447 50.7097514, 3.8320992 50.7096151)",1,,,,,
24948835,Avenue Fernand Delmotte,unclassified,,False,False,225.36600000000004,"LINESTRING (3.8339038 50.7098536, 3.8339207 50.7098123, 3.8339718 50.7096556, 3.8339992 50.7095468, 3.8340117 50.7094156, 3.8340074 50.7093117, 3.8339821 50.7090993, 3.8339465 50.7088004, 3.8339321 50.7087491, 3.8338963 50.7086943, 3.8338511 50.7086552, 3.833783 50.7086169, 3.8337077 50.7085913, 3.8336126 50.7085757, 3.832923 50.7084696, 3.8326433 50.7084256)",,,,,,
425922153,Rue du Pont de Pierre,unclassified,,False,True,193.52100000000002,"LINESTRING (3.8339038 50.7098536, 3.8336038 50.7104644, 3.833386 50.7108487, 3.8332941 50.7110109, 3.8328456 50.7114466)",,,,,,
4898967,Rue Georges Kugé,unclassified,,False,True,57.156,"LINESTRING (3.8308914 50.710949, 3.8304353 50.7113742)",,,,,,
4944920,Ruelle Dooms,unclassified,,True,False,32.265,"LINESTRING (3.8308914 50.710949, 3.8305459 50.7107584)",,,,,,
"[4898968, 840464937]",Rue Georges Kugé,unclassified,,False,False,33.057,"LINESTRING (3.8308914 50.710949, 3.8309444 50.7108974, 3.8311531 50.7107022)",,,,,,
"[1177211930, 4898966]",Rue Saint Pierre,unclassified,,False,True,87.244,"LINESTRING (3.8313819 50.7110355, 3.8312761 50.7115023, 3.831244 50.7117436, 3.8312343 50.7118142)",1,,,,,
"[4898968, 840464937]",Rue Georges Kugé,unclassified,,False,True,33.057,"LINESTRING (3.8311531 50.7107022, 3.8309444 50.7108974, 3.8308914 50.710949)",,,,,,
4898967,Rue Georges Kugé,unclassified,,False,False,57.156,"LINESTRING (3.8304353 50.7113742, 3.8308914 50.710949)",,,,,,
4898967,Rue Georges Kugé,unclassified,,False,True,49.294,"LINESTRING (3.8304353 50.7113742, 3.8302136 50.7117947)",,,,,,
4972843,Rue de l'Herboristerie,unclassified,,False,False,44.327999999999996,"LINESTRING (3.8295365 50.710858, 3.8295834 50.7108834, 3.8300078 50.7111223)",,,,,,
4944254,Rue César Despretz,unclassified,,False,True,27.353,"LINESTRING (3.8286157 50.7115513, 3.8286686 50.711795)",,,,,,
4944253,Rue César Despretz,unclassified,,False,False,84.78800000000001,"LINESTRING (3.8286157 50.7115513, 3.8285365 50.7111106, 3.828343 50.7108161)",,,,,,
4972842,Rue de l'Herboristerie,residential,,True,False,101.37,"LINESTRING (3.8286157 50.7115513, 3.8288668 50.7114247, 3.8291068 50.7112444, 3.8295365 50.710858)",,,,,,
4944254,Rue César Despretz,unclassified,,False,False,27.353,"LINESTRING (3.8286686 50.711795, 3.8286157 50.7115513)",,,,,,
4944253,Rue César Despretz,unclassified,,False,False,5.277,"LINESTRING (3.828343 50.7108161, 3.8283818 50.7107755)",,,,,,
4858190,Rue des Fossés,living_street,,True,False,206.10100000000003,"LINESTRING (3.828343 50.7108161, 3.8282136 50.7109267, 3.8280988 50.7110372, 3.8279974 50.7111579, 3.8278333 50.7113576, 3.8277736 50.7114864, 3.8277486 50.7116133, 3.8277488 50.7117852, 3.8278168 50.7122206, 3.8278698 50.7125692)",1,,,,,
4944253,Rue César Despretz,unclassified,,False,True,84.78800000000001,"LINESTRING (3.828343 50.7108161, 3.8285365 50.7111106, 3.8286157 50.7115513)",,,,,,
4944253,Rue César Despretz,unclassified,,False,True,5.277,"LINESTRING (3.8283818 50.7107755, 3.828343 50.7108161)",,,,,,
4944253,Rue César Despretz,unclassified,,False,False,192.79699999999997,"LINESTRING (3.8283818 50.7107755, 3.8286098 50.7105026, 3.8288659 50.7101845, 3.8289004 50.7101165, 3.8290233 50.7099504, 3.8290807 50.7098051, 3.8292033 50.7092377, 3.8291924 50.7091966, 3.8291729 50.7091491)",,,,,,
5063489,Rue de l'Hôpital,unclassified,,False,True,44.421,"LINESTRING (3.8311565 50.7129586, 3.8312974 50.713348)",,,,,,
"[4940836, 5063494, 184415754, 5063499, 184415759]","['Place Alix de Rosoit', ""Rue de l'Hôpital"", 'Parvis Saint-Pierre']",unclassified,,False,False,156.922,"LINESTRING (3.8311565 50.7129586, 3.8311432 50.712894, 3.8310905 50.7126377, 3.8311085 50.7125541, 3.8308174 50.7124658, 3.8306358 50.712395, 3.8306017 50.7123706, 3.8305784 50.7123442, 3.8305658 50.7123044, 3.8305949 50.7122077, 3.8306222 50.7121621, 3.8306821 50.7121185, 3.8307519 50.7120804, 3.8308429 50.7120369, 3.8308594 50.7118123)",,,,,,
"[357981122, 515891407]","['Rue du Ruichon', 'Place Alix de Rosoit']","['unclassified', 'residential']",,False,"[False, True]",74.69300000000001,"LINESTRING (3.8311565 50.7129586, 3.8307949 50.7129953, 3.8304987 50.7130162, 3.8301027 50.7130025)",,,,,,
5063489,Rue de l'Hôpital,unclassified,,False,False,44.421,"LINESTRING (3.8312974 50.713348, 3.8311565 50.7129586)",,,,,,
4898955,Rue des Moulins,residential,,True,False,90.52199999999999,"LINESTRING (3.8312974 50.713348, 3.8309362 50.7133565, 3.8305631 50.7133808, 3.8300159 50.7133515)",,,,,,
"[96559280, 184418636, 24498031]","['Rue des 4 fils Aymon', 'Rue des Moulins']",residential,,False,False,56.11,"LINESTRING (3.8312974 50.713348, 3.8316651 50.7133644, 3.8318316 50.7133709, 3.8320303 50.7133676, 3.832093 50.7133662)",,,,,yes,
"[184415753, 184415756]",Boulevard Emile Schevenels,primary,,False,True,320.96500000000003,"LINESTRING (3.828168 50.7160797, 3.8280728 50.7159614, 3.8279656 50.7158399, 3.8276631 50.715557, 3.8268907 50.71482, 3.8267846 50.7147188, 3.826278 50.7142355, 3.825797 50.7137824, 3.8256803 50.7136624)",2,N42,50,,,
840464935,Boulevard Emile Schevenels,primary,roundabout,True,False,8.995999999999999,"LINESTRING (3.8245591 50.7124396, 3.8245581 50.7124001, 3.8245682 50.7123592)",,,,,,
4962464,Chemin de Chièvres,unclassified,,False,False,59.995999999999995,"LINESTRING (3.8328288 50.707899, 3.8327129 50.7082196, 3.8326433 50.7084256)",,,,,,
"[4858360, 22956167]",Chemin du Tordoir,unclassified,,False,False,420.61100000000005,"LINESTRING (3.8362237 50.7146379, 3.8359257 50.7147596, 3.8355564 50.7148629, 3.8354223 50.7148783, 3.8353894 50.7147768, 3.8350309 50.7144391, 3.8346244 50.7141138, 3.8345338 50.7139804, 3.8344617 50.7139396, 3.8343787 50.7139123, 3.8342729 50.7139147, 3.8341598 50.713931, 3.834027 50.713958, 3.8338804 50.7139866, 3.8337075 50.7140119, 3.8335982 50.7140304, 3.8335257 50.7140557, 3.8334521 50.714098, 3.8333699 50.7141484, 3.8332971 50.7141996, 3.8332291 50.7142519, 3.8331225 50.7143433, 3.8330347 50.7144043, 3.8329473 50.7144618, 3.8328937 50.714516, 3.8328489 50.7145747, 3.8327944 50.7146565, 3.8327356 50.7147352, 3.832681 50.7148236, 3.8326089 50.7149437, 3.8325452 50.7150428, 3.8325044 50.7151128, 3.8324635 50.7151836, 3.8323929 50.7153051)",,,,4,,
