osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes
120878160,Eynattener Straße,tertiary,50,False,True,17.686,"LINESTRING (6.1099434 50.6768953, 6.1097357 50.6769846)",,
24830458,Burgstraße,tertiary,,False,True,313.96299999999997,"LINESTRING (6.1099434 50.6768953, 6.1101457 50.6770012, 6.1106211 50.6772414, 6.1110007 50.6774544, 6.1115288 50.6777664, 6.1119459 50.6779969, 6.1122227 50.6781499, 6.1127016 50.6784145, 6.1133046 50.6787478)",,
"[95701701, 106170134]",Hauptstraße,tertiary,"['50', '30']",False,False,153.296,"LINESTRING (6.1099434 50.6768953, 6.1102911 50.6767567, 6.1104126 50.6767089, 6.1105455 50.6766543, 6.110618 50.6766229, 6.1107978 50.6765333, 6.1109933 50.6764051, 6.1113706 50.676143, 6.1114346 50.6761104, 6.1115109 50.6760715, 6.1115912 50.6760103)",,
"[132145058, 24861622, 893102959]",Bachstraße,residential,,False,False,296.654,"LINESTRING (6.1061031 50.6750116, 6.1070315 50.674029, 6.1071384 50.6738621, 6.1071843 50.6737261, 6.1071957 50.673581, 6.1071614 50.673468, 6.1070345 50.6733033, 6.1068476 50.6729811, 6.1067101 50.6727168, 6.1066538 50.6725833)",,
"[359433050, 106170148]",Neustraße,tertiary,50,False,True,341.437,"LINESTRING (6.1061031 50.6750116, 6.1082666 50.6759039, 6.1083192 50.675931, 6.1086407 50.676097, 6.1089374 50.6762903, 6.1092393 50.6765353, 6.1093815 50.6766611, 6.1095587 50.6768184, 6.1097357 50.6769846)",,
"[132145058, 24861622, 893102959]",Bachstraße,residential,,False,True,296.654,"LINESTRING (6.1066538 50.6725833, 6.1067101 50.6727168, 6.1068476 50.6729811, 6.1070345 50.6733033, 6.1071614 50.673468, 6.1071957 50.673581, 6.1071843 50.6737261, 6.1071384 50.6738621, 6.1070315 50.674029, 6.1061031 50.6750116)",,
165077159,Eynattener Straße,tertiary,50,False,False,327.925,"LINESTRING (6.1056986 50.6784171, 6.107389 50.6776927, 6.1078428 50.6775438, 6.108929 50.6772989, 6.1091838 50.6772222, 6.1095739 50.6770534, 6.1096022 50.6770412, 6.1097357 50.6769846)",,
25662141,Bergscheid,residential,,False,False,74.952,"LINESTRING (6.1157788 50.6721807, 6.11596 50.6723409, 6.116379 50.6727371)",,
"[83659672, 924822429, 924822430]",Hauptstraße,tertiary,"['50', '30']",False,True,324.212,"LINESTRING (6.1157788 50.6721807, 6.1157106 50.6722117, 6.1155395 50.672288, 6.114718 50.6727027, 6.1141248 50.6729888, 6.1138265 50.6731449, 6.1137241 50.6732098, 6.1135235 50.6733727, 6.1134686 50.6734173, 6.1133525 50.6735439, 6.1131848 50.6737493, 6.1130462 50.6739677, 6.112992 50.6740524, 6.1128553 50.6743263)",,
25662141,Bergscheid,residential,,False,True,20.0,"LINESTRING (6.1178516 50.6739919, 6.1177594 50.6739139, 6.1176876 50.6738452)",,
25662141,Bergscheid,residential,,False,True,22.104,"LINESTRING (6.1176876 50.6738452, 6.1175085 50.673682)",,
25662141,Bergscheid,residential,,False,False,20.0,"LINESTRING (6.1176876 50.6738452, 6.1177594 50.6739139, 6.1178516 50.6739919)",,
25662307,Bergscheid,residential,,False,False,24.003,"LINESTRING (6.1176876 50.6738452, 6.1176865 50.6737758, 6.1176965 50.6737201, 6.1177248 50.6736315)",,
25662141,Bergscheid,residential,,False,False,109.733,"LINESTRING (6.116623 50.6728733, 6.1166465 50.6729113, 6.1167024 50.6729847, 6.1167358 50.6730187, 6.1172208 50.6734327, 6.1175085 50.673682)",,
