osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,bridge,access,tunnel
"[28262313, 226202187, 226202189]",False,,Strobrug,unclassified,30,True,22.875,"LINESTRING (3.2295425 51.2128137, 3.2294823 51.2127701, 3.2293861 51.212693, 3.229336 51.2126538)",,yes,,
300651746,True,1,Vlamingstraat,residential,30,False,5.663,"LINESTRING (3.223117 51.212172, 3.223047 51.2121979)",,,,
4332496,True,1,Pieter Pourbusstraat,residential,30,False,77.798,"LINESTRING (3.2223937 51.211632, 3.2225422 51.2117836, 3.2227172 51.2119407, 3.2228179 51.2120297, 3.222994 51.2121606, 3.223047 51.2121979)",,,,
"[1180942666, 300651750]",True,1,Grauwwerkersstraat,residential,30,False,134.72,"LINESTRING (3.2223937 51.211632, 3.2216862 51.2118061, 3.2216396 51.2118192, 3.2215867 51.2118246, 3.2215285 51.2118126, 3.2213029 51.2117185, 3.2210476 51.2115957, 3.2208865 51.2115052, 3.2207493 51.2114152)",,,,
4332477,False,,Moerstraat,residential,30,False,83.571,"LINESTRING (3.220853 51.2109258, 3.220782 51.2109172, 3.2207229 51.2108993, 3.2206013 51.2108247, 3.2205311 51.2107714, 3.2203903 51.2107051, 3.2203285 51.2106468, 3.2202585 51.2105808, 3.2201619 51.21046, 3.2201088 51.2103713)",,,,
"[300651753, 300651754, 1113617998, 539677943]",True,,Sint-Jakobsstraat,residential,30,False,145.627,"LINESTRING (3.220853 51.2109258, 3.2208526 51.2109061, 3.2208523 51.2108933, 3.22087 51.2108654, 3.2209893 51.2107339, 3.221068 51.2106365, 3.2210832 51.2106029, 3.2210884 51.210555, 3.2211025 51.2105159, 3.2212056 51.2103448, 3.2213224 51.2101285, 3.2213753 51.2100714, 3.2215807 51.2099212, 3.2217881 51.2097844)",,,,
"[4332467, 829982573, 814308797]",True,,Kortewinkel,residential,30,False,161.28399999999996,"LINESTRING (3.2249006 51.2130326, 3.2247511 51.2130288, 3.2246174 51.2130023, 3.2245289 51.2129792, 3.2244457 51.2129352, 3.2243534 51.2128607, 3.2241988 51.2127191, 3.2241519 51.2126844, 3.2241088 51.2126578, 3.2240659 51.2126301, 3.2238181 51.2124865, 3.2235613 51.2123502, 3.2231999 51.212204, 3.223117 51.212172)",,,,
25013637,True,,Blekersstraat,residential,30,False,43.817,"LINESTRING (3.2300875 51.2130023, 3.2298109 51.2129079, 3.2295873 51.2128482, 3.2295425 51.2128137)",,,,
27797953,False,,Freren Fonteinstraat,residential,30,True,58.632,"LINESTRING (3.2297762 51.2082613, 3.2302344 51.207819)",,,,
27817359,True,2,Predikherenstraat,residential,30,False,63.581,"LINESTRING (3.2297762 51.2082613, 3.2305611 51.2085531)",,,,
4329818,True,,Eekhoutstraat,residential,30,False,5.155,"LINESTRING (3.2279573 51.2063628, 3.2280021 51.2063259)",,,,
"[832662649, 832662761, 4329818, 299924271]",True,,"['Garenmarkt', 'Eekhoutstraat']",residential,30,False,218.01099999999997,"LINESTRING (3.2285422 51.2059455, 3.2288086 51.2057889, 3.2290404 51.2056221, 3.2291531 51.2055222, 3.2293608 51.2053204, 3.229476 51.2052023, 3.2295284 51.2051391, 3.2295466 51.2050953, 3.22956 51.205063, 3.2295608 51.2050436, 3.2295599 51.2049003, 3.2295718 51.2047639, 3.2295772 51.2046273, 3.2296016 51.2045055, 3.2296166 51.2044308, 3.2296983 51.2042108)",,,,
27818082,False,,Willemstraat,residential,30,False,61.272000000000006,"LINESTRING (3.2285422 51.2059455, 3.228973 51.2061287, 3.2292317 51.2062845)",,,,
28723313,False,,Sint-Salvatorskoorstraat,residential,30,False,71.111,"LINESTRING (3.2228963 51.2062345, 3.2225967 51.2060413, 3.2225324 51.2059971, 3.2221986 51.2057678)",,,,
"[85716635, 145419675]",True,,"['Simon Stevinplein', 'Oude Burg']",residential,30,False,64.959,"LINESTRING (3.2228963 51.2062345, 3.2229431 51.2062673, 3.2232543 51.2063652, 3.2234267 51.2063691, 3.2236153 51.2063922, 3.2237579 51.2064199)",,,,
28722479,False,,Riddersstraat,residential,30,False,12.927,"LINESTRING (3.2281296 51.2109266, 3.2281819 51.2108792, 3.2282637 51.2108507)",,,,
146174857,True,,Sint-Jansstraat,residential,30,False,89.195,"LINESTRING (3.2281296 51.2109266, 3.227914 51.2109165, 3.2277649 51.2109095, 3.2273881 51.210891, 3.2273016 51.2108818, 3.2268589 51.2108347)",,,,
28722479,False,,Riddersstraat,residential,30,True,12.927,"LINESTRING (3.2282637 51.2108507, 3.2281819 51.2108792, 3.2281296 51.2109266)",,,,
183884758,True,,Riddersstraat,residential,30,False,41.183,"LINESTRING (3.2282637 51.2108507, 3.2283168 51.2108058, 3.2285469 51.2105263)",,,,
158695295,False,,Burgstraat,residential,30,False,26.424,"LINESTRING (3.2264557 51.2093286, 3.2263477 51.2095564)",,,,
158695295,False,,Burgstraat,residential,30,True,26.424,"LINESTRING (3.2263477 51.2095564, 3.2264557 51.2093286)",,,,
4332468,True,,Philipstockstraat,residential,30,False,60.736000000000004,"LINESTRING (3.2263477 51.2095564, 3.2260671 51.2095268, 3.2254898 51.2094591)",,,,
4332468,True,,Philipstockstraat,residential,30,False,25.695,"LINESTRING (3.2267125 51.2095906, 3.2263477 51.2095564)",,,,
1113617992,False,,Kantwerkstersplein,residential,30,True,2.076,"LINESTRING (3.2336344 51.2122046, 3.2336642 51.2122044)",,,,
829843652,False,,Molenmeers,residential,30,True,55.652,"LINESTRING (3.2336344 51.2122046, 3.2335032 51.2118703, 3.2334362 51.2117198)",,,,
1113617993,False,,Jeruzalemstraat,residential,30,True,56.89,"LINESTRING (3.2336344 51.2122046, 3.2335493 51.2122145, 3.2333103 51.2122729, 3.2330147 51.2123594, 3.2328784 51.2123945)",,,,
60961202,False,,Predikherenstraat,residential,30,True,49.465,"LINESTRING (3.2323525 51.2096688, 3.2322699 51.2094588, 3.2321764 51.2092934, 3.2321287 51.2092495)",,,,
829884623,True,,Langestraat,residential,30,False,37.411,"LINESTRING (3.2323525 51.2096688, 3.2320611 51.2096789, 3.2318172 51.2096947)",,,,
60961202,False,,Predikherenstraat,residential,30,False,49.465,"LINESTRING (3.2321287 51.2092495, 3.2321764 51.2092934, 3.2322699 51.2094588, 3.2323525 51.2096688)",,,,
1180152589,False,,Predikherenrei,unclassified,30,True,91.38400000000001,"LINESTRING (3.2321287 51.2092495, 3.2327399 51.2089128, 3.2328855 51.2087711, 3.2330534 51.2086736)",,,,
"[835119954, 28262021]",True,,Verversdijk,residential,30,False,277.633,"LINESTRING (3.2311 51.2098028, 3.2312447 51.2102386, 3.2312587 51.2103795, 3.2312362 51.21051, 3.2311819 51.2106428, 3.2310961 51.2107683, 3.2309665 51.2109418, 3.2309218 51.2109897, 3.2308364 51.2110813, 3.2307356 51.2111992, 3.2305824 51.2113783, 3.230335 51.2116584, 3.2299674 51.2120971)",,,,
39267173,True,,Hoogstraat,residential,30,False,53.943000000000005,"LINESTRING (3.2311 51.2098028, 3.230927 51.2098371, 3.2307644 51.2098665, 3.2306255 51.2098888, 3.2304884 51.209907, 3.2303489 51.2099155)",,,,
4329216,True,,Sint-Salvatorskerkhof,residential,30,False,12.068999999999999,"LINESTRING (3.2211662 51.205062, 3.2212451 51.2050592, 3.2213376 51.2050704)",,,,
28722155,True,,Korte Vuldersstraat,residential,30,False,36.413,"LINESTRING (3.2211662 51.205062, 3.2210803 51.2050331, 3.2209022 51.205009, 3.2206685 51.2049674)",,,,
829843033,False,,Molenmeers,residential,30,False,69.621,"LINESTRING (3.2318172 51.2096947, 3.2318466 51.2098123, 3.2318702 51.2098744, 3.2321179 51.2102896)",,,,
"[182455963, 39267173, 829884623]",True,,"['Langestraat', 'Hoogstraat']",residential,30,False,51.468,"LINESTRING (3.2318172 51.2096947, 3.2316242 51.2097179, 3.2314832 51.2097349, 3.2313986 51.2097469, 3.23126 51.2097681, 3.2311 51.2098028)",,yes,,
829843652,False,,Molenmeers,residential,30,True,59.002,"LINESTRING (3.2328507 51.2110736, 3.2323109 51.2106647)",,,,
829843652,False,,Molenmeers,residential,30,False,83.43199999999999,"LINESTRING (3.2328507 51.2110736, 3.2330899 51.211258, 3.2332686 51.2114409, 3.2333169 51.2115137, 3.2333476 51.2115555, 3.2334362 51.2117198)",,,,
829843652,False,,Molenmeers,residential,30,False,55.652,"LINESTRING (3.2334362 51.2117198, 3.2335032 51.2118703, 3.2336344 51.2122046)",,,,
829843652,False,,Molenmeers,residential,30,True,83.43199999999999,"LINESTRING (3.2334362 51.2117198, 3.2333476 51.2115555, 3.2333169 51.2115137, 3.2332686 51.2114409, 3.2330899 51.211258, 3.2328507 51.2110736)",,,,
829843033,False,,Molenmeers,residential,30,True,69.621,"LINESTRING (3.2321179 51.2102896, 3.2318702 51.2098744, 3.2318466 51.2098123, 3.2318172 51.2096947)",,,,
829843669,False,,Molenmeers,residential,30,False,44.242000000000004,"LINESTRING (3.2321179 51.2102896, 3.2322508 51.2106128, 3.2323109 51.2106647)",,,,
100771336,False,,Meestraat,residential,30,False,23.031,"LINESTRING (3.2290417 51.2090903, 3.2291941 51.2089065)",,,,
"[4332473, 28722586, 188625518, 4332511]",True,,"['Hertsbergestraat', 'Peerdenstraat']",residential,30,False,110.64199999999998,"LINESTRING (3.2290417 51.2090903, 3.2293088 51.2091788, 3.2297505 51.2093362, 3.2298943 51.2093891, 3.2299955 51.2092578, 3.2300125 51.2091892, 3.2300216 51.2091702, 3.2300825 51.2090899, 3.2301209 51.2090361)",,yes,,
"[305523122, 305523123, 4332510]",False,,"['Koningstraat', 'Koningsbrug']",unclassified,30,True,26.444,"LINESTRING (3.2278644 51.2122814, 3.2279257 51.2122117, 3.2279959 51.2121277, 3.2280446 51.2120721)",,yes,,
"[305523122, 305523123, 4332510]",False,,"['Koningstraat', 'Koningsbrug']",unclassified,30,False,26.444,"LINESTRING (3.2280446 51.2120721, 3.2279959 51.2121277, 3.2279257 51.2122117, 3.2278644 51.2122814)",,yes,,
100669867,True,,Spinolarei,residential,30,False,37.043,"LINESTRING (3.2280446 51.2120721, 3.2279664 51.2119898, 3.2276411 51.2118681)",,,,
541748066,False,,Sint-Maartenplein,residential,30,True,42.012,"LINESTRING (3.2288459 51.2111272, 3.2291765 51.2108112)",,,,
4332490,True,,Korte Riddersstraat,residential,30,False,50.891999999999996,"LINESTRING (3.2288459 51.2111272, 3.2287795 51.211096, 3.2282637 51.2108507)",,,,
28722438,True,,Sint-Maartensplein,residential,30,False,32.843,"LINESTRING (3.2288459 51.2111272, 3.2287023 51.2112521, 3.2285567 51.2113602)",,,,
4332469,True,1,Grauwwerkersstraat,residential,30,False,94.89999999999999,"LINESTRING (3.2229047 51.2114273, 3.223298 51.2112565, 3.2235337 51.2111536, 3.2236337 51.2111421, 3.2237547 51.2111356, 3.224038 51.2111296, 3.2241279 51.2111284)",,,,
239999536,True,,Grauwwerkersstraat,residential,30,False,42.306,"LINESTRING (3.2229047 51.2114273, 3.2226247 51.2115509, 3.2223937 51.211632)",,,,
"[39267176, 182728609, 158683638]",True,1,"['Burg', 'Hoogstraat']",residential,30,False,137.58100000000002,"LINESTRING (3.2278872 51.2091311, 3.2278694 51.2090915, 3.2278492 51.209071, 3.2277989 51.2090478, 3.2274545 51.2089256, 3.227416 51.2089119, 3.2273744 51.2088961, 3.2273487 51.2088876, 3.2273135 51.2088829, 3.2272712 51.2088846, 3.2272206 51.2088928, 3.2271827 51.2089055, 3.2271516 51.2089271, 3.2268646 51.2092363, 3.2268295 51.2092683, 3.226781 51.2092886, 3.2267186 51.2092968, 3.2266561 51.2092954, 3.2265601 51.2092824, 3.2265241 51.2092768, 3.2264936 51.2092809, 3.2264785 51.2092903, 3.2264557 51.2093286)",,,,
"[100769578, 4332468]",True,,"['Mallebergplaats', 'Philipstockstraat']",residential,30,False,105.927,"LINESTRING (3.2278872 51.2091311, 3.2278583 51.2091408, 3.2278051 51.209169, 3.2277486 51.2092143, 3.2276894 51.2092617, 3.2274665 51.2094383, 3.2273686 51.2095063, 3.2272644 51.2095726, 3.2272125 51.2095981, 3.2271545 51.2096159, 3.2271032 51.2096204, 3.227034 51.209619, 3.2267125 51.2095906)",,,,
4332460,True,,Cordoeaniersstraat,residential,30,False,61.763000000000005,"LINESTRING (3.2255099 51.2100396, 3.2258488 51.2101261, 3.2260602 51.2102007, 3.2262036 51.2102543, 3.2262868 51.2103004)",,,,
4332516,False,,Ieperstraat,residential,30,True,42.959,"LINESTRING (3.2255099 51.2100396, 3.2254906 51.2100579, 3.2253792 51.2103803, 3.2253721 51.2103982, 3.2253638 51.2104043, 3.2253521 51.2104077)",,,,
"[832603393, 1002364003]",True,,Cordoeaniersstraat,residential,30,False,64.638,"LINESTRING (3.2254898 51.2094591, 3.2254757 51.2096641, 3.2255099 51.2100396)",,,,
"[4332492, 832606253]",True,1,"['Philipstockstraat', 'Vlamingstraat']",residential,30,False,129.773,"LINESTRING (3.2254898 51.2094591, 3.2248017 51.2093775, 3.2247562 51.2093869, 3.2247229 51.2094073, 3.2246813 51.209569, 3.2245526 51.2100679)",,,,
"[539677944, 4332503]",True,,Sint-Jakobsstraat,residential,30,False,71.50899999999999,"LINESTRING (3.2207493 51.2114152, 3.2209919 51.2112748, 3.2210739 51.2112156, 3.2211037 51.2111897, 3.2211176 51.2111517, 3.2211015 51.2111137, 3.2210196 51.2110571, 3.2208757 51.2109629, 3.2208536 51.2109388, 3.220853 51.2109258)",,,,
28464072,True,,Woensdagmarkt,residential,30,False,72.434,"LINESTRING (3.2261789 51.2126341, 3.2258926 51.2125189, 3.2262975 51.2121615)",,,,
4332477,False,,Moerstraat,residential,30,False,20.433,"LINESTRING (3.2201088 51.2103713, 3.2200475 51.2101916)",,,,
"[300654965, 300654966]",False,,Sint-Jakobsplein,residential,30,False,46.573,"LINESTRING (3.2201088 51.2103713, 3.2203025 51.2103209, 3.2203132 51.210252, 3.2203034 51.2102142, 3.2202472 51.2101789, 3.2201886 51.2101675, 3.2200475 51.2101916)",,,,
4332477,False,,Moerstraat,residential,30,True,83.571,"LINESTRING (3.2201088 51.2103713, 3.2201619 51.21046, 3.2202585 51.2105808, 3.2203285 51.2106468, 3.2203903 51.2107051, 3.2205311 51.2107714, 3.2206013 51.2108247, 3.2207229 51.2108993, 3.220782 51.2109172, 3.220853 51.2109258)",,,,
183884758,True,,Riddersstraat,residential,30,False,59.293,"LINESTRING (3.2290214 51.2101543, 3.2295503 51.2097365)",,,,
4332462,True,,Twijnstraat,residential,30,False,78.655,"LINESTRING (3.2290214 51.2101543, 3.2285807 51.2100037, 3.2282227 51.209935, 3.2279877 51.2098768)",,,,
4332481,False,,Biskajersplein,residential,30,True,24.628,"LINESTRING (3.2254673 51.2112095, 3.2255896 51.2112851, 3.2257269 51.2113597)",,,,
100771850,False,,Kraanrei,residential,30,False,80.686,"LINESTRING (3.2254673 51.2112095, 3.2252544 51.2110549, 3.2251769 51.2109891, 3.2251282 51.2109076, 3.2251154 51.2108002, 3.2251284 51.2105554)",,,,
100771853,False,,Biskajersplein,residential,30,False,45.128,"LINESTRING (3.2254673 51.2112095, 3.2256728 51.2110922, 3.2260387 51.2111259)",,,,
540421041,False,,Sint-Jansplein,residential,30,True,15.361,"LINESTRING (3.2256465 51.2106014, 3.2258636 51.2106256)",,,,
28464094,False,1,Kipstraat,residential,30,True,95.55999999999999,"LINESTRING (3.2236723 51.2117566, 3.2237447 51.2117805, 3.2241516 51.2119394, 3.2242867 51.2120906, 3.2243465 51.212126, 3.224735 51.2122703)",1.5 m,,,
540088309,True,1,Vlamingstraat,residential,30,False,60.77,"LINESTRING (3.2236723 51.2117566, 3.2234557 51.2119508, 3.2234204 51.2119827, 3.2232338 51.2121224, 3.2231812 51.2121487, 3.223117 51.212172)",,,,
1181210052,True,,Ontvangersstraat,living_street,20,False,51.617999999999995,"LINESTRING (3.2206247 51.2077965, 3.2200609 51.2080442, 3.220018 51.208063)",,,,
1201108924,True,1,Noordzandstraat,unclassified,30,False,48.114,"LINESTRING (3.2206247 51.2077965, 3.2204372 51.2076283, 3.220228 51.2074423)",,,,
12125754,False,,Schaarstraat,residential,30,True,40.634,"LINESTRING (3.2334807 51.2063285, 3.233181 51.206015)",,,,
541785160,False,,Schaarstraat,residential,30,False,28.137,"LINESTRING (3.2334807 51.2063285, 3.2336794 51.2065488)",,,,
27817454,True,,Zwarteleertouwersstraat,residential,30,False,84.555,"LINESTRING (3.2334807 51.2063285, 3.2333396 51.2064191, 3.2330834 51.2065828, 3.2326328 51.2068726)",,,,
12125754,False,,Schaarstraat,residential,30,False,57.006,"LINESTRING (3.2318742 51.2044794, 3.2319994 51.2045774, 3.2322548 51.2048756, 3.2322759 51.2048966, 3.2322963 51.2049168)",,,,
519071845,False,,Venkelstraat,residential,30,False,9.647,"LINESTRING (3.2329776 51.2127364, 3.2330634 51.2128045)",,,,
827618851,False,,Venkelstraat,residential,30,False,36.805,"LINESTRING (3.2329776 51.2127364, 3.2329335 51.2126553, 3.2328289 51.2125094, 3.2327717 51.2124319)",,,,
1113617993,False,,Jeruzalemstraat,residential,30,False,11.021,"LINESTRING (3.2326318 51.2124782, 3.2327717 51.2124319)",,,,
4329778,False,,Jeruzalemstraat,residential,30,True,64.912,"LINESTRING (3.2326318 51.2124782, 3.2324791 51.212541, 3.2320433 51.2127262, 3.2318613 51.2128065)",,,,
25013734,True,1,Sint-Annaplein,residential,30,False,110.45200000000001,"LINESTRING (3.2326318 51.2124782, 3.2325731 51.2124167, 3.2325526 51.2123951, 3.2325196 51.2123744, 3.2319145 51.2121392, 3.231666 51.212043, 3.2316336 51.2120141, 3.2316284 51.2119764, 3.2316316 51.2118927, 3.2316438 51.2118593, 3.2316825 51.211819)",,,,
829843652,False,,Molenmeers,residential,30,False,59.002,"LINESTRING (3.2323109 51.2106647, 3.2328507 51.2110736)",,,,
"[104655466, 4329131]",True,,"['Leffingestraat', 'Sint-Annarei']",residential,30,False,150.608,"LINESTRING (3.2323109 51.2106647, 3.2319529 51.2107094, 3.2314218 51.2107758, 3.2309287 51.2113632, 3.2309052 51.2113911, 3.2309027 51.211394, 3.2308362 51.2114715)",,,,
829843669,False,,Molenmeers,residential,30,True,44.242000000000004,"LINESTRING (3.2323109 51.2106647, 3.2322508 51.2106128, 3.2321179 51.2102896)",,,,
238486292,True,1,Sint-Annaplein,residential,30,False,24.291,"LINESTRING (3.2316825 51.211819, 3.2317223 51.2117961, 3.2318001 51.2117784, 3.231895 51.2117655, 3.2320098 51.2117654)",,,,
28262244,True,,Sint-Annakerkstraat,residential,30,False,70.486,"LINESTRING (3.2308362 51.2114715, 3.2316825 51.211819)",,,,
817924997,True,,Witteleertouwersstraat,residential,30,False,47.274,"LINESTRING (3.2318311 51.208502, 3.2322886 51.208188)",,,,
25013760,True,,Waalsestraat,residential,30,False,70.946,"LINESTRING (3.2318311 51.208502, 3.2317762 51.2084831, 3.2317077 51.2084566, 3.2310806 51.2081697, 3.2310075 51.2081281)",,,,
817923902,True,,Waalsestraat,residential,30,False,106.78899999999999,"LINESTRING (3.2290689 51.2071952, 3.2293557 51.2073487, 3.229532 51.2074453, 3.2302344 51.207819)",,,,
817924997,True,,Witteleertouwersstraat,residential,30,False,52.298,"LINESTRING (3.2313245 51.2088491, 3.2318311 51.208502)",,,,
"[226202186, 226202188, 27817359]",True,2,Predikherenstraat,residential,30,False,72.126,"LINESTRING (3.2313245 51.2088491, 3.2319202 51.2090991, 3.231946 51.2091166, 3.2319583 51.2091291, 3.2320466 51.2091892, 3.2321287 51.2092495)",,yes,,
"[832655154, 746254262]",True,,Nieuwe Gentweg,residential,30,False,136.303,"LINESTRING (3.2299618 51.2042342, 3.230008 51.2042416, 3.2310073 51.2044027, 3.2311527 51.2044227, 3.231522 51.2044589, 3.2317232 51.2044767, 3.2318742 51.2044794)",,,,
12125754,False,,Schaarstraat,residential,30,False,25.435,"LINESTRING (3.23302 51.2058097, 3.233181 51.206015)",,,,
12125754,False,,Schaarstraat,residential,30,True,77.369,"LINESTRING (3.23302 51.2058097, 3.2326655 51.2053773, 3.2325176 51.2051892)",,,,
27797954,False,,Minderbroedersstraat,residential,30,False,113.279,"LINESTRING (3.23302 51.2058097, 3.2326347 51.2060481, 3.2318583 51.2065225)",,,,
827725259,False,,Pandreitje,residential,30,True,22.992,"LINESTRING (3.2290926 51.20652, 3.2290485 51.206547, 3.2288567 51.2066646)",,,,
27797911,False,,Park,residential,30,False,95.43499999999999,"LINESTRING (3.2296607 51.206825, 3.2298042 51.2068561, 3.2300411 51.2069784, 3.230176 51.207048, 3.2306056 51.2073011, 3.2306326 51.2073914)",,,,
27797918,True,,Gevangenisstraat,residential,30,False,52.123999999999995,"LINESTRING (3.2296607 51.206825, 3.229367 51.2066637, 3.2290926 51.20652)",,,,
27797953,False,,Freren Fonteinstraat,residential,30,False,58.632,"LINESTRING (3.2302344 51.207819, 3.2297762 51.2082613)",,,,
27797953,False,,Freren Fonteinstraat,residential,30,True,55.171,"LINESTRING (3.2302344 51.207819, 3.2305724 51.2074823, 3.2306326 51.2073914)",,,,
27797954,False,,Minderbroedersstraat,residential,30,False,129.333,"LINESTRING (3.2318583 51.2065225, 3.2315415 51.2067389, 3.2306747 51.2073302, 3.2306326 51.2073914)",,,,
27797954,False,,Minderbroedersstraat,residential,30,True,113.279,"LINESTRING (3.2318583 51.2065225, 3.2326347 51.2060481, 3.23302 51.2058097)",,,,
827725259,False,,Pandreitje,residential,30,True,35.935,"LINESTRING (3.2288567 51.2066646, 3.2284945 51.2068947)",,,,
