osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,ref,junction
"[521578430, 145819389, 145819398]","['Kerkstraat', 'Vierschaar']",residential,,False,False,363.936,"LINESTRING (4.0843899 51.109819, 4.0843946 51.1097607, 4.084417 51.1095277, 4.0844403 51.1092919, 4.0844504 51.1089696, 4.0843968 51.1083709, 4.0843767 51.1082077, 4.0843969 51.1080273, 4.0844473 51.1079069, 4.0845481 51.1077487, 4.0845784 51.1077011, 4.0848659 51.1073117, 4.0852239 51.1069476, 4.0853792 51.106782, 4.0854493 51.1067117)",,,,
71234496,Dorushoeksken,residential,30,False,False,275.17499999999995,"LINESTRING (4.0809774 51.1088431, 4.0803444 51.1096209, 4.0802181 51.1098351, 4.0801442 51.1100336, 4.0800999 51.1102843, 4.0799867 51.1111983)",,,,
"[521578422, 145819382]",Gentstraat,residential,,False,False,158.27999999999997,"LINESTRING (4.0809774 51.1088431, 4.081392 51.1089713, 4.0815936 51.1090393, 4.0818195 51.1091275, 4.082118 51.109282, 4.0824484 51.1094344, 4.0825538 51.1094798, 4.0825713 51.1094874, 4.0828567 51.1096295)",,,,
"[399433252, 399433253, 71261223, 399433255, 467443804, 467443806]",Gentstraat,residential,50,False,True,185.527,"LINESTRING (4.0809774 51.1088431, 4.0803955 51.1086527, 4.0803303 51.1086329, 4.0798372 51.108491, 4.0795553 51.1084121, 4.0791838 51.1083401, 4.0789429 51.108296, 4.0789218 51.1082867, 4.0788845 51.1082703, 4.0787744 51.1082218, 4.0786655 51.1081738, 4.078585 51.1081374)",2,,,
145819388,Kerkplein,residential,,False,True,56.46,"LINESTRING (4.0855459 51.1059998, 4.0862908 51.106051, 4.0863501 51.1060499)",,,,
320126015,Kerkstraat,residential,,False,False,96.41,"LINESTRING (4.0855459 51.1059998, 4.085698 51.1058552, 4.0858784 51.1057518, 4.0862981 51.105645, 4.0866059 51.1056015, 4.0866974 51.1056089)",,,,
670332600,Kerkstraat,residential,,False,True,10.635,"LINESTRING (4.0855459 51.1059998, 4.0854919 51.1060731, 4.0854848 51.1060873)",,,,
320126015,Kerkstraat,residential,,False,True,10.86,"LINESTRING (4.0868153 51.1055452, 4.0866974 51.1056089)",,,,
145819406,Kerkstraat,residential,,False,False,46.535,"LINESTRING (4.0868153 51.1055452, 4.0871246 51.1055755, 4.0873128 51.1056225, 4.0874547 51.1056548)",,,,
145989217,Kouterstraat,residential,,False,False,88.911,"LINESTRING (4.0799867 51.1111983, 4.0787131 51.1111936)",,,,
71234496,Dorushoeksken,residential,30,False,True,275.175,"LINESTRING (4.0799867 51.1111983, 4.0800999 51.1102843, 4.0801442 51.1100336, 4.0802181 51.1098351, 4.0803444 51.1096209, 4.0809774 51.1088431)",,,,
71261224,Kouterstraat,residential,,False,False,106.964,"LINESTRING (4.0799867 51.1111983, 4.0813359 51.1112158, 4.0815186 51.1112184)",,,,
397903100,Zuidermolen,residential,,False,False,54.514,"LINESTRING (4.0906388 51.1134935, 4.0903476 51.1139484)",,,,
73448528,Hollandse Molen,residential,,False,False,103.85799999999999,"LINESTRING (4.0906388 51.1134935, 4.0908656 51.1130918, 4.0909393 51.1129531, 4.090972 51.11284, 4.0909554 51.1127879, 4.0909474 51.112763, 4.0908492 51.1127167, 4.0907101 51.112691)",,,,
145819399,Zuidermolen,residential,,False,True,62.476,"LINESTRING (4.0906388 51.1134935, 4.0904023 51.1134455, 4.0901411 51.113419, 4.0897596 51.1134086)",,,,
73448528,Hollandse Molen,residential,,False,False,43.706,"LINESTRING (4.0907101 51.112691, 4.0902025 51.1127064, 4.090085 51.1127126)",,,,
73448528,Hollandse Molen,residential,,False,True,103.858,"LINESTRING (4.0907101 51.112691, 4.0908492 51.1127167, 4.0909474 51.112763, 4.0909554 51.1127879, 4.090972 51.11284, 4.0909393 51.1129531, 4.0908656 51.1130918, 4.0906388 51.1134935)",,,,
115726441,Sint-Franciscusstraat,residential,,False,True,135.56,"LINESTRING (4.0865661 51.1097513, 4.0867284 51.1097954, 4.0873584 51.1099117, 4.0875612 51.1099011, 4.0876647 51.1099073, 4.0877464 51.1099368, 4.0877809 51.1100014, 4.0877756 51.1100866, 4.0875597 51.1103432)",,,,
396766733,Sint-Franciscusstraat,residential,,False,False,29.206,"LINESTRING (4.0865661 51.1097513, 4.0865533 51.1097656, 4.0865328 51.1097758, 4.0865076 51.1097803, 4.0864816 51.1097783, 4.0864588 51.1097703, 4.0864426 51.1097574, 4.0864355 51.1097416, 4.0864386 51.1097253, 4.0864514 51.109711, 4.0864719 51.1097008, 4.0864971 51.1096964, 4.086523 51.1096983, 4.0865459 51.1097063, 4.086562 51.1097192, 4.0865691 51.109735, 4.0865661 51.1097513)",,,,
396766733,Sint-Franciscusstraat,residential,,False,True,29.206000000000007,"LINESTRING (4.0865661 51.1097513, 4.0865691 51.109735, 4.086562 51.1097192, 4.0865459 51.1097063, 4.086523 51.1096983, 4.0864971 51.1096964, 4.0864719 51.1097008, 4.0864514 51.109711, 4.0864386 51.1097253, 4.0864355 51.1097416, 4.0864426 51.1097574, 4.0864588 51.1097703, 4.0864816 51.1097783, 4.0865076 51.1097803, 4.0865328 51.1097758, 4.0865533 51.1097656, 4.0865661 51.1097513)",,,,
145819391,Marollenstraatje,residential,,False,False,62.51,"LINESTRING (4.0863241 51.1068252, 4.0859434 51.106767, 4.0855415 51.1067322, 4.0854493 51.1067117)",,,,
115726441,Sint-Franciscusstraat,residential,,False,False,59.432,"LINESTRING (4.0872144 51.1108317, 4.0872876 51.1107317, 4.0873831 51.1106011, 4.0875597 51.1103432)",,,,
145819386,Hoogstraat,residential,,True,False,36.348,"LINESTRING (4.0872144 51.1108317, 4.0875096 51.1109585, 4.0876441 51.1110163)",,yes,,
84795248,Abdij van Roosenberglaan,secondary,50,False,False,68.797,"LINESTRING (4.0878161 51.1104071, 4.0877966 51.1104757, 4.0877475 51.1106488, 4.087691 51.1108477, 4.0876704 51.1109218, 4.0876441 51.1110163)",,,N446,
115731732,Sint-Franciscusstraat,residential,,True,False,19.259999999999998,"LINESTRING (4.0878161 51.1104071, 4.0877037 51.1103802, 4.0875597 51.1103432)",,,,
115726441,Sint-Franciscusstraat,residential,,False,False,135.56,"LINESTRING (4.0875597 51.1103432, 4.0877756 51.1100866, 4.0877809 51.1100014, 4.0877464 51.1099368, 4.0876647 51.1099073, 4.0875612 51.1099011, 4.0873584 51.1099117, 4.0867284 51.1097954, 4.0865661 51.1097513)",,,,
115726441,Sint-Franciscusstraat,residential,,False,True,59.432,"LINESTRING (4.0875597 51.1103432, 4.0873831 51.1106011, 4.0872876 51.1107317, 4.0872144 51.1108317)",,,,
145819399,Zuidermolen,residential,,False,True,14.261,"LINESTRING (4.0897596 51.1134086, 4.0895556 51.1134155)",,,,
115775488,Hollandse Molen,residential,,False,False,80.75,"LINESTRING (4.0897596 51.1134086, 4.0897997 51.1133564, 4.090085 51.1127126)",,,,
145819399,Zuidermolen,residential,,False,False,62.476,"LINESTRING (4.0897596 51.1134086, 4.0901411 51.113419, 4.0904023 51.1134455, 4.0906388 51.1134935)",,,,
115775518,Hollandse Molen,residential,,False,True,21.155,"LINESTRING (4.0887001 51.1133045, 4.088641 51.1134911)",,,,
145819399,Zuidermolen,residential,,False,False,60.981,"LINESTRING (4.0887001 51.1133045, 4.0895556 51.1134155)",,,,
"[73448528, 115775518]",Hollandse Molen,residential,,False,"[False, True]",162.215,"LINESTRING (4.0887001 51.1133045, 4.0887161 51.1132486, 4.0890487 51.1125482, 4.0896204 51.1126318, 4.0898229 51.1126656, 4.090085 51.1127126)",,,,
145819399,Zuidermolen,residential,,False,True,115.3,"LINESTRING (4.0887001 51.1133045, 4.0877045 51.1131016, 4.0876712 51.1130949, 4.0876235 51.1131734, 4.0874973 51.1134355)",,,,
115775496,Zuidermolen,residential,,False,False,29.846,"LINESTRING (4.0894349 51.113673, 4.089508 51.113517, 4.0895556 51.1134155)",,,,
115775518,Hollandse Molen,residential,,False,False,21.155,"LINESTRING (4.088641 51.1134911, 4.0887001 51.1133045)",,,,
115775463,Molendreef,residential,,False,True,125.033,"LINESTRING (4.0891425 51.1138801, 4.0890341 51.1138509, 4.0876649 51.1134813, 4.0876272 51.1134713, 4.0874973 51.1134355)",,,,
"[73448528, 115775518]",Hollandse Molen,residential,,False,"[False, True]",162.215,"LINESTRING (4.090085 51.1127126, 4.0898229 51.1126656, 4.0896204 51.1126318, 4.0890487 51.1125482, 4.0887161 51.1132486, 4.0887001 51.1133045)",,,,
73448528,Hollandse Molen,residential,,False,True,43.706,"LINESTRING (4.090085 51.1127126, 4.0902025 51.1127064, 4.0907101 51.112691)",,,,
115775488,Hollandse Molen,residential,,False,True,80.75,"LINESTRING (4.090085 51.1127126, 4.0897997 51.1133564, 4.0897596 51.1134086)",,,,
115789067,Rivierstraat,residential,,True,False,198.929,"LINESTRING (4.0828567 51.1096295, 4.0828309 51.1096733, 4.0828153 51.1097097, 4.0827587 51.1099543, 4.0827205 51.1100626, 4.0826871 51.1101236, 4.0826324 51.1101766, 4.0824037 51.1103091, 4.0823274 51.1103672, 4.0820657 51.1106471, 4.0818648 51.1109109, 4.0816976 51.1111609, 4.0816881 51.1112207)",,,,
"[145819382, 521578422]",Gentstraat,residential,,False,True,158.28,"LINESTRING (4.0828567 51.1096295, 4.0825713 51.1094874, 4.0825538 51.1094798, 4.0824484 51.1094344, 4.082118 51.109282, 4.0818195 51.1091275, 4.0815936 51.1090393, 4.081392 51.1089713, 4.0809774 51.1088431)",,,,
"[521578423, 61692117, 1249830631]","['Gentstraat', 'Vierschaar']",residential,,False,False,110.23,"LINESTRING (4.0828567 51.1096295, 4.0829454 51.1096529, 4.0831183 51.1096847, 4.0833874 51.1097222, 4.0836346 51.1097286, 4.0836918 51.1097256, 4.0838415 51.1097214, 4.0839342 51.1097301, 4.0840501 51.1097549, 4.0842407 51.1098007, 4.0843899 51.109819)",,,,
320126015,Kerkstraat,residential,,False,False,10.86,"LINESTRING (4.0866974 51.1056089, 4.0868153 51.1055452)",,,,
320126015,Kerkstraat,residential,,False,True,96.41,"LINESTRING (4.0866974 51.1056089, 4.0866059 51.1056015, 4.0862981 51.105645, 4.0858784 51.1057518, 4.085698 51.1058552, 4.0855459 51.1059998)",,,,
952485120,Kerkplein,residential,,False,True,32.243,"LINESTRING (4.0866974 51.1056089, 4.0866853 51.10566, 4.0867506 51.1057941, 4.0867918 51.1058887)",,,,
145819406,Kerkstraat,residential,,False,True,46.535000000000004,"LINESTRING (4.0874547 51.1056548, 4.0873128 51.1056225, 4.0871246 51.1055755, 4.0868153 51.1055452)",,,,
952485120,Kerkplein,residential,,False,False,32.242999999999995,"LINESTRING (4.0867918 51.1058887, 4.0867506 51.1057941, 4.0866853 51.10566, 4.0866974 51.1056089)",,,,
952485124,Kerkplein,residential,,True,False,19.26,"LINESTRING (4.0867918 51.1058887, 4.086857 51.1059402, 4.0868859 51.1060017, 4.086891 51.1060121, 4.0869061 51.1060431)",,,,
145819388,Kerkplein,residential,,False,False,56.46,"LINESTRING (4.0863501 51.1060499, 4.0862908 51.106051, 4.0855459 51.1059998)",,,,
145819389,Kerkstraat,residential,,False,True,27.360999999999997,"LINESTRING (4.0855792 51.106484, 4.0855109 51.1065471, 4.08551 51.1065728, 4.0854808 51.106646, 4.0854493 51.1067117)",,,,
"[1115589256, 400763253, 400763254]",Kerkstraat,residential,,False,False,48.160999999999994,"LINESTRING (4.0855792 51.106484, 4.0854929 51.1064315, 4.0854446 51.1063738, 4.0854252 51.1063206, 4.0854235 51.1062658, 4.0854322 51.1062183, 4.0854551 51.1061468, 4.0854848 51.1060873)",,,,
952485123,Kerkplein,residential,,False,False,70.859,"LINESTRING (4.0855792 51.106484, 4.0856478 51.1064758, 4.0862658 51.1064791, 4.0863586 51.1064645, 4.0864128 51.1064305, 4.0864486 51.1064079, 4.0865062 51.1063535)",,,,
145819389,Kerkstraat,residential,,False,False,27.361,"LINESTRING (4.0854493 51.1067117, 4.0854808 51.106646, 4.08551 51.1065728, 4.0855109 51.1065471, 4.0855792 51.106484)",,,,
"[145819389, 521578430, 145819398]","['Kerkstraat', 'Vierschaar']",residential,,False,True,363.9359999999999,"LINESTRING (4.0854493 51.1067117, 4.0853792 51.106782, 4.0852239 51.1069476, 4.0848659 51.1073117, 4.0845784 51.1077011, 4.0845481 51.1077487, 4.0844473 51.1079069, 4.0843969 51.1080273, 4.0843767 51.1082077, 4.0843968 51.1083709, 4.0844504 51.1089696, 4.0844403 51.1092919, 4.084417 51.1095277, 4.0843946 51.1097607, 4.0843899 51.109819)",,,,
145819391,Marollenstraatje,residential,,False,True,62.51,"LINESTRING (4.0854493 51.1067117, 4.0855415 51.1067322, 4.0859434 51.106767, 4.0863241 51.1068252)",,,,
"[399433248, 145819381, 399433254]",Gentstraat,tertiary,50,False,False,105.993,"LINESTRING (4.078585 51.1081374, 4.0783951 51.1082739, 4.0782181 51.108338, 4.0781989 51.108345, 4.078166 51.1083569, 4.0781391 51.1083652, 4.0779173 51.1084333, 4.0778009 51.1084642, 4.0777246 51.1084864, 4.0772911 51.1086124)","['2', '3']",,,
"[399433252, 399433253, 71261223, 399433255, 467443804, 467443806]",Gentstraat,residential,50,False,False,185.52700000000002,"LINESTRING (4.078585 51.1081374, 4.0786655 51.1081738, 4.0787744 51.1082218, 4.0788845 51.1082703, 4.0789218 51.1082867, 4.0789429 51.108296, 4.0791838 51.1083401, 4.0795553 51.1084121, 4.0798372 51.108491, 4.0803303 51.1086329, 4.0803955 51.1086527, 4.0809774 51.1088431)",2,,,
145819386,Hoogstraat,residential,,True,False,221.994,"LINESTRING (4.0844592 51.1099194, 4.0845334 51.1099598, 4.0849927 51.110162, 4.0851496 51.1101998, 4.0853002 51.1102135, 4.0859079 51.1102751, 4.0860117 51.1102949, 4.0861244 51.1103345, 4.0872144 51.1108317)",,yes,,
145819396,Schietakkerstraat,residential,,False,False,12.261,"LINESTRING (4.0844592 51.1099194, 4.0844112 51.1098669, 4.0843899 51.109819)",,,,
145819396,Schietakkerstraat,residential,,False,True,121.77699999999999,"LINESTRING (4.0844592 51.1099194, 4.0843659 51.1099974, 4.084283 51.1103531, 4.084184 51.1109882)",,,,
84795248,Abdij van Roosenberglaan,secondary,50,False,True,68.797,"LINESTRING (4.0876441 51.1110163, 4.0876704 51.1109218, 4.087691 51.1108477, 4.0877475 51.1106488, 4.0877966 51.1104757, 4.0878161 51.1104071)",,,N446,
"[145785521, 145819380]",Belselestraat,secondary,50,False,False,258.089,"LINESTRING (4.0876441 51.1110163, 4.0875892 51.1111548, 4.0874478 51.1115118, 4.0873618 51.111648, 4.0870487 51.1122559, 4.086744 51.1128477, 4.0865205 51.1132256)",,,N446,
145819384,Hoogstraat,tertiary,50,False,False,256.87000000000006,"LINESTRING (4.0876441 51.1110163, 4.087791 51.1110832, 4.0880841 51.1112165, 4.0885415 51.1114227, 4.0887156 51.1114691, 4.0889399 51.1114861, 4.0893059 51.111498, 4.0895808 51.1114724, 4.0898358 51.1114545, 4.0898843 51.1114511, 4.0901401 51.1114624, 4.0903986 51.1115121, 4.0905991 51.1115718, 4.090775 51.1116292, 4.0909942 51.1117185)",,,,
521578424,Kouterstraat,residential,,False,False,11.835,"LINESTRING (4.0815186 51.1112184, 4.0816881 51.1112207)",,,,
71261224,Kouterstraat,residential,,False,True,106.964,"LINESTRING (4.0815186 51.1112184, 4.0813359 51.1112158, 4.0799867 51.1111983)",,,,
145819395,Rivierstraat,residential,,False,False,220.727,"LINESTRING (4.0815186 51.1112184, 4.0815076 51.1113231, 4.0814602 51.1114017, 4.0797747 51.1126621, 4.0795792 51.112749)",,,,
521578424,Kouterstraat,residential,,False,True,11.835,"LINESTRING (4.0816881 51.1112207, 4.0815186 51.1112184)",,,,
145819390,Kouterstraat,residential,,False,True,184.087,"LINESTRING (4.0816881 51.1112207, 4.082543 51.1112309, 4.0827829 51.1112141, 4.0829372 51.1111717, 4.0834047 51.1110113, 4.0834548 51.110994, 4.0837076 51.1109068, 4.084184 51.1109882)",,,,
145819392,Molenstraat,residential,,False,False,23.419,"LINESTRING (4.0865205 51.1132256, 4.0868309 51.1133055)",,,,
"[145785521, 145819380]",Belselestraat,secondary,50,False,True,258.089,"LINESTRING (4.0865205 51.1132256, 4.086744 51.1128477, 4.0870487 51.1122559, 4.0873618 51.111648, 4.0874478 51.1115118, 4.0875892 51.1111548, 4.0876441 51.1110163)",,,N446,
145819399,Zuidermolen,residential,,False,False,14.261,"LINESTRING (4.0895556 51.1134155, 4.0897596 51.1134086)",,,,
145819399,Zuidermolen,residential,,False,True,60.981,"LINESTRING (4.0895556 51.1134155, 4.0887001 51.1133045)",,,,
115775496,Zuidermolen,residential,,False,True,29.846,"LINESTRING (4.0895556 51.1134155, 4.089508 51.113517, 4.0894349 51.113673)",,,,
145989213,Henri de Lovinfossestraat,residential,30,False,False,82.396,"LINESTRING (4.0772911 51.1086124, 4.0773289 51.1086548, 4.0776325 51.108995, 4.0777244 51.1092919)",,,,
"[399433248, 145819381, 399433254]",Gentstraat,tertiary,50,False,True,105.993,"LINESTRING (4.0772911 51.1086124, 4.0777246 51.1084864, 4.0778009 51.1084642, 4.0779173 51.1084333, 4.0781391 51.1083652, 4.078166 51.1083569, 4.0781989 51.108345, 4.0782181 51.108338, 4.0783951 51.1082739, 4.078585 51.1081374)","['2', '3']",,,
145989214,Henri de Lovinfossestraat,residential,,False,True,119.80600000000001,"LINESTRING (4.0793924 51.109179, 4.0791254 51.1091433, 4.0786876 51.1091296, 4.0785866 51.1091345, 4.0784075 51.1091433, 4.0780879 51.109201, 4.0777244 51.1092919)",,,,
"[145989217, 145989213]","['Henri de Lovinfossestraat', 'Kouterstraat']",residential,30,False,"[False, True]",303.655,"LINESTRING (4.0777244 51.1092919, 4.0776631 51.1095804, 4.0776079 51.1097559, 4.0772079 51.1110287, 4.0783644 51.1111939, 4.0786448 51.1111937, 4.0787131 51.1111936)",,,,
145989213,Henri de Lovinfossestraat,residential,30,False,True,82.396,"LINESTRING (4.0777244 51.1092919, 4.0776325 51.108995, 4.0773289 51.1086548, 4.0772911 51.1086124)",,,,
145989214,Henri de Lovinfossestraat,residential,,False,False,119.80600000000001,"LINESTRING (4.0777244 51.1092919, 4.0780879 51.109201, 4.0784075 51.1091433, 4.0785866 51.1091345, 4.0786876 51.1091296, 4.0791254 51.1091433, 4.0793924 51.109179)",,,,
145989216,Kouterstraat,residential,,False,True,112.221,"LINESTRING (4.0786614 51.1101849, 4.0787131 51.1111936)",,,,
145989216,Kouterstraat,residential,,False,False,112.221,"LINESTRING (4.0787131 51.1111936, 4.0786614 51.1101849)",,,,
145989217,Kouterstraat,residential,,False,True,88.911,"LINESTRING (4.0787131 51.1111936, 4.0799867 51.1111983)",,,,
"[145989217, 145989213]","['Henri de Lovinfossestraat', 'Kouterstraat']",residential,30,False,"[False, True]",303.655,"LINESTRING (4.0787131 51.1111936, 4.0786448 51.1111937, 4.0783644 51.1111939, 4.0772079 51.1110287, 4.0776079 51.1097559, 4.0776631 51.1095804, 4.0777244 51.1092919)",,,,
397903100,Zuidermolen,residential,,False,True,54.514,"LINESTRING (4.0903476 51.1139484, 4.0906388 51.1134935)",,,,
145819387,Kerkplein,residential,,True,False,59.757999999999996,"LINESTRING (4.0869061 51.1060431, 4.0869413 51.1061735, 4.086944 51.1062216, 4.0869453 51.1062707, 4.0869095 51.1063057, 4.0868744 51.1063203, 4.0868254 51.1063414, 4.0866579 51.1063596, 4.0865755 51.1063607, 4.0865062 51.1063535)",,,,roundabout
952485122,Kerkplein,residential,,True,False,17.393,"LINESTRING (4.0867245 51.1060393, 4.0867918 51.1058887)",,,,
952485125,Kerkplein,residential,,True,False,12.686,"LINESTRING (4.0867245 51.1060393, 4.0869061 51.1060431)",,,,roundabout
952485123,Kerkplein,residential,,False,True,70.85900000000001,"LINESTRING (4.0865062 51.1063535, 4.0864486 51.1064079, 4.0864128 51.1064305, 4.0863586 51.1064645, 4.0862658 51.1064791, 4.0856478 51.1064758, 4.0855792 51.106484)",,,,
952485127,Kerkplein,residential,,True,False,49.160000000000004,"LINESTRING (4.0865062 51.1063535, 4.0864736 51.1063138, 4.0864457 51.1062353, 4.0864401 51.1061462, 4.0864742 51.1060894, 4.0865264 51.106067, 4.0867245 51.1060393)",,,,roundabout
670332600,Kerkstraat,residential,,False,False,10.635,"LINESTRING (4.0854848 51.1060873, 4.0854919 51.1060731, 4.0855459 51.1059998)",,,,
1007819148,Lucianus Vandeveldestraat,residential,,False,False,31.741,"LINESTRING (4.0854848 51.1060873, 4.0854106 51.1060735, 4.0850723 51.1059687)",,,,
"[1115589256, 400763253, 400763254]",Kerkstraat,residential,,False,True,48.161,"LINESTRING (4.0854848 51.1060873, 4.0854551 51.1061468, 4.0854322 51.1062183, 4.0854235 51.1062658, 4.0854252 51.1063206, 4.0854446 51.1063738, 4.0854929 51.1064315, 4.0855792 51.106484)",,,,
1007819148,Lucianus Vandeveldestraat,residential,,False,True,31.741,"LINESTRING (4.0850723 51.1059687, 4.0854106 51.1060735, 4.0854848 51.1060873)",,,,
