osmid,name,highway,oneway,reversed,length,geometry,maxspeed,junction,lanes
24798377,Kruisbaan,residential,False,False,183.56099999999998,"LINESTRING (4.1897777 51.0151141, 4.1908678 51.0154058, 4.1921883 51.0157662)",,,
24798377,Kruisbaan,residential,False,True,183.56099999999998,"LINESTRING (4.1921883 51.0157662, 4.1908678 51.0154058, 4.1897777 51.0151141)",,,
237797529,Vierhuizen,residential,False,True,168.161,"LINESTRING (4.1921883 51.0157662, 4.1923125 51.0156523, 4.1925442 51.0155065, 4.1938944 51.0147048)",30,,
26547310,Collegestraat,unclassified,True,False,209.01199999999997,"LINESTRING (4.1938649 51.0116713, 4.1936132 51.0120943, 4.193847 51.0121574, 4.1938685 51.0122131, 4.1938416 51.0122696, 4.1934751 51.012317, 4.1933899 51.0124496, 4.193665 51.0132032)",30,,
489671417,Hanenstraat,residential,False,False,29.613999999999997,"LINESTRING (4.1938649 51.0116713, 4.1939889 51.0116936, 4.1942719 51.0117445)",30,,
489671417,Hanenstraat,residential,False,True,96.38399999999999,"LINESTRING (4.1938649 51.0116713, 4.1937613 51.0116667, 4.1937022 51.0116579, 4.1935337 51.0116155, 4.193263 51.0115454, 4.1931575 51.0114835, 4.192723 51.0113706, 4.1926073 51.0113416)",30,,
"[489671417, 489671418]",Hanenstraat,residential,False,False,175.114,"LINESTRING (4.1942719 51.0117445, 4.1944103 51.0117583, 4.1945846 51.0117634, 4.1948341 51.0117575, 4.1951372 51.0117896, 4.1955958 51.0118739, 4.1960572 51.011971, 4.1965118 51.012041, 4.1965608 51.0120486, 4.1966031 51.0120551, 4.1967052 51.0120708)","['30', '50']",,
489671417,Hanenstraat,residential,False,True,29.613999999999997,"LINESTRING (4.1942719 51.0117445, 4.1939889 51.0116936, 4.1938649 51.0116713)",30,,
24799226,Bovendonkstraat,residential,False,False,258.89,"LINESTRING (4.1949409 51.0075335, 4.1951205 51.0077754, 4.1951508 51.0078127, 4.1951949 51.0078669, 4.1955047 51.0082376, 4.1955962 51.0083491, 4.1957823 51.0085713, 4.1961911 51.0090407, 4.196371 51.0092084, 4.1966197 51.009367, 4.1968403 51.0095146)",50,,
78375443,Vlasroot,residential,False,True,156.88199999999998,"LINESTRING (4.1949409 51.0075335, 4.1947655 51.0075494, 4.194655 51.0075712, 4.1945655 51.0075925, 4.1944803 51.0076243, 4.1943368 51.0076878, 4.1942432 51.0077316, 4.1940697 51.0078231, 4.1938348 51.0079584, 4.1937886 51.007985, 4.1937424 51.0080021, 4.1936943 51.0080025, 4.1936564 51.0079934, 4.1936266 51.0079777, 4.1935232 51.0078758, 4.1933858 51.0077662, 4.1932991 51.00771, 4.1932428 51.0076974, 4.193176 51.0077197)",,,
24799226,Bovendonkstraat,residential,False,False,269.49,"LINESTRING (4.1970885 51.00968, 4.1971133 51.0097193, 4.197124 51.0097489, 4.1971086 51.0099172, 4.1970148 51.0107129, 4.1969462 51.011532, 4.1969029 51.0118727, 4.1968942 51.0119126, 4.1968796 51.0119867, 4.1968586 51.0120934)",50,,
24799226,Bovendonkstraat,residential,False,True,25.295,"LINESTRING (4.1970885 51.00968, 4.1969658 51.0095987, 4.1968403 51.0095146)",50,,
