osmid,oneway,name,highway,access,reversed,length,geometry,lanes,ref,maxspeed,junction
115730551,False,Rue des Dames,residential,,True,14.432,"LINESTRING (3.8947368 50.4113731, 3.8948269 50.4114895)",,,,
84892686,True,Rue de l'Église,residential,,False,51.492999999999995,"LINESTRING (3.8947368 50.4113731, 3.8946899 50.4113159, 3.8945757 50.4111765, 3.894372 50.4109731)",,,,
499900604,False,Rue Hankar,residential,,False,73.693,"LINESTRING (3.8947368 50.4113731, 3.8954025 50.4110218, 3.8955326 50.4109466)",,,,
115730551,False,Rue des Dames,residential,,False,51.29,"LINESTRING (3.8951027 50.4119152, 3.8950601 50.4118265, 3.8950242 50.4117635, 3.8948269 50.4114895)",,,,
115730551,False,Rue des Dames,residential,,True,124.439,"LINESTRING (3.8951027 50.4119152, 3.8951047 50.4119738, 3.8950777 50.4120328, 3.895036 50.4120921, 3.8949849 50.4121423, 3.8949043 50.4121907, 3.8942498 50.4124196, 3.8940043 50.4125215, 3.8938216 50.4126013)",,,,
573245462,False,Rue de Grande-Bretagne,secondary,,False,2.144,"LINESTRING (3.8977165 50.4121734, 3.8976971 50.4121586)",2,N544,50,
573245462,False,Rue de Grande-Bretagne,secondary,,True,183.275,"LINESTRING (3.8977165 50.4121734, 3.898084 50.4124435, 3.8986794 50.412905, 3.8987331 50.4129495, 3.8987867 50.4129905, 3.8993528 50.4134495)",2,N544,50,
123468522,False,Rue de Lille,residential,,False,138.012,"LINESTRING (3.8964686 50.409027, 3.8965118 50.4090802, 3.8968883 50.4095446, 3.8973558 50.4101319)",,,,
"[713715594, 500060029]",True,Rue Désiré Maroille,residential,,False,156.83700000000002,"LINESTRING (3.8964686 50.409027, 3.896404 50.4090488, 3.8954464 50.4093727, 3.8946289 50.4096313, 3.8945005 50.4096719)",,,,
84892758,False,Rue des Sars,residential,,False,44.211,"LINESTRING (3.8999572 50.4060212, 3.8994548 50.4057855)",,,,
103985039,False,Rue César Depaepe,residential,,True,82.187,"LINESTRING (3.8999572 50.4060212, 3.8994908 50.4062828, 3.899088 50.4065105)",,,,
126098243,False,Rue de Lambrechies,residential,,False,6.172,"LINESTRING (3.8909587 50.4108652, 3.8908718 50.4108615)",,,,
"[84892713, 312090403]",False,"['Rue de Saint-Ghislain', 'Rue Joseph Bidez']",residential,,True,303.822,"LINESTRING (3.8909587 50.4108652, 3.8910691 50.4109357, 3.8910835 50.4109602, 3.8911109 50.4110068, 3.8912362 50.4112205, 3.8912645 50.411266, 3.8913867 50.4114137, 3.8914859 50.411508, 3.8917107 50.4117488, 3.8919041 50.4120026, 3.8921579 50.4123449, 3.8925155 50.4122394, 3.8933248 50.4120006, 3.8933865 50.4119527, 3.8934133 50.4119014, 3.8933865 50.4118348, 3.8933597 50.4117835)",2,,50,
573471701,False,Rue du Onze Novembre,residential,,True,84.099,"LINESTRING (3.8909587 50.4108652, 3.8909938 50.4107969, 3.8910532 50.4107499, 3.8911194 50.4107333, 3.8915268 50.410637, 3.8916678 50.4106005, 3.891871 50.4105491, 3.8919613 50.4105177)",,,,
84892742,True,Rue Dejardin,residential,,False,164.99099999999999,"LINESTRING (3.8884161 50.4078921, 3.8887717 50.4072132, 3.8891512 50.4064842)",,,,
345212715,False,Rue Joseph Dufrane,secondary,,True,206.252,"LINESTRING (3.8884161 50.4078921, 3.8886584 50.4078568, 3.8891656 50.4077811, 3.8892569 50.4077672, 3.890153 50.4076312, 3.8912413 50.4074473)",,N546,,
996495392,False,Rue de l'Industrie,secondary,,False,27.234,"LINESTRING (3.8884161 50.4078921, 3.8882063 50.4079212, 3.8880406 50.4079442)",,N546,,
84892745,True,Rue des Mineurs,residential,,False,154.299,"LINESTRING (3.899088 50.4065105, 3.8972592 50.4057575)",,,,
103985039,False,Rue César Depaepe,residential,,True,119.808,"LINESTRING (3.899088 50.4065105, 3.898014 50.4073426)",,,,
103985039,False,Rue César Depaepe,residential,,False,82.187,"LINESTRING (3.899088 50.4065105, 3.8994908 50.4062828, 3.8999572 50.4060212)",,,,
103576873,False,Rue Achille Degrâce,unclassified,,True,126.427,"LINESTRING (3.8880406 50.4079442, 3.8880755 50.4080555, 3.8880866 50.4080906, 3.8881919 50.408426, 3.8881968 50.4084415, 3.8882294 50.408653, 3.8882615 50.4090698)",,,,
713715601,False,Rue de l'Industrie,secondary,,False,62.415,"LINESTRING (3.8880406 50.4079442, 3.887814 50.4079799, 3.8871873 50.4080832)",,N546,,
996495392,False,Rue de l'Industrie,secondary,,True,27.234,"LINESTRING (3.8880406 50.4079442, 3.8882063 50.4079212, 3.8884161 50.4078921)",,N546,,
84892678,False,Rue Alfred Defuisseaux,residential,,True,52.35,"LINESTRING (3.8988428 50.4078804, 3.8983138 50.4075518)",,,,
103985021,False,Cour de l'Agrappe,living_street,,False,62.023,"LINESTRING (3.8988428 50.4078804, 3.8995279 50.4075333)",,,,
713715592,False,Rue Alfred Defuisseaux,residential,,False,22.311,"LINESTRING (3.8988428 50.4078804, 3.8990622 50.4080243)",,,,
84892742,True,Rue Dejardin,residential,,False,74.038,"LINESTRING (3.8894215 50.4059561, 3.8890215 50.405341)",,,,
181159020,True,Grand'Place,living_street,,False,20.523,"LINESTRING (3.8928739 50.4093278, 3.8929157 50.409329, 3.8931355 50.4093356, 3.8931632 50.4093364)",,,30,
"[573245456, 573245459]",False,"['Place Bosquetia', 'Rue Général Leman']",residential,,False,100.52599999999998,"LINESTRING (3.8928739 50.4093278, 3.8929038 50.4090876, 3.8929087 50.4089102, 3.8929092 50.408891, 3.8929107 50.4088336, 3.8929126 50.408758, 3.8929139 50.4087092, 3.8929075 50.4086015, 3.8929059 50.4085741, 3.8928882 50.4084764, 3.8928759 50.4084259)",,,,
573245460,False,Rue Général Leman,residential,,True,34.93,"LINESTRING (3.8928739 50.4093278, 3.892834 50.4094288, 3.8927793 50.4096058, 3.8927702 50.4096348)",,,,
103576895,True,Rue de l'Église,residential,,False,43.239,"LINESTRING (3.8932905 50.4100833, 3.8933183 50.4101004, 3.8936119 50.4104129)",,,,
115730553,False,Rue Chabotteau,residential,,False,24.467999999999996,"LINESTRING (3.8932905 50.4100833, 3.8932432 50.4100687, 3.8931767 50.4100868, 3.8929828 50.4101536)",,,,
103576873,False,Rue Achille Degrâce,unclassified,,False,126.42699999999998,"LINESTRING (3.8882615 50.4090698, 3.8882294 50.408653, 3.8881968 50.4084415, 3.8881919 50.408426, 3.8880866 50.4080906, 3.8880755 50.4080555, 3.8880406 50.4079442)",,,,
103576873,False,Rue Achille Degrâce,unclassified,,True,234.075,"LINESTRING (3.8882615 50.4090698, 3.8882925 50.4096049, 3.8882844 50.410145, 3.8881972 50.411173)",,,,
84892678,False,Rue Alfred Defuisseaux,residential,,False,5.574,"LINESTRING (3.8979577 50.4073076, 3.898014 50.4073426)",,,,
84892678,False,Rue Alfred Defuisseaux,residential,,True,89.45,"LINESTRING (3.8979577 50.4073076, 3.8975928 50.4070942, 3.8972358 50.4069015, 3.8970403 50.4067572)",,,,
84892718,False,Rue du Marais,residential,,True,181.784,"LINESTRING (3.8979577 50.4073076, 3.8976513 50.4074472, 3.8975658 50.407471, 3.8969104 50.4076017, 3.8967869 50.4076332, 3.8956764 50.408033)",,,,
"[345212715, 345212716]",False,Rue Joseph Dufrane,secondary,,False,57.975,"LINESTRING (3.8920376 50.4073278, 3.8916348 50.4073883, 3.8912413 50.4074473)",,N546,,
"[305388465, 345212716]",False,Rue Joseph Dufrane,secondary,,True,93.96600000000001,"LINESTRING (3.8920376 50.4073278, 3.8925615 50.4072503, 3.8927783 50.4072074, 3.8929883 50.4071589, 3.8930971 50.4071326, 3.8931471 50.4071205, 3.8932844 50.4070589)",,N546,,
500061957,False,Rue Jean Volders,residential,,False,27.656,"LINESTRING (3.8962558 50.4059511, 3.896064 50.4057345)",,,,
84892678,False,Rue Alfred Defuisseaux,residential,,False,105.52,"LINESTRING (3.8962558 50.4059511, 3.8969624 50.4066916, 3.8970403 50.4067572)",,,,
126100868,False,Rue Léon Dufuisseaux,secondary,yes,False,95.54599999999999,"LINESTRING (3.8962558 50.4059511, 3.8953542 50.406289, 3.8950923 50.4063852)",2,N546,50,
713715610,False,Rue Ferrer,secondary,yes,True,74.712,"LINESTRING (3.8962558 50.4059511, 3.896465 50.4058866, 3.8966408 50.4058434, 3.8967748 50.4058181, 3.8971858 50.4057669, 3.8972592 50.4057575)",2,N546,50,
84892746,True,Avenue Joseph Wauters,residential,,False,59.844,"LINESTRING (3.8966495 50.4053486, 3.8966065 50.4053932, 3.896064 50.4057345)",,,,
84934350,True,Rue Georges Rodenbach,residential,,False,249.592,"LINESTRING (3.8956133 50.4139313, 3.8956626 50.4138378, 3.8957554 50.4136714, 3.8957898 50.4136096, 3.8958252 50.4135462, 3.8958561 50.4134907, 3.8958921 50.4134262, 3.895958 50.413381, 3.8960092 50.4133458, 3.8960617 50.4133097, 3.8960858 50.4132954, 3.8977165 50.4121734)",,,,
221517240,False,Rue Dufrane-Friart,residential,,True,272.13000000000005,"LINESTRING (3.8956133 50.4139313, 3.8960463 50.4141373, 3.8965429 50.4143628, 3.8966566 50.4144049, 3.8967564 50.4144301, 3.8968123 50.4144324, 3.8969012 50.4144361, 3.897029 50.4144065, 3.897158 50.4143412, 3.8973712 50.4142709, 3.897475 50.4142576, 3.8975009 50.4142543, 3.8977762 50.4142103, 3.8979092 50.4141866, 3.8980062 50.414157, 3.8986205 50.4138612, 3.8988729 50.4137219)",,,,
84892735,True,Rue Général Leman,residential,,False,60.044,"LINESTRING (3.8929828 50.4101536, 3.8928868 50.4100048, 3.8927967 50.4098098, 3.8927702 50.4096348)",,,,
115730553,False,Rue Chabotteau,residential,,True,24.468,"LINESTRING (3.8929828 50.4101536, 3.8931767 50.4100868, 3.8932432 50.4100687, 3.8932905 50.4100833)",,,,
573471695,False,Place de l'Église,residential,,False,25.07,"LINESTRING (3.8929828 50.4101536, 3.8928989 50.4101837, 3.8928714 50.4101945, 3.8927922 50.4102257, 3.8927616 50.4102377, 3.8927163 50.4102556, 3.8926794 50.4102695)",,,,
573471689,True,Place de l'Église,residential,,False,52.464,"LINESTRING (3.8936119 50.4104129, 3.8935233 50.4104223, 3.8934449 50.4104342, 3.8933353 50.4104627, 3.893267 50.4104792, 3.8931168 50.4105329, 3.8929406 50.4106013)",,,,
312090403,False,Rue de Saint-Ghislain,residential,,False,9.549,"LINESTRING (3.89329 50.41171, 3.8933327 50.411755, 3.8933597 50.4117835)",,,,
103576896,False,Place de l'Église,residential,,True,41.278,"LINESTRING (3.8926794 50.4102695, 3.8927109 50.4103094, 3.8929031 50.4105554, 3.8929406 50.4106013)",1,,30,
573471695,False,Place de l'Église,residential,,True,25.07,"LINESTRING (3.8926794 50.4102695, 3.8927163 50.4102556, 3.8927616 50.4102377, 3.8927922 50.4102257, 3.8928714 50.4101945, 3.8928989 50.4101837, 3.8929828 50.4101536)",,,,
573471701,False,Rue du Onze Novembre,residential,,False,57.907,"LINESTRING (3.8926794 50.4102695, 3.8926567 50.4102794, 3.8925405 50.4103206, 3.8925087 50.4103318, 3.8924705 50.4103454, 3.8923483 50.4103849, 3.8921621 50.4104509, 3.8919613 50.4105177)",,,,
103576896,False,Place de l'Église,residential,,False,41.278,"LINESTRING (3.8929406 50.4106013, 3.8929031 50.4105554, 3.8927109 50.4103094, 3.8926794 50.4102695)",1,,30,
115726914,False,Rue du Lieutenant,residential,,False,54.57900000000001,"LINESTRING (3.8929406 50.4106013, 3.8929248 50.4106068, 3.8927397 50.4106724, 3.8926607 50.4107005, 3.8924759 50.410766, 3.8923297 50.4108262, 3.8922792 50.4108517)",,,,
103576873,False,Rue Achille Degrâce,unclassified,,False,234.075,"LINESTRING (3.8881972 50.411173, 3.8882844 50.410145, 3.8882925 50.4096049, 3.8882615 50.4090698)",,,,
126098243,False,Rue de Lambrechies,residential,,True,54.162,"LINESTRING (3.8881972 50.411173, 3.8883883 50.4111936, 3.8887789 50.4112053, 3.888957 50.4111911)",,,,
103576906,True,Rue de Saint-Ghislain,residential,,False,109.17399999999999,"LINESTRING (3.8933597 50.4117835, 3.8944382 50.4115943, 3.8945606 50.4115613, 3.8948269 50.4114895)",,,,
"[84892713, 312090403]",False,"['Rue de Saint-Ghislain', 'Rue Joseph Bidez']",residential,,False,303.822,"LINESTRING (3.8933597 50.4117835, 3.8933865 50.4118348, 3.8934133 50.4119014, 3.8933865 50.4119527, 3.8933248 50.4120006, 3.8925155 50.4122394, 3.8921579 50.4123449, 3.8919041 50.4120026, 3.8917107 50.4117488, 3.8914859 50.411508, 3.8913867 50.4114137, 3.8912645 50.411266, 3.8912362 50.4112205, 3.8911109 50.4110068, 3.8910835 50.4109602, 3.8910691 50.4109357, 3.8909587 50.4108652)",2,,50,
312090403,False,Rue de Saint-Ghislain,residential,,True,9.549,"LINESTRING (3.8933597 50.4117835, 3.8933327 50.411755, 3.89329 50.41171)",,,,
84892686,True,Rue de l'Église,residential,,False,82.49,"LINESTRING (3.894372 50.4109731, 3.8943685 50.4109728, 3.8940274 50.4106989, 3.8937124 50.4104895, 3.8936119 50.4104129)",,,,
103985014,False,Rue d'Issy Les Moulineaux,residential,,True,74.796,"LINESTRING (3.8863796 50.4060794, 3.8873385 50.4057984)",,,,
84892678,False,Rue Alfred Defuisseaux,residential,,False,89.45000000000002,"LINESTRING (3.8970403 50.4067572, 3.8972358 50.4069015, 3.8975928 50.4070942, 3.8979577 50.4073076)",,,,
84892678,False,Rue Alfred Defuisseaux,residential,,True,105.52,"LINESTRING (3.8970403 50.4067572, 3.8969624 50.4066916, 3.8962558 50.4059511)",,,,
103985021,False,Cour de l'Agrappe,living_street,,False,71.078,"LINESTRING (3.8995279 50.4075333, 3.9000382 50.406983)",,,,
103985021,False,Cour de l'Agrappe,living_street,,True,62.023,"LINESTRING (3.8995279 50.4075333, 3.8988428 50.4078804)",,,,
103985054,False,,unclassified,,False,127.367,"LINESTRING (3.8995279 50.4075333, 3.8998098 50.4076662, 3.900173 50.4078374, 3.900174 50.4079176, 3.8998036 50.4082238, 3.899685 50.4083248, 3.8996438 50.4083564)",1,,,
593010710,False,Cour de l'Agrappe,residential,,False,29.482,"LINESTRING (3.8995279 50.4075333, 3.899473 50.4074804, 3.8994389 50.407463, 3.8993793 50.4074325, 3.8993551 50.4074201, 3.899222 50.4073576)",,,30,
103984953,True,Rue du Maïeur Andry,residential,,False,121.784,"LINESTRING (3.8986471 50.4092377, 3.899911 50.4084956)",,,,
103985038,True,Rue de l'Enseignement,residential,,False,94.02300000000001,"LINESTRING (3.8986471 50.4092377, 3.8978416 50.4087032, 3.8977199 50.4086332)",,,,
103985014,False,Rue d'Issy Les Moulineaux,residential,,False,45.581,"LINESTRING (3.8879093 50.4056095, 3.8873385 50.4057984)",,,,
103985023,True,Rue des Martyrs,residential,,False,217.71599999999998,"LINESTRING (3.8912413 50.4074473, 3.8910473 50.4071136, 3.8910074 50.4070459, 3.8909002 50.4068893, 3.8908379 50.4068302, 3.8897883 50.4063668, 3.8897147 50.4063107, 3.8894215 50.4059561)",,,,
345212715,False,Rue Joseph Dufrane,secondary,,False,206.25199999999998,"LINESTRING (3.8912413 50.4074473, 3.890153 50.4076312, 3.8892569 50.4077672, 3.8891656 50.4077811, 3.8886584 50.4078568, 3.8884161 50.4078921)",,N546,,
"[345212715, 345212716]",False,Rue Joseph Dufrane,secondary,,True,57.975,"LINESTRING (3.8912413 50.4074473, 3.8916348 50.4073883, 3.8920376 50.4073278)",,N546,,
84892742,True,Rue Dejardin,residential,,False,61.768,"LINESTRING (3.8891512 50.4064842, 3.8894215 50.4059561)",,,,
103985002,False,Rue de la Chaux de Fonds,residential,,False,196.28300000000002,"LINESTRING (3.8891512 50.4064842, 3.888801 50.4064024, 3.8887067 50.4063952, 3.8886417 50.4064105, 3.8879589 50.4066407, 3.8873385 50.4057984)",,,,
103984997,False,,residential,,False,31.763,"LINESTRING (3.8962759 50.4069697, 3.8965013 50.4072166)",,,,
103985028,True,Rue Gillard,residential,,False,59.363,"LINESTRING (3.8962759 50.4069697, 3.8965286 50.4069248, 3.8970228 50.4067629, 3.8970403 50.4067572)",,,,
713715591,False,Rue Alfred Defuisseaux,residential,,True,24.469,"LINESTRING (3.899911 50.4084956, 3.8997289 50.408405, 3.8996438 50.4083564)",,,,
84892706,True,Rue Désiré Maroille,residential,,False,98.89800000000001,"LINESTRING (3.8977199 50.4086332, 3.8975507 50.4086847, 3.8973586 50.4087454, 3.8968423 50.4089088, 3.8965675 50.4089957, 3.8964686 50.409027)",,,,
126100868,False,Rue Léon Dufuisseaux,secondary,yes,False,25.967,"LINESTRING (3.8947543 50.4065145, 3.8944454 50.4066401)",2,N546,50,
126100868,False,Rue Léon Dufuisseaux,secondary,yes,True,27.937,"LINESTRING (3.8947543 50.4065145, 3.8950923 50.4063852)",2,N546,50,
103985028,True,Rue Gillard,residential,,False,122.57000000000001,"LINESTRING (3.8947543 50.4065145, 3.8949102 50.4066559, 3.8949683 50.4066832, 3.8950379 50.4067033, 3.896083 50.4069498, 3.8962759 50.4069697)",,,,
103985021,False,Cour de l'Agrappe,living_street,,True,71.078,"LINESTRING (3.9000382 50.406983, 3.8995279 50.4075333)",,,,
126098238,True,Rue de la Maladerie,residential,,False,85.488,"LINESTRING (3.9000382 50.406983, 3.8997757 50.4068392, 3.8994151 50.4066611, 3.899182 50.4065472, 3.899088 50.4065105)",,,,
573245453,False,Rue de l'Enseignement,residential,,True,23.904,"LINESTRING (3.8990773 50.4095836, 3.898876 50.4094111)",,,,
84892726,True,Rue Franklin Roosevelt,residential,,False,43.414,"LINESTRING (3.8990773 50.4095836, 3.8995019 50.4093838, 3.8995735 50.4093548)",,,,
84892678,False,Rue Alfred Defuisseaux,residential,,False,52.35,"LINESTRING (3.8983138 50.4075518, 3.8988428 50.4078804)",,,,
84892678,False,Rue Alfred Defuisseaux,residential,,True,31.504,"LINESTRING (3.8983138 50.4075518, 3.898014 50.4073426)",,,,
103984987,True,Rue Fabien Gérard,residential,,False,139.666,"LINESTRING (3.8983138 50.4075518, 3.8978594 50.4078022, 3.897848 50.4078419, 3.8976441 50.4082307, 3.8976167 50.4085146, 3.8976254 50.4085496, 3.8977199 50.4086332)",,,,
103985014,False,Rue d'Issy Les Moulineaux,residential,,False,74.796,"LINESTRING (3.8873385 50.4057984, 3.8863796 50.4060794)",,,,
103985014,False,Rue d'Issy Les Moulineaux,residential,,True,45.581,"LINESTRING (3.8873385 50.4057984, 3.8879093 50.4056095)",,,,
103985002,False,Rue de la Chaux de Fonds,residential,,True,196.283,"LINESTRING (3.8873385 50.4057984, 3.8879589 50.4066407, 3.8886417 50.4064105, 3.8887067 50.4063952, 3.888801 50.4064024, 3.8891512 50.4064842)",,,,
103985054,False,,unclassified,,True,127.367,"LINESTRING (3.8996438 50.4083564, 3.899685 50.4083248, 3.8998036 50.4082238, 3.900174 50.4079176, 3.900173 50.4078374, 3.8998098 50.4076662, 3.8995279 50.4075333)",1,,,
713715591,False,Rue Alfred Defuisseaux,residential,,False,24.469,"LINESTRING (3.8996438 50.4083564, 3.8997289 50.408405, 3.899911 50.4084956)",,,,
713715591,False,Rue Alfred Defuisseaux,residential,,True,55.342999999999996,"LINESTRING (3.8996438 50.4083564, 3.8995543 50.4083061, 3.8991544 50.4080745, 3.8990622 50.4080243)",,,,
713715592,False,Rue Alfred Defuisseaux,residential,,True,22.311,"LINESTRING (3.8990622 50.4080243, 3.8988428 50.4078804)",,,,
84892706,True,Rue Désiré Maroille,residential,,False,117.30199999999999,"LINESTRING (3.8990622 50.4080243, 3.898145 50.4084966, 3.8978478 50.4085921, 3.8977199 50.4086332)",,,,
713715591,False,Rue Alfred Defuisseaux,residential,,False,55.343,"LINESTRING (3.8990622 50.4080243, 3.8991544 50.4080745, 3.8995543 50.4083061, 3.8996438 50.4083564)",,,,
103984997,False,,residential,,True,31.763,"LINESTRING (3.8965013 50.4072166, 3.8962759 50.4069697)",,,,
713715601,False,Rue de l'Industrie,secondary,,True,62.415,"LINESTRING (3.8871873 50.4080832, 3.887814 50.4079799, 3.8880406 50.4079442)",,N546,,
305388463,False,Rue de France,secondary,,True,123.03899999999999,"LINESTRING (3.8926583 50.4059542, 3.8927833 50.4060871, 3.892971 50.4062868, 3.8932972 50.4068132, 3.8933163 50.406844, 3.8933348 50.4069631)",,N544,,
580342681,False,Rue Gustave Defnet,residential,,False,26.839,"LINESTRING (3.8957158 50.4058417, 3.8958086 50.4057831, 3.8959883 50.4056741)",,,,
115619624,True,Place Jacques Brel,residential,,False,46.578,"LINESTRING (3.8952583 50.406193, 3.8949122 50.4058369)",,,,
115619538,True,Rue Gustave Defnet,residential,,False,50.857,"LINESTRING (3.8952583 50.406193, 3.895324 50.4061565, 3.8957158 50.4058417)",,,,
500061957,False,Rue Jean Volders,residential,,True,27.656,"LINESTRING (3.896064 50.4057345, 3.8962558 50.4059511)",,,,
580342682,False,Rue Jean Volders,residential,,False,8.596,"LINESTRING (3.896064 50.4057345, 3.8959883 50.4056741)",,,,
580342682,False,Rue Jean Volders,residential,,True,8.596,"LINESTRING (3.8959883 50.4056741, 3.896064 50.4057345)",,,,
580342681,False,Rue Gustave Defnet,residential,,True,26.839,"LINESTRING (3.8959883 50.4056741, 3.8958086 50.4057831, 3.8957158 50.4058417)",,,,
500185695,True,Rue Jacques Brel,residential,,False,19.868,"LINESTRING (3.8946569 50.4052488, 3.894411 50.4053346)",,,,
217989458,False,Place Jacques Brel,residential,,True,66.192,"LINESTRING (3.894411 50.4053346, 3.8947492 50.405674, 3.8948223 50.4057488, 3.8948613 50.405787, 3.8949122 50.4058369)",,,,
500185695,True,Rue Jacques Brel,residential,,False,142.04500000000002,"LINESTRING (3.894411 50.4053346, 3.8942107 50.4054023, 3.8926583 50.4059542)",,,,
115726528,True,Rue Désiré Demoustier,residential,,False,86.773,"LINESTRING (3.8939429 50.4080431, 3.893371 50.408251, 3.8928759 50.4084259)",,,,
848644051,False,Rue des Alliés,secondary,,False,113.818,"LINESTRING (3.8939429 50.4080431, 3.8937585 50.4076137, 3.8935157 50.4071808, 3.8934734 50.4071425, 3.8934207 50.407079)",2,N544,30,
"[865951665, 848644051]",False,Rue des Alliés,secondary,,True,185.764,"LINESTRING (3.8939429 50.4080431, 3.8940516 50.4082481, 3.8941529 50.4084581, 3.8942198 50.4087768, 3.8942716 50.4089354, 3.894289 50.4089889, 3.8944089 50.4093915, 3.894466 50.4095822, 3.8944711 50.4096007, 3.8945005 50.4096719)",2,N544,30,
"[865951666, 103985011]",False,Rue des Alliés,secondary,,True,116.472,"LINESTRING (3.8945005 50.4096719, 3.8945443 50.409742, 3.8945528 50.4097593, 3.8946107 50.4098763, 3.8947408 50.4100744, 3.8949604 50.4104088, 3.8951326 50.4106378)",2,N544,30,
"[865951665, 848644051]",False,Rue des Alliés,secondary,,False,185.764,"LINESTRING (3.8945005 50.4096719, 3.8944711 50.4096007, 3.894466 50.4095822, 3.8944089 50.4093915, 3.894289 50.4089889, 3.8942716 50.4089354, 3.8942198 50.4087768, 3.8941529 50.4084581, 3.8940516 50.4082481, 3.8939429 50.4080431)",2,N544,30,
115730551,False,Rue des Dames,residential,,False,60.56100000000001,"LINESTRING (3.8931967 50.4129718, 3.8935971 50.4127163, 3.8938216 50.4126013)",,,,
115730551,False,Rue des Dames,residential,,False,124.43900000000001,"LINESTRING (3.8938216 50.4126013, 3.8940043 50.4125215, 3.8942498 50.4124196, 3.8949043 50.4121907, 3.8949849 50.4121423, 3.895036 50.4120921, 3.8950777 50.4120328, 3.8951047 50.4119738, 3.8951027 50.4119152)",,,,
115730551,False,Rue des Dames,residential,,True,60.56100000000001,"LINESTRING (3.8938216 50.4126013, 3.8935971 50.4127163, 3.8931967 50.4129718)",,,,
