osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access,bridge,lanes
23970635,,Rue Emile Vandervelde,residential,,True,False,135.614,"LINESTRING (5.32146 50.5481406, 5.3210909 50.5479443, 5.3203431 50.5475522, 5.3199818 50.5473627)",,,,
23970630,,Rue Albert Ier,residential,,False,False,49.651,"LINESTRING (5.3219723 50.5475712, 5.3223173 50.5471822)",,,,
23970630,,Rue Albert Ier,residential,,False,True,72.931,"LINESTRING (5.3219723 50.5475712, 5.32146 50.5481406)",,,,
199091015,,Rue Joseph Wauters,residential,,False,False,37.969,"LINESTRING (5.3199818 50.5473627, 5.3196027 50.5476047)",,,,
199091015,,Rue Joseph Wauters,residential,,False,True,59.067,"LINESTRING (5.3199818 50.5473627, 5.3205116 50.5469518)",,,,
23970638,,Rue Julien Jacquet,residential,,True,False,124.081,"LINESTRING (5.3205116 50.5469518, 5.3219723 50.5475712)",,,,
199091015,,Rue Joseph Wauters,residential,,False,False,59.067,"LINESTRING (5.3205116 50.5469518, 5.3199818 50.5473627)",,,,
199091015,,Rue Joseph Wauters,residential,,False,True,47.199,"LINESTRING (5.3205116 50.5469518, 5.3209409 50.5466266)",,,,
199091015,,Rue Joseph Wauters,residential,,False,True,37.969,"LINESTRING (5.3196027 50.5476047, 5.3199818 50.5473627)",,,,
199091015,,Rue Joseph Wauters,residential,,False,False,85.588,"LINESTRING (5.3196027 50.5476047, 5.3192711 50.5478604, 5.3192218 50.5479172, 5.3191959 50.5479628, 5.3191714 50.5480215, 5.3191552 50.5480794, 5.3191343 50.5481464, 5.3191292 50.5481812, 5.3191075 50.5482825)",,,,
368057454,,Rue de l'Industrie,residential,,False,False,33.134,"LINESTRING (5.3197283 50.5460132, 5.3200996 50.5461952)",,,,
23971099,,Rue de la Paix,residential,,True,False,156.47899999999998,"LINESTRING (5.3197283 50.5460132, 5.3191228 50.5465102, 5.3190717 50.5465539, 5.3185517 50.5471984)",,,,
635168092,,Rue de l'Industrie,residential,,False,True,100.59899999999999,"LINESTRING (5.3197283 50.5460132, 5.3192999 50.5457861, 5.318635 50.5454337)",,,,
285628547,N617,Chaussée Freddy Terwagne,secondary,50,False,True,18.162,"LINESTRING (5.3255234 50.5520473, 5.3253318 50.5519384)",,,,
24002828,,Rue Préa,residential,,False,False,137.74099999999999,"LINESTRING (5.3255234 50.5520473, 5.325638 50.551982, 5.327186 50.5519338, 5.3274312 50.5519229)",,,,
285628547,N617,Chaussée Freddy Terwagne,secondary,50,False,False,126.29899999999999,"LINESTRING (5.3255234 50.5520473, 5.3264254 50.5525739, 5.3266238 50.5526835, 5.3268584 50.5528021)",,,,
676739936,,Rue Préa,residential,,False,False,39.687,"LINESTRING (5.3274312 50.5519229, 5.3279901 50.5518871)",,,,
24002828,,Rue Préa,residential,,False,True,137.74099999999999,"LINESTRING (5.3274312 50.5519229, 5.327186 50.5519338, 5.325638 50.551982, 5.3255234 50.5520473)",,,,
24002848,,Rue Georges Hubin,residential,,False,True,122.41499999999999,"LINESTRING (5.3274312 50.5519229, 5.3268819 50.5513181, 5.3265651 50.5509694)",,,,
676739934,,Rue Georges Hubin,residential,,False,False,229.963,"LINESTRING (5.3274312 50.5519229, 5.3286484 50.5526767, 5.3287971 50.5527912, 5.329098 50.553125, 5.3291226 50.5531893, 5.3290781 50.5532619, 5.3289287 50.5533936, 5.3287812 50.5535089)",,,,
676739936,,Rue Préa,residential,,False,True,39.687,"LINESTRING (5.3279901 50.5518871, 5.3274312 50.5519229)",,,,
24002848,,Rue Georges Hubin,residential,,False,False,122.41499999999999,"LINESTRING (5.3265651 50.5509694, 5.3268819 50.5513181, 5.3274312 50.5519229)",,,,
116586277,,Thier Philippart,residential,,False,True,45.332,"LINESTRING (5.326229 50.5528245, 5.3263747 50.5528213, 5.3266408 50.5528409, 5.3267454 50.5528321, 5.3268584 50.5528021)",,,,
165932871,,Rue Vigneux,residential,,False,True,115.55899999999998,"LINESTRING (5.326229 50.5528245, 5.3262103 50.552761, 5.3261051 50.5526668, 5.3258229 50.5525203, 5.325553 50.5523958, 5.3253327 50.5522578, 5.3251085 50.5520913)",,destination,,
"[116586320, 204441236, 676487661]",,"['Rue entre deux Tours', 'Place Joseph Ramoux', 'Place des Cloîtres']",residential,,True,False,52.288,"LINESTRING (5.3175608 50.5491323, 5.317486 50.5489304, 5.3174218 50.5487825, 5.3173684 50.5486785)",,,,
"[204441252, 534240335]",,Rue Gaston Grégoire,residential,,False,True,74.599,"LINESTRING (5.3175608 50.5491323, 5.3172404 50.5494539, 5.3171582 50.5495929, 5.3171314 50.5496625, 5.3171436 50.5497322)",,,,
"[204441252, 534240335]",,Rue Gaston Grégoire,residential,,False,False,74.59899999999999,"LINESTRING (5.3171436 50.5497322, 5.3171314 50.5496625, 5.3171582 50.5495929, 5.3172404 50.5494539, 5.3175608 50.5491323)",,,,
150334830,,Clos des Wallons,residential,,False,True,64.877,"LINESTRING (5.3283059 50.5497661, 5.329105 50.5494787)",,,,
23962041,,Rue de la Cloche,residential,,False,True,262.176,"LINESTRING (5.3283059 50.5497661, 5.3290204 50.5504297, 5.3294628 50.5509586, 5.3301839 50.5517963)",,,,
148133942,,Rue de la Cloche,residential,,False,False,294.079,"LINESTRING (5.3283059 50.5497661, 5.3274303 50.5489391, 5.3266105 50.5480175, 5.3261366 50.5475109)",,,,
97211138,,Rue des Bouleaux,residential,,False,True,106.856,"LINESTRING (5.329105 50.5494787, 5.3283313 50.548653)",,,,
150334830,,Clos des Wallons,residential,,False,False,64.877,"LINESTRING (5.329105 50.5494787, 5.3283059 50.5497661)",,,,
150334830,,Clos des Wallons,residential,,False,True,67.226,"LINESTRING (5.329105 50.5494787, 5.3298586 50.5491864, 5.329885 50.5491462)",,,,
155494469,,Clos des Wallons,residential,,False,False,119.17500000000001,"LINESTRING (5.329105 50.5494787, 5.329658 50.5500587, 5.3301965 50.5498641)",,,,
97211137,,Allée du Rivage,residential,,False,False,87.77,"LINESTRING (5.3294588 50.5459107, 5.3303667 50.5464494)",,,,
97211137,,Allée du Rivage,residential,,False,True,32.573,"LINESTRING (5.3294588 50.5459107, 5.3293925 50.5458477, 5.3293526 50.5457781, 5.3293325 50.5456356)",,,,
97211148,,Rue des Cerisiers,residential,,False,False,318.356,"LINESTRING (5.3294588 50.5459107, 5.3287446 50.5463984, 5.3269668 50.5464002, 5.3267056 50.5464254, 5.3265206 50.546487, 5.325627 50.5470019)",,,,
97211139,,Allée Verte,residential,,False,True,105.231,"LINESTRING (5.329885 50.5491462, 5.3298428 50.5490757, 5.3292346 50.5482952)",,,,
150334830,,Clos des Wallons,residential,,False,False,67.226,"LINESTRING (5.329885 50.5491462, 5.3298586 50.5491864, 5.329105 50.5494787)",,,,
169488604,,Allée verte,residential,,False,False,32.535,"LINESTRING (5.329885 50.5491462, 5.3300423 50.5492714, 5.330214 50.5493464)",,,,
155494469,,Clos des Wallons,residential,,False,True,119.17500000000001,"LINESTRING (5.3301965 50.5498641, 5.329658 50.5500587, 5.329105 50.5494787)",,,,
97211137,,Allée du Rivage,residential,,False,True,87.77,"LINESTRING (5.3303667 50.5464494, 5.3294588 50.5459107)",,,,
97211139,,Allée Verte,residential,,False,False,94.852,"LINESTRING (5.3303667 50.5464494, 5.3294516 50.5470735)",,,,
148133954,,Allée du Rivage,residential,,False,False,30.284,"LINESTRING (5.3303667 50.5464494, 5.3307093 50.5465124, 5.3307784 50.5465251)",,,,
1080214533,,Rue Alfred Delcominette,residential,,False,False,199.632,"LINESTRING (5.3243862 50.5489854, 5.3234553 50.5497626, 5.322695 50.5504235)",,,,
116586277,,Thier Philippart,residential,,False,False,45.331999999999994,"LINESTRING (5.3268584 50.5528021, 5.3267454 50.5528321, 5.3266408 50.5528409, 5.3263747 50.5528213, 5.326229 50.5528245)",,,,
204437805,N617,Chaussée Freddy Terwagne,secondary,50,False,False,156.94299999999998,"LINESTRING (5.3268584 50.5528021, 5.3274164 50.5530035, 5.3287812 50.5535089)",,,,
285628547,N617,Chaussée Freddy Terwagne,secondary,50,False,True,126.299,"LINESTRING (5.3268584 50.5528021, 5.3266238 50.5526835, 5.3264254 50.5525739, 5.3255234 50.5520473)",,,,
97211139,,Allée Verte,residential,,False,False,88.027,"LINESTRING (5.3287062 50.5475793, 5.3287349 50.5476258, 5.3287762 50.5477069, 5.3292346 50.5482952)",,,,
97211139,,Allée Verte,residential,,False,True,77.053,"LINESTRING (5.3287062 50.5475793, 5.3288372 50.5474905, 5.3294516 50.5470735)",,,,
116586273,,Clos des Pommiers,residential,,False,True,74.79599999999999,"LINESTRING (5.3287062 50.5475793, 5.3285054 50.5475673, 5.3281055 50.5475575, 5.3277522 50.5475504, 5.327661 50.5475197)",,,,
97211139,,Allée Verte,residential,,False,False,105.231,"LINESTRING (5.3292346 50.5482952, 5.3298428 50.5490757, 5.329885 50.5491462)",,,,
97211139,,Allée Verte,residential,,False,True,88.027,"LINESTRING (5.3292346 50.5482952, 5.3287762 50.5477069, 5.3287349 50.5476258, 5.3287062 50.5475793)",,,,
116586311,,Rue des Bouleaux,residential,,False,False,75.209,"LINESTRING (5.3292346 50.5482952, 5.3288465 50.5484503, 5.3283313 50.548653)",,,,
116586273,,Clos des Pommiers,residential,,False,False,74.796,"LINESTRING (5.327661 50.5475197, 5.3277522 50.5475504, 5.3281055 50.5475575, 5.3285054 50.5475673, 5.3287062 50.5475793)",,,,
155494474,,Rue du Chemin de Fer,residential,,False,True,58.604,"LINESTRING (5.3237355 50.5479408, 5.324259 50.5483496)",,,,
116586274,,Rue du Chemin de Fer,residential,,False,True,165.509,"LINESTRING (5.3237355 50.5479408, 5.3241097 50.5477208, 5.3245005 50.5474552, 5.3250378 50.547005, 5.3251665 50.5469095, 5.3253394 50.5469174)",,,,
"[155494474, 148205779]",,"['Rue du Chemin de Fer', 'Rue du Pont']",residential,,False,"[False, True]",278.87600000000003,"LINESTRING (5.3237355 50.5479408, 5.3225898 50.5470851, 5.3224152 50.5469878, 5.3213791 50.5463129, 5.3216571 50.5460778)",,,,
285628547,N617,Chaussée Freddy Terwagne,secondary,50,False,True,60.317,"LINESTRING (5.322695 50.5504235, 5.3220564 50.5500635)",,,,
285628547,N617,Chaussée Freddy Terwagne,secondary,50,False,False,251.16400000000002,"LINESTRING (5.322695 50.5504235, 5.3232575 50.5507501, 5.3235793 50.5509369, 5.3240489 50.5512096, 5.3253318 50.5519384)",,,,
1080214533,,Rue Alfred Delcominette,residential,,False,True,199.632,"LINESTRING (5.322695 50.5504235, 5.3234553 50.5497626, 5.3243862 50.5489854)",,,,
139932506,,Rue Gaston Grégoire,residential,,True,False,71.267,"LINESTRING (5.3185563 50.5492099, 5.3184033 50.5491733, 5.3181998 50.5491584, 5.3179079 50.5491481, 5.3175608 50.5491323)",,,,
155494485,,Rue Vigneux,residential,,True,False,148.655,"LINESTRING (5.3185563 50.5492099, 5.3189219 50.5493129, 5.3192585 50.5494145, 5.3195173 50.5495067, 5.3198802 50.5496818, 5.3201656 50.5498402, 5.3203091 50.5499288)",,,,
148206183,N696,Rue de l'Arbre,secondary,,False,False,10.179,"LINESTRING (5.3253394 50.5469174, 5.3253774 50.5468291)",,,,
"[23957857, 23838218, 23957859]",N696,Rue de l'Arbre,secondary,,False,True,275.99699999999996,"LINESTRING (5.3253394 50.5469174, 5.3249687 50.5478724, 5.3248913 50.5480616, 5.3247456 50.5482325, 5.3245093 50.5484166, 5.3244142 50.5484824, 5.324158 50.5486502, 5.3240719 50.5487074, 5.3235622 50.5490463)",,,yes,
116586274,,Rue du Chemin de Fer,residential,,False,False,165.50900000000001,"LINESTRING (5.3253394 50.5469174, 5.3251665 50.5469095, 5.3250378 50.547005, 5.3245005 50.5474552, 5.3241097 50.5477208, 5.3237355 50.5479408)",,,,
97211138,,Rue des Bouleaux,residential,,False,False,23.187,"LINESTRING (5.3280901 50.5485116, 5.3283313 50.548653)",,,,
97211138,,Rue des Bouleaux,residential,,False,False,106.856,"LINESTRING (5.3283313 50.548653, 5.329105 50.5494787)",,,,
97211138,,Rue des Bouleaux,residential,,False,True,23.187,"LINESTRING (5.3283313 50.548653, 5.3280901 50.5485116)",,,,
116586311,,Rue des Bouleaux,residential,,False,True,75.209,"LINESTRING (5.3283313 50.548653, 5.3288465 50.5484503, 5.3292346 50.5482952)",,,,
139610529,,Espace Maurice Dumongh,residential,,False,True,122.188,"LINESTRING (5.3309382 50.545541, 5.331019 50.5456175, 5.331121 50.5457198, 5.3311558 50.5457981, 5.3311049 50.5458902, 5.3310807 50.54596, 5.3311344 50.5460794, 5.3311338 50.5461462, 5.3310721 50.546257, 5.3308978 50.5464155, 5.3307784 50.5465251)",,,,
148133951,,Rue du Soir Paisible,residential,,False,False,46.631,"LINESTRING (5.3309382 50.545541, 5.3307493 50.5455482, 5.3305575 50.5455532, 5.3304053 50.5455275, 5.3302977 50.545492)",,,,
148133951,,Rue du Soir Paisible,residential,,False,True,46.631,"LINESTRING (5.3302977 50.545492, 5.3304053 50.5455275, 5.3305575 50.5455532, 5.3307493 50.5455482, 5.3309382 50.545541)",,,,
426997215,N696,,secondary,,True,False,17.267,"LINESTRING (5.3302977 50.545492, 5.3301937 50.5455328, 5.3300716 50.5455305)",roundabout,,,
97211139,,Allée Verte,residential,,False,True,94.852,"LINESTRING (5.3294516 50.5470735, 5.3303667 50.5464494)",,,,
97211139,,Allée Verte,residential,,False,False,77.053,"LINESTRING (5.3294516 50.5470735, 5.3288372 50.5474905, 5.3287062 50.5475793)",,,,
155467613,,Clos des Pins,residential,,False,True,160.49900000000002,"LINESTRING (5.3294516 50.5470735, 5.3295894 50.5472095, 5.3297089 50.5473422, 5.3299982 50.5476636, 5.3303576 50.5481221, 5.3306436 50.5482883)",,,,
139610529,,Espace Maurice Dumongh,residential,,False,False,122.18799999999999,"LINESTRING (5.3307784 50.5465251, 5.3308978 50.5464155, 5.3310721 50.546257, 5.3311338 50.5461462, 5.3311344 50.5460794, 5.3310807 50.54596, 5.3311049 50.5458902, 5.3311558 50.5457981, 5.331121 50.5457198, 5.331019 50.5456175, 5.3309382 50.545541)",,,,
148133954,,Allée du Rivage,residential,,False,True,30.284,"LINESTRING (5.3307784 50.5465251, 5.3307093 50.5465124, 5.3303667 50.5464494)",,,,
"[368057452, 204441236]",,"['Place Joseph Ramoux', 'Rue Paul Janson']",residential,,True,False,132.57100000000003,"LINESTRING (5.3173684 50.5486785, 5.3175391 50.5484194, 5.3175576 50.5483811, 5.3175659 50.5483467, 5.3175682 50.5483143, 5.3175628 50.5482737, 5.3175492 50.5482225, 5.3175325 50.5481801, 5.3175056 50.5481339, 5.3174786 50.5480945, 5.317121 50.5476667, 5.3170771 50.547615, 5.3170587 50.5475849)",,,,
155467613,,Clos des Pins,residential,,False,False,160.499,"LINESTRING (5.3306436 50.5482883, 5.3303576 50.5481221, 5.3299982 50.5476636, 5.3297089 50.5473422, 5.3295894 50.5472095, 5.3294516 50.5470735)",,,,
148133942,,Rue de la Cloche,residential,,False,False,67.091,"LINESTRING (5.3261366 50.5475109, 5.326025 50.5473917, 5.325627 50.5470019)",,,,
148133942,,Rue de la Cloche,residential,,False,True,294.079,"LINESTRING (5.3261366 50.5475109, 5.3266105 50.5480175, 5.3274303 50.5489391, 5.3283059 50.5497661)",,,,
155467620,,Rue de la Cloche,living_street,,False,True,52.546,"LINESTRING (5.3261366 50.5475109, 5.326411 50.5473969, 5.3267704 50.547264)",,,,
155467620,,Rue de la Cloche,living_street,,False,False,52.546,"LINESTRING (5.3267704 50.547264, 5.326411 50.5473969, 5.3261366 50.5475109)",,,,
534240339,,Rue de la Croix Rouge,residential,,False,True,84.47500000000001,"LINESTRING (5.3242891 50.5486436, 5.3241205 50.5485034, 5.3235377 50.5480528)",,,,
23971166,,Rue de Biber,residential,,True,False,245.554,"LINESTRING (5.3171094 50.5474176, 5.3171548 50.5473662, 5.3174774 50.5469503, 5.3178975 50.5463772, 5.318635 50.5454337)",,,,
635168093,,,secondary,50,True,False,11.249,"LINESTRING (5.3171094 50.5474176, 5.3171377 50.5474354, 5.3171575 50.5474573, 5.3171675 50.5474818, 5.317167 50.5475071)",roundabout,,,
169488604,,Allée verte,residential,,False,True,32.535,"LINESTRING (5.330214 50.5493464, 5.3300423 50.5492714, 5.329885 50.5491462)",,,,
"[155494473, 534240338]",N617,Chaussée Roosevelt,secondary,50,False,False,157.96,"LINESTRING (5.317167 50.5475071, 5.3172477 50.5475118, 5.3173004 50.5475325, 5.3180064 50.5478362, 5.3183868 50.54803, 5.3188522 50.5482623, 5.3189326 50.5482907, 5.3189925 50.548312)",,,,
1065532997,,,secondary,50,True,False,12.177,"LINESTRING (5.317167 50.5475071, 5.3171547 50.5475333, 5.3171311 50.5475562, 5.3170982 50.5475739, 5.3170587 50.5475849)",roundabout,,,
150794840,N617,Chaussée Freddy Terwagne,secondary,50,False,False,114.374,"LINESTRING (5.3191629 50.5484223, 5.3191932 50.548445, 5.3192759 50.5484972, 5.3194548 50.5486007, 5.3203755 50.5491029)",,,,
155494487,,,secondary,50,True,False,6.979,"LINESTRING (5.3191629 50.5484223, 5.3191182 50.5484356, 5.3190688 50.5484366)",roundabout,,,
150794840,N617,Chaussée Freddy Terwagne,secondary,50,False,False,4.979,"LINESTRING (5.3210373 50.5494735, 5.321088 50.5495046)",,,,
150794840,N617,Chaussée Freddy Terwagne,secondary,50,False,True,62.327,"LINESTRING (5.3210373 50.5494735, 5.3203755 50.5491029)",,,,
116586268,,Rue Gaston Grégoire,residential,,True,False,93.53399999999999,"LINESTRING (5.3190688 50.5484366, 5.3190502 50.5484712, 5.3190225 50.5485239, 5.319008 50.5485512, 5.318999 50.5485692, 5.3189066 50.5487331, 5.318891 50.548758, 5.3187384 50.5490012, 5.3185563 50.5492099)",,,,
155494487,,,secondary,50,True,False,17.767,"LINESTRING (5.3190688 50.5484366, 5.3190293 50.5484276, 5.3189969 50.5484108, 5.3189752 50.548388, 5.3189669 50.5483619, 5.3189729 50.5483355, 5.3189925 50.548312)",roundabout,,,
