osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,lanes,access,tunnel,width
"[95046633, 95046635, 95046559]","['Begijnhof', 'Begijnhofplein']","['unclassified', 'residential']",False,False,206.577,,30,"LINESTRING (4.5363857 50.7686885, 4.5362659 50.7689424, 4.5360565 50.7693759, 4.5359923 50.7695018, 4.535946 50.769562, 4.5358663 50.7696405, 4.5357372 50.7697662, 4.5356812 50.7698296, 4.5356506 50.7698741, 4.5356369 50.7699013, 4.5356218 50.7699445, 4.5355894 50.7700599, 4.5355559 50.7701793, 4.5355371 50.7702463, 4.5355276 50.7702632, 4.5354986 50.7703404, 4.5354528 50.7704355)",1,,,
33897904,Gebroeders Danhieuxstraat,residential,False,True,90.816,,,"LINESTRING (4.5351416 50.7725538, 4.5355918 50.7717883)",,,,
659430218,Heuvelstraat,residential,False,False,3.972,,,"LINESTRING (4.5351416 50.7725538, 4.5350884 50.7725418)",,,,
659430219,Heuvelstraat,residential,False,True,57.101,,,"LINESTRING (4.5351416 50.7725538, 4.5358829 50.7727634)",,,,
659430218,Heuvelstraat,residential,False,True,85.14,,,"LINESTRING (4.5339394 50.7723004, 4.5350884 50.7725418)",,,,
33832039,Heuvelstraat,residential,True,False,35.679,,,"LINESTRING (4.5339394 50.7723004, 4.533758 50.772257, 4.533472 50.7721759)",,,,
33832045,Schavei,residential,False,False,272.092,,50,"LINESTRING (4.5339394 50.7723004, 4.533871 50.7723533, 4.5332196 50.7727779, 4.5322695 50.7733385, 4.53118 50.773992, 4.531162 50.7740028)",,,,
33832046,Processiestraat,residential,False,True,68.358,,,"LINESTRING (4.5338422 50.7713974, 4.5341395 50.7708297, 4.5341439 50.7708132)",,,,
33832049,Borchthof,residential,False,True,134.892,,,"LINESTRING (4.5338422 50.7713974, 4.5346626 50.771679, 4.53503 50.7718102, 4.5355918 50.7717883)",,,,
"[1159850097, 640293714]",Processiestraat,residential,False,False,90.425,,,"LINESTRING (4.5338422 50.7713974, 4.5336407 50.771827, 4.5335274 50.7720825, 4.533472 50.7721759)",,,,
33832039,Heuvelstraat,residential,True,False,235.16699999999997,,,"LINESTRING (4.533472 50.7721759, 4.5321718 50.7718498, 4.53191 50.7717719, 4.530989 50.7713818, 4.5306839 50.7712885, 4.5306334 50.7712549, 4.5305923 50.7712126, 4.5305695 50.7711796)",,,,
"[1159850097, 640293714]",Processiestraat,residential,False,True,90.425,,,"LINESTRING (4.533472 50.7721759, 4.5335274 50.7720825, 4.5336407 50.771827, 4.5338422 50.7713974)",,,,
33897904,Gebroeders Danhieuxstraat,residential,False,False,90.816,,,"LINESTRING (4.5355918 50.7717883, 4.5351416 50.7725538)",,,,
33897904,Gebroeders Danhieuxstraat,residential,False,True,24.647,,,"LINESTRING (4.5355918 50.7717883, 4.5357891 50.7716051)",,,,
33832049,Borchthof,residential,False,False,134.892,,,"LINESTRING (4.5355918 50.7717883, 4.53503 50.7718102, 4.5346626 50.771679, 4.5338422 50.7713974)",,,,
33897904,Gebroeders Danhieuxstraat,residential,False,False,24.647,,,"LINESTRING (4.5357891 50.7716051, 4.5355918 50.7717883)",,,,
95046674,Gebroeders Danhieuxstraat,residential,False,True,86.062,,,"LINESTRING (4.5357891 50.7716051, 4.5362803 50.7708962)",,no,,
33288908,Stationsstraat,tertiary,False,True,145.417,,,"LINESTRING (4.5357891 50.7716051, 4.5346889 50.7710612, 4.5341439 50.7708132)",,,,
"[83534161, 790665229, 790665233]","['Frans Verbeekstraat', 'Eeuwfeestplein']",secondary,False,False,106.276,,"['50', '30']","LINESTRING (4.5290694 50.7710732, 4.5291358 50.7710794, 4.5300222 50.7711565, 4.5302056 50.7711721, 4.5303637 50.7711798, 4.5305695 50.7711796)",,,,
83534161,Frans Verbeekstraat,secondary,False,True,71.213,,,"LINESTRING (4.5290694 50.7710732, 4.5287659 50.7710497, 4.5285117 50.7710146, 4.5282735 50.7709654, 4.5280927 50.7709173)",,,,
331869975,Nestor Rowiestraat,residential,True,False,28.177,,30,"LINESTRING (4.5361809 50.7723706, 4.5365665 50.7724395)",,,,
640293713,Pastoriestraat,residential,False,False,48.444,,,"LINESTRING (4.5361809 50.7723706, 4.5358829 50.7727634)",,,,
33912733,Pastoriestraat,residential,False,True,42.116,,,"LINESTRING (4.5361809 50.7723706, 4.5363432 50.7721985, 4.5364185 50.7720266)",,,,
640293713,Pastoriestraat,residential,False,True,48.444,,,"LINESTRING (4.5358829 50.7727634, 4.5361809 50.7723706)",,,,
659430219,Heuvelstraat,residential,False,False,57.101,,,"LINESTRING (4.5358829 50.7727634, 4.5351416 50.7725538)",,,,
659430219,Heuvelstraat,residential,False,True,29.848,,,"LINESTRING (4.5358829 50.7727634, 4.5362752 50.7728659)",,,,
33912801,Maurits Coomansstraat,residential,False,False,51.649,,,"LINESTRING (4.5365665 50.7724395, 4.5362752 50.7728659)",,,,
"[331869972, 331869975]",Nestor Rowiestraat,residential,True,False,58.216,,30,"LINESTRING (4.5365665 50.7724395, 4.5372596 50.7725699, 4.53736 50.7725888)",,,yes,
33912801,Maurits Coomansstraat,residential,False,True,51.649,,,"LINESTRING (4.5362752 50.7728659, 4.5365665 50.7724395)",,,,
659430219,Heuvelstraat,residential,False,False,29.848,,,"LINESTRING (4.5362752 50.7728659, 4.5358829 50.7727634)",,,,
659430219,Heuvelstraat,residential,False,True,38.219,,,"LINESTRING (4.5362752 50.7728659, 4.5367615 50.7730194)",,,,
129161259,Dr. J. P. Dieudonstraat,residential,False,True,8.817,,30,"LINESTRING (4.5344388 50.7701421, 4.5343884 50.7702147)",,,,
83741314,Loensdelleweg,unclassified,False,False,284.24699999999996,,,"LINESTRING (4.5344388 50.7701421, 4.5343262 50.7700768, 4.5342931 50.7700052, 4.5342956 50.7699409, 4.5343283 50.769866, 4.5344333 50.7695635, 4.534498 50.7693429, 4.5345531 50.7685316, 4.5345782 50.7684382, 4.5346016 50.7684039, 4.534634 50.7683878, 4.5346923 50.7683785, 4.5347715 50.7683761, 4.5348513 50.7683473, 4.5349175 50.7683033, 4.535084 50.768185, 4.535414 50.7678754)",,,,4
83741342,Begijnhof,residential,False,False,78.505,,30,"LINESTRING (4.5344388 50.7701421, 4.5345669 50.7701672, 4.5354528 50.7704355)",,,,
132390400,Begijnhofplein,residential,False,False,6.757,,,"LINESTRING (4.5364699 50.7707609, 4.5364739 50.7707698, 4.5364959 50.7708194)",,,,
"[1193280105, 83741341, 132390390]",Jan-Baptist Dekeyserstraat,secondary,False,True,164.50900000000001,,30,"LINESTRING (4.5364959 50.7708194, 4.5363565 50.7708097, 4.5362988 50.770806, 4.5347354 50.7707532, 4.5346242 50.7707567, 4.534513 50.7707643, 4.5343791 50.7707617, 4.534163 50.770742)",,,,
"[83741336, 83741329, 222474740, 132390391]",Jan-Baptist Dekeyserstraat,secondary,False,False,206.195,,30,"LINESTRING (4.5364959 50.7708194, 4.5366566 50.7708401, 4.5367869 50.7708668, 4.5369054 50.7708976, 4.5369925 50.7709281, 4.5370728 50.770958, 4.5371067 50.7709819, 4.5371445 50.7710125, 4.5371909 50.771033, 4.5377755 50.771218, 4.5378225 50.7712231, 4.5378763 50.771222, 4.537927 50.7712234, 4.5379948 50.7712425, 4.5381277 50.7712876, 4.538236 50.771325, 4.5382911 50.7713442, 4.5384975 50.7714305, 4.5385727 50.7714637, 4.5386561 50.7714906, 4.5387401 50.7715116, 4.5388362 50.7715232, 4.5389252 50.7715303, 4.539025 50.7715274, 4.5391376 50.7715173)",2,,,
132390400,Begijnhofplein,residential,False,True,6.757,,,"LINESTRING (4.5364959 50.7708194, 4.5364739 50.7707698, 4.5364699 50.7707609)",,,,
"[616288890, 35413116]",Tenots,residential,False,False,256.177,,,"LINESTRING (4.535414 50.7678754, 4.535023 50.7675425, 4.5346871 50.7672423, 4.5337634 50.7660838, 4.5336196 50.7658792)",,,,3
83741314,Loensdelleweg,unclassified,False,True,284.24699999999996,,,"LINESTRING (4.535414 50.7678754, 4.535084 50.768185, 4.5349175 50.7683033, 4.5348513 50.7683473, 4.5347715 50.7683761, 4.5346923 50.7683785, 4.534634 50.7683878, 4.5346016 50.7684039, 4.5345782 50.7684382, 4.5345531 50.7685316, 4.534498 50.7693429, 4.5344333 50.7695635, 4.5343283 50.769866, 4.5342956 50.7699409, 4.5342931 50.7700052, 4.5343262 50.7700768, 4.5344388 50.7701421)",,,,4
141700046,Loensdelleweg,unclassified,True,False,239.53700000000003,,,"LINESTRING (4.535414 50.7678754, 4.5366135 50.766734, 4.5370705 50.7662539, 4.5371364 50.7661382, 4.53715 50.7660866, 4.5371867 50.7660446)",,,,2.5
"[616288890, 35413116]",Tenots,residential,False,True,256.177,,,"LINESTRING (4.5336196 50.7658792, 4.5337634 50.7660838, 4.5346871 50.7672423, 4.535023 50.7675425, 4.535414 50.7678754)",,,,3
35940945,Mollenberg,residential,False,False,151.06,,,"LINESTRING (4.5374927 50.7746581, 4.5374495 50.7746486, 4.5374097 50.7746341, 4.5372221 50.7745105, 4.5369388 50.7743566, 4.5362501 50.7741061, 4.5357146 50.7739114)",,,,
"[95046608, 55696831]",P.I. Taymansstraat,residential,False,False,196.62899999999996,,,"LINESTRING (4.5374927 50.7746581, 4.5373601 50.7744676, 4.5372945 50.7742652, 4.5372735 50.7741268, 4.5372937 50.7740279, 4.5373598 50.7738387, 4.5375335 50.7734533, 4.5375358 50.7734305, 4.5375172 50.7734095, 4.5373376 50.773333, 4.5371706 50.7732111, 4.5371197 50.773177, 4.5370818 50.7731414, 4.5370576 50.773105, 4.537062 50.7730592)",,,,
35940942,Solheide,residential,False,False,117.405,,,"LINESTRING (4.5357146 50.7739114, 4.5365509 50.7730936, 4.5365796 50.7730137)",,destination,,
35940945,Mollenberg,residential,False,True,151.06,,,"LINESTRING (4.5357146 50.7739114, 4.5362501 50.7741061, 4.5369388 50.7743566, 4.5372221 50.7745105, 4.5374097 50.7746341, 4.5374495 50.7746486, 4.5374927 50.7746581)",,,,
24764154,Brusselsesteenweg,primary,False,False,12.817,N4,50,"LINESTRING (4.5365796 50.7730137, 4.536683 50.7730147, 4.5367615 50.7730194)",,,,
35940942,Solheide,residential,False,True,117.405,,,"LINESTRING (4.5365796 50.7730137, 4.5365509 50.7730936, 4.5357146 50.7739114)",,destination,,
"[55696832, 95046576]",Brusselsesteenweg,primary,False,False,149.90299999999996,N4,,"LINESTRING (4.537062 50.7730592, 4.5371682 50.7730731, 4.5373607 50.7731083, 4.5376189 50.7731701, 4.5376887 50.7731849, 4.5377739 50.7731936, 4.5378561 50.7731888, 4.5379447 50.773167, 4.5380239 50.7731232, 4.5380952 50.7730419, 4.5381107 50.7729599, 4.5380887 50.7729159, 4.538083 50.7729045, 4.5380401 50.7728732, 4.5379637 50.7728253, 4.5378444 50.7727701, 4.5377111 50.7727006, 4.5376599 50.7726573, 4.5376353 50.7726209, 4.5376157 50.7725635)",,,,
"[95046608, 55696831]",P.I. Taymansstraat,residential,False,True,196.62900000000002,,,"LINESTRING (4.537062 50.7730592, 4.5370576 50.773105, 4.5370818 50.7731414, 4.5371197 50.773177, 4.5371706 50.7732111, 4.5373376 50.773333, 4.5375172 50.7734095, 4.5375358 50.7734305, 4.5375335 50.7734533, 4.5373598 50.7738387, 4.5372937 50.7740279, 4.5372735 50.7741268, 4.5372945 50.7742652, 4.5373601 50.7744676, 4.5374927 50.7746581)",,,,
659430224,Brusselsesteenweg,primary,False,True,21.593,N4,50,"LINESTRING (4.537062 50.7730592, 4.5370095 50.7730536, 4.5367615 50.7730194)",,,,
36986494,Kardaan,residential,False,True,54.92000000000001,,,"LINESTRING (4.5390917 50.7733903, 4.5391675 50.7733168, 4.5392692 50.773184, 4.5393716 50.7730186, 4.5394576 50.7729586)",,,,
35939007,Stafhouder Braffortlaan,residential,False,False,15.428,,,"LINESTRING (4.5394209 50.7728222, 4.5394275 50.7728767, 4.5394576 50.7729586)",,,,
55696833,Waversesteenweg,primary,False,True,106.076,N4,,"LINESTRING (4.5394209 50.7728222, 4.5393157 50.7728194, 4.5392165 50.7728086, 4.5390738 50.7727828, 4.5388825 50.7727331, 4.5387833 50.7726993, 4.5387058 50.7726517, 4.5385808 50.7725484, 4.5384845 50.7724529, 4.5384245 50.77241, 4.5383568 50.7723777, 4.5382865 50.7723557, 4.5382046 50.7723354)",,,,
95046565,Waversesteenweg,primary,False,False,81.17200000000001,N4,,"LINESTRING (4.5394209 50.7728222, 4.5395272 50.7728175, 4.5396847 50.7727936, 4.5398737 50.7727503, 4.5400656 50.7726963, 4.5403935 50.7725964, 4.5404899 50.7725619)",,,,
35939007,Stafhouder Braffortlaan,residential,False,True,15.428,,,"LINESTRING (4.5394576 50.7729586, 4.5394275 50.7728767, 4.5394209 50.7728222)",,,,
36986494,Kardaan,residential,False,False,54.919999999999995,,,"LINESTRING (4.5394576 50.7729586, 4.5393716 50.7730186, 4.5392692 50.773184, 4.5391675 50.7733168, 4.5390917 50.7733903)",,,,
"[83534160, 222474742]",Jan-Baptist Dekeyserstraat,secondary,False,False,56.889,,,"LINESTRING (4.5399908 50.7710662, 4.5402149 50.7708209, 4.540399 50.7706245)",,,,
"[222474742, 83913311]",Jan-Baptist Dekeyserstraat,secondary,False,True,79.649,,30,"LINESTRING (4.5399908 50.7710662, 4.5398991 50.7711481, 4.5397948 50.7712228, 4.5396733 50.7712993, 4.5395074 50.7713874, 4.5394323 50.7714291, 4.5393167 50.7714768, 4.5392393 50.7714966, 4.5391376 50.7715173)",,,,
"[132390396, 40398966]",Leegheid,living_street,False,True,107.65199999999999,,,"LINESTRING (4.5412351 50.7721234, 4.5409616 50.7720892, 4.5403726 50.7720305, 4.5403279 50.772016, 4.5398524 50.7718302, 4.5398101 50.7718178)",,,,
1068263865,IJseweg,residential,False,False,22.463,,,"LINESTRING (4.5404658 50.7723632, 4.5404616 50.7723809, 4.5404494 50.7724323, 4.5404639 50.7724869, 4.5404899 50.7725619)",,,,
"[455695788, 95046565, 222474788]",Waversesteenweg,primary,False,False,95.29399999999998,N4,,"LINESTRING (4.5404899 50.7725619, 4.5407924 50.7724544, 4.5409933 50.7723886, 4.5413122 50.772285, 4.5414591 50.772241, 4.541501 50.7722285, 4.5416944 50.7721698)",3,,,
95046565,Waversesteenweg,primary,False,True,81.172,N4,,"LINESTRING (4.5404899 50.7725619, 4.5403935 50.7725964, 4.5400656 50.7726963, 4.5398737 50.7727503, 4.5396847 50.7727936, 4.5395272 50.7728175, 4.5394209 50.7728222)",,,,
1068263865,IJseweg,residential,False,True,22.462999999999997,,,"LINESTRING (4.5404899 50.7725619, 4.5404639 50.7724869, 4.5404494 50.7724323, 4.5404616 50.7723809, 4.5404658 50.7723632)",,,,
456201958,Begijnhof,residential,False,False,57.405,,30,"LINESTRING (4.5354528 50.7704355, 4.5361844 50.7706645)",,,,
83741342,Begijnhof,residential,False,True,78.505,,30,"LINESTRING (4.5354528 50.7704355, 4.5345669 50.7701672, 4.5344388 50.7701421)",,,,
"[95046633, 95046635, 95046559]","['Begijnhof', 'Begijnhofplein']","['residential', 'unclassified']",False,True,206.57700000000003,,30,"LINESTRING (4.5354528 50.7704355, 4.5354986 50.7703404, 4.5355276 50.7702632, 4.5355371 50.7702463, 4.5355559 50.7701793, 4.5355894 50.7700599, 4.5356218 50.7699445, 4.5356369 50.7699013, 4.5356506 50.7698741, 4.5356812 50.7698296, 4.5357372 50.7697662, 4.5358663 50.7696405, 4.535946 50.769562, 4.5359923 50.7695018, 4.5360565 50.7693759, 4.5362659 50.7689424, 4.5363857 50.7686885)",1,,,
83741322,Fezelarenstraat,residential,False,False,19.621,,,"LINESTRING (4.5383546 50.7721871, 4.5382652 50.7722644, 4.5382046 50.7723354)",,,,
95046661,Nestor Rowiestraat,residential,True,False,5.076,,30,"LINESTRING (4.5374292 50.7726018, 4.53736 50.7725888)",,,,
33912762,Nestor Rowiestraat,residential,False,True,13.789000000000001,,,"LINESTRING (4.5374292 50.7726018, 4.5374969 50.7725879, 4.5376157 50.7725635)",,,,
40398967,Jan-Baptist Dekeyserstraat,residential,False,True,22.357,,,"LINESTRING (4.5389666 50.7716868, 4.5391376 50.7715173)",,,,
1244625050,Processiestraat,residential,False,True,8.03,,,"LINESTRING (4.5341439 50.7708132, 4.534163 50.770742)",,,,
33288908,Stationsstraat,tertiary,False,False,145.417,,,"LINESTRING (4.5341439 50.7708132, 4.5346889 50.7710612, 4.5357891 50.7716051)",,,,
33832046,Processiestraat,residential,False,False,68.358,,,"LINESTRING (4.5341439 50.7708132, 4.5341395 50.7708297, 4.5338422 50.7713974)",,,,
265516510,Terhulpensesteenweg,secondary,False,True,13.525,N253,70,"LINESTRING (4.5421317 50.7680335, 4.5421273 50.7681551)",,,,
"[1212476212, 1212476213]",Jean Tombeurstraat,residential,False,False,117.442,,30,"LINESTRING (4.5315281 50.7695257, 4.5315609 50.7696464, 4.531597 50.769855, 4.531665 50.770226, 4.5316822 50.7703392, 4.5316948 50.7703883, 4.5317146 50.7704904, 4.5317089 50.7705171, 4.5316969 50.7705737)",,,,
"[1212476212, 141697910]",Jean Tombeurstraat,residential,False,True,406.99799999999993,,"['30', '50']","LINESTRING (4.5315281 50.7695257, 4.5314975 50.7694437, 4.5314556 50.7693671, 4.5314141 50.7693008, 4.5313327 50.7692092, 4.5312726 50.7691394, 4.5311895 50.7690609, 4.530461 50.7684047, 4.5304295 50.7683757, 4.5304076 50.7683476, 4.5303882 50.7683187, 4.530375 50.7682891, 4.5303698 50.768254, 4.5303747 50.7680485, 4.5303735 50.7678629, 4.5303666 50.7677694, 4.5303585 50.7677066, 4.5303423 50.7676421, 4.5303176 50.767573, 4.5302865 50.7675093, 4.53025 50.7674547, 4.5302143 50.7674062, 4.5301713 50.7673583, 4.5301241 50.7673101, 4.5300625 50.767257, 4.5300008 50.7672136, 4.5299304 50.7671666, 4.5298527 50.7671203, 4.5297671 50.7670826, 4.5296732 50.7670422, 4.5295486 50.7669948, 4.5293037 50.7669138, 4.5289546 50.766805, 4.5288761 50.7667764, 4.5288237 50.7667542, 4.5287767 50.7667236, 4.5287411 50.7666982, 4.5287128 50.7666728, 4.5286764 50.766634, 4.5286497 50.7665906)",,,,
95046674,Gebroeders Danhieuxstraat,residential,False,False,86.062,,,"LINESTRING (4.5362803 50.7708962, 4.5357891 50.7716051)",,no,,
129161259,Dr. J. P. Dieudonstraat,residential,False,False,8.817,,30,"LINESTRING (4.5343884 50.7702147, 4.5344388 50.7701421)",,,,
