osmid,name,highway,oneway,reversed,length,maxspeed,geometry,access,lanes
"[857509728, 229700101]","['Kardinaal Cardijnplein', 'Stationsstraat']",residential,True,False,128.078,30,"LINESTRING (4.2374558 51.0996367, 4.2369971 51.0996115, 4.23692 51.099582, 4.2364767 51.0995412, 4.236403 51.0995441, 4.2360939 51.0995064, 4.2358746 51.0994918, 4.2357823 51.0994811, 4.2357393 51.0994727, 4.2356765 51.0994346)",,
53345409,Kloosterstraat,residential,False,False,227.078,,"LINESTRING (4.2278505 51.0948404, 4.2279068 51.0948664, 4.2280581 51.0949393, 4.2284262 51.0951227, 4.2286511 51.0952451, 4.2287645 51.095333, 4.2287872 51.0953543, 4.2288251 51.0953898, 4.2288921 51.095478, 4.2289708 51.0956121, 4.2290868 51.0957326, 4.2291825 51.0958082, 4.2293353 51.095891, 4.2294859 51.0959579, 4.2296903 51.0960219, 4.2298932 51.0960528, 4.2301571 51.096086, 4.2302346 51.0961006)",,
26225363,Dulftstraat,residential,True,False,230.524,50,"LINESTRING (4.2306938 51.093788, 4.2306322 51.0938042, 4.2278505 51.0948404)",,1
"[889786513, 28155606]",Absveldstraat,tertiary,False,True,230.44799999999998,50,"LINESTRING (4.2306938 51.093788, 4.2307708 51.0937669, 4.2309034 51.0937261, 4.2310206 51.093677, 4.2311058 51.0936413, 4.2317893 51.0934547, 4.2318091 51.0934477, 4.2321653 51.0933683, 4.2323098 51.093349, 4.232605 51.0933241, 4.232865 51.0933021, 4.2331265 51.0933025, 4.2335367 51.0933366, 4.2338298 51.0933609)",,
38282900,Sint-Amandsesteenweg,residential,False,False,209.912,30,"LINESTRING (4.2306938 51.093788, 4.2307797 51.0938776, 4.2307991 51.0938975, 4.2316605 51.0946457, 4.2322687 51.0951677, 4.2322978 51.0952127, 4.2323293 51.0952615, 4.2323823 51.0953435)",,
38282900,Sint-Amandsesteenweg,residential,False,True,57.358,30,"LINESTRING (4.2325572 51.0958475, 4.2323823 51.0953435)",,
53345411,Kloosterstraat,residential,False,True,133.046,30,"LINESTRING (4.2325572 51.0958475, 4.2307233 51.096091, 4.230693 51.0960944)",,
79636230,Boomstraat,residential,False,True,22.961,30,"LINESTRING (4.2325572 51.0958475, 4.232604 51.0959191, 4.2326803 51.095959, 4.2327862 51.0959645)",yes,
53345409,Kloosterstraat,residential,False,True,227.07800000000003,,"LINESTRING (4.2302346 51.0961006, 4.2301571 51.096086, 4.2298932 51.0960528, 4.2296903 51.0960219, 4.2294859 51.0959579, 4.2293353 51.095891, 4.2291825 51.0958082, 4.2290868 51.0957326, 4.2289708 51.0956121, 4.2288921 51.095478, 4.2288251 51.0953898, 4.2287872 51.0953543, 4.2287645 51.095333, 4.2286511 51.0952451, 4.2284262 51.0951227, 4.2280581 51.0949393, 4.2279068 51.0948664, 4.2278505 51.0948404)",,
131243663,Kloosterstraat,residential,True,False,15.100999999999999,,"LINESTRING (4.2302346 51.0961006, 4.2304237 51.0961132, 4.2304497 51.0961118)",,
38282900,Sint-Amandsesteenweg,residential,False,False,57.358,30,"LINESTRING (4.2323823 51.0953435, 4.2325572 51.0958475)",,
38282900,Sint-Amandsesteenweg,residential,False,True,209.912,30,"LINESTRING (4.2323823 51.0953435, 4.2323293 51.0952615, 4.2322978 51.0952127, 4.2322687 51.0951677, 4.2316605 51.0946457, 4.2307991 51.0938975, 4.2307797 51.0938776, 4.2306938 51.093788)",,
26235867,Kruisberg,residential,True,False,55.557,30,"LINESTRING (4.2331407 51.0953335, 4.2330843 51.095299, 4.2330047 51.0952842, 4.2328345 51.0952797, 4.2326841 51.0953009, 4.2323823 51.0953435)",,
78177248,Barelstraat,living_street,False,False,117.26299999999999,20,"LINESTRING (4.2331407 51.0953335, 4.2331668 51.0952952, 4.2332716 51.0952342, 4.2337399 51.0949403, 4.2339566 51.0947803, 4.2340954 51.0946501, 4.2341262 51.0945879, 4.2341459 51.0945134)",,
38283130,Barelstraat,residential,True,False,67.786,30,"LINESTRING (4.2329646 51.095933, 4.2330058 51.0957929, 4.2331407 51.0953335)",,
150661795,Puursesteenweg,residential,True,False,155.011,,"LINESTRING (4.2329646 51.095933, 4.2340952 51.095779, 4.2351357 51.0956428)",,
28157604,Kardinaal Cardijnplein,residential,False,True,65.177,30,"LINESTRING (4.234756 51.0995177, 4.2350011 51.0994813, 4.235145 51.0994578, 4.2353703 51.0994452, 4.2356765 51.0994346)",,
229700099,Kardinaal Cardijnplein,residential,False,False,39.689,30,"LINESTRING (4.234756 51.0995177, 4.2346868 51.0995282, 4.2344195 51.099569, 4.2341976 51.0995753)",,
150661770,Boomstraat,residential,True,False,132.709,30,"LINESTRING (4.2341976 51.0995753, 4.2339886 51.0989827, 4.2337856 51.0984102)",,1
229700099,Kardinaal Cardijnplein,residential,False,True,39.68899999999999,30,"LINESTRING (4.2341976 51.0995753, 4.2344195 51.099569, 4.2346868 51.0995282, 4.234756 51.0995177)",,
282926473,Mouterijstraat,residential,False,False,33.483,30,"LINESTRING (4.2360765 51.0988961, 4.236556 51.0988957)",,
150661776,Kapelstraat,residential,True,False,128.822,,"LINESTRING (4.2360765 51.0988961, 4.2361044 51.0987984, 4.236078 51.098701, 4.2360461 51.0985853, 4.2359682 51.0983153, 4.2359193 51.0981374, 4.2358777 51.0980653, 4.2358251 51.0978403, 4.2358117 51.0977567)",,
343132626,Kapelstraat,residential,True,False,105.446,,"LINESTRING (4.2358117 51.0977567, 4.2356598 51.0971974, 4.2355578 51.0968219)",,
343132633,Nieuwstraat,residential,True,False,98.568,,"LINESTRING (4.2358117 51.0977567, 4.2365014 51.0976955, 4.2372104 51.0976375)",,
343132631,Nieuwe Kouterstraat,residential,True,False,105.11,,"LINESTRING (4.2378131 51.0975973, 4.2380449 51.0983479, 4.2380807 51.0984641, 4.2380996 51.0985253)",,
343132632,Nieuwstraat,residential,True,False,148.352,,"LINESTRING (4.2378131 51.0975973, 4.2380107 51.0976008, 4.2382132 51.0975879, 4.2399277 51.097479)",,
28157787,Nieuwstraat,residential,False,True,26.906,,"LINESTRING (4.2399277 51.097479, 4.2400361 51.0977112)",,
343132632,Nieuwstraat,residential,True,False,56.604,,"LINESTRING (4.2399277 51.097479, 4.2407326 51.0974188)",,
28157752,Albertstraat,residential,False,False,17.67,30,"LINESTRING (4.2398315 51.0978047, 4.2400361 51.0977112)",,
28157801,Kouterplaats,residential,False,False,54.208,,"LINESTRING (4.2398315 51.0978047, 4.2403992 51.0981372)",,
28157752,Albertstraat,residential,False,True,145.074,30,"LINESTRING (4.2398315 51.0978047, 4.2390046 51.0981518, 4.2380996 51.0985253)",,
28157752,Albertstraat,residential,False,True,17.67,30,"LINESTRING (4.2400361 51.0977112, 4.2398315 51.0978047)",,
28157787,Nieuwstraat,residential,False,False,26.906,,"LINESTRING (4.2400361 51.0977112, 4.2399277 51.097479)",,
28157752,Albertstraat,residential,False,False,58.509,30,"LINESTRING (4.2400361 51.0977112, 4.2403437 51.0975863, 4.2407326 51.0974188)",,
28157752,Albertstraat,residential,False,True,58.509,30,"LINESTRING (4.2407326 51.0974188, 4.2403437 51.0975863, 4.2400361 51.0977112)",,
28157762,Lindestraat,residential,True,False,41.151,,"LINESTRING (4.2375381 51.0965674, 4.2369578 51.0966318)",,
150661781,Nieuwe Kouterstraat,residential,True,False,58.322,,"LINESTRING (4.2375381 51.0965674, 4.2376226 51.0968984, 4.2376721 51.0970851)",,
343132626,Kapelstraat,residential,True,False,71.448,,"LINESTRING (4.2355578 51.0968219, 4.2353496 51.0961928)",,
343132626,Kapelstraat,residential,True,False,62.955,,"LINESTRING (4.2353496 51.0961928, 4.2351357 51.0956428)",,
28157775,Allemanshofstraat,residential,True,False,171.21200000000002,,"LINESTRING (4.2353496 51.0961928, 4.2336939 51.0964314, 4.2335936 51.0964277, 4.2334092 51.0963998, 4.2332591 51.096378, 4.233134 51.0963627, 4.2329527 51.0963664)",,
28157801,Kouterplaats,residential,False,True,9.317,,"LINESTRING (4.2405037 51.0981893, 4.2403992 51.0981372)",,
151766258,Kouterplaats,residential,True,False,39.409,,"LINESTRING (4.2405037 51.0981893, 4.2401233 51.0984511)",,
151766261,Kouterplaats,residential,False,True,14.14,,"LINESTRING (4.2405037 51.0981893, 4.2405619 51.0981954, 4.2406645 51.0982584)",,
38996906,Kouterplaats,residential,False,False,19.705,,"LINESTRING (4.2401233 51.0984511, 4.2403238 51.0985758)",,
151766258,Kouterplaats,residential,True,False,8.446,,"LINESTRING (4.2401233 51.0984511, 4.2400341 51.0983998)",,
"[889786515, 28157892]",Barelstraat,living_street,False,False,131.099,20,"LINESTRING (4.2341459 51.0945134, 4.2341717 51.0942919, 4.2341584 51.0941877, 4.2341226 51.0940783, 4.2339162 51.0935941, 4.2338735 51.093479, 4.2338298 51.0933609)",,
78177248,Barelstraat,living_street,False,True,117.26299999999999,20,"LINESTRING (4.2341459 51.0945134, 4.2341262 51.0945879, 4.2340954 51.0946501, 4.2339566 51.0947803, 4.2337399 51.0949403, 4.2332716 51.0952342, 4.2331668 51.0952952, 4.2331407 51.0953335)",,
28157899,Clementstraat,living_street,True,False,158.61700000000002,20,"LINESTRING (4.2357708 51.0953412, 4.2357399 51.0952769, 4.2357354 51.0951325, 4.2357308 51.0951069, 4.235713 51.0950834, 4.2356049 51.0950128, 4.2352962 51.0948495, 4.2350485 51.0947346, 4.234831 51.0946577, 4.2344263 51.0945295, 4.2341459 51.0945134)",,
150661798,Puursesteenweg,residential,True,False,97.446,30,"LINESTRING (4.2357708 51.0953412, 4.2360292 51.0952841, 4.2361059 51.095273, 4.2363229 51.0952676, 4.2371477 51.0952903)",,
150661767,Boomstraat,residential,True,False,46.177,30,"LINESTRING (4.2329527 51.0963664, 4.2327862 51.0959645)",,
26225391,Achterweidestraat,residential,True,False,22.994999999999997,,"LINESTRING (4.2305368 51.0963817, 4.2304144 51.0962372, 4.2303732 51.0962027)",,
38283110,Achterweidestraat,residential,False,False,285.27,30,"LINESTRING (4.2305368 51.0963817, 4.230856 51.0967215, 4.2311657 51.0970777, 4.2318037 51.0977568, 4.2318745 51.0978321, 4.2321423 51.0982295, 4.2323036 51.0985919, 4.23234 51.09867)",,
38283101,Achterweidestraat,residential,True,False,9.301,,"LINESTRING (4.230693 51.0960944, 4.2306084 51.096159)",,
53345411,Kloosterstraat,residential,False,False,133.046,30,"LINESTRING (4.230693 51.0960944, 4.2307233 51.096091, 4.2325572 51.0958475)",,
343132633,Nieuwstraat,residential,True,False,39.088,,"LINESTRING (4.2372563 51.0976334, 4.2378131 51.0975973)",,
"[38996457, 1158766906, 38996411]",Nieuwstraat,residential,False,"[False, True]",166.92899999999997,,"LINESTRING (4.2372563 51.0976334, 4.2372961 51.0977524, 4.2373586 51.0980547, 4.2373895 51.0981831, 4.237402 51.0982386, 4.2374436 51.0984227, 4.2374423 51.0984481, 4.2368997 51.0985043, 4.236867 51.0984733, 4.2368441 51.0983985, 4.2367785 51.0981836)",,
1019961883,Kouterplaats,residential,False,False,18.465,,"LINESTRING (4.239837 51.0982891, 4.2400341 51.0983998)",,
151766258,Kouterplaats,residential,True,False,38.763,,"LINESTRING (4.2400341 51.0983998, 4.2403992 51.0981372)",,
1019961883,Kouterplaats,residential,False,True,18.465,,"LINESTRING (4.2400341 51.0983998, 4.239837 51.0982891)",,
38996906,Kouterplaats,residential,False,True,19.705,,"LINESTRING (4.2403238 51.0985758, 4.2401233 51.0984511)",,
28157801,Kouterplaats,residential,False,False,9.317,,"LINESTRING (4.2403992 51.0981372, 4.2405037 51.0981893)",,
28157801,Kouterplaats,residential,False,True,54.208,,"LINESTRING (4.2403992 51.0981372, 4.2398315 51.0978047)",,
38997066,Stationsplein,residential,False,False,18.913,,"LINESTRING (4.2395728 51.0996412, 4.239618 51.0994735)",,
428966048,Stationsstraat,residential,True,False,147.826,30,"LINESTRING (4.2395728 51.0996412, 4.2389202 51.0996381, 4.2380919 51.0996342, 4.237553 51.0996363, 4.2374558 51.0996367)",,
744756144,Boomstraat,residential,True,False,37.18,30,"LINESTRING (4.2337856 51.0984102, 4.233688 51.0980815)",,
"[889786521, 889786522, 889786518, 889786519]",Breevenstraat,tertiary,False,False,258.82300000000004,50,"LINESTRING (4.2360907 51.0937515, 4.2362091 51.0938309, 4.2363302 51.093898, 4.2369384 51.0942212, 4.2377483 51.0945947, 4.2379764 51.0946908, 4.2382335 51.0948043, 4.2383297 51.0948468, 4.2388425 51.0950644, 4.2388785 51.0950794, 4.2390481 51.0951476)",,
"[4891233, 889786519]",Breevenstraat,tertiary,False,True,68.462,50,"LINESTRING (4.2360907 51.0937515, 4.2359617 51.0937047, 4.2359025 51.0936876, 4.2357483 51.0936276, 4.2355063 51.0935672, 4.2354041 51.0935423, 4.2351991 51.0935021)",,
"[889786520, 40816796]",Breevendreef,unclassified,False,False,257.33299999999997,50,"LINESTRING (4.2360907 51.0937515, 4.236128 51.0937296, 4.2361962 51.0936868, 4.23637 51.0935452, 4.2365092 51.0934741, 4.236595 51.0934665, 4.2366944 51.0934789, 4.237047 51.0936215, 4.2375701 51.0938389, 4.2378251 51.0939134, 4.2381157 51.0939649, 4.2388951 51.094029, 4.2392229 51.0940539, 4.2393611 51.0940644)",,
38283110,Achterweidestraat,residential,False,True,285.27,30,"LINESTRING (4.23234 51.09867, 4.2323036 51.0985919, 4.2321423 51.0982295, 4.2318745 51.0978321, 4.2318037 51.0977568, 4.2311657 51.0970777, 4.230856 51.0967215, 4.2305368 51.0963817)",,
145947369,Ruiterstraat,residential,True,False,105.001,30,"LINESTRING (4.23234 51.09867, 4.2324138 51.0986586, 4.2337856 51.0984102)",,
46706719,,unclassified,False,True,54.085,,"LINESTRING (4.2327955 51.0921127, 4.2335025 51.0919142)",,
391413090,Nieuwstraat,residential,False,False,40.843,,"LINESTRING (4.2342547 51.0979906, 4.233688 51.0980815)",,
28157795,Nieuwstraat,residential,True,False,111.794,30,"LINESTRING (4.2342547 51.0979906, 4.2347696 51.0979158, 4.2358117 51.0977567)",,
75838383,Dageraadplaats,residential,False,True,96.417,,"LINESTRING (4.2376721 51.0970851, 4.238122 51.0970277, 4.2390288 51.0969243)",,
150661781,Nieuwe Kouterstraat,residential,True,False,57.8,,"LINESTRING (4.2376721 51.0970851, 4.237719 51.0972624, 4.2378131 51.0975973)",,
343132633,Nieuwstraat,residential,True,False,3.237,,"LINESTRING (4.2372104 51.0976375, 4.2372563 51.0976334)",,
75838382,De Kroonstraat,living_street,False,False,113.244,,"LINESTRING (4.2372104 51.0976375, 4.2370731 51.097038, 4.2370222 51.0968263, 4.2369578 51.0966318)",destination,
28157762,Lindestraat,residential,True,False,100.024,,"LINESTRING (4.2369578 51.0966318, 4.236338 51.0967142, 4.2355578 51.0968219)",,
75838382,De Kroonstraat,living_street,False,True,113.244,,"LINESTRING (4.2369578 51.0966318, 4.2370222 51.0968263, 4.2370731 51.097038, 4.2372104 51.0976375)",destination,
75838383,Dageraadplaats,residential,False,False,96.417,,"LINESTRING (4.2390288 51.0969243, 4.238122 51.0970277, 4.2376721 51.0970851)",,
75838529,Bleekstraat,residential,False,True,124.505,,"LINESTRING (4.2393611 51.0940644, 4.2397823 51.0951524)",,
"[889786520, 40816796]",Breevendreef,unclassified,False,True,257.33299999999997,50,"LINESTRING (4.2393611 51.0940644, 4.2392229 51.0940539, 4.2388951 51.094029, 4.2381157 51.0939649, 4.2378251 51.0939134, 4.2375701 51.0938389, 4.237047 51.0936215, 4.2366944 51.0934789, 4.236595 51.0934665, 4.2365092 51.0934741, 4.23637 51.0935452, 4.2361962 51.0936868, 4.236128 51.0937296, 4.2360907 51.0937515)",,
4891233,Breevenstraat,tertiary,False,False,40.998000000000005,50,"LINESTRING (4.2346249 51.093426, 4.2348928 51.0934564, 4.2351991 51.0935021)",,
"[4891233, 889786517]",Breevenstraat,tertiary,False,True,55.99700000000001,50,"LINESTRING (4.2346249 51.093426, 4.2344867 51.0934153, 4.2340535 51.0933794, 4.2340242 51.093377, 4.2338298 51.0933609)",,
"[1158772081, 75838527]",Breevenstraat,"['unclassified', 'living_street']",False,False,121.509,,"LINESTRING (4.2346249 51.093426, 4.2346325 51.0933916, 4.2346609 51.0932632, 4.2347038 51.0930888, 4.2347069 51.093052, 4.2345191 51.0929409, 4.2343019 51.0927968, 4.2342696 51.092748, 4.2342503 51.092674, 4.2342317 51.0926163, 4.2342223 51.0925725, 4.2342344 51.0925481, 4.2342505 51.0925329, 4.2342746 51.0925161, 4.2343658 51.0925169)",,
75838528,Breevenstraat,residential,False,True,56.869,,"LINESTRING (4.2355916 51.093054, 4.2351991 51.0935021)",,
75838529,Bleekstraat,residential,False,False,124.505,,"LINESTRING (4.2397823 51.0951524, 4.2393611 51.0940644)",,
"[4891227, 889699676]",Puursesteenweg,tertiary,False,True,52.249,50,"LINESTRING (4.2397823 51.0951524, 4.2393286 51.0951891, 4.239185 51.0951803, 4.2390481 51.0951476)",,
282926473,Mouterijstraat,residential,False,True,33.483,30,"LINESTRING (4.236556 51.0988957, 4.2360765 51.0988961)",,
282927558,Mouterijstraat,residential,False,False,10.076,30,"LINESTRING (4.2369473 51.0988872, 4.2370913 51.0988814)",,
344027599,Stationsstraat,residential,True,False,12.553,,"LINESTRING (4.2400233 51.0996494, 4.2398436 51.0996462)",,
300956098,stationsplein,residential,False,True,65.51599999999999,10,"LINESTRING (4.2400233 51.0996494, 4.2399992 51.0997273, 4.2399799 51.099792, 4.2398919 51.0998379, 4.2397995 51.0998487, 4.2397287 51.099846, 4.2396621 51.099823, 4.2396578 51.0997799, 4.2397265 51.0997233, 4.2398436 51.0996462)",,1
151766261,Kouterplaats,residential,False,False,14.14,,"LINESTRING (4.2406645 51.0982584, 4.2405619 51.0981954, 4.2405037 51.0981893)",,
227949247,Achterweidestraat,residential,True,False,25.555,,"LINESTRING (4.2306084 51.096159, 4.2305623 51.0962222, 4.2305368 51.0963817)",,
249484538,,residential,True,False,16.026,,"LINESTRING (4.2306084 51.096159, 4.2305491 51.096177, 4.2304756 51.0961865, 4.2304048 51.0961788, 4.2303885 51.0961764)",,
26225391,Achterweidestraat,residential,True,False,10.142,,"LINESTRING (4.2303321 51.0961682, 4.2302346 51.0961006)",,
293100152,Stationsstraat,residential,True,False,18.918,30,"LINESTRING (4.2398436 51.0996462, 4.2396846 51.0996435, 4.2395728 51.0996412)",,
300956098,stationsplein,residential,False,False,65.516,10,"LINESTRING (4.2398436 51.0996462, 4.2397265 51.0997233, 4.2396578 51.0997799, 4.2396621 51.099823, 4.2397287 51.099846, 4.2397995 51.0998487, 4.2398919 51.0998379, 4.2399799 51.099792, 4.2399992 51.0997273, 4.2400233 51.0996494)",,1
"[335602472, 150661790]",Puursesteenweg,residential,False,True,135.21,30,"LINESTRING (4.2390481 51.0951476, 4.2389767 51.095165, 4.238888 51.0951866, 4.238822 51.0952077, 4.2387456 51.0952321, 4.2381322 51.0952866, 4.237862 51.0952977, 4.2371477 51.0952903)",,
"[4891227, 889699676]",Puursesteenweg,tertiary,False,False,52.249,50,"LINESTRING (4.2390481 51.0951476, 4.239185 51.0951803, 4.2393286 51.0951891, 4.2397823 51.0951524)",,
"[889786521, 889786522, 889786518, 889786519]",Breevenstraat,tertiary,False,True,258.823,50,"LINESTRING (4.2390481 51.0951476, 4.2388785 51.0950794, 4.2388425 51.0950644, 4.2383297 51.0948468, 4.2382335 51.0948043, 4.2379764 51.0946908, 4.2377483 51.0945947, 4.2369384 51.0942212, 4.2363302 51.093898, 4.2362091 51.0938309, 4.2360907 51.0937515)",,
391413090,Nieuwstraat,residential,False,True,40.843,,"LINESTRING (4.233688 51.0980815, 4.2342547 51.0979906)",,
"[744756144, 150661767]",Boomstraat,residential,True,False,197.779,30,"LINESTRING (4.233688 51.0980815, 4.2335997 51.0977838, 4.233367 51.0971602, 4.2329527 51.0963664)",,
564263399,Mouterijstraat,living_street,False,False,23.329,,"LINESTRING (4.237064 51.0990905, 4.2370913 51.0988814)",,
282927558,Mouterijstraat,residential,False,True,10.076,30,"LINESTRING (4.2370913 51.0988814, 4.2369473 51.0988872)",,
564263399,Mouterijstraat,living_street,False,True,23.329,,"LINESTRING (4.2370913 51.0988814, 4.237064 51.0990905)",,
282927558,Mouterijstraat,residential,False,False,81.46000000000001,30,"LINESTRING (4.2370913 51.0988814, 4.2371473 51.0988834, 4.237252 51.0988515, 4.2380996 51.0985253)",,
26225391,Achterweidestraat,residential,True,False,4.791,,"LINESTRING (4.2303732 51.0962027, 4.2303321 51.0961682)",,
996602175,,residential,True,False,3.113,,"LINESTRING (4.2303732 51.0962027, 4.2303885 51.0961764)",,
249484538,,residential,True,False,4.043,,"LINESTRING (4.2303885 51.0961764, 4.2303321 51.0961682)",,
996602175,,residential,True,False,8.358,,"LINESTRING (4.2303885 51.0961764, 4.2304497 51.0961118)",,
131243663,Kloosterstraat,residential,True,False,17.104,,"LINESTRING (4.2304497 51.0961118, 4.2305601 51.0961057, 4.230693 51.0960944)",,
1019671657,Guilhof,residential,False,False,200.753,30,"LINESTRING (4.23104 51.0919223, 4.2318598 51.0916171, 4.2319628 51.0915934, 4.2320362 51.0916049, 4.232412 51.0919135, 4.2324805 51.0919658, 4.2334595 51.0918104)",,
129918602,Barelstraat,residential,False,False,11.926,,"LINESTRING (4.2334595 51.0918104, 4.2335025 51.0919142)",,
1019671657,Guilhof,residential,False,True,200.753,30,"LINESTRING (4.2334595 51.0918104, 4.2324805 51.0919658, 4.232412 51.0919135, 4.2320362 51.0916049, 4.2319628 51.0915934, 4.2318598 51.0916171, 4.23104 51.0919223)",,
"[38996457, 1158766906, 38996411]",Nieuwstraat,residential,False,"[False, True]",166.92900000000003,,"LINESTRING (4.2367785 51.0981836, 4.2368441 51.0983985, 4.236867 51.0984733, 4.2368997 51.0985043, 4.2374423 51.0984481, 4.2374436 51.0984227, 4.237402 51.0982386, 4.2373895 51.0981831, 4.2373586 51.0980547, 4.2372961 51.0977524, 4.2372563 51.0976334)",,
