osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,junction,bridge
196011626,True,1,N78,primary,50,False,84.844,"LINESTRING (5.7969758 51.0935947, 5.7970348 51.0936983, 5.7971806 51.0939618, 5.7972929 51.0941067, 5.797385 51.0942081, 5.7974667 51.0942894)",,,
196011626,True,1,N78,primary,50,False,26.503,"LINESTRING (5.7975897 51.0944123, 5.7975986 51.0944425, 5.7975923 51.0944704, 5.7975769 51.0944967, 5.7975571 51.0945233, 5.7975295 51.0945546, 5.7974937 51.0945862, 5.7974402 51.0946198)",,,
77387407,False,2,N78b,tertiary,50,True,19.8,"LINESTRING (5.7958931 51.0987972, 5.7958813 51.0988662, 5.7958333 51.0989706)",Venlosesteenweg,,
"[307439768, 100739793, 307439769]",False,2,N78b,tertiary,50,False,245.07899999999998,"LINESTRING (5.7958931 51.0987972, 5.7957619 51.0982074, 5.7957503 51.0981636, 5.7957211 51.0980622, 5.7956571 51.0979047, 5.7955564 51.0977557, 5.7954304 51.0975995, 5.7952634 51.0974503, 5.7949923 51.0972668, 5.7948076 51.0971562, 5.7946455 51.0970637, 5.7945096 51.0969722, 5.7944845 51.096955, 5.7943953 51.0968943)",Venlosesteenweg,,
"[148589786, 925914198]",False,,,residential,,False,33.203,"LINESTRING (5.7958931 51.0987972, 5.7959904 51.0988044, 5.7961057 51.0988129, 5.7963602 51.0988505)",Heilige Harlindisstraat,,
161639461,True,1,,tertiary,30,False,10.122,"LINESTRING (5.7856695 51.0963168, 5.7856616 51.0963053, 5.7856532 51.0962874, 5.7856503 51.0962659, 5.7856532 51.0962435, 5.7856594 51.0962282)",Bospoort,roundabout,
148605925,True,1,,living_street,20,False,71.71000000000001,"LINESTRING (5.7945357 51.0940724, 5.7947077 51.0946659, 5.7947203 51.0947068)",Monseigneur Koningsstraat,,
"[148605826, 311805740]",True,1,,"['living_street', 'residential']",20,False,142.96499999999997,"LINESTRING (5.7945357 51.0940724, 5.7954966 51.0938485, 5.7959638 51.0937368, 5.7963371 51.0936458, 5.7963742 51.0936368, 5.7964537 51.0936238)",Bleumerstraat,,
228199602,False,1,,unclassified,,True,59.019,"LINESTRING (5.7952121 51.0962711, 5.7950507 51.0957501)",Monseigneur Koningsstraat,,
"[1072038937, 18530919]",True,1,,unclassified,,False,130.14999999999998,"LINESTRING (5.7952121 51.0962711, 5.7952531 51.0962579, 5.7952939 51.0962513, 5.7953364 51.0962472, 5.7953763 51.0962465, 5.7954139 51.09625, 5.7954568 51.0962607, 5.7954895 51.0962728, 5.7955121 51.0962841, 5.7955397 51.0963023, 5.7955607 51.0963223, 5.7955749 51.0963413, 5.7955839 51.0963618, 5.7955877 51.0963819, 5.7955852 51.096397, 5.7955779 51.0964117, 5.7955695 51.0964239, 5.7955578 51.0964341, 5.7951296 51.0966848, 5.7950828 51.0967035, 5.7950504 51.0967132, 5.7950161 51.0967201, 5.794984 51.0967247, 5.7949502 51.0967278, 5.7949153 51.096728, 5.7948819 51.0967273, 5.7948243 51.0967228, 5.794784 51.0967216, 5.7947531 51.0967228, 5.7947185 51.0967278, 5.7946845 51.0967355, 5.7946544 51.096747, 5.7945406 51.0968052, 5.7945073 51.0968222)",Monseigneur Koningsstraat,,
309783513,False,,N768,tertiary,50,False,60.794,"LINESTRING (5.7912995 51.0921903, 5.7912331 51.092548, 5.791236 51.0927346)",Heppersteenweg,,
309783513,False,,N768,tertiary,50,True,75.064,"LINESTRING (5.7912995 51.0921903, 5.7914213 51.0917836, 5.7915205 51.0915299)",Heppersteenweg,,
309783513,False,,N768,tertiary,50,True,30.465,"LINESTRING (5.7913126 51.0931349, 5.7912636 51.0929917, 5.7912408 51.092865)",Heppersteenweg,,
311801669,True,,N768,tertiary,30,False,25.968,"LINESTRING (5.7913126 51.0931349, 5.7913552 51.0931346, 5.7914082 51.0931488, 5.7914375 51.0931682, 5.7914468 51.0931872, 5.7914628 51.0932201, 5.7914532 51.0932315, 5.7914321 51.0932578, 5.7914005 51.0932758, 5.7913709 51.0932843)",,roundabout,
76220496,False,,N768,residential,30,False,22.293,"LINESTRING (5.7913709 51.0932843, 5.7914097 51.0934833)",Hepperstraat,,
"[309783558, 505628191]",True,,N768,tertiary,30,False,27.72,"LINESTRING (5.7913709 51.0932843, 5.7913286 51.0932876, 5.7913068 51.0932856, 5.7912677 51.093275, 5.7912289 51.0932492, 5.7912143 51.093224, 5.7912169 51.09319, 5.7912223 51.0931803, 5.7912456 51.0931579, 5.7912797 51.0931419, 5.7913126 51.0931349)",,roundabout,
148574121,False,1,,residential,50,False,132.828,"LINESTRING (5.7855393 51.0929443, 5.7851855 51.094118)",Kaartridderstraat,,
148574161,False,1,,residential,50,True,401.92699999999996,"LINESTRING (5.7855393 51.0929443, 5.785751 51.0929714, 5.7859338 51.0929993, 5.7864957 51.093092, 5.7866013 51.0931024, 5.7867057 51.0931074, 5.7868189 51.0931055, 5.7871826 51.0930794, 5.7879222 51.0930243, 5.7889699 51.0929493, 5.7895821 51.0929078, 5.7897943 51.0928934, 5.7903674 51.0928561, 5.7905501 51.0928487, 5.7907071 51.0928476, 5.7908943 51.0928518, 5.7910928 51.0928599, 5.7911668 51.0928625, 5.7912408 51.092865)",Eerste Straat,,
148574121,False,1,,residential,50,True,85.391,"LINESTRING (5.785235 51.0948769, 5.7851413 51.0946077, 5.7851239 51.0944525, 5.7851367 51.0943579, 5.7851855 51.094118)",Kaartridderstraat,,
"[1065572216, 148574141]",False,1,,residential,30,False,44.981,"LINESTRING (5.785235 51.0948769, 5.7856661 51.0948255, 5.7858678 51.0948014)",Rozenboomgaardstraat,,
117109444,True,1,,living_street,20,False,60.284,"LINESTRING (5.7937326 51.0942702, 5.7938187 51.094244, 5.7943627 51.094108, 5.7945357 51.0940724)",Bleumerstraat,,
925914197,False,,,residential,,False,8.011,"LINESTRING (5.7963602 51.0988505, 5.796474 51.0988596)",H. Harlindisstraat,,
"[148589786, 925914198]",False,,,residential,,True,33.203,"LINESTRING (5.7963602 51.0988505, 5.7961057 51.0988129, 5.7959904 51.0988044, 5.7958931 51.0987972)",Heilige Harlindisstraat,,
925914197,False,,,residential,,True,8.011,"LINESTRING (5.796474 51.0988596, 5.7963602 51.0988505)",H. Harlindisstraat,,
"[190113408, 100739970, 148589798]",False,,,residential,,"[False, True]",162.66500000000002,"LINESTRING (5.796474 51.0988596, 5.7971678 51.0986507, 5.7975448 51.0984951, 5.7976932 51.0984226, 5.7983106 51.0979935)",Maasweg,,yes
148589777,False,,,residential,,True,125.731,"LINESTRING (5.7983106 51.0979935, 5.7975358 51.097577, 5.7975067 51.0975312, 5.7975334 51.0974732, 5.7977424 51.0973206, 5.7979504 51.0971978)",Dekenskamp,,
"[190113408, 100739970, 148589798]",False,,,residential,,"[False, True]",162.665,"LINESTRING (5.7983106 51.0979935, 5.7976932 51.0984226, 5.7975448 51.0984951, 5.7971678 51.0986507, 5.796474 51.0988596)",Maasweg,,yes
148579260,True,1,,residential,30,False,151.954,"LINESTRING (5.7904915 51.09584, 5.7907772 51.0970227, 5.7907856 51.0970906, 5.7907864 51.0971073, 5.7907868 51.0971563, 5.7907871 51.0971928)",Loerstraat,,
76220499,True,,N768,residential,30,False,39.106,"LINESTRING (5.7916293 51.0942624, 5.7915495 51.0939143)",Hepperstraat,,
148605906,False,1,,living_street,20,True,18.667,"LINESTRING (5.7916293 51.0942624, 5.7916446 51.09443)",Markt,,
109381243,True,1,,residential,30,False,81.568,"LINESTRING (5.7865184 51.0947177, 5.7876651 51.0945782)",Prinsenhoflaan,,
148574141,False,1,,residential,30,True,8.839,"LINESTRING (5.7865184 51.0947177, 5.7863962 51.0947384)",Rozenboomgaardstraat,,
826306911,True,1,,living_street,20,False,44.116,"LINESTRING (5.7917056 51.094866, 5.7913163 51.0949166, 5.7912881 51.0947706)",Markt,,
60123479,True,1,N78,primary,70,False,167.696,"LINESTRING (5.7961707 51.093303, 5.7959299 51.0930404, 5.7957843 51.0928797, 5.7953793 51.0923834, 5.7952193 51.0921574, 5.7950962 51.0919566)",Koning Boudewijnlaan,,
148605940,True,,,residential,,False,194.378,"LINESTRING (5.7961707 51.093303, 5.7960835 51.0933126, 5.7960451 51.0933183, 5.7948738 51.0934925, 5.7934563 51.0936891)",Schillingsstraat,,
307439747,True,1,N768,residential,30,False,38.042,"LINESTRING (5.7926618 51.0957664, 5.7922867 51.0955183)",Eikerstraat,,
148605891,True,,,residential,,False,91.949,"LINESTRING (5.7926618 51.0957664, 5.7928108 51.095698, 5.7929014 51.0956605, 5.7930041 51.0956216, 5.7931145 51.0955832, 5.7932337 51.0955458, 5.7933682 51.0955076, 5.7938298 51.0953925)",Kleine Kerkstraat,,
344427280,True,1,,tertiary,30,False,7.661,"LINESTRING (5.7859784 51.0963375, 5.7859539 51.0963533, 5.7859225 51.0963665, 5.7858886 51.0963755)",Bospoort,roundabout,
"[1065787344, 242863988, 148579268, 242863989]",False,1,,residential,50,False,245.68,"LINESTRING (5.7859784 51.0963375, 5.7860255 51.0963576, 5.7860624 51.0963765, 5.7860896 51.0963933, 5.7861021 51.0964035, 5.7861175 51.0964169, 5.7862521 51.096611, 5.7863071 51.0966979, 5.786353 51.0967868, 5.7866701 51.0975008, 5.7867087 51.097575, 5.7867498 51.0976429, 5.7867935 51.0977059, 5.7868359 51.0977604, 5.7868879 51.0978166, 5.7869445 51.0978674, 5.7872865 51.098178, 5.78741 51.0982052, 5.7874654 51.0982583, 5.7874815 51.0982757)",Slachthuisstraat,,yes
60123482,True,1,N78,primary,70,False,208.94899999999998,"LINESTRING (5.7951699 51.0918104, 5.7953315 51.0920718, 5.7955124 51.0923214, 5.7957346 51.0926032, 5.7959321 51.0928426, 5.7961538 51.0930797, 5.7962177 51.0931429, 5.7962644 51.0931889, 5.7963081 51.0932284, 5.7963541 51.0932672, 5.7964049 51.0933101, 5.7964808 51.0933671, 5.7965228 51.0933918, 5.7965648 51.0934097, 5.7966273 51.093429)",Koning Boudewijnlaan,,
60129306,True,,,unclassified,50,False,13.211000000000002,"LINESTRING (5.7951699 51.0918104, 5.7951659 51.0918329, 5.7951554 51.0918514, 5.7951319 51.09187, 5.7950979 51.0918841, 5.795056 51.091891)",Koning Boudewijnlaan,,
60129311,True,1,,unclassified,50,False,67.15,"LINESTRING (5.7944286 51.0910082, 5.7943232 51.0908202, 5.7942651 51.0907191, 5.7941922 51.0905967, 5.7941774 51.090569, 5.7941679 51.0905428, 5.794163 51.0905175, 5.794163 51.0904916, 5.7941686 51.0904619, 5.7941755 51.0904332)",Kloosterbemdeweg,,
1110642320,True,,,unclassified,50,False,16.718,"LINESTRING (5.7937935 51.0911835, 5.7939445 51.0911792, 5.7940326 51.0911764)",Kloosterbempdenweg,,
60129309,False,2,,unclassified,50,False,17.207,"LINESTRING (5.7942752 51.0911588, 5.7942249 51.0911695, 5.7941925 51.0911741, 5.7941609 51.091176, 5.7940326 51.0911764)",Kloosterbempdenweg,,
60129311,True,1,,unclassified,50,False,21.676000000000005,"LINESTRING (5.7942752 51.0911588, 5.7943194 51.0911354, 5.7943672 51.091117, 5.7943895 51.0911056, 5.7944087 51.091092, 5.7944226 51.091076, 5.7944305 51.0910612, 5.794434 51.0910455, 5.7944331 51.0910298, 5.7944286 51.0910082)",Kloosterbemdeweg,,
60123479,True,1,N78,primary,70,False,173.377,"LINESTRING (5.795056 51.091891, 5.7946716 51.0912467, 5.7945908 51.0911214, 5.7941755 51.0904332)",Koning Boudewijnlaan,,
60129306,True,,,unclassified,50,False,6.263,"LINESTRING (5.795056 51.091891, 5.7950234 51.0918945, 5.7949946 51.0918931, 5.794968 51.0918882)",Koning Boudewijnlaan,,
148579244,True,1,N762,tertiary,50,False,19.553,"LINESTRING (5.7857547 51.0965461, 5.7857607 51.0965209, 5.7857684 51.0965063, 5.7857788 51.0964878, 5.7857843 51.0964649, 5.7857868 51.0964396, 5.7857831 51.0964125, 5.7857716 51.0963735)",Acht Meilaan,,
148579261,True,1,N78b,tertiary,50,False,16.215,"LINESTRING (5.7855244 51.0961264, 5.7855552 51.0961206, 5.7856002 51.0961241, 5.7856366 51.0961327, 5.7856715 51.0961427, 5.7857054 51.0961526, 5.7857388 51.0961665)",Maastrichtersteenweg,,
148579276,False,1,,residential,30,True,8.102,"LINESTRING (5.7867828 51.0959762, 5.786672 51.0959978)",,,
