osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,access,junction
352882426,Chisel Street,unclassified,True,False,56.435,"LINESTRING (-60.9878145 14.0095446, -60.9877812 14.0100511)",,,,,
1041293137,High Street,unclassified,True,False,73.947,"LINESTRING (-60.9878145 14.0095446, -60.9871318 14.0094855)",,,,,
25578296,High Street,unclassified,True,False,62.754,"LINESTRING (-60.9883927 14.0096061, -60.9878145 14.0095446)",,,,,
388290516,Coral Street,residential,True,False,53.379999999999995,"LINESTRING (-60.9883927 14.0096061, -60.9884022 14.0094317, -60.9884206 14.0091268)",,,,,
25578296,High Street,unclassified,True,False,93.572,"LINESTRING (-60.9898062 14.0096922, -60.9889404 14.0096426)",,,,,
114490898,Peynier Street,tertiary,True,False,55.593,"LINESTRING (-60.9898062 14.0096922, -60.9898283 14.0091927)",,15 mph,,,
25578296,High Street,unclassified,True,False,59.229,"LINESTRING (-60.9889404 14.0096426, -60.9887024 14.0096267, -60.9883927 14.0096061)",,,,,
25578307,Broglie Street,unclassified,True,False,55.586,"LINESTRING (-60.9889675 14.0091434, -60.9889404 14.0096426)",,,,,
388286514,Micoud Street,tertiary,True,False,93.031,"LINESTRING (-60.9889675 14.0091434, -60.9898283 14.0091927)",1,,,,
114590845,Chaussée Road,tertiary,False,False,48.533,"LINESTRING (-60.986721 14.01039, -60.9868764 14.0099804)",2,,,,
25578322,Victoria Street,residential,True,False,110.429,"LINESTRING (-60.986721 14.01039, -60.9870132 14.0104089, -60.9877423 14.0104559)",,,,,
114590845,Chaussée Road,tertiary,False,True,55.083,"LINESTRING (-60.986721 14.01039, -60.9866841 14.0104778, -60.9866275 14.0106125, -60.9865282 14.0108487)",2,,,,
25578322,Victoria Street,residential,True,False,63.777,"LINESTRING (-60.9877423 14.0104559, -60.9883321 14.0104946)",,,,,
352882426,Chisel Street,unclassified,True,False,52.58,"LINESTRING (-60.9877423 14.0104559, -60.9877165 14.0109281)",,,,,
388290516,Coral Street,residential,True,False,43.823,"LINESTRING (-60.9883321 14.0104946, -60.9883481 14.0101008)",,,,,
114590845,Chaussée Road,tertiary,False,False,61.543,"LINESTRING (-60.9868764 14.0099804, -60.9871318 14.0094855)",2,,,,
114590845,Chaussée Road,tertiary,False,True,48.533,"LINESTRING (-60.9868764 14.0099804, -60.986721 14.01039)",2,,,,
25578334,St Louis Street,unclassified,True,False,97.933,"LINESTRING (-60.9877812 14.0100511, -60.9868764 14.0099804)",,,,,
352882426,Chisel Street,unclassified,True,False,45.207,"LINESTRING (-60.9877812 14.0100511, -60.9877423 14.0104559)",,,,,
25578334,St Louis Street,unclassified,True,False,61.411,"LINESTRING (-60.9883481 14.0101008, -60.9877812 14.0100511)",,,,,
388290516,Coral Street,residential,True,False,55.218,"LINESTRING (-60.9883481 14.0101008, -60.9883927 14.0096061)",,,,,
298104245,Brazil Street,tertiary,False,True,31.583,"LINESTRING (-60.9876116 14.008276, -60.9879033 14.0082999)",2,,,,
456678095,Chaussée Road,tertiary,False,False,59.838,"LINESTRING (-60.9876116 14.008276, -60.9877943 14.0077679)",2,,,,
1041293138,Chaussée Road,tertiary,False,True,43.563,"LINESTRING (-60.9876116 14.008276, -60.9874748 14.0086446)",2,,,,
298104245,Brazil Street,tertiary,False,False,31.583,"LINESTRING (-60.9879033 14.0082999, -60.9876116 14.008276)",2,,,,
298104245,Brazil Street,tertiary,False,True,63.311,"LINESTRING (-60.9879033 14.0082999, -60.9884893 14.00833)",2,,,,
352882426,Chisel Street,unclassified,True,False,88.54,"LINESTRING (-60.9879033 14.0082999, -60.9878472 14.0090943)",,,,,
298104245,Brazil Street,tertiary,False,False,63.311,"LINESTRING (-60.9884893 14.00833, -60.9879033 14.0082999)",2,,,,
298104245,Brazil Street,tertiary,False,True,59.85,"LINESTRING (-60.9884893 14.00833, -60.989044 14.0083362)",2,,,,
388290516,Coral Street,residential,True,False,56.664,"LINESTRING (-60.9884893 14.00833, -60.9885471 14.0078235)",,,,,
298104245,Brazil Street,tertiary,False,False,59.85,"LINESTRING (-60.989044 14.0083362, -60.9884893 14.00833)",2,,,,
298104245,Brazil Street,tertiary,False,True,91.853,"LINESTRING (-60.989044 14.0083362, -60.9898943 14.0083776)",2,,,,
25578307,Broglie Street,unclassified,True,False,90.175,"LINESTRING (-60.989044 14.0083362, -60.9889845 14.0088376, -60.9889675 14.0091434)",,,,,
298104245,Brazil Street,tertiary,False,False,51.095,"LINESTRING (-60.9903673 14.0084005, -60.9898943 14.0083776)",2,,,,
392775197,Laborie Street,tertiary,True,False,90.621,"LINESTRING (-60.9903673 14.0084005, -60.9903033 14.0092131)",1,15 mph,,,
"[115579762, 115579764, 25578218]",Laborie Street,residential,False,True,61.598000000000006,"LINESTRING (-60.9903673 14.0084005, -60.9903839 14.0080287, -60.9903862 14.0078739, -60.9903859 14.0078469)",,,yes,,
298104245,Brazil Street,tertiary,False,True,101.676,"LINESTRING (-60.9903673 14.0084005, -60.990928 14.0084172, -60.991309 14.0084354)",2,,,,
298104245,Brazil Street,tertiary,False,False,45.898,"LINESTRING (-60.9917327 14.0084725, -60.991309 14.0084354)",2,,,,
"[114585323, 298104244]",Bridge Street,tertiary,True,False,20.923000000000002,"LINESTRING (-60.9917327 14.0084725, -60.9917708 14.0084018, -60.9917753 14.0082935)",1,,yes,,
25578343,Vieux Fort,tertiary,True,False,47.976,"LINESTRING (-60.9922255 14.0084969, -60.9917814 14.0084749)",,,,,
25578343,Vieux Fort,tertiary,True,False,31.605000000000004,"LINESTRING (-60.9925174 14.0085208, -60.9923548 14.0085074, -60.9922255 14.0084969)",,,,,
114490902,Bridge Street,tertiary,True,False,89.538,"LINESTRING (-60.9925174 14.0085208, -60.9925036 14.0087276, -60.9924822 14.0089358, -60.992454 14.0093236)",1,,,,
25578229,Chisel Street,unclassified,True,False,49.372,"LINESTRING (-60.9879837 14.007335, -60.9879978 14.0077788)",,,,,
114590869,Grass Street,residential,True,False,66.613,"LINESTRING (-60.9879837 14.007335, -60.9885914 14.0074409)",,,,,
398387018,Chaussée Road,tertiary,False,False,81.98,"LINESTRING (-60.9879837 14.007335, -60.98825 14.0066445)",2,,,,
433843579,Grass Street,residential,False,True,56.33,"LINESTRING (-60.9879837 14.007335, -60.9874638 14.0072884)",,,,,
456678095,Chaussée Road,tertiary,False,True,52.294,"LINESTRING (-60.9879837 14.007335, -60.9877943 14.0077679)",2,,,,
114590869,Grass Street,residential,True,False,58.45,"LINESTRING (-60.9885914 14.0074409, -60.9891296 14.0075011)",,,,,
388290516,Coral Street,residential,True,False,69.92099999999999,"LINESTRING (-60.9885914 14.0074409, -60.9886204 14.007159, -60.9886236 14.0068135)",,,,,
298104249,Broglie Street,tertiary,True,False,39.37,"LINESTRING (-60.9891296 14.0075011, -60.9890922 14.0078533)",2,,,,
114590870,,unclassified,True,False,78.873,"LINESTRING (-60.9877943 14.0077679, -60.9870662 14.0077041)",,,,,
352882427,Mary Ann Street,unclassified,False,True,21.989,"LINESTRING (-60.9877943 14.0077679, -60.9879978 14.0077788)",,,,,
456678095,Chaussée Road,tertiary,False,False,52.294,"LINESTRING (-60.9877943 14.0077679, -60.9879837 14.007335)",2,,,,
456678095,Chaussée Road,tertiary,False,True,59.838,"LINESTRING (-60.9877943 14.0077679, -60.9876116 14.008276)",2,,,,
352882426,Chisel Street,unclassified,True,False,58.834,"LINESTRING (-60.9879978 14.0077788, -60.9879033 14.0082999)",,,,,
352882427,Mary Ann Street,unclassified,False,False,21.989,"LINESTRING (-60.9879978 14.0077788, -60.9877943 14.0077679)",,,,,
25578483,Mary Ann Street,unclassified,True,False,59.471,"LINESTRING (-60.9885471 14.0078235, -60.9879978 14.0077788)",,,,,
388290516,Coral Street,residential,True,False,42.811,"LINESTRING (-60.9885471 14.0078235, -60.9885914 14.0074409)",,,,,
25578483,Mary Ann Street,unclassified,True,False,58.903,"LINESTRING (-60.9890922 14.0078533, -60.9885471 14.0078235)",,,,,
298104249,Broglie Street,tertiary,True,False,53.947,"LINESTRING (-60.9890922 14.0078533, -60.989044 14.0083362)",2,,,,
298104246,La Pansee Road,tertiary,False,False,28.65,"LINESTRING (-60.9862838 14.0113738, -60.9863875 14.0111366)",2,,,,
114590867,Riverside Road,tertiary,True,False,44.473,"LINESTRING (-60.98825 14.0066445, -60.9886236 14.0068135)",2,,,,
398387018,Chaussée Road,tertiary,False,True,81.98,"LINESTRING (-60.98825 14.0066445, -60.9879837 14.007335)",2,,,,
"[148894041, 148894002, 114590859]",Marchand Road,tertiary,False,False,178.95600000000002,"LINESTRING (-60.98825 14.0066445, -60.9880685 14.0065153, -60.9879758 14.0064391, -60.9879397 14.0063954, -60.9879224 14.0063553, -60.987887 14.0062586, -60.9878753 14.0061025, -60.987875 14.0060639, -60.9878657 14.0059051, -60.9878294 14.0058296, -60.9876723 14.005603, -60.9875527 14.0054305, -60.987471 14.0053002)",2,,yes,,
25578429,Morne Girard Road,tertiary,True,False,145.52099999999996,"LINESTRING (-60.9856891 14.0060931, -60.98574 14.0060783, -60.9857921 14.006069, -60.9858922 14.0060628, -60.9860784 14.0060597, -60.9862935 14.0060608, -60.986435 14.006069, -60.9865117 14.0060825, -60.9866 14.0061083, -60.9866777 14.0061372, -60.9867416 14.0061692, -60.98688 14.0062343, -60.9869928 14.0062746)",,,,,
115579760,Leslie Land Road,tertiary,True,False,14.427,"LINESTRING (-60.9870662 14.0077041, -60.9870193 14.0075826)",,,,,
1041293138,Chaussée Road,tertiary,False,False,43.563,"LINESTRING (-60.9874748 14.0086446, -60.9876116 14.008276)",2,,,,
1041293138,Chaussée Road,tertiary,False,True,51.183,"LINESTRING (-60.9874748 14.0086446, -60.9872823 14.0090653)",2,,,,
115579760,Leslie Land Road,tertiary,True,False,113.64200000000001,"LINESTRING (-60.9874748 14.0086446, -60.9872516 14.0081988, -60.9871908 14.0080352, -60.9870662 14.0077041)",,,,,
396034490,,tertiary,False,True,18.426,"LINESTRING (-60.9878654 14.0137858, -60.9878136 14.0139437)",,,,,
393899946,Darling Road (The Darling),tertiary,False,True,144.214,"LINESTRING (-60.9878654 14.0137858, -60.9878961 14.0127304, -60.987914 14.0124899)",,,,,
1041293138,Chaussée Road,tertiary,False,False,33.955,"LINESTRING (-60.9871751 14.0093524, -60.9872823 14.0090653)",2,,,,
1041293139,Chaussée Road,tertiary,False,True,15.52,"LINESTRING (-60.9871751 14.0093524, -60.9871318 14.0094855)",2,,,,
26263158,Morne Doudon Road,residential,False,False,86.83500000000001,"LINESTRING (-60.9871751 14.0093524, -60.9866134 14.0091596, -60.9865102 14.0091908, -60.9864115 14.0092114)",,,,destination,
26263158,Morne Doudon Road,residential,False,True,58.471,"LINESTRING (-60.9860151 14.0095001, -60.9860549 14.0094324, -60.9860777 14.00936, -60.9861213 14.0093028, -60.9862065 14.0092491, -60.9863093 14.0092322, -60.9864115 14.0092114)",,,,destination,
115579760,Leslie Land Road,tertiary,True,False,28.431,"LINESTRING (-60.9858392 14.0068641, -60.9857366 14.0068075, -60.9856186 14.0067249)",,,,,
26336696,Rose Hill Road,residential,False,False,51.69499999999999,"LINESTRING (-60.9863846 14.0088358, -60.9862496 14.0087703, -60.9861064 14.0087192, -60.9859393 14.0086667)",,,,,
26336697,,residential,False,False,41.922,"LINESTRING (-60.9863846 14.0088358, -60.9863898 14.0089658, -60.9864086 14.0090951, -60.9864115 14.0092114)",,,,,
26336697,,residential,False,True,111.07400000000001,"LINESTRING (-60.9863846 14.0088358, -60.9863487 14.0086141, -60.9862945 14.0083615, -60.9861631 14.007861)",,,,,
26336702,,residential,False,True,47.656,"LINESTRING (-60.9861631 14.007861, -60.9857337 14.0079615)",,,,,
26336697,,residential,False,False,111.07400000000001,"LINESTRING (-60.9861631 14.007861, -60.9862945 14.0083615, -60.9863487 14.0086141, -60.9863846 14.0088358)",,,,,
26336727,,residential,False,True,63.81399999999999,"LINESTRING (-60.9861631 14.007861, -60.9861997 14.007728, -60.9863275 14.0076551, -60.9864741 14.0076172, -60.9866214 14.0076428)",,,,,
26336702,,residential,False,False,47.656,"LINESTRING (-60.9857337 14.0079615, -60.9861631 14.007861)",,,,,
26336709,,residential,False,False,81.543,"LINESTRING (-60.9857337 14.0079615, -60.9858476 14.0083044, -60.9859393 14.0086667)",,,,,
26336696,Rose Hill Road,residential,False,True,51.695,"LINESTRING (-60.9859393 14.0086667, -60.9861064 14.0087192, -60.9862496 14.0087703, -60.9863846 14.0088358)",,,,,
26336709,,residential,False,True,81.543,"LINESTRING (-60.9859393 14.0086667, -60.9858476 14.0083044, -60.9857337 14.0079615)",,,,,
"[26336724, 538848286]",,residential,False,False,70.498,"LINESTRING (-60.9866214 14.0076428, -60.986831 14.0079838, -60.986948 14.0081918)",,,,,
26336727,,residential,False,False,63.814,"LINESTRING (-60.9866214 14.0076428, -60.9864741 14.0076172, -60.9863275 14.0076551, -60.9861997 14.007728, -60.9861631 14.007861)",,,,,
26336727,,residential,False,True,43.755,"LINESTRING (-60.9866214 14.0076428, -60.9869286 14.0076164, -60.9870193 14.0075826)",,,,,
"[26336724, 538848286]",,residential,False,True,70.498,"LINESTRING (-60.986948 14.0081918, -60.986831 14.0079838, -60.9866214 14.0076428)",,,,,
298104246,La Pansee Road,tertiary,False,False,23.714,"LINESTRING (-60.9864323 14.0110406, -60.9865282 14.0108487)",2,,,,
298104246,La Pansee Road,tertiary,False,True,11.718,"LINESTRING (-60.9864323 14.0110406, -60.9863875 14.0111366)",2,,,,
26336747,Trinity Church Road,unclassified,True,False,193.858,"LINESTRING (-60.9881592 14.0113693, -60.9872297 14.0113351, -60.9863875 14.0111366)",,,,,
393897346,Jean Baptiste Street,tertiary,False,False,122.574,"LINESTRING (-60.9881592 14.0113693, -60.9881094 14.0115452, -60.9880466 14.0116551, -60.9880042 14.0117685, -60.9879937 14.0118162, -60.9879348 14.0121239, -60.9879191 14.0124354)",2,,,,
393897346,Jean Baptiste Street,tertiary,False,True,60.973,"LINESTRING (-60.9881592 14.0113693, -60.9882713 14.0112879, -60.988561 14.010986)",2,,,,
298104246,La Pansee Road,tertiary,False,False,11.718,"LINESTRING (-60.9863875 14.0111366, -60.9864323 14.0110406)",2,,,,
298104246,La Pansee Road,tertiary,False,True,28.65,"LINESTRING (-60.9863875 14.0111366, -60.9862838 14.0113738)",2,,,,
26447425,Government House Road,tertiary,False,True,416.88999999999993,"LINESTRING (-60.9946314 14.0065479, -60.994436 14.0065408, -60.9943708 14.0065152, -60.9943039 14.0064889, -60.9939317 14.0061505, -60.9937812 14.0060391, -60.9936766 14.0059831, -60.9936068 14.0059532, -60.9935652 14.0059395, -60.9935062 14.0059291, -60.9934513 14.0059298, -60.993413 14.0059382, -60.9933775 14.0059493, -60.993354 14.0059656, -60.9933399 14.0059851, -60.9933319 14.0060091, -60.9933292 14.0060397, -60.9933332 14.0060716, -60.993342 14.006108, -60.9933534 14.0061354, -60.993519 14.0064125, -60.9935391 14.0064633, -60.9935458 14.0065296, -60.9935364 14.00657, -60.993519 14.0066051, -60.9934942 14.0066324, -60.99347 14.00665, -60.9934325 14.0066591, -60.9933849 14.0066624, -60.99335 14.0066585, -60.9932749 14.0066428, -60.9932092 14.0066402, -60.993067 14.0066402, -60.9929423 14.0066298, -60.9928672 14.0066116, -60.9927928 14.0065765, -60.9927304 14.0065368, -60.9926714 14.0065004, -60.9926439 14.0064997, -60.9926191 14.0065036, -60.9925956 14.0065173, -60.9925762 14.0065387, -60.9925567 14.0065745, -60.9925366 14.0066617, -60.9924374 14.0071347)",,30 mph,,,
114490903,Millennium Highway,tertiary,False,False,149.70599999999996,"LINESTRING (-60.9941143 14.0090425, -60.9940263 14.0090082, -60.9938976 14.008925, -60.993788 14.0088019, -60.993623 14.0085651, -60.9935403 14.0084309, -60.9934276 14.0083372, -60.9933123 14.0082592, -60.9931004 14.0081837)",,,,,
"[148893969, 553638758, 51710551]",Manoel Street,primary,False,False,129.68099999999998,"LINESTRING (-60.9941143 14.0090425, -60.9940647 14.0091004, -60.9939668 14.0092104, -60.9938595 14.0093027, -60.9938031 14.0093496, -60.9937374 14.0093964, -60.9936462 14.0094316, -60.993551 14.0094615, -60.9930803 14.0095377)",2,,yes,,
"[398383526, 25578110]",Jeremie Street,primary,False,True,172.618,"LINESTRING (-60.9924299 14.0096684, -60.992426 14.0096924, -60.9924057 14.0098206, -60.9923981 14.0099127, -60.992378 14.0101583, -60.9923583 14.0103979, -60.9923368 14.0106597, -60.992324 14.0108163, -60.9923206 14.0108574, -60.9922701 14.0109239, -60.9922374 14.0109389, -60.9921829 14.0109639, -60.9921129 14.0109775, -60.9919967 14.0109826)",4,,,,
148893969,Manoel Street,primary,False,True,72.14,"LINESTRING (-60.9924299 14.0096684, -60.9924768 14.0096385, -60.992568 14.0096189, -60.9926444 14.0096046, -60.9930803 14.0095377)",2,,,,
388228427,Bridge Street,tertiary,True,False,38.429,"LINESTRING (-60.9924299 14.0096684, -60.9924447 14.0094572, -60.992454 14.0093236)",1,,,,
312680004,William Peter Boulevard,unclassified,False,False,7.639,"LINESTRING (-60.9916643 14.010088, -60.9915936 14.0100843)",2,,,,
"[1042335593, 1042335594]",Bridge Street,tertiary,True,False,99.86999999999999,"LINESTRING (-60.9916643 14.010088, -60.9916596 14.0101788, -60.9916424 14.0105075, -60.9916298 14.0108546, -60.99163 14.0109854)",1,,,,
398383528,William Peter Boulevard,unclassified,False,True,31.664,"LINESTRING (-60.9902577 14.0099943, -60.9905509 14.0100069)",2,,,,
392775197,Laborie Street,tertiary,True,False,115.769,"LINESTRING (-60.9902577 14.0099943, -60.9902534 14.0100734, -60.9902135 14.010806, -60.9901981 14.010997, -60.9901951 14.0110336)",1,15 mph,,,
114585322,Bridge Street,tertiary,True,False,161.222,"LINESTRING (-60.9917753 14.0082935, -60.9917778 14.0081753, -60.9918578 14.0072181, -60.9918863 14.0071672, -60.9919313 14.0071375, -60.9921988 14.007114)",,15 mph,,,
114732970,,tertiary,True,False,83.367,"LINESTRING (-60.9917753 14.0082935, -60.9921893 14.0082991, -60.9924276 14.0082702, -60.9925405 14.0082352)",,,,,
398383526,Jeremie Street,primary,False,True,39.563,"LINESTRING (-60.9919967 14.0109826, -60.99163 14.0109854)",4,,,,
114732399,Monigiraurd Street,unclassified,True,False,186.44600000000003,"LINESTRING (-60.9919967 14.0109826, -60.9920374 14.0105387, -60.9920681 14.0102028, -60.9920883 14.0099826, -60.9920951 14.0099083, -60.9920963 14.0098919, -60.9921404 14.0093117)",,15 mph,,,
"[25578110, 398383526]",Jeremie Street,primary,False,False,172.618,"LINESTRING (-60.9919967 14.0109826, -60.9921129 14.0109775, -60.9921829 14.0109639, -60.9922374 14.0109389, -60.9922701 14.0109239, -60.9923206 14.0108574, -60.992324 14.0108163, -60.9923368 14.0106597, -60.9923583 14.0103979, -60.992378 14.0101583, -60.9923981 14.0099127, -60.9924057 14.0098206, -60.992426 14.0096924, -60.9924299 14.0096684)",4,,,,
25578273,Micoud Street,tertiary,True,False,44.905,"LINESTRING (-60.9921404 14.0093117, -60.9917247 14.0092915)",1,,,,
114732399,Monigiraurd Street,unclassified,True,False,91.066,"LINESTRING (-60.9921404 14.0093117, -60.9921828 14.0089053, -60.9922255 14.0084969)",,15 mph,,,
"[25578186, 388290515]","['West Hall Lane', 'Bourbon Street']",unclassified,True,False,145.982,"LINESTRING (-60.9902804 14.0095645, -60.9912436 14.0096379, -60.9912533 14.0092626)",,,,,
392775197,Laborie Street,tertiary,True,False,47.854,"LINESTRING (-60.9902804 14.0095645, -60.9902608 14.0099353, -60.9902577 14.0099943)",1,15 mph,,,
433843579,Grass Street,residential,False,False,56.33,"LINESTRING (-60.9874638 14.0072884, -60.9879837 14.007335)",,,,,
117592042,John Compton Highway,primary,True,False,8.475,"LINESTRING (-60.9895207 14.0125452, -60.9895503 14.0125201, -60.9895861 14.0125045)",2,,,,roundabout
117592042,John Compton Highway,primary,True,False,8.295,"LINESTRING (-60.9897381 14.0125652, -60.9897485 14.0125879, -60.9897543 14.0126122, -60.9897551 14.012637)",2,,,,roundabout
396034490,,tertiary,False,False,18.426,"LINESTRING (-60.9878136 14.0139437, -60.9878654 14.0137858)",,,,,
114490898,Peynier Street,tertiary,True,False,79.161,"LINESTRING (-60.9897368 14.0108819, -60.989759 14.0104963, -60.9897777 14.0101711)",,15 mph,,,
312679984,Lewis Street,residential,False,False,153.58700000000002,"LINESTRING (-60.9897368 14.0108819, -60.9896385 14.0108752, -60.9887733 14.0108027, -60.9884873 14.0107891, -60.9884149 14.0107804, -60.9883178 14.0107739)",,,,,
388290516,Coral Street,residential,True,False,31.095,"LINESTRING (-60.9883178 14.0107739, -60.9883321 14.0104946)",,,,,
312679984,Lewis Street,residential,False,True,153.58700000000002,"LINESTRING (-60.9883178 14.0107739, -60.9884149 14.0107804, -60.9884873 14.0107891, -60.9887733 14.0108027, -60.9896385 14.0108752, -60.9897368 14.0108819)",,,,,
1042335592,William Peter Boulevard,unclassified,False,True,21.626,"LINESTRING (-60.9913933 14.0100768, -60.9915936 14.0100843)",2,,,,
398383529,William Peter Boulevard,unclassified,True,False,20.601,"LINESTRING (-60.9913933 14.0100768, -60.991291 14.010123, -60.9912131 14.0101175)",1,,,,
