osmid,highway,oneway,reversed,length,geometry,ref,bridge,junction
213454230,tertiary,False,True,155.509,"LINESTRING (15.5958892 5.9331196, 15.5949537 5.9324741, 15.5948704 5.9323812, 15.5948061 5.9322549)",,,
253107262,tertiary,False,False,219.184,"LINESTRING (15.5958892 5.9331196, 15.5959293 5.9324914, 15.5959708 5.9313943, 15.5959854 5.9311509)",,,
253107262,tertiary,False,True,70.094,"LINESTRING (15.5958892 5.9331196, 15.5958994 5.9333367, 15.5959031 5.9336158, 15.5958914 5.9337492)",,,
203290886,tertiary,False,False,201.645,"LINESTRING (15.590664 5.9377589, 15.5901473 5.9376704, 15.5899388 5.9375943, 15.5898893 5.9375573, 15.589788 5.9374551, 15.5896835 5.9373282, 15.5895206 5.9370954, 15.5893873 5.9369267, 15.5893062 5.9368686, 15.5892064 5.9368366)",,,
203290886,tertiary,False,True,273.607,"LINESTRING (15.590664 5.9377589, 15.5911597 5.9379582, 15.5915751 5.9381431, 15.5921859 5.9384505, 15.5928965 5.9388151)",,,
600390897,unclassified,False,True,626.5949999999999,"LINESTRING (15.590664 5.9377589, 15.5906807 5.9376028, 15.5907476 5.9373056, 15.5910587 5.9372194, 15.5913591 5.9369953, 15.5913189 5.9368192, 15.5911288 5.9365642, 15.5911179 5.9363738, 15.5912457 5.9361884, 15.5911928 5.9360109, 15.5905437 5.9354266, 15.590239 5.9354759, 15.5900958 5.9354506, 15.5899644 5.9353679, 15.5899188 5.9353359, 15.5897364 5.9350318, 15.5895768 5.934885, 15.5892368 5.9349974, 15.5888183 5.9350939, 15.5885384 5.935237, 15.5883765 5.9353186)",,,
253107262,tertiary,False,True,38.03,"LINESTRING (15.5930727 5.9385214, 15.5928965 5.9388151)",,,
203290838,unclassified,False,True,121.755,"LINESTRING (15.5930727 5.9385214, 15.593805 5.9389542, 15.5939992 5.9391093)",,,
253107262,tertiary,False,False,160.743,"LINESTRING (15.5930727 5.9385214, 15.5936567 5.9375885, 15.5938542 5.9373029)",,,
253107262,tertiary,False,False,38.03,"LINESTRING (15.5928965 5.9388151, 15.5930727 5.9385214)",,,
203290886,tertiary,False,False,273.607,"LINESTRING (15.5928965 5.9388151, 15.5921859 5.9384505, 15.5915751 5.9381431, 15.5911597 5.9379582, 15.590664 5.9377589)",,,
203290838,unclassified,False,False,121.755,"LINESTRING (15.5939992 5.9391093, 15.593805 5.9389542, 15.5930727 5.9385214)",,,
212733366,residential,False,False,52.859,"LINESTRING (15.5939992 5.9391093, 15.5940662 5.9391482, 15.5944124 5.9393482)",,,
212465341,unclassified,False,False,98.71,"LINESTRING (15.5946032 5.9346703, 15.5952745 5.9352553)",,,
212465341,unclassified,False,True,141.751,"LINESTRING (15.5946032 5.9346703, 15.5939594 5.9357726)",,,
213492104,residential,False,False,71.256,"LINESTRING (15.5946032 5.9346703, 15.5945145 5.9345879, 15.5944492 5.9345508, 15.5943826 5.9345582, 15.5941841 5.9348813)",,,
212465341,unclassified,False,True,98.71,"LINESTRING (15.5952745 5.9352553, 15.5946032 5.9346703)",,,
253107262,tertiary,False,True,107.94,"LINESTRING (15.5952745 5.9352553, 15.594704 5.9360429)",,,
253107262,tertiary,False,False,182.637,"LINESTRING (15.5952745 5.9352553, 15.5953695 5.9351242, 15.595516 5.9348866, 15.5956225 5.9346851, 15.5957143 5.9344415, 15.5957841 5.9341721, 15.5958914 5.9337492)",,,
212465341,unclassified,False,False,141.751,"LINESTRING (15.5939594 5.9357726, 15.5946032 5.9346703)",,,
"[894874120, 212465341]",unclassified,False,True,191.963,"LINESTRING (15.5939594 5.9357726, 15.5935794 5.9363887, 15.5937059 5.9364805, 15.593777 5.9366035, 15.5938296 5.9368324, 15.5938542 5.9373029)",,,
814491239,unclassified,False,False,298.345,"LINESTRING (15.5939594 5.9357726, 15.5936632 5.9355761, 15.5934781 5.9352239, 15.5934754 5.9350798, 15.5934245 5.9348077, 15.5933708 5.9345088, 15.5933064 5.9341701, 15.5932072 5.9336072, 15.5933526 5.9333549)",,,
253107262,tertiary,False,False,168.723,"LINESTRING (15.5938542 5.9373029, 15.5941877 5.9367925, 15.5945139 5.9363227, 15.594704 5.9360429)",,,
253107262,tertiary,False,True,160.743,"LINESTRING (15.5938542 5.9373029, 15.5936567 5.9375885, 15.5930727 5.9385214)",,,
"[894874120, 212465341]",unclassified,False,False,191.963,"LINESTRING (15.5938542 5.9373029, 15.5938296 5.9368324, 15.593777 5.9366035, 15.5937059 5.9364805, 15.5935794 5.9363887, 15.5939594 5.9357726)",,,
212733366,residential,False,False,22.429,"LINESTRING (15.5944124 5.9393482, 15.5944665 5.9395426)",,,
"[212733368, 599864307]",residential,False,False,38.063,"LINESTRING (15.5944124 5.9393482, 15.5944757 5.9393556, 15.594546 5.9393516, 15.5945403 5.9393976, 15.5944665 5.9395426)",,,
212733366,residential,False,True,52.859,"LINESTRING (15.5944124 5.9393482, 15.5940662 5.9391482, 15.5939992 5.9391093)",,,
600369898,secondary,False,False,8.55,"LINESTRING (15.5877603 5.9335884, 15.5877281 5.9335185)",RR 4,,
"[253241568, 600369898, 255573678]",secondary,False,True,75.741,"LINESTRING (15.5877603 5.9335884, 15.5878254 5.9337724, 15.5878589 5.9338556, 15.5879951 5.9342282)",RR 4,yes,
213453874,unclassified,False,False,381.64799999999997,"LINESTRING (15.5959854 5.9311509, 15.5957738 5.9309706, 15.5955996 5.9308778, 15.5954493 5.9308443, 15.5952838 5.9308535, 15.5950024 5.9309954, 15.5949121 5.9309641, 15.5947764 5.9308497, 15.5945887 5.9308216, 15.5942824 5.9305926, 15.594091 5.9308311, 15.5938763 5.9309867, 15.5937409 5.9309927, 15.5936369 5.9310184, 15.5933232 5.9312988, 15.5931043 5.9314304)",,,
253107262,tertiary,False,True,219.184,"LINESTRING (15.5959854 5.9311509, 15.5959708 5.9313943, 15.5959293 5.9324914, 15.5958892 5.9331196)",,,
213453874,unclassified,False,True,40.622,"LINESTRING (15.5927509 5.9314749, 15.5928639 5.9315022, 15.5931043 5.9314304)",,,
"[894874121, 213492084]",residential,False,"[False, True]",212.20699999999997,"LINESTRING (15.5927509 5.9314749, 15.5925685 5.9315169, 15.5923884 5.9316072, 15.5922624 5.9317425, 15.5919146 5.9316608, 15.5916837 5.9314996, 15.5914475 5.9314197, 15.590993 5.9313911)",,,
213453874,unclassified,False,False,40.622,"LINESTRING (15.5931043 5.9314304, 15.5928639 5.9315022, 15.5927509 5.9314749)",,,
213453874,unclassified,False,True,381.648,"LINESTRING (15.5931043 5.9314304, 15.5933232 5.9312988, 15.5936369 5.9310184, 15.5937409 5.9309927, 15.5938763 5.9309867, 15.594091 5.9308311, 15.5942824 5.9305926, 15.5945887 5.9308216, 15.5947764 5.9308497, 15.5949121 5.9309641, 15.5950024 5.9309954, 15.5952838 5.9308535, 15.5954493 5.9308443, 15.5955996 5.9308778, 15.5957738 5.9309706, 15.5959854 5.9311509)",,,
213454230,tertiary,False,False,239.30700000000002,"LINESTRING (15.5931043 5.9314304, 15.5935574 5.9315341, 15.593912 5.9314501, 15.5943147 5.9314849, 15.5944319 5.9315702, 15.5946175 5.9319566, 15.5948061 5.9322549)",,,
213454230,tertiary,False,True,75.20400000000001,"LINESTRING (15.5931043 5.9314304, 15.5929522 5.9315338, 15.5926013 5.9318821)",,,
213454230,tertiary,False,False,155.50900000000001,"LINESTRING (15.5948061 5.9322549, 15.5948704 5.9323812, 15.5949537 5.9324741, 15.5958892 5.9331196)",,,
213454230,tertiary,False,True,239.30700000000002,"LINESTRING (15.5948061 5.9322549, 15.5946175 5.9319566, 15.5944319 5.9315702, 15.5943147 5.9314849, 15.593912 5.9314501, 15.5935574 5.9315341, 15.5931043 5.9314304)",,,
