osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,junction
222146324,2,R421,Ardan Road,secondary,50,False,True,13.344,,"LINESTRING (-7.4913733 53.2780234, -7.4914089 53.2781415)",
"[150279400, 4951525, 150279399]",2,R421,Kilbeggan Bridge,secondary,50,False,False,33.223,yes,"LINESTRING (-7.4913733 53.2780234, -7.4913613 53.2779775, -7.4913373 53.27788, -7.4913182 53.2777839, -7.491328 53.2777272)",
27362011,2,L1024,Convent View,tertiary,50,False,False,173.875,,"LINESTRING (-7.4913733 53.2780234, -7.4912384 53.2780336, -7.4911295 53.2780418, -7.4910528 53.2780479, -7.4889447 53.278216, -7.488781 53.2782297)",
23347944,2,,Convent Road,residential,50,False,False,60.822,,"LINESTRING (-7.491328 53.2777272, -7.4910638 53.2777361, -7.4904191 53.2777864)",
"[27358619, 27358620]",2,,"['Offaly Street', 'Bury Quay']",unclassified,50,False,False,90.435,,"LINESTRING (-7.491328 53.2777272, -7.4913907 53.2777274, -7.491665 53.2777282, -7.4922267 53.2777299, -7.4922312 53.2777116, -7.4922936 53.2774569)",
"[150279400, 4951525, 150279399]",2,R421,Kilbeggan Bridge,secondary,50,False,True,33.223,yes,"LINESTRING (-7.491328 53.2777272, -7.4913182 53.2777839, -7.4913373 53.27788, -7.4913613 53.2779775, -7.4913733 53.2780234)",
490221548,2,R421,Colmcille Street,secondary,50,False,False,46.357,,"LINESTRING (-7.491328 53.2777272, -7.4914614 53.2773678, -7.491479 53.2773202)",
27358622,1,,Offaly Street,unclassified,50,True,False,44.66,,"LINESTRING (-7.4919339 53.2763396, -7.4925725 53.2764641)",
"[490221545, 490221548]","['2', '3']",R421,Colmcille Street,secondary,50,False,True,113.166,,"LINESTRING (-7.4919339 53.2763396, -7.4917962 53.2766536, -7.4917462 53.2767676, -7.4917147 53.2768396, -7.4915755 53.2771234, -7.491479 53.2773202)",
"[490221544, 490221546, 4951507]","['2', '3']",R421,Colmcille Street,secondary,50,False,False,125.10199999999999,,"LINESTRING (-7.4919339 53.2763396, -7.4920372 53.2761041, -7.4920755 53.2760167, -7.4920872 53.2759903, -7.4922999 53.2755098, -7.4923231 53.2754616, -7.4923491 53.27541, -7.4923865 53.275331, -7.4924232 53.2752533)",
"[24834637, 490221549]","['2', '3']",,Harbour Street,tertiary,50,False,True,75.939,,"LINESTRING (-7.4919339 53.2763396, -7.4913959 53.2762521, -7.4908318 53.2761604)",
23347946,1,,Church Street,unclassified,50,True,False,118.08800000000001,,"LINESTRING (-7.4924232 53.2752533, -7.492342 53.2752319, -7.4914585 53.2749989, -7.4913241 53.2749635, -7.4907991 53.2748236)",
"[269097666, 27363578, 55909711]","['2', '3']",R421,"['William Street', 'Bridge Street']",secondary,50,False,"[False, True]",66.48599999999999,yes,"LINESTRING (-7.4924232 53.2752533, -7.4924513 53.2751904, -7.4924908 53.2751021, -7.4925707 53.2749573, -7.4926395 53.2748326, -7.4927068 53.2746802)",
"[27358287, 490221543]","['2', '3']",R420,Patrick Street,secondary,50,False,False,124.84700000000001,,"LINESTRING (-7.4924232 53.2752533, -7.4925768 53.2752928, -7.4929951 53.2754005, -7.4934423 53.2755157, -7.4941412 53.2757062)",
"[490221544, 490221546, 4951507]","['2', '3']",R421,Colmcille Street,secondary,50,False,True,125.102,,"LINESTRING (-7.4924232 53.2752533, -7.4923865 53.275331, -7.4923491 53.27541, -7.4923231 53.2754616, -7.4922999 53.2755098, -7.4920872 53.2759903, -7.4920755 53.2760167, -7.4920372 53.2761041, -7.4919339 53.2763396)",
385399671,2,R421,High Street,secondary,50,False,False,42.646,,"LINESTRING (-7.4929038 53.2742227, -7.4930867 53.2738551)",
55906837,2,R421,High Street,secondary,50,False,True,14.2,,"LINESTRING (-7.4929038 53.2742227, -7.4928733 53.2742966, -7.4928502 53.2743463)",
55906845,2,R420,Kilbride Street,secondary,50,False,False,6.688,,"LINESTRING (-7.4982683 53.2774585, -7.4982047 53.2774119)",
55906845,2,R420,Kilbride Street,secondary,50,False,True,3.923,,"LINESTRING (-7.4982683 53.2774585, -7.4983042 53.2774865)",
27362547,2,,Kilbride Park,residential,50,False,True,244.033,,"LINESTRING (-7.4982683 53.2774585, -7.4981072 53.2775742, -7.4973065 53.2776032, -7.4969948 53.2776037, -7.4967781 53.2775768, -7.4966368 53.2775931, -7.4962667 53.2774686, -7.4960172 53.2774145, -7.4958511 53.2773016, -7.4954432 53.2772493, -7.4948901 53.2771434)",
55906845,2,R420,Kilbride Street,secondary,50,False,True,6.688,,"LINESTRING (-7.4982047 53.2774119, -7.4982683 53.2774585)",
55906845,2,R420,Kilbride Street,secondary,50,False,False,134.09,,"LINESTRING (-7.4982047 53.2774119, -7.4980428 53.2773657, -7.4965457 53.2770418, -7.496329 53.2769731)",
137681739,2,,O'Molloy Street,residential,30,False,True,207.788,,"LINESTRING (-7.4982047 53.2774119, -7.498288 53.2773277, -7.4986299 53.2768968, -7.4995575 53.2757278)",
"[27362546, 27361620]",2,,"[""St Kyran's Street"", ""O'Connell Street""]","['unclassified', 'residential']",50,False,False,261.624,,"LINESTRING (-7.4945382 53.2762796, -7.4944871 53.2763117, -7.4943894 53.276373, -7.494308 53.2764733, -7.4942118 53.2766155, -7.4941613 53.2766923, -7.4941279 53.2767693, -7.4940696 53.2769037, -7.4940117 53.2770373, -7.4939528 53.2771731, -7.4938935 53.2773099, -7.4938298 53.2774567, -7.4938421 53.2776795, -7.4941432 53.2776205, -7.4944913 53.2775137, -7.4945306 53.2774772, -7.4945544 53.2774551, -7.4946062 53.277407, -7.4948901 53.2771434)",
55906845,2,R420,Kilbride Street,secondary,50,False,False,49.864000000000004,,"LINESTRING (-7.4945382 53.2762796, -7.4944894 53.2761357, -7.4946592 53.2758517)",
55906845,2,R420,Kilbride Street,secondary,50,False,True,64.34700000000001,,"LINESTRING (-7.4945382 53.2762796, -7.4946613 53.2763856, -7.4949148 53.2764788, -7.4953044 53.2766186)",
27358287,2,R420,Patrick Street,secondary,50,False,True,38.053,,"LINESTRING (-7.4946592 53.2758517, -7.4943023 53.2757514, -7.4941412 53.2757062)",
55906845,2,R420,Kilbride Street,secondary,50,False,True,49.864000000000004,,"LINESTRING (-7.4946592 53.2758517, -7.4944894 53.2761357, -7.4945382 53.2762796)",
381670236,2,,Main Street,tertiary,50,False,True,45.842,,"LINESTRING (-7.4946592 53.2758517, -7.4947436 53.2757507, -7.4949244 53.2755345, -7.4949743 53.2754852)",
"[27363808, 58709621, 58709622]",2,,Distillery Lane,unclassified,,False,True,56.721000000000004,yes,"LINESTRING (-7.4954778 53.2751527, -7.4952478 53.2749597, -7.4950631 53.2748348, -7.4949303 53.274764)",
381670236,2,,Main Street,tertiary,50,False,False,37.129999999999995,,"LINESTRING (-7.4954778 53.2751527, -7.4952561 53.2752628, -7.495077 53.2753838)",
5029188,2,,Spollanstown Road,residential,50,False,False,113.11599999999999,,"LINESTRING (-7.492947 53.2708567, -7.493053 53.270706, -7.4931436 53.2705858, -7.493332 53.270336, -7.4934099 53.2702755, -7.4937889 53.2699811)",
27363573,2,R443,O'Moore Street,secondary,50,False,True,166.844,,"LINESTRING (-7.492947 53.2708567, -7.4932361 53.2709277, -7.4935413 53.2710312, -7.4936347 53.2710873, -7.4937137 53.271168, -7.4939062 53.2713538, -7.4943632 53.2717485, -7.4945402 53.2719554)",
"[490221530, 490221531]","['2', '3']",R443,"[""O'Moore Street"", 'Clonminch Road']",secondary,50,False,False,142.577,,"LINESTRING (-7.492947 53.2708567, -7.492485 53.2707595, -7.4923597 53.2707331, -7.4922046 53.2706902, -7.4920604 53.2706503, -7.4914103 53.2704883, -7.491073 53.2702779)",
"[490221528, 4951511]","['2', '3']",R420,Bachelor's Walk,secondary,50,False,False,172.95,,"LINESTRING (-7.4906677 53.2698859, -7.4897915 53.2702048, -7.4884459 53.2706944)",
"[490221529, 490221530]","['2', '3']",R443,Clonminch Road,secondary,50,False,True,51.626000000000005,,"LINESTRING (-7.4906677 53.2698859, -7.490939 53.2701943, -7.491073 53.2702779)",
"[27363574, 490221526]","['2', '3']",R421,Cormac Street,secondary,50,False,True,343.197,,"LINESTRING (-7.4986612 53.2700981, -7.4984489 53.2701947, -7.4981832 53.2703222, -7.4976165 53.270594, -7.4974689 53.2706573, -7.4968142 53.2709507, -7.496171 53.271239, -7.4960652 53.2712864, -7.4960363 53.2712997, -7.495478 53.2715496, -7.4949508 53.2717777, -7.4945402 53.2719554)",
